	"ACH.000022"	"ACH.000108"	"ACH.000127"	"ACH.000159"	"ACH.000189"	"ACH.000250"	"ACH.000252"	"ACH.000260"	"ACH.000262"	"ACH.000352"	"ACH.000361"	"ACH.000363"	"ACH.000364"	"ACH.000411"	"ACH.000475"	"ACH.000528"	"ACH.000601"	"ACH.000632"	"ACH.000649"	"ACH.000676"	"ACH.000681"	"ACH.000693"	"ACH.000867"	"ACH.000887"	"ACH.000943"	"ACH.000947"	"ACH.001001"	"ACH.001028"	"ACH.001211"	"ACH.001368"	"ACH.001380"
"56672"	0.0196378654374981	-0.0129888935143018	-0.121247660394763	-0.151658477683669	-0.437597143738085	-0.061996425224133	-0.0892732132745133	-0.0606294738574806	-0.0160527089502192	0.0880154376883231	-0.10077697917932	-0.108097557633015	0.0135886576344168	-0.167353409240877	-0.113014641822033	-0.0284744913872437	-0.0896670067731882	-0.103823617309442	-0.0241596304819775	0.0826843325272729	-0.0162335643767076	-0.123580188420215	-0.0513095803650361	-0.0499790249080347	-0.0474012622584348	-0.0553082345811597	-0.0614903253288839	-0.12161072906531	-0.113809742801554	-0.00933389948009588	-0.00375246249319627
"64682"	-0.602975664749114	-0.611871781181333	-0.713764877228072	-0.802520303204549	-0.905001503021088	-0.8501721852845	-0.683469729261268	-0.804824136043773	-0.99711842127051	-0.654087727347211	-0.696682925151755	-0.59100335003091	-0.715919598986516	-0.537984128271085	-0.887912566782792	-0.738160161159172	-0.80614589195069	-0.691210165548391	-0.766769528081003	-0.738933276538803	-0.729351743572525	-0.868654662161953	-0.832071863301519	-0.916017509900297	-0.895792862955144	-0.806257469425035	-0.650820074392145	-0.773546311590328	-0.945877579637436	-0.854431819482156	-0.739948214661973
"148741"	-0.139055697759825	-0.0592033616519544	-0.142849639138965	-0.23943819260669	-0.240162647860105	-0.192600258154977	-0.151351540875979	-0.073786701828908	-0.238293762984095	-0.0432934382310859	-0.0277320492349365	-0.0923383440061923	-0.0554405142854764	-0.0655990062769513	-0.0589414866443007	-0.049245831366217	-0.148135574418962	-0.105346466935182	-0.149525603195197	-0.15805147369044	-0.11574790197484	-0.188979090795599	-0.188230174727887	-0.230200859959616	-0.109221253951077	-0.211822600042768	-0.309148986158264	-0.144858523869293	-0.258822710850871	-0.162969818684592	-0.105182355105659
"57636"	-0.435542712027216	-0.182917858886005	-0.386963124030601	-0.309233164863819	-0.431699174560651	-0.396610485009373	-0.264188051982304	-0.272014971834876	-0.371213144971841	-0.221328458939874	-0.303709115184646	-0.264275345083339	-0.270565300743965	-0.185511360733539	-0.308186657659768	-0.346057936607264	-0.311724595350164	-0.305774887517866	-0.287460996887282	-0.323280373286209	-0.308065958029019	-0.355649390396652	-0.353010560413521	-0.258226288443495	-0.314372874334756	-0.238384215292953	-0.331131325219008	-0.340777888663279	-0.333927411618265	-0.291516393166506	-0.334953903830846
"60468"	-0.00384375700820448	0.0515778236316999	0.0540331994772267	0.0964627235091112	0.277139905466691	-0.0502457219380489	0.0102547196806255	0.0904467407070417	0.0278158858058263	0.0381495201586138	0.112055193236485	-0.0239845155820595	0.228596901421953	0.173868667228543	-0.0464344724044127	0.0613994544129075	0.0827650087832577	-0.0661791290685409	0.00406985517066844	0.0546395904438806	-0.0382477495880619	0.0244377951508244	-0.0413330087327889	0.0321397772372407	0.0559666751999945	0.0233046125221985	-0.0638135082260894	0.0468687901256244	0.10774656922313	0.0497275034606049	0.0438452970131152
"699"	-0.69373672359783	-0.684197852539336	-0.522558512465858	-0.551266075997542	-0.768007481951118	-0.918110198424156	-0.621491961133246	-0.67281512359453	-0.723695132008958	-0.554108114775976	-0.540534945833766	-0.524457050713792	-0.728392167895789	-0.743616783270147	-0.511250327477948	-0.692719406414343	-0.594736788252343	-0.453602045999115	-0.485892443476024	-0.388028418786788	-0.450019665090984	-0.627872396465495	-0.674687293206862	-0.598085341813432	-0.601142938115401	-0.633304904874761	-0.587855370771646	-0.546753941410273	-0.778840245636189	-0.55710039633479	-0.449665024111686
"128346"	-0.052261048301663	-0.100746303507284	-0.0934589822984333	-0.127993256104666	-0.238052489957409	-0.0993818114865777	-0.0340831205770426	-0.131131515155166	0.0125970348437879	-0.100555110061147	-0.0673303601127465	0.0068704595565642	-0.116802566445055	-0.0531701504115442	-0.0411293653689308	-0.0342692934271384	-0.0780538866366048	-0.0150534120869627	0.0328252988300132	-0.086219775038745	0.0113997261964362	-0.0707335638786417	-0.0446039767935284	-0.263093602837409	0.0385620670544407	0.0189451769879015	-0.0628728768341422	-0.10882489944514	-0.201600098969071	-0.00903098777821505	-0.0820147914566143
"51250"	-0.0857755825502007	-0.169092018719753	-0.209190405113673	-0.147767806786717	-0.298422684118798	-0.108087224303344	-0.0934867678853409	-0.104026671915948	-0.0858654118050133	-0.170170848556737	0.120093267629423	-0.100941592792581	-0.0769460204911551	-0.0807103050951712	-0.142543295511749	-0.115092556702951	-0.0693470294659219	-0.182628936480814	-0.0145751874060514	-0.105181734246143	-0.0372131114723553	-0.273920842352904	-0.151493403889935	-0.201284400255165	-0.289896567649744	-0.181364974784891	-0.125238782627788	-0.0722924204716613	-0.19427135137513	-0.0625087728506464	-0.281057049754614
"728621"	-0.186364711715605	-0.120456400321249	-0.267995827453583	-0.296440710774473	-0.388430068181255	-0.230077539239081	-0.183492980345904	-0.28423424710448	-0.279542718074489	-0.23281782597527	-0.12012821813224	-0.193812021371502	-0.324892612940761	-0.265479925376448	-0.27844486688889	-0.31098991146469	-0.255049171910913	-0.2385088489888	-0.275494788360631	-0.247329792836858	-0.184403570066005	-0.288053874572397	-0.258814902072135	-0.36909306315063	-0.316775588216472	-0.214040169756946	-0.303486116013368	-0.269591199123517	-0.516768925764405	-0.239343212665684	-0.22035785089208
"80212"	-0.103966304073997	-0.0864396188008513	-0.103842786785152	-0.135739705264886	0.24106054410538	-0.00716835469182809	-0.0542346045482682	-0.0275065982318456	-0.220971041807981	-0.0731261255016179	0.0226652568339571	-0.0571255222091899	-0.125914887705802	-0.176923167154715	0.00184529091791225	-0.085951321719378	-0.0684128646635677	-0.155711611389293	-0.175908757930887	-0.168951101838698	-0.168725252868577	-0.112829188790682	-0.156440863945207	-0.206130828943648	0.0117335061782936	-0.0101526151091557	-0.0457948009075197	-0.149645805353038	-0.284212901382735	-0.134429345230446	-0.160778823488022
