	"ACH.000082"	"ACH.000348"	"ACH.000485"	"ACH.000516"	"ACH.000542"	"ACH.000632"	"ACH.000649"	"ACH.000880"	"ACH.000958"	"ACH.001391"	"ACH.001532"
"200810"	-0.736586953428788	-0.40402346491336	-0.583533093072914	-0.687985263659559	-0.613714078676787	-0.614303312792094	-0.624814707055464	-0.59828651560358	-0.59530856954588	-0.357970332580523	-0.514539675683916
"23779"	0.0850350045428537	0.0208675618265598	0.0222451821067139	-0.195569477623979	-0.0270770682550774	-0.1236465507127	-0.0341890233798253	0.0751978199428998	-0.0311819755901738	0.00442301151437548	0.00736868328683878
"2584"	-0.235907258592651	-0.190783295518357	-0.177783215855239	-0.209500548531897	-0.223831842768434	-0.213282908489964	-0.297759055266987	-0.263377097139519	-0.185257520294094	-0.154675957164608	-0.141082476167584
"3134"	-0.168653317224044	-0.112735352679099	-0.0552208594970588	-0.267514172258986	-0.24122863782752	-0.163743110796821	-0.154179221513764	-0.233950016713119	-0.0517027198388477	0.0374705236916042	0.00983917430922089
"11313"	-0.185732474707959	-0.206838156971099	-0.16193059705196	-0.186106863310605	-0.160511136366521	-0.14947682522176	-0.131381004657004	-0.187961217739395	-0.121434694248305	-0.127592026221273	-0.0213354786029142
"9448"	0.196741426858272	-0.151291283363796	-0.0470876890631766	0.30193879156439	0.3127255558647	0.233574318228406	0.240723071243302	0.224337722583174	-0.130951721947178	0.0333768223198093	0.0301958178133248
"79778"	-0.0497427650206832	0.0859422161434336	-0.0201357056407713	0.0228601281329229	-0.0396751398972355	0.0594623475303013	-0.0536191671079617	0.0915395012355512	-0.0178528441192172	-6.65955985698613E-4	2.12381520281498E-4
"116512"	-0.126618151293017	0.0962021305133801	-0.0156346529258049	0.139312080391282	0.0575615849397852	-0.0709522724869075	0.0690938418029629	-0.157852942510068	0.0350909685295783	0.0111797745235245	0.0157129452019229
"341568"	-0.0939612318559958	-0.0717364470031885	-0.0428701198997886	-0.111073904126479	-0.0303890133658047	-0.101466615534081	-0.0840595592925439	0.134908949126009	-0.102503655393997	-0.0267716485400004	-0.0479467365062183
"55771"	-0.1290112377012	-0.0698261221072633	-0.102954108125678	-0.0618404605486199	-0.0844148448051139	-0.142281042595368	-0.0997669044503119	0.102760980622922	-0.0404298518374485	0.0720523352366868	-3.59219275900246E-4
"5682"	-1.56098167063346	-1.69273958620209	-1.59045939536195	-1.48686234682552	-1.56497178716148	-1.66886622341139	-1.41776744987438	-1.35940296469943	-1.52811585491874	-1.74622548953356	-1.55401883522187
"5691"	-1.63447570018425	-1.93494648432732	-1.5793581138093	-1.66743234349899	-1.65440412349658	-1.73231007022121	-1.61031671111003	-1.62977775122601	-1.63549929292199	-1.82454415808869	-1.71394057111681
"10213"	-1.53734694734857	-1.49514476235492	-1.53337326885167	-1.445180300632	-1.41471336087413	-1.54108997134075	-1.37632588419767	-1.40741150659841	-1.43258378757253	-1.66946501462724	-1.53923023049017
"5747"	-0.78837602359196	-0.746643416302037	-0.432222143299058	-0.871238410696764	-0.856769670694176	-0.958137653886853	-0.727785162886466	-0.837980075980133	-0.419745124884341	-0.50332142692749	-0.49015989181654
"6010"	-0.116859846976685	-0.0673802710210601	-0.0538754788340686	-0.0676427380442134	-0.0555343196830384	-0.0933437793410105	-0.0267892952036651	-0.0993675724423116	0.0114692159553285	0.0523883690694092	-7.11936433726414E-4
"8732"	-1.59940307694621	-1.42873282322649	-1.20155386185633	-1.49055474067188	-1.21503237207284	-1.49610607559	-1.44004881068264	-1.39081291738824	-1.07765064295044	-1.11750727486318	-1.28358278920527
"729873"	2.16919886032556	2.0662975733329	2.24844961719152	2.18597488740416	2.15739965506885	2.02561528437375	2.024223145192	2.48860630354911	2.05964756852743	2.27503092416884	2.12443227887751
"7003"	-0.4377883087943	-0.17745478115103	0.0594714329742376	-0.21682127513006	-0.19012682894032	-0.304125317454049	-0.234462313652072	-0.158827059521493	-0.0319476117011404	0.0111788113681676	-0.0504327624092356
"23471"	0.116363249733448	0.0801718653948657	-0.0178091438300595	0.176779500295956	0.118392878400475	0.133019544688783	0.112818780482906	0.0640429813898915	0.0456663752766319	-0.00771581956459	0.10900112506788
"388610"	-0.419296886336058	-0.327031180150688	-0.320733090356546	-0.413567773780499	-0.336605675785797	-0.384852431161344	-0.253601262021756	-0.388364653360106	-0.311735243379144	-0.268110886182117	-0.349081471424691
