	"ACH.000054"	"ACH.000070"	"ACH.000078"	"ACH.000095"	"ACH.000128"	"ACH.000148"	"ACH.000159"	"ACH.000206"	"ACH.000211"	"ACH.000253"	"ACH.000264"	"ACH.000279"	"ACH.000302"	"ACH.000312"	"ACH.000323"	"ACH.000329"	"ACH.000339"	"ACH.000341"	"ACH.000362"	"ACH.000383"	"ACH.000406"	"ACH.000407"	"ACH.000461"	"ACH.000487"	"ACH.000488"	"ACH.000576"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000622"	"ACH.000632"	"ACH.000673"	"ACH.000696"	"ACH.000747"	"ACH.000781"	"ACH.000849"	"ACH.000865"	"ACH.000866"	"ACH.000867"	"ACH.000869"	"ACH.000905"	"ACH.000911"	"ACH.000921"	"ACH.000924"	"ACH.000932"	"ACH.000941"	"ACH.000947"	"ACH.000953"	"ACH.000963"	"ACH.000974"	"ACH.001001"	"ACH.001028"	"ACH.001038"	"ACH.001050"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001353"	"ACH.001554"	"ACH.001735"
"84869"	0.0546002375967702	-0.0102504643432582	-0.00495574374162732	0.022988215718982	-0.158267116975608	-0.0708957690134008	-0.0120090709642613	0.167888675649583	-0.0183320962643394	0.0563190961569033	0.0370276552640829	-0.0221244413204495	-0.0580053528743852	-0.0156634399718608	-0.040111573571254	0.0447900883503647	0.0385709363827816	-0.0672048319079991	0.00671272650168488	0.0219378533732846	0.0775900558716821	0.0682255631012517	0.00366306371381972	-0.0416614391432103	0.0473624743955023	-0.0610682085215182	-0.046819702118868	0.0222610317415027	0.0206142451040895	-0.0338118222952151	-0.0347939202578709	-0.138123212731166	-0.0622270529821951	-0.0836691975707179	0.0311533232941336	-0.128842903917366	0.0228305918362651	0.0525374140157757	0.0136008396899237	0.121050910653497	-0.0916423021609781	-0.00101075366517578	0.0724045562278555	-0.134659749402964	-0.0919176863617999	-0.0378467384643732	-0.0562608588183081	-0.0338569523331654	-0.0185598580256302	-0.0251885167383427	-0.0256042202009229	0.0701568299854094	-0.0328388548369174	-0.117322935334997	0.0673491588696783	-0.0683992035333332	-0.00157124733149333	-0.110609339094561	0.0459027814287038	-0.06286621966716	0.0757182028846086
"1113"	-0.0845635156394429	-0.146053671495454	-0.115882041708758	-0.061626716193363	-0.0677075821681435	-0.0747099766383664	-0.0438533542164169	-0.214549601603959	-0.0390312996003853	-0.0767555576846241	-0.0882030510857769	-0.112035574230202	-0.0777991423015561	-0.116127359741919	-0.118740793694841	0.00738058012097206	-0.138174528606287	-0.12812656695834	-0.0930587734878573	-0.0679279259300091	-0.115990356593888	0.0154907264875194	0.00968126508992791	-0.0160921502399802	-0.0999937706866921	-0.161811074878049	-0.093252984798102	-0.0511709968991851	-0.0591175513588028	-0.0320928369492181	-0.124453916964541	-0.0884827704736351	-0.0119993917746984	-0.0473291144861489	-0.0571943711920656	-0.142307326183598	-0.0565446249101512	-0.0635293224667984	-0.0155616393823154	0.00367310122588369	0.0802068343323828	-0.0438474555488849	-0.0623934565668494	-0.0663040185864315	-0.0629951581465102	-0.0102763014054689	-0.0389309969771634	-0.205762565692494	-0.31196199563853	-0.0377578372616965	-0.143555692686752	-0.127539700902373	-0.0551002045491925	-0.118591591555662	-0.0855243311117846	-0.0900527237995135	-0.0706779826464881	0.135324726138216	0.0191540923555373	-0.103367987108872	-0.0867890168159787
"26233"	-0.101078609503411	-0.103335342473726	-0.20282789394812	-0.131897658881597	-0.0505293876129227	-0.0902840995944997	-0.0911423311448915	-0.0591028698249088	-0.068164454562281	-0.0942450238099118	-0.00911802945558313	-0.154767554302489	-0.0451813067816348	-0.104337962469633	-0.205208053108964	-0.115066806152772	-0.203766524810057	-0.0741512346928212	-0.239122133863446	-0.180016229280087	-0.113344200390671	-0.0523949679620024	-0.0294386243924436	-0.133685155967275	-0.100057274208981	-0.0209265397214289	-0.148845598458019	-0.101227825461704	-0.135287452882557	-0.0310773815910567	-0.0770811230521682	-0.131343223364447	0.0120493647510007	-0.0744112327044376	-0.209855603285854	-0.315155708481106	-0.0967208911797673	-0.127839746278969	-0.0419321594019761	-0.116366491781099	-0.0657985827667518	-0.140127302004303	-0.0544009159264768	0.00557338179318045	-0.217577890485545	-0.119195078433077	-0.0522290179298442	-0.00400291236830742	-0.221653242220373	-0.177940277251238	-0.0518992699330488	-0.172420946939456	-0.191093741655352	-0.182696485814127	-0.125981642177343	-0.182708582392085	-0.180637825581666	-0.237054559526738	-0.219040569812968	-0.148078326113774	-0.113828613453947
"3134"	-0.136351127323948	-0.21574862053577	-0.189152883478114	-0.210555664468996	-0.402328610627977	-0.191077858605955	-0.144121000308615	-0.279788460928807	-0.224505108786951	-0.141767300107682	-0.065256200821425	-0.219310050427603	-0.123434915166632	-0.237693167555238	-0.200249236835021	-0.229560113908019	-0.200680383510593	-0.273118791706672	-0.35269113549612	-0.202691113238314	-0.243814129021553	-0.256498423901714	-0.249427818492204	-0.196116795520472	-0.143492843456992	-0.303278309933621	-0.0496088713030716	-0.302839273242238	-0.115337071690156	-0.32925771072823	-0.163743110796821	-0.107075604909609	-0.185272997638638	-0.0921815744123842	-0.198505765965703	-0.338142255277427	-0.284742259222474	-0.281835052100369	-0.175739338031014	-0.227785779379829	-0.156897371302	-0.128077576019261	-0.10664820220821	-0.133526653903627	-0.297658424497289	-0.163449021650133	-0.250430232112583	-0.316248819659647	-0.0388955754199101	-0.291977458271465	-0.237670122128809	-0.197056961364269	-0.0996970791735035	-0.170563071069037	-0.234756935735315	-0.184592207346189	-0.14409102425986	-0.24802377899211	-0.289724888105744	-0.241101588591023	-0.277145383825725
"92856"	-0.923562200725469	-0.931987747453129	-0.865846046174524	-0.920503619931713	-1.15354236354842	-0.980135911916326	-0.878235909257651	-0.939296202522219	-1.02701818754492	-1.00350876123601	-0.909646940594652	-1.08258744134759	-0.828854395075372	-0.914123580960978	-1.10470514221885	-0.866135757847295	-1.01370896647989	-0.895325510498582	-0.993827403034605	-0.988679845677206	-0.991848973918942	-0.941003979636614	-0.802554130545253	-1.00960221088028	-0.873251611233318	-1.00217299633762	-0.938401052068286	-1.08390058160562	-0.848855002452912	-0.826722040352764	-0.998947143590876	-0.937572378569533	-0.963551883502453	-0.968289027836664	-0.945616207586667	-1.18177415442016	-1.00588831249769	-1.07945428135846	-1.00904839776351	-0.946694859928471	-1.02706546098908	-0.901492558177402	-0.970292014538227	-0.990386926002211	-1.01160473023763	-0.999894261937746	-0.99957871945291	-0.917084231397436	-1.10319462517313	-0.929510480580681	-0.970664405998012	-0.997556164158429	-1.0711985903327	-0.98702456754401	-1.07731861028331	-1.05417483558774	-0.901617751848495	-1.03464994135645	-1.09546559045438	-0.965299099148942	-1.00488456162784
"221895"	-0.917892476954645	-0.960750179215272	-0.923189926763474	-0.881890226891618	-0.597856201546658	-0.770924507503933	-1.00440496394846	-1.11135458276656	-0.884130059840895	-0.862435743047663	-0.946682593261787	-0.983904063001752	-0.609992035948621	-0.793224672200163	-0.98931609674113	-0.85401276497275	-0.879025371147135	-0.918366754573083	-0.912078958684012	-0.741086734856134	-0.675542632013547	-0.850344805250806	-0.801820489416539	-0.940326173918239	-0.776453219005809	-0.841004297816959	-0.827360493990195	-0.726675381832276	-0.709655587931026	-1.04687073084668	-0.793952312522923	-1.06659418617967	-0.802714413221544	-0.735543167713022	-0.7593810614046	-0.817513302527564	-0.810199000962002	-0.829823249404391	-0.835600458619424	-0.838772396025385	-0.775106472669443	-0.879180824343097	-0.753286682544868	-0.746943031965292	-0.796869336633156	-0.808011305233539	-0.708426092300152	-0.901335149437939	-0.745709688828711	-0.795609447644694	-1.04380438795564	-0.843883614070579	-0.799397295095522	-0.860154727494246	-0.733995974380861	-0.83830398252572	-0.789496728866698	-0.858414380506791	-0.808649379066787	-0.831716181862522	-0.962262485351915
"54742"	-0.16255031634535	-0.247774913631594	-0.233021274820514	-0.0985884104989912	-0.159674680673018	-0.276468549654633	-0.129955823084151	-0.232725490852415	-0.218981982622002	-0.232062453118512	-0.096921305644001	-0.151586757339053	-0.185656462008611	-0.243421552763634	-0.11280007635581	-0.328606955430827	-0.169388944321458	-0.154094936352743	-0.243176445058508	-0.15032712717288	-0.176748178184799	0.0654175077982776	-0.176171425430859	-0.241028687123526	-0.245103615948782	-0.293670104799396	-0.112649741258152	-0.235787067321602	-0.203567206972454	-0.0633132373664635	-0.123946522036105	-0.125044244544896	-0.256963666256154	-0.0711102536395926	-0.247124702936154	-0.144972616148416	-0.136082076993654	-0.139644516468517	-0.136303278317144	-0.16089798422155	-0.170843438043607	-0.200525707919471	-0.213272652412682	-0.163148654999094	-0.0323812048270077	-0.0968428777462988	-0.254761099380944	-0.21813269760529	0.0884829008301541	-0.122984958057233	-0.123145820685091	-0.219487487119191	-0.246686723583876	-0.26342793562437	-0.206438933098033	-0.229685244241786	-0.275899780271622	-0.327839570918433	-0.264237385785368	-0.216078184149333	-0.122142011256833
"4864"	-0.0474558574543798	-0.108990802667494	-0.00431275352110594	0.0599302970901297	-0.090874905205646	0.055417650467979	-0.0062100996618014	-0.174220130975421	-0.0560514558462851	-0.16373211846194	-0.0804797012797618	0.0089361768463901	-0.0271991337992852	-0.0595476511750463	-0.0382422063087402	0.0529990971943418	-0.0509266819925935	-0.0723084382557139	-0.0750083084645111	-0.125345090230381	-0.157034729615848	-0.106406020495032	-0.158165834833567	-0.17102746244694	0.0586711299297094	0.0148116741228685	0.042569911202814	-0.107865352139898	0.0201057765495498	-0.104061396197666	0.0500506305591957	0.011672913873212	-0.157192479147693	0.055145855024838	0.0805001639137946	-0.359243140784533	-0.129332115299062	0.100265750159035	-0.110654760195981	0.0190906038609489	-0.0327672603632575	-0.23074420231311	-0.0398537500687666	0.0201121181824217	-0.0801688654573212	0.0294971664215579	-0.0373488755073417	0.0857655985988468	-0.0622508906561572	-0.232306751985146	-0.0117220174223626	0.0185745004460847	-0.0676064284376278	-0.143318230728875	-0.0773698170294815	-0.181409339962022	0.0765541696686349	-0.0376692669673414	-0.139591725501906	-0.0879237765779189	-0.0480847484093831
"5441"	-1.57822678314709	-1.53024983356544	-1.71143288918866	-1.77330898554911	-1.83970440488793	-1.85997880681362	-1.71532864489254	-1.63495137574072	-1.43081086443684	-1.51342158073977	-1.57222494306039	-1.71797887277111	-1.75571314265918	-1.50714072718227	-1.65646549070336	-1.52645801755597	-1.61749205941687	-1.5342340054803	-1.66012111323745	-1.60058436364279	-1.90785879049786	-1.65906774935052	-1.64903700766568	-1.68548792276738	-1.57230722878207	-1.74946234847143	-1.58253834804792	-1.61853862654345	-1.45966993797636	-1.784951342845	-1.80804879308628	-1.37567754669511	-1.66674019339578	-1.73279252686244	-1.77574858527563	-1.66589761276859	-1.69015389645558	-1.64251344948692	-1.78240436854371	-1.68822851462598	-1.63957238168864	-1.57193217371779	-1.47008483689626	-1.42782140866296	-1.59389541429819	-1.6455516943691	-1.80826022557367	-1.74299611247107	-1.5754930793463	-1.38235569035044	-1.58791406231427	-1.60434621203183	-1.67821157838595	-1.61463623372045	-1.6804790327932	-1.6081004510669	-1.71798160342051	-1.39501141180154	-1.45673898151122	-1.59575667563835	-1.81947042014177
"5888"	-0.867535680142954	-0.847818546292553	-0.676122988369187	-0.800900432711601	-0.841385011736918	-0.734084840092019	-0.703906328972232	-0.685879476311934	-0.746247439449602	-0.732635184758432	-0.733861053223065	-0.795082711318673	-0.709324807901335	-0.740637390200883	-0.870173830897354	-0.74643354386436	-0.82619796348353	-0.569355200124428	-0.69862372705354	-0.890925142205284	-0.723561906799078	-0.775262712391634	-0.830657769411627	-0.797930174415438	-0.598498151505082	-0.830580955615278	-0.844467430525619	-0.690690617603047	-0.831296548959095	-0.628110503052603	-0.705245907402909	-0.712638012644121	-0.906871976281595	-0.739828867511534	-0.767313648427141	-0.609071880474533	-0.700137246144713	-0.752497297966838	-0.771966025872956	-0.83639835789088	-0.894870647086017	-0.78893348552607	-0.712061145073166	-0.882997793668222	-0.497181464975771	-0.528889278496391	-0.74188208477074	-0.695802847411206	-1.15116921638073	-0.698940185392201	-0.912581809726689	-0.788502821725724	-0.715940974416667	-0.843450279495151	-1.03609521843385	-0.917990163242708	-0.692199284509169	-0.908927534416739	-0.808077146067338	-0.776964836677719	-0.72880763611364
