	"ACH.000022"	"ACH.000039"	"ACH.000087"	"ACH.000279"	"ACH.000390"	"ACH.000499"	"ACH.000579"	"ACH.000619"	"ACH.000622"	"ACH.000769"	"ACH.000781"	"ACH.000785"	"ACH.000840"	"ACH.000905"	"ACH.001038"	"ACH.001205"	"ACH.001300"	"ACH.001301"	"ACH.001354"	"ACH.001736"
"523"	-0.983018968972216	-1.10025963565191	-1.20534501580105	-1.174157709029	-1.08076612445398	-1.25412630104764	-1.31893846897079	-1.22355192980854	-1.23173157560286	-1.30887041711141	-1.1620853983982	-1.44699337068286	-1.1381688175856	-1.15602732445229	-1.12016750394202	-1.14192641199373	-1.13317169412274	-0.875688968837133	-0.843833583060324	-1.09742032155848
"51719"	-0.123772409274179	-0.495690687866884	-0.0221589558166931	-0.510786530855687	-0.34167097326359	-0.208921451026939	-0.0196861195636297	0.198080918447075	-0.159829928277496	-0.16679109543331	-0.0745128631869284	-0.0439531097858828	0.0787522223238842	0.109818749372259	-0.0745443995343981	-0.324950895367726	-0.0420419199652228	-0.190558462516838	-0.462824022799563	-0.172069999162857
"892"	-0.374447375641427	-0.411357948323099	-0.599531082602829	-0.43318688231687	-0.546045551626512	-0.576430336120117	-0.742958750077626	-0.451046869596176	-0.350727855953608	-0.112263486913621	-0.279798113146276	-0.137749471845015	-0.952600172108976	-0.555496687470523	-0.256055651547038	-0.601000605859196	-0.355004412677438	-0.287871206673947	-0.469413740095565	-0.660095280585277
"8317"	-1.30967355267864	-1.30396530433569	-1.30688502181178	-1.36294090921192	-1.35934850027795	-1.22258614911411	-0.96111997783775	-1.08503557099943	-1.29526330702037	-1.28511273692546	-1.15281680173938	-1.67156737997535	-1.02404789508153	-1.1742949102715	-1.06962700486098	-1.27455827544736	-1.28685348851584	-1.03639506718642	-0.927628933613266	-1.21550507097595
"1024"	0.0182389033544665	-0.0902861984201556	-0.15842593715221	0.0350758017869574	-0.288565231883295	-0.249817386317759	0.207595296569128	-0.12489183203529	0.190101030985484	0.0191236228210489	-0.04314532393868	-0.0540227590588388	-0.466738423396944	-0.322121316813954	-0.082993596277401	-0.0509877686611839	-0.298616900118735	0.0250831427523548	-0.128526948028503	-0.17506667472713
"1111"	-1.03318798895896	-1.31751201151944	-1.20366315195245	-1.399683830066	-1.37182088557387	-1.31322188565876	-1.08537554745341	-1.28368850560513	-1.22946337372603	-1.24073006805918	-1.28829657942231	-1.24928026234261	-1.09747583146484	-1.22402187865094	-1.54658034099944	-1.41892591230765	-1.34545033479095	-1.22821151204633	-1.18188556731183	-1.24947705606178
"10926"	-0.942739052896699	-0.808791226573277	-0.98084009150053	-1.07148324293855	-0.917362194012781	-0.741669753102603	-0.643064614199537	-0.577057196833979	-0.784106201521058	-0.704376014063794	-0.563636476199252	-0.752170900489676	-0.596698668182125	-0.771693604599111	-0.763251881839375	-0.787771204323861	-0.695816590786509	-0.598350336680155	-0.903759845749908	-0.826268859660489
"26298"	-0.0111508067424066	0.127254775477428	0.136799405806145	0.0384505178527041	0.153552124658254	0.0409362695969376	-0.0131696255577022	0.156104250230909	0.0248591594369532	-0.0247810739367409	0.0320743251552057	0.0323443289067522	0.0388549612093521	0.262749019801293	0.0458813159422854	0.053812273876492	0.0193460436611772	0.0413262005021277	-0.0730428521781754	-0.0177300248590892
"5045"	-0.309063904018823	-0.584574783476828	-0.570517534072614	-0.596301389006785	-0.505506564344281	-0.291872963009124	-0.329171479208809	-0.160212670129587	-0.415027362919413	-0.149463342108772	-0.451640512349608	-0.393748646539422	-0.299766182174958	-0.449260937761199	-0.0876422416123438	-0.444434358813223	-0.559003566848627	-0.340235011033361	-0.272822660343724	-0.194269348657295
"8660"	-0.573804913658371	-0.800914339719407	-0.768595320868042	-0.703460728372074	-0.824708393030445	-0.913828381857463	-0.473805755992152	-0.490023797311108	-0.907904119346891	-0.816155744743102	-0.635529566529656	-1.11668950727124	-0.598040741905004	-0.878798056984699	-0.900054106239071	-0.815608444934836	-1.20767469936733	-0.946380789355662	-0.810393881684961	-0.68970700952383
"25948"	-0.589817960253264	-0.310250530481964	-0.481143857118259	-0.346609716939794	-0.478632941189475	-0.0277579765710193	-0.300875000219316	-0.0940681554285259	-0.390162358496976	-0.228194160300257	-0.249556320336121	-0.332649930253963	-0.118591166883479	-0.405288970367758	-0.27996536023811	-0.462971565738056	-0.440032675225483	-0.291788612923673	-0.423304854127826	-0.127197804094289
"143458"	0.0713465568526539	-0.145679940365156	0.151952749143426	0.0635778055813743	-0.0253843867696686	-0.11199329723857	-0.279350927877539	0.0385772714940513	-0.0909100340244535	-0.0408059948750037	0.0631937201159554	0.149843689716677	0.201464419994005	0.133547873105225	0.0859209443812069	-0.120611183012369	-0.00737741070017881	0.00346555709974769	0.040665521840645	0.0590614804782405
"84930"	-1.44544950300626	-1.64057458216366	-1.45993416213959	-1.80736610446699	-1.47715819041506	-1.63340888312116	-1.35322019971483	-1.42852829415832	-1.4975268507472	-1.39612996512244	-1.62888103681224	-1.44581831083091	-1.18618142439197	-1.44556451203452	-1.59556326431218	-1.42400092686956	-1.65222821102713	-1.28977024566565	-1.34370264141189	-1.49097078734276
"25891"	-3.83642577519246E-4	0.00144447617198285	0.0329117646184361	0.0829619381096379	0.105218018663142	0.170578454723324	0.117598620514545	-0.0755609994298081	-0.0271234397182191	0.0278488833403078	0.0816917984237514	0.133724238286137	0.204730676575947	0.0996562467009116	0.0787159078521972	0.22940932928792	0.147143132006479	0.143901227355773	0.0992152126671081	0.0285467235045254
"5757"	-0.475405940301342	-0.32449260010153	-0.356891818485935	-0.383223180760849	-0.421332118460125	-0.464639544104814	-0.464854481847595	-0.35291197257683	-0.56806253801972	-0.373212706804853	-0.490644170924803	-0.476143913937332	-0.338448994033659	-0.428005063856124	-0.385440605650674	-0.418057610245966	-0.427822897994435	-0.386249631824812	-0.727656972755675	-0.340361472638538
"79832"	0.0813693309724735	0.101284752600227	0.132505745448226	0.126617389092008	0.0979959167089033	0.281210187634133	0.0275592797766447	0.0251070982616116	0.0131585665782269	0.00257377069544701	0.0729859646649215	0.154151590988209	0.154560484324531	-0.0114290590868157	0.0214503395591583	0.156588074585275	0.391827860195349	0.219500675085236	0.176416437501334	0.100606147722969
"5901"	-1.91102552237237	-2.01521328474556	-1.92749076495522	-1.79308394386173	-1.87996412922649	-1.77387099042676	-2.19328567566639	-1.91451831846638	-1.94972489320134	-1.84902639007226	-2.024656829277	-2.07505134206314	-1.92889140196962	-1.82339264219882	-1.90329134922658	-1.67222390961173	-1.5970113643302	-1.81758020992205	-2.22238699713416	-2.29129407737122
"729873"	2.03216844487261	2.25876268859684	2.53688463753259	2.10010150134977	2.07560240321219	2.3474167792884	2.34595960184621	2.13322775434349	1.83379139018165	2.16295771398762	1.97462676429183	2.25026307694681	2.1544650757322	2.04289604856942	1.92942043158684	1.57503108338256	1.84017501869441	1.7603464161813	2.04814299422199	2.11291088099305
"9819"	-0.343649093796966	-0.273617062343594	-0.0999739585421432	-0.445029805471508	-0.375318409525581	-0.196444447268233	-0.0459072267664602	-0.0683771987614543	-0.0756015557443047	-0.490765320597248	-0.328228547538431	-0.585940652517998	-0.384267382477925	-0.495313791679128	-0.262584151857794	-0.681590019761889	-0.412665542336522	-0.297967033439309	-0.241369370757804	-0.254577520071442
