	"ACH.000097"	"ACH.000148"	"ACH.000223"	"ACH.000228"	"ACH.000232"	"ACH.000235"	"ACH.000264"	"ACH.000280"	"ACH.000311"	"ACH.000318"	"ACH.000324"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000460"	"ACH.000463"	"ACH.000481"	"ACH.000517"	"ACH.000571"	"ACH.000608"	"ACH.000624"	"ACH.000657"	"ACH.000681"	"ACH.000696"	"ACH.000701"	"ACH.000711"	"ACH.000796"	"ACH.000862"	"ACH.000901"	"ACH.000974"	"ACH.000988"	"ACH.001353"	"ACH.001377"	"ACH.001554"	"ACH.001654"
"23394"	-0.608217896648337	-0.536482232745586	-0.394925969031693	-0.363300594079565	-0.381237886047516	-0.332817642818321	-0.370319996965084	-0.486692939790389	-0.367425988801569	-0.363978865544805	-0.421387477636353	-0.470935238634621	-0.572052532023867	-0.54213937671672	-0.620538066555486	-0.542816451264847	-0.500709919050492	-0.18840127636817	-0.237808023996391	-0.37235326598806	-0.224046850279771	-0.427919540678573	-0.130563502218965	-0.269686456663084	-0.422998335744724	-0.354331176345197	-0.527281406696646	-0.397025730244714	-0.331909935038762	-0.273463825634409	-0.474529079360374	-0.361073524264515	-0.606710651197097	-0.417447636242362	-0.404126646025923
"267"	-0.303839808975515	-0.0235508913335307	-0.250852904193806	-0.318367786940861	-0.221796730510776	-0.177582653829104	-0.135664912758923	-0.0601946272225748	-0.222620445430591	-0.229489492488264	-0.297593591759475	-0.262600039258362	-0.242587797525089	-0.15901952644634	-0.251380267844169	-0.270296697774734	-0.180267104018897	-0.199525077970479	-0.235390200470158	-0.238637079709748	-0.269148585123693	-0.188933127943867	-0.0883665440614271	-0.178605866027335	-0.193076298278481	-0.276464530152049	-0.355847524751173	-0.138050302694805	-0.232085647117469	-0.0977386141895561	-0.248667580589346	-0.243344097719481	-0.251644671606605	-0.178889029979843	-0.155138410087268
"364"	-0.855947962969647	-0.737586717832642	-0.633108691300356	-0.92337634753346	-0.802615953818695	-0.841063157163147	-0.777036589276761	-0.825800280923805	-0.701723426044871	-0.821571477846362	-0.719284793262618	-0.855729047152848	-1.0313286640537	-0.724847203365793	-0.644758255795796	-0.736165254405329	-0.993574437629805	-0.696967300944439	-0.86587239150387	-0.848234036390813	-0.829924431833784	-0.752417110211867	-0.606483406633717	-0.764447558254503	-0.8904175186698	-0.794517005926826	-0.968488646259505	-0.824568878299181	-0.769911538930182	-0.581641921590376	-0.848169305937551	-0.821364390603542	-0.69596132197635	-0.764473711809465	-0.900027576363682
"10865"	-0.160578873419287	-0.0840529878818778	-0.317066276225848	-0.252111372794138	-0.11836556967194	-0.165343594118349	-0.150125345449645	-0.154136552031139	0.0997726824909639	-0.20983648064948	-0.143814999171907	-0.0965105091901521	-0.209788188837008	-0.318780620873866	-0.0161522630093888	-0.169531137568829	-0.296483751639875	-0.164582829782308	-0.0559752535588894	-0.176609736985213	-0.205231758415928	-0.211379801559847	-0.209763073487876	-0.149498879398606	-0.0851803211640216	-0.309354576524568	-0.276513208894049	-0.103565533911738	-0.187895024794979	-0.255971767895284	-0.249508064471516	-0.211444215898065	-0.0929938117698625	-0.215475695774508	-0.214379292001666
"434"	-0.0664641962573013	-0.0287012501271279	-0.0420354646606319	0.0207646025975421	-0.144864499312495	-0.102690181804729	-0.102180483756255	-0.065324753502779	-0.0686778750152133	-0.0716045836769286	-0.118462227469196	-0.133555801746574	-0.117172326073706	-0.192819151900106	-0.0509010307066183	-0.139520218357788	-0.0653008801759125	-0.194654245684133	-0.0281500637682814	-0.165575042249117	-0.0822989856606949	-0.138289041104962	-0.0458276573631346	-0.100500696520347	3.02158597021136E-4	-0.219682210828237	-0.100904363878052	-0.119169227917124	-0.0558225211513263	-0.102576292699424	-0.19996987742425	-0.142841645399267	-0.154820455535546	-0.12225532566103	-0.151083196881502
"389084"	-0.114799015635683	-0.180828340760697	-0.138844933592437	-0.106008577290391	-0.162245975609004	-0.202636268417684	-0.221698435782658	-0.238888592604271	-0.110482536606687	0.0368474037182505	-0.184288966030853	-0.135388375916874	-0.167772748992242	-0.139697888393598	-0.141037779891407	-0.23420601206294	-0.122290541933246	-0.189211068654173	-0.190412678284596	-0.181218165232363	-0.248646197113781	-0.239943520834641	-0.199626645837284	-0.144169874716776	-0.154947070483197	-0.163155490143715	-0.298889970690221	-0.0797554198812956	-0.136665415364852	-0.256546866261566	-0.106821727858088	-0.127494904047715	-0.13160820563102	-0.275419804433402	-0.074878226249959
"10487"	-0.480283491021495	-0.486543954671463	-0.632927625233745	-0.786995559809658	-0.438083722341323	-0.609894903279521	-0.408842490409066	-0.67444311519915	-0.738979025048866	-0.683076003100679	-0.469513224204707	-0.858101952714107	-0.533226475143944	-0.589535665118451	-0.715231782751047	-0.595818233474908	-0.727195874735943	-0.605947252729146	-0.424935307878246	-0.753852581028481	-0.630418604040425	-0.521967371755071	-0.564743213026773	-0.37670802550588	-0.268104040337724	-0.699285411714645	-0.660317017731482	-0.523621993616149	-0.516448828967123	-0.608384852669426	-0.415646071515022	-0.773197607217707	-0.628594307469899	-0.581357990340693	-0.635345525650445
"988"	-1.21245333825448	-1.32839126323281	-1.283094617457	-1.13630570341436	-1.32209738088753	-1.15503950347304	-1.26465107416026	-1.17902453436253	-1.2396124792745	-1.28967064583888	-1.23247390531305	-1.26626990208755	-1.22596295799893	-1.33359227911225	-1.12932782990608	-1.10241624120077	-1.35479129879385	-1.31083987626324	-1.3032427153725	-1.21952825356176	-1.15949091890066	-1.22373845514532	-1.11387124119344	-1.2140256418319	-1.19471669651454	-1.22185641811339	-0.99490296725156	-1.30432580294766	-1.43572764299267	-1.23231483238038	-1.25648553025011	-1.19730989765049	-1.20986410363756	-1.26022692992916	-1.40236540326968
"8973"	-0.119594593628165	0.0101641910345858	-0.163871832845741	-0.179402758509448	-0.108790169696415	-0.0805124656502866	-0.098056724579816	-0.0786346099083172	-0.0660815648060767	-0.116461554744299	0.0134073889051552	-0.0918905433561092	0.0730421366808185	0.010191622632638	0.0591804430775286	-0.0350350684622311	0.0141645173673659	-0.127060986851387	-0.0688276828568547	-0.043039662741084	-0.061897284452353	-0.0360877782800976	-0.0763009262520649	0.0558079238789756	0.0595191332745892	-0.146628357086553	-0.193827993747735	-0.00454831893462126	-0.0621946877497614	-0.0725304691097841	-0.126170298306243	-0.0795667597596379	-0.139198137898684	-0.0484552384553957	-0.100719451626578
"79947"	-1.01148163473626	-1.01945039770411	-1.35555139320518	-1.31930018431925	-1.09987768705534	-1.1423731688629	-1.39308411167187	-1.08844262555887	-1.14509871126638	-1.12940777506966	-0.967510078644099	-1.25066970623024	-1.19159985298476	-1.34687028165954	-1.1524807873302	-0.99168736785521	-1.15907986314616	-1.25211676865747	-1.28248440573355	-1.19762039441186	-0.971373630222487	-1.00570145340749	-1.1241096148881	-1.15639230886722	-1.03831907803631	-1.09631108264728	-1.19720895056723	-1.1858181770453	-1.1296678039612	-0.898231928666519	-1.06794802400848	-1.21538724159269	-1.40148543363269	-1.12326039375762	-1.19198080830796
