	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000053"	"ACH.000116"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000159"	"ACH.000215"	"ACH.000279"	"ACH.000302"	"ACH.000308"	"ACH.000312"	"ACH.000329"	"ACH.000330"	"ACH.000339"	"ACH.000375"	"ACH.000376"	"ACH.000381"	"ACH.000407"	"ACH.000416"	"ACH.000467"	"ACH.000480"	"ACH.000488"	"ACH.000491"	"ACH.000507"	"ACH.000537"	"ACH.000556"	"ACH.000589"	"ACH.000608"	"ACH.000620"	"ACH.000621"	"ACH.000652"	"ACH.000657"	"ACH.000671"	"ACH.000681"	"ACH.000683"	"ACH.000696"	"ACH.000721"	"ACH.000725"	"ACH.000747"	"ACH.000758"	"ACH.000760"	"ACH.000770"	"ACH.000773"	"ACH.000823"	"ACH.000827"	"ACH.000848"	"ACH.000849"	"ACH.000851"	"ACH.000856"	"ACH.000862"	"ACH.000866"	"ACH.000869"	"ACH.000881"	"ACH.000885"	"ACH.000911"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001061"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001239"	"ACH.001275"	"ACH.001532"	"ACH.001554"
"93"	0.129556740440887	0.157564821619938	0.184673706454239	0.205188150656814	0.146208478082674	0.138282158413705	0.139122781323272	0.227711076110376	0.26347239433514	0.183393268848901	0.124133964070599	0.133015133917628	0.0914372005804756	0.222752975535578	0.159881620370906	0.154467900092013	0.21233044498101	0.127109667434171	0.192115205220778	0.110366583176511	0.225825620395498	0.213693949630892	0.17753779417007	0.0785091983319794	0.201590343815561	0.11934887282914	0.0501696511307564	0.114241596851613	0.165650592370176	0.0842215448992174	0.184182984097982	0.167781601361564	0.0633068233416045	0.120845269947904	0.18538345783062	0.16275350686251	0.198206140580902	0.245003535456779	0.17037591194161	0.113493705660729	0.114815650763913	0.199459684089982	0.253387514478244	0.123628380765396	0.085997794936542	0.15707736268966	0.0917440945570542	0.0491721996859016	0.148619200322054	0.30125131029994	0.158921046038441	0.149580886188272	0.412526075710338	0.191016110820658	0.112643844915124	0.0860525631120998	0.230301400348653	0.219770009186247	0.223241999653091	0.110709065752531	0.115865942378634	0.0547114235610023	0.0515989037130637	0.130001541159556	0.167357085690446	0.2539236635163	0.203010338783364	0.107883517086068	0.196220835903574	0.241432273741014	0.102552039364698	0.140865532979337	0.167797081841728	0.151575521221407	0.138800183150495	0.14977142694392	0.10303914546489	-0.170635856887598	0.18163525070936	0.146930362205606
"196394"	-0.0298347294420734	0.00759312156696586	0.0762913734912551	0.0327199641107698	0.0739534979526906	-0.0477180547264502	0.100165408115629	-0.0522548229631177	0.170800743237957	0.197359237491867	0.138117189539651	-0.0103587043913188	0.0329348083756384	0.00454433080681539	0.113995998346675	0.0502741311300626	0.1639675171845	-0.057269683157211	-0.0217993405597385	0.197529098488606	-0.0721235689735452	0.0590891368323771	-0.0980024137479369	0.0166245835528311	0.120924829946322	0.122325676025071	0.152140843813716	0.118008680421278	0.0787242186963694	0.0116133539890711	-0.0467391505251584	0.0481711109974079	0.0309869740684449	-0.0756448521965799	0.0192557919051176	0.0834898253149242	0.0436236384142346	-0.0149519934462395	0.123056631913408	0.0687174370101029	-0.0695620279524947	0.212894581631514	0.107410114762051	0.102741074789667	-0.0492597796307246	0.0413929857646246	0.0827127484615782	0.0463213794679766	0.0875331827558052	0.0796699731869994	0.0522444410477296	0.030289381242114	-0.043183032151855	0.0540916655824177	0.0687488275572197	0.0210212211732181	0.139615274365178	0.0402384429207921	0.113860819382934	0.0341565660657841	0.0349715300779101	-0.0438806635807411	-0.00223058321557196	0.0970539818634845	0.0199023564755755	0.123270001263616	0.072304212289551	0.124091586304003	-0.0390875237391001	-0.0624085567153441	0.0151730156673769	0.0539711187529958	0.0991458770065189	0.0328073420945527	0.0667518415984204	0.040204581835319	-0.0327508061283118	0.0222425510609338	0.0884866146507928	0.0531866338705414
"602"	0.0323770561965043	-0.0744727421296302	-0.0337476560428338	0.0166132207123525	-0.247724744564632	0.0126238915346678	-0.105314565686809	0.094487149208285	0.210693729146154	-0.0716599297800144	-0.0420220799371598	0.0406459246285173	-0.0843806345916365	-0.0481860062784255	0.0168109217850281	-0.172671001031159	0.051797184766428	-0.0309256794229524	0.0321023453300918	0.240294124193162	-0.043275708735162	0.179407484136678	0.0432252924777629	0.11405518341635	0.060874163876882	0.0744380607656817	-0.00230847504175177	-0.0522401967827905	0.0191018051238269	0.00782817388954754	-0.0292825414330781	-0.0361353702961497	-0.0561423845901381	0.0219977995112397	0.0360271532414378	0.00377939074330478	0.0671339126338538	-0.0099498722781101	0.0551313580149048	-0.00627705756534699	0.12966640636688	-0.149851899546518	0.126838094144365	0.136165649749854	-0.0247365839747232	0.114441348177512	-0.0228388154648926	-0.0202207815671402	-0.128543906659168	0.0626914087962808	-0.0215360717178691	-0.0661350257409457	0.0765099377747362	0.0525228349643029	-0.0427335392269921	-0.00300776202864502	-0.0481653250734971	-0.0222758407397573	0.0439590077504141	0.0377589343232204	0.0169651231904657	0.0516934494717676	0.0568003036993975	0.0362063019013289	0.0171688661019924	0.136005840198421	-0.140315614572121	-0.0159389851229187	0.0109015640250109	0.0157412328630814	-0.0309457530708274	0.00766004713314808	-0.00350329619887092	-0.0826610617737629	-0.0167428938909594	0.0740581373410197	0.0913115812981951	-8.58959718266867E-4	0.123240175076263	-0.0540085961928318
"3675"	0.0115126174306152	-0.0494110898571889	0.0189465217004933	-0.108105487892675	-0.107113738995413	-0.159517871485267	-0.0539004270709748	-0.111054808516337	-0.163766290899755	-0.0693785084504834	-0.0988340661355791	-0.0320996100017291	-0.0479350061267697	-0.0580773150671922	-0.0591463550052325	-0.0721350120224504	-0.128914833113214	0.0696958628278007	-0.0241378343602304	-0.00427040257427675	0.0035098037921821	-0.104814277728731	-0.0432413879620138	-0.145980337822464	-0.150891548183799	-0.149064163723081	-0.0497690907039151	0.0270695402228265	-0.148133133228227	0.0216002153758934	-0.0943253627211225	-0.0827958217331823	-0.0752939988462448	0.0665446070310569	-0.0338607960306521	-0.142471767051353	-0.0905537696859568	0.0554183355512336	-0.110612383763867	-0.177204798346147	-0.106676589418172	-0.0623945194053869	-0.0328221481845354	-0.186008713380143	-0.0637351897657486	-0.123188296575124	-0.131561578560771	-0.0553731125460109	-0.10434553829552	-0.0926657311598883	-0.167994397555449	0.031060333621761	-0.0949784828128368	0.0439085553118437	0.0272572284289441	-0.115253185663841	-0.163034827739745	0.0622729353962072	-0.233015659702441	-0.0478310679686092	-0.0124681261030588	-0.0358099065614874	-0.0947140094070561	0.0707045079258979	-0.135598703933923	-0.0880226120673734	-0.283047363244977	-0.033825887762041	-0.222947917965807	-0.127643540710922	-0.124666032811814	-0.0674805314727506	-0.103065132625897	-0.145406400893356	-0.0113077201486335	-0.195502528741622	-0.0672413807255596	-0.0955385321151054	-0.0612285855931557	-0.0411317852833251
"124995"	-0.691917346174805	-0.867864141578954	-0.662058883258736	-1.0452200704836	-0.603944006888696	-0.896792336430165	-0.911115307436396	-0.985900304160571	-0.899372896946511	-0.654769390489564	-0.763269451701319	-1.00213561698114	-0.722950578447626	-0.650620826337163	-0.863082791427145	-0.891523203390473	-0.801059557095339	-0.785874674347724	-0.698145125690786	-0.948171507203347	-1.0030242507002	-0.761008296791461	-0.68068456845683	-1.01593332469405	-0.861329664253417	-0.913418952703121	-1.02814243053636	-1.0127929970367	-0.836646849741567	-0.942438864469097	-1.04809658381398	-0.536319626497876	-0.833338864175435	-0.463872976801669	-1.02377670789091	-0.80600305307258	-1.22382428722504	-0.854597869281145	-0.718766524818542	-0.900458843802423	-0.878960696816283	-0.936646338608979	-1.21416341802905	-1.09898436729268	-0.785720127344758	-0.731670589559672	-0.66802030883388	-0.955803041499004	-0.567493163536174	-0.985580655475111	-1.01805094399786	-0.910766590776381	-0.841558746480587	-0.963478252953818	-0.838095256444177	-0.651072629673446	-0.769277747265221	-0.909426900673037	-1.00723294051597	-0.939474053712957	-1.10124878208896	-0.666988032135517	-0.85338154151517	-0.627981937805268	-0.767935104329102	-1.05189939695799	-0.737680155236142	-0.814185557630903	-0.676974803078338	-0.731158045078342	-0.916831967484235	-1.03381944048664	-1.01104042934478	-0.759242782319761	-0.4657678662821	-1.11471824966164	-0.945298434049878	-0.946808445671467	-0.833049460551832	-0.96095512254167
"63875"	-0.23136991162713	-0.469320387313058	-0.492467183818596	-0.576732058406835	-0.345875599449537	-0.697032788319164	-0.487743684504212	-0.831900469803756	-0.450910602262807	-0.311365370209975	-0.512954780456174	-0.771406917503478	-0.500442430216519	-0.498635496821967	-0.668407323456483	-0.50737313837907	-0.532815578338429	-0.474534074563371	-0.322816526310691	-0.742411158425558	-0.55359439568278	-0.538359525796062	-0.414889430304014	-0.661305632292519	-0.465058565603604	-0.556241801244511	-0.799545030930709	-0.791624418112144	-0.500884780992462	-0.421481677001706	-0.710776077342485	-0.436953878641714	-0.591353582987381	-0.273589092857886	-0.68495465369938	-0.398724168856028	-0.955027966406227	-0.534735480448042	-0.522763344226845	-0.491538530426539	-0.543672292205846	-0.582310258772438	-0.72696442877466	-0.809302240537863	-0.557192448674248	-0.444171015308288	-0.0910434705887647	-0.768855406872419	-0.194950736159648	-0.490157559981696	-0.51696767139809	-0.813082480862523	-0.503280550347079	-0.858657533450999	-0.572374756473004	-0.306815453547403	-0.547001961551238	-0.62857172466796	-0.700394440208312	-0.590432643655031	-0.729370917689346	-0.232229822569082	-0.691421909526232	-0.526262928854418	-0.501206119234449	-0.57230577308022	-0.578379637123954	-0.491452732089872	-0.323074673353672	-0.631488830167758	-0.590973060159384	-0.584981134662382	-0.458186633415181	-0.567593711436884	-0.172766849573438	-0.585586559319763	-0.663701847003495	-0.655178514973757	-0.356699356291006	-0.534538051785556
"51649"	-0.574496062101469	-0.847906221575128	-0.625101985245191	-0.927180389267247	-0.516656011914942	-0.825233244289525	-0.751066838099364	-0.87737847895068	-0.876697310135284	-0.679757614885827	-0.635145133901801	-0.999098188400305	-0.797961982824636	-0.70240361061095	-0.888340449629245	-0.845537574083314	-0.782040593098516	-0.747281878103607	-0.486016797000379	-1.01591892896015	-0.90429623918671	-0.709347136988958	-0.628885356374816	-1.00762438237798	-0.884487853135202	-0.965311346482364	-1.19435617251641	-0.970988128766049	-0.773601850722942	-0.855586315388919	-0.909307024524977	-0.646565596523343	-0.775500963006739	-0.531046989889642	-0.929921589808029	-0.740799791553465	-1.18739359898835	-0.69918849551041	-0.774741153163637	-0.816480674173454	-0.695756924064016	-0.825100558516275	-1.02960785912044	-1.05125969847647	-0.841975280111397	-0.721920630115688	-0.628739613957027	-0.950920252863469	-0.494318140023131	-0.906981567230519	-0.804331235420755	-0.751073243208473	-0.865481616795187	-0.94365633011186	-0.851799959316781	-0.83283349740017	-0.736571035566404	-1.0131135776342	-0.922804729003486	-0.835834191272747	-1.01743005375175	-0.59770138302993	-0.913009318570303	-0.787325798971253	-0.6814718633102	-1.17486658796331	-0.948025950525591	-1.03174592107449	-0.707498829595045	-0.827779553707463	-0.917050997060802	-0.950808823007261	-0.952206114776325	-0.848746028580817	-0.383346369908722	-0.953805276261464	-0.924939103845852	-0.828776704887326	-0.579286137917421	-0.793537184322419
"64968"	-0.531409643436779	-0.691896056903347	-0.484802850681849	-0.810442126263925	-0.413711367720452	-0.824329221039079	-0.796505694721286	-0.783492535296069	-0.554824452962302	-0.489876809918329	-0.616723309399061	-0.91751951288194	-0.652452696572049	-0.603339167108786	-0.700670101029845	-0.783221263773179	-0.600710728338603	-0.644091330288917	-0.674480845370452	-0.88046257042632	-0.788470991311259	-0.711101191389053	-0.47192744960282	-0.836156399960415	-0.708495741873429	-0.774994242667443	-1.06271226550757	-1.01707230031771	-0.773717198392434	-0.629941217108084	-0.956657069617759	-0.511492944762687	-0.701406127797213	-0.439157582951649	-0.857371034612938	-0.579601692902106	-0.972518944471463	-0.835793105780388	-0.761866841803281	-0.703872132255498	-0.591577062789338	-0.751019570370441	-0.932697409095877	-0.870997686227998	-0.626934404403806	-0.583899801171549	-0.427597783808743	-0.797914520338771	-0.228184211643942	-1.08098650762207	-0.650429029832933	-0.801089657542952	-0.872654818761762	-0.930923352725002	-0.764592940606388	-0.578273383025041	-0.602688883352552	-0.763434555665929	-0.855399075011057	-0.894123698662273	-1.00558166729448	-0.477211020525149	-0.850039598683778	-0.681578284749929	-0.584118613577333	-1.11721945810029	-0.609535858295738	-0.987166568810981	-0.556136406403071	-0.602771109095651	-0.822784692811771	-0.672379761319116	-0.715706098684592	-0.952145858899732	-0.378015690083288	-0.772555982373119	-0.805752875068254	-0.952898164130788	-0.489987762802046	-0.719449457241125
"4681"	-0.109996404542508	-0.133094461856362	-0.0541439890808764	0.0294324103841026	-0.278528418249156	-0.155690489901472	-0.222999335150598	-0.257109694095889	-0.236804235503597	-0.215565022075035	-0.0633810470116513	-0.275927979998821	-0.156805030724887	-0.0623600465783106	-0.163414069379786	-0.244252473292623	-0.0607434441665401	-0.0578554737521645	-0.217352954252961	-0.195687442823069	-0.121668246748995	-0.19151052990177	-0.232528577930289	-0.205973591464231	-0.112912039591117	-0.148946390737684	0.0673488635262431	-0.19442907294793	-0.083204216934536	-0.0750996734069803	-0.241948398254023	-0.0768479021705021	-0.156515304904571	-0.0507458915554992	-0.145019559404763	-0.100626845753903	-0.190098581918265	-0.0940926933780425	-0.205323433636747	-0.152955637949036	-0.256054954849435	-0.210738051691908	-0.144954504969931	-0.226732079770306	-0.228540758412904	-0.149304091305077	-0.216595537354631	-0.153283373081984	-0.0850717237066596	-0.261782029411344	-0.0957617781054193	-0.203192596613543	-0.135689051597423	-0.089088689064696	-0.0915687020722952	0.00757043440907627	-0.129173938657069	-0.166403765622081	-0.100123599123793	-0.00760630862204154	-0.11601834671764	-0.0276556837363172	-0.180884473158144	-0.110162455930743	-0.0761455222674009	-0.143200534321631	-0.0796843698179275	-0.22379082416349	-0.112797303901263	-0.0402365531250055	-0.17145743542405	-0.133288382175046	-0.0896304365710022	-0.00395894356369416	-0.124636048707166	-0.152915664294868	-0.215219490225578	-0.0222102706189418	-0.152768878963263	-0.033411407017167
"10403"	-1.0352279504531	-1.05790319405362	-1.04244704880389	-1.17286186677429	-1.09545996423813	-1.10312008082769	-1.18575654322864	-1.10483609539243	-1.08359228336183	-1.24358138378822	-1.17125898063393	-1.37615230772904	-0.871417942249998	-1.01790418443296	-1.26349553612933	-1.28791640992394	-1.40325857616225	-1.04852475185071	-1.11802572942702	-1.11262268303321	-1.13206258684652	-1.18494020225959	-1.23558849278175	-0.978831115304348	-0.870661729968763	-1.17330067472737	-1.12802624375209	-1.04990610396047	-1.37253499108283	-0.981647321231585	-1.46202985027915	-0.912509410554802	-1.19777704751299	-0.866469453789028	-1.25658819807401	-1.06106416423286	-1.0155960052376	-1.37065159245012	-1.14932764608859	-1.01635771017112	-1.01823109410366	-0.979502692031368	-1.31061012147484	-1.27944755586926	-1.07410964642885	-1.12808527559308	-1.12211887521675	-1.03674559265141	-1.22932557813736	-1.03230143637106	-1.00903363271127	-1.19611477744808	-0.977982918775354	-1.10779916383547	-1.07241723983405	-1.03843586411216	-1.25629257325099	-1.13342426840046	-1.12725196475985	-1.06474792134569	-0.815036131377988	-1.07493365392522	-1.11590177666415	-1.27132393615184	-0.93636572438016	-1.05206900769692	-0.904593192238884	-1.14856475753298	-1.02213735979254	-1.29396052374854	-0.85369777555801	-1.05691268528475	-1.15729281164833	-1.11781949959565	-1.03090173460138	-0.913227242886378	-1.07078968759735	-0.921445963543288	-1.13267097463218	-1.03817602108192
