	"ACH.000042"	"ACH.000108"	"ACH.000150"	"ACH.000159"	"ACH.000189"	"ACH.000246"	"ACH.000250"	"ACH.000272"	"ACH.000324"	"ACH.000389"	"ACH.000411"	"ACH.000495"	"ACH.000649"	"ACH.000663"	"ACH.000671"	"ACH.000834"	"ACH.000887"	"ACH.000913"	"ACH.001211"	"ACH.001346"	"ACH.001377"
"414189"	-0.68059218895248	-0.581754968079089	-0.686161883070234	-0.694551988086224	-0.67125643087206	-0.594144961608349	-0.546365546490212	-0.811218432954697	-0.764128711005934	-0.404120687333437	-0.418789003210819	-0.546197246675103	-0.798151951127184	-0.459702204797233	-0.781924985990422	-0.522540507983801	-0.595866875646185	-0.820484495947196	-0.528517592064647	-0.561042997736803	-0.652723003756227
"200810"	-0.613489937380148	-0.629534706119313	-0.858262082925777	-0.677947037363895	-0.517541460806793	-0.597759056348893	-0.665099575189399	-0.707168060743655	-0.718303416098606	-0.699597434151456	-0.647283059106213	-0.683719511125238	-0.624814707055464	-0.658463133889533	-0.5646526594543	-0.486424579911748	-0.586367597501042	-0.545110616929983	-0.615096036770845	-0.502085631899932	-0.634398431863204
"9184"	-1.84927642144124	-1.67767122857023	-1.52982023713384	-1.58062797737258	-1.60405734303714	-1.58466656467084	-1.46404610743514	-1.49615643229069	-1.56862347222131	-1.54852799584083	-1.51192859125442	-1.58979051893169	-1.70734700917921	-1.642505884979	-1.55362278644167	-1.55408270884138	-1.61630814366391	-1.57382725120118	-1.37588991244254	-1.80744852341297	-1.55288073418596
"116173"	-0.122718273848305	-0.173709205418201	0.0160213000300797	-0.123539245901461	-0.219628599452412	-0.270143292160355	-0.211279837989261	-0.18642069390487	-0.0970555319145815	-0.140860973804083	-0.1294132292269	-0.333212808707501	-0.182620229444356	-0.185705399176057	-0.22020950329976	-0.00898366043408759	-0.135783721029978	-0.137585953302601	-0.16917713358165	-0.235076343640584	-0.0990937901942313
"54788"	-0.215273645061979	-0.192126386701736	-0.329489870325823	-0.280186668591758	-0.231768270962003	-0.200051829570412	-0.344056382302438	-0.332805384871614	-0.458746632179851	-0.308608143138658	-0.355153207503646	-0.533352319816355	-0.315844798943837	-0.295092312951014	-0.32914423528068	-0.327260970266725	-0.27613139916797	-0.244379522921418	-0.190448092250357	-0.241484092253727	-0.300412087518014
"729574"	-0.75269494673992	-0.828939903353462	-0.93903831432906	-0.561440244931866	-0.702298519808914	-0.598661300122319	-0.623828206583023	-0.802160561857144	-0.782423721632304	-0.648524859288239	-0.424425126871502	-0.793170036725958	-0.752102009722719	-0.551928451687995	-0.627375667032268	-0.667977080928372	-0.757373797880513	-0.756208087367881	-0.800008614323154	-0.838138262390648	-0.734452373921237
"441581"	-0.189408902014957	-0.104661741036402	0.0791444494798393	-0.0333371534422276	-0.046432200818736	-0.115359066450678	-0.0622871033808041	-0.203957448338726	-0.174387058585783	-0.0780654871620121	-0.241650000966318	-0.171877689243853	0.0138180863433717	-0.118540805581475	-0.0464304669538862	-0.0304476325946346	-0.0725208058122419	-0.00295578073823014	-0.208256859621655	-0.057629986304042	-0.122523936851246
"3030"	-0.140320897261669	-0.202520593461748	0.0522684738644883	-0.14568722126916	-0.206951817236356	-0.0868327351118952	-0.115108817981087	-0.289614537947515	-0.0687273512426095	-0.185067279163451	2.92876540182408E-4	-0.222993850467475	-0.249260831035979	-0.240346277618765	-0.203203571634423	-0.118272632108108	-0.112336080100085	-0.106941532606101	-0.0506497136614634	-0.00339482485051535	-0.113002909246633
"3744"	-0.326229493059293	-0.345265886973788	-0.269032042385383	-0.394911233965998	-0.438291056180716	-0.338551215017937	-0.290393537429976	-0.502485560769101	-0.351840703054175	-0.200086286731367	-0.284796021859718	-0.3380965086998	-0.405310829337376	-0.247487130186552	-0.444546145791584	-0.332324479433488	-0.438380165579171	-0.306264468755717	-0.349348403044115	-0.423413266074402	-0.246266872735716
"91133"	0.0906466038586226	0.126080616639783	-0.0814089835328464	0.0954001272832375	0.191986062552991	0.100658876469955	0.0880794997675918	0.12016463921521	0.190821784034035	0.0384184406250014	0.174127604106807	0.22233702692018	0.0819846735897218	0.156789310451696	0.0756525294940426	0.120477947797451	0.121340314293074	0.0245225134876367	0.252153386622067	0.0655671055504701	0.0565014461624602
