	"ACH.000011"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000234"	"ACH.000250"	"ACH.000252"	"ACH.000262"	"ACH.000324"	"ACH.000361"	"ACH.000366"	"ACH.000376"	"ACH.000383"	"ACH.000389"	"ACH.000411"	"ACH.000601"	"ACH.000623"	"ACH.000649"	"ACH.000696"	"ACH.000796"	"ACH.001274"
"29"	-0.0614893405925817	-0.121234048532625	-0.0519138297780629	0.0273899462576459	-0.16571300803215	-0.123136361159702	0.0158117024096862	-0.035238627371959	-0.121028129477622	0.160758170805401	-0.0493988920040406	0.0251958167342995	-0.065940541157274	-0.0127903665508349	0.0204813923448497	-0.0411548337050775	-0.0290360106014875	-0.0474499581140268	-0.0502895713786588	-0.0651990108512899	-0.0148275700177943
"527"	-1.19650561618881	-1.40339710031336	-1.27913324581131	-1.4491980444189	-1.13224098341065	-1.29875673683451	-1.49837442611036	-1.33039630729271	-1.37709600557196	-1.35513375994278	-1.24023509710431	-1.20723708621203	-1.55646262953313	-1.49734786715546	-1.38501050611277	-1.30301083923974	-1.46107073742636	-1.54036445274085	-1.35756628815713	-1.46174429763896	-1.39361972073833
"29760"	-0.203229564458688	-0.0911950701710043	-0.101531356335922	0.0804683881015564	0.0286522317244863	-0.0454617078548154	0.0818436305180748	0.0233264765031563	0.00120970168419937	0.213506860018389	-0.0352519932644644	-0.0437083476954849	0.00168207659874065	-0.0404926325820941	-0.0472562805212958	0.0155384041847475	0.00598394555950039	0.0108146841800713	-0.0153593220602588	-0.085277502958643	0.157410440157963
"9184"	-1.67025973151093	-1.67767122857023	-1.58062797737258	-1.60405734303714	-1.80923512491235	-1.46404610743514	-1.68335498940294	-1.51394723716224	-1.56862347222131	-1.59708019799446	-1.67236575654215	-1.61920179323175	-1.45329968200619	-1.54852799584083	-1.51192859125442	-1.52611886761939	-1.45565689516991	-1.70734700917921	-1.64782910479969	-1.38114646643899	-1.65137945986919
"338761"	0.158593706467273	0.148453668354	0.140320287646278	-0.0498203250936962	0.121339442056908	0.0908098496489028	0.142896643539398	-0.0367296638434772	0.0858463175089518	0.054107835688122	0.0144820414119381	0.12224504516736	0.0876135126016331	-0.0384683440533673	0.186007788807972	0.0508556055612015	-0.0719187105679941	0.0473067221771794	0.065625567091763	0.134492498983804	-0.0812505065396849
"199990"	-0.303164165146635	-0.494781597755291	-0.441653275235837	-0.401163485134586	-0.466642385643423	-0.251949115144061	-0.152360412498052	-0.215482724120368	-0.245976738092052	-0.406764159636385	-0.30047764749918	-0.305031017497619	-0.288455721310827	-0.478265879731538	-0.347432293627756	-0.492294954955952	-0.485335537010757	-0.228373554054672	-0.327567523494542	-0.362355888783347	-0.559964435094554
"150590"	0.0429956296538065	0.0954668152009713	0.0423952306932077	-0.00424653243445505	-0.237345830998801	-0.122760318423689	-0.00779010043030892	-0.127111738697567	-0.0372916753470953	-0.216651696604668	-0.101298330265813	0.00490917659987337	0.0284943004701252	0.0165267846422323	-0.0260687194897722	4.01724342850297E-4	-0.0926419109774076	-0.0310532291988803	-0.08992487357184	-0.0152198928653582	0.0199480866388261
"29097"	-1.00133034754289	-0.809326919759074	-1.01724275256676	-0.608512205427021	-1.0153581425639	-0.85715999690008	-0.750405579827877	-0.733429284123023	-0.82781008605633	-0.799013721384959	-0.907613597696629	-0.82095763931024	-1.00074732734478	-0.640339566476028	-0.937607099551211	-0.830688691410218	-0.938708335258041	-0.916738625058922	-0.821917925815043	-0.986497609176659	-0.885554249017567
"29894"	-1.16744067324363	-1.25300087940407	-1.09177818624461	-0.957172123384853	-1.20983322736588	-1.2468945397791	-1.17211977732564	-0.857972246729967	-0.968833747004231	-0.946841534940248	-1.20296274086189	-1.23501055752041	-1.06780655794929	-1.04635079642025	-1.03042687192288	-1.06604112098875	-1.09368032846602	-1.0089442412237	-0.978395880221601	-1.23491201218919	-0.962359562559605
"54606"	-1.06550949474667	-1.08781636929786	-1.14238903466671	-1.23057392350686	-1.09450511827092	-1.28399625090398	-1.22221650400053	-1.18540526680374	-1.2953532781793	-1.34052421571933	-1.24024758019356	-1.14187074544551	-1.24343533377176	-1.24674147889796	-1.22227978684048	-1.13566175693464	-1.29352268486784	-1.41487484193904	-1.23323528691857	-1.34404315910019	-1.26234362276645
