	"ACH.000009"	"ACH.000014"	"ACH.000017"	"ACH.000053"	"ACH.000085"	"ACH.000133"	"ACH.000226"	"ACH.000248"	"ACH.000265"	"ACH.000307"	"ACH.000318"	"ACH.000330"	"ACH.000332"	"ACH.000356"	"ACH.000364"	"ACH.000427"	"ACH.000481"	"ACH.000517"	"ACH.000579"	"ACH.000580"	"ACH.000601"	"ACH.000624"	"ACH.000694"	"ACH.000697"	"ACH.000725"	"ACH.000770"	"ACH.000773"	"ACH.000776"	"ACH.000783"	"ACH.000805"	"ACH.000822"	"ACH.000824"	"ACH.000840"	"ACH.000846"	"ACH.000900"	"ACH.000929"	"ACH.000957"	"ACH.000968"	"ACH.000969"	"ACH.001134"	"ACH.001164"	"ACH.001532"
"22809"	-0.224228470117482	-0.0808085452950866	-0.208310291934054	-0.0710708959796592	-0.1466289283583	-0.261668985934429	-0.137832160625054	-0.332387399292493	-0.295274546819422	-0.199825441165121	-0.305575615909562	-0.270622688448144	-0.261250163609208	-0.178014614906093	-0.31634003589605	-0.223163449774972	-0.427346683812944	-0.266475811971619	-0.250215805827872	-0.0645422816729825	-0.21771770483995	-0.281136942939696	-0.275117531131886	-0.256130759638344	-0.271592007351604	-0.27306141742827	-0.298434595044338	-0.165379165415608	-0.302004624210299	-0.203112257924277	-0.233751024760805	-0.37269555970393	-0.244566701504639	-0.131198977074262	-0.294101797392179	-0.1595573799984	-0.129001923565451	-0.268569085379187	-0.252516477411379	-0.286440698437418	-0.230446557684988	-0.322593584245706
"517"	-0.261949709772095	-0.226715632033341	-0.158666478939516	-0.133501197660945	-0.355920721842251	-0.302672529740577	-0.343207279612018	-0.22968156975712	-0.0648490164024481	-0.175060266421977	-0.279453670228085	0.0319871620401751	-0.165472996306383	-0.292719355974312	-0.230325771199455	-0.142553213016783	-0.253821080506611	-0.241451476393737	-0.228042413723332	-0.0436551116007503	-0.132363777289478	-0.184867169720517	-0.164627111705707	-0.317375169549999	-0.106297228205652	-0.187772183834146	-0.391076648545555	-0.289835140946532	-0.313259602562299	-0.115026004721234	-0.316032032362247	-0.272944679419566	-0.178454861409441	-0.283775514683931	-0.257469531023924	-0.153816237844461	-0.27036327880544	0.027607616577246	-0.200646909552247	-0.203815737224175	-0.0942197176649704	-0.101230562687076
"8812"	-0.625789027122884	-0.61450055066657	-0.7703134000263	-0.721513833320321	-0.854791135218019	-0.714352298782161	-0.679255770206376	-0.808816457386948	-0.691492355781543	-0.644720703932379	-0.577281524039833	-0.440100160037157	-0.555528721565748	-0.83059118526513	-0.631420239929199	-0.667652823370869	-0.674979065637456	-0.811265943555634	-0.697715500223606	-0.927376741397481	-0.803341963993298	-0.619257113606017	-0.593038994004706	-0.66860741460214	-0.616068191842792	-0.677098667963052	-0.863887867736112	-0.614647210135938	-0.811812014869869	-0.702650804880618	-0.923666139745968	-0.595528444840978	-0.518799329073141	-0.810811002359204	-0.814780086270503	-0.76874870994623	-0.764450101291108	-0.601034916380948	-0.810231222166673	-0.789451900748528	-0.401306592144603	-0.638297948606544
"92211"	-0.0300048847086986	-0.266325426486988	-0.133975179428264	-0.269545626558703	-0.342368089658184	-0.231644027435976	-0.201095982939824	-0.307900648612441	-0.132332474390357	-0.210870928132818	-0.22327867201418	-0.379734878764676	-0.207626351752286	-0.266074365631936	-0.20601851505023	-0.152716634950117	-0.188356907639916	-0.159093660487058	-0.272645451156701	-0.0971804425554764	-0.106731408554495	-0.175389779438888	-0.0229568521179734	-0.230884478373619	-0.077798204979592	-0.180590664967686	-0.281403377585937	-0.17906026008044	-0.166760930159805	-0.0975969330914336	-0.22702089863972	-0.146306680845834	0.225012896343192	-0.23694920582204	-0.0141558358302852	-0.361256696191902	-0.0874667419757488	0.0674449550930938	-0.237923705395314	-0.200257110107084	0.00538214077449111	-0.284726753923168
"9318"	-0.72646940883775	-0.507294173149885	-0.742473987854366	-0.659249467319715	-0.615092941295942	-0.590600725072279	-0.589084516191161	-0.743314203812502	-0.764804340813564	-0.706570408073401	-0.496176386206876	-0.703743422487977	-0.55985675860953	-0.536675947452447	-0.586693884586589	-0.421487148410237	-0.666639626153614	-0.619944978242292	-0.728951755477157	-0.42724640153713	-0.78526097688351	-0.84659346922942	-0.671078050163453	-0.581203019506404	-0.794174668386455	-0.783152097061751	-0.827679593532776	-0.890636395461047	-0.556457003802003	-0.887089146606159	-0.486180013036852	-0.689865873757716	-0.493394935912306	-0.810201570782264	-0.651138407292268	-0.801549933172985	-0.611692327998893	-1.01155881832364	-0.895718071776707	-0.635676992697433	-0.707897925377535	-0.589052299996303
"8533"	-1.05538557774941	-0.831882447971269	-1.0586695697555	-1.00879764668863	-1.02594728887115	-0.916889110354912	-0.807671264008618	-1.09518511705901	-0.86674233978502	-0.834319835519005	-0.765715458494305	-0.816904823927492	-0.916930109449544	-0.772010335737088	-0.806487481009989	-1.12233986060121	-0.971928490786817	-0.93213827130304	-0.717257386219949	-0.804507493324974	-0.920578727262954	-0.897908889944224	-0.910580711380239	-1.20732291257662	-0.822460633348523	-0.994567951082258	-1.17570243152446	-0.848227909794629	-1.25258839880868	-1.0965537313042	-0.946989565027883	-0.995292748948235	-1.02132669340135	-0.812604737938475	-0.849038270101073	-1.02311885726787	-1.1061490975135	-0.944020621014867	-0.892778650761216	-1.06129309627757	-0.759811617441625	-0.835650825251137
"51138"	-0.869816215966013	-0.848691066217249	-1.01176855007692	-0.777630493088392	-0.803431640129753	-0.740362827341934	-0.852804341862378	-1.07691902621489	-0.716089127854119	-0.936274495766891	-0.724111638440551	-0.825154527897282	-0.76771634368847	-0.82674521936515	-0.790031687145981	-0.797574816880389	-0.87541084950305	-0.736133121673957	-1.0838384833166	-0.830236730755401	-0.947346224155621	-0.75474440517648	-0.821068552386151	-0.767016126561657	-0.906303269926452	-0.79892364294771	-1.01970675868609	-0.827380412602585	-0.869150513036193	-1.06287081317468	-0.728524739885265	-0.929240540784158	-0.729231734844726	-1.09575438650299	-0.772785956663704	-1.09239359024078	-0.628582992651433	-0.993415025046963	-0.945000232747495	-1.04917851345321	-0.871806854006832	-0.816964409245902
"1419"	-0.337548388838997	-0.264313863171561	-0.259722723185371	-0.238032652762872	-0.242484362807058	-0.292779657542053	-0.289855428415904	-0.175279255703166	-0.255950319119565	-0.374658779817411	-0.0961367789666266	-0.314467291973043	-0.246642988542462	-0.274718593223169	-0.130609383316999	-0.309849175553841	-0.241249456332462	-0.234805194667154	-0.494409329131307	-0.221104340102637	-0.145863871106634	-0.284739258579847	-0.19491983746537	-0.469395442585142	-0.331821081238263	-0.333240142616144	-0.454789891346618	-0.202192946700603	-0.318660659137536	-0.372223065547324	-0.182397518988842	-0.288029354891352	-0.13748805106672	-0.103773589479619	-0.0907508725816493	-0.162109898838985	-9.66237860624234E-4	-0.0551248651782999	-0.211451113821091	-0.347242705738033	-0.0460065258938496	-0.306354557323157
"9191"	-0.272849454971659	-0.0903391077409933	-0.141646934568618	-0.138233276310795	-0.252195992844486	-0.188394017000897	-0.205423194956952	-0.322731127305823	-0.179150153869626	-0.0483825122742646	-0.0994121693747659	-0.0153626683404588	-0.104820483301438	-0.142549473799507	-0.0239791441069426	-0.0961166806200362	-0.0808111292864315	-0.101097698347207	-0.122960077025237	-0.166642865765672	-0.176585663700436	-0.119867395284935	-0.108036709725264	-0.262712229452711	-0.14711685655753	-0.0843592178312689	-0.351778490519398	-0.0161231362809831	-0.131979102620836	-0.248232684689046	-0.207479087306432	-0.209198522235162	-0.184725761522072	-0.212849547419872	-0.212695906370989	-0.0920789479288093	-0.111991288206026	-0.127282025175876	-0.100248280309125	-0.156293183117301	0.107082475809801	-0.115062530830931
"1832"	-0.110788333981635	-0.100439461307188	-0.225928404377831	-0.106223401837014	-0.0546643178612067	-0.00633589424305707	-0.0748705258017111	-0.166088993516463	-0.0017297316309149	-0.0609769306225404	0.0437384025428647	-0.0307355604982007	-0.0537597303135802	0.00704918310740624	-0.0671691038773316	-0.136321655668927	-0.0978890221207072	-0.10542134452765	-0.130735995804285	-0.137111698681037	-0.0157480158837678	-0.104457764489846	-0.0216352346926579	0.0367073539062047	-0.129998310187807	-0.0475936578454183	-0.239832934673635	0.0860128805276941	-0.138470365918119	-0.0756155236610066	-0.0822242634062587	-0.0614953000587072	-0.148521913218422	-0.132302216918391	-0.0357391288316484	-0.145588048565297	-0.0496129166436971	-0.243068079885062	0.0137494070264146	0.0524791894391746	-0.0303508122962345	-0.168314763055179
