	"ACH.000082"	"ACH.000123"	"ACH.000235"	"ACH.000274"	"ACH.000296"	"ACH.000403"	"ACH.000485"	"ACH.000507"	"ACH.000516"	"ACH.000647"	"ACH.000651"	"ACH.000718"	"ACH.000736"	"ACH.000766"	"ACH.000768"	"ACH.000880"	"ACH.000885"	"ACH.000898"	"ACH.000932"	"ACH.000958"	"ACH.001061"	"ACH.001391"	"ACH.001532"
"54784"	-0.188167001166838	-0.0687214909666085	-0.141544922497984	-0.219272132649198	-0.223350149667301	-0.0866125874256743	-0.103612056784996	-0.0604018277310021	-0.207504668933891	-0.0578102815078821	0.00835734447924359	-0.0303550511576824	-0.0576218899655293	-0.222671900611866	-0.127034257604431	-0.132988652385771	-0.0269092651242043	-0.186753468229161	-0.215446635178278	-0.199673384208956	-0.137463785823149	-0.0754123667136302	-0.127309264751954
"8424"	0.242759460616592	0.0735558314082125	0.197257743405333	0.178738167986059	0.237644110161892	0.170242606173101	0.249568211227407	0.0702320996516967	0.187997780005726	0.181173778196719	0.241988205306585	0.284966657229596	0.199449401899044	0.247650052742376	0.223486449745815	0.194149329654188	0.204345472032508	0.157259953872831	0.106786423248539	0.114648664781075	0.225661336033699	0.058118296002682	0.140434474855978
"100131137"	0.127054210194117	0.0938159587418781	0.0185267715097598	0.0821212014873387	0.133376174604686	0.060599999426068	0.072611166225274	0.0981401284401045	0.106591847527026	0.164859020876388	0.0933381570840732	0.176849032913428	0.116047043318993	0.165766664128148	0.242155147954921	0.0545785720947498	0.124892042450423	0.146972829296638	0.0934392193172262	0.153956051927633	0.117108683088374	0.0334511122898234	0.0429713874701355
"25770"	0.172950324350668	0.00183264466307052	0.134584345092357	0.060640961833751	0.130111646311482	0.0923401286792194	0.00666205409791381	0.14482716989309	-0.0846368218659278	0.107577668924762	-0.0190383038162906	0.156533951754144	0.0731730015943936	0.0247056650348117	0.0124368307165181	-0.0260512575335495	-0.0313790201643957	0.0607097059244565	-0.020364871184255	-0.0138471998803063	0.0361105080574106	-0.00794324359755582	0.062083908243785
"644019"	0.293270468965944	0.241730688238608	0.227380277553759	0.189399543150617	0.375860506278371	0.229948983475286	0.321012245319376	0.190459311107613	0.247206683038457	0.201357822013354	0.131947103069431	0.237116073334975	0.285656212444412	0.258862972466783	0.255440728754874	0.293867783046143	0.31010726807168	0.186544737432283	0.180633618720658	0.299673748935267	0.105501853867035	0.241322350228143	0.231170871134149
"64770"	-0.140868808965663	0.0406769853721155	-0.0745197347549404	-0.0596651949615541	-0.149802992003816	-0.0506392977857541	-0.122436860709289	-0.0661420839539441	-0.110386525481957	0.0198139711564678	-0.0390940925635521	-0.0970754950974248	0.012282426252815	0.0274243502831683	0.0416441495337851	0.0453456407863547	-0.0960048608520012	0.0045620756370492	-0.0440168845925696	0.00969116707316887	-0.0679430377350757	-0.00236250736731066	-0.0100727544934187
"81620"	-1.08398340211952	-1.22122817647578	-0.951209048601681	-1.00532385101552	-1.33823155577694	-1.1449660525105	-0.824263516737362	-1.16578268163747	-1.27546481083863	-1.10142760487138	-1.26469613431195	-0.981046358976532	-1.0405001701517	-1.12851545275023	-1.17902491780759	-1.08241201744177	-1.19347283506408	-1.17772562562907	-0.923866387065248	-1.12489383044116	-1.15625223751213	-1.05814114736621	-1.09276187950992
"1962"	0.158937545391085	0.0557832221693031	0.111640996896554	-0.132054194841273	0.132740235999831	0.0288229321911471	0.0799943976541503	0.132008888909463	0.117382665734693	0.108962118869609	0.0697873123372397	-0.0022915305177968	-0.0208327068385804	0.130939447088634	0.0562654153201586	0.0782095786232967	-0.0350080427094875	0.140441780129419	0.120832871068058	0.0909240257453012	0.157161069936456	0.0928444633415757	0.00114339404562251
"89846"	0.0250858012333498	-0.0512714364898838	0.0201751620345071	0.0575964747301272	-0.136320971583851	-0.0185174256980415	0.0840452504684088	0.00339548003013061	-0.0458058410882167	0.00953329628124229	-0.0301627167213619	-0.0577285482283763	0.0842788417316336	0.102129438033586	-0.0626996973378178	-0.0885896508392213	-0.118218900585242	0.00845955479252061	0.0576902627767927	-0.0304330379511202	1.63611015068242E-5	-0.00844033451086964	-0.0062499300369063
"2562"	0.251041970535226	-0.0705489628045328	0.0800831292152942	0.0879694786525368	0.303829548589872	0.102850325135821	0.114134510701019	0.0853872327217209	0.127234347048835	0.0273814420542145	0.051211779486198	0.161533239431789	0.138158283706688	0.19379988281725	-0.0712300478702766	0.149188745490203	0.088656041555675	-0.0570573350749809	0.0900898671757164	0.0333162268310373	0.0247834953786844	0.0312161937939216	-0.0121521934159814
