	"ACH.000022"	"ACH.000075"	"ACH.000078"	"ACH.000087"	"ACH.000099"	"ACH.000127"	"ACH.000260"	"ACH.000264"	"ACH.000277"	"ACH.000312"	"ACH.000324"	"ACH.000329"	"ACH.000348"	"ACH.000361"	"ACH.000362"	"ACH.000365"	"ACH.000368"	"ACH.000387"	"ACH.000436"	"ACH.000481"	"ACH.000486"	"ACH.000510"	"ACH.000520"	"ACH.000545"	"ACH.000571"	"ACH.000589"	"ACH.000608"	"ACH.000658"	"ACH.000714"	"ACH.000735"	"ACH.000738"	"ACH.000747"	"ACH.000753"	"ACH.000766"	"ACH.000771"	"ACH.000776"	"ACH.000791"	"ACH.000823"	"ACH.000824"	"ACH.000827"	"ACH.000837"	"ACH.000906"	"ACH.000932"	"ACH.000937"	"ACH.001061"	"ACH.001274"	"ACH.001289"	"ACH.001300"	"ACH.001301"	"ACH.001346"	"ACH.001450"	"ACH.001654"
"79866"	-0.781927293511568	-0.763453495272681	-0.873297337143413	-0.866218349003752	-0.92793491820035	-0.958715282912955	-0.848807494614085	-1.01882853442498	-0.83471218898965	-1.00642471945801	-0.897254903159016	-0.838467979736884	-0.891819486246927	-0.884396795778284	-0.67605715191901	-0.545716744702835	-0.885488415623015	-0.969791094013343	-0.76226154546844	-0.830648096048947	-0.758432883182856	-0.904829817179076	-0.703727878748365	-0.8178371337665	-0.623016516243123	-0.831692169620307	-0.782378535092653	-0.780482329640761	-0.842255039820577	-0.778046059660971	-0.900234165917456	-0.631241357477525	-0.842526457767581	-0.911849588459933	-0.812675905569999	-1.04370692793338	-0.828376328617836	-0.637510331182065	-0.806561109828537	-0.932803726652351	-0.814314468584992	-0.834689612188155	-0.761622417675134	-0.69758968442035	-0.659308254518765	-0.833051861460826	-1.03200075851071	-0.875431529233826	-0.804415078781845	-0.900601113640692	-0.586332382614284	-0.96132881331017
"196415"	0.00583761770203783	0.0922338445819617	0.092304490612791	-0.0466242097978164	0.0322183538283796	-0.0209594708702946	0.0960682064305474	-0.0383866674839751	0.0653054616658789	0.120045556156174	0.00168466818782273	0.038915282158994	-0.0304364642240202	0.00528496288537033	-0.0354294471150335	-0.0439420216845562	-0.0766918413126453	0.0138048159909568	-0.0882745232143515	0.116630477451982	0.0732512009360802	0.0793342610796097	-0.00287108568216661	-0.0873979581045036	0.0211301030367787	0.0440402084354719	-0.0327006049280543	0.168120822618782	-0.0219711816785393	0.0392041055644032	0.0056265375968731	0.0756001469033752	-0.00516042364172293	0.0122963392786189	0.00118628752672239	0.00386984382725979	-0.180733921059994	0.0354441310580408	0.0702801708423118	-0.0191691965546464	-0.0230244441077579	-0.00237288452200102	0.0480385713484612	0.0456314492745824	-0.0208121178569297	-0.0367109548494717	0.114704044439812	-0.0439572792565406	0.0990918437706287	0.084443975215482	0.120170021779455	0.0457772749518105
"23234"	-1.60332553220173	-1.16887082678251	-1.19383317975338	-1.23146940089365	-1.14372587486596	-1.13389387765683	-0.976991648750743	-1.41740817814485	-1.53395454443898	-1.18037393942434	-1.27633126912665	-1.45055201726068	-1.40589399238918	-1.15311403756163	-1.29793381947098	-1.30389066401061	-1.31097515603284	-1.46401315415608	-1.60747416224662	-1.32856323749103	-1.17667874765115	-1.26829778878585	-1.36980078892776	-1.04476100160615	-1.40013676158391	-1.20744516574164	-1.42984251131726	-1.62804796939561	-1.2011817968441	-1.12236735088019	-1.1004549133953	-0.993122118871624	-1.12805396849778	-1.49909410613965	-1.05924116589139	-1.44765025296473	-0.922603619594496	-1.12080536545466	-1.16647386422866	-1.18485342598257	-1.24313190609321	-1.41508482429051	-1.10869065221334	-1.40975628397935	-1.14853607037783	-1.20080873793015	-1.40779077856768	-1.09656104193809	-1.20768375145754	-1.16783323469007	-1.41188775053816	-1.60087297656133
"2971"	-0.865486209592726	-1.19201089482468	-0.827137115411779	-1.28221484814577	-0.926144636504841	-1.03685216501964	-1.09782273823252	-0.981254110761668	-1.26628858214299	-1.01670454401835	-1.13156402867053	-1.09127411144345	-1.18428383986063	-1.22918045360219	-0.992044908536823	-0.811830751771366	-1.12640535464438	-0.705564614597134	-1.10832056824257	-0.808459550978941	-1.0697484492048	-1.10068244419132	-1.03543506323553	-1.03419561580686	-0.858322712589504	-1.14295734357381	-0.697656601804627	-1.00968890089934	-0.955336125819733	-0.918088633779589	-1.23104000811886	-1.13801257632189	-1.07034120791027	-1.06872731906464	-1.21068727075075	-0.805685859201163	-0.981262045055342	-0.986580192469934	-0.820120390762709	-1.14937572180606	-1.10104651757152	-1.08050046832572	-1.03657151180177	-0.890904233709054	-1.10402447884522	-0.876475310324598	-1.11141868641492	-0.831613994127115	-1.02151471085746	-1.14727469575196	-1.07081060997233	-1.07588453379418
"4033"	0.0271645499225998	-0.0474978841156229	0.0290717892185409	0.0762124459526784	0.130965825155725	0.00216537786740698	0.0822407798464727	-0.136766496830486	-0.0393292899673676	-0.0410746053463558	-0.115967844345924	-0.0073053523706611	0.0284822998346637	-0.0779788138540977	-0.144700756513406	0.0445102702715993	0.130024910793806	-0.198978055261816	0.0425701512519395	-0.0518450301409204	-0.08974988160206	0.0193542576299138	0.0486674066826603	-0.147658085744853	-0.0733239353371559	-0.0311947934780706	-0.0821714410284736	0.0863056522684958	-0.103485097476304	-0.0921575852813054	-0.0767700415392918	0.113171350635583	-0.111193031783672	-0.0832371490591693	0.0480932474888364	-0.032503784979766	-0.136916866817077	-0.0779762553003651	0.0321299775393259	0.0078871248936368	-0.0400102645181029	-0.00340302246643553	-0.00416552387096049	0.0482047688595719	-0.0505519062214903	-0.10550851381201	0.01940375351504	-0.0452760610986828	0.0694121115720839	-0.0559688528990111	0.200773741136437	0.0519437803733686
"440145"	-0.435948007893331	-0.711509418930063	-0.423125779229833	-0.416985295063342	-0.439510780601268	-0.528894785152438	-0.549708697930895	-0.586342047333349	-0.418700160937553	-0.677590795679273	-0.6751953297096	-0.378898692346221	-0.472493477429376	-0.378017714243417	-0.371080944235549	-0.219278160780458	-0.787074034418367	-0.452850757432415	-0.706947191978175	-0.553746217768197	-0.452336863346765	-0.505292703705814	-0.612902207512916	-0.428594718476477	-0.461687428703742	-0.541746027658885	-0.440263083137809	-0.540211503521769	-0.748713701806792	-0.490122097349454	-0.678504798038665	-0.470450277008707	-0.471895828619887	-0.702982145732654	-0.42646250742235	-0.674639364542546	-0.518389196477687	-0.404107694103492	-0.455591232069693	-0.583431391536356	-0.459961807881813	-0.59149474658949	-0.501199636377577	-0.312941813628096	-0.544982204245956	-0.567458400337383	-0.307277807594379	-0.459605276460653	-0.451497998350365	-0.461292800974566	-0.0749525104187092	-0.428726284436515
"26747"	-0.18093291259149	-0.419751111216014	-0.425827863496767	-0.410650028824969	-0.389099932280657	-0.301251782508566	-0.429170362241041	-0.310579884884631	-0.249423162265441	-0.363313323545097	-0.447931962589573	-0.217154858393982	-0.248564735611434	-0.302462561833075	-0.0628434009739361	-0.294013097397395	-0.324793667637469	-0.408558005019462	-0.127964822163576	-0.380176517007124	-0.525146613432404	-0.20920537320238	-0.388020367853149	-0.397487986572902	-0.114956375823318	-0.417421515803204	-0.218149789092648	-0.0543821780499499	-0.304883993735811	-0.279775816657799	-0.410107294944281	-0.177388490639683	-0.176016376563541	-0.349581734628545	-0.284860506447186	-0.548334836909695	-0.214106144212427	-0.25534770245507	-0.236272925278115	-0.411784126555775	-0.157337123309487	-0.409257781287312	-0.261284025767659	-0.267615631130671	-0.419396417261158	-0.297179238994041	-0.42870453214522	-0.530191090199795	-0.263725232777719	-0.290699704048271	-0.290026227623346	-0.358060627191438
"5691"	-1.74834255215707	-1.69889116038489	-1.74457363327258	-1.7860399631691	-1.62171375361227	-1.61023884977649	-1.65422056203839	-1.57913824182447	-1.85689106696838	-1.57115827466786	-1.7888027467565	-1.73899918955438	-1.93494648432732	-1.52420802510825	-1.64321680444937	-1.64044547081608	-1.47834656577296	-1.68841781856132	-1.61608332969698	-1.49252696978446	-1.64538989321963	-1.69085510019322	-1.67297188271157	-1.59620783602218	-1.84782268476161	-1.65419690797517	-1.74898002628648	-1.80193947305948	-1.58542728253504	-1.60305342316267	-1.63566945596799	-1.53822123444162	-1.73341451165019	-1.68499411073739	-1.60036983156516	-1.51198109127321	-1.56791450680218	-1.40231313006708	-1.63808046544249	-1.44895148895286	-1.65339516720403	-1.55263303439503	-1.68160436768368	-1.66435257282384	-1.66378457305666	-1.53689666442517	-1.65227428513322	-1.59680147989226	-1.5553961430123	-1.54951892149036	-1.53704284729204	-1.60075124501585
"5890"	-0.220312011115356	-0.129209759179118	0.138561255014602	-0.255179390671665	-0.00929695805752655	-0.0399185000063681	-0.0773572211136151	-0.189480464305793	-0.0820138429510048	0.0104621192979983	-0.105482952995736	-0.117902293582345	-0.263479031991747	-0.589109748078337	-0.0289907060407643	0.103172142365453	-0.190989457276412	-0.0667933007776084	-0.322705520542984	-0.175461559773494	-0.100915597960567	-0.098447569901689	-0.42200815977962	-0.150470363133391	-0.218296819006817	9.27589444697477E-4	-0.116019117359589	-0.0383995914041806	-0.467321868420919	-0.141376328605752	-0.18022421820097	0.0398960611388898	-0.0736855228100308	0.0385539297664457	0.0110465577986062	-0.228021674222431	-0.110531285982385	-0.00419203110243208	-0.0423976109326688	-0.252547962787116	-0.180655371872029	-0.294573900936521	-0.0131087153153131	0.0636488863999149	0.027847651286788	-0.0771992063089457	-0.0168732733295098	-0.0253778775893605	0.109616782337082	-0.0857520168017487	-0.14331647499195	-0.0899429501340064
"5889"	-0.95801176815856	-0.754752874047487	-0.510896954072821	-0.725483036985608	-0.485909485816548	-0.738739117318476	-0.542365645702236	-0.54190186230338	-0.566628031710881	-0.670241895677057	-0.624175525293934	-0.669532121244004	-0.668658153392083	-0.370195663474253	-0.713376884355679	-0.762410248988288	-0.645814134425648	-0.529160813991853	-0.484683891806485	-0.575030068780022	-0.435080379571505	-0.510822738679612	-0.42323338340964	-0.434822748847086	-0.502234894930792	-0.386744137190461	-0.618313867868918	-0.681836482349778	-0.634647085422657	-0.416505865222267	-0.70057655835315	-0.579235255275831	-0.545079683335079	-0.586255681400016	-0.559803627537252	-0.480043667953706	-0.679364029557377	-0.648280219995342	-0.624102917832407	-0.475057158741881	-0.68825091815073	-0.730903838562527	-0.244480617414312	-0.357701594837185	-0.58683043511167	-0.475691345217683	-0.573201382681054	-0.475562816262194	-0.514889574038599	-0.491234545955626	-0.737046989000628	-0.633555895510255
