	"ACH.000040"	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000095"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000143"	"ACH.000163"	"ACH.000215"	"ACH.000235"	"ACH.000246"	"ACH.000259"	"ACH.000260"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000420"	"ACH.000476"	"ACH.000511"	"ACH.000521"	"ACH.000545"	"ACH.000600"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000720"	"ACH.000734"	"ACH.000748"	"ACH.000769"	"ACH.000788"	"ACH.000835"	"ACH.000837"	"ACH.000865"	"ACH.000872"	"ACH.000907"	"ACH.001050"	"ACH.001053"	"ACH.001054"	"ACH.001192"	"ACH.001196"	"ACH.001232"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001322"	"ACH.001431"	"ACH.001532"	"ACH.001552"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"10006"	0.0077264799942329	-0.107841628652001	-0.482142428669408	0.135699274762686	-0.241943122941815	0.181258337413994	0.00919991150578158	-0.270777837286164	0.034215060217123	-0.0749355114096961	-0.281834507134681	0.0857077328857261	-0.0955784891088983	-0.299257851018627	-0.0720983737726827	-0.0969993430135191	0.139530902173025	0.0480200448212141	0.028753579861614	0.0788039406849744	-0.115097464786582	0.0329318020376193	-0.0310290759462364	-0.0615010558991874	0.144763103043618	-0.0711369420268253	0.00922703120139039	-0.224583770182778	-0.0977681963229585	0.0356051833281692	-0.00206749397554917	-0.0542104538486857	0.00459634090884519	-0.0857567486845703	0.0540711000772937	-0.0728697920384733	-0.0221861407024006	-0.04013468884497	-0.0284154096833548	0.0282494100029442	-0.00564231808334784	0.0176738449667426	-0.011480728980929	-0.0370188955501405	0.017362073322257	-0.0808526532139525	0.0193769308336985	0.0776079325786242	-0.146883760105262	0.0140575390378473	-0.200428259843617	-0.165344214728968	0.254715982904288	-0.0392279663645899	-0.063337967496315	-0.151939665647038	-0.0594524554390353	-0.0426234108839781	-0.151876606070319	-0.0427812195142042	0.0404267434771566	-0.00836271604946821
"55902"	0.278807359684841	0.185961391158342	0.212512654157278	0.197671744203058	0.262455768988474	0.155177662980857	0.166322994548534	0.293444634819706	0.213803204060112	0.0972542951255374	0.285205811812564	0.223576218144547	0.152271343757499	0.284621800497199	0.219954222947639	0.246329768027355	0.147374799128134	0.21665701068662	0.126417039282416	0.227359759114473	0.0523990731213568	0.112306342388501	0.151122231438485	0.277629221289296	0.166051710748341	0.140901947686368	0.167322872566512	0.349573435186571	0.197508824744008	0.324153663552203	0.224709530585837	0.172271370155682	0.189428110624198	0.220872269633965	0.301007015297043	0.138035847615943	0.273710904271923	0.31102631345497	0.100486992689281	0.312804022868945	0.303845591849699	0.306998278419266	0.263458508942488	0.267108023106579	0.288068409040193	0.237015429538661	0.217928584207795	0.286011971375783	0.193187241634663	0.228345336717806	0.324639260301671	0.160244535555236	0.119859115817518	0.175013907775971	0.180645079242486	0.252148106354902	0.158928896916993	0.187228411993833	0.405971938805792	0.249508687543371	0.319275893591526	0.254643995562555
"84920"	-0.176477512211922	0.111937942088884	-0.019909461175085	0.00147425869157075	-0.0714978589883229	0.0208576418415274	-0.0394487272908986	0.00995440509890735	-0.0263888049792783	0.186596487452232	-0.172239536815807	-0.0505787997982143	0.0286943487780029	-0.0352436846991344	-0.0575354543287332	-0.10153851601438	0.0227014863971833	0.04061167831429	-0.0557013467127488	-0.0271734162846442	0.118689797932115	-0.119003437318743	-0.082433959808931	-0.0193097799940328	0.0973268520289468	-0.0520644074443505	-0.0947100063039949	0.112931742739251	-0.115818333500568	-0.148927113875405	-0.135895792616293	0.0247989845203371	-0.103189813139046	-0.2599792814133	-0.147680969446525	-0.0580103167529573	-0.0896702795032011	-0.0457135347874543	-0.181280451477779	-0.0847925503314226	-0.0499170374971481	-0.22480006143076	-0.0154692754793158	-0.114899946303126	-0.0933418147968681	-0.08205109794892	-0.0324791160682523	-0.0828516048783859	-0.0106838533158903	-0.0361181031826089	-0.191048650547988	0.0756270207485305	-0.149520988362491	-0.0451287462825759	-0.11092845411883	0.0737014264207208	0.0229270362703975	0.0508830696639123	0.0612167383557159	-0.00949974027663723	0.0564269364296573	-0.0301931259137562
"29929"	-0.382296460107029	0.0550563346958954	-0.24095020305006	-0.422754978614793	-0.298572008735397	-0.0743888757913229	-0.108230233816126	-0.250773662396479	-0.0828681254765404	-0.467557009759209	-0.594819204806889	-0.125722223568472	-0.248611683548785	-0.489906704089163	-0.298527270715622	-0.265228040277526	-0.346746242150584	-0.238413272378199	-0.425258902670625	-0.116744050809648	-0.242924165982856	-0.391525819421334	-0.356262966878059	-0.487536412608793	-0.23610071208587	-0.185567154127366	-0.291127957320961	-0.255002538240464	-0.266295554658917	-0.42761819908871	-0.640063847077663	-0.188771916178683	-0.347395345038999	-0.19848542143108	-0.291676575405489	-0.330532194859759	-0.33743313539	-0.186262636141303	-0.399894422873266	-0.246564384646852	-0.340345675797496	-0.227707447285792	-0.226963340038696	-0.414148301188407	-0.310643247726413	-0.416392263621211	-0.294730176802964	-0.259413290482647	-0.132648350473781	-0.218616863751777	-0.500423522955027	-0.318779351480704	-0.12850340449934	-0.155706373632153	-0.17930924545429	-0.603757555624452	-0.100778280244675	-0.365143737837454	-0.357365262913392	-0.320153233050727	-0.200645342801458	-0.139825369637134
"79053"	-0.383551111817876	-0.0318343920000168	-0.371953495125505	-0.514544524931672	-0.270851458685613	-0.250594961166693	-0.299039085834375	-0.272458585848152	-0.255718970874531	-0.443535782881714	-0.801008115428724	-0.416672175342001	-0.262341436257927	-0.576082477271037	-0.361292851221721	-0.249820353274588	-0.41153304233346	-0.205156570645251	-0.606890078104124	-0.212809608617744	-0.312832958229459	-0.65592428671567	-0.347193092460708	-0.538229236003344	-0.388453557786031	-0.224844613300302	-0.43754175450472	-0.250780578826494	-0.364082138465233	-0.507634299012789	-0.553884717789616	-0.382062851779207	-0.471143697838467	-0.303016359048517	-0.418776471203615	-0.410879476979651	-0.495793758736019	-0.292742369669438	-0.542601150388867	-0.241294286861943	-0.381860766618384	-0.423843932483519	-0.313065880814333	-0.460954323196168	-0.277337624599893	-0.535584726339114	-0.383529818428801	-0.339439926996843	-0.100458473107563	-0.381842690951305	-0.550333377455638	-0.434987185516804	-0.0885736640642633	-0.0641969249868544	-0.255821636368074	-0.376397204111628	-0.159495663984321	-0.555016242322734	-0.361581554304658	-0.304180226667183	-0.255721138691989	-0.181548597674591
"79796"	-0.0590839849026757	-0.0292690939309	0.00605933759046493	-0.0561384153990199	-0.123124320992566	-0.0480743170245922	0.076645423096495	-0.112477907192115	0.0228802108893673	-0.289731738002026	-0.41654840307321	-0.0768133388401311	-0.164075458791221	-0.0829869058605748	-0.198990527023742	-0.0555171233061416	-0.33495994183544	-0.266519806365167	-0.178835596420921	-0.104151485615078	0.030576936223597	-0.229387255735823	-0.122338779737679	-0.043196411998854	0.0160170431721593	-0.184945880368868	-0.0342633801108082	-0.0396347560741859	-0.0492892816555661	-0.276218254067378	-0.135493454294274	-0.158757967214596	-0.0988644417922921	-0.0883904812997407	-0.0806876830224891	-0.0492572103455982	-0.208172053481434	-0.113086424278536	-0.119355693677831	-0.141764575202189	0.0749196189635558	-0.0601388793300935	0.0543438319330403	-0.121159999231877	-0.0368883425354147	-0.157848914103203	-0.0477409890802479	0.139847009089836	0.0967741364252248	-0.0632470953437317	-0.216980164079746	-0.167101415053904	0.0984774603632114	0.0256347452818113	0.0130441165925659	-0.0359284758935433	0.0433616497362115	0.00619013275460151	-0.140038867112861	0.100821774750403	-0.105394444959394	0.0465602867140939
"9824"	-0.215423932520776	-0.0705546218231168	-0.411305401655888	-0.265122269333052	-0.103890775820338	-0.147912014775698	-0.0849135005975669	-0.215710007864738	-0.0388182818089949	-0.406999165755584	-0.231069761594269	-0.112637469576503	-0.261873625029125	-0.153244506770159	-0.147575146095004	-0.302658776336675	-0.0995656713466845	-0.190916270680055	-0.277494553246046	-0.0660500406138285	-0.127563973914264	-0.281168116118387	-0.0895377376689108	-0.255008627091858	-0.0724181539372541	-0.378113441898705	-0.293795060800011	-0.432606306943234	-0.292434325125417	-0.158753856472806	-0.225640150230246	-0.184083505772124	-0.159069050533373	-0.165789305368469	-0.284713084823915	-0.257470621628721	-0.295416313676702	-0.148105530856659	-0.100455602179442	-0.297958167360563	-0.210606480903156	-0.190251185845658	-0.175806710547219	-0.251203614985032	-0.447200833542678	-0.248133972491396	-0.026120446585434	-0.283949021893259	-0.0502540233287624	-0.276145951193915	-0.347415828240599	-0.131056218877032	-0.0956415275742263	-0.0754038189971385	-0.150271105557572	-0.164381457009967	-0.204349664592122	-0.215832323710802	-0.256731467049216	-0.297476545287283	-0.253092195614723	-0.217438083588363
"89839"	-0.279712900675136	-0.339363867044047	-0.437727609663965	-0.406952689324832	-0.196843925429909	-0.231538242621912	-0.282323492578505	-0.355699199600892	-0.226621407708509	-0.453267555521498	-0.22902919653764	-0.227738957758138	-0.231293076789868	-0.200110667494624	-0.249983753037052	-0.360599995055067	-0.247651875746833	-0.326399819251225	-0.363205465168148	-0.26223866028295	-0.354507528238798	-0.455077840557682	-0.292977390332718	-0.334635184114086	-0.231067904406705	-0.323199117265338	-0.376539537821304	-0.388580444993224	-0.439645143967727	-0.196013452451161	-0.158230884379136	-0.247895622047425	-0.31202295854972	-0.308449238528657	-0.364312973381722	-0.340033882314532	-0.397510868652705	-0.286353647710638	-0.242356727877753	-0.377452799547521	-0.329699236473363	-0.264941598034108	-0.263876578708366	-0.414306876471179	-0.46149666049691	-0.316412954596925	-0.29016235544158	-0.333486560757805	-0.128812895577518	-0.376354484047314	-0.340941174440104	-0.235032590450253	-0.275443964740934	-0.338945036064721	-0.368054633298267	-0.477034497004037	-0.42623644210427	-0.283340059048859	-0.413040247825897	-0.302398158913942	-0.538122883391025	-0.396808328156385
"84674"	-0.0242094701585952	-0.00822158077410585	-0.0683747635457703	-0.293697801283087	0.0320258762820379	0.0252475651104131	-0.145943990417253	-0.187082670398229	-0.0839160115797167	0.0180886655691849	-0.0677137202122824	0.0138940136720081	-0.107215566019501	0.0231500791656505	-0.106147035496295	-0.124119406078599	-0.0364777009901187	-0.124580706023863	-0.138682491541199	-0.155693268884874	-0.153280239646362	-0.178920364215651	-0.0749079989742144	-0.0659983276435839	0.0223563743579392	-0.177955978502275	-0.237012474115809	-0.103136476611338	-0.193197592757698	-0.0902758815306061	-0.0437201916601758	-0.00913195232535648	-0.088158743048593	-0.0827525594650113	-0.0843718334916689	-0.0208915235811088	-0.0738473397860915	-0.172592831659117	-0.0356425782215627	-0.0895741448445752	0.043057575905166	-0.0584803022170775	-0.163206236138746	-0.077810732432238	-0.280298141931749	-0.130139396971771	-0.0402793929587358	-0.059614969260451	-0.021024359771327	-0.157779053082636	-0.0496659984738516	-0.0734617893288183	-0.285553758204904	-0.153413394697057	-0.0115992114058042	-0.108159311416574	-0.239855673427356	-0.119738142008424	0.00696474724048714	0.176711724748432	-0.106076039887819	-0.0500451512092211
"890"	-1.00419179098815	-1.1631554806541	-1.10630683874719	-1.03271395276054	-1.16617310244654	-0.898257279046857	-1.03635334053666	-0.98498406180517	-0.91519646984544	-1.088567250983	-1.19091346773805	-1.08074528441728	-1.2393109464876	-0.896868110671631	-0.90693333822449	-1.00278283461573	-0.838264890096341	-0.976659787582214	-0.966608864505826	-1.29010177943036	-0.902372254172999	-1.00801146200119	-1.08710668713281	-0.977657460079425	-0.797030173957764	-1.06972368650126	-1.31577520591006	-1.30478805277465	-1.00835387555302	-0.985852751183836	-1.01623120704356	-0.794764639270823	-1.07028650937714	-1.13124055835379	-1.1799140818851	-1.22373201581134	-1.03041612768699	-1.28610046181142	-1.36147037969659	-1.05720257301403	-1.26607680014324	-1.18041073624356	-1.26505144436991	-0.991437746206848	-0.98961204696247	-1.04224476983277	-0.787120234529684	-1.166500940159	-1.09129383964762	-1.04684503653748	-0.981778047458091	-0.973710132025631	-1.13038477242481	-1.09307164416856	-1.05252914450663	-0.997903858382284	-0.883433333237287	-1.33868820712355	-1.33134781427484	-1.10199969281441	-1.13473784109914	-0.948426735153947
