	"ACH.000009"	"ACH.000014"	"ACH.000018"	"ACH.000060"	"ACH.000095"	"ACH.000148"	"ACH.000178"	"ACH.000198"	"ACH.000235"	"ACH.000238"	"ACH.000274"	"ACH.000277"	"ACH.000279"	"ACH.000296"	"ACH.000337"	"ACH.000393"	"ACH.000410"	"ACH.000460"	"ACH.000466"	"ACH.000472"	"ACH.000476"	"ACH.000537"	"ACH.000576"	"ACH.000658"	"ACH.000706"	"ACH.000738"	"ACH.000781"	"ACH.000809"	"ACH.000811"	"ACH.000824"	"ACH.000848"	"ACH.000862"	"ACH.000887"	"ACH.000910"	"ACH.000932"	"ACH.000938"	"ACH.000946"	"ACH.000947"	"ACH.000960"	"ACH.000968"	"ACH.001050"	"ACH.001205"	"ACH.001408"	"ACH.001523"	"ACH.001736"
"103"	-0.229304411925034	-0.462184033631747	-0.375126666262127	-0.423065784187899	-0.0621871609243354	-0.106218348834945	-0.389541917776424	-0.202009674234251	-0.170755276280678	-0.174131583200672	-0.113626501177971	-0.257461066930249	-0.136699797242615	-0.0643488286209028	-0.602424901169868	-0.00620908954254934	-0.493551796587469	-0.366273269358202	-0.242632617371064	-0.357769370043585	-0.288380926658075	-0.170245406549115	-0.0339468244234487	-0.230949388964807	-0.0913092152050831	-0.307587611826973	-0.0303645065078854	-0.479065045392047	-0.134760105719934	-0.229275052716656	-0.232466779688894	-0.248855370764593	-0.158008335294903	-0.0753835799983111	-0.190386214282484	-0.0951383357002781	-0.0158941114638438	-0.0243337467573717	-0.253540673236994	-0.401016871924099	-0.292709685181759	-0.161243339891074	-0.123931762398679	-0.268533408391194	-0.172444682897956
"51759"	-0.567899208361933	-0.650780338329139	-0.528959386207364	-0.568977684838554	-0.467148286765162	-0.663659140704719	-0.561276182108827	-0.580825858524384	-0.536062981999923	-0.547092060606923	-0.495792622034031	-0.416641442334062	-0.515874112805414	-0.586129379559524	-0.665250339042705	-0.577144436408268	-0.495573560735464	-0.489381442126964	-0.42038151247709	-0.425474408858701	-0.545715145394622	-0.321845111804194	-0.614920704766129	-0.605192594637507	-0.569660127501632	-0.533542686880209	-0.516871596385688	-0.545272014968154	-0.621995534262975	-0.613495861151573	-0.655070921964579	-0.542705776463347	-0.67017934405975	-0.422439579690117	-0.434628863907136	-0.750230534430915	-0.456522882512997	-0.598553933104738	-0.498426259867438	-0.498566006316703	-0.490992797978752	-0.626487859331391	-0.663739851484385	-0.357991214306424	-0.534477352985148
"81576"	-0.51896079155702	-0.570677731482285	-0.482071219858665	-0.686262001868334	-0.451782304608447	-0.658294640375895	-0.476910884951402	-0.593977265477682	-0.65574961840995	-0.775732929459695	-0.213848755883807	-0.798239044266255	-0.709891987496695	-0.674868551909697	-0.801394311101196	-0.598173581935501	-0.711464441669248	-0.592410946461488	-0.730779152725516	-0.753355815067608	-0.409731248659451	-0.622664798978702	-0.763866612699688	-0.614644220761265	-0.776498355032099	-0.589572964862839	-0.69364239267772	-0.722446906824337	-0.559127881532148	-0.541237294909314	-0.445267950377391	-0.646413872668494	-0.713236584457377	-0.619703117439523	-0.515617886462101	-0.642251456988825	-0.685164113214228	-0.457050274041924	-0.75954018685255	-0.485716261084696	-0.627092850927211	-0.586989515507696	-1.09648042833557	-0.742799843546133	-0.69788948973765
"27243"	-0.982999320543652	-1.06612322100218	-1.0595050962313	-1.12326452299975	-1.09554161726919	-1.05232107397561	-1.22502135769979	-0.974219652938666	-1.09103292096994	-1.22530649258061	-0.967989978497526	-1.2343758554626	-0.97929523889794	-0.828559826106062	-1.28450708297111	-1.17658802286655	-1.233242756278	-1.03609119366507	-1.01048325215271	-1.03906047804171	-1.07263017807057	-1.17700364111791	-1.09337506231286	-0.939194423482332	-0.979722286025952	-1.1719255542734	-1.0163673764473	-0.84494219061295	-1.02393050417636	-1.20634273153913	-0.99600131581726	-1.10683613318826	-0.897216203076303	-1.06245406333572	-1.18528969796167	-1.11151613545962	-1.13431235702745	-1.21519725292043	-1.10978137419015	-0.99592125336655	-1.15276156576699	-1.12022062471538	-1.36861919583046	-0.967561391039148	-1.01736009082901
"60625"	-0.125788534815012	0.0520322973662799	-0.135155367488192	-0.266604719153871	0.0153189524984174	-0.0667416899235577	0.0506758255627715	0.130331354817671	-0.148904283799375	-0.237491138166222	-0.0773393223172341	-0.138271938403204	-0.304743945689585	-0.0789759338745541	-0.208490026790615	-0.209388843781399	-0.0707110285790544	-0.0962973086234951	-0.218323032961315	-0.113113660329326	0.0089600635581835	0.121581118885551	-0.285087619355573	-0.291449900556263	-0.0839192949680448	-0.0414972434234974	-0.0925608478629804	-0.0835452640579292	-0.269747956920624	-0.0652406080285371	-0.145323606531477	-0.165076675313638	0.0402785673357139	-0.0543388240694832	-0.097369747154281	-0.473226544515739	-0.136250970408799	0.0891102768860623	-0.307600082480541	-0.140807983789324	-0.116236299833203	-0.132899926958341	-0.312567322893005	-0.125750380109939	-0.395513186560701
"60412"	-0.474808046559768	-0.469831919241933	-0.817780243806785	-0.502316018543048	-0.454242171388225	-0.561436625441458	-0.474321303832923	-0.520687579646886	-0.599415437000298	-0.615983260547126	-0.441498707462195	-0.519755943175723	-0.400467637784521	-0.505279928980116	-0.503366406967228	-0.596431989448201	-0.568551483421335	-0.473003136108609	-0.580378338795631	-0.593544474424312	-0.558484531263003	-0.676349780875966	-0.555250899609181	-0.368651598155614	-0.466813410089978	-0.492828641100111	-0.544119583313444	-0.541300621095119	-0.856500977208099	-0.598352217625849	-0.562449557947998	-0.523226244614264	-0.552982760882909	-0.490129481633936	-0.460749843877841	-0.350618912802109	-0.614461043873542	-0.646444588346896	-0.570864306672014	-0.480265585303681	-0.465600860024039	-0.7626044611209	-0.459338408517956	-1.01365246804157	-0.220883758963768
"144717"	-0.0367002358984159	-0.0565949944974645	0.0755979751082728	-0.0473609275097991	0.00955095349041272	0.0237516006407368	0.0501888149750426	8.48421496532772E-4	0.0217103402050472	0.0424268301632399	0.0280706756267102	-0.0222683565962506	-0.0741343526668202	0.0505376108722742	-0.0387905877151527	0.00393244026895045	0.0229210800935535	0.0623017551496529	0.00493205788756515	0.0124254134241803	-0.0176088416036966	0.0216099637351142	-0.064545725213582	0.130580674016233	0.0096641601248564	0.00596280336302294	0.0612626300219439	-0.0827366424422763	-0.0200426148453905	0.0100118465661054	0.0328225773001957	0.0222994289708369	0.0570450463589751	-0.00246501431654592	-0.0398375023688596	0.0814561190588886	0.0253135816859694	0.0142359985981664	0.0494140522919988	-0.0365774040624755	-0.10012676175833	0.0983575900628036	-0.0444178524008601	0.0660618675639296	0.0772626021006836
"29997"	-0.577758273614624	-0.659309494194133	-0.538510041639545	-0.493706014152724	-0.590490138695183	-0.421450021757146	-0.475685839271609	-0.532755158135773	-0.558502460243495	-0.609565945007897	-0.479408930148995	-0.449325674665427	-0.534065637644604	-0.602032364161247	-0.379874480824173	-0.616113010476488	-0.645431830834826	-0.718953061290627	-0.820717054398316	-0.707128686341543	-0.566241311179223	-0.591138016501102	-0.641376001742127	-0.421510880371546	-0.582172806763186	-0.621311253729417	-0.683876588595659	-0.537828182661262	-0.542296195838809	-0.584249714117568	-0.600972394993722	-0.572306027746846	-0.560756147621787	-0.596784528688207	-0.508660661062358	-0.68802510746832	-0.594129186383964	-0.442108472244608	-0.745209502329284	-0.686471870738285	-0.807398387549443	-0.710792989015271	-0.582076410146943	-0.58195221187332	-0.631768850690555
"55094"	-0.385523239945389	-0.302578210778701	-0.361224999571985	-0.180278806540672	-0.25749916155704	-0.192100941846435	-0.263826981966527	-0.203593321732213	-0.321995088805277	-0.271956981417919	-0.109144258755363	-0.223309120062781	-0.298057101723387	-0.286404858169418	-0.237972210145088	-0.311049639174502	-0.38742137489688	-0.216482251803922	-0.322803056100106	-0.368433916406671	-0.159238319155834	-0.0795904215179809	-0.329985994803383	-0.313056394797703	-0.177934440649687	-0.16922255117474	-0.20467917356678	-0.271220456901695	-0.354206019216137	-0.25814540116327	-0.227037549796018	-0.448474639629336	-0.0974942526086228	-0.25330521326494	-0.274817119572699	-0.252053588715992	-0.330502866945916	-0.314865333255793	-0.304730790678576	-0.44285536988665	-0.301369073571286	-0.179306922313014	-0.582341224334583	-0.375049981763098	-0.239839113880743
"343069"	-0.507218581864554	-0.569245526690282	-0.500690234832278	-0.416221863600867	-0.447571887969199	-0.401015037363972	-0.348145190360719	-0.368935881111402	-0.35289396239379	-0.364506516548566	-0.403449212400906	-0.367957893584943	-0.431118207745968	-0.449394042464897	-0.433344829940404	-0.367281073239359	-0.371786172857389	-0.33582585762756	-0.46100960981824	-0.341993059952064	-0.25638532649834	-0.364955139772041	-0.245645778790144	-0.406738806984367	-0.415496426973758	-0.32042269099492	-0.328123068222794	-0.294631660421712	-0.440912312856899	-0.375331566654184	-0.437806117219631	-0.297352567332709	-0.431782123970736	-0.331181904588617	-0.305576292897019	-0.3699061677567	-0.130366906507504	-0.246895276871281	-0.360542118679328	-0.272045358837383	-0.419746564723463	-0.31999130104654	-0.421586141013943	-0.418814422939435	-0.30903746913116
