	"ACH.000007"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000234"	"ACH.000250"	"ACH.000252"	"ACH.000259"	"ACH.000262"	"ACH.000272"	"ACH.000324"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000495"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.001061"	"ACH.001211"	"ACH.001274"
"8872"	-1.58703767715922	-1.47317433552868	-1.40604448828859	-1.39843845827501	-1.56063912449488	-1.38153068114937	-1.4130736745928	-1.57150243278367	-1.39097144718862	-1.41136882330166	-1.56305670684861	-1.35313619710346	-1.55960388584214	-1.42614352839297	-1.568873764085	-1.53826493716282	-1.48414812808577	-1.42142145121104	-1.58729960888482	-1.34589578534944	-1.45342425791139
"79709"	0.120840719823799	-0.0939118785147277	-0.0846850476958301	-0.170669455689946	-0.0717340264392251	0.00310908501697333	0.034968224491738	-0.00606998665838572	-0.205753232432789	0.00202463950092509	0.0518799254321325	0.0295275359004305	0.164448598296592	-0.0468753075709927	0.156411205956476	-0.0680051579205429	-0.0946534379552994	-0.0928051485490818	0.0566451863427567	0.12557726176228	-0.102084806083796
"11330"	0.00973298677949409	-0.257287736004291	0.0492058314806383	-0.170169174805891	-0.0351792238377085	-0.03867157823821	0.026596744233791	-0.0576326109401735	-0.216881388472933	0.025412659947045	-0.0498180858638278	-0.0412198684554248	-0.0690875403232262	0.0396156430662123	0.00223367034719279	-0.0301077132392688	0.0961202895902317	-0.143553960239317	-0.0542240851521935	0.00458558686284831	0.0376509027224666
"1854"	-1.4593068610246	-1.29815856303323	-1.18065089775254	-1.16790262987432	-0.997801265417583	-1.0624265851344	-1.15849690243646	-1.23408580642001	-1.06203123489766	-1.18042305270005	-1.30973047631202	-1.01379389108435	-1.05803629591016	-1.23350169605171	-1.19165884563821	-1.27777515221465	-1.2111066647942	-1.04318935525829	-1.29138027916094	-1.06883356068915	-1.13855067508422
"2203"	-0.240410428873529	-0.371483700000628	-0.338903962770611	-0.388557291408843	-0.130393634290529	-0.15448165945629	0.0835971835096078	-0.191723127556103	-0.370459151814432	-0.169451224381823	-0.195513185254663	-0.0347060552931566	-0.10398154420223	-0.252120452672961	-0.339461401073559	-0.182168679930435	-0.246324567564196	-0.310593853948307	-0.210149232747975	-0.123072123983875	-0.142497030662701
"152007"	-0.141696922789123	-0.19002747729491	-0.0691347214640229	-0.278957884834037	-0.10919397132125	0.0629533026936395	-0.0506578106305965	-0.10542750712977	-0.325457063879147	-0.106712276837074	-0.06938995993049	-0.0032670966849381	-0.160153725791687	0.08648055767687	0.0799884627787685	-0.101089293572531	-0.222718215389547	0.176859472376237	-0.166656900152518	0.0341834415879147	-0.125794065620529
"169792"	-0.0395474197966145	0.231573951816146	-0.051726086625608	0.302645157971843	0.0452427943564854	0.0995425506958397	-0.0824389249754827	0.0883070087519304	-0.281692479059848	-0.0194889201385698	-0.231678804780204	-0.0395774439616791	-0.0349695765645638	-0.0503470658327924	-0.109874792641844	-0.0194355247418192	0.126052678651349	-0.167131059397535	0.155675752739226	0.1292279180295	0.0937602918428066
"84163"	-0.320055557114555	-0.261623542565807	-0.214397428253922	-0.433739308466101	-0.0903432473434848	-0.0968391523179059	-0.145966099403714	-0.219305186990728	-0.476888013935458	-0.176086393352131	-0.300419448387143	-0.0271149751273752	-0.242358830104473	-0.125168972647056	-0.32476780258899	-0.32204048120425	-0.170309792285135	-0.295785740532781	-0.270319060338127	-0.140953030297995	-0.0200737026015033
"55764"	-0.146365240535605	-0.213852645867102	-0.0122718927523662	-0.209601873467181	0.00421618584219253	-0.0844054102996872	-0.078647111572004	-0.149192225657558	-0.291832523587444	-0.211585915122192	-0.0690361917142091	0.0690648951202753	-0.00941816725152939	-0.0314874682203755	-0.254848852286142	-0.0968917318015833	-0.150149403409103	0.17932182496062	-0.00460882434530616	0.0508813784845512	-0.0316654477370243
"492311"	0.227375866438623	0.245732322001629	0.219428676540866	0.267316670420202	0.155918190006895	0.142775251236935	0.0729786413697255	0.208143348985759	0.268299011298777	0.187636689677093	0.113647447735362	0.123444742087793	0.202678099211213	0.167357907031625	0.217711078006572	0.151322176396325	0.141050652893781	0.298667597916966	0.182979456960128	0.160699220691875	0.216549464690426
"55885"	-0.0758820526654262	0.177511630284467	0.155076907780474	0.166375838522114	0.0740127538199169	0.068129212484423	0.0647303561612593	0.105260330443289	0.158970041900702	0.0163852402574325	-0.0236931142335663	0.0620034515021217	0.00446305549779814	0.0551981134605396	0.0984097025298154	0.0808942578084689	0.0988849822298955	0.0467909536987005	0.0857843868583265	-0.0376682453383528	0.0850896824822085
"51594"	-0.571089978004036	-0.910580126959099	-0.542930896775635	-0.860839125799595	-0.38075375373566	-0.462277981166621	-0.499412350792978	-0.487503509047729	-0.879705730946921	-0.615472158821514	-0.44568053277712	-0.364867804913762	-0.828425709570083	-0.581052171847397	-0.616450319801319	-0.542636463938453	-0.70677073760078	-0.656907040012148	-0.799360357215683	-0.523701117539234	-0.49230171031141
"116039"	-0.00153452681668119	-0.187773539893348	-0.0707365788799856	-0.284598778754321	-0.016441057722462	0.0224529715342491	-0.116399409433116	-0.0458708973109468	-0.199135147591183	0.05580882830272	0.118381437465352	-0.00329382403836315	0.0680054780075945	-0.00490888351196453	0.0563388730023263	-0.0650176153920245	-0.129353158634256	0.17086412815075	0.0511178648969231	-0.0728257164168765	-0.00711084572587735
"51025"	-1.1757543746916	-1.29312885165934	-1.12345840865518	-1.03832114200547	-1.0615908173889	-0.934257205686236	-1.14748039714539	-1.18606529072469	-1.0893089670513	-1.00951759665959	-1.11504104072576	-0.903015110591138	-1.10965977184311	-1.27777377949056	-0.999360990415959	-1.10692852847632	-1.11297877569223	-1.18101443208433	-1.1660128730428	-1.00471391684659	-1.14314523817365
"5464"	-0.941226356000338	-1.11128422330885	-1.00288527457414	-1.26979388821356	-0.954464402049527	-0.77072600261543	-0.89431601442333	-0.953790923011722	-1.25447272965172	-0.990939063234313	-1.06258546655083	-1.04704588393161	-1.02548424571212	-0.661374131581145	-1.27205197274406	-1.12434545113592	-0.967539117589407	-1.07346627780656	-0.87177108729223	-0.770917603001786	-0.782891662746685
"55315"	-0.170558536035779	-0.159478191708715	-0.0951087982989057	-0.336065809490602	-0.0539006859196465	-0.109036726757837	0.0627994771883848	-0.0740937195165275	-0.365862522658192	-0.0532854539138808	-0.0714225990778674	0.0810281788932395	-0.211346685358891	-0.0699763759762703	-0.205919971023209	-0.0889391233510944	-0.0539314523106188	-0.278327082190917	-0.127906842973311	-0.27949743742248	-0.113393240723469
"729873"	2.69660141366817	2.13980184013565	1.99949878690552	2.26654637511516	1.56202695315356	1.95877269162881	2.82734675972236	1.70142734314578	2.34469288017419	1.97499132438972	2.01220266736443	2.21349371571651	2.19116355061237	2.13330321587481	2.14889930343161	2.024223145192	2.07160716967961	2.44581571074279	2.05401284875104	2.24770235301617	2.05834720413285
"51256"	0.125289907387777	0.267362782211931	0.241470955441444	0.503221639200208	0.197130181603164	0.11896329745264	0.161307465352617	0.253770478533312	0.312813675746477	0.185687204619802	0.233592676451992	0.11966312647723	0.201810996662745	0.229089718675675	0.232024889046967	0.24031700689208	0.157753672957016	0.322015604270649	0.211067506254144	0.177470205243616	0.164727107446848
"64718"	-0.00644307633486055	-0.213211558574108	-0.0929902173733761	0.308107810908009	-0.042546795976734	-0.0175277182529601	-0.0717454904148971	-0.0543602702136482	-0.222882349751806	-0.0452923884996716	-0.178145163161064	0.00624316217148053	-0.117280145610436	-0.154966055834743	0.143431939950291	0.0329018745983479	-0.0466345621025202	-0.165449751375806	0.0317989064732367	-0.0362345802723224	-0.1638752395842
"8078"	-1.21254854087441	-0.863578723548709	-1.00522046647523	-1.03010229433617	-1.19046263054668	-0.927425759779816	-0.961939317108856	-1.11005274851417	-0.913670423580153	-1.05850867823485	-1.08605647557731	-0.920835157677622	-0.905592793052279	-1.00648932876944	-0.936164340123305	-1.09280636783303	-1.10314207409207	-1.10346862955914	-1.03874252226058	-0.846880672365599	-1.02175327756525
"221806"	0.0798402980493224	0.253616692858881	0.19054364490995	0.270843557069269	0.0948879150029833	0.113714228559362	0.0328182493096891	0.19845633792973	0.502858744986513	0.201401637708439	0.138872099793179	0.0336500287654037	0.294515297161365	0.104040188753759	0.307304198568827	0.113362478532029	0.143986996487695	0.364529934342337	0.16719960301358	0.0301826478008054	0.257937423294013
