	"ACH.000030"	"ACH.000042"	"ACH.000060"	"ACH.000099"	"ACH.000146"	"ACH.000152"	"ACH.000231"	"ACH.000246"	"ACH.000288"	"ACH.000307"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000339"	"ACH.000366"	"ACH.000421"	"ACH.000460"	"ACH.000476"	"ACH.000511"	"ACH.000521"	"ACH.000537"	"ACH.000585"	"ACH.000649"	"ACH.000713"	"ACH.000721"	"ACH.000735"	"ACH.000768"	"ACH.000770"	"ACH.000867"	"ACH.000872"	"ACH.000896"	"ACH.000937"	"ACH.001232"	"ACH.001277"	"ACH.001408"	"ACH.001654"	"ACH.001745"	"ACH.001765"
"9184"	-1.69705116638641	-1.84927642144124	-1.69362411752475	-1.40641326897085	-1.80057820014603	-1.30162166011646	-1.39347259914652	-1.58466656467084	-1.63713727514318	-1.77667422391092	-1.77466825093696	-1.59434798296166	-1.63809190429191	-1.4943938938135	-1.67236575654215	-1.72471527825206	-1.45288280249596	-1.59519360134269	-1.4104504025572	-1.51352442380143	-1.61959006031241	-1.69205128525131	-1.70734700917921	-1.63721972950321	-1.50575913777934	-1.6068955735329	-1.62340749795645	-1.70545716070569	-1.79368336968369	-1.56767440902036	-1.83710576614592	-1.64435230245861	-1.39855198890475	-1.39480058890253	-2.05934940511986	-1.74655993877148	-1.84053936683276	-1.65816975908704
"55572"	-0.22244960226104	-0.0999627004500065	-0.272515715819007	-0.348917683336505	-0.176949185442456	-0.301131093765363	-0.158276389968224	-0.425229804556629	-0.357153470622188	-0.231882728618955	-0.481820074920389	-0.420311386053144	-0.364917880801247	-0.240724448775696	-0.228422397948827	-0.225055349014709	-0.199814519579947	-0.210384840178964	-0.163174303524196	-0.385322965265954	-0.558029279143609	-0.195260257256413	-0.0359325341818556	-0.183687884510088	-0.255035047294624	-0.162475276397882	-0.2604412186657	-0.0627167444067812	-0.192264915833435	-0.277261564043363	-0.0689047154614279	-0.0741137495585649	-0.150310550876433	-0.282382636747131	-0.0315494304853486	-0.169099157624631	-0.154610940436951	-0.209975183757493
"85865"	-0.00721459481224835	-0.170661224221453	-0.190038725244761	-0.259943565678781	-0.179030171549861	-0.159571741428611	-0.102772296865654	-0.308670232650468	-0.335012179085756	-0.160419209747121	-0.0485588364998775	-0.126556911921308	-0.278767276066253	-0.17150529364071	-0.136114084706661	-0.187205022853397	-0.14507517166547	-0.247592755673543	-0.109421334392094	-0.246566796575159	-0.396265471948958	-0.0600396839398598	-0.0888738294083285	-0.165758952417281	-0.233448047121564	-0.295984127317056	-0.18880209589155	-0.0757474025448062	-0.157769191796374	-0.464278551589343	-0.136829598271109	0.0742775704545645	-0.148084527366752	-0.118262112789724	0.0280264602769183	-0.0506124304094438	-0.0912412294877342	-0.374049224244664
"115416"	-0.0433391051777963	-0.188895022589961	-0.146482331003668	-0.199657513719016	-0.117289811574423	-0.233447376836895	-0.147327355098662	-0.332779248784104	-0.218350010853831	-0.171625313104215	-0.226354416872332	-0.0757909399373088	-0.208239836579053	-0.169439354976186	-0.118384277656345	-0.142748324287761	-0.0591992273937103	-0.387359598270781	-0.0777077472668607	-0.229159347099821	-0.183166070281689	-0.145006658001845	-0.139592024012781	-0.295618254567268	-0.297727044881633	-0.262605283017176	-0.250471580202441	-0.294264173318454	-0.13058158328976	-0.322167946823153	-0.0295320521369525	-0.136274039898263	-0.111737869490335	-0.153629799111568	-0.054724828420597	-0.0793235755410065	0.0194646513814595	-0.210434842213147
"64745"	-0.46665856283597	-0.237755788988255	-0.527633073393167	-0.464547545586472	-0.333941591642048	-0.381115859946224	-0.341062897718141	-0.638841722734312	-0.500488399200298	-0.430645934293546	-0.473590529596001	-0.423113372582143	-0.544320380460547	-0.472707287425218	-0.228993847439868	-0.456577683091665	-0.30694133691841	-0.709390147741887	-0.325476646699548	-0.410153264036777	-0.601209002445853	-0.446141810389279	-0.272714944766645	-0.342353299770038	-0.536939534603759	-0.337702092302952	-0.466501464977778	-0.460808171046199	-0.419567913532176	-0.394648839702234	-0.587155795774472	-0.34190803418494	-0.358651792951082	-0.589397255020681	-0.275978223111495	-0.318699188312457	-0.371597470651334	-0.438828415405626
"65008"	-0.269414735338851	-0.387387058654042	-0.476951283316006	-0.417603597708384	-0.274040745691507	-0.306769600110835	-0.245520043619632	-0.479397287657083	-0.255658872354484	-0.254596632214832	-0.385646020918003	-0.20678684663698	-0.401839914126107	-0.35364376320381	-0.332349010603298	-0.299505358426762	-0.257337933818357	-0.626580584546227	-0.303736319160019	-0.450780932252392	-0.416516932703038	-0.306941584513657	-0.258693426360789	-0.225416378420392	-0.301297698346112	-0.229935586941758	-0.355910466112295	-0.176106799563155	-0.302710631345022	-0.373961289407226	-0.333869238219795	-0.187142727014833	-0.243152645470993	-0.379158247846697	-0.0456897061221277	-0.293779545406798	-0.24405081999855	-0.212806613109745
"124995"	-0.823435841883082	-0.614903829864119	-0.617856781286424	-0.736901195450796	-0.663411570508595	-0.801231094910412	-0.769780710940901	-0.747291362890327	-1.06386769547311	-0.728273830187097	-0.863082791427145	-0.788827474493946	-0.846010085357847	-0.785874674347724	-0.528706198705387	-0.535994102154537	-0.681796756674575	-0.732457073685252	-0.511197465096359	-0.755725220569846	-0.836646849741567	-0.681449122626059	-0.637759489514754	-0.851348974491386	-0.878960696816283	-0.715770299482774	-0.925102681797808	-0.731670589559672	-0.665894565941688	-0.871609958443468	-0.935583148065206	-0.853130496806892	-0.812516368675816	-0.698783827737303	-0.816691283087688	-0.703272656221383	-0.547301880187725	-0.812010155435382
"54948"	-0.502459046483655	-0.511220650839643	-0.531194242368468	-0.553923959365276	-0.543596380979032	-0.563780281820452	-0.591457944174512	-0.714206131137156	-0.665783599876493	-0.716162243175418	-0.628370934521038	-0.733799420875756	-0.673200256395872	-0.675526114515559	-0.519314724188817	-0.542887337973608	-0.677585169728625	-0.820099194909092	-0.612551121158145	-0.578785457079963	-0.759224991714999	-0.486075876234077	-0.629571365400773	-0.740091090614609	-0.680028459188836	-0.606236412221211	-0.618958991251116	-0.644058739926173	-0.528779754529632	-0.986808460608867	-0.693487417366538	-0.699995157019155	-0.673304844632204	-0.528734128729854	-0.857639275287101	-0.606985089109668	-0.436076963051548	-0.593740507816087
"29074"	-0.563359724992462	-0.495433237123289	-0.711171191034903	-0.614498176918121	-0.431189515596385	-0.582316974159216	-0.454399225206438	-0.785379265780244	-0.789964685707707	-0.698309864970136	-0.685066554387017	-0.59337328254201	-0.744443229822505	-0.650810342781319	-0.403601930117784	-0.486099317120612	-0.478153867756467	-0.909360372654465	-0.501406829705314	-0.681440491698262	-0.708246688334315	-0.48859478207741	-0.600860546941653	-0.590071256744202	-0.633426393321214	-0.5424294685574	-0.725788764788117	-0.618329680653799	-0.464228965567627	-0.739468284750182	-0.759048616564591	-0.67647299495154	-0.648673132134071	-0.511900401093728	-0.586424982800345	-0.450222296613179	-0.37495464344622	-0.504188959961804
"9553"	-0.775880991988206	-0.810801328292275	-0.608166898814828	-0.911055919445899	-0.997150679762734	-0.838527362642143	-0.945051776386778	-0.831935453353196	-0.996172067105371	-0.731705890565987	-0.966677717916351	-0.581641810793371	-1.02253762820222	-0.936498929421625	-0.650620083939951	-0.958816023756229	-0.84849011266554	-1.11915549989661	-0.965970362929735	-0.919407888399334	-1.13739577482263	-0.601855309036438	-0.824988749707032	-0.998678791779134	-0.970059205851926	-0.993380779952647	-0.954874830203015	-0.833800127256132	-0.731417940058635	-1.00250314656904	-1.2042452305379	-0.805510130116041	-0.874478555946642	-0.796252098220005	-0.905624648795238	-0.901469700138619	-0.817806216429329	-1.04765613615841
