	"ACH.000007"	"ACH.000009"	"ACH.000017"	"ACH.000022"	"ACH.000039"	"ACH.000042"	"ACH.000097"	"ACH.000108"	"ACH.000116"	"ACH.000127"	"ACH.000132"	"ACH.000142"	"ACH.000146"	"ACH.000153"	"ACH.000163"	"ACH.000207"	"ACH.000208"	"ACH.000221"	"ACH.000228"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000238"	"ACH.000243"	"ACH.000246"	"ACH.000248"	"ACH.000250"	"ACH.000253"	"ACH.000262"	"ACH.000266"	"ACH.000278"	"ACH.000307"	"ACH.000315"	"ACH.000329"	"ACH.000330"	"ACH.000337"	"ACH.000352"	"ACH.000364"	"ACH.000381"	"ACH.000383"	"ACH.000389"	"ACH.000410"	"ACH.000415"	"ACH.000421"	"ACH.000445"	"ACH.000452"	"ACH.000467"	"ACH.000471"	"ACH.000477"	"ACH.000480"	"ACH.000481"	"ACH.000483"	"ACH.000484"	"ACH.000488"	"ACH.000490"	"ACH.000496"	"ACH.000507"	"ACH.000521"	"ACH.000528"	"ACH.000537"	"ACH.000544"	"ACH.000552"	"ACH.000584"	"ACH.000593"	"ACH.000616"	"ACH.000620"	"ACH.000632"	"ACH.000638"	"ACH.000652"	"ACH.000673"	"ACH.000701"	"ACH.000711"	"ACH.000713"	"ACH.000714"	"ACH.000721"	"ACH.000736"	"ACH.000758"	"ACH.000762"	"ACH.000763"	"ACH.000769"	"ACH.000777"	"ACH.000778"	"ACH.000784"	"ACH.000785"	"ACH.000805"	"ACH.000809"	"ACH.000811"	"ACH.000823"	"ACH.000827"	"ACH.000834"	"ACH.000837"	"ACH.000839"	"ACH.000843"	"ACH.000848"	"ACH.000855"	"ACH.000859"	"ACH.000862"	"ACH.000867"	"ACH.000869"	"ACH.000876"	"ACH.000889"	"ACH.000905"	"ACH.000910"	"ACH.000912"	"ACH.000917"	"ACH.000924"	"ACH.000926"	"ACH.000929"	"ACH.000935"	"ACH.000948"	"ACH.000950"	"ACH.000953"	"ACH.000973"	"ACH.000988"	"ACH.000993"	"ACH.001028"	"ACH.001119"	"ACH.001151"	"ACH.001183"	"ACH.001270"	"ACH.001274"	"ACH.001283"	"ACH.001306"	"ACH.001377"	"ACH.001408"	"ACH.001654"
"429"	-0.158757071136201	0.042436847914663	-0.0514753259393988	-0.069437506429939	-0.0495357522109712	-0.11845993683751	-0.171391192528963	0.0554421460472395	-0.0857307217846277	-0.0817100246424284	0.13054149498025	-0.00807740072885051	0.0032351975179869	-0.17678379330609	-0.246700706066551	0.117456369126322	-0.0529013691507728	-0.19150355555038	0.0264656211613928	-0.15229760002548	-0.082509360755151	-0.282600158800274	0.119222943931863	0.00726871564855546	-0.0236787222619003	0.0186439083507799	-0.00312474655482166	0.00444661770505334	-0.17247526126707	-0.135865755358692	-0.19764254929865	0.0649206022832947	-0.0232732948174767	-0.152951221238135	-0.0766528108335963	-0.0890843949214756	-0.103817857422904	0.0231384004803893	0.122767725289323	-0.0828117187276361	0.0901560816941223	-0.080210260442894	0.0655123936583586	-0.0332336280798351	-0.244886400366872	-0.0463651449461292	-0.118804416810246	0.0367527874910847	-0.0248228645078302	-0.0691403883852703	-0.0284207268330506	-0.0901361344931984	0.0518051272714677	-0.0802062707562833	-0.0706340177157885	-0.0227337635868516	-0.205660619502974	-0.0459824094884514	-0.117657663825089	-0.0942303045470572	0.0653204858646471	-0.00998169759727808	-0.00876530363775221	-0.157081779714599	-0.195011956993194	-0.0413302704805692	-0.00646706641401033	0.0158786082701519	-0.0121104725677467	-0.0492631874818721	0.0607674617649241	-0.028706998579592	0.0678413079742654	-0.0460103998611973	-0.0194084513261	-0.201372875625882	-0.135388018679605	-0.0668756716933395	-0.149279939290428	-0.0233307405428296	-0.11478501454673	0.0897930348632099	-0.116584152089961	-0.0259654377957723	0.0976975246053755	-0.102340680296537	-0.0421372933866578	-0.0576305012291082	-0.162338689450682	-0.0740924477345144	0.0294429398473396	-0.106670913946952	-4.2346791999461E-4	-0.117538606447177	-0.0723522164994888	0.271483419374753	-0.0231843036074893	-0.045833711439895	-0.00920730304562979	-0.0857778092405136	0.0109458273787446	0.0499965615546997	-0.0239751775883719	0.00916489187211468	0.0163639465909908	-0.123760801841524	0.0942068640585489	-0.0826069145670908	-0.00370810111953982	-0.0665701363501855	0.092430632000162	0.0380859547781592	-0.175505162240789	-0.0505135629840419	0.00128820230131269	-0.0624742175890887	-0.0306213413407445	-0.0748447951908319	-0.00632156839697712	-0.358460963118323	-0.00732186472846395	-0.0728530048493118	0.0460208655912393	-0.0881953718794842	-0.0471329660329433	-0.0466190433626033
"25814"	-0.119938257295949	-0.160731066210912	-0.244556490428475	-0.225947469502876	-0.167390431832637	-0.314542476035767	-0.366648187184936	-0.196745760080059	-0.362454567504383	-0.172453350982037	-0.0760622207319415	-0.413734256584889	-0.0751107921746192	-0.118164048136827	-0.255733361743968	-0.154041658240475	-0.101291908877047	-0.333231971346484	-0.42590107019245	-0.181887799240903	-0.218224135052845	-0.280977899142829	-0.311677815086655	-0.328449091939692	-0.256100957724988	-0.355008082947645	-0.256244069595947	-0.0732265093701697	-0.387930931365643	-0.530382161667795	-0.363532691623995	-0.312392427991916	-0.197419298977933	-0.245407190863212	-0.188881993535287	-0.3374737227339	-0.252059628779434	-0.380332628503547	-0.249072297666244	-0.323499512057638	-0.216769642655729	-0.172680895282577	-0.234261717024446	-0.31148129977645	-0.390672312531119	-0.210389849870069	-0.268702223973686	-0.3768890037637	-0.00435263753717663	-0.274258487640467	-0.224875029908256	-0.238523477798657	-0.326614042880221	-0.354067256749635	-0.333977513166627	-0.347593735171245	-0.420783998314014	-0.331141635482625	-0.444419520831421	-0.21630238217041	-0.110757903022884	-0.339487657481903	-0.253605205577945	-0.299536163196257	-0.226309776999957	-0.165984899513504	-0.165743361927838	-0.198004263538557	-0.0580805082936757	-0.286414025096137	-0.102696913299394	-0.382211346329046	-0.220302611927131	-0.134920647025585	-0.244354363980859	-0.249315671972812	-0.263276640797447	-0.331062610918442	-0.109371458246814	-0.170575153618856	-0.191524676827329	-0.209237800994239	-0.248156590570886	-0.142379450301128	-0.159589031157136	-0.100895397902043	-0.279051834235742	-0.425278244476215	-0.429947053235725	-0.129802854949305	-0.244210562494519	-0.212598222026827	-0.286687473164321	-0.168232800251622	-0.389887560211096	-0.445198275123738	-0.491594212647978	-0.263153849200909	-0.127653843891853	-0.13971471028998	-0.113424888524225	-0.253072946016566	-0.146305434613659	-0.399546066257119	-0.246276719217311	-0.311939603973982	-0.274522033197796	-0.36956235750094	-0.263511409018777	-0.332514021627193	-0.117334926054016	0.0322113278173877	-0.232405414777573	-0.259725607933176	-0.302577907262934	-0.188477536631137	0.102148222235752	-0.425446197500634	-0.22963197510084	-0.249337591953309	-0.413136582776147	-0.228957318297541	-0.336919964989894	-0.137068925417223	-0.361557217982243	-0.300608830446491
"79002"	-0.182792362908702	-0.499107413218816	-0.541765675942906	-0.250545498968406	-0.177111139351199	-0.284751744780233	0.136890460450405	-0.388748530611897	-0.269284450823383	-0.106701724161821	-0.0954938920194264	-0.323972890018341	-0.298452434124067	-0.0817244331082243	-0.25227997290386	-0.117485588054223	-0.624270810383199	-0.331053309948674	-0.29426601481209	-0.320276393279893	-0.191659880113471	-0.333480697822602	-0.355823723862671	-0.389520745744562	-0.0218342003346427	-0.696854220449028	-0.293390330710623	-0.0108130055198947	-0.231995735408564	-0.0590270867479425	-0.176825789134843	-0.380485272779162	-0.522360813277581	0.0359222912658397	-0.28006138790782	-0.515589485332462	-0.228294272818114	-0.3173447758813	-0.292738573040786	-0.339318842141946	-0.20886243915704	-0.232156594993108	-0.199325893085223	-0.363736036042954	-0.475935952000294	-0.409400924394694	-0.0803760913061581	0.0526187327492449	-0.126221261272504	-0.190451433745132	-0.237360948524358	-0.225579849651262	-0.0680563508487859	-0.211644309861124	-0.309668695302675	-0.440751051165017	-0.31508607346861	-0.345262391781614	-0.235174115113393	-0.301238526961062	-0.334755115092786	-0.351705073983724	-0.441782403458537	-0.245288150779353	-0.113815933463931	-0.145082920639651	-0.274962246577086	-0.138736251100339	-0.483996079109312	-0.195738916684786	-0.093388090037503	-0.423980037151873	-0.304863150565384	-0.175266391099245	-0.185537135215352	-0.430728377525196	-0.276873903445009	-0.459207062856942	-0.495497618013828	-0.10610699558475	-0.454441221090354	-0.185161901179181	-0.319423329622966	-0.163413148421079	-0.362058948441425	-0.35988753254648	-0.0802463992272294	-0.159900675960371	-0.33476042996217	-0.226318084594734	-0.183617904191841	-0.351843696850914	-0.244508194933395	-0.37033008009068	-0.32312492154476	-0.371473530053856	-0.397530547288655	-0.186034483132079	-0.583581318337381	-0.522851074683457	-0.373983983500465	-0.215598271370111	-0.132669408382155	-0.485332261311124	-0.358988693244483	-0.416808085443572	-0.212036147860527	-0.267364154708764	0.12327213222844	-0.43944365867148	-0.303252011509354	-0.128021378027079	-0.0295472115046464	-0.193072551881303	-0.226991008166262	-0.277737516807922	-0.301971807665801	0.0161386140612312	0.250517307404586	-0.159306827138883	0.101533031810511	-0.33332210908519	-0.26345904354844	-0.189218201213161	-0.223589270161038	-0.197448190948847
"10523"	-1.06347617595533	-0.975199856723142	-0.994166164162174	-0.789596641876658	-0.982715545085587	-1.16367059669041	-1.02743648108842	-0.865113670444613	-1.07089588553032	-0.912824200987003	-0.774917221572761	-0.939536462269381	-0.970043751530284	-1.28805191445975	-0.921779736768462	-1.20715917155444	-1.08226057156333	-1.20972876816082	-0.905136737842811	-0.880666256643122	-0.975705202966225	-1.11517394368859	-0.758922411786226	-1.01949486916392	-0.811361338707241	-1.01475095913896	-1.09197994907663	-0.917919890302929	-1.16792830355237	-1.15556058058117	-0.955252023994449	-1.04448155367033	-1.24210974004203	-0.71574698689698	-1.11369232207291	-0.959056182151134	-1.30507918675679	-1.09135103404532	-0.846954364476751	-1.05039183200567	-0.89936122576274	-1.29891880195543	-1.03988803661386	-1.09004943663143	-1.55584058846869	-1.2603250583587	-1.04087859843464	-1.02772019721517	-0.973186659434928	-0.86737922402337	-1.10860895424677	-1.08096434294735	-0.992245668508363	-1.02714614816938	-1.181493400751	-1.0537856243664	-1.12383268601693	-0.81076990482117	-1.06800876735437	-0.991127524190626	-1.05235492360598	-1.1621301767908	-1.04837878858031	-1.0594573520677	-0.933072097808316	-1.12955805169172	-0.990404332832165	-0.977769261636475	-1.14125403145543	-0.95327347713016	-1.05982706579554	-0.971056664563374	-1.12883766792067	-1.18875618739655	-1.09065736019113	-1.0616788998584	-0.962734659287803	-1.1054068254228	-0.801433449054878	-0.938757011683382	-0.865570928100446	-1.04198637711403	-0.896322901349615	-0.908346617712422	-1.02149481889265	-0.919224108463337	-0.861540880797252	-1.1652678734675	-1.16465978258138	-1.29506058238113	-1.01049307737792	-1.22282957003266	-1.12657058913483	-0.971028610997727	-0.946107483064177	-1.14578093513223	-0.845001440808865	-1.02984335354253	-1.064365758449	-1.34329021033629	-1.19409892134645	-0.986707462290493	-0.830570761037043	-1.21972490755781	-1.10078294378312	-0.947934450297288	-0.727555663808913	-1.14758530199759	-0.890600819445745	-1.02710891115368	-0.840083575222843	-0.810967479318885	-0.874496494003545	-0.992268753258142	-0.770701709522622	-1.0060526562215	-1.15502552250352	-1.14190835937502	-1.17439820971198	-1.16744984483848	-1.21297970769175	-0.853324126310122	-1.24992443252229	-0.945449604385736	-0.981882430566703	-1.07617547612078
"54487"	-0.331634053680369	-0.290118558125196	-0.138037200181994	-0.095984356916904	-0.301477595134876	-0.316456531073057	-0.233727885599672	-0.354114918162395	-0.0995016252696972	-0.0159560708769405	0.0144788184120715	-0.231835154065101	-0.208467369890596	-0.305695613692797	-0.421064368068178	-0.287233149036227	-0.159149240124877	-0.352963357702146	-0.371727784043514	-0.283330716830736	-0.27947973964359	-0.128954582020233	-0.216480161241308	-0.307303407925761	-0.318499777106562	-0.0852779449420387	-0.135657030577395	-0.35298945263244	-0.363904956318441	-0.286930199914764	-0.43068263550982	-0.237338192039399	-0.234342716274418	-0.175082989266226	-0.369684368308049	-0.11464390294519	-0.456776692131676	-0.260601641658439	-0.210635834428944	-0.232212121918315	-0.539894606712304	-0.381124653913396	-0.210912520190467	-0.329978181341482	-0.14973224426278	-0.197950546750975	-0.306549589574531	-0.382401125350391	-0.334318152759301	-0.140886936492803	-0.380828858495492	-0.219629388799097	-0.320556947197575	-0.214952921971633	-0.312958648205866	-0.256306833785756	-0.113551818525642	-0.119982538012693	-0.354737479997061	-0.130326098554044	-0.208326988665814	-0.121608123234559	-0.0331694264392671	-0.22013640530185	-0.244751982040895	-0.117718268520252	-0.224457994524449	-0.127784436522182	-0.226655621203237	-0.337897710456748	-0.315510049445534	-0.375560366461148	0.0730247354864049	-0.330144337055697	-0.335827098861839	-0.238696412291156	-0.181029238528524	-0.306094136823001	-0.185529552732645	-0.373043944516993	-0.301371228944824	-0.454865924528747	-0.276818571099656	-0.0248279718332147	-0.0824222110214649	-0.438281375192003	-0.269504089199237	-0.20527298583629	-0.404033559766127	-0.320045516258551	-0.274433520557386	-0.317961098937763	-0.235466074532387	-0.250728987819285	-0.33958327408069	-0.291266504590399	-0.344939283216955	-0.18788147130055	-0.358621091993827	-0.198000031851924	-0.0417646110472245	-0.250703290449225	-0.10908808683823	-0.16735331552785	-0.0506073887590629	-0.262036150283697	-0.380379701601469	-0.202656055859003	-0.173396957834142	-0.270147561887772	-0.14081498789266	-0.143817715157312	-0.178617663357792	-0.248225628494825	-0.333386634216596	-0.291497030745526	-0.324948987048459	-0.302781625553887	-0.481192110922479	-0.30451366299679	-0.349297392278728	-0.142738152894524	-0.338254228498182	-0.233189671725841	-0.254500252329843	-0.226843780147932
"8664"	-1.02462454523846	-0.970234269764435	-0.850050201236366	-0.996966065820875	-0.979268459645904	-0.688876266209642	-1.02975940730394	-0.933763121043672	-0.921600332007068	-0.717445497165027	-1.2120496445325	-0.819930730298834	-1.14858156437643	-0.982121095774921	-1.00874530396567	-1.03357045109317	-0.827181928678773	-1.08242810711096	-1.03690808957274	-0.763614790670594	-0.521843773711891	-1.2133313566865	-1.01453184152523	-1.06846561502344	-0.926004578946402	-0.83074160990074	-0.738492102758176	-0.978426437701793	-0.962267978154083	-0.972766866237434	-1.05558853789365	-0.86696943204936	-0.865745554691343	-0.877579534551605	-1.0762327480441	-0.901189600906517	-1.16941649854106	-0.826554248697216	-1.17486179459355	-0.794589528383808	-0.906074799299529	-1.05697614223109	-0.854371472123113	-1.09587105269091	-1.12228737563544	-0.833307849699757	-0.928859502145463	-1.10448198858031	-0.901787527723257	-1.08732605875802	-0.707562606032691	-1.08401508845734	-0.949577981419229	-0.773442018622578	-0.879251380867092	-1.28101403796767	-0.674048526490689	-0.932601102967147	-0.971620714994411	-0.691343626307308	-1.0311510108942	-1.12663008406904	-1.02195458071239	-0.898464886149608	-1.01438738905482	-0.697217031031348	-0.895404517968013	-0.714777469169242	-0.915334800547096	-0.884251595888814	-1.08337711914204	-0.933397756637569	-1.01787166073252	-1.16226042454838	-0.867628145399459	-0.873690238255201	-0.925740824823233	-0.854570873795548	-1.00758604339588	-1.09020157713416	-1.02196073250018	-0.993860031963316	-0.978243663373084	-0.942714917401708	-0.997420472940749	-0.893589131498916	-0.994688510484297	-0.920549935032752	-1.02050782117173	-0.884405487424441	-0.915896511090862	-1.02081448613422	-0.879428366104062	-0.831626288657624	-1.14396104877479	-1.15372934095938	-1.06355711573941	-0.986469520511559	-0.879793932082205	-0.980845618359159	-1.057136871389	-0.693101225763601	-0.872927660104106	-1.04008708592951	-0.811519101847142	-1.05240039614538	-1.09393653744061	-0.942557670140187	-1.14121042797926	-1.04467336934198	-0.844850065801849	-0.844992538816256	-0.839605490946667	-0.820331618917196	-0.984647863533707	-0.976824242250709	-0.894118507359711	-0.872032486513121	-0.880067048451556	-0.892683301291957	-0.931888460518432	-1.03522315535273	-0.804925501752789	-0.72518711116704	-0.876175267648283	-0.889161636554167
"8178"	-0.904063736923275	-1.24554637664172	-1.15396721381186	-1.03218479692257	-1.03655801448921	-1.08372175930944	-1.10652081692567	-1.06059278427408	-1.1745271673726	-0.928631128938889	-1.11524549984932	-1.0486403838909	-1.18379815180682	-0.782087290608905	-1.03775650213509	-0.897455620756463	-0.976939120373475	-1.1254345462616	-1.250917830406	-1.14881993380865	-1.04913230607966	-1.28637974458405	-1.04560799456509	-1.01717037304494	-0.994129623917681	-1.0744101495833	-1.1336559757462	-1.01960143496465	-0.922358770025734	-1.03608194913193	-1.08947372488773	-1.13634373595379	-1.23136539906919	-0.870730025464354	-1.20994133278856	-0.903010780221871	-1.08662348532998	-1.14549579032965	-1.19063940133603	-1.26587421199256	-0.795413763438605	-0.910795474397738	-1.00715747089185	-1.12706862172615	-1.24905349900734	-0.765603524881894	-1.10241939792285	-1.16503398305358	-0.650730117158553	-1.05552678865596	-1.13224037411554	-0.931524665630458	-1.29696353465308	-1.00979319374662	-0.972837377931696	-0.981943500168844	-0.939867871544962	-0.82854928663888	-0.945643255887523	-0.894085897544584	-1.00248739051445	-1.0430270714836	-1.02365891678091	-1.19060532719304	-0.850540000346116	-0.979511321827293	-1.17153345300096	-0.969671773759736	-1.17736420720588	-1.03362938594351	-1.02985110712901	-0.880995021374946	-1.06349510210396	-0.868043248775575	-1.20669230675441	-1.05963772017202	-1.1001593500191	-1.13100036940679	-1.08371358568464	-1.00932565538378	-1.14698116052101	-0.75792512949788	-0.680724498354811	-1.31203601573857	-1.24553623435695	-0.925408988940901	-1.04482842747894	-1.11988813149737	-0.988568933327108	-1.00429827351091	-0.930502386774984	-1.04280919425569	-0.981479630238877	-0.79437591495274	-1.2974141901212	-0.992486457353438	-1.35323342913021	-1.15372881336015	-1.05220944495396	-0.939519612976886	-1.15530829874431	-0.845834877849776	-0.744635676621177	-1.17478557603118	-1.23401256556688	-0.913488000963277	-1.14593861044265	-0.715220991793127	-0.735292838510098	-0.925651009874349	-1.11331486921488	-1.02418353550323	-0.823658151636455	-1.17678823329784	-1.04458191728406	-1.00643205298526	-1.11169873238352	-0.785263621324621	-1.14040646161755	-1.11056037912836	-1.06046626611409	-1.12129637900997	-0.830268899820882	-0.952594155437371	-1.00824902964066	-0.96516692147615
"26017"	-0.526830244213683	-0.476383693748429	-0.646151644176828	-0.617666482036075	-0.457745463362157	-0.489073409165838	-0.674494125531971	-0.599403888904954	-0.640513452013246	-0.35651565707226	-0.600582914372091	-0.627382589559283	-0.498373703705707	-0.321391573864667	-0.504832316611668	-0.498361566840635	-0.43551336979476	-0.557879939350072	-0.805320845609	-0.533452703258136	-0.504952023683095	-0.51362228396637	-0.46481225894049	-0.581452645352869	-0.553991372781237	-0.470827257377211	-0.590753712215625	-0.535812785880388	-0.505202059038137	-0.552872197362615	-0.619164387065698	-0.608757264346968	-0.49802846577735	-0.478075829248024	-0.701119062228207	-0.40527266942012	-0.56724695458366	-0.561664801670469	-0.699966115672252	-0.472842644548593	-0.465101169389897	-0.884228265059606	-0.653753385140213	-0.774892355868572	-0.532790014916594	-0.66778841901805	-0.586345062005747	-0.57543421473231	-0.579493494825583	-0.459685297406734	-0.628223710816447	-0.80368149021309	-0.367755717255803	-0.622663112814114	-0.799894937099946	-0.486274802673429	-0.610513850396471	-0.439090959942622	-0.55277638907997	-0.373918303267838	-0.712467384987531	-0.584060225969014	-0.437731078667192	-0.461955560038842	-0.492453149895632	-0.55782919107699	-0.383245819550561	-0.555827074499781	-0.46696633406087	-0.465388811067177	-0.742117176506616	-0.673210980983732	-0.598260720278306	-0.468923584020811	-0.511593578240235	-0.64750912361636	-0.602024917312509	-0.76514193381018	-0.249316231067345	-0.613207235468594	-0.564919541902718	-0.774462109534022	-0.392250047847607	-0.542275536198398	-0.453007633651302	-0.500836870662595	-0.442687888210674	-0.398677557861541	-0.710336651961427	-0.463925776203853	-0.625234361340375	-0.567298268933683	-0.333809061596934	-0.682638922314201	-0.466132402188785	-0.540471060317706	-0.613761095195973	-0.562763560864355	-0.492833214486893	-0.677142846742597	-0.215296753584126	-0.667939711831472	-0.422542172369665	-0.713114046112402	-0.531900437938876	-0.480760783910092	-0.514685301959558	-0.433429596732569	-0.549386823254921	-0.771392567763858	-0.394049097880081	-0.389890618871412	-0.378590147493409	-0.594651373642292	-0.716999313358106	-0.28095119555992	-0.485909316326064	-0.674382831831017	-0.477886788200396	-0.673799383934589	-0.583261826238183	-0.507553695308704	-0.555154494805926	-0.429456757729452	-0.737478669203538	-0.577674543223356
"50628"	-0.804278801875107	-0.859206626694254	-1.04918000339756	-0.808865301856715	-0.822249433296579	-0.830861217416585	-0.68986569912793	-0.844715799235333	-0.876335000847311	-0.563147797370405	-0.712634658690914	-0.864710798128109	-0.912506930345642	-0.809277925204518	-0.786029933296373	-0.544963773942737	-0.594573390929059	-0.77419039978773	-0.832755859519155	-0.70080216817633	-0.743697246924076	-0.873851226295178	-0.845806568235449	-0.874418218838498	-0.96537183829658	-0.938989151556108	-0.73559096483146	-0.684629774251921	-0.685461567101241	-0.908701350313769	-0.904147646111141	-0.721801048911618	-0.955792094373684	-0.534613881094348	-0.882738200829763	-0.780428488263371	-0.810292685311187	-0.996625807530412	-0.959179313102929	-0.707034961918476	-0.909257646016318	-0.924008479086664	-0.732849827573468	-0.809124755452713	-1.03380295599781	-0.874356743696136	-0.820044442444024	-0.756519919546732	-0.553733977145688	-0.755443173325289	-0.84023939466518	-0.889165539580415	-0.670790711734797	-0.704581287735247	-0.944015124391758	-0.629377556164205	-0.672282841234412	-0.654099188807559	-0.756445414199733	-0.830530933673119	-0.813712965547025	-1.01635082287325	-0.74958014144163	-0.72977171299896	-0.596104236686307	-0.859080695371836	-0.800421013921627	-0.824859461072211	-0.812750945499804	-0.719414336884187	-0.783401685160617	-0.690227925512628	-0.698457701975543	-0.907543661339147	-0.564770498720477	-0.731216742263743	-0.901232055388676	-0.700620767473497	-0.515923369668007	-0.576351827483998	-0.580042807363244	-0.686019471787853	-0.63131720163276	-0.579287352006091	-0.552286834436298	-0.490855067166952	-0.840556846867717	-0.776581577232699	-0.785545018273979	-0.600086677820773	-0.690883375375579	-0.770759827814957	-0.61837939799676	-0.739347741747438	-0.8159490112181	-0.6009660565721	-0.907141753222406	-0.754491141505081	-0.656802700944194	-0.577373220744849	-0.534675640696637	-0.716223325038555	-0.755605702473006	-0.915796884725032	-0.600161631173254	-0.724073953560815	-0.642212755956349	-0.816860473851333	-0.661230959484411	-0.776534844599613	-0.795850799955332	-0.466944943257217	-0.499883196253635	-1.03231891817487	-0.952952592626561	-0.449124510578526	-0.922595510155204	-0.69555658287408	-0.919254228676811	-0.863820518570196	-0.793243683837875	-0.752941327152172	-0.73020614348094	-0.700628516988324	-1.01281668147993	-0.857990330404739
"5297"	-0.996395464082244	-0.822579116099818	-0.792320808674935	-0.968520754759616	-0.863661545671162	-0.91349855195899	-0.834554328647734	-0.866829719396075	-0.786229700964783	-0.567141094214056	-0.980726948468771	-0.793447024715693	-0.662118539520803	-0.706237161717663	-0.646298408521209	-0.695418969801858	-1.26152704556521	-0.873778660872092	-1.06341921110631	-0.761409273668366	-0.740946591195341	-0.862627167588201	-0.690282623719764	-0.836532004835529	-0.751923074350857	-0.786197424320621	-0.601703576237361	-0.807734041433222	-0.471510000940311	-0.84994326126161	-1.04504048461474	-0.748315540715629	-0.789414485360514	-0.704284413329002	-0.899894515071944	-0.963952216235598	-0.929276714474175	-0.599965241690083	-0.841713015586221	-0.704768868531647	-0.842914580710644	-0.904490718294548	-0.788852200999783	-0.905903490919269	-0.777954485087238	-0.774302723089501	-0.942364189164336	-0.744176555992254	-0.671216870723433	-0.795051293167121	-0.885473836055416	-0.879208323846026	-0.932856934271145	-0.846764373090562	-0.873999661664368	-0.685790934931698	-0.845497404327364	-0.926084889484526	-0.661227693228807	-0.635864577815641	-0.920368055560461	-0.634190879226573	-0.851240598270448	-0.538155805363484	-0.817661751764935	-0.780582567329089	-0.857367036443669	-0.57457544067435	-0.921766575344831	-0.733127390250818	-0.589523740947223	-0.857213457257371	-0.55504153312296	-0.78567075540663	-0.823671666282215	-0.707545926151172	-0.641126547863173	-0.955260575611593	-0.551974827842528	-0.834605523396775	-0.701843069062872	-0.822483860083009	-0.758839905809147	-0.876657513361352	-0.792223512372643	-0.814312492985696	-0.739926968018929	-0.693071318106588	-0.760557956974598	-0.783983429159758	-0.906892989650323	-0.740886878307163	-0.886094690718604	-0.745458802790829	-0.668222351450055	-0.711569484530299	-0.860245798319303	-0.616148962076698	-0.675588579698113	-0.883907682315491	-0.714091070156184	-0.795715733072776	-0.789065192357838	-0.534224868824767	-0.950177284020986	-0.848045707882433	-0.876987195299085	-0.886512482809557	-0.83213155349381	-0.655008497359504	-0.72805203676147	-0.539021542841174	-0.707305180096199	-0.701113622468667	-0.690388568329466	-0.725165169654252	-0.741953722507478	-0.949562700603938	-0.84028607499789	-0.388185784045301	-0.69382285248069	-0.538670611545829	-0.544771076246006	-0.661794598859605	-0.788918274846116	-0.886033860970065
