	"ACH.000004"	"ACH.000012"	"ACH.000017"	"ACH.000025"	"ACH.000040"	"ACH.000041"	"ACH.000067"	"ACH.000092"	"ACH.000099"	"ACH.000108"	"ACH.000116"	"ACH.000120"	"ACH.000128"	"ACH.000137"	"ACH.000150"	"ACH.000152"	"ACH.000188"	"ACH.000206"	"ACH.000231"	"ACH.000237"	"ACH.000260"	"ACH.000265"	"ACH.000278"	"ACH.000279"	"ACH.000280"	"ACH.000295"	"ACH.000296"	"ACH.000302"	"ACH.000311"	"ACH.000312"	"ACH.000315"	"ACH.000319"	"ACH.000322"	"ACH.000387"	"ACH.000406"	"ACH.000410"	"ACH.000414"	"ACH.000424"	"ACH.000444"	"ACH.000452"	"ACH.000463"	"ACH.000472"	"ACH.000473"	"ACH.000486"	"ACH.000490"	"ACH.000505"	"ACH.000573"	"ACH.000589"	"ACH.000601"	"ACH.000605"	"ACH.000606"	"ACH.000618"	"ACH.000630"	"ACH.000631"	"ACH.000633"	"ACH.000638"	"ACH.000651"	"ACH.000652"	"ACH.000663"	"ACH.000673"	"ACH.000694"	"ACH.000696"	"ACH.000718"	"ACH.000732"	"ACH.000753"	"ACH.000783"	"ACH.000802"	"ACH.000819"	"ACH.000823"	"ACH.000827"	"ACH.000834"	"ACH.000837"	"ACH.000865"	"ACH.000873"	"ACH.000882"	"ACH.000900"	"ACH.000901"	"ACH.000910"	"ACH.000911"	"ACH.000912"	"ACH.000935"	"ACH.000936"	"ACH.000943"	"ACH.000946"	"ACH.000950"	"ACH.000968"	"ACH.000984"	"ACH.000993"	"ACH.001028"	"ACH.001038"	"ACH.001053"	"ACH.001054"	"ACH.001134"	"ACH.001151"	"ACH.001163"	"ACH.001183"	"ACH.001192"	"ACH.001306"	"ACH.001353"	"ACH.001368"	"ACH.001380"	"ACH.001408"	"ACH.001431"	"ACH.001450"	"ACH.001554"
"64431"	-0.879220370067969	-0.959972373158158	-0.660495760643083	-0.902242497087883	-0.926446838181613	-1.01337720470784	-0.702150480881771	-0.913734830601375	-0.698720530259517	-0.647836905586494	-0.841673298342747	-0.961082948653275	-0.7788393858578	-0.726401617891297	-1.03845584854888	-0.584896872818664	-0.931942273199065	-0.661384123462284	-1.21818022352413	-0.969453816765876	-1.09152920777881	-0.90683493034287	-0.936442181612068	-0.929748742007545	-0.749978657492112	-0.79514484216175	-0.897978093242844	-0.841986461973401	-0.619022877329854	-0.857338739074533	-1.07079853116783	-0.89819312688582	-0.923417208568144	-0.812693826247821	-0.860938144519879	-0.87547403614319	-0.519296191455577	-0.733837049691946	-1.03970130077903	-0.737910083076838	-0.735654918797284	-0.890609713958904	-0.840885559463335	-0.934724109913967	-0.76869282359667	-0.73000169265578	-0.850254609851104	-0.698700851054586	-0.930039671528907	-0.875201217544049	-1.07144054148219	-0.893798807075715	-0.850473741690432	-0.97498393361725	-0.736901202837034	-0.89125975791324	-0.589329495542987	-0.898696150803131	-0.647734127714578	-0.83494766399599	-1.00267722629032	-0.817268153274812	-0.86796912381553	-0.805527409182422	-1.00934555780699	-0.644301971438467	-0.885330512828465	-0.778761495309825	-0.822223279914285	-0.943397691044272	-0.859951130459345	-0.799731322225597	-0.857247036139589	-0.671221046697897	-0.863851268523247	-0.841684158569092	-0.827270973650811	-0.616896666780626	-0.907455025438513	-0.740742392553432	-0.937226875880372	-0.820086250039017	-0.807153858585573	-0.882283515769357	-0.8928280321761	-0.98477517125723	-0.808255130253273	-0.777115974293552	-0.73282040171631	-0.865776860696651	-0.994901083090633	-0.877789042693824	-0.836742679700502	-0.613528678495636	-0.87629286165202	-0.650951266145506	-0.880344899243411	-0.808485455482256	-0.651807375456797	-0.944422309918362	-0.819771827957445	-0.669602861905522	-0.809424201084991	-0.666268346256067	-0.669720987037311
"258"	-0.0758323036715221	-0.0784322723624262	-0.039760727066633	-0.015783557071974	-0.0809645974836921	-0.0683324192440408	-0.12208912296655	-0.0302890339105111	-0.0514068276184261	-0.0258499915703717	-0.191862834540008	-0.0255525913102537	0.0195253509298774	0.0175468921625861	-0.12614379958893	0.0338107760149236	-0.180946228902007	0.0417678609023409	-0.0522465850081264	-0.159272703035867	-0.0449011254768386	-0.136646229205811	-0.097300896409602	-0.00948827977355667	0.0299533610812637	-0.140131725431635	-0.12668329644407	-0.129283464628458	-0.179183063965475	0.0371925634626784	-0.0930237139733669	-0.0601899319624341	-0.289064060884285	0.0358223580064458	-0.0171377527234087	-0.0590048628967291	-0.095019859063751	-0.0586896634506102	0.0184094228383632	-0.0394952024901673	0.00230081331665487	-0.0433875420035208	0.0367251356468388	-0.0924186041946855	-0.136030125059707	-0.0680559292963373	-0.0262941852402232	0.0477884616058329	-0.110864004582596	-0.104124618684084	-0.119728411897427	-0.0644199514968593	-0.0554648591737962	-0.00665510878903567	-0.0207073243918205	-0.0979163131869504	0.0684642248226901	-0.0396127664904046	-0.0069825668821201	-0.139759693578575	-0.106645153829002	-0.0980866584201562	-0.0201369548522278	0.0222491487085216	0.0176514420430243	-0.023908507341322	-0.14005284270483	0.00724049133951399	-0.041985370630454	-0.1282686928833	-0.0288883640040066	-0.110920061432945	0.0392588023784282	-0.00488784127870504	-0.051506753430029	-0.16415882302695	-0.0763654623505533	-0.112868452921937	-0.142798140139518	0.0571227873409112	-0.0777920505344295	0.0460910002227673	-0.0678956328945145	-0.0734992785007132	0.0899910068851474	0.0476713638367978	-0.141301759056057	-0.0442780075856752	-0.0445561230926199	-0.0319156125144702	-0.122846913739999	-0.267450059158925	0.0842246072161313	-0.16870848504404	-0.0068858851338656	-0.0505910985780586	-0.0079900678061254	-0.0472088277204791	-0.140648000430261	-0.101412067731401	-0.0445568726733149	-0.0562216224333727	-0.043057929589752	-0.0271737644514948	-0.103107992566844
"132946"	-0.0625458221683771	-0.13409467623024	-0.0831367653198179	-0.19531014228807	-0.11381859709924	-0.0903025093888368	-0.083217839924081	-0.0298707575947015	-0.0634637524550872	-0.0366272853869024	-0.143531500127776	0.0252600407232129	-0.166667863319623	-0.114321123515893	-0.0252430921247949	-0.0183996729687861	-0.108471401197305	0.0639002827810939	-0.0565347910799409	4.66635602167543E-4	-0.0823092209293406	-0.0894847659630904	0.0471011411034462	-0.0625790175324767	0.0627665639182371	0.0809770191229438	-0.140927155328452	-0.059500137314457	-0.0404672622833973	-0.0140616929882188	0.0438910992303867	-0.0496058776444099	0.0952295405147756	-0.0363940375949171	-0.0403997264751544	-0.0108517160227069	0.0625763676142895	-0.0413655015048291	0.0048933723044383	-0.0712491735878804	-0.0753379108650779	0.00792909202232966	-7.90044266673828E-4	-0.111110501549338	-0.0957118733473097	-0.0556377120981455	-0.0487154307365489	-0.0642267886840571	-0.143446495419683	-0.00441854682951933	-0.0765599986263678	-0.0267041553884698	-0.0585221962061701	-0.294938025638284	-0.002792038928806	-0.017364297721697	-0.0570753685441162	-0.04903471516215	-0.0647563246078923	-0.191342731337183	-0.144402429528026	-0.108148468556371	0.0716144209885583	-0.294173109812029	-0.0860321962091731	0.0670659269636158	-0.13840424898823	-0.0202453349483592	-0.133500307318554	-0.102358626892977	-0.0177937630230354	-0.0199165388301399	-0.0314570213005525	-0.00608553786550761	-0.131787704853269	-0.201705503947856	-0.0375735539171813	-0.0117929103363726	-0.0888097390313802	-0.0109547161147814	-0.0516229055018976	-0.0483727311398022	-0.0479654660754192	-0.152087535861732	0.00779201378640864	-0.138417050033284	-0.262587393879077	-0.0471747326150187	-0.0386202648025514	-0.129540141563594	-0.0382465003539145	-0.0348958746256942	-0.101624656299313	-0.12878872577956	-0.0173514863764597	-0.00611879240625409	-0.122333499655136	-0.0896040231481111	0.0127964703521297	-0.0750436326980739	-0.0684302320030889	-0.0506116219425515	-0.113676471771376	-0.161447663681509	-0.0372332434162912
"56898"	-0.216798133826978	-0.198687569486983	-0.229989560281575	-0.261183942873871	-0.207731849123595	-0.213747301188829	-0.215210070206626	-0.391568752065239	-0.0598708685768718	-0.22191751594458	-0.197124652795748	-0.171172419188907	-0.194087109805086	-0.154266343646679	-0.344007119585167	-0.215360968904421	-0.269459570073423	0.0804114246074812	-0.196271436418894	-0.147836657630727	-0.101036549663127	-0.21845158847429	-0.258345084861752	-0.272205218789314	0.0478585439774138	-0.184365494753926	-0.0834877458642355	-0.2124606005295	-0.162897782521043	-0.14372570141978	-0.479689780133881	-0.153080254422933	-0.360475822422282	-0.244402155998443	-0.102569742335239	-0.356115792008623	-0.162951671777332	-0.0915539334164033	-0.206528255251801	-0.268157368553271	-0.177129821364196	-0.110484787855584	-0.165825765703619	-0.0234690595305477	-0.255963588805785	-0.123325735255798	-0.187065111846894	-0.13671114546281	-0.257613133793369	-0.0610999528639478	-0.295853490196083	-0.40773511754679	-0.266350168165459	0.00143500923288326	-0.051230861119008	-0.0856576136424392	-0.151945996680921	-0.119084201283229	-0.0688483421160778	-0.257927854390256	-0.230396101406046	-0.230342975289041	-0.176359940538839	-0.0691410262120174	-0.140293340933415	-0.231477966975459	-0.187978984449722	-0.134992024737173	-0.145728617049919	-0.187744082582497	-0.110532230783498	-0.19096538452359	-0.206983030066626	-0.327747552106885	-0.273625966804189	-0.119886537101932	-0.184264320874801	-0.131720703289531	-0.10302179021599	-0.16763021054311	-0.13529589988579	-0.214036929583722	-0.237996450764344	-0.2291731107977	-0.28875555009368	-0.116729657242501	-0.178983881604644	-0.330861074332335	-0.130082793869644	-0.138025960507522	-0.11672094680257	-0.350855015677723	-0.224421955741384	-0.268806772607033	-0.0685394067657338	-0.15443188195847	-0.220504912999883	-0.245492258842366	-0.315946587523726	-0.167884806412582	-0.274437313701914	-0.187070213905429	-0.185011034314574	-0.246183019953184	-0.169389118920138
"9184"	-1.70254213620627	-1.60323867086386	-1.87593695001582	-1.52630212991624	-1.44484985794508	-1.76303824291865	-1.4035154670987	-1.45514523675162	-1.40641326897085	-1.67767122857023	-1.74248434625074	-1.60353286805988	-1.58138077586736	-1.69192938508068	-1.52982023713384	-1.30162166011646	-1.72700434256657	-1.912292815846	-1.39347259914652	-1.76714157376913	-1.66804544857928	-1.64122802224339	-1.96910882013961	-1.77644857616521	-1.53301297081156	-1.53960133650487	-1.81316486745094	-2.17353824618699	-2.07834700938883	-1.77466825093696	-1.57762734715154	-1.68989550392506	-1.33793172859725	-1.7494944137601	-1.89718190590057	-1.5001603052426	-1.95372225659781	-1.50118224747409	-1.37241871105285	-1.79499563447128	-1.42507934731384	-1.77354788846447	-1.56150782664422	-1.64216869710517	-1.55664465318656	-1.63169553349215	-1.49672388615179	-1.65651261662772	-1.52611886761939	-1.90620644975174	-1.67449183021624	-1.74883092363034	-1.51263943698337	-1.32945084291057	-1.57088428080408	-1.67058938030787	-1.48848900201929	-1.78069988055534	-1.642505884979	-1.51090343682317	-1.47408856066297	-1.64782910479969	-1.43919582927931	-1.51123601246086	-1.70324319466299	-1.42119726704108	-1.76058647682833	-1.61118064714626	-1.62075213283856	-1.62004544926778	-1.55408270884138	-1.71165312057789	-1.67411421401899	-1.34357550472886	-1.74354928565523	-1.40414764473268	-1.5847226490609	-1.36381356702693	-1.59566518469725	-1.63632153628783	-1.47037967445878	-1.55993270603447	-1.73168980386698	-1.66792224794734	-1.745066096784	-1.88977941893817	-1.71679732201149	-1.57217618569604	-1.41799848960409	-1.70935268755395	-1.74913029283573	-1.62963024828798	-1.59710843645548	-1.75205847635895	-1.62581448132103	-1.42628339200897	-1.62551563399989	-1.51133236016887	-1.76781761817788	-1.4656533645209	-1.6322531164508	-2.05934940511986	-1.3575041677935	-1.74393949865196	-1.6496795978949
"22794"	-0.436293115128982	-0.362268478875899	-0.565188090098545	-0.368325791277859	-0.49353362164906	-0.358298115355048	-0.428797915088404	-0.312863153458294	-0.321674488992746	-0.334359202358822	-0.604043016594172	-0.367603306765058	-0.465585237664782	-0.317294458017746	-0.0845928257531761	-0.351753441712946	-0.374416354003636	-0.616796603710649	-0.449605495575953	-0.160505517905706	-0.419310205176729	-0.319057307804248	-0.48499059665161	-0.218768917922644	-0.358450702230322	-0.2432708531288	-0.485903482849239	-0.296364114192407	-0.519868685753	-0.40798576015037	-0.77083056845704	-0.374715575645247	-0.257292486416669	-0.185122485312667	-0.27011182669543	-0.312398812464711	-0.362768110992022	-0.399978858903881	-0.580184953088632	-0.130402422369103	-0.0400069925737992	-0.486573261170612	-0.402142106895176	-0.412398320272273	-0.370947266616675	-0.242831829429477	-0.388764794241657	-0.443923381986682	-0.082611212535247	-0.345866714351339	-0.513852114765516	-0.214389292358893	-0.231513508455227	-0.189182846279311	-0.256436138252057	-0.316219312006506	-0.368599265026558	0.0288391376490576	-0.390703208667399	-0.450954130667314	-0.302073794682072	-0.266742502639759	-0.198892367947035	-0.395180857216458	-0.270267325110111	-0.233582510091519	-0.318943364273721	-0.132844021719657	-0.407300160576107	-0.582940165321864	-0.642937163798246	-0.169118844764368	-0.316037009671242	-0.379772954752296	-0.455300096968744	-0.42989798387982	-0.449159371136146	-0.242902100800547	-0.141086390619644	-0.573483195371636	-0.562433083920634	-0.187853104757624	-0.328500502088059	-0.453099515143648	-0.438279007163782	-0.449789912049713	-0.36940891495622	-0.540083818055196	-0.213640273186456	-0.313340812026682	-0.385302244154258	-0.0761377015947131	-0.30159603178515	-0.354127962553804	-0.184278068963813	-0.305940356172869	-0.333031043266151	-0.263032285213506	-0.126283120650357	-0.115564086431059	-0.144633167430138	-0.495249848644325	-0.0394983623097549	-0.34068857116483	-0.254785665017416
"29105"	-0.801491235842797	-0.734666576351721	-0.415309150970508	-0.725900884032836	-0.603025157845455	-0.62561137863219	-0.575074127092812	-0.625223575064564	-0.611605717266689	-0.629285533130425	-0.58928508149336	-0.564498007039872	-0.599043487930251	-0.639253594384747	-0.465325067902367	-0.873310722076337	-0.743451267172496	-0.612079947386128	-0.713616015883732	-0.988006242965674	-0.81398343579479	-0.676690217513702	-1.12142788829215	-0.785675530149182	-0.697826313267278	-0.575661530969374	-0.644082001182434	-0.644452921897632	-0.26842909152975	-0.6084514874484	-0.748420415333606	-0.827713609070371	-0.424578005233371	-0.66473432659496	-0.815400319865742	-0.684688377777802	-0.462025120018608	-0.705563178008922	-0.884057962240545	-0.780165908997685	-0.544923268792728	-0.76267504441311	-0.427513203098862	-0.584840287132039	-0.533557065822518	-0.435650886530618	-0.946540245551097	-0.550207088813002	-0.553719591816885	-0.394728945317959	-0.648164760471198	-0.679623985126143	-0.725560183263933	-0.460053507013118	-0.400626879631475	-0.647261074186221	-0.738753105124682	-0.626251703814545	-0.805303645066645	-0.598402024817576	-0.631680345199344	-0.619935788666983	-0.480536938826689	-0.513983905747849	-0.921767184308089	-0.551222086142019	-0.680544526627117	-0.489476510494561	-0.486749003042059	-0.597350949597096	-0.843099747906321	-0.526554757009287	-0.439806648146275	-0.908250797767823	-0.725558292107834	-0.549451718882921	-0.488441658434223	-0.593594277528471	-0.55606683911558	-0.884206883200891	-0.624551516448037	-0.444091344966024	-0.681728444555716	-0.529524824767298	-0.555384314836186	-0.722277171877243	-0.690513208977408	-0.531124324319293	-0.371948450324393	-0.615475117399055	-0.44276283063312	-0.808633458130632	-0.643806025305636	-0.786199414085406	-0.459694560201005	-0.714639218363126	-0.934242385684499	-0.627006311596614	-0.641041978611506	-0.266355374102129	-0.742073738086882	-0.812144721898189	-0.917247382998656	-0.597296213592755	-0.427072855594793
"1164"	-0.188159132516946	-0.226474534027652	-0.0827736320903875	-0.179027480258993	-0.218408125850115	-0.275344057273595	0.0415273989707664	-0.180320109796207	-0.156404445551083	-0.19177377119372	-0.0273349255243314	-0.140238276689072	-0.0620443096999237	-0.319085673241101	-0.0401641690075237	-0.224990156432933	-0.377415840182147	-0.23014625165407	-0.089264167661761	-0.277212036111754	-0.281229494527696	-0.163956758199881	-0.162296263824363	-0.0717998263546457	-0.314802024544826	-0.377272134511214	-0.0977312329597628	-0.178666174572058	-0.149069585912089	-0.16754780662137	-0.279691085428911	-0.185006420389353	-0.0279298468487253	0.00937432983116972	-0.132056046459624	-0.0702236516231658	-0.116584428065923	-0.0705217799568812	-0.149931648798988	-0.16799370722892	-0.246880390324121	-0.165361525693097	-0.130481545603857	-0.151379871588275	-0.356347868627773	-0.13318392849983	-0.0929449902605045	-0.149364458313107	-0.289631301758789	-0.249366362006854	-0.161593298444643	-0.0686203183718079	-0.216695007374669	-0.0536432666843326	-0.142417898960205	-0.0748372473554378	-0.214725308303323	-0.265921563063668	-0.29729884361837	0.0277642087122031	-0.110516450895188	-0.250670492504541	0.0183297987779031	-0.223508211995371	-0.166628536674149	-0.344093996922296	-0.263903658821322	-0.173880131779219	-0.260047335208172	-0.264146051643658	-0.364680349662086	-0.0525421234945253	-0.141750819723131	-0.182750799268481	-0.25586714732914	-0.30151819956863	-0.0752897514342151	-0.153972020385722	-0.211559480952525	-0.225359459885437	0.122413653507099	-0.278693767622558	-0.25083812081382	-0.239069094468756	-0.273764047932678	-0.284093739044917	-0.17900171133541	-0.144173293557663	-0.138708714485848	-0.30987051824242	-0.0781048593827918	-0.241934240857755	-0.113317954604467	-0.20048842387535	-0.22256415121195	-0.0628116231969255	-0.0576067579036145	-0.180415678375856	-0.213954906583787	-0.160194036944761	-0.271528387468539	-0.164950823367554	-0.281362512620295	-0.557069330982075	-0.14990324651746
"11129"	-0.381141339862966	-0.725256284765449	-0.394407756435539	-0.357480809955853	-0.293609031504178	-0.459212778859085	-0.50902456498682	-0.506239274039294	-0.215889813386845	-0.660177372721588	-0.438369084081995	-0.454427866551573	-0.269683376080486	-0.408758959107128	-0.347241096576995	-0.4627020441078	-0.713602172803197	-0.430982579301209	-0.289247190975504	-0.534591857507057	-0.673748648922492	-0.461131945939701	-0.58978893517727	-0.570195739262326	-0.505285413739726	-0.426763499355608	-0.479195250382424	-0.571169256978276	-0.420987997231985	-0.558020473295573	-0.440669805121439	-0.352876175290105	-0.25275682041754	-0.333638515020164	-0.601751228410112	-0.530993278974935	-0.261466815695283	-0.320816299779128	-0.507436012389971	-0.37601579206089	-0.546921973170974	-0.323378074332481	-0.501092377197304	-0.334619240489844	-0.357111309847596	-0.422782374397885	-0.699779409261824	-0.498361665404385	-0.398877141759311	-0.361741227847478	-0.585457250232685	-0.408025617102552	-0.454243194978652	-0.125666499202597	-0.481700234426041	-0.416012189183108	-0.516504172456457	-0.369562439889066	-0.47905717454953	-0.358656008128899	-0.72305634412956	-0.459755190122762	-0.300645684364147	-0.396190608899428	-0.437195277392866	-0.291348322817757	-0.594462262570534	-0.39748286166967	-0.373669264607126	-0.526810337804381	-0.49411432802482	-0.528015264182384	-0.364360245558002	-0.551495757450796	-0.57439487918525	-0.695720584194435	-0.514109107810063	-0.458320661788663	-0.575634043408049	-0.579597948037859	-0.505254690297164	-0.516765138351576	-0.534911906647014	-0.556077193237617	-0.553077171381575	-0.52405901049327	-0.641571438068671	-0.628752900852262	-0.294432744041617	-0.61700370593073	-0.590385793078418	-0.534114544904406	-0.433185772271835	-0.560582627203099	-0.427873295563542	-0.323822522630296	-0.421290813067006	-0.507527992598975	-0.601208387455353	-0.327339498937397	-0.460661734392695	-0.602123804416355	-0.321749745199454	-0.522550024089825	-0.332113706623329
"2919"	-0.108575929760296	-0.25643788099803	-0.272221592806129	-0.255160356457801	-0.251571931142898	-0.325327942402687	-0.308190513515863	-0.223000440647186	-0.142869262976877	-0.151724868731628	-0.220376658936196	-0.260481318074106	-0.183555546403956	-0.387367580423926	-0.162966627669219	-0.244110427384945	-0.159943394115781	-0.0631923469506166	-0.144655111187903	-0.241561884121045	-0.132753119239951	-0.206953057962191	-0.295831035373179	-0.161795819797974	-0.39682300563813	-0.455871765555785	-0.169299646130417	-0.234809755372554	-0.309319200650262	-0.100699415666928	-0.121577431616786	-0.185669696871203	-0.0925357872775	-0.340833718019791	-0.231987223790688	-0.234679447453968	-0.253728259892936	-0.412899925027759	-0.104155475859206	-0.16581054720383	-0.250609055267045	-0.140002345181688	-0.191626854648855	-0.264410130038458	-0.102562744225636	-0.194974489367565	-0.194146288833957	-0.0574320094364652	-0.313202615556855	-0.37847595531071	-0.0521745304033455	-0.067172065277656	-0.216334089727659	-0.298405147600101	-0.175636418280833	-0.341974197374522	-0.124197081510157	-0.127234084522312	-0.151345220637064	-0.249947456304434	-0.250129516415316	-0.205105131468589	-0.437210871832588	-0.357775728191855	-0.242557556998559	-0.275890686313823	-0.176089519814254	-0.325569193398638	-0.286335325526933	-0.229458921840483	-0.0475284800151373	-0.160081736920572	-0.0764374123681848	-0.479942875953765	-0.200720476474169	-0.292859075198726	-0.195386403341711	-0.149039425130299	-0.228604717143146	-0.0469529019296324	-0.258296912490278	-0.243713679629028	-0.139155199341258	-0.057772505427175	-0.0184204255894538	-0.188030267320841	0.0958392833501672	-0.105848640586034	-0.236832450260015	-0.162522964272518	-0.263608765726435	-0.108378608363024	-0.170563722879202	-0.21749899487494	-0.209775079182759	-0.201700402016535	-0.277044074670925	-0.110173582551393	-0.271399384426751	-0.210453803392751	-0.193977677661491	-0.0606360772649673	-0.0809335124578469	-0.191562973090227	-0.178575509298886
