	"ACH.000011"	"ACH.000013"	"ACH.000030"	"ACH.000053"	"ACH.000055"	"ACH.000060"	"ACH.000067"	"ACH.000098"	"ACH.000123"	"ACH.000127"	"ACH.000133"	"ACH.000148"	"ACH.000221"	"ACH.000234"	"ACH.000235"	"ACH.000255"	"ACH.000259"	"ACH.000260"	"ACH.000261"	"ACH.000262"	"ACH.000263"	"ACH.000266"	"ACH.000291"	"ACH.000307"	"ACH.000318"	"ACH.000334"	"ACH.000350"	"ACH.000365"	"ACH.000390"	"ACH.000410"	"ACH.000454"	"ACH.000458"	"ACH.000480"	"ACH.000488"	"ACH.000496"	"ACH.000516"	"ACH.000517"	"ACH.000521"	"ACH.000584"	"ACH.000589"	"ACH.000616"	"ACH.000621"	"ACH.000638"	"ACH.000653"	"ACH.000688"	"ACH.000693"	"ACH.000694"	"ACH.000699"	"ACH.000718"	"ACH.000732"	"ACH.000769"	"ACH.000771"	"ACH.000784"	"ACH.000800"	"ACH.000811"	"ACH.000843"	"ACH.000866"	"ACH.000907"	"ACH.000928"	"ACH.000938"	"ACH.000943"	"ACH.000946"	"ACH.000948"	"ACH.000958"	"ACH.000974"	"ACH.000984"	"ACH.001061"	"ACH.001228"	"ACH.001302"	"ACH.001306"	"ACH.001328"	"ACH.001346"	"ACH.001523"	"ACH.001532"
"64431"	-0.801404734117234	-0.898573247224437	-0.746272499991625	-0.666609946143433	-0.734407734738263	-0.961656609732053	-0.702150480881771	-0.920322213045373	-0.834506566719937	-0.646655780259346	-0.828743235215706	-0.765334680708128	-0.77419154492918	-0.699894561267253	-0.582789484322274	-0.963555723421944	-0.881693166535808	-1.09152920777881	-0.846087188383083	-0.869581392707901	-0.764484520143835	-0.787248161191898	-0.974810679578527	-0.773326222503138	-0.773106395922886	-0.756468977077413	-0.746106248176768	-0.805121206400987	-0.77147953620396	-0.87547403614319	-1.04302997938004	-0.800724336656178	-0.939841196144007	-0.873249780524906	-0.888076970634766	-0.713250339908044	-0.60922550446694	-0.798140863326626	-1.03168838700571	-0.698700851054586	-0.951136092448576	-0.848253516849136	-0.89125975791324	-0.831145114363026	-0.945512246110784	-0.658130288494867	-1.00267722629032	-0.76819978728143	-0.86796912381553	-0.805527409182422	-0.834923670368823	-0.936805403489926	-0.704840094280308	-0.796729150154789	-0.529894469335163	-0.695243748820188	-1.05176803187791	-0.964317658416606	-0.986028016572504	-0.732803273711059	-0.807153858585573	-0.882283515769357	-0.803948150978658	-0.830164377374707	-0.801539260665722	-0.808255130253273	-0.832587052607012	-0.78594122074805	-0.664362935845741	-0.808485455482256	-0.871182680158547	-0.99373646383692	-0.827585942275207	-0.803186635773324
"258"	-0.110306940802043	0.00686493560306346	-0.0397486058384154	0.0477473708327094	-0.107585567540297	-0.183661393899497	-0.12208912296655	-0.0329464569239432	-0.0756069059461135	0.0109259641891202	-0.112066557470003	0.00662410305160863	-0.206367114024569	-0.10290363487491	-0.0309880757256196	-0.0936901109658791	-0.0134912469992204	-0.0449011254768386	-0.0638923973592018	-0.007671931894396	-0.0684248582514075	-0.0212725369893392	-0.0758027326566353	0.0132079405171527	-0.130646305524423	-0.0270610230604961	0.0498287332043878	-0.0989926231165976	-0.00979973965895558	-0.0590048628967291	-0.156413086724971	0.0600255215347624	-0.261923965644666	0.00515746331338514	-0.249157916329342	1.47964075449967E-4	-0.0121954219341573	0.0799187465227456	-0.12895924825196	0.0477884616058329	-0.169765827950265	-0.00991158095182755	-0.0979163131869504	0.0601760877033565	-0.0960076877848092	-0.0599993575075548	-0.106645153829002	-9.27727213599681E-4	-0.0201369548522278	0.0222491487085216	-0.0630885904451428	-0.0828026148097187	-0.0520959823690204	0.00205854103201966	-0.0212131940827744	0.0235109547379871	-0.119621321805105	-0.149103405727588	-0.162803896033043	-0.138563676522321	-0.0678956328945145	-0.0734992785007132	-0.0902947138734521	-0.141327293748331	-0.122627521837203	-0.141301759056057	-0.0820736800556044	-0.111672628641407	-0.100090337429384	-0.0472088277204791	-0.00757189856591878	-0.0232478872759935	-0.115283170738503	-0.109198054220709
"132946"	0.0473646610558762	0.0394646491479419	-0.0352629677820146	0.0217614446111737	0.00337401792145623	-0.141769398040131	-0.083217839924081	-0.0824965941465482	-0.15537139607947	-0.0908003612635937	0.0180631223625776	0.0674701383286967	-0.103304922811427	-0.0630711225810815	0.0783720327447959	-0.0198988999063065	-0.0711107325879427	-0.0823092209293406	-0.0738649795944487	-0.139591107260858	0.120717091165742	0.0451332260407766	0.0583812841219546	-0.0261944273231214	0.0162520466759221	-0.0415253011724131	0.0184387039097699	-0.0511236175591649	-0.0333940980564553	-0.0108517160227069	-0.162446464822716	0.0803798748006714	-0.110225731205039	-0.071572083091792	-0.136360158468879	0.0521130728828703	-0.0737436815466763	0.14865656512228	-0.0961374438869536	-0.0642267886840571	-0.364227057366758	-0.0536964164415175	-0.017364297721697	0.032994326592977	-0.0541092920604922	-0.112585766382534	-0.144402429528026	-0.00772533551544324	0.0716144209885583	-0.294173109812029	-0.16571528590604	-0.0359008863277631	-0.0472245588329331	-0.0356733085349457	0.0365601082695115	-0.118437926547477	-0.0448952895727267	-0.0623966951964605	-0.186175666908899	-0.0793009697475717	-0.0479654660754192	-0.152087535861732	-0.0896026028105744	-0.149998645649842	-0.096477780381014	-0.262587393879077	-0.0563182845627139	-0.0648475390605015	-0.183079822592507	-0.0896040231481111	-0.121395250143429	-0.0568834134088051	-0.0583116115553603	-0.0449225999932805
"56898"	-0.173864715506481	-0.115744668977653	-0.283879438535719	-0.177224081173707	-0.492654546096106	-0.243957651053864	-0.215210070206626	-0.1753732190785	-0.244966289663202	-0.14279339367887	-0.227705867130018	-0.151306522862889	-0.0715843045200638	-0.0840719455744523	-0.105365105618328	-0.178952871826332	-0.114444057972828	-0.101036549663127	-0.123117951374443	-0.12241654183156	-0.053487312754681	-0.11417152494716	-0.133099988363879	-0.0502834318589001	-0.328454729439851	-0.00989823828392526	-0.0568692661051861	-0.291907479926755	-0.172981901918399	-0.356115792008623	-0.144333991086827	-0.118879743686209	-0.414600214016171	-0.163819413240739	-0.174900667494845	-0.254371158172429	-0.268518044369928	-0.218047111994034	-0.145289518691019	-0.13671114546281	-0.237399147601672	-0.222875392419054	-0.0856576136424392	-0.255049252240884	-0.475534952186335	-0.344599526005854	-0.230396101406046	-0.27124497015892	-0.176359940538839	-0.0691410262120174	-0.246518270102559	-0.169921574759966	-0.271697467106525	-0.149940537311637	-0.162838909014986	-0.119065285931457	-0.272377530521391	-0.116344318075794	-0.327070152872776	-0.175954525843216	-0.237996450764344	-0.2291731107977	-0.290387469030485	-0.0492397875418925	-0.363773126078308	-0.178983881604644	-0.144343270546827	-0.277833652703742	-0.0692607153103318	-0.245492258842366	-0.0872940872292876	-0.20859441085644	-0.235265398127493	-0.170232772080604
"22794"	-0.505047945423783	-0.462043333164483	-0.506662362780319	-0.237250175295149	-0.192333690456387	-0.139420732634181	-0.428797915088404	-0.292819704732247	-0.297702330246681	-0.236085544516241	-0.248313388196643	-0.348878412001489	-0.275874465647199	-0.138341075374913	-0.276845451897523	-0.301193518337065	-0.33199098350699	-0.419310205176729	-0.25946188141652	0.0104801724946025	0.0070487741912982	-0.322766330742526	-0.18950152487165	-0.307532823893219	-0.188109906657574	-0.387811296509811	-0.180412981751664	-0.476806694148304	-0.228342227455859	-0.312398812464711	-0.334896401202966	-0.506806681684802	-0.360483700027303	-0.416073296783244	-0.389125786697477	-0.552471982475057	-0.206829845812802	-0.427036890283745	-0.471581902015355	-0.443923381986682	-0.384109094887611	-0.457146464702826	-0.316219312006506	-0.322114171391547	-0.244478833407647	-0.23984062244718	-0.302073794682072	-0.191524019249969	-0.198892367947035	-0.395180857216458	-0.471517970898061	-0.720248928711012	-0.427403415360606	-0.131021033867839	-0.229730236167811	-0.373907917512658	-0.242722277436376	-0.48340218249176	-0.108901770780986	-0.349074479823155	-0.328500502088059	-0.453099515143648	-0.4635440958255	-0.22641111627682	-0.245483929090716	-0.36940891495622	-0.379751069527244	-0.442298637085621	-0.199851425757151	-0.263032285213506	-0.440342466464122	-0.4573573976176	-0.526606524064069	0.206320127756396
"79872"	-0.307811891321556	-0.381783038510766	-0.317740162469907	-0.590281168501635	-0.695912230738903	-0.511074849600623	-0.561017422275118	-0.219639023207395	-0.316075246886021	-0.28613609305282	-0.601082774335232	-0.260303399851027	-0.422877956992198	-0.574336173268257	-0.469424671865607	-0.507770953614915	-0.467769158776386	-0.600148129986099	-0.145767070845179	-0.429737943807569	-0.540007907935849	-0.427168838331773	-0.583772663631658	-0.335405040924646	-0.485473309825276	-0.40830579247265	-0.396526187464668	-0.449207088082601	-0.238044632222254	-0.481593681006987	-0.489496332699228	-0.341500976005827	-0.559111941662468	-0.375484967651868	-0.519124188740696	-0.30367170235218	-0.385086237327097	-0.456872146587442	-0.463392503198678	-0.628820649816878	-0.453009119411494	-0.339253270410428	-0.201060825870962	-0.404951217350699	-0.587363080647954	-0.343014501957624	-0.325509771030828	-0.462307555740203	-0.425611757811456	-0.492160987884356	-0.322415786162799	-0.860894393124228	-0.457975757733524	-0.493389147109216	-0.590258712877246	-0.374463876852373	-0.407150342831472	-0.59263705084822	-0.698214649032684	-0.270428422504131	-0.479453846162772	-0.688827172906639	-0.533871951438701	-0.186243976655716	-0.357894787744756	-0.495212030727227	-0.471950499205224	-0.466987872716415	-0.659425463062186	-0.559089464509434	-0.535697782052232	-0.499568567370971	-0.605786951385645	-0.409480788736704
"55749"	-0.651795202939114	-0.678870587489747	-0.787079667327378	-0.526159086496225	-0.765697059725341	-0.701614891549107	-1.15827947120653	-0.660993209844749	-0.51578828221163	-0.701312144503866	-0.837494383643976	-0.614156084016048	-1.01538475767594	-0.42685481182368	-0.76623027437545	-0.853230134656257	-0.926685901133777	-0.748287972719723	-0.517001223254412	-0.639237653037956	-0.837610583235076	-0.646357022390779	-0.626598168921063	-0.946338343193154	-0.883513166664913	-0.561119596267106	-0.50214336143374	-0.495572905081688	-0.602209433615764	-0.518224878949049	-0.859554936295645	-0.631544160669787	-0.792917449129141	-0.82787615383702	-0.717350037743411	-0.507381224607141	-0.689171788958029	-0.871820170321537	-0.83742318236661	-0.623872254776507	-0.700314438512232	-0.786841076046684	-0.666129014312896	-0.535390447665749	-0.317380744410951	-0.714672177579361	-0.704183828415495	-0.561915576270225	-0.549550197313845	-0.712330454158598	-0.452548369366187	-0.555501954773333	-0.387659861440658	-0.800975379051133	-0.649561426600983	-0.691908684117775	-0.410709561306151	-0.832845985880625	-0.709490505681478	-0.663408932670872	-0.785454738907281	-0.502344472809894	-0.79863432575773	-0.774519052950376	-0.714532656933942	-0.328607558198304	-0.816711789179035	-0.497440195278853	-0.504672825199342	-0.630910689552218	-0.763724897653542	-0.746365317299806	-0.51877601809867	-0.802541301002394
"29105"	-0.865953958342237	-0.586757394585713	-0.794191319074201	-0.534316699235482	-0.882537143533757	-0.631314186693975	-0.575074127092812	-0.702108483864354	-0.496554499477279	-0.599732828645957	-0.899951881780831	-0.457718964924759	-0.819362724878492	-0.257867921307081	-0.526184667461899	-0.400595510278518	-0.453489304759077	-0.81398343579479	-0.613989146316336	-0.682869392008812	-0.357003306805936	-0.726473776103177	-0.513305175331271	-0.48586480129512	-0.625741336617302	-0.514055634905034	-0.350998298542913	-0.881111698569168	-0.573837227808091	-0.684688377777802	-0.858346536494535	-0.737170698162378	-0.638859235777489	-0.756180248569279	-0.332581270807853	-0.523788437534075	-0.295831330324058	-0.489029230985899	-0.637391394636825	-0.550207088813002	-0.895014578994187	-0.536004466623437	-0.647261074186221	-0.493534850671634	-0.825090408852601	-0.728432732819262	-0.631680345199344	-0.76603642885141	-0.480536938826689	-0.513983905747849	-0.651723837624205	-0.605230400693691	-0.513763759668018	-0.667558289049763	-0.695559075872118	-0.512423217928069	-1.09190900113856	-0.647305161566632	-0.336280104718267	-0.677470243047253	-0.681728444555716	-0.529524824767298	-0.624419406666021	-0.481794294459622	-0.590649108314122	-0.690513208977408	-0.681206307081789	-1.00327055144427	-0.729472153906183	-0.627006311596614	-0.592531385277875	-0.888154382388393	-0.696469564734131	-0.473521836392846
"1164"	-0.381398665969454	-0.214152856180167	-0.268205624254549	-0.15655345036581	0.0778558273635238	-0.256412605081391	0.0415273989707664	-0.194731301705312	-0.13867417009624	-0.183285068677603	-0.223127984257738	-0.119063137364728	-0.158348525886893	-0.251833404906443	-0.162374365257645	-0.263489617928264	-0.180863413749612	-0.281229494527696	-0.123786815397976	0.0609915508112739	0.165326296124049	-0.211999814058979	-0.331115930667405	-0.153938012589137	-0.173012340705433	0.00567215669708589	-0.168882808113254	-0.118776567820053	-0.345298229602259	-0.0702236516231658	-0.449959102246132	-0.204879897755716	-0.185281725610472	-0.214334688544101	-0.204721745326739	-0.191952273780322	-0.122799698739998	-0.378223548029122	-0.319433643262375	-0.149364458313107	-0.0715568454714536	-0.0510698616752173	-0.0748372473554378	-0.0262338275169354	0.126471105821383	-0.199895670595372	-0.110516450895188	-0.173715192661842	0.0183297987779031	-0.223508211995371	-0.156898021203119	-0.277580029835295	-0.238940647656989	-0.0410090127589469	-0.316894686386569	-0.288879492752199	-0.221152631398334	-0.259766500850129	-0.241487067395807	-0.159422055464926	-0.25083812081382	-0.239069094468756	-0.189073489766309	-0.0207432859807114	-0.225448713526104	-0.17900171133541	-0.181267033428042	-0.285765026433237	-0.161878236216164	-0.180415678375856	-0.270623251228654	-0.211650862526908	-0.161919083041312	-0.0392451352525839
"11129"	-0.485445109760216	-0.582740209258987	-0.551804267352976	-0.5048071054386	-0.650577044276664	-0.58938498885957	-0.50902456498682	-0.528133803555003	-0.64976221612896	-0.261421629141556	-0.506430028184739	-0.31963634718159	-0.865370040218	-0.432449023153159	-0.474667264765365	-0.552649548674742	-0.493487133366468	-0.673748648922492	-0.597691369888446	-0.295947012992355	-0.318628292125348	-0.633253039147271	-0.274082186202817	-0.45718262948217	-0.403611310219676	-0.58751731849708	-0.363744377012303	-0.537907682940669	-0.531542795328443	-0.530993278974935	-0.548199871775465	-0.525335537871315	-0.441902673979907	-0.44829486305146	-0.457246810749712	-0.38760151236489	-0.339296559702849	-0.211815839255982	-0.492981510402873	-0.498361665404385	-0.441705308058077	-0.503809420519763	-0.416012189183108	-0.379048075219352	-0.457491682225228	-0.559273443683302	-0.72305634412956	-0.505219386042105	-0.300645684364147	-0.396190608899428	-0.436593968876956	-0.607014448975553	-0.497619070449811	-0.61078573278706	-0.623110869930825	-0.642109237728745	-0.557938656580544	-0.471735278452721	-0.47474337586413	-0.454243515736056	-0.534911906647014	-0.556077193237617	-0.586080191654269	-0.422964327846972	-0.418682728204895	-0.641571438068671	-0.653197380294454	-0.457733367789445	-0.451612660387686	-0.507527992598975	-0.529078749467213	-0.592719356052607	-0.429834777626438	-0.417029818727546
