	"ACH.000082"	"ACH.000123"	"ACH.000274"	"ACH.000308"	"ACH.000339"	"ACH.000448"	"ACH.000475"	"ACH.000516"	"ACH.000542"	"ACH.000622"	"ACH.000711"	"ACH.000718"	"ACH.000736"	"ACH.000958"	"ACH.001031"	"ACH.001532"
"54494"	-0.209591281200454	-0.220902489440537	-0.248223397114594	-0.20049745149605	-0.096651596086295	-0.0814567593522397	-0.255458324888465	-0.114908864024216	-0.132581827392665	-0.305840183721291	-0.13149999145106	-0.259240925124791	-0.199242301198899	-0.168621799319063	-0.13982404225106	-0.195404872823772
"64866"	-0.123697061515408	-0.0928577316842924	-0.184451121283001	-0.103305098687525	0.0200973044804619	-0.0437036021003785	-0.0579100840389685	-0.150344023002306	-0.0704995842368676	-0.239009603799904	-0.0124142963569541	-0.129233189087072	0.00571116271110061	-0.117358169403059	-0.106583121926951	-0.0794009651164179
"387103"	-1.08473889557973	-1.13028217681981	-1.42553399976555	-1.17679720416746	-1.11940122111128	-1.2699756790281	-1.12360098664412	-1.22027384051417	-1.24156027463708	-1.20246252091633	-1.26633184506974	-1.25705896645307	-1.01269262452283	-1.04527898238225	-1.1717904530951	-1.20280371652656
"55584"	-0.0823957892057716	-0.101157929258439	-0.329990509731469	-0.141787719796392	-0.137211271658721	-0.132382995677281	-0.187633022258191	-0.104739798656824	-0.116363188600597	-0.222547284477616	-0.121905281057082	-0.166877064398816	-0.155681886492015	-0.158966165685712	-0.110960548221291	-0.151212987713539
"84987"	-0.189050245324871	-0.239264930115991	-0.150112035299233	-0.185923901837725	-0.0841781093535988	-0.120603391488037	-0.077001483058561	-0.0953432313403782	0.0536741998267525	-0.27296819159295	-0.0437877858309453	-0.246173530284595	-0.139189689772365	-0.188376506773614	-0.148222755233288	-0.0997542537733853
"285126"	-0.188808830009831	-0.145620151667008	-0.306536588113128	-0.167016728864639	-0.106487493572758	-0.118031672932429	-0.0907811202656982	-0.248358007845597	-0.102490422310755	-0.112155386330133	-0.109702942519894	-0.355851055715749	-0.2001415462309	-0.140259305590224	-0.169900652194395	-0.0992224176769288
"1759"	-0.170133953551574	-0.40690246726732	-0.500314042942105	-0.328798066682617	-0.343993937566806	-0.362285644095858	-0.415251534638921	-0.346049923298416	-0.342471142801534	-0.458433842599464	-0.33069372880585	-0.416631748779455	-0.258414276443645	-0.320038815266455	-0.401814250979091	-0.302956324457014
"8672"	-0.158839138650884	-0.182858890446349	-0.321240769158226	-0.051413429491165	-0.178403849203773	-0.0503417273105994	-0.163601239940689	-0.117490691064884	-0.142312514444958	-0.246530166612455	-0.145750129046287	-0.190834549483	-0.0976866147627556	-0.0805489562459654	-0.0585957941416655	-0.277812082717372
"3692"	-1.01915672960349	-0.84558816767147	-0.959630803207751	-0.96397390872178	-0.833413100923707	-0.895462132647771	-0.818028054834276	-0.92245275782018	-0.800489435499638	-0.95004850181675	-0.793772356142565	-0.803105811785395	-0.680025274868253	-0.821910946758123	-0.908233823805036	-0.850339206636963
"26263"	-0.191393709361115	-0.134230955718345	-0.242985063055959	-0.230646026100298	-0.119875801657122	-0.169891964403666	-0.202434116615306	-0.221962483229846	-0.244300537837167	-0.244819861371852	-0.0914210183046732	-0.31285057492847	-0.146923932124143	-0.284827960373727	-0.30697463009816	-0.0688767275509066
