	"ACH.000035"	"ACH.000040"	"ACH.000092"	"ACH.000127"	"ACH.000133"	"ACH.000234"	"ACH.000250"	"ACH.000260"	"ACH.000312"	"ACH.000348"	"ACH.000363"	"ACH.000436"	"ACH.000444"	"ACH.000496"	"ACH.000520"	"ACH.000544"	"ACH.000552"	"ACH.000573"	"ACH.000588"	"ACH.000638"	"ACH.000649"	"ACH.000677"	"ACH.000714"	"ACH.000724"	"ACH.000827"	"ACH.000831"	"ACH.000834"	"ACH.000840"	"ACH.000913"	"ACH.000921"	"ACH.000932"	"ACH.001196"	"ACH.001552"
"93650"	-0.0728079892558726	0.117890957639105	-0.00124487962543111	0.0725497883341317	0.131379089110319	0.0346724403622828	0.0280051246777853	0.00624181978993663	0.0489326725366271	0.12623686587354	0.0750830454452836	0.129935461886183	-0.016756250096794	0.0823442210353567	-0.0459879998152402	0.0702482990244902	0.0912207686053615	0.0411665322494419	0.0607575531752528	0.138799063909852	0.170181701190331	-0.00132467425253514	0.260969981651363	-0.0729441938711117	0.0572832234680586	0.0653203270847069	-0.115222963577841	0.138809524399252	0.0698189208386069	0.0819592795883348	0.0361442052057885	0.107112725743576	0.127522369034447
"372"	-0.699928292387538	-0.837495091030625	-1.0386350843907	-0.964723690584161	-0.943107502711234	-0.957938524115257	-1.10535608457001	-1.05559462447938	-0.890888758379273	-0.866697937553686	-0.973761630211197	-0.727628454031641	-0.703991399813655	-0.976006095332373	-1.02835249414235	-0.887113904918877	-0.931565010427157	-0.949553930688769	-0.877422699914691	-0.723930698954872	-1.10954904990049	-0.840608603171088	-1.1975966795922	-0.659240966051544	-0.882319955473089	-0.93941777916007	-0.907501567841701	-0.616637471344675	-0.768301455244636	-0.920324662122957	-0.814417299567402	-0.817794983596962	-1.06766172703733
"11149"	0.059231398295468	-0.0945094153845978	-0.0457707651934091	-0.162821556459974	0.124780610623177	-0.0393967152508381	-0.0774330500870157	-0.0349898005600922	0.045239995038016	-0.0604471261118134	-0.0227672159031695	-0.0742946315246727	-0.193168487679171	0.0662797285927113	-0.11011790024915	-0.0389207797158848	0.0181061645833146	-0.0525135373519336	-0.120546901125026	0.0516943207377346	0.0324289523181858	-0.0600197435954606	-0.0652266920736196	-0.0111978472613413	0.00587810038111799	-0.0494847708661044	0.034143267295615	0.0306621415025754	-0.133892151952671	-0.0467859568318432	0.0300651628012443	-0.0298905372605385	0.0710272501001971
"57018"	-0.724479780185831	-0.690675554033644	-0.671923045889897	-0.849701810109748	-0.581506637790715	-0.53399889922238	-0.439551303924763	-0.520801335969456	-0.579160339548396	-0.527347142462213	-0.876871473297012	-0.430778145361932	-0.826606528915401	-0.511020134094446	-0.715041017865139	-0.638147788607128	-0.430990022264877	-0.714847171385679	-0.511993342754949	-0.556507643057675	-0.419736853662033	-0.674571086021575	-0.473064507703892	-0.87028443322871	-0.629772699183979	-0.507224120716938	-0.658032430759099	-0.66561259828985	-0.638005914061314	-0.512145210015018	-0.499484175658177	-1.07915545205798	-0.798318605451805
"728642"	-0.857737091470305	-0.5748503691532	-0.678399966713689	-0.825235755731694	-0.751028913208359	-0.785633982716426	-0.802056041486901	-0.776822095696719	-0.823077805767405	-0.664146350941961	-0.702860206884024	-0.58590518646033	-0.945177842213899	-0.770371246898774	-0.57714570992533	-0.783058325849153	-0.71280230672198	-0.829249408244829	-0.691258028665113	-0.683173894349955	-0.62342333134277	-0.743638930079464	-0.68774422074544	-0.73506261458969	-0.674451169530126	-0.640035357629612	-0.667973905993947	-0.653390301872606	-0.809465121200557	-0.703571629394772	-0.677401674604841	-0.983784544891534	-0.759024894683844
"1315"	-1.45373862791334	-1.48975037386894	-1.09093113291267	-1.43487625856089	-1.37141363326015	-1.50996568266458	-1.29988689883462	-1.38478172082643	-1.32128069342225	-1.53905505921212	-1.54446201674013	-1.45498988068716	-1.30053512638698	-1.64048521464374	-1.38490368516183	-1.18316952463959	-1.3958114726006	-1.65027193431959	-1.35295962707744	-1.18697217793051	-1.48583597993166	-1.50239459318658	-1.37472520207123	-1.43621472180757	-1.34830101695478	-1.41343401885124	-1.30775658512439	-1.34612204212882	-1.27324719449741	-1.40475920999777	-1.41223863316504	-1.53054692092565	-1.66415862781171
"1615"	-0.877063041108392	-0.909875312635711	-0.832173306205319	-0.97255736464053	-0.900242113342539	-0.878991889913081	-0.759801372698631	-0.836735402011609	-0.938834851078346	-0.861685860289548	-0.735300138832279	-0.837346239247248	-1.04578939325149	-0.965328296116594	-0.821356892636356	-0.865111659473812	-1.07653583416873	-1.02324893877928	-0.690119677414559	-0.835084242955942	-0.951016138805848	-0.838178484076907	-0.991496706873879	-0.725530385805462	-0.944908241332696	-0.715191078604465	-0.945185658513932	-0.805465603488405	-0.826589515008397	-0.925248865245038	-0.873978730618456	-0.665157194855935	-0.770642073799313
"1665"	-0.89836515068269	-1.07468590253616	-1.06713702702535	-0.958502602010336	-0.865369451082107	-1.08304549886573	-1.0270111268774	-0.995243506634466	-1.07704635761728	-1.08510510091692	-0.974232414508333	-0.774018329781344	-0.966990773679829	-0.882427673579862	-1.07984151453584	-0.964010947948374	-1.02272839372099	-1.02950454391137	-1.09854862148533	-0.820706025586014	-0.939163757659473	-0.91051833578873	-1.14702620913316	-1.02712560040408	-0.943982979857204	-1.03036066676995	-0.941683245999406	-1.00350550230964	-0.982615598973142	-0.929549844288415	-0.824337202111931	-1.05049321459628	-1.08072725375503
"8892"	-0.983361364719868	-0.896353544731185	-1.03057102762276	-0.971193044635243	-0.900899265367142	-0.910589862052218	-0.905967480832208	-0.894631803211873	-1.05734892880167	-0.96676807919559	-0.831312802687084	-0.875088663001729	-0.911488712732221	-1.02051786066221	-0.988655206527539	-0.915554121715232	-0.981118845348709	-1.13405255415868	-1.12497604445952	-0.824816582993089	-1.00639364912814	-0.918797437439333	-1.13045586288338	-0.992985888027048	-0.906783534896151	-1.12621270694362	-1.034147338896	-0.970066918832286	-0.894900095541479	-0.956184276612227	-0.930426467746702	-1.04062342782894	-0.911489379130074
"1965"	-1.38659265260412	-1.36080322852239	-1.52723504401524	-1.6441557060327	-1.51339743533588	-1.69775474917118	-1.52692494568149	-1.56038030735372	-1.45754599861818	-1.53543731279288	-1.62123499679651	-1.45765373358999	-1.46580214237728	-1.52433230162157	-1.50317904157349	-1.46048979920517	-1.41513994949787	-1.44486843763778	-1.37019673985205	-1.47805368251928	-1.51488421156795	-1.48269615575024	-1.72276490981701	-1.52073148981618	-1.38909124623483	-1.52166033852999	-1.41991968154689	-1.2071671266189	-1.57942981363549	-1.52193110481883	-1.35798732648447	-1.45321343768631	-1.37244214058908
"1983"	-1.11819325276407	-1.17722264217065	-1.21087531943683	-1.08523544792624	-0.9437183082814	-1.2011344891923	-1.21692685048122	-1.18855243910337	-1.04044796399828	-1.00882653512332	-1.01051664357046	-1.24310392700957	-1.058450137377	-1.04221930476544	-1.11383090080074	-0.940054922651076	-1.04939068197865	-1.0805617702209	-1.20447855326135	-0.850855151695675	-1.21566454968511	-1.10835188347651	-1.43170349926748	-1.54061831612591	-0.94539692732362	-1.216039105227	-1.19005658325378	-1.03322408508328	-1.14025140792207	-1.17242657232548	-0.980425067683172	-1.37696461680779	-1.104518508378
"2977"	0.100572170994631	-0.0250487365130859	0.0246739848017653	0.0990525243717837	0.0924681969261349	0.135135172370202	0.11588635469944	0.0542013062433215	-0.0113332742402472	0.01611474383693	-0.05377743724078	-0.0440167763726461	0.105333560204033	-0.00147037703433263	0.0642435314832787	0.0470424036632501	-0.0543118690458785	-0.0239432821800548	0.0436032419659998	0.0734095154486807	0.0709086307561378	0.0811064040604747	0.0664077660406027	-0.0881923698206945	-0.00298547911315405	0.0200840361032605	0.0369107710696855	-0.101539198796382	0.115788862467485	0.0616551977776099	-0.0257720566522722	-0.0370517275995982	0.0948589292635871
"84078"	0.0791174225543059	0.0153142159576749	-0.00498221809875582	-0.0521070124722799	0.0376075635140571	0.0645694632363006	-0.0374545543433883	0.0993128322759769	0.066988020596963	0.0147475086890274	0.0149839016487954	-0.0761898777321135	-0.0395576195289342	0.0227273496775372	-0.128087155889038	-0.0449047051782826	-0.0434495676168605	-0.090600623563737	0.0340723096350188	0.0348914262027242	0.010387569135638	0.0017771726205311	0.0955530866906363	0.202120349853916	-0.0180052155115126	0.0311165782905753	0.12270647105563	-0.0118238055762986	-0.00241136399462981	0.0411637899122708	-0.0134332976432348	-0.0521102233479511	0.162742524255572
"122769"	-1.27315493028286	-1.39713690354944	-1.27465324511348	-1.43615941473072	-1.40432950243892	-1.07365852102363	-1.29252823394862	-1.31718432279285	-1.40670097972975	-1.35982924502204	-1.49371550959344	-1.34225062722918	-1.4116626285733	-1.40212800769726	-1.34347715920638	-1.25090028326149	-1.52312836214091	-1.56753902211661	-1.6899334579933	-1.27043408144564	-1.33843060940653	-1.41115300639167	-1.30777121369778	-1.61220541379436	-1.38173019404828	-1.32384862482718	-1.35446474429502	-1.42311311945658	-1.38701018961907	-1.39895575748827	-1.32544025356021	-1.44215770116729	-1.50213925082168
"146664"	0.161068151793148	0.0829969018351944	0.176138388914655	0.133465889162859	0.104608513258045	0.153956003647052	0.0464687191413564	0.186113768244814	0.03208417342856	0.0997075957652468	0.101686332848814	0.239810313451713	0.200667276984999	0.160979006491293	0.138781962337598	0.0779761214219828	0.181230934451023	0.125877356848904	0.249344103780774	0.13751253238378	0.191066799436384	0.239943206146409	0.153387355066435	0.247698231295249	0.177156600590512	0.233429217577452	0.152928945769062	0.0324447524674633	0.220388180353308	0.167165706363862	0.202243585440664	0.215555441887189	0.295579669176032
"4585"	-0.00390421651908725	0.0141928415278847	-0.0519672530650603	0.0390596476339477	0.100011255633904	-0.124907670332949	-0.0666072805426862	-0.0107972986867039	-0.0278851726353677	0.0493395102103642	-0.0322728264089168	0.0653915901758259	0.101688026762625	-0.0410442148212367	0.152487352684817	-0.0436805319952324	0.0722969092105387	-0.0320571264923278	0.0575016215269309	-0.0607807668266578	0.0774049874197005	0.030495977416411	-0.114584386415249	-0.138297059981753	0.0781922665833417	0.0118525594654711	0.0740566936652607	0.077214758775496	0.0238943789329123	-0.0246863859060083	-0.023875305988084	0.0154712988597779	-0.0828380477665168
"11051"	-1.10397935799278	-1.15512855117095	-1.24468218367677	-1.39195821468637	-1.19777864339854	-1.29030183461792	-1.2824208529033	-1.21168996119435	-1.29496924031305	-1.24140631160337	-1.29883220719824	-1.05804632180902	-1.30954560911171	-1.23650348496006	-1.09546435569369	-1.22044551563458	-1.19081389554241	-1.41593216303396	-1.14921051639033	-1.2128792258378	-1.24243637210318	-1.02648325432542	-1.40980631806419	-1.39254593982291	-1.41467829968494	-1.37634451458905	-1.19804788329911	-1.13518685153092	-1.23977600823614	-1.37836486935002	-1.26021001440288	-1.40171260798436	-1.25898987125703
"135948"	0.0672092863259356	-0.00805976746881883	-0.0172481801113406	-0.00959848762595713	0.010039064112288	-0.0482962686208071	-0.0264673124049524	-0.0312454217751982	-0.0125639437783607	0.0143174661900073	-0.0113037680128944	0.0452432696766516	0.0808970457694919	-0.0293873568577579	-0.113858236166681	-0.0326318743477106	-0.0441390261349127	0.0436813508392296	-0.0509680522384567	0.0990753115650208	-0.0494197520027819	0.0142849451514511	-0.0359002176394944	0.0942344291117599	0.0585023817135016	0.0719925641618155	-0.0304431471570069	0.0674353360200968	0.0298131989412486	-0.0396906418351377	0.0866094686443164	-0.0107179831951577	-0.163245303156059
"4998"	-0.869678964978046	-0.685177583801029	-0.742214426843693	-0.876095366428808	-0.697547127015938	-0.535938552721909	-0.672409639088905	-0.610709108670066	-0.826405878899323	-0.711882787765796	-0.733021118771321	-0.572733620087678	-0.68888523025988	-0.620688964047911	-0.624488939229729	-0.614518651866626	-0.6572966951445	-0.731352826409951	-0.678281773113167	-0.624106380892212	-0.69900258496004	-0.510654512176322	-0.644211115269136	-0.658485341367668	-0.839235351105052	-0.766320267412883	-0.628860575070778	-0.442838834256288	-0.702138686063703	-0.750500510287711	-0.81686500309615	-0.835000704917857	-0.766293824795604
