	"ACH.000009"	"ACH.000095"	"ACH.000097"	"ACH.000138"	"ACH.000159"	"ACH.000223"	"ACH.000228"	"ACH.000231"	"ACH.000235"	"ACH.000256"	"ACH.000264"	"ACH.000266"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000383"	"ACH.000390"	"ACH.000397"	"ACH.000403"	"ACH.000414"	"ACH.000448"	"ACH.000463"	"ACH.000466"	"ACH.000472"	"ACH.000475"	"ACH.000481"	"ACH.000505"	"ACH.000517"	"ACH.000524"	"ACH.000571"	"ACH.000591"	"ACH.000601"	"ACH.000608"	"ACH.000614"	"ACH.000624"	"ACH.000647"	"ACH.000657"	"ACH.000681"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000734"	"ACH.000781"	"ACH.000785"	"ACH.000796"	"ACH.000824"	"ACH.000865"	"ACH.000867"	"ACH.000872"	"ACH.000887"	"ACH.000889"	"ACH.000988"	"ACH.001028"	"ACH.001353"	"ACH.001377"
"9507"	-0.126583596279227	-0.0645363243471474	0.071333862616054	0.00699083858160943	0.0213294210661195	-0.0728690686687932	0.0658233503045033	0.0208773245056567	-0.0683637675344965	0.0677480215205771	-0.0581920239890925	-0.0435529660051043	0.0472310437389305	0.0286158135408236	-0.0785306353828404	-0.0678339075152988	-0.184692220587291	-0.0992627047970455	-0.114456907066912	-0.0125937296999741	-0.0293070089651437	-0.00562964013564222	0.00702925309443682	0.02245654944247	-0.079699333569124	-0.0196149696295642	-0.055617103301771	-0.0942163077905076	-0.0460982016728467	-0.112003045973877	0.00504540894285445	-0.0274264308108403	-0.0183723059789066	0.00559358922380465	-0.0917421142667915	-0.112182656786324	0.0301005396380552	-0.0721946208527466	-0.0332746911544415	0.038802242129966	0.149937772208725	0.0092488068101614	-0.0596847944657286	-0.0626793425350121	0.0101723174699361	-0.0276176974051635	-0.0144665255188287	-0.0836907755106339	-0.103906374042561	-0.112585031625985	-0.0549087960501987	0.0410707587532078	-0.0789966680727852	-0.215482008644453	-0.041761319760576
"100271715"	-0.21548455909271	-0.124080107226806	-0.117226002249858	-0.214324223809666	-0.0837819104091539	-0.0734593346521992	-0.075947995874162	-0.239057564289938	-0.173948724105648	-0.127925089444297	-0.0645603199720672	-0.190159599892835	-0.262031309470517	-0.00550862678378014	-0.213873191180319	-0.114303992961102	-0.21073573379842	-0.164599995043845	-0.215835179206725	-0.124972771786599	-0.183035076427023	-0.13093372684649	-0.160938943881895	-0.186792151327128	-0.18933938698006	-0.135411341449472	-0.209361869891728	-0.177188191593141	-0.193652242598442	-0.129077448666515	-0.277355127002862	-0.141009662002253	-0.103503880750531	-0.298328867224357	-0.267044046905808	-0.106511374179361	-0.15230191406885	-0.140436962570874	-0.0234232038922221	-0.249155224079207	-0.253901353077359	-0.14754408442301	-0.165031828738333	-0.262296420005889	-0.0921099891331006	-0.166433456430761	-0.194969142947661	-0.193604925482215	-0.185096649679225	-0.173734386527549	-0.173561083206171	-0.235500419384393	-0.230868366138308	-0.21704513155526	-0.0773080495375138
"51759"	-0.567899208361933	-0.467148286765162	-0.513587387740662	-0.588924647254287	-0.54535385456079	-0.527154105433963	-0.558806626199972	-0.578960596602761	-0.536062981999923	-0.566237901493209	-0.537373459893999	-0.562003440310782	-0.632195071372228	-0.503987845218292	-0.497181947885983	-0.489867833691116	-0.633621698287512	-0.552921468961466	-0.621611103433004	-0.392241619196852	-0.576688347914408	-0.51496600061601	-0.42038151247709	-0.425474408858701	-0.495540429017701	-0.477915774431475	-0.574174486624717	-0.591815112300964	-0.537754960675273	-0.441587906750411	-0.500918854733586	-0.612962526546408	-0.538204465387276	-0.533145847821967	-0.667960015767999	-0.610825160622766	-0.482334094927734	-0.491504663457339	-0.683960913197358	-0.692754286364674	-0.642219962806679	-0.529619652005338	-0.516871596385688	-0.565408052689482	-0.400565110800473	-0.613495861151573	-0.591919406899187	-0.733228270621334	-0.703350000737258	-0.67017934405975	-0.514162783237328	-0.401298164793037	-0.704146245399983	-0.708042839721933	-0.359135801669834
"151903"	-0.251768814089817	-0.144137824262798	-0.386745054585364	-0.24896550033628	-0.224984264475331	-0.186264677480389	-0.656406998694205	-0.233121948750521	-0.262039082966488	-0.103854813222371	-0.359100554945571	-0.313404579891748	-0.413746187115445	-0.344135024100522	-0.137824787142462	-0.239392284726613	-0.283080509952139	-0.482983675723813	-0.21951222397628	-0.347885104675075	-0.442702063957393	-0.325125171649304	-0.183759869242533	-0.309898804534019	-0.263219005605855	-0.283665219069434	-0.194922278382379	-0.196417522031467	-0.279098431751024	-0.18672846630242	-0.0779336822524014	-0.2525828095966	-0.184867285112876	-0.36640001022985	-0.514962886978339	-0.384929470831681	-0.344060233362304	-0.167703425848988	-0.475454521032026	-0.676228564710747	-0.336480179341678	-0.176122195412431	-0.297434040655192	-0.321166835013619	-0.0644106418100312	-0.32986927685479	-0.261541538413854	-0.328093180978454	-0.357104298790019	-0.444501252773391	-0.154960061016335	-0.31043030231587	-0.154844185093463	-0.301031538918728	-0.0312970120724775
"9541"	-0.272723261275805	-0.167286754326567	-0.192429204916911	-0.117986277985861	-0.292831672072174	-0.337336107736577	-0.262357783404905	-0.675280760465369	-0.191515780125017	-0.313935756298642	-0.252785554133289	-0.206765719477516	-0.271638363995037	-0.143356649244923	-0.425392028230087	-0.12638279196091	-0.257186073882984	-0.256565662906288	-0.223506966624366	-0.229318514526689	-0.285782371382625	-0.273428538771244	-0.0984268136941407	-0.18244518273346	-0.204614079052372	-0.235175229234959	-0.319323348423721	-0.232711265331376	-0.0870942252317572	-0.107389792497622	-0.272979280176523	-0.27090260966554	-0.215751049244439	-0.179889968338109	-0.192071592011404	-0.265249021082757	-0.255405849177208	-0.21778298496716	-0.242122891585038	-0.362861234991476	-0.339334313589406	-0.242889843681147	-0.226005266622398	-0.242915506423662	-0.204216096920581	-0.153032540237994	-0.378232525776848	-0.212184025625614	-0.298394823699912	-0.197475115640992	-0.245951660240811	-0.213627854327008	-0.250965561604044	-0.257833999048409	-0.179942913162695
"1292"	0.144123975735921	0.0870831774569932	0.0528355589757488	0.176660085840948	-0.0164257178436632	-0.0146362380580719	0.0400871471702479	-0.0563276091970569	0.0136053505185193	0.09124583229858	0.0221754151144784	-0.0114090613123583	0.117763106531555	0.00942918630001703	0.0734816150515128	0.0318092905753024	0.00810336285433933	0.0450866132497757	0.145419369946573	0.0268609546337362	0.117796096784844	0.0153739473173525	0.00400210291684246	0.0244917629777077	0.0873776932432438	0.00623625659045781	0.00407771682929435	0.0781580552797645	-0.0325309980848561	0.0786803266955921	0.0606247899814177	-0.0399452348931736	-0.0101382852838414	0.143007185634133	3.51860965971965E-4	0.0571826292040798	0.0746894471870178	0.0539485664281847	0.0787380031002027	0.0535479219741957	0.14997172787583	0.0352186742855146	0.0572848639206024	-0.0903407749318407	0.0144543263076332	0.0508348838152205	0.00275762656159792	0.0797336156483972	0.0780769357726854	-0.00243023890398653	0.0508359863675652	0.0886163533272236	0.0167727789540858	0.0412183586332195	0.0322804487646587
"51232"	-0.0468105382256184	-0.157191273793685	0.0932257827458008	-0.0759645750404857	0.00259368266658324	-0.132892215621018	-0.103397689498857	-0.143912626581981	-0.0910918606967865	-0.149375107054535	-0.0966105390654861	-0.151522595541957	-0.102758715533774	0.0213949987235078	0.0413080616256637	-0.144550536450744	-0.114135572593775	-0.268406065764039	-0.0987966788479222	-0.113362618180759	-0.133127041537719	-0.137794090514297	-0.0701204401249386	-0.128779951829503	-0.0499633660269417	-0.0596700562374159	-0.154878906211299	-0.13702324009672	-0.118382389145057	-0.129068121628741	-0.089165421568404	-0.0789098695974874	0.0267169936650207	-0.0402065302270162	-0.19238105421524	-0.150348515858646	-0.0919324655343146	-0.233509020040301	-0.0281840927012597	-0.168879263423717	-0.0692933502224908	-0.142751667494656	-0.182980951559971	-0.232879714365804	-0.118511756157614	-0.138603098861115	-0.072722132511931	-0.133045612239332	-0.0246597312685946	-0.0437815748685781	-0.0495001550962338	-0.102238562036493	-0.043100163523	0.0451003327610988	-0.0528896356576861
"55280"	-0.170743415793902	-0.00902809076740639	-0.235493190688528	-0.0579885076673646	-0.0701024293268706	-0.174243008259339	-0.203647562348935	-0.18636019448089	-0.167564698938748	-0.131721065978932	-0.217691790514023	-0.180122989466682	-0.116825139647362	-0.177106578993704	-0.20267325167516	-0.103982585246957	-0.024512174156841	-0.0678486238018064	-0.138213785486958	-0.0416442376818891	-0.154727140178546	-0.16314067068108	-0.201808701732917	-0.127675550931727	-0.044037230862253	-0.160150152175764	-0.202624510505116	-0.106402009742505	-0.134640480778481	-0.173182477525501	-0.145457493844773	-0.16467971596629	-0.23074982340852	-0.125441551272827	-0.0573661634371721	-0.182413848696625	-0.158264013668374	-0.0789649092952862	-0.344213009376798	-0.432764214151395	-0.343084871400507	-0.0501477087006255	-0.180946709082312	-0.127169947426109	-0.200741354946877	-0.173398595989134	-0.269333389114519	-0.161902457718045	0.0273097565170989	-0.125325852458457	-0.185486234761046	-0.105488769560446	-0.17038287961635	-0.314920688260081	-0.0999566297186216
"29980"	-1.47953134253128	-1.53086822350655	-1.36677065522497	-1.30322624079636	-1.46602191141734	-1.53548243103379	-1.63164450314559	-1.16806001555084	-1.41548265545815	-1.10914484428011	-1.38960436577342	-1.50396973758724	-1.20794431284137	-1.41137384247767	-1.38725394485478	-1.37308148029126	-1.44662012630354	-1.75889629949867	-1.71752814669475	-1.65639465624196	-1.34568415561786	-1.34626888891559	-1.6563593469376	-1.37530569681076	-1.41574802887133	-1.61457894610591	-1.35996020460462	-1.40594539862924	-1.773642138469	-1.46521398164367	-1.36530405194311	-1.30046979942753	-1.36864230043851	-1.19105712292634	-1.39164998287838	-1.27300401761696	-1.44992089579168	-1.56330093282866	-1.71996511278844	-1.76006054904748	-1.32122134758461	-1.45087252160012	-1.3247424984273	-1.59332193814198	-1.30836348026872	-1.53567465066999	-1.46364191894472	-1.43149281853454	-1.22854215298882	-1.33540897231103	-1.40606161446389	-1.3698795869243	-1.43028341826046	-1.53074656124744	-1.48780633081887
"22979"	-0.0662280635784434	-0.248553543027544	-0.236049592261903	-0.0730478870976399	-0.144467925044179	-0.231878799492606	-0.13004571908835	-0.245551644396836	-0.220712914043395	-0.19307850984593	-0.177825233742236	-0.203598939646249	-0.30683283134977	-0.11665495116403	-0.293407756346918	-0.111406129691031	-0.147030200085175	-0.175276732349834	-0.335757378106976	-0.150876240210376	-0.311036675744773	-0.211975516357501	-0.132331999963688	-0.232730583519983	-0.131203873367222	-0.280516002402664	-0.0785717141335613	-0.106760139046467	-0.10854156321235	-0.194807053381244	-0.128745321379012	-0.105351423807948	-0.249882420486727	-0.311857324054742	-0.0963322555506999	-0.120263899296385	-0.173497191292522	-0.114398926753418	-0.217531050520552	-0.233873115789822	-0.240684182280638	-0.20119592099209	-0.244553346052019	-0.299899886150439	-0.369219806410406	-0.0924999913750608	-0.0448820248905492	-0.373244174034088	-0.0566337178098805	-0.141519205427711	-0.18823892416567	-0.212441429716861	-0.175045460542661	-0.172706433133982	-0.170810606110427
