	"ACH.000012"	"ACH.000040"	"ACH.000054"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000148"	"ACH.000178"	"ACH.000215"	"ACH.000223"	"ACH.000246"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000366"	"ACH.000393"	"ACH.000397"	"ACH.000420"	"ACH.000425"	"ACH.000471"	"ACH.000476"	"ACH.000521"	"ACH.000528"	"ACH.000537"	"ACH.000542"	"ACH.000585"	"ACH.000600"	"ACH.000621"	"ACH.000630"	"ACH.000673"	"ACH.000694"	"ACH.000696"	"ACH.000732"	"ACH.000766"	"ACH.000784"	"ACH.000788"	"ACH.000872"	"ACH.000907"	"ACH.000911"	"ACH.000946"	"ACH.000947"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"84696"	0.162678184607613	0.132343862830733	-0.0109702499899347	-0.134525188662191	0.0662570920466814	0.0490181254322149	-0.0159721944219954	0.0328201748940692	0.0898047885941396	0.0683781510087767	-0.0772622463381271	-0.00944235518793258	0.0444525007577634	-0.0501618077949779	0.0217084867446144	-0.140518398890856	-0.0114163901709824	-0.0170763020628133	-0.0748652584060995	-0.0521028849343857	-0.011556208471354	-0.0660338635640528	0.0322642266735868	-0.147201123863193	0.0072489781096836	0.0432764143529305	0.0646780619244064	-0.0145896128921515	-0.00691253283496911	-0.010415095592674	0.00577540448435598	0.00888675780197098	0.0139765481111829	0.0493630118852536	-0.0224203206727874	0.0820884107056161	-0.068723546471097	0.0291099001958577	0.0336559614891131	-0.0481883880204816	-0.0325999123595963	-0.0226264300837815	0.0314982653026886	0.168029642983511	-0.134485618807768	-0.0123407013831331	-0.0625831782792798	0.0554271391752554	0.0344760217838865	-0.126583812188897	0.0795943127744276	-0.0437892364313978	0.0942641042314711	0.021677603012294	-0.00555073453108576
"378708"	-0.261388169694722	-0.279939784403654	-0.0418370213951608	-0.328756448404642	-0.123775809534849	-0.193761928818746	-0.123836679094014	-0.231016008506884	-0.28433009569417	-0.149374617157147	-0.165833733844318	-0.169534295627781	-0.379333759527375	-0.402167319028438	-0.150895868737749	-0.329606248348018	-0.267846455599506	-0.175202634114872	-0.151271036034235	-0.173606344285882	-0.0997439043070076	-0.130042174504386	-0.144047056352572	-0.192112994243474	-0.170779225526198	-0.0906536133842147	-0.170135982200124	-0.256734057935953	-0.213867354194975	-0.250433008183707	-0.253650139538451	-0.188347626579849	-0.287516661918823	-0.257174915807935	-0.314514315278405	-0.240224031762215	-0.209290339342506	-0.144149492937388	-0.111539834633205	-0.3314656860129	-0.277626300272713	-0.245192263890508	-0.313118230308283	-0.308833531523506	-0.175425313424924	-0.283487343011418	-0.109432313740314	-0.589220311862614	-0.151236893719547	-0.209785504839248	-0.168444926714241	-0.112324565105517	-0.503232103806429	-0.468204825722609	-0.522619334551024
"23250"	-0.0212586733630017	0.0842433181342557	0.0466814808803652	-0.0771108516380697	0.0812887901281058	0.0124378650670979	-0.00967150258820906	-0.0650745588990993	-0.0658066644681152	0.0321732535705173	0.029747499064019	0.00424231941117983	0.0535596001716906	0.0960696315310107	0.0366491461314387	-0.00753024631368956	0.112770846450963	-0.127034078019548	0.00906346929954083	-0.125110705108831	0.0387356626390815	-0.0234129504247894	-0.0634144146866626	-0.0992033799538484	-0.0383491444362166	0.00291659389061048	-0.0157678729728101	0.0123001268456663	0.0785001179613203	0.0431411962836392	0.0484008664491508	0.0564711688711446	0.0404639481870188	0.0380876329291425	0.0778689248583352	0.04307690407973	0.0637421832006092	0.11012651186236	-0.0244477972120229	0.0941044844840488	-0.0187597466517587	-0.181821345267608	-0.0531077846433858	0.118919687279484	0.0220792475085565	0.0664136911376943	-0.10270535727032	-0.0116876274376912	0.214207206307744	0.0612088569073709	-0.07686009069621	0.0369317227060961	0.229830208356004	0.0877691118945985	-0.0021539453018323
"9914"	-0.0877187960799071	0.0312017539955758	0.0366033153486927	0.0476222795417101	-0.120223075645033	0.030737157462826	-0.0666509455536291	-0.00368421072908852	-0.0906959170564545	-0.0704151599898397	-0.052399210647341	0.0116765300300608	-0.0554847010405153	0.0157860304242975	-0.0409582587274428	-0.0338674919559591	-0.0540236314984522	-0.146848685204211	-0.0278932055137227	-0.123330827756987	0.0509199594746156	-0.0285589785618562	-0.174485621260234	-0.16398451265541	0.0430745585026964	-0.124833511704516	-0.0502893744768267	-0.01223422077115	0.0393884264590043	-0.104776086745693	-0.15801096593461	-0.08200089831935	0.0313811677390957	0.0524454545665495	-0.0667021577671983	0.059809494917376	-0.178745924544138	-0.0208195124250948	-0.0675855116236199	0.00618935063124058	-0.0310199515177255	-0.00239318614300901	-0.10525955298273	-0.105452701635327	0.035416824108506	0.0252703900705621	-0.114818142636605	0.133956966133374	-0.0692413782999353	-0.0900000866654125	-0.226769964785465	0.104175533646891	-0.0320821243151739	-0.0255647090692718	0.0237636742877827
"533"	-1.2599314175254	-1.12771425083064	-1.0577528398416	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.11082949235072	-1.08843354681933	-1.08431569467061	-1.12040332457745	-1.37635778639358	-1.14365661393613	-1.25793251546293	-1.11255284135747	-1.20246084259859	-1.25312194248209	-1.24623722726266	-1.26494154717622	-1.06037978695133	-1.24678947322843	-1.21250573289248	-1.25187493091894	-1.29770051849285	-1.24140408913668	-1.16861546643171	-0.99618126810282	-1.21155144543615	-1.3830036798294	-1.21359069524299	-1.07905435265482	-1.08703782390265	-1.1007789909426	-1.1589480096604	-1.20349008274242	-1.16453751890207	-1.07097963502384	-1.03766338357293	-1.10479438743308	-1.44033170770233	-1.28686299260934	-1.00741741120213	-1.04897123445382	-1.02751533319259	-1.07667741802623	-1.10462565254531	-0.880561732347356	-1.17045970430915	-0.976381890968335	-1.07398000588521	-0.880096980654989	-1.14946999824335	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.40900517315787	-1.32420938025649	-1.47715308196236	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.47598445909778	-1.37822519049423	-1.36161016988581	-1.43449795912621	-1.31706245185222	-1.4448218983038	-1.53588778080933	-1.40832884479348	-1.24023509710431	-1.52479261738413	-1.58972695303682	-1.16044492648055	-1.46108287211369	-1.4524789378296	-1.40939169057108	-1.6611456662726	-1.47184601120985	-1.51115281577922	-1.27223564300524	-1.49385347563578	-1.35509498430742	-1.59396009613098	-1.17123124862487	-1.34397526216556	-1.30396466224506	-1.35756628815713	-1.29252389559932	-1.36598043586378	-1.33808830093375	-1.39309767341743	-1.41597703251814	-1.36733271459811	-1.35056932055294	-1.17962787112069	-1.48285874504285	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.72137830541775	-1.65012757201496	-1.47091007754575
"528"	-0.681265757581562	-0.601112110300466	-0.788513830156156	-0.582797798174877	-0.696178030375019	-0.612675568839818	-0.530369760284797	-0.58383245505881	-0.500792604774474	-0.666279416708525	-0.696307356359455	-0.544313656332192	-0.728652765464492	-0.628768898785342	-0.435832152950687	-0.638253570299174	-0.655762476469647	-0.749559541860905	-0.636607710217355	-0.570754770470594	-0.67257327797912	-0.587207292387341	-0.853518006207231	-0.634562131723376	-0.618093495874394	-0.737893227286155	-0.535569950746599	-0.558648480563995	-0.823090203515564	-0.733712899357613	-0.701639070819205	-0.653904756009445	-0.58195977906762	-0.766549108438209	-0.610341291163217	-0.597638360484052	-0.63101280462485	-0.61943963182738	-0.772860374747218	-0.845294377373115	-0.707841382124328	-0.589677338321183	-0.619072913293125	-0.72343532846575	-0.746485782663796	-0.724041448549533	-0.543355826177523	-0.573335978909555	-0.610443725191654	-0.493373661665328	-0.68770745527857	-0.616026801317479	-0.655110558562894	-0.610942764821155	-0.598829546647728
"9296"	-1.38500883584197	-1.39722024835381	-1.2997603774455	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-1.27712042853958	-1.3323112784983	-1.28267372985014	-1.51531363566717	-1.3240791960646	-1.46527056668655	-1.63321725948526	-1.35408201536444	-1.31078021206859	-1.30919069642585	-1.42664403800618	-1.28259366250429	-1.35018391570778	-1.444644565493	-1.52738081536839	-1.37799985328656	-1.34425883998307	-1.56301098141109	-1.55161469536372	-1.58985286787892	-1.25640810372517	-1.4893152916335	-1.45274277207124	-1.34442255313351	-1.26762785522684	-1.36671221053586	-1.41749728625901	-1.46337687159363	-1.39887244373092	-1.38515452633766	-1.23655264943273	-1.37397179038718	-1.34201969263578	-1.35896214087034	-1.40653890806507	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.71681618120872	-1.40240394211034	-1.22385456127631
"728591"	0.155242327737706	0.113848841253601	0.103480117231848	-0.130037510642449	0.22503426044725	0.0771411690584455	0.115662897127785	-0.00649618897607061	0.187545876047946	0.122453620282396	0.126639837916863	0.145653888809358	0.0537335758304273	0.0556601159601672	0.135343607658483	0.111207680070041	0.111704399051022	0.11970456137806	0.117727997820278	0.113595122662011	0.0868774805462734	0.0846280627499585	0.230820290032798	0.0371854541608493	0.128069404512887	0.203449054610224	0.144211648576601	0.0835903886732418	0.174200095309112	0.124518276661462	0.147751880647229	0.160827350986549	0.167250566302566	0.0755685675262298	0.238354942603353	0.103909389635773	0.0276963082600897	0.169968594730906	0.11200556232522	0.0680320518949944	0.205812783946745	0.0809402152362299	0.183309781989342	0.261988864110441	0.237582286218011	0.0674140228494244	0.115573929790144	0.0200114560349637	0.178211230768098	-0.0480069410468005	-0.140729096220784	0.128383307822737	-0.029805717742727	0.0478572962556261	0.183690097450244
"8872"	-1.6708276459662	-1.42714458355193	-1.39717437559239	-1.70921987120215	-1.67609234497312	-1.35409993999862	-1.57399798612355	-1.76715746795074	-1.6940960959066	-1.51818723578532	-1.5701161714854	-1.53499985789894	-1.48340140374618	-1.57150243278367	-1.71527021687523	-1.57479400831191	-1.48441483742014	-1.43247197299518	-1.5756945430223	-1.43292170295228	-1.60328022074849	-1.40971195834915	-1.39640115835292	-1.40427543229768	-1.55118734885966	-1.69648898119859	-1.44781043943578	-1.81462421791447	-1.78695428385144	-1.40037737467298	-1.48011451630859	-1.58010317016087	-1.51371417051958	-1.44811274185691	-1.58220015400818	-1.66395658025108	-1.73770262884313	-1.4922416331105	-1.4354460983587	-1.62098533116405	-1.48892735578351	-1.48085892343743	-1.49554705906851	-1.43198979358294	-1.45112488463027	-1.52465447638877	-1.68164591823692	-1.62682589399572	-1.49422638846041	-1.55853161983045	-1.49596181557185	-1.56081952219554	-1.71470092256415	-1.60339271825175	-1.65803467234998
