	"ACH.000041"	"ACH.000138"	"ACH.000163"	"ACH.000215"	"ACH.000232"	"ACH.000317"	"ACH.000381"	"ACH.000424"	"ACH.000600"	"ACH.000681"	"ACH.000699"	"ACH.000732"	"ACH.000796"	"ACH.000823"	"ACH.000841"	"ACH.000859"	"ACH.000872"	"ACH.000913"	"ACH.000916"	"ACH.001038"	"ACH.001048"	"ACH.001283"	"ACH.001430"
"79915"	-0.113084978848572	4.19932731137765E-4	-0.202632330523412	-0.136024329407912	-0.0734333525102674	-0.0530109844556376	-0.225815069246808	-0.18076948449576	-0.275789347721146	-0.0483400568892894	-0.276369011589219	-0.0711304223059713	0.0450389758463738	-0.200949312404653	-0.138823141702755	-0.165536002261721	-0.179049571163335	-0.269352963259697	-0.265107620580723	-0.190013058673884	-0.0444271220797879	-0.121765219864994	-0.116407074989328
"10421"	-0.340822098368323	-0.222201009425942	-0.505285844082303	-0.51034902793691	-0.331698099134789	-0.300276384644646	-0.37962387966598	-0.284176689002431	-0.243049847839807	-0.308409027280266	-0.257371497674287	-0.330761486289267	-0.36823598588243	-0.180904836534778	-0.259304765273849	-0.455672882640572	-0.358923224515021	-0.364040119057211	-0.41874098108429	-0.404537485063917	-0.319231301631266	-0.506148036952717	-0.439184881134682
"246175"	-0.108627836989941	0.104682313983764	-0.0677204640643137	-0.0811006892653721	-0.0564905022556767	-0.074488704224737	-0.0866945565309208	-0.0598685079800029	-0.104822015034365	0.00772560592333907	-0.0983654468338691	0.0880388121829663	-0.101874831969931	-0.019376702489362	-0.0234935176341906	-0.0840593502180043	0.0330333195746004	-0.197390983702996	-0.179337383336314	-0.0268299015471018	-0.00508102667737231	0.0500258958322109	0.15481417839511
"29883"	-0.172623319000613	0.0587269773294037	0.0741793554084575	-0.0367337772083674	-0.0785573154562193	-0.263359522927442	-0.192529414379005	0.0871970866767709	0.0901387419944651	-0.107853261655792	-0.12060150564849	-0.0176874038460075	-0.0733566882058284	-0.0562587396247818	-0.150441218131182	-0.0251953256559505	-0.205920754593425	-0.152755131455047	-0.187704153263602	-0.158642600236334	-0.0687145657837153	-0.118064250999811	-0.0621610611883701
"11052"	-0.232230009380297	-0.477743521116104	-0.746566051148107	-0.702387017943976	-0.479332380182115	-0.53299487240515	-0.555858141369679	-0.640862011532268	-0.643277532797436	-0.541352270864721	-0.766454783850915	-0.627896562415243	-0.677763216997179	-0.60547252811049	-0.550383770277537	-0.822112918800299	-0.596696884906602	-0.562182105162077	-0.583591625725045	-0.764044128127804	-0.554508449617915	-0.562235365530944	-0.524724097521585
"9416"	-0.653935345011175	-0.828730330254236	-0.770894690456861	-0.837671398511978	-0.758520018217942	-0.562044303316915	-0.462254464807511	-1.00015791605526	-0.550074948987247	-0.82730101827648	-0.833072420192689	-0.835454852933526	-0.884078446527944	-0.961953320585728	-0.907945122039786	-0.919806322088153	-0.698584227896135	-0.785683441625415	-0.544123743867686	-0.764819630072334	-1.01045732002306	-0.627723477297946	-0.40737517965831
"81624"	-0.260047227081262	-0.408499713533812	-0.223847976373567	-0.20995703298119	-0.123163572516347	-0.414531952631582	-0.103813738443416	-0.134752468737032	-0.195978567402049	-0.19791496709091	-0.26089109569674	-0.202836204790492	-0.179379766730909	-0.191268862038832	-0.135176795569405	-0.163589188030085	-0.290945981594281	-0.252864005221244	0.179156312305592	-0.243137336860283	-0.372594120204844	-0.397433931999996	-0.34662799445657
"2237"	-1.18788489453563	-1.17786400125541	-1.17473615909518	-1.18132066875738	-1.20862141098261	-1.14766889894057	-1.00111408000985	-1.09184992597115	-1.21759586527598	-0.986491298901705	-1.29121467820654	-1.1008171032388	-1.16407242078581	-1.21641582705305	-1.10020885585507	-1.31642621181079	-1.28092905346667	-1.20250741472601	-1.00631478761663	-1.28793299523546	-1.24966436954276	-1.10491717991929	-0.942606886860869
"3336"	-1.77198707434647	-1.66109271922078	-1.65072325753774	-1.73812273629291	-1.7172318628559	-2.03108018366745	-1.73142752827101	-1.66122096247167	-1.54710665365314	-1.63754193511689	-1.68420112242878	-1.4757113865598	-1.57448437787985	-1.62953326671349	-1.60338963934853	-1.5837043066145	-1.64815401850778	-1.67890437913985	-1.58772666440313	-1.86828698609717	-1.59263824842835	-1.56517387000415	-1.59381295469068
"57122"	-0.423392061414387	-0.611801439269432	-0.783099763604203	-0.713384357973669	-0.690431631399992	-0.559989363607485	-0.525628724617426	-0.480014577774902	-0.614660536759633	-0.549116062225108	-0.704047856795651	-0.610983372275593	-0.793794506575542	-0.782199439036469	-0.581726090780652	-0.605840114330357	-0.713564724208576	-0.594815715665818	-0.730114049199247	-0.698385190176027	-0.575724340235169	-0.440911973196447	-0.528618964886064
"9373"	-0.0854899501268828	-0.0960097358109623	-0.118652755326999	0.0299035779253204	0.0610029157948287	-0.159268624022783	-0.116720469617413	0.0142830097242596	-0.021890537065584	0.0346666955123952	-0.23667756921838	0.0382434536231853	-0.0214345530429857	-0.0793483818407955	-0.242380051924942	-0.0565825699688357	-0.0890459647138664	-0.145636275987911	-0.283947366749663	-0.00636827237642969	-0.0220169116387523	-0.0261833483781593	0.244990753351655
"9698"	-0.637185058402526	-0.419597823530527	-0.302327388995474	-0.274202233390954	-0.33174294987776	-0.505564019940892	-0.432061211776234	-0.314982367922061	-0.299209230584856	-0.349893595582166	-0.345989695105364	-0.519726877797422	-0.299458307309967	-0.539031425475072	-0.351905092919863	-0.404419375509065	-0.344897750081586	-0.456800099141165	-0.841142321558946	-0.542343612833219	-0.286557828045572	-0.467547994383132	-0.448785562796891
"5901"	-1.95907871891991	-1.81968469409443	-1.83513960128866	-1.6757912469502	-1.94412838461473	-1.916379415032	-1.61782840679917	-1.7834053375927	-1.95097980924475	-1.83236525266505	-2.13645904632646	-1.64449705276974	-1.78116634106785	-1.79529852398284	-1.96604584260513	-1.79956523182869	-1.82405000556725	-1.6669560119762	-1.90572600004792	-1.90329134922658	-1.74951779044644	-1.94894548447682	-1.53852922980434
"55752"	-0.126352072588029	-0.104689965465033	-0.0821308227204081	-0.136437512480981	-0.168372245599737	-0.0554506707587875	-0.0966751201300204	-0.157533242332071	-0.138031127793764	-0.238065375446204	-0.165273275891618	-0.221429488296072	-0.0802975854038481	-0.111835646451892	-0.0676743257208911	-0.0729741941521797	-0.02883465909178	-0.132232053633365	-0.282914258896908	-0.0649376627235964	-0.123001208718406	-0.117022795587918	-0.0555422200049342
"4735"	-0.0753633307310926	-0.227767514815112	-0.102948503613127	-0.0924360266541101	-0.276347867803165	-0.250237393342334	-0.068960518964848	-0.17749375464009	-0.0354887356919375	-0.264142458208354	-0.166990427822348	-0.177715150916859	-0.273859306270995	0.0240295162974018	-0.251216625797979	-0.169914477506496	-0.133164907957162	-0.540853885073388	-0.39393899254331	-8.10597859166917E-4	-0.22415328438462	-0.140203463276421	0.103730947785664
"10572"	-0.404674760838181	-0.385903354043903	-0.353376225454403	-0.182495264335666	-0.353126096840298	-0.338173267708006	-0.291302517811555	-0.525957631951863	-0.422007048793247	-0.27035610168733	-0.476340243747439	-0.473779939337109	-0.246095551908142	-0.452624057069781	-0.374610556029546	-0.174519515899434	-0.39532173329591	-0.322330947131691	-0.314047478316369	-0.360857537937868	-0.369998332062583	-0.593316688536672	-0.148184807645128
"729873"	1.93705045548763	2.32896786061474	2.37872130871471	2.14155257875886	2.01254836300437	2.00891435826907	2.569814252192	1.78884099370275	2.12469589167087	2.32766926312888	1.9960299872123	2.16083795721581	2.10720069671589	1.82115518787607	2.35565592352762	2.27221008046584	2.20960080157332	1.89060241607926	2.54970829511576	1.92942043158684	2.25972487363852	1.98945197172311	1.59688937492088
"10293"	-0.903637589660277	-0.925265178073304	-1.04338962150156	-0.798746012230993	-0.817105216259859	-0.736847603450933	-0.710501594120727	-0.766461601556294	-0.821902736888406	-0.875382451258338	-1.17555253602855	-0.971901419982397	-1.01861998967168	-1.05990345046184	-0.954992741910161	-0.988327376500772	-0.914313073365894	-0.962099028829339	-1.07987633587406	-1.07023080467247	-0.988801081748445	-0.914316651626031	-0.739849547507476
"7316"	-0.455555210578002	-0.645383148749749	-0.585584742853268	-0.56256512225208	-0.486045333768207	-0.259228666761682	-0.522025931109485	-0.639175108356593	-0.47425069036807	-0.590057620870508	-0.886836467448355	-0.555020424900003	-0.6555417778854	-0.682258098274755	-0.56004287333435	-0.754165349284509	-0.558281311914736	-0.741782095167951	-0.666820218454699	-0.836186779169214	-0.549852465197266	-0.704253359907892	-0.455775660366732
