	"ACH.000041"	"ACH.000153"	"ACH.000178"	"ACH.000266"	"ACH.000274"	"ACH.000312"	"ACH.000472"	"ACH.000906"	"ACH.000935"	"ACH.000986"	"ACH.001280"	"ACH.001301"
"338809"	-0.170547933193344	0.025553022962152	0.0400413429030783	-0.066006556021659	0.0172416515548778	0.0294927150669356	0.0280187757799603	-0.133288272502462	-0.0561931721212568	-0.00634187001216049	-0.133172940110939	-0.0785540641607708
"11094"	-0.134940613642975	-0.0482309454437703	-0.0114156172464908	0.0392066517805666	0.0162792971212492	-0.018337498502236	0.0200215116274997	-0.00711259166847092	-0.0524817239859024	0.0937990049042931	-0.0900193412868018	-0.068949581760204
"51340"	-0.754129813068643	-0.772854406730588	-0.895261368019463	-1.02086528776242	-0.924742568668268	-0.956888401538558	-0.908495633736627	-0.828666976226119	-0.683814768801326	-0.987844040417706	-0.784673988710196	-1.07391224951208
"57834"	-0.344957441033845	-0.2384807025162	-0.364072927201709	-0.344011068796271	-0.317005570255258	-0.327825054692071	-0.410364618325865	-0.372670338399369	-0.407803399812922	-0.278536218563881	-0.14378066644908	-0.312125984179837
"389792"	0.0546614028571806	0.0311039704138573	0.0601861509078795	-0.0268594597684802	-0.00744254751437801	0.0469444027251003	0.0334483013595567	0.0468442576072728	-0.0091231612718671	0.0218155174006203	0.0976071387581579	0.00329453381134855
"3613"	-0.28987106769308	-0.45611601011641	-0.244501648045096	-0.28943952897256	-0.24307767319821	-0.320195481575597	-0.297013127789834	-0.201562325108603	-0.142275588827739	-0.222302833164091	-0.441426698586458	-0.151260645632328
"57461"	-1.01571752197134	-1.04478545726237	-0.905125156668768	-0.955954091602654	-1.00481502838277	-0.876578154306887	-0.818986004294955	-0.907281381316628	-1.04806902131563	-0.932393643397408	-0.986635931048135	-0.984863005210989
"55175"	-0.649276193539146	-0.399577253738565	-0.501444802584987	-0.468407519465521	-0.591441143427789	-0.589895180604445	-0.437819073047284	-0.529814579940952	-0.545570688807199	-0.398523162467328	-0.53962496080872	-0.497990379409416
"55295"	-0.0825606397968068	0.0249029429778231	-0.0203919773947901	-0.0339924446573327	0.0349044164236194	-0.0476212497753823	-0.0474333600125497	-0.101451001972788	-0.0425188469867681	-0.0363208244424653	0.181421085097756	0.0633474160090419
"3858"	-0.556221718542552	-0.566214456831255	-0.54005577398571	-0.471437871800469	-0.603860647715001	-0.527740417617422	-0.504920393573706	-0.523983080344781	-0.433191288687333	-0.674696057037824	-0.478345870636992	-0.564726746002754
"10609"	-0.342848769124918	-0.250992335048115	-0.29418541721227	-0.302436834487648	-0.287368937667226	-0.234435508640642	-0.283242848383176	-0.256335810572779	-0.513133744990852	-0.281505041008975	-0.360609341368198	-0.574815374772675
"347273"	0.0986183722805729	-0.012693794052133	0.0166332809703397	0.00868741682513222	0.0224924615190406	-0.0360181294626823	0.0791427117448602	0.040270986027641	0.0357010283154622	-0.0285026281792237	0.114741955371353	0.0279559017180433
"26333"	-0.343463912088967	-0.140843931799032	-0.473303771447072	-0.480964211596038	-0.476400408454206	-0.461641649437324	-0.466247213417618	-0.448737001578606	-0.448084988187876	-0.4455975319484	-0.386419454055737	-0.404270120322471
"5111"	-1.49401764334293	-1.41093191649181	-1.29195450691271	-1.28812907208335	-1.38588250260906	-1.40351051845597	-1.39186364800539	-1.44787616500591	-1.38330864833971	-1.39591922493629	-1.70736182762012	-1.32826106253608
"388468"	-0.236937506541768	-0.27091503948415	-0.317274465352476	-0.261531402028912	-0.304352517973682	-0.27816873032434	-0.22332377842084	-0.183512316680532	-0.179276306568465	-0.259709546294614	-0.489879744235558	-0.219619084777841
"5682"	-1.44129742143285	-1.19951149068393	-1.37466103473644	-1.43257676302403	-1.66297960419859	-1.49096512745961	-1.54364098382829	-1.49388995495051	-1.35187551391673	-1.42749099109625	-1.34614803508331	-1.15606056954487
