	"ACH.000013"	"ACH.000097"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000308"	"ACH.000311"	"ACH.000318"	"ACH.000397"	"ACH.000415"	"ACH.000448"	"ACH.000452"	"ACH.000460"	"ACH.000463"	"ACH.000488"	"ACH.000502"	"ACH.000517"	"ACH.000651"	"ACH.000657"	"ACH.000681"	"ACH.000693"	"ACH.000699"	"ACH.000769"	"ACH.000865"	"ACH.000867"	"ACH.000887"	"ACH.000889"	"ACH.001353"	"ACH.001377"
"27245"	-0.066675898940512	-0.0879396364713198	-0.137833430722675	-0.1208339584766	-0.0910336298514566	-0.105784130498114	-0.143255502835371	-0.0899813795138515	-0.0986532093732967	-0.0711425161204029	-0.152860448545174	0.0208482094641648	-0.122234220426875	-0.145622342960204	-0.177781129098484	-0.206203430846722	0.0100553893968814	-0.0494227862034755	-0.304149912538175	-0.0965256021771743	-0.196175058984117	-0.203361012329119	-0.183191183838512	0.0815499842946577	-0.110929593393106	-0.228075663346796	-0.293476709219493	-0.0997248559248258	0.0265044408479166	-0.229460941663496	-0.0955972056228798	-0.0866668273059878	-0.0986153254050833
"10632"	-0.708310658885988	-0.507725217626658	-0.465887376251175	-0.527553952863044	-0.265026433537265	-0.427585929683704	-0.589636069487351	-0.352265988842207	-0.654575076236613	-0.417501711379798	-0.433362635080711	-0.527570906454575	-0.24740163382935	-0.463947053262787	-0.416320660640513	-0.348920259923988	-0.33368624852357	-0.415867906763976	-0.520749556269695	-0.413091602863841	-0.472669718401869	-0.577253502823063	-0.450465405244054	-0.40210514756691	-0.539498038017844	-0.583422738012922	-0.483374968457209	-0.601182586079361	-0.508034153248202	-0.412994904582653	-0.423761296250113	-0.230963038705484	-0.340322170116537
"79866"	-0.776292925199775	-0.716890646618126	-0.702812247012113	-0.813936987471653	-0.877051605814699	-1.01882853442498	-0.793722846761991	-0.538412351374251	-0.908667759553907	-0.651376960189968	-0.771947742510297	-0.783992823178464	-0.853012655436222	-1.0292112255309	-1.13207788367252	-0.788887322553587	-0.791750242870993	-0.873768522801051	-0.854976487676201	-0.760238842194812	-1.20527485913872	-0.808214324564878	-0.793823348937422	-0.732424880123721	-0.764792429659083	-1.113205027532	-0.837516331893784	-0.793123396232862	-0.709323023751293	-0.673536690882821	-0.76896142937273	-0.561262129040688	-0.766846953086465
"988"	-1.38405030124823	-1.21245333825448	-1.283094617457	-1.13630570341436	-1.15503950347304	-1.26465107416026	-1.17902453436253	-1.30097655898612	-1.31870578981505	-1.13517911835817	-1.2396124792745	-1.28967064583888	-1.22596295799893	-1.33092272379799	-1.09143726106517	-1.28266585964621	-1.12932782990608	-1.10241624120077	-1.24546990686256	-1.28771881394501	-1.31083987626324	-1.29129859334133	-1.22373845514532	-1.11387124119344	-1.16151524985568	-1.32994757788867	-1.2065284663979	-1.13416682758365	-1.28629927512821	-0.972776657448239	-1.21729281691314	-1.19730989765049	-1.20986410363756
"29097"	-1.0361244974148	-0.773850282842042	-0.96188152555857	-1.11716446996714	-0.936712479559983	-0.991083121379573	-0.880500962489093	-0.900926568802433	-0.848105475322823	-1.02824277340963	-1.01632751300557	-1.08620175812068	-1.18601776961599	-1.17026312163686	-1.03519634961942	-1.13864179678998	-0.918463013637086	-0.838174889311269	-0.834513775192076	-0.983627891204611	-1.05656901766246	-0.938053089903204	-0.928620703003748	-1.01860436328067	-0.777036066301153	-1.10452352335492	-0.820321789727255	-0.941536957780311	-1.00849376817568	-0.863519226979791	-0.988908102299829	-0.975201925532614	-0.916462165830737
"9382"	-0.355162534427747	-0.348525173130995	-0.526872646243919	-0.40136246658784	-0.392979916524196	-0.554953655888995	-0.393107953377156	-0.483917741818382	-0.500932759659991	-0.312160814612155	-0.600938332792984	-0.611676056008072	-0.536391578942728	-0.383688355249602	-0.344828885358807	-0.382655889360802	-0.60520700257358	-0.517257906438166	-0.325599465141514	-0.243967344286389	-0.574555927430485	-0.321078206226572	-0.545120962956609	-0.390955738270179	-0.300126666345021	-0.544780219314576	-0.303962711386262	-0.259433907126433	-0.715597921401379	-0.431118772250084	-0.1566006132726	-0.393684694923562	-0.585275517422278
"22796"	-0.673569703676871	-0.480467735840858	-0.761316418391851	-0.535960090539419	-0.559760572956554	-0.624963242397509	-0.444628748671423	-0.518345597951066	-0.557487689020121	-0.37881441554287	-0.476699184378123	-0.822187723772812	-0.617101127787341	-0.498624500606569	-0.675362562348954	-0.623612125261398	-0.690974479950797	-0.627345222325029	-0.548125753520996	-0.345510653584321	-0.676177706740327	-0.498058330653205	-0.580869673878752	-0.473503398169096	-0.478975591328795	-0.553388499324085	-0.493729621892711	-0.624525047521682	-0.671935081351549	-0.450208307172577	-0.523812917453973	-0.417755309783847	-0.536783603955002
"23317"	-0.0391132358069748	-0.202912118686276	-0.635466322697413	-0.171166100587491	-0.0926463545530536	-0.0631101939306264	-0.338493650733654	-0.431416191131348	-0.17061078019427	-0.151751338016973	-0.382792538779531	-0.221579226762383	-0.131263485323151	-0.0136138804532438	-0.338423312243318	-0.219374011268899	-0.257114053605201	-0.342519898684528	-0.134849036579813	-0.224307653631846	-0.452473311654807	-0.12443516671903	-0.420054821229536	-0.287943658909908	-0.202258507735072	-0.29250745530995	-0.208623054001441	-0.269699319969309	-0.170777800617257	-0.283618379007144	-0.145886332504764	-0.155691217616829	-0.110453262512698
"57222"	0.104018614427261	-0.0016332825454701	-0.0968367811060492	0.0706416170535924	-0.0202839868119837	0.073616019991362	0.0416349114883689	0.0241135999610018	0.0279466234959465	0.0518343732920106	-0.0348465610438656	0.0781301364614288	-0.0659226977975143	0.109826233363046	0.0825270365971376	0.0645899548962941	0.0914383357932394	0.0386371725432891	0.0305853025219449	0.0708563514132579	0.0826844001005261	0.0963140913734133	0.0870907082039389	0.00670257220803544	0.130938257224237	-0.0066826959708594	-0.00584669747616704	-0.0702522191460929	0.0526078125730029	-0.00853380167063687	0.00274737094128205	-0.0272833107173766	0.00942595085448776
"9715"	0.159768698389839	-0.00518292216323777	0.110963321933691	0.106647950079895	0.009234566359999	0.0727761626547878	0.0510387241744053	-0.116102459406695	0.0842297012250697	0.0475734581036309	-0.154128088900927	0.101927488953591	0.157563100969302	0.0155049449895639	0.0663881110786076	0.0732573884295925	0.113650659710447	-0.0451972578826156	0.0741419750330988	0.0918054464638435	0.0855473603606488	-0.0823201240768128	0.0464637758985156	0.027630877045403	0.0990181084675236	0.124346237610129	-0.0123910132886762	0.129471964304287	0.0833438485307259	0.0641712606671372	-0.0397885712620692	0.0421363850410965	-0.0507869118084802
