	"ACH.000097"	"ACH.000120"	"ACH.000123"	"ACH.000204"	"ACH.000226"	"ACH.000445"	"ACH.000653"	"ACH.000811"	"ACH.001119"	"ACH.001306"	"ACH.001740"	"ACH.001745"
"161"	0.151080822186386	0.0873877231076427	-0.0334383545814481	0.258500421873005	0.191023481245257	0.211929402298841	0.209910853396806	0.156401796233732	0.0906704967265044	0.171237468839317	0.231975740944872	0.142956940346686
"9114"	-0.176848844528391	-0.16734837273198	-0.391336766873336	-0.268874129579065	-0.333571649568692	-0.0657297164112568	-0.481245407621015	-0.244327828427489	-0.335602044963177	-0.284371165981849	-0.339934282631058	-0.4561946788593
"79864"	-0.360930300885977	-0.213476638658694	-0.27475567714172	-0.252761639989474	-0.241386092475068	-0.386342223204237	-0.272919019558612	-0.297238487998213	-0.215461290370275	-0.223636908700622	-0.246141952359983	-0.440308078595028
"148304"	-0.426815309740979	-0.0850186652910105	-0.29233551533213	-0.400530416451871	-0.367786898071623	-0.456119920215732	-0.465915779356884	-0.379312887014878	-0.31964876444472	-0.245887663197695	-0.363692517631178	-0.529932681840002
"159989"	-0.0113975940818519	0.154785037419657	0.0294643776218733	-0.162151397673689	-0.104354764267097	-0.00699404750934321	0.00834443891195515	0.0208440357283667	-0.0156253098510994	0.110923914377689	0.0105814946353415	-0.0547482919290424
"1108"	-0.732251882457732	-0.865022873372928	-0.957150891377205	-0.996825531870971	-0.880312417494724	-1.20186665747706	-1.08001450489156	-0.967094612324492	-0.854946545418163	-0.907300037626193	-1.10138823021956	-1.14675400211569
"220042"	0.152163015622316	0.0764092148731867	0.0366617174470589	0.00197825610129482	0.0940799609037071	0.0761228734230808	0.0311440768599218	0.143343443874319	0.0375515185930974	0.113753459978879	0.0819832385569868	0.1131367415185
"2079"	-1.25321005135854	-1.16342891130092	-1.19395912506548	-1.08091596755291	-1.08138412787492	-1.15289339644808	-1.27142689595917	-1.08713622513476	-1.17037118684801	-1.23788945305914	-1.29531669845065	-1.38972692439474
"2107"	-1.51311301644257	-1.44870618815593	-1.42145425651789	-1.44499568196753	-1.20418992467658	-1.42597364222754	-1.50860774447842	-1.45142105571753	-1.40900102529017	-1.44675224744027	-1.43581733330518	-1.46950690937376
"23014"	-0.177311452380115	-0.0663556464161076	-0.227084506717465	-0.206913995483118	-0.286905300572799	-0.26704123778476	-0.223863890748864	-0.245500152860343	-0.253529971042186	-0.236502608371878	-0.30998407475018	-0.441196356873762
"2572"	0.171563716237627	-0.00677639209443166	0.238393309121228	0.032632739959353	0.142718276539536	0.0927552252218235	0.0789556261257102	0.142883316890549	0.103595408582032	0.189635191953898	0.154085428275165	0.117011877652277
"10614"	-0.347807050187248	-0.228753898048307	-0.156071785978358	-0.304039113994073	-0.270710203820563	-0.373187064791154	-0.251921263054696	-0.200086370180166	0.00960036735963376	-0.332014320179426	-0.256772377005743	-0.253429774133892
"57508"	-0.407894801530315	-0.494362770592787	-0.560842198098939	-0.556811954518015	-0.287373355979059	-0.519467018602288	-0.366322657117097	-0.462267531643046	-0.469401070354753	-0.453307729258419	-0.468598643667616	-0.418596019799136
"25896"	-0.718299372823324	-0.782338920303436	-0.837010008201274	-0.915600546827352	-0.607189697302283	-0.62057427617035	-0.961903438615385	-0.896526442738873	-0.973922737148002	-0.830448214723993	-0.850707178970732	-0.719122584084401
"55656"	-0.491845531910389	-0.618933302307244	-0.602420320790826	-0.596262727489756	-0.556562847998308	-0.716679051651783	-0.444706023402932	-0.597487119064082	-0.587563503129802	-0.555918554018011	-0.725481005222148	-0.635347333443433
