	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000159"	"ACH.000231"	"ACH.000234"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000308"	"ACH.000324"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000416"	"ACH.000495"	"ACH.000505"	"ACH.000649"	"ACH.000663"	"ACH.000696"	"ACH.000796"	"ACH.001211"	"ACH.001532"
"23"	-0.843899616816892	-0.586489531970169	-0.869079848925262	-0.974166475485107	-0.653841813529314	-0.883721889696122	-0.677884396987469	-0.784738893844731	-0.682343455359133	-0.734517679144289	-0.587922579236971	-0.403559495408187	-0.7363761039395	-0.796162094438147	-0.846853533400296	-0.701702172087459	-0.766011475656059	-0.652250693067931	-0.927751668906788	-0.699269354396296	-0.732306804868072	-0.839455488292177	-0.706698506209147
"51761"	-0.0833747477335627	0.0493134350299107	-0.0575896531642765	-0.265459633374433	-0.0510019836296191	-0.163919577693196	-0.116560234466248	-0.174396107370474	0.0341783976765037	-0.0646897335935975	-0.00641313766159768	0.104520940870569	0.0606692264463653	-0.268110962799615	-0.0957454593445477	0.15046618144334	-0.0859259430785064	-0.0303170536587594	-0.116255868287129	-0.0491074315099053	-0.0331361984000466	-0.0963926059754276	-0.0136875466192468
"664"	-0.288711957239835	-0.0474624537827825	-0.155806731050015	-0.171907414863556	-0.158813874189078	-0.205962624522451	-0.190473759614259	-0.360665741180438	-0.172885229758693	-0.139176528374911	-0.112601221126423	0.00262428341248207	-0.139084917112705	-0.279294776490858	-0.180410710379241	-0.109521869759206	-0.105491987963969	-0.133238047614257	-0.230924581031324	-0.213738206182762	-0.20158028709747	-0.279293129705081	-0.161328988804002
"116349"	-0.228657554130492	-0.155326599341586	0.0126634005431111	-0.22989613204692	-0.0209333554536381	-0.142491937915474	-0.116976343461159	-0.238219985080215	-0.0809569772311089	-0.04359742651646	0.0444151328238728	-0.127080918282022	-0.154672562042081	-0.262373695213649	-0.0738815090935583	-0.202073543281883	0.0101800550953964	-0.0281334061783302	-0.0694239172569143	-0.0569565792140119	-0.178085235511082	-0.0718220684952113	-0.172110439404714
"199731"	-0.537580767273589	-0.364507848891655	-0.491623133281591	-0.675955204047531	-0.30520527512122	-0.52316850103567	-0.531577489442714	-0.432841900365077	-0.366595175748634	-0.560274725231464	-0.516607357091471	-0.274209982549298	-0.488691782569206	-0.632251223035825	-0.42565478363418	-0.386016418551611	-0.393087374706189	-0.39066852067579	-0.65383181050635	-0.448745247209504	-0.432851739647436	-0.524876142953453	-0.486553151247359
"221960"	-0.177669112209997	-0.240009682670567	-0.186480353473972	-0.145202722982486	-0.225564894529928	-0.315016978940906	-0.175707580096809	-0.135851978393042	0.10246135042583	-0.199346690616952	-0.0893056603102718	-0.188395362903779	-0.350367033387307	-0.219432912615509	-0.256066247281659	-0.0796055667411261	-0.112615120885314	-0.217262736000017	-0.210026201094574	-0.356890962786277	-0.348763192158658	-0.21682042426427	-0.266759352133328
"8881"	-1.20966281169694	-1.34815411332044	-1.36938313994457	-1.23335657028623	-1.34312477169601	-1.97852094517881	-1.4200865814471	-1.32649944380728	-1.24243362865044	-1.44635342800318	-1.25618016744653	-1.53957361412151	-1.64130431726271	-1.54149613433191	-1.48207935119584	-1.16066856056801	-1.48782856383032	-1.52372361652348	-1.34639009855204	-1.40683355136432	-1.28960454737541	-1.53622019945428	-1.42700763628862
"9425"	-0.256659491085164	-0.183095026380306	-0.116360604383489	-0.324957807707215	-0.304711925477913	-0.353901095643845	-0.356849060469844	-0.254425441805056	-0.306371242831941	-0.226059671875521	-0.326303678480039	-0.101333712167425	-0.285894463735983	-0.351484410757278	-0.256784855600438	-0.272662262140905	-0.172356025856559	-0.188251431629488	-0.186928575296413	-0.356685912871845	-0.22922888420719	-0.180937443279978	-0.282759679585012
"1207"	-1.20747727662675	-1.07862400423089	-1.1500942407088	-1.26906882459639	-1.22015097427515	-1.20632186739821	-1.23122735205457	-1.05774019173587	-1.31632611291328	-1.37364513995213	-1.25717589589446	-1.43487198084446	-1.38010627020963	-1.09968932399722	-1.16560482277945	-1.0144815877278	-1.178007714857	-1.23486120395142	-0.958021312205142	-1.25841628408716	-1.42536209027946	-1.27695326229544	-1.19007499419698
"1628"	-0.155061457663774	-0.0721522358131473	-0.13585841991595	-0.120633062463794	-0.110392182160528	-0.237009435551868	-0.172873884487101	0.144892943681723	-0.12956132208415	-0.183994958010726	-0.212308693319746	-0.192690734822989	-0.16792240007869	-0.0987916145154938	-0.0933714056087199	-0.16259102245272	-0.151470890215001	-0.133194679187604	-0.137336134515408	-0.16141391189869	-0.19726667467947	-0.0178667333484661	-0.220752613502964
"85479"	-0.0862142325404829	-0.0491638878870251	-0.106245730434871	-0.12783487182235	-0.104672601192787	-0.12129888272961	-0.13680690445563	-0.184260845270128	-0.116680452909182	-0.128850730262709	-0.0228296459486075	-0.171724710637947	-0.116584853572871	-0.141825111366693	-0.0432251573442944	-0.180042850182145	-0.0278125333880165	-0.135431966574608	-0.112033606751471	-0.0121874019206968	0.00115000865200808	-0.105617774660608	-0.122867805465068
"1785"	-0.906794631123791	-0.349671462127256	-0.96020971596634	-0.698156852985949	-0.923588268199154	-0.787673860200652	-1.12183059575335	-0.768439906364138	-0.588511504868648	-0.870642667283878	-0.760837087379645	-1.04640115963716	-0.997670792832006	-0.2783003433578	-0.961379469091369	-0.874429697464618	-0.470713471495221	-1.06200250013673	-0.883267860158594	-0.889726161228707	-0.999470023271716	-1.13738214630717	-1.0369939308939
"131831"	-0.283817499620323	0.00106946621744953	-0.0947556021428172	-0.193513978913723	-0.142131203176742	-0.183373863144522	-0.131720132416286	-0.20720614086393	-0.142283408210443	-0.118631443970849	-0.048028868999641	-0.145454520075888	-0.172766934465176	-0.113284072084498	-0.121159939406977	-0.147707723105774	-0.133125940099999	-0.129026638852607	-0.176288762268325	-0.265851062731851	-0.205521975897853	-0.114820917610373	-0.111257853854002
"55363"	-0.0567019399813837	0.0902034463189414	-2.06097009526123E-4	-0.132884578626726	0.021613068002221	0.105842302870844	-0.0940825486817006	-0.205337642336308	-0.0324218940988411	-0.046485479940468	-0.0710348192581043	-0.055328423617403	-0.122984407904318	-0.189762246463328	-0.129941848589708	0.0899383434164391	-0.0896704864631061	-0.0253687765351704	0.0946999931876929	-0.122857908599906	-0.0851549556317168	-0.00773606603186327	-0.103856753606381
"84439"	0.410529982505568	0.173901537730042	0.131760534129939	0.178370759968785	0.203222973994646	0.193197460809162	0.175340090942044	0.22591916425169	0.155929927448884	0.130425941201874	0.134291537961542	0.225042554728024	0.254400960706252	0.0363006359715035	0.151736007008466	0.0801387468079568	0.236166493475289	0.194734869303961	0.14610571842109	0.181175460040661	0.2240420342187	0.102402337404233	0.159401715407316
