	"ACH.000021"	"ACH.000039"	"ACH.000040"	"ACH.000053"	"ACH.000116"	"ACH.000159"	"ACH.000188"	"ACH.000231"	"ACH.000288"	"ACH.000312"	"ACH.000319"	"ACH.000323"	"ACH.000329"	"ACH.000348"	"ACH.000365"	"ACH.000383"	"ACH.000416"	"ACH.000424"	"ACH.000436"	"ACH.000461"	"ACH.000468"	"ACH.000473"	"ACH.000488"	"ACH.000507"	"ACH.000510"	"ACH.000537"	"ACH.000550"	"ACH.000573"	"ACH.000588"	"ACH.000618"	"ACH.000622"	"ACH.000623"	"ACH.000624"	"ACH.000647"	"ACH.000649"	"ACH.000651"	"ACH.000658"	"ACH.000665"	"ACH.000693"	"ACH.000696"	"ACH.000699"	"ACH.000706"	"ACH.000746"	"ACH.000753"	"ACH.000787"	"ACH.000792"	"ACH.000811"	"ACH.000823"	"ACH.000834"	"ACH.000837"	"ACH.000887"	"ACH.000889"	"ACH.000924"	"ACH.000946"	"ACH.000947"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001050"	"ACH.001151"	"ACH.001192"	"ACH.001232"	"ACH.001280"	"ACH.001391"	"ACH.001735"	"ACH.001765"
"84945"	-0.142366550087915	-0.204822901644037	-0.173478802273895	-0.160942094913605	-0.217566314290626	-0.167525645630931	-0.251730218682471	-0.136007834410847	-0.312511982401614	-0.271802351007676	-0.313004435942092	-0.330643149464222	-0.212082779655278	-0.356280379245285	-0.168496100465686	-0.263713866637119	-0.331886610727266	-0.511703325408229	-0.388246532564846	-0.204956600557977	-0.275319701732581	-0.255573019187963	-0.260379120257382	-0.263702437739023	-0.237185519363596	-0.276154587226192	-0.258854525414172	-0.19423117419496	-0.283656848177382	-0.256382753057994	-0.30702635221621	-0.318886927597673	-0.255380356873187	-0.184358945539216	-0.205725592873721	-0.131841747759567	-0.265958245325275	-0.240465124634571	-0.242214260567797	-0.274018653573569	-0.139267999524659	-0.171424269265856	-0.297085220759179	-0.2964290327259	-0.186369451436818	-0.285325618125248	-0.224335862936087	-0.092216585481429	-0.215281319802756	-0.276536968592865	-0.258030069162831	-0.213941269035284	-0.136989332286969	-0.338512458217032	-0.176480155236849	-0.303198583807841	-0.263247100450766	-0.209860926774959	-0.279042033479401	-0.295985182976708	-0.346568080860785	-0.350434045924249	-0.22427729723556	-0.209849009162892	-0.281175118324191	-0.247465159755468
"113622"	-0.0876017961479096	-0.315086640388158	-0.229310989443038	-0.17549088495408	-0.086854634792251	-0.0995573598422996	-0.1648268916126	-0.125296789128266	-0.346406003519197	-0.242202974989486	-0.1503181848094	-0.219230013381705	-0.248746919237607	-0.108983362601794	-0.279694266028396	-0.180622668120394	-0.242450655034416	-0.226950664190703	-0.18220135307933	-0.172572637102558	-0.149343172441576	-0.0879617707503126	-0.303501673332411	-0.0781804030363126	-0.18011130892316	-0.156743798705022	-0.175486583696038	-0.0298275269085733	-0.139798494458173	-0.252775145754489	-0.289690958044448	-0.314740005176136	-0.170152758709162	-0.158832316097187	-0.0602598834332902	-0.284464138539113	-0.240271886298203	-0.218315640083264	-0.366199071990977	-0.199362121851073	-0.15901430314553	-0.208720438722435	-0.095715492581701	-0.232785605086013	-0.142701935816409	-0.152963872591602	-0.175402506241988	-0.161149226490625	-0.171355935961534	-0.159419944022799	-0.116119026600695	-0.207313704616126	-0.188560441153728	-0.277956134378124	-0.193857336829821	-0.376553587836094	-0.316522703854585	-0.138069454443229	-0.185321549681586	-0.191192791697422	-0.243844711165699	-0.255541233014713	-0.327748619506848	-0.370923561340867	-0.196908923627793	-0.102100276230127
"84871"	-0.187358831101577	-0.294138376136188	-0.297486085885776	-0.227854641245536	-0.31293710977106	-0.358961804727749	-0.229099124620718	-0.186143576665279	-0.340868340838739	-0.40354279291325	-0.416009786579794	-0.373501282458924	-0.355256325043956	-0.277840983829742	-0.119186935124403	-0.19580564976813	-0.260901617681328	-0.424343838161544	-0.302745068468901	-0.241359891727018	-0.171578303006125	-0.321995753834177	-0.30530993868052	-0.280436397617848	-0.146389148718537	-0.193733208037073	-0.423600295085754	-0.253896952164699	-0.127866732813346	-0.157746778232154	-0.283583512487571	-0.436216622920458	-0.337795603048074	-0.271149842681111	-0.254381249235796	-0.148982743106838	-0.277452164566079	-0.295755159277092	-0.214722898205055	-0.265934889297648	-0.286851536149662	-0.317880784266584	-0.223281086787437	-0.370635814603874	-0.278844072679078	-0.210889136725044	-0.263039108441923	-0.175830506746529	-0.149532303600836	-0.134743705778548	-0.343312010374805	-0.203731852568695	-0.383166903016077	-0.207573899992082	-0.114376558226245	-0.362092404597777	-0.115925305811121	-0.328086141660717	-0.329498596577333	-0.242968313154426	-0.360958196332059	-0.344931631802295	-0.231796113920763	-0.102685522557513	-0.155218157524815	-0.324723647584261
"203286"	-0.467058566543077	-0.115090001477348	-0.454669622827736	-0.283713873428794	-0.457937622014322	-0.339505045684753	-0.458039064620335	-0.383933242143946	-0.215685915760615	-0.267664859629901	-0.303474477547493	-0.420738871537841	-0.321217851388244	-0.358504712939602	-0.518328124955084	-0.354604360685323	-0.481820082576471	-0.294374047768859	-0.484405097261923	-0.313513594687449	-0.273162389717573	-0.150411065454113	-0.436768491033527	-0.31004356566012	-0.257098496666633	-0.245147134010476	-0.225404484177318	-0.335394480769714	-0.411625930436485	-0.194999967819013	-0.347233519429296	-0.243680921151566	-0.335248337890008	-0.346535956727117	-0.259855576432989	-0.319318213385853	-0.424856250011507	-0.534394479043978	-0.41287095426217	-0.390871893916393	-0.389177627080301	-0.235607918589625	-0.294197990565684	-0.300043860735605	-0.253051480181326	-0.362892715762221	-0.409539477010878	-0.287543626797143	-0.18287521699359	-0.308110190640107	-0.372393310477743	-0.470243818234135	-0.424389778102508	-0.536128343220003	-0.450853998018373	-0.434128099275421	-0.525308003779032	-0.594102736950809	-0.259253524511976	-0.459751473225328	-0.274166211997848	-0.349254576087814	-0.461838620883552	-0.565501103893685	-0.340467621097105	-0.286880292371797
"1820"	-0.404623281526822	-0.322868622843702	-0.336781148945219	-0.168754062950947	-0.291347459863488	-0.442650552813981	-0.344869223675263	-0.410023157902665	-0.348826641772664	-0.361419524396269	-0.247243669017898	-0.231540403475449	-0.37527511080403	-0.340255867201918	-0.32540541209562	-0.351171788116164	-0.345528175260097	-0.369122382273827	-0.579023709715743	-0.393104809127192	-0.369427299234144	-0.350019794535439	-0.372579863529797	-0.205083880395468	-0.22493969527265	-0.343875042876486	-0.435185594562717	-0.331880772012597	-0.475437916387692	-0.343799161400073	-0.354046717833122	-0.391550946109464	-0.321100779498394	-0.326755421062544	-0.363503237066879	-0.348503109636167	-0.443513873643573	-0.407271656392126	-0.324711787175887	-0.254419026512264	-0.317966915756413	-0.224652018532741	-0.365388382271276	-0.285666776241491	-0.308193613231825	-0.368706734711228	-0.266095862249796	-0.366600383649857	-0.287441462503968	-0.272325725590082	-0.353668691593464	-0.559881651261066	-0.332435638245557	-0.437382862287204	-0.395271566906605	-0.426507552095439	-0.39186287930841	-0.444897304597034	-0.416963348751752	-0.376747293500154	-0.444793849808718	-0.318444825259806	-0.209839240797498	-0.397007340377974	-0.297164493614161	-0.354865143712502
"138715"	-0.19938899594143	-0.231049981444602	-0.124879650418819	-0.0751043039621936	-0.0783647703138412	-0.147229416904028	-0.352970148703198	-0.21384125881888	-0.175836174119599	-0.0895724084740294	-0.278662493673396	-0.237542530661232	-0.121584971313329	-0.284031833345938	-0.290117019811561	-0.146558213661828	-0.132829914645833	-0.270616117624576	-0.261410649404813	-0.136648507749396	-0.275213909445883	-0.163693665489801	-0.25207221198806	-0.216779350398621	-0.0845081606410269	-0.284474866723207	-0.180324562230598	-0.162918923015651	0.0039554624526415	-0.134518869226707	-0.202458448226959	-0.205332882801737	-0.181888482520839	-0.281113871452267	-0.147093506762522	-0.199271221543393	-0.180720137268352	-0.137343611132182	-0.199520869124571	-0.292368441113216	-0.27562046280793	-0.1423369410228	-0.105937742999784	-0.11570434220324	-0.104578555021047	-0.240358943376644	-0.174148402446004	-0.201110993790921	-0.142334209907345	-0.172100822497205	-0.0871889176596498	-0.137747373235491	-0.135529337628333	-0.278247845007495	-0.163189461813311	-0.218748956508054	-0.255933608287918	-0.104206336892871	-0.100475053073122	-0.248273711624806	-0.278713198978843	-0.153583082298611	-0.242466312643668	-0.0423280919902412	-0.284394681543872	-0.0918967133593541
"445"	-0.285305847797352	-0.158447516248051	-0.272735680534737	-0.292318812554616	-0.267749410673954	-0.234528955040514	-0.192784866173245	-0.263912083155687	-0.195094555941262	-0.240562339379141	-0.210470597939126	-0.336039869389236	-0.29674858701234	-0.263562776012561	-0.181807574121875	-0.145182212563874	-0.203052937053987	-0.103004349340211	-0.317707815572056	-0.415063997637195	-0.215402676956812	-0.0996069889411981	-0.250060453523471	-0.256850337416321	-0.254424263188799	-0.221373424847878	-0.458580069032522	-0.311881768092164	-0.254194760326422	-0.185578443503724	-0.423199899857415	-0.235241605415021	-0.267631852558055	-0.199951832723006	-0.193285083574552	-0.273537912109201	-0.405806054217659	-0.306191186865336	-0.246769483276966	-0.327457793627429	-0.214852903940036	-0.30127857100814	-0.227726761774906	-0.221642371075733	-0.282719713419043	-0.208902828923845	-0.269095049147511	-0.23767200136916	-0.165767033172353	-0.140476450081179	-0.319981004566781	-0.241100060797526	-0.212552823209358	-0.290736742459154	-0.277445570618249	-0.217649327167615	-0.233475187337434	-0.276451205746165	-0.342188860848478	-0.230609794277809	-0.281009359922249	-0.297496581375985	-0.464644454301707	-0.40146724915603	-0.23010617361765	-0.24191780781421
"22926"	-0.0753330840265981	-0.183765429788971	-0.0983730611270145	-0.125322237973195	-0.014044911807731	-0.0863657044124559	0.0549586974080329	-0.142874982736938	-0.198597239971413	-0.0966654860496134	-0.0656384013357502	-0.113053960048406	-0.148700495760483	0.0607488000217529	-0.216650336918324	-0.0869602394300402	-0.103217581975917	-0.182851390638369	-0.159872414378863	0.0108318937529696	-0.0819729706148362	-0.0876369643289743	-0.112773937737929	-0.159203280017581	-0.0969083766369917	0.00156961032756208	-0.275851976447962	-0.00964131694152808	-0.0726531001308119	-0.0673842870179725	0.0396746003739854	-0.0203796149233406	-0.0178831760585829	-0.145471115971211	-0.0852410723592758	-0.135146235978223	-0.240077087223686	-0.0844733720678111	-0.142235927408456	-0.0724082889811846	-0.0634695640740331	-0.139200665376193	-0.0331645588425591	-0.0979619680759368	-0.0643807287522382	-0.108322426765565	-0.123153941464697	0.0203859168031727	-0.157070843777032	-0.037719292249142	-0.153773605598172	-0.132410877714955	-0.148813769931049	-0.104624519812995	-0.106451278536685	-0.0717230786856356	-0.148547530578099	-0.125184399863677	-0.10778523782919	-0.103634730591979	-0.110826891583351	-0.15015911819143	-0.0730368933364657	-0.0851448083157182	-0.054449720627964	-0.201474964152817
"389206"	-0.0471427941620198	-0.095013424673992	-0.128140663424425	-0.0774644938669718	-0.162909921492007	-0.101808411604509	-0.0932845001890958	-0.147742032443899	-0.0574290381337369	-0.164730115074519	-0.187134971959808	0.0270235031395663	-0.0222211141182037	-0.0323899508643696	-0.0449877062806028	-0.0467267901600073	-0.109644096720443	-0.170608648928494	0.117519079919965	-0.0548956235593169	0.049943778892795	-0.010404474017726	-0.162359757860758	-0.0575601219172141	-0.0618206211711706	-0.138472257755282	-0.186351882499176	-0.0379635231098788	0.0702920894725411	0.0135928131216805	-0.105021164571096	-0.119095474366843	0.012585043975891	-0.179433206745039	-0.0283250161849915	-0.0837757389511252	-0.0453038504295766	-0.00972982514915798	-0.152779983656479	-0.247341325842002	-0.205375477381557	-0.18337144268442	-0.0493463908032179	0.00680855590408762	-0.111465369318972	-0.150394126641205	0.00690694835321657	-0.215763519647162	-0.0619224611036319	-0.0155288494811176	-0.141309927277904	0.00820573200500342	-0.0466819946330951	-0.170463970598589	-0.0878905720019165	-0.0341328540464382	-0.109223338333623	0.00164555856665675	-0.0663763583282654	-0.146095869247523	-0.134287783084739	-0.0941185724726652	-0.186643357038702	-0.0063568276549378	-0.00785265367924038	-0.0264095361258022
"91687"	-0.157504781437309	-0.402560642299473	-0.2769872850462	-0.334426111732628	-0.251065409377305	-0.225136599624261	-0.304248721649956	-0.300365548298301	-0.317588514407566	-0.216114473092091	-0.324138987063284	-0.475107060621694	-0.151996628666481	-0.15612209829437	-0.250553329304143	-0.255766895858099	-0.228973558917835	-0.284205195837095	-0.163886671997694	-0.09046476507323	-0.276542574134949	0.0665899671659914	-0.219462130024484	-0.419693527558895	-0.259071414096509	-0.192670715988595	-0.210286805160217	-0.198601074104127	-0.148278622436515	-0.253729766175554	-0.197237623058895	-0.176127233338037	-0.225954535009149	-0.257298052109071	-0.0886130434179145	-0.235852391102904	-0.272958719141987	-0.286895096166316	-0.324081225927928	-0.351780894138445	-0.315830057387999	-0.255390016689084	-0.0946565130864684	-0.315214111128342	-0.250135285775481	-0.175862525779108	-0.23909556230811	-0.238078597164727	-0.279468341286997	-0.087773481194217	-0.200778547142043	-0.169514014610901	-0.167395122009238	-0.261002983184782	-0.0711454685039726	-0.316973165609727	-0.374509644062604	-0.186344838858846	-0.286251051124145	-0.244228867442663	-0.274582086170993	-0.291789972587431	-0.23984351143636	-0.115294517558084	-0.221000272048714	-0.335892652597238
