	"ACH.000030"	"ACH.000041"	"ACH.000054"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000132"	"ACH.000137"	"ACH.000148"	"ACH.000163"	"ACH.000215"	"ACH.000232"	"ACH.000246"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000331"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000420"	"ACH.000421"	"ACH.000433"	"ACH.000469"	"ACH.000471"	"ACH.000476"	"ACH.000483"	"ACH.000516"	"ACH.000521"	"ACH.000527"	"ACH.000537"	"ACH.000573"	"ACH.000585"	"ACH.000600"	"ACH.000623"	"ACH.000632"	"ACH.000651"	"ACH.000706"	"ACH.000711"	"ACH.000758"	"ACH.000802"	"ACH.000805"	"ACH.000819"	"ACH.000872"	"ACH.000885"	"ACH.000907"	"ACH.000948"	"ACH.001050"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001552"	"ACH.001745"	"ACH.001765"
"116285"	0.133313795690909	0.225493855621843	0.127689784712549	0.343385405888059	0.11874584717427	0.00622194938164173	0.146672220657809	0.126237551090015	0.111487142386503	0.0705286477366788	0.159570134741438	-0.00874097004782592	0.0615805809700594	0.0574335532084349	0.126223226805133	0.187344746772368	0.255535282252337	0.137616404297911	0.0558102204910314	0.00690698475065752	0.119080864463572	0.137921421199065	0.0701608905378371	0.0851448456984011	0.00601946987156382	-0.0499012470638156	0.158171946792956	0.10446579323822	-0.023464775375233	0.0880490837316387	0.172076210278805	0.0481145396408873	0.111888499086263	0.139619047087598	0.046176281700278	0.130054120405125	-0.0456312695152898	0.0361676708009992	0.129710179947921	0.024011620927996	0.082509244761209	-0.157938645365671	0.0269476468246398	0.123853625435468	0.0616162677360768	-0.149540182291175	0.00612548763868351	0.0173049228234271	0.0432132767507189	0.0717374313450265	0.105880236481095	0.0669482953202052	0.178066231511359	0.10063065662128	0.0164188106676597	0.143259820538856	0.170563334282934	0.098622911484868	0.0740925750087481	0.106156195236238	0.047375358587246
"155185"	-0.0539442782517199	-0.129551730758747	-0.224423382904255	-0.0916873613169276	-0.191171984642513	-0.0451463206221663	-0.0126914425938994	-0.0322719890314313	0.0685086645611589	-0.0833733920192058	-0.0266277693301919	-0.0885830167742053	-0.0495751719307205	-0.0582115087059088	-0.285434696955911	-0.186189545815427	-0.195686145273297	-0.125542848413075	-0.0405604262737439	-0.144718440141583	-0.14535467524826	-0.11817502327952	-0.136126547084998	-0.0565627230440581	-0.279314673878126	-0.130550388755981	-0.197562030029974	-0.193105424787811	0.114300288073797	-0.111309865834718	-0.0639905083510483	-0.10907887802387	-0.148718531675636	-0.160027175379322	-0.0496607550657953	-0.152115009911026	-0.0295315196627275	-0.0791159272802506	-0.0912204946821455	-0.106643865888727	-0.0710553353619544	-0.0674467608055286	-0.190043946893139	0.00191451069142396	-0.0998593623494656	0.109089167021442	-0.183893687472353	-0.0446368285069083	-0.0619424850357633	-0.0382332890314904	-0.0262681148041753	-0.117579675609945	-0.114202993465142	-0.0963486666266379	-0.231309081649687	-0.0574006574701905	-0.307839022553761	-0.0378828951156073	-0.0479016245727546	-0.00758512370813441	-0.0642118040691833
"533"	-1.19069328840655	-0.91888639621915	-1.0577528398416	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.11082949235072	-0.959637758471141	-1.08843354681933	-0.684267981288089	-1.12040332457745	-1.11596814774653	-1.14365661393613	-1.25793251546293	-1.11255284135747	-1.20246084259859	-1.19260567330701	-1.24903937501112	-0.992359232359505	-1.25312194248209	-1.24623722726266	-1.06037978695133	-1.18769539421769	-0.919349034151524	-1.1045983850285	-1.21250573289248	-1.25187493091894	-1.1108318762361	-1.01670849133926	-1.29770051849285	-1.10255635316707	-1.16861546643171	-1.30659480397128	-1.21155144543615	-1.3830036798294	-1.30418900099487	-1.23226014736635	-1.12690152788129	-1.16905204029518	-1.18471555962504	-1.21398990944481	-1.3236204579438	-1.14913356149873	-0.875157331137762	-1.10479438743308	-1.11893384438986	-1.44033170770233	-1.19479167196621	-1.18594109053702	-1.02751533319259	-1.07667741802623	-1.10462565254531	-0.880561732347356	-1.17045970430915	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.18186753004094	-1.30782023988355	-1.09026131473128
"527"	-1.43094013400595	-1.22337002514716	-1.47715308196236	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.35875175935925	-1.07462656188471	-1.47598445909778	-1.20807842220595	-1.36161016988581	-1.42273950644449	-1.31706245185222	-1.4448218983038	-1.53588778080933	-1.40832884479348	-1.20905337693166	-1.23786416108444	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.16044492648055	-1.37276669157949	-1.2904745627491	-1.40361771427562	-1.4524789378296	-1.40939169057108	-1.12877812572058	-1.40761701625162	-1.6611456662726	-1.34949503194925	-1.51115281577922	-1.54378861012585	-1.49385347563578	-1.35509498430742	-1.46107073742636	-1.54436679256722	-1.33100662584947	-1.49893763090946	-1.35227003996014	-1.38402575559199	-1.3989392257367	-1.46899900508621	-1.08749492573101	-1.41597703251814	-1.20701278568883	-1.36733271459811	-1.431305090921	-1.49462095328573	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.19803666813504	-1.65012757201496	-1.47091007754575
"526"	-1.45200239766565	-1.08893096736869	-1.4679636771018	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.49195839499325	-1.31954881482544	-1.26004298703922	-0.970837948050441	-1.41347682119845	-1.38709307491681	-1.3018719353671	-1.54372361333777	-1.29382774997523	-1.3479875836176	-1.19710781780168	-1.08493139088551	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.32329710443738	-1.54200386944037	-1.26194422003596	-1.47052116647787	-1.3598820834638	-1.58088898875131	-1.3664950366054	-1.44507425554932	-1.45365226740732	-1.37840742034127	-1.59910191986893	-1.53707779532822	-1.59231278021178	-1.50330968503483	-1.41025032427763	-1.60665610723189	-1.36220651503459	-1.52127554947011	-1.45143090104874	-1.35646857045009	-1.57526121179486	-1.61911858731846	-1.12109140430895	-1.8356574476938	-1.36535856749516	-1.3849249861076	-1.34659571058575	-1.31410529793864	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.34978476789985	-1.3714904663425	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.1939012444886	-1.55306879222713	-1.43838102766826
"9296"	-1.43714208966018	-1.19143533767303	-1.2997603774455	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.25720045249905	-0.870750611858218	-1.27712042853958	-0.985395550760594	-1.28267372985014	-1.41313122162326	-1.3240791960646	-1.46527056668655	-1.63321725948526	-1.35408201536444	-1.38957678185728	-1.18807131779964	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.28259366250429	-1.28355968414057	-1.02541849886598	-1.50049055504358	-1.444644565493	-1.52738081536839	-1.33505505679293	-1.35531976497177	-1.37799985328656	-1.31650973226194	-1.56301098141109	-1.63767439868022	-1.58985286787892	-1.25640810372517	-1.32690851536021	-1.34680543355474	-1.31996886240137	-1.46864676398996	-1.42339665573963	-1.24528435778433	-1.22870288238475	-1.08626730847969	-1.11497563161889	-1.23655264943273	-1.16868026344981	-1.37397179038718	-1.35528617633484	-1.52013635484997	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.10142608649546	-1.40240394211034	-1.22385456127631
"51181"	-0.128304271882661	-0.14641415347849	-0.198208056292161	-0.208317287675289	-0.275555029861671	-0.119432179296012	-0.266778877637003	-0.0989404768142106	-0.193859023840314	-0.0503777083172719	-0.213426823074084	-0.18629834851739	-0.117366209903939	-0.165012672407507	-0.18679813453015	-0.211268767643612	-0.295078277740579	-0.132378771879322	-0.0336230435155081	-0.086687308516941	-0.249229216363945	-0.289945118002863	-0.176055230538127	-0.116480780056647	-0.293175974351682	-0.12751913915645	-0.0605173235209787	-0.212229571490322	-0.259863086435219	-0.0945684313229566	-0.073793823025432	-0.0762171192483366	-0.222934180555466	-0.0266493717739426	-0.0384189295583847	-0.121364968514774	-0.230225556074235	-0.179761466179706	-0.0859396351862138	-0.00332824340915286	-0.139972616040573	-0.131263464182208	-0.0814632383716059	-0.187559200502046	-0.0467656968643547	-0.0827683431609062	0.0481209598087653	-0.0908297134380631	-0.0870331595947085	-0.110662383454548	-0.0909894161286176	-0.044079788946371	-0.349884195766396	0.0849981666312158	-0.091832137250601	-0.112685036589349	-0.196237111947109	-0.12618514144866	-0.0941445102150563	-0.0447134917887082	-0.0154776842996712
"283417"	-0.441127223164526	-0.615828716962901	-0.583065855413945	-0.130306031735532	-0.431014290918597	-0.375404363174979	-0.619496344990751	-0.355367430880856	-0.758718778500626	-0.579888622556958	-0.335684578803758	-0.524575841828239	-0.508041962977374	-0.273448897275394	-0.491937316547062	-0.62948659120382	-0.568749983565089	-0.43996477121247	-0.423382459212057	-0.474439709607249	-0.597747592099225	-0.453306526496142	-0.365486672069553	-0.499169152989658	-0.657162773671602	-0.526357654180077	-0.533628472118195	-0.643579487414847	-0.617608866507826	-0.509535344600637	-0.489619360789845	-0.517934005040663	-0.44716040817108	-0.463132606878512	-0.663516250256549	-0.514258623812654	-0.557005081275359	-0.61186886052182	-0.580500176105448	-0.610456004850686	-0.494678845275349	-0.59119604335852	-0.508812827258108	-0.647853153738584	-0.509650718231823	-0.550129600395738	-0.455295958698892	-0.559101031609888	-0.423187242166587	-0.443793937588455	-0.543877075364703	-0.548436722880359	-0.484107180702732	-0.640089683639453	-0.574558378787268	-0.451347375585418	-0.793766102270043	-0.451071191570847	-0.465779276561807	-0.408829212786329	-0.612147319073217
"3127"	0.217623373255282	0.382187683127987	0.296708176174028	0.338765566723142	0.136741213249753	0.262743018281558	0.144004348479168	0.210326658331416	0.254073224742129	0.310368687733635	0.281444994050325	0.384836188146658	0.319159839666209	0.236715845148946	0.218835891899809	0.280984057614151	0.215662911733055	0.295822754410443	0.256520837211125	0.168954966716536	0.321590938588038	0.236854088701897	0.354734196500651	0.240830262643506	0.348383860417076	0.129270835290048	0.278657163249353	0.156215470584379	0.215997212387453	0.171607839844388	0.303313893806317	0.20920479941298	0.23610242140947	0.21014608408072	0.227641925012255	0.303465390113109	0.234330007643813	0.418348394814654	0.21905007568181	0.227703550874854	0.178452319365471	0.0112399096534644	0.338566960949626	0.080343341845523	0.21631915816975	0.182486820333488	0.155008382100019	0.18508146513188	0.334680039637276	0.315353629414924	0.255062761265282	0.220801572157737	0.262388249759106	0.202394027726014	0.380636735516733	0.260083260168668	0.287955391112043	0.236048103237863	0.380817499771344	0.321462658785905	0.263096097524596
"10644"	-0.302961845899613	-0.335670776725622	-0.317091403767892	-0.2154425991623	-0.279818371352392	-0.346580627582185	-0.159451898003515	-0.206459132395385	-0.256292077098141	-0.356397250581076	-0.264557465039894	-0.211449050560954	-0.211679836044315	-0.166941419649257	-0.237803679999578	-0.369969819693571	-0.17739632801017	-0.221061484023724	-0.271783294286274	-0.278010112683609	-0.175990649157553	-0.244498915798149	-0.304073842473228	-0.190908494671727	-0.205789182561706	-0.286296242381136	-0.315423976855254	-0.284934137436449	-0.253849442840037	-0.240365928209683	-0.0770307635038874	-0.231804795920147	-0.169393595153839	-0.202092617138263	-0.303536850240035	-0.349810749110847	-0.150679403751278	-0.242125864063848	-0.297249032251723	-0.212160493022549	-0.263249727240259	-0.234396399749415	-0.210977607265793	-0.320745760722687	-0.32395661497996	-0.119002552718529	-0.251734844161661	-0.165726734398776	-0.201562361101489	-0.221223874285994	-0.328719753860496	-0.164955029585746	-0.166804648850826	-0.262311824588339	-0.402003583127109	-0.34449764555425	-0.209993134022933	-0.220384075983859	-0.40105888154809	-0.0947528069651589	-0.267436422454139
