	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000198"	"ACH.000265"	"ACH.000312"	"ACH.000362"	"ACH.000406"	"ACH.000601"	"ACH.000657"	"ACH.000770"	"ACH.000782"	"ACH.000884"	"ACH.000906"	"ACH.001048"	"ACH.001554"	"ACH.001735"
"143501"	-0.00207033067107306	0.0373965354005738	-0.0451949929766156	-0.0771865495110494	-0.128754106698188	-0.193218425249538	0.00234305357232247	-0.0382419829420298	-0.0455067606593172	-0.091287439658595	-0.0603151548861278	-0.125393524289949	-0.00479326113891248	0.0259005744789896	-0.114425819358631	-0.0373366068880331	-3.41688218356651E-4
"11140"	-0.759147542325367	-0.741228604587834	-0.787368211231687	-0.724189893583512	-0.830567384545244	-0.889939032192871	-0.781339040890687	-1.06217212804336	-0.781477282021212	-0.867795318420351	-0.776937596210407	-0.839300434560222	-0.680234325319743	-0.9550253112518	-0.752053415395362	-0.88591621047563	-0.971871123372407
"8318"	-1.46731093910905	-1.48730416015085	-1.47557561864408	-1.40409822959172	-1.4929758283315	-1.50946073803413	-1.44239774220222	-1.60365000962214	-1.43807891996793	-1.51964521381872	-1.48289479110704	-1.38747418308862	-1.35001672134981	-1.44117661367171	-1.43820800368543	-1.53970839396672	-1.52838929554251
"10518"	0.0982528901953589	0.00731022154578126	0.0104273413867136	-0.0315948972468421	0.0342332770293487	0.0503710729843338	0.0343648506571733	0.0809251063981535	-0.0198773071583853	-0.00849105579573265	0.0465823000617123	-0.140362740476684	-0.0629645391498577	0.111777048861553	0.024177735860979	0.0179365059322444	-0.0149910414897214
"51550"	-0.776155929858423	-0.808471439755015	-0.768912251260346	-0.768411279375711	-0.832674005560666	-0.915551528702911	-0.835146359666848	-1.07053734416811	-0.757994943191122	-0.701635401076839	-0.74363632728752	-0.836206921536353	-0.934309457224246	-0.974456814587445	-0.870957368394216	-0.797050463797987	-0.79954898257161
"84916"	-1.48566243126827	-1.30725150864514	-1.15134237129032	-1.2846174906597	-1.39129992317627	-1.34541515382614	-1.45141084025812	-1.5533654990666	-1.34331881968793	-1.34720593126432	-1.35621629423408	-1.42923781281706	-1.50249364954464	-1.41932904859726	-1.45822269361992	-1.49576325965855	-1.43503138535262
"51163"	-1.48896682485423	-1.4577382721299	-1.4141701191568	-1.27814187876746	-1.6297442924304	-1.50250674935138	-1.5452296858235	-1.63059532259245	-1.29631548564713	-1.4695243310398	-1.40304946661148	-1.49323484582626	-1.58593847887474	-1.42073963683184	-1.54813016574905	-1.56060324196504	-1.6296091947462
"147015"	-0.0905452702325853	0.11350979031015	-0.0971083754805103	-0.0580696134775041	-0.192240046904917	-0.0190830122427324	0.0210951237698916	-0.121241842180366	-0.0912878640346777	-0.161757555706229	-0.0755387041762924	0.115997968645552	-0.127084036852624	-0.146390338655776	-0.0362500116391395	-0.14218492902116	-0.101915226926169
"1854"	-1.17393630375862	-1.18208142203259	-1.01370296031118	-1.17944864555393	-1.13157626924192	-1.16711083950356	-1.35324454750444	-1.34537026788605	-1.12462591331971	-1.16217172381122	-1.10584881976515	-1.07197012463156	-1.07681611967585	-1.20671152323223	-1.06232870138776	-1.11048236901439	-1.34699929969991
"8892"	-0.925094035146902	-0.761598967463137	-0.99682071164041	-0.839686051203587	-0.911722930431008	-1.05734892880167	-0.74560745576915	-1.25440557124751	-0.859358479683157	-0.923445652649784	-1.18558964758683	-1.05570856827453	-0.915345306479517	-0.855450872098777	-1.11881278664375	-0.858381895584164	-1.01875873903861
