	"ACH.000082"	"ACH.000123"	"ACH.000274"	"ACH.000414"	"ACH.000452"	"ACH.000470"	"ACH.000485"	"ACH.000605"	"ACH.000622"	"ACH.000718"	"ACH.000736"	"ACH.000788"	"ACH.000849"	"ACH.000866"	"ACH.000898"	"ACH.001391"	"ACH.001532"
"196394"	0.132147409000745	0.0593393552590048	-0.083706313448723	0.100501374045226	-0.0390716968937674	0.0305718261118558	-0.0116638860668212	0.0304945893599549	0.0555840849876636	0.0693933311206614	-0.047436846176551	0.115998782908824	0.0522444410477296	0.0687488275572197	0.0997800306907765	0.133675857066641	0.0884866146507928
"2909"	0.325299182604646	0.249538330056946	0.295163795610399	0.249734380785679	0.284660363844585	0.160138852409324	0.2123934059919	0.0610807810649164	0.183185067861744	0.202683730925294	0.311194850786432	0.256326199914801	0.287083147580535	0.287790026202102	0.170567545234565	0.223338960650128	0.240874065547348
"714"	-0.17023035853166	-0.0105694282389671	-0.0862009085301013	-0.0697777584698138	-0.0296895301202596	-0.0124640314273544	0.03451301064587	-0.0742171516890291	-0.185168087839913	0.00739527386431068	-0.201594648222254	0.00168440900720689	-0.108684577803115	-0.0602579543954589	0.0647495920237534	0.00736128419873299	-0.0578194818733418
"283848"	-0.219825240572448	-0.0165834298154461	-0.162004905361988	-0.147067789744499	-0.158588685992508	-0.124401743747131	-0.126941230399728	-0.17164452071345	-0.0763721162961358	-0.153573901167409	-0.0695377410150477	-0.16836342599475	-0.182688364996271	-0.0861496782566501	-0.0969678347174432	-0.136055777412597	-0.122997815430297
"494188"	-0.349314125043764	-0.18112486503259	-0.297263334747404	-0.251367824273191	-0.29390052639391	-0.226686971868117	-0.182345957271575	-0.340541111870446	-0.367544276123167	-0.209330137996831	-0.341698329026143	-0.324746459909425	-0.233195121180493	-0.230865150857092	-0.211393943300427	-0.170637799557816	-0.257674719525401
"2963"	-0.666121160034308	-0.681839258783221	-0.694851964794373	-0.655474574171434	-0.573657668066869	-0.450465887382431	-0.499156527526148	-0.694277272865117	-0.807464378878993	-0.893770291432046	-0.600880163895969	-0.512622645700384	-0.650354327803378	-0.748935279288828	-0.689129131165927	-0.734692267645511	-0.705047453263766
"3236"	-0.179693118858035	-0.119163443914032	-0.22848992094883	-0.117126190147777	-0.170199631208927	-0.0116935059211029	-0.14922747864384	-0.228667819472537	-0.0233099846276549	-0.0987535754121917	-0.215008222659884	-0.114608909459795	-0.133049421706286	-0.119890547559611	-0.174089783770091	-0.12017883663735	-0.15347419827619
"3375"	0.214084379326528	0.114427073882728	0.166329710603346	0.162264273844851	0.0683931257314925	0.131901205307144	0.124475819061564	0.13882313520949	0.137434845234838	0.150570926212778	0.225029701040922	0.11577852608184	0.188554926108261	0.188490023368217	0.0946770878010244	0.126028468032171	0.141250004605554
"3832"	-1.51854906975525	-1.58602840571411	-1.50566872718732	-1.64255022855268	-1.59201536450669	-1.36811835124989	-1.35240459329235	-1.78965461558211	-1.58843159795356	-1.34179572684	-1.43462596996825	-1.48868830864396	-1.56314936812013	-1.44900808285807	-1.62274882617994	-1.52677532076572	-1.52197260321788
"23633"	-0.398618062783027	-0.337966806030423	-0.515714041681767	-0.349930127902491	-0.461303080508002	-0.267284613662627	-0.285241089584915	-0.390287581774574	-0.440959784453335	-0.415932466911597	-0.246532168167995	-0.381057732638469	-0.404455218860448	-0.334192947821368	-0.261738262438762	-0.410125721609298	-0.377562402833779
"4123"	-0.197187961631143	-0.0938899499101203	-0.296496566841075	-0.248987863361496	-0.182672286596017	-0.175355805847068	-0.0921879503704978	-0.115324663418591	-0.13530172661255	-0.0740911295135928	-0.271927923019865	-0.174147812075263	-0.166294138718449	-0.105444648045168	-0.248506489738018	-0.191946147348535	-0.422732410666924
"259249"	-0.385576027413787	-0.214292173340633	-0.253493269126967	-0.277893261877851	-0.114837873039699	-0.241875800877688	-0.243952889863063	-0.13632046121142	-0.311419639559619	-0.248697071004237	-0.17368334083709	-0.268528983753546	-0.143908851190662	-0.184960425234982	-0.148929971818179	-0.226635620744024	-0.283860711609913
"84073"	-0.121643873706143	-0.134529328522643	-0.224114834662543	-0.119161001890381	-0.090516858391074	0.012101427613325	-0.0288501943340211	-0.0107803678055213	-0.0921119258387452	-0.0805749676510849	-0.205865139320866	-0.120769045446694	-0.0929682181755835	-0.0764485915601888	-0.0724459447112651	-0.0417845594608934	-0.106168948756121
"10499"	0.183696341893123	0.106365536247885	0.217150278011274	0.228962592626961	0.129186253502329	0.139618915799152	0.0212157942730162	0.186233264980174	0.113182959317601	0.121502787698245	0.216176117714699	0.229289183927546	0.116808046763303	0.1096790262135	0.168933909265539	0.153009895160994	0.252726453222097
"55706"	-0.63270891317013	-0.523925930405096	-0.44939813897729	-0.489210603662771	-0.439937506719757	-0.407602165853445	-0.427598336194515	-0.481826345662248	-0.429446408794463	-0.299208668799933	-0.824786538880772	-0.53801189988151	-0.477927872884915	-0.752451192523764	-0.517097138914714	-0.369733446639203	-0.942252365684524
"644591"	-0.365042343508332	-0.186192842402257	-0.326624565985273	-0.388014228366976	-0.441505991508521	-0.187828214213813	-0.16043319958046	-0.388017456961092	-0.342826694854536	-0.236417430559124	-0.249573807563414	-0.33390928041799	-0.230625130124335	-0.377421165722604	-0.304157515592663	-0.241748081232914	-0.347342952666003
"5682"	-1.56098167063346	-1.52268707967799	-1.66297960419859	-1.61610771701674	-1.49099036348936	-1.84369738777301	-1.59045939536195	-1.59393495487432	-1.60931864099871	-1.71346729237418	-1.60617047175228	-1.5618057719763	-1.52028580685106	-1.59332880032505	-1.57002663852504	-1.74622548953356	-1.55401883522187
