	"ACH.000012"	"ACH.000013"	"ACH.000019"	"ACH.000030"	"ACH.000053"	"ACH.000070"	"ACH.000082"	"ACH.000095"	"ACH.000097"	"ACH.000127"	"ACH.000137"	"ACH.000143"	"ACH.000159"	"ACH.000208"	"ACH.000210"	"ACH.000211"	"ACH.000221"	"ACH.000226"	"ACH.000231"	"ACH.000233"	"ACH.000234"	"ACH.000238"	"ACH.000243"	"ACH.000244"	"ACH.000246"	"ACH.000253"	"ACH.000260"	"ACH.000264"	"ACH.000265"	"ACH.000278"	"ACH.000308"	"ACH.000319"	"ACH.000323"	"ACH.000332"	"ACH.000352"	"ACH.000356"	"ACH.000383"	"ACH.000387"	"ACH.000406"	"ACH.000407"	"ACH.000425"	"ACH.000427"	"ACH.000433"	"ACH.000444"	"ACH.000480"	"ACH.000486"	"ACH.000510"	"ACH.000516"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000550"	"ACH.000579"	"ACH.000605"	"ACH.000621"	"ACH.000627"	"ACH.000651"	"ACH.000657"	"ACH.000673"	"ACH.000684"	"ACH.000694"	"ACH.000701"	"ACH.000711"	"ACH.000732"	"ACH.000738"	"ACH.000747"	"ACH.000748"	"ACH.000767"	"ACH.000769"	"ACH.000773"	"ACH.000783"	"ACH.000788"	"ACH.000791"	"ACH.000796"	"ACH.000802"	"ACH.000804"	"ACH.000811"	"ACH.000827"	"ACH.000831"	"ACH.000834"	"ACH.000835"	"ACH.000848"	"ACH.000865"	"ACH.000866"	"ACH.000872"	"ACH.000906"	"ACH.000907"	"ACH.000932"	"ACH.000935"	"ACH.000938"	"ACH.000939"	"ACH.000941"	"ACH.000947"	"ACH.000958"	"ACH.000960"	"ACH.000969"	"ACH.000994"	"ACH.000996"	"ACH.001038"	"ACH.001183"	"ACH.001192"	"ACH.001274"	"ACH.001336"	"ACH.001377"	"ACH.001380"	"ACH.001735"
"283643"	-0.438046607049415	-0.518575474824139	-0.669684879968277	-0.429029244946439	-0.418496575760728	-0.625270914068783	-0.52917637307698	-0.515758384299789	-0.57934235332515	-0.53866911919172	-0.458821436651183	-0.662647026635532	-0.725014590138661	-0.33631266815682	-0.739466962768463	-0.642776164929837	-0.41104055543326	-0.484548781199105	-0.532093799607837	-0.442150803683047	-0.533332064036553	-0.72913536836208	-0.687742877456373	-0.753954985238021	-0.786719287699468	-0.512141955228533	-0.709221748828947	-0.368519076897036	-0.491664972560684	-0.55574849118299	-0.733755637768142	-0.607304060855022	-0.476826208450442	-0.656428996070442	-0.54461977292689	-0.445427628542484	-0.481548748380383	-0.47873195547774	-0.475961263297033	-0.713416766267477	-0.482561737547107	-0.711223394025091	-0.638633765180582	-0.745639024415142	-0.714575355918576	-0.659681173838346	-0.483528956181417	-0.482797290026482	-0.697358843760832	-0.588501215497046	-0.92872716215332	-0.532676340269397	-0.54775521833926	-0.459767979537755	-0.561834094476874	-0.38463439088538	-0.468537065904398	-0.446876082634186	-0.516989999295526	-0.57930266195357	-0.975784923136369	-0.534263260977122	-0.61810459292735	-0.542443238571727	-0.685169564061172	-0.945561214530525	-0.838317023415978	-0.51122843312523	-0.556329797606121	-0.793829234442914	-0.744523155571477	-0.674877201376361	-0.586901250322997	-0.437265552541195	-0.572021786263576	-0.602558618431536	-0.558294145981294	-0.435163231807593	-0.670756781089956	-0.553184707031925	-0.55233272006359	-0.820867980604444	-0.619346733200753	-0.526381344816589	-0.638451925938777	-0.514167328990701	-0.734963309346806	-0.821844561176018	-0.891409461068792	-0.936668433292181	-0.682408468537225	-0.411913879504527	-0.631623496651468	-0.725620172047679	-0.63365750311983	-0.702221010118267	-0.663410820168818	-0.495681878641372	-0.589513109108524	-0.378935268515374	-0.777448971731959	-0.354927441151673	-0.54865216233883	-0.746430143438022	-0.456591149343289	-0.767063312683644	-0.659079466038965
"80178"	-0.366856194691185	-0.564134035796463	-0.301973609249137	-0.39498168789731	-0.259822950574306	-0.307145270787586	-0.408289376684012	-0.418283932457595	-0.482276598756584	-0.536100611401317	-0.297443957031414	-0.54757722211057	-0.613055890836679	-0.499050558289656	-0.639405728399478	-0.59751111248814	-0.448005814039734	-0.532299725419777	-0.441720160339662	-0.563704564019172	-0.636214282052675	-0.597363611272689	-0.579637039879931	-0.587275025666137	-0.623370840105899	-0.648490774599587	-0.612786471932703	-0.417738053532884	-0.555350019308568	-0.473957833309672	-0.511834210053441	-0.436895146074476	-0.411345799252044	-0.574641481505021	-0.38276550253053	-0.666372027566221	-0.488363411268082	-0.425920860012516	-0.437839077636015	-0.664950806471105	-0.461031558004681	-0.336920563013937	-0.49674230922835	-0.683961749506717	-0.691892237492165	-0.462515575543764	-0.409175989113392	-0.375168191979399	-0.645782245925625	-0.49830351440537	-0.878739175811686	-0.426760264906188	-0.50530882695932	-0.494113957661113	-0.366669334856109	-0.482397021266957	-0.279902552158868	-0.414429988676798	-0.358618748252566	-0.40451305394816	-0.738697662432367	-0.329741726925933	-0.342390960051111	-0.471905385349733	-0.717759529548715	-0.596173372924887	-0.615472590635426	-0.712530878120175	-0.507284885495619	-0.628900417996916	-0.366566562665917	-0.526653778947181	-0.474027713260201	-0.36388563206606	-0.358883088206798	-0.535136402862758	-0.656949713846917	-0.42452651362473	-0.54528582680984	-0.467464184920345	-0.669525215113435	-0.647149784957862	-0.552847583875132	-0.443390689854935	-0.760860597080847	-0.625651565073187	-0.583300912554526	-0.569033501597939	-0.533882718808159	-0.532113414316584	-0.499538574872808	-0.60807688315264	-0.558013997412666	-0.552708746386821	-0.510140854707407	-0.518641656045554	-0.599101413734685	-0.298491067831583	-0.272675453727623	-0.417283248420598	-0.64159120883814	-0.503024626678388	-0.420678006708336	-0.71678133108565	-0.65311742397325	-0.596235499458902	-0.539805488204821
"55835"	-0.358843744130657	-0.476771720209312	-0.236431704531477	-0.31194767283046	-0.436153922330945	-0.231659065570037	-0.27115345451557	-0.222368365187824	-0.264812273377708	-0.267127060651983	-0.56390611606256	-0.557284221977478	-0.373196925829982	-0.43691281500532	-0.280923523263846	-0.465290736855582	-0.617957639962554	-0.386569702961424	-0.30780783880557	-0.326396829792541	-0.357692532107135	-0.248204458196407	-0.274331384159412	-0.407589642339325	-0.375042665953239	-0.224529760901504	-0.347943614122348	-0.407496044783838	-0.377942575572916	-0.462550684274366	-0.478416533022502	-0.263007109856596	-0.235703604487588	-0.366089710972978	-0.451385770970871	-0.375302038653076	-0.347177222542007	-0.258166238284582	-0.331033894102684	-0.33090721572805	-0.489743745267749	-0.325151346248012	-0.317147471431169	-0.520623925537744	-0.421551369446764	-0.391748336508755	-0.385875685361884	-0.379072039136288	-0.412151468202262	-0.54567970156853	-0.335524261302622	-0.28247605237753	-0.35460699313813	-0.165051419613891	-0.378111817050401	-0.298250216785973	-0.164483713860801	-0.478110483467675	-0.295603175216011	-0.29594868075503	-0.199600020171064	-0.320756062405767	-0.299414501840699	-0.330041236683348	-0.511364732876139	-0.528658940768645	-0.546901592729734	-0.459880419910058	-0.360654776592767	-0.405930759114571	-0.0685741161585206	-0.16847266363217	-0.261145346400387	-0.335365112651702	-0.288826510063542	-0.511059813541114	-0.24559929811931	-0.364358236587134	-0.552735583735592	-0.433680037695073	-0.237155876338703	-0.454181875998434	-0.470990974121283	-0.472427274353492	-0.321170804009511	-0.435148331443561	-0.435146659715944	-0.487594777915919	-0.39343471019036	-0.101638273866868	-0.268525903362258	-0.544881196558962	-0.387336539181278	-0.46050197885666	-0.333394944139484	-0.269892334761683	-0.330381415653146	-0.274915277793009	-0.384549121164327	-0.215239941227061	-0.358172595810721	-0.351763259091118	-0.22755049310159	-0.583793939284913	-0.424804324019244	-0.51425919489167	-0.570243552513524
"22995"	-0.444334664902634	-0.418921456283684	-0.44649650477229	-0.24675185634889	-0.478095840113008	-0.334457510619465	-0.302217777897798	-0.37680429579245	-0.495556661192524	-0.303454397509628	-0.405769336547308	-0.426760480061832	-0.357922674008957	-0.541169138056705	-0.0244616456354034	-0.342622721869202	-0.418404934355512	-0.430581943792351	-0.324045572852426	-0.575755956497765	-0.382393165344787	-0.412954022859379	-0.529416685039227	-0.513914516461566	-0.628320623570964	-0.441220262634972	-0.633606234545456	-0.396232014317366	-0.434261819254367	-0.414252200508038	-0.424461605553476	-0.324435024160102	-0.369448341089248	-0.508712888105475	-0.442553831235934	-0.760840968585913	-0.421189511539986	-0.343371892361143	-0.145261999066836	-0.583618081895153	-0.336095391457505	-0.43435560197472	-0.420327101572654	-0.577634150083634	-0.455250668502145	-0.439387107791958	-0.285457764207934	-0.223323697317483	-0.576223123067359	-0.543757837009626	-0.45608922292658	-0.460408692640656	-0.468080949675621	-0.398993945106654	-0.291673965475116	-0.405927616874226	-0.430003685340544	-0.476399181148015	-0.463686472614376	-0.289949717891188	-0.412271145972229	-0.388000671171016	-0.474202063384816	-0.401201151842678	-0.41310104533519	-0.529734038593298	-0.390322191763049	-0.279320259395367	-0.409224373263653	-0.324898717591254	-0.343299715340534	-0.340716295161813	-0.369871696976816	-0.371222405508333	-0.432320156464583	-0.406969770020251	-0.22488527065113	-0.37039015361472	-0.520776589615012	-0.350156890998759	-0.295078622826451	-0.528968903118467	-0.531144023431378	-0.468348540906539	-0.570756121077638	-0.503723481431637	-0.478240820605189	-0.405966265873278	-0.416791415333038	-0.501939151775419	-0.47103733440927	-0.348891388492496	-0.318312602239151	-0.60857952539901	-0.665070974145511	-0.251904282881656	-0.511653530516045	-0.318553204350739	-0.270072051527412	-0.483685155497411	-0.280559596489294	-0.512019131894736	-0.528021792159759	-0.490621656718733	-0.372900675994481	-0.637100941647253	-0.269037322158443
"1650"	-0.905579163973935	-0.884075339490433	-0.581937301005393	-0.80708029602215	-0.656818822980453	-0.55137864903504	-0.828524358786162	-0.615657760192489	-0.755985283610289	-0.805691069278983	-0.78722623439762	-0.938389498497974	-0.637945068578866	-1.01605345511386	-0.860294010076964	-0.679684248224468	-0.881543649379734	-0.721763526486867	-0.803650252947674	-0.819903661002904	-0.703794759843537	-0.861523218842434	-0.927293197992517	-0.726853415497546	-0.93843057859934	-0.8208325782893	-0.828146278126674	-0.925109421677655	-0.766584085846226	-0.929152909945021	-0.65440352138511	-1.00667862139217	-0.821634295843488	-0.961676956156012	-0.726820961107611	-0.734088651805601	-0.730878463804129	-0.664252309845059	-0.55256054242653	-0.836950958964136	-0.65566445186105	-0.544751237070206	-0.868092878365067	-0.8167003179869	-0.961138707553414	-0.713687782082072	-0.77001408604175	-0.756816233327096	-0.749437754380751	-0.785535803534028	-0.732933367604762	-0.719501955190473	-0.801206708985079	-0.644645754757664	-0.904121285266352	-0.646183866137071	-0.666197706216176	-0.829801988854643	-0.750648889912879	-0.731852759082186	-0.824634214736996	-0.824616519219576	-0.736461381672773	-0.746269751075191	-0.883721431671788	-0.789666868306439	-0.881235057997719	-0.823180467246168	-0.874370744087765	-0.856647735340231	-0.641479767717806	-0.703271830646981	-0.682092718396566	-0.80657034901871	-0.779819618183811	-0.946113209372425	-0.877177495119723	-0.805060308119505	-0.87742714708673	-0.737941081062056	-0.911494849477406	-0.757349344635806	-0.739746969963978	-0.864417209990701	-0.868781203465769	-0.823668851011871	-0.627768146347312	-0.786029515650486	-0.629346410158142	-0.815696206728621	-0.651298461761856	-0.917332845492779	-0.800771691712284	-0.571181865963547	-0.850551079110435	-0.535170367074029	-0.673254532456606	-0.656768233931941	-0.89587357213734	-0.530295044787261	-0.968204880693329	-0.669616425531519	-0.725916060146701	-0.791316442774275	-0.788484363428917	-0.895241712046495	-0.684172200342516
"8562"	-0.652737938130604	-0.786054156443458	-0.433229097549797	-0.63596454467494	-0.59460137751628	-0.567139388914596	-0.554216053349322	-0.662684940400505	-0.941273206430188	-0.524812333664706	-0.56742379436809	-0.758297208517614	-0.501639820784343	-0.581659636623289	-0.773294094634631	-0.809247129158035	-0.513937146649184	-0.518106229562755	-0.60963291670238	-0.495117654507399	-0.70067093344266	-0.621223989007963	-0.602319750928692	-0.759424835236214	-0.805562424561039	-0.598378340322586	-0.736126222673862	-0.693685195099234	-0.703906308644176	-0.589108727671092	-0.405665978439384	-0.633874795678211	-0.665902735980245	-0.877851030971583	-0.442183646279868	-0.700021334163902	-0.478403028082333	-0.60554907300855	-0.434394038445351	-0.711192998555909	-0.767162306613962	-0.579457906025751	-0.597716357402358	-0.692128997274375	-0.622687412517828	-0.410398505004003	-0.451636184782001	-0.716970102370264	-0.356754632497371	-0.674995441789691	-0.575119966667523	-0.649350383628394	-0.686357821016849	-0.9255063526455	-0.474553777322746	-0.529571795165807	-0.620525343771123	-0.618186278139489	-0.55810173965553	-0.721433713650286	-0.829779808386958	-0.70921946672221	-0.617804658038917	-0.80937583670276	-0.719561549043987	-0.513107749434823	-1.02405358600038	-0.515855291405733	-0.616430866440251	-0.714637035947831	-0.678181625342418	-0.502702115211325	-0.671402611947781	-0.62663445803391	-0.243049409160441	-0.856336901925142	-0.65487273061635	-0.577572709954549	-0.590831061066161	-0.49877596993404	-0.700375853882288	-0.671239449635814	-0.59481764246904	-0.420027231819082	-0.511084676428082	-0.69295510599653	-0.529110114836834	-0.763671300807978	-0.676410211965989	-0.695651039350133	-0.70903771758981	-0.755324530709122	-0.594627567914011	-0.551521935620105	-0.627631893050394	-0.338399555827863	-0.61462089662003	-0.597849253169096	-0.725795716203538	-0.648370776815057	-0.770007241020806	-0.482183355137293	-0.420250678386433	-0.810333518829498	-0.472983685701015	-0.725698453201349	-0.454201970846195
"2339"	-0.64894126851027	-0.450873779935135	-0.447624703615825	-0.57992763154835	-0.43936573010279	-0.656972832857613	-0.702161623063925	-0.589930072267576	-0.481016373415945	-0.59125090636275	-0.631231698338875	-0.492550631838068	-0.769627723772947	-0.609332044639706	-0.652807536416357	-0.578638963134317	-0.611307730897421	-0.651744920811721	-0.557913962799387	-0.425270892495642	-0.876651855539409	-0.598727417624282	-0.920710085396128	-0.830725123120081	-0.413439294395134	-0.683449014444074	-0.638324665832224	-0.643816636343756	-0.542755920731898	-0.531985928956472	-0.469036368164507	-0.965884046047826	-0.868851265923088	-0.700663691787748	-0.52946609861693	-0.374248614046256	-0.585141625848385	-0.415040582472585	-0.350714760868154	-0.430741174504913	-0.511496577909092	-0.549822162932371	-0.474156573564425	-0.67806458354221	-0.364417464311597	-0.769314953948945	-0.626291284029064	-0.681916313656338	-0.509238465490306	-0.465510575347448	-0.73703053060664	-0.630563478606494	-0.497239588415602	-0.664860816201874	-0.537996932831575	-0.405809837830733	-0.72679542440749	-0.518687478929887	-0.472042210577597	-0.692773245798817	-0.72150993763762	-0.646200605218651	-0.696709595421982	-0.335333782781288	-0.559692170851743	-0.770207211844877	-0.580153306276972	-0.528566249931085	-0.407642634422669	-0.464242783494356	-0.412585140245838	-0.27547456993222	-0.53712849847637	-0.489838061828117	-0.413888529808335	-0.563663933406297	-0.690182899021906	-0.434321873650424	-0.440415859457742	-0.638578601656072	-0.539339614384741	-0.59187067168207	-0.903254327781948	-0.641733889109862	-0.485976247888885	-0.785337472247974	-0.521995775048235	-0.723777416982859	-0.418322886770205	-0.384893437286444	-0.486522210144499	-0.68756117032307	-0.59696971221336	-0.659476230692103	-0.678965287357811	-0.319223044667376	-0.7932439767342	-0.653467252865348	-0.470636398834392	-0.423764167621161	-0.642243577481428	-0.570725833363136	-0.823137844546116	-0.376091219330045	-0.658149961276309	-0.56233610990528	-0.323672659060758
"2342"	-0.96154374984317	-0.744223724194487	-0.991368174655638	-0.964426834809061	-1.05690618631202	-0.852801906163105	-0.963289727826192	-0.715589394988032	-1.06431751582829	-0.962249595723937	-0.938995027484166	-1.13886078498751	-1.07543352668978	-0.839412899845913	-0.79637591205192	-0.9715088787913	-1.0186329970809	-0.959184149739986	-0.812202530775811	-0.801367536113228	-1.17707483064658	-1.1317120630869	-1.15866720132578	-0.948793377398121	-0.997474855885541	-0.89048564957871	-1.03393123350557	-0.951227187845689	-0.821808993372871	-0.641713038855093	-0.989067816864122	-1.27118790615657	-0.985394143509311	-0.865208032454333	-1.23150158728896	-0.897205562168953	-0.69849670788916	-0.753246827668287	-0.796856953631612	-1.03763625993546	-0.794115188014951	-0.716994986523457	-0.683199949700384	-0.945793947476634	-1.14417413785157	-0.917891717188114	-0.837477583617779	-0.930577037414899	-0.925132236537198	-1.11316966197157	-0.976729056062806	-0.944253981015019	-0.974489746709622	-0.935526757800573	-0.824703392136614	-0.86771063107025	-1.02608123713052	-0.977379836799138	-0.890799440840475	-0.915473687106525	-0.982451988575354	-0.839658493434992	-0.912076332028653	-0.807935161052593	-0.923090700617382	-1.10319336651499	-0.934806341509165	-1.02856639000997	-0.968204155595536	-0.907246142731159	-0.788448026612253	-0.461936305330722	-0.948257551354932	-0.649162085389354	-0.700031436194608	-0.998039370774387	-0.790051018823531	-0.542981954750872	-1.02549548154052	-0.895107940534599	-0.995025191019891	-1.10973354069724	-1.15313831625238	-1.14175455046711	-0.928547264290397	-0.957676883006049	-0.886199780710506	-1.01616096739987	-0.867679298450292	-1.15138901084289	-0.716546013682838	-1.09543100786084	-0.973575203511431	-0.904601564825651	-0.991106524505943	-0.624968265425939	-0.939701131970993	-0.712656004078605	-0.674666965013131	-0.982152642391286	-1.08393844811513	-1.01888518572604	-0.895596287434857	-0.804103410704904	-0.929307968257951	-0.989625671664683	-0.79013258909137
"3837"	-1.50327876238544	-1.51228783571937	-1.27696195019729	-1.53506256014514	-1.54893959360522	-1.53024856997105	-1.68061767021897	-1.29779455798459	-1.42717590392115	-1.37603783219224	-1.50789373769295	-1.47218936666519	-1.29799276067112	-1.2694503981512	-1.53721133223881	-1.32770665060597	-1.64622397121547	-1.45635492429256	-1.46715973636107	-1.4923521771508	-1.54164825487827	-1.47937396181245	-1.59602533518727	-1.45861948977366	-1.41524077812318	-1.36406040487583	-1.33590610861923	-1.52478392075509	-1.59008654689664	-1.54532968787088	-1.50122629126882	-1.62098591723716	-1.39398386038686	-1.44031943834274	-1.51821063482563	-1.65750241680502	-1.47704502641789	-1.66270577349345	-1.57322581150152	-1.34364946179328	-1.50478017477402	-1.57630609011215	-1.37324226510767	-1.36990178731149	-1.31303618436855	-1.51616543187726	-1.54279584696536	-1.40842941325064	-1.44530277777096	-1.32679096749899	-1.39274072870018	-1.42626635636843	-1.58030920183134	-1.55220255156065	-1.43316153610093	-1.5677550101765	-1.35157046972525	-1.44973604995418	-1.61124996765644	-1.50609682953998	-1.33673329160988	-1.4806950488875	-1.5387399128006	-1.43903781156789	-1.36677501671296	-1.41985516163346	-1.46334918765559	-1.53433946349967	-1.32893439175083	-1.31699302158685	-1.48036002707909	-1.63696063654924	-1.4303454094127	-1.48245800128753	-1.38355158374801	-1.45903595901538	-1.36649519538954	-1.50925190442779	-1.33880232820388	-1.46786942509014	-1.55905253975591	-1.40125639696529	-1.60054400666257	-1.58984036853174	-1.37108525832488	-1.4463176753304	-1.33024875459775	-1.52840299829216	-1.59191232540075	-1.4642344265762	-1.50320753288167	-1.55763251668292	-1.6379698786243	-1.53287169693122	-1.52225943539633	-1.60825739975259	-1.53194233175473	-1.36654706541607	-1.38210272264385	-1.45827618172597	-1.4392104850086	-1.66340376304935	-1.40547328441083	-1.37800544605245	-1.63835543484517	-1.35655967874886	-1.54028940841325
"100128731"	-0.13668097702282	-0.236449353934735	-0.241319816212431	-0.34093875329849	-0.235259698502318	-0.0143769279255933	-0.351751391678512	-0.224814658336988	-0.191283721192247	-0.453586509911035	-0.342610097141933	-0.132942293322626	-0.0750109544167413	-0.0520654940635673	-0.363083283269208	-0.293618986211643	-0.0899507743530289	-0.233441367692783	-0.359886178709603	-0.233495637003136	-0.559382336761222	-0.687321661621137	-0.568115260543796	-0.143378950214312	-0.471910596763878	-0.194422021814306	-0.71053271184426	-0.455178126763103	-0.277052074673476	-0.236520063619455	-0.407012333444968	-0.287438585809844	-0.148359619455522	-0.413232245853349	-0.218436714734489	-0.153799963724056	-0.18016597787376	-0.172592011828828	-0.290105377339937	-0.492732953122257	-0.15950320333469	-0.138683702970885	-0.442768131485424	-0.480555524445937	-0.691585285289747	-0.204934639785597	-0.297399713960865	-0.21999222351592	-0.21817006756459	-0.344392323438836	-0.531087028125094	-0.316809817063259	-0.326052769904672	-0.274262680885567	-0.186710931078549	-0.0869784017716455	-0.309096749439538	-0.301652083103589	-0.411397838263334	-0.266448759170905	-0.339320038992513	-0.460194145588168	-0.150613268944484	-0.149206101542294	-0.785015444739881	-0.543712054869298	-0.264347773914307	-0.474063983972564	-0.243869526300975	-0.431309755284856	-0.218964069661064	-0.142885133022082	-0.31750550911016	-0.267755723454779	-0.206605140986454	-0.580134023701036	-0.55486995987155	-0.240734256980789	-0.214573523589927	-0.203408036417052	-0.744989399715263	-0.365012528688202	-0.336013850486353	-0.346746966329943	-0.412363100755814	-0.405155932301545	-0.216898829378712	-0.51962137421733	-0.294637369289139	-0.304613156248192	-0.287379509641987	-0.527120125531057	-0.138522377215551	-0.290267712649753	-0.286853450804028	-0.239930940262537	0.0931121938771334	-0.253353546143042	-0.0750713498096723	-0.332231345524684	-0.362775627792773	-0.353858795240636	-0.338714898342421	-0.329036315671829	-0.41260133720228	-0.588442669615208	-0.129895890628174
