	"ACH.000070"	"ACH.000095"	"ACH.000097"	"ACH.000113"	"ACH.000128"	"ACH.000228"	"ACH.000235"	"ACH.000237"	"ACH.000238"	"ACH.000243"	"ACH.000256"	"ACH.000265"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000318"	"ACH.000383"	"ACH.000403"	"ACH.000448"	"ACH.000463"	"ACH.000483"	"ACH.000524"	"ACH.000571"	"ACH.000624"	"ACH.000661"	"ACH.000693"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000721"	"ACH.000747"	"ACH.000770"	"ACH.000785"	"ACH.000796"	"ACH.000824"	"ACH.000827"	"ACH.000867"	"ACH.000988"	"ACH.001353"
"55150"	0.149668973473112	-0.0597267080075671	-0.190246281280514	-0.0482034715578764	-0.0855453216585556	-0.123368199286203	-0.0836605838680654	-0.120691745093859	0.0639277194256279	0.029889887828318	-0.0699262048643103	-0.0680130673084391	-0.15453922218042	-0.0337507308353644	0.0788960019032168	-0.090973400860552	-0.0977575543740662	0.00557118241349165	-0.0693883498929103	-0.106953219541975	0.0897164221165506	-0.0952092599828037	-0.0582244768107692	-0.189388812272701	-0.0912256160918884	-0.0690050100320184	-0.062703892903772	-0.0828285377698228	-0.113229108754639	-0.0185031921940019	-0.089487735373507	-0.0351850545151924	0.0153554209672873	-0.0283100101411642	-0.251153202078225	-0.101606762012563	-0.0437851147317017	-0.169108248189931	-0.108019523621798
"83987"	0.0159451910152985	-0.068110810893467	-0.221132692228146	0.00882990841295528	0.014349302080789	-0.249373729967727	-0.0773290531475279	-0.0918354490759709	-0.0349239930805481	0.0336708087763868	0.00787142641509319	-0.158147829811493	-0.0972211609954866	-0.10411237278259	-0.109893655475426	-0.249628741073665	-0.111660059255641	-0.0570119217472216	-0.127090019859122	-0.0412128049970334	-0.18479997174726	-0.151245178710053	-0.0481167300673316	-0.193072182727082	-0.157504693116243	-0.0700134019582044	-0.117240736578317	-0.147594389503065	-0.100780715307846	0.020670332758592	-0.0737741403830149	-0.0667754450442222	-0.0495564616314359	-0.104001948521437	-0.26465870334568	-0.0837797917394654	-0.059960412843149	-0.115810285477436	-0.0567237159597761
"10849"	-0.466698751526043	-0.523119986612562	-0.289571555019731	-0.330195061426479	-0.46903129667883	-0.523787557762389	-0.353632061912584	-0.441480068757237	-0.33672908468784	-0.495265572758723	-0.407523943362849	-0.54038390779379	-0.316894514424391	-0.468107854607432	-0.278425037256622	-0.520490122326974	-0.329260602618188	-0.306533527104945	-0.323689229914539	-0.476569752618251	-0.242779528859768	-0.293029888411509	-0.325279762045684	-0.559915491055439	-0.542630000588835	-0.433568069936732	-0.357298135400505	-0.288236727362907	-0.397698802410373	-0.40396890234944	-0.46573550130662	-0.3912589862469	-0.140917044919769	-0.307503888410757	-0.411519262979064	-0.50930851066855	-0.0806962500560149	-0.366118370629262	-0.333539382788127
"51362"	-0.60626675718553	-0.701882755974414	-0.692680229408229	-0.621578535667566	-0.557813995761168	-0.657484294660544	-0.699303445993167	-0.724397517236195	-0.653538161191899	-0.669885110303439	-0.535713620223484	-0.747429640254371	-0.63199418072029	-0.726966316776588	-0.40287582329653	-0.811690761114886	-0.596199892764905	-0.642338673336994	-0.614859169475666	-0.861376707458649	-0.767965158480511	-0.592825785313001	-0.724982920335957	-0.941327307993119	-0.602017379615506	-0.76677670525005	-0.47634865910897	-0.926377324095911	-0.849156231275386	-0.774085605818012	-0.586176692419033	-0.684298256565616	-0.670059545754953	-0.772331756794497	-0.698586131888332	-0.833784759290713	-0.803913951719956	-0.965398431131167	-0.587669670811206
"11316"	-0.926277453794632	-0.803157507596536	-1.0182470065009	-0.899282600842949	-0.716819266316573	-0.927427001216253	-1.02238675641759	-0.891849439114573	-0.942148265460593	-0.970797759209856	-0.673071358847664	-0.929103451205232	-0.876264490615319	-0.868282660120263	-0.926277639736539	-1.10166093027912	-1.05260153532472	-0.733327240919125	-0.890392213821158	-1.03982609322531	-1.01089268578325	-0.8987492511167	-0.95183900342849	-0.98046881685622	-0.881552003722196	-1.01812781708178	-0.786844989475482	-0.908075047129915	-1.11514703313739	-0.965738944247645	-0.987619100518381	-0.885876363023424	-0.968447941991125	-1.03498152160884	-1.04213896270524	-1.03952014903481	-1.11742701560986	-0.796454459583551	-1.02069084376354
"1628"	-0.00772402548484236	-0.0754251753456602	-0.196098194692529	-0.0221216796859231	0.00696983190487526	-0.285064768241538	-0.175479963101263	-0.0695544038703506	4.46534551057457E-4	-0.160077854564671	-0.181524575756633	-0.181940533162914	-0.0329834034817346	-0.25388195604397	-0.199713085409085	-0.307400720718629	-0.217526858205209	-0.131013025016634	-0.0887791915143077	0.00141381041319352	-0.116387126422644	-0.161321407296441	-0.0968729868394297	-0.253027439691802	-0.183998909093592	-0.135569627848919	-0.125874312884871	-0.391226752265071	-0.145692504493841	-0.045826564849825	-0.0291822881677594	-0.0344911132683753	0.0119667001961644	-0.19726667467947	-0.273283804019803	-0.220247106864742	-0.0802027015053924	-0.0464144738843737	-0.178009838776005
"27120"	-0.115397398224942	0.00575049284133558	-0.138365605496379	-0.0610281651988748	0.144206002367211	-0.0859377235918544	-0.0533243928185488	-0.0629002530128174	0.077037390003981	-0.028091687130056	0.0594847897652425	-0.0358461196101503	-0.0956067455699307	-0.0402261556117798	-0.0824409037492134	-0.0809243838405631	-0.0425436741169664	-0.00518102260438335	-0.0143296677381195	-0.0397247426041199	-0.0723926592643261	-0.0884295573829693	-0.0266730184514399	-0.158669809896841	-0.230442629792558	-0.0896805595851025	-0.0383780766002591	-0.078407403275498	-0.0363568355132132	-0.0195445564427977	0.0575597054905779	-0.025754118873091	-0.0323615101048447	-0.0728599833201326	-0.140727614118711	-0.0769344682023783	0.00250771606033898	-0.106808039574995	-0.141407069235107
"29980"	-1.511329996959	-1.53086822350655	-1.36677065522497	-1.52057321244105	-1.49455804074027	-1.63164450314559	-1.41548265545815	-1.42656177375645	-1.46550456057396	-1.4864664215818	-1.10914484428011	-1.24409118548955	-1.20794431284137	-1.41137384247767	-1.38725394485478	-1.79234247426274	-1.37308148029126	-1.71752814669475	-1.34568415561786	-1.34626888891559	-1.71696152551576	-1.773642138469	-1.46521398164367	-1.39164998287838	-1.38754337791858	-1.40070581284092	-1.71996511278844	-1.76006054904748	-1.32122134758461	-1.54475683546228	-1.43152229148518	-1.53203811808408	-1.59332193814198	-1.30836348026872	-1.53567465066999	-1.28211677734624	-1.43149281853454	-1.3698795869243	-1.53074656124744
"51575"	-0.756546686345476	-0.782364450215098	-0.948093499437399	-0.823868217546656	-0.808423018273215	-0.896951673982442	-0.825436956715129	-0.801348771388134	-0.925570299251046	-0.952918750504462	-0.83032877557124	-0.860472140589788	-0.843211885980463	-0.813160943399997	-0.924337356349361	-0.915034284408263	-0.69279876438499	-0.987217664712567	-0.716178336941719	-0.988739096228414	-0.909576647581267	-1.06443863492502	-0.794126590303589	-0.974250240424966	-0.929202101197479	-1.08130540866051	-0.808529792524022	-1.13400927085544	-0.79456251036408	-1.0049596871599	-0.975574672581017	-1.02069298872393	-0.767304711026215	-0.866272949525297	-0.995984124245433	-0.999997241869265	-1.03680062623159	-1.01961415622801	-0.867648201772698
"222826"	-0.0111783992847644	0.113508069165654	0.157481912446238	-0.0359824726988901	0.00562710679108987	0.227279298970034	0.138560713820162	-0.0546526632395289	0.0168814191112171	0.100105734414351	-0.124965232267977	0.101643003453785	0.0693434561539707	0.0865666503509136	0.0318228526797307	0.126886608780359	0.0410298943006006	0.114107332994969	-0.0550269767981313	0.184417856183763	0.148480605158813	-0.0451682731074462	0.140730841460816	0.123509802800579	0.0417955766851936	0.124954914981679	0.0898059574613376	0.165289505417037	0.0836401610076217	-0.00909304747323199	0.225880490509919	0.0942972383683763	0.0157296634779032	0.161836708624594	0.171415660184508	-0.0313041504373746	0.10412045979334	0.165589284562258	0.117619056735962
