	"ACH.000021"	"ACH.000095"	"ACH.000146"	"ACH.000235"	"ACH.000363"	"ACH.000460"	"ACH.000516"	"ACH.000657"	"ACH.000695"	"ACH.000767"	"ACH.000867"	"ACH.001061"	"ACH.001735"
"270"	-0.0189353523842155	0.0539787382715331	-0.0191119412679799	-0.057734670810942	-0.0655839618393407	-0.0168746887190991	0.0478246760477505	-0.0382433756804761	0.0618067673783925	-0.0244645194707301	0.0158064122952501	0.0325811007294849	-0.142328574704021
"9184"	-1.72242564099013	-1.57089811124249	-1.80057820014603	-1.56500872189887	-1.52979418060147	-1.45288280249596	-1.52899912921588	-1.66511166071353	-1.2897911941724	-1.79235540314011	-1.79368336968369	-1.52009856832923	-1.5193243476227
"25871"	-1.0907818859728	-1.05223416473865	-1.05229490968789	-0.984159699156693	-1.09790400375641	-1.02486245194549	-1.02186229445308	-1.09777732953304	-1.03742829666631	-0.987294746062163	-0.991354193989456	-1.06720199050762	-0.987712019212768
"902"	-0.860080119283726	-0.789570605020479	-0.902509374050756	-0.823225394250419	-0.849520984983558	-0.696348840508383	-0.841908181903086	-0.917818252108956	-0.948233368311652	-1.18325069481595	-0.949575021841621	-0.785869450615878	-0.930640333440563
"1022"	-1.42851247868589	-1.40922514483356	-1.66222938885763	-1.301179788022	-1.33030725975876	-1.15906525509497	-1.26828348485485	-1.38153972161594	-1.29897191137403	-1.38206808415623	-1.56239992127033	-1.11577765239768	-1.57120338542031
"1058"	-0.561053218235955	-0.682043473101125	-0.49772890320646	-0.749205267079888	-0.608870816919975	-0.745459933317209	-0.604377112378417	-0.582175025915891	-0.581775866907835	-0.78250303590501	-0.874012201045738	-0.620191431826711	-0.747622526211812
"51550"	-0.915828686839203	-0.622915077538216	-0.802740359765465	-0.800724244646921	-0.787639699783953	-0.799688571031022	-0.693553358877586	-0.701635401076839	-0.592160783068028	-0.744550415986622	-0.753551439996604	-0.83628072993558	-0.79954898257161
"84916"	-1.49257711148436	-1.45576502003822	-1.45720108285295	-1.36790719923101	-1.56833479079062	-1.42174624780366	-1.38969916882116	-1.34720593126432	-1.40716329147193	-1.39929194256435	-1.41616591135676	-1.42408725800306	-1.43503138535262
"1603"	-1.12127913023594	-1.06300362339241	-1.14025529138563	-1.06727311016231	-1.05008816363973	-1.14718825506752	-1.16504449960764	-1.17169290750828	-0.93677584006113	-1.17774181594724	-1.0505156038691	-1.14591889771384	-1.21367988682716
"51163"	-1.52882891170715	-1.4564320352864	-1.52413750429205	-1.55655983026846	-1.27116169398022	-1.26831908345066	-1.2865305916742	-1.4695243310398	-1.14151031754572	-1.31805879176289	-1.40516588227612	-1.50152252880419	-1.6296091947462
"11258"	-0.851552326758502	-0.662594622987413	-0.471175929291336	-0.72942515548382	-0.477124411088847	-0.629803489434226	-0.587043551380423	-0.757213458411593	-0.504400112829374	-0.79591239995203	-0.999922954760757	-0.592032220069927	-0.656122328729759
"1937"	-0.650838655978235	-0.779847524046721	-0.585930011737722	-0.798050777038475	-0.569811915279888	-0.827012664911617	-0.879047923850586	-0.844846736431327	-0.332943176174592	-0.653832017369333	-0.799302390984707	-0.725116026800339	-0.675200862078321
"3692"	-0.916729572207109	-0.893852588306831	-0.991070225281454	-0.825014554491525	-0.870519526458099	-0.862033722852208	-0.92245275782018	-0.861444080249957	-0.790120719146757	-0.799693630396356	-1.04239652031269	-0.885765441881781	-0.796141450088781
"51010"	-0.744774299517163	-0.597037540819528	-0.574277312787354	-0.768218414913317	-0.733194958286551	-0.667852076670814	-0.587294953973235	-0.62365052378968	-0.750896686388767	-0.66460070921765	-1.11471597001613	-0.787433472850533	-0.696513790225796
"118460"	-1.04646802527501	-0.947340160963561	-0.900792087276435	-0.932738130983143	-0.975773419278094	-1.07184525683857	-0.962709071958011	-1.10527454505562	-0.930178708101652	-0.961594267030462	-1.07418055587936	-1.06051211181619	-1.0956103442897
"10056"	-1.51331010688022	-1.43670670652224	-1.65022061421292	-1.3853383677504	-1.0822022673575	-1.56256548044718	-1.29320932531591	-1.6126769164702	-1.41219035257841	-1.2416542569379	-1.32642890339626	-1.39787203331638	-1.619219809652
"2091"	-1.05688980451175	-1.14420316619607	-1.11510812835883	-1.18500404644116	-1.10161132347997	-0.977985951214714	-1.10090734692262	-1.24317101770579	-1.03304774522591	-1.00395082913574	-1.15633377377522	-1.14521389367738	-1.22920224714339
"2976"	-0.537244069540297	-0.518006876932155	-0.390002260260456	-0.521360024055585	-0.318169610651108	-0.515940772762185	-0.527518836875314	-0.621615822144089	-0.446393677908343	-0.40057846803414	-0.463868539602972	-0.478718440494936	-0.61499118058098
"55355"	-0.597156128878307	-0.787755587269902	-0.48916048132525	-0.541199202218818	-0.539242242945702	-0.7014633773651	-0.816339868199364	-0.687506979897875	-0.695223176803761	-0.749231257952734	-0.706654272123449	-0.697855262905954	-0.684631526366973
"22824"	0.020703643514827	0.0193568261328951	0.0424211906063882	-0.00883130007494664	-0.0356141474338687	0.143458287332665	0.0484808447180594	0.044637121369085	0.091795994922802	0.0682024618839305	-0.0245928701064288	0.112869155361657	-0.0330467166547068
"55272"	-0.947192925833768	-0.911911400533859	-1.26039306861395	-0.88060834495325	-1.07217970790092	-1.04232523640688	-0.892400599570799	-0.937951754196862	-1.12616777991138	-1.19518491049103	-0.939758919806428	-1.02332665500678	-1.08976243512888
"4040"	-0.0368462170850918	-0.0273917324773359	-0.0808486659455535	-0.067339374652352	-0.0610588541199933	0.212949164693172	-0.0771477701658716	-0.00603044520621638	0.0547617678599792	-0.0233777636065013	-0.0281393068846766	-0.14828708056059	-0.0488406334911624
"50488"	0.00319122031960872	0.00207823352668494	-0.0547833539103016	-0.00562943741841665	-0.115201194468766	-0.0320005501896251	-0.0296329221283236	0.021991371695773	-0.132672664494498	-0.0311341457554651	0.0962467493239133	0.0807197471986659	-0.0249406363726227
"54069"	-0.926898770064728	-1.103123652757	-1.13464430942661	-1.04378681516902	-1.03376529867655	-1.15202511269968	-1.20864625461964	-1.06878301030732	-1.0159262702007	-1.1970901472231	-1.2520882685933	-1.1055948930605	-1.16842563442358
"51388"	-1.47516417182168	-1.44590950767031	-1.6669930244754	-1.28245622341031	-1.6545643274627	-1.44626263770753	-1.47706635924241	-1.44778580824909	-1.31036712543524	-1.60828525018459	-1.40711903296972	-1.62780398217976	-1.40576316641106
"4917"	-0.00853603462203024	0.041298891438503	0.0743041295211421	0.0499510566110933	0.116851016693156	0.080558953838456	-0.0394063816614874	0.0151459466702983	0.110515093342023	0.0682870366918034	0.0832407293731265	0.0803105514128027	0.125825711881266
"11339"	-0.584993057256216	-0.804327025208849	-0.605439923267384	-0.756726172545894	-0.573074904480773	-0.802477211456404	-0.617398969416512	-0.822401764843416	-0.600378934953217	-0.527731784428382	-0.996428382509688	-0.792352435716396	-0.912044256833966
"135138"	0.144123854282602	0.186684642499281	0.188461157112536	0.144527952325054	0.253089667982429	0.173218872833512	0.200541427775003	0.104932694532466	0.281589180014495	0.15876754081389	0.224402800749156	0.232647205267216	0.223231631555916
"9533"	-1.3018710295814	-1.33424666107825	-1.28793630714756	-1.42436348636598	-1.2564457713779	-1.37590227442822	-1.47990432322617	-1.38862729612173	-1.50690706933063	-1.21515555701317	-1.47936362547476	-1.44576407265264	-1.32622758057432
