	"ACH.000014"	"ACH.000017"	"ACH.000053"	"ACH.000085"	"ACH.000183"	"ACH.000207"	"ACH.000215"	"ACH.000226"	"ACH.000233"	"ACH.000237"	"ACH.000244"	"ACH.000248"	"ACH.000277"	"ACH.000288"	"ACH.000296"	"ACH.000324"	"ACH.000330"	"ACH.000356"	"ACH.000403"	"ACH.000427"	"ACH.000445"	"ACH.000452"	"ACH.000471"	"ACH.000475"	"ACH.000484"	"ACH.000511"	"ACH.000517"	"ACH.000545"	"ACH.000579"	"ACH.000580"	"ACH.000584"	"ACH.000608"	"ACH.000630"	"ACH.000637"	"ACH.000649"	"ACH.000665"	"ACH.000697"	"ACH.000711"	"ACH.000725"	"ACH.000747"	"ACH.000773"	"ACH.000783"	"ACH.000787"	"ACH.000788"	"ACH.000805"	"ACH.000822"	"ACH.000827"	"ACH.000829"	"ACH.000840"	"ACH.000846"	"ACH.000847"	"ACH.000855"	"ACH.000867"	"ACH.000882"	"ACH.000898"	"ACH.000900"	"ACH.000901"	"ACH.000921"	"ACH.000929"	"ACH.000957"	"ACH.001054"	"ACH.001134"	"ACH.001197"	"ACH.001336"	"ACH.001353"	"ACH.001745"
"79872"	-0.660666286688517	-0.281973444239046	-0.590281168501635	-0.595347070009067	-0.581712447556913	-0.0819770616349845	-0.408436159593164	-0.552788785438185	-0.341120606967317	-0.568188263669752	-0.261986640856141	-0.466986517122053	-0.131953575077232	-0.544804010260157	-0.637534220822108	-0.429596703640882	-0.688656259408444	-0.345433185346642	-0.615139781687826	-0.659504019682457	-0.582702421701364	-0.431178649553643	-0.478920816990127	-0.364359234151296	-0.280215172562498	-0.484760597825986	-0.385086237327097	-0.378623088856961	-0.51527250584479	0.0682683638441947	-0.463392503198678	-0.534864974236908	-0.61474757327523	-0.197336345588186	-0.488856375450484	-0.615928252180103	-0.474859516147033	-0.342936524184945	-0.584117395106444	-0.304801115249304	-0.162038535194012	-0.538408361108041	-0.537776744118968	-0.418943280274588	-0.444632246110025	-0.475692549096887	-0.374887777311956	-0.63982964215132	-0.29020629425477	-0.565217098812998	-0.423370346424156	-0.397513831968032	-0.243510594371578	-0.358816895195879	-0.389704585791528	-0.359306542616887	-0.427716496789434	-0.269615169542243	-0.525660862059268	-0.719758442682797	-0.587313070988861	-0.475557599717379	-0.717172835951954	-0.359149336360512	-0.51158258884938	-0.459949865051695
"1271"	-0.129426788208185	-0.0275332638660932	-0.0346244099939253	-0.209358231797381	-0.0229771730534145	0.0150658693110922	-0.0877556825009181	-0.187098101651426	0.0100962526489496	-0.0402220670351945	-0.0642327135946763	-0.143492121464653	-0.0656402858926282	0.0395212765364944	-0.0139728322775868	-0.0171128112469528	-0.169004755435479	-0.0331808536594764	0.0509897952634544	0.053893234924669	0.0247176108784526	-0.0302177892439241	-0.0654771895816803	-0.180325360021109	-0.0965957366740978	-0.0224858852578094	0.0137559339971082	0.0141201360703497	-0.119110233241432	0.030387026346916	0.0539774565884872	-0.0716179636337522	0.023058407722701	-0.0293589948388174	-0.0477108385268674	0.0545896341103114	-0.109792978220661	-0.0875007864347163	0.0299889477061707	-0.121730846575369	0.0191737292196401	-0.0429855502766523	-0.0418010572525954	-0.0672751016645017	-0.070081230211536	-0.0299803008454037	-0.113392133077279	0.11157652067567	-0.121118246394384	-0.221456355366916	-0.123819079149605	-0.189989614964249	-0.0536860533159686	-0.0271954294366161	-0.0772674547423681	-0.102673038686074	0.0293441373860755	0.0808917763751804	0.007510289811917	0.110709348614644	-0.0384966380269165	-0.0294460154927054	-0.132059851107955	0.0319871791320484	-0.03408733579657	-0.0266175879194853
"1778"	-1.11082895702583	-1.04080291094002	-1.13023614490915	-1.16822994963002	-1.1641679407279	-1.01035610080827	-1.01653536821218	-1.12525175337605	-1.17931161055989	-0.959769683290577	-0.955825330397198	-0.797513590839923	-1.04516579553552	-1.12169452321395	-1.10060120846258	-1.23596559679659	-1.24649947582858	-0.863681899746478	-1.18460101298865	-1.04144943216612	-1.10945028127618	-1.1842509844924	-1.10998124821406	-1.14538545429497	-1.03213271820861	-1.0259397613229	-1.19188307223409	-1.01348833904402	-1.49742823077205	-1.14496593814873	-1.04792960273389	-1.15898421043709	-0.982285020425938	-1.10101915559773	-1.19060429664086	-1.13700533399289	-1.06385321143069	-1.11070650190249	-1.33858904144466	-1.15757142959812	-1.07099666376961	-1.31431503596301	-0.997455208090342	-1.12410491509466	-1.02714946207642	-1.29881530722569	-1.06751602371729	-1.10722430263813	-0.951513836749507	-1.12401038849802	-1.07020662309687	-0.769451728870097	-1.00887193431166	-1.15248233105967	-0.960615413327179	-1.32147042539645	-0.994036633765455	-1.18872397680362	-1.27105349840025	-0.968239639186604	-1.17000741751017	-1.0124385814219	-1.39565440429378	-0.973166972590548	-1.03899945973935	-1.06008939547766
"653820"	-0.607441387185603	-0.56015779618797	-0.627508075443107	-0.750575653608187	-0.700227394638721	-0.519234247080167	-0.806103793344093	-0.697480030572179	-0.644778184463063	-0.620302097984375	-0.646205379563767	-0.682333879044819	-0.659893821579749	-0.681040710358884	-0.75577909510348	-0.647863462906622	-0.668471313568808	-0.488187431478007	-0.721615039309378	-0.678511597124878	-0.744440179150056	-0.68045908269144	-0.63374470074425	-0.753166577439738	-0.729486335516496	-0.636958017582681	-0.542430860609267	-0.524265065736083	-0.860643144590146	-0.636923222359707	-0.626736925825033	-0.680213389847534	-0.624731931144778	-0.463433924205908	-0.708585329590294	-0.594949220849067	-0.698617127402441	-0.520696847680737	-0.653256424587724	-0.645982791878321	-0.753030556709163	-0.777021688084398	-0.590607871913006	-0.549837528712609	-0.718406284986535	-0.858065028097091	-0.654938195902572	-0.416817938950158	-0.487259428054373	-0.630202091865125	-0.570883942361844	-0.492861416545974	-0.501794278794549	-0.650104584097968	-0.779270318451651	-0.821700070402452	-0.578355823612867	-0.691133369544087	-0.725847009496477	-0.52583264598001	-0.647349963517215	-0.60631456186099	-0.702329343118713	-0.768803026478161	-0.665916227252276	-0.680065579996351
"222235"	-0.31461351843828	-0.0738783029577974	-0.0914214899532117	-0.309830339994729	-0.196266271119991	0.0879730468319222	-0.146087151420118	0.108371861403723	-0.119908597423688	0.0422076920576235	-0.0308934878677353	-0.0175181755213596	-0.0986826589073845	-0.00558206352982441	-0.168670211273173	-0.212074476813318	-0.132914006639516	0.0635523358244901	-0.0463954110150109	-0.0387810035177638	0.117415036828048	-0.0463351777816087	-0.207610077164654	-0.0727189494026343	-0.15298137597829	-0.157703825542489	-0.138505961692942	-0.226055184660061	-0.0850311234315348	-0.13603276191521	-0.0959721398361352	-0.129640857622546	-0.0797445162387669	-0.0800274239405327	-0.0375365992975611	-0.0867255018366857	-0.0378127061322049	-0.0609673054842739	-0.0593608241386859	-0.192255112105031	0.102211723809727	-0.0388917216556699	-0.126859629275207	-0.117818940109727	-0.175970487218241	-0.0174946810819804	-0.13817942059454	0.106330612356837	-8.63553893152802E-4	-0.247888586047755	0.0500287012086845	-0.190215219422681	-0.130521612371126	-0.112463086444574	0.0720211117794167	0.117541114849274	-0.151144757329779	-0.190564391592147	-0.142978757128399	0.0808965397601868	0.0438462793484995	-0.0738376166419895	-0.0864090541795508	-0.139244021590963	-0.13795422929269	-0.0507651340304116
"22993"	-0.305824864434156	0.0806401346032894	0.197446837042373	-0.272542228555158	-0.00530555030126189	-0.0897685917424409	-0.176692086444773	-0.312539267943719	0.0202682934107216	-0.358828478258741	-0.286181362287061	-0.121700299463231	-0.0344158560055045	0.0749615536306223	-0.236243642655437	-0.0325546379772528	-0.410053026542714	0.0159855284234718	-0.156483031423462	0.269485103726816	-0.1258897490527	-0.164719149382477	0.00199039975877837	-0.111756939917879	0.0724835303997065	-0.0637438126017794	0.0349909481762447	-0.0378313185573197	-0.298390898641505	-0.103752902527852	-0.15883645992137	-0.107008410712202	-0.104933722400173	-0.0704766766101753	-0.00259424440250205	-0.0216917238265672	-0.187006614037478	-0.102122049538343	0.00848007261811701	-0.228093457832052	-0.0519873629613137	-0.0291502514854407	-0.0762014915984834	-0.0651201351404734	0.0461016624209091	-0.103740336797776	-0.0660376383224029	-0.0823762404099042	-0.253713867519683	0.0442557607118358	-0.0440568218555752	-0.105215252916024	-0.126161013604751	0.0584805529774593	0.0514783210907406	-0.142287813389803	-0.037228788498827	-0.112193588979089	-0.32456074768111	-0.201201015238154	-0.0526100399564271	-0.146673424201517	-0.330916707665665	-0.257323588664146	-0.224848264634729	-0.176437490992282
"10656"	-0.185451936718979	-0.0553991485878787	-0.069984446487341	-0.454262877170319	-0.0133004865101971	-0.10196243253965	-0.0873743494762265	-0.100770168157684	-0.0538772966407607	-0.21273406061673	-0.173151010261555	-0.223309303777874	-0.0305281218974947	0.106761532247571	-0.180660394812436	-0.169986047576161	-0.168866085895895	-0.0508554351370987	-0.19969684274013	-0.13791133624158	-0.0165235348036386	-0.0684242921687752	-0.0824622410546338	-0.0869470960037532	-0.17533635536186	-0.16432100531327	-0.173507707469836	-0.179173322651804	-0.246095586754929	-0.225270171723104	-0.20321470164854	-0.159822662857235	-0.0987275613320082	-0.0464826439482751	-0.202403270450805	-0.0208886620762391	-0.0707197911962637	-0.164854321493219	0.0123244343989764	0.0822239025788172	-0.203734584762424	-0.21314665953969	0.0549683184249993	-0.172090148306519	-0.259552575619836	8.89088142837639E-4	-0.174557345495006	-0.133999720665407	-0.0064168127612144	-0.468724674405843	-0.0700797170548713	-0.185944154745857	-0.101609611482705	-0.0845602656753451	-0.226909517549133	-0.020460402263557	-0.111381250429123	-0.0952891918714964	-0.0645315902271825	-0.0350862694419207	-0.0424566635193367	-0.0749137901730751	0.0881053965700168	-0.209300181728437	-0.0987043726349058	-0.0730600463143922
"51520"	-0.768454894603844	-0.547084393754659	-0.815779715368954	-0.836564550198749	-0.753450065037036	-0.68769039104078	-0.602877272884626	-0.668900533758674	-0.545420270900028	-0.793017596844273	-0.882997052716143	-0.650433249491963	-0.762306446279225	-0.631255045693723	-0.80668979985806	-0.621291653256524	-0.819039609327697	-0.543821386436954	-0.80971538177153	-0.598435883121115	-0.747950598046728	-0.74785989345248	-0.658191595550181	-0.711639509163733	-0.822662646478035	-0.837442158184769	-0.613727103882619	-0.69796384501085	-0.873560499045167	-0.734086194054384	-0.631854437703863	-0.671498831468948	-0.661324455216072	-0.55463469542277	-0.706222527137883	-0.864285722388107	-0.681293847573349	-0.673192114382746	-0.638511340792482	-0.746727717271225	-0.6882334430401	-0.643871402828135	-0.727374583323138	-0.742330276589035	-0.720239224957813	-0.896848209388801	-0.739170781136454	-0.694848247233906	-0.540052427955427	-0.845809209141009	-0.701546706771757	-0.508473789288461	-0.577814944560624	-0.56285955730126	-0.695512643210284	-0.656476665806494	-0.650733807458168	-0.871175327408666	-0.750481676522882	-0.68727379796128	-0.745812637143893	-0.725237259649213	-0.661308695720119	-0.833356271796137	-0.72049596021757	-0.698886383105975
"84298"	-0.314420842005431	-0.0629312734272708	-0.201526251100027	-0.456850247690723	-0.240653609927354	-0.260795247423764	-0.177231005955303	-0.393306855717827	-0.238318117889799	-0.236527223021676	-0.284663366266802	-0.261493239957274	-0.0578652023136219	-0.362414156722364	-0.34759826349038	-0.477409608532814	-0.396303389124646	-0.319784866578213	-0.320769283306317	-0.313355599414512	-0.456396135480123	-0.436599195311674	-0.232687896359635	-0.368714305738078	-0.325572815652617	-0.475141970545596	-0.275243484519161	-0.434214467423593	-0.351009623008405	0.0814575362213698	-0.243568692188165	-0.432930598612485	-0.359070411838238	-0.310911242753161	-0.377657319622206	-0.325125305403641	-0.228055509388802	-0.297743115639	-0.135884132433078	-0.620297378230243	-0.456333307592341	-0.406770442389091	-0.340912805478826	-0.217679400733716	-0.380726655239679	-0.189276324294215	-0.366330399616104	-0.368758355925075	-0.231837250327586	-0.162167709057122	-0.466990595568433	-0.382224958907031	-0.388751583094413	-0.285501076798291	-0.359221313303735	-0.367013551229124	-0.355725646616248	-0.54736001303459	-0.267895413830884	-0.395677160534389	-0.36902556785871	-0.419775657282211	-0.630766028844818	-0.470418148734989	-0.319266107748739	-0.333817023435373
"84171"	-0.207446821594075	-0.285673177507117	-0.062735023519123	-0.488357463889563	-0.338156066646677	0.00493425411935975	-0.007193028276382	-0.187641366785685	-0.0785989531096564	-0.154877107105138	0.0670098268483909	-0.206408022181163	-0.0358791563618766	-0.120846205663892	0.0402367415355266	-0.117379087278211	-0.110880288654006	0.00909011887590841	-0.153755263540442	-0.158053333923899	-0.418596387572794	-0.249517709351987	-0.073243940065548	-0.153351526428657	-0.151915938141978	-0.174559590198664	-0.0845322812897657	-0.185609248882932	-0.315316392169523	-0.0610785274148839	-0.105445789747116	-0.15906435948083	-0.100911332733558	-0.124365352046624	-0.0518703689397539	-0.151240630330807	-0.00250290684121375	-0.205835430536568	-0.103650829584115	-0.187832740372059	-0.14351166988663	-0.161495239687296	-0.115672226853712	-0.131804657502511	-0.0773796740739226	0.0486732954062252	-0.188767206220542	-0.162021891175768	-0.137214701194003	-0.208515185217499	-0.228835358491268	-0.146714581319617	-0.180235908329545	0.00169813561231393	-0.0384721995921067	-0.158417588195129	-0.0955831861840377	-0.15588182708698	0.128854412550115	-0.0569522181709121	-0.0225314659700671	-0.0851341162714215	-0.0518658990365344	-0.1608239156256	-0.225884035586487	-0.0929518855745463
