	"ACH.000015"	"ACH.000053"	"ACH.000067"	"ACH.000082"	"ACH.000092"	"ACH.000123"	"ACH.000133"	"ACH.000152"	"ACH.000159"	"ACH.000169"	"ACH.000237"	"ACH.000250"	"ACH.000319"	"ACH.000339"	"ACH.000348"	"ACH.000356"	"ACH.000407"	"ACH.000410"	"ACH.000467"	"ACH.000481"	"ACH.000483"	"ACH.000495"	"ACH.000505"	"ACH.000511"	"ACH.000516"	"ACH.000570"	"ACH.000605"	"ACH.000638"	"ACH.000651"	"ACH.000665"	"ACH.000696"	"ACH.000701"	"ACH.000714"	"ACH.000720"	"ACH.000773"	"ACH.000791"	"ACH.000831"	"ACH.000835"	"ACH.000841"	"ACH.000873"	"ACH.000884"	"ACH.000907"	"ACH.000910"	"ACH.000921"	"ACH.000969"	"ACH.000984"	"ACH.001001"	"ACH.001067"	"ACH.001151"	"ACH.001232"	"ACH.001368"	"ACH.001391"	"ACH.001532"
"71"	-0.316450730493148	-0.12726493478518	-0.324205427160486	-0.197301679975068	-0.218473730951264	-0.213438087374497	-0.197388340002837	-0.31560134747984	-0.532573400034059	-0.296125734103582	-0.285973583565516	-0.356142909001794	-0.258468923109957	-0.557563685416047	-0.226881234968611	-0.208322421854157	-0.596856223538185	-0.174721809129818	-0.363301278081991	-0.295749161355788	-0.256258578632925	-0.253232347798737	-0.211687561899919	-0.377119533054224	-0.414917707001398	-0.361061367152549	-0.199585709676982	-0.544556241946705	-0.42862491399843	-0.17185575827701	-0.282946660313361	-0.276128635160312	-0.146400854824411	-0.240443916393087	-0.258174511381792	-0.269747323327215	-0.483958777529467	-0.393147554948642	-0.259129166790055	-0.225984298167487	-0.259368579968543	-0.155048651447896	-0.220752088109716	-0.298743217337302	-0.19157205037981	-0.379944554651379	-0.207958825994357	-0.251927822634024	-0.237713013587873	-0.217901129113061	-0.302640198880046	-0.384689963513585	-0.36325164086918
"156"	0.171360308241926	-0.427700866084962	-0.132233164755891	-0.156222747575854	-0.0216784631490431	-0.16841038698104	-0.246909710042388	-0.220195271713979	-0.109370137885917	-0.180241461086631	0.0687015982946991	-0.102655567952807	-0.129027475835232	-0.0429049552320258	-0.0360434822885048	-0.404934266392738	-0.121749361591351	-0.231133274749912	-0.344058947715079	-0.1841053295431	-0.147633665467943	-0.304027045172763	-0.146156003680565	-0.132294004058602	-0.0491713488962507	0.0481700468354211	-0.315910493187154	-0.201184878377414	-0.187710019311457	-0.345772763933525	-0.130559092081098	-0.182796299154318	0.0112963061655355	-0.243439405974664	-0.176017623808908	-0.24887228298766	-0.299290342157639	0.0395091633005441	-0.283865892539818	-0.0143448563795279	-0.17933885833407	0.0794292550559851	-0.202900798830225	-0.17822694263747	-0.206654476624878	-0.117089144410084	-0.254994188597578	-0.214201953350523	-0.0442545278157504	0.0654625810374894	-0.11447664688898	-0.165359522825499	-0.151935520906549
"54851"	-0.542691428129455	-0.242211286424448	-0.325542000413661	-0.218973440055873	-0.238000031876133	-0.419934609990533	-0.380647408832439	-0.109948994408961	-0.311898842298562	-0.275974928847542	-0.553281339205876	-0.126709858891709	-0.424448408485812	-0.461482496440499	-0.394979353397276	-0.565327582658853	-0.580293235290956	-0.182215225641188	-0.36804202167407	-0.230594280166699	-0.394958098488668	-0.399800816435408	-0.213460362138852	-0.449273505080111	-0.367213950202187	-0.630120856722562	-0.510554742707619	-0.430068396750205	-0.243372408079712	-0.439858180314066	-0.313337895603929	-0.342678417450771	-0.186573248936863	-0.351841685420823	-0.435109906056567	-0.239597934840278	-0.395731864682679	-0.357741361967569	-0.537876621158734	-0.130881423364114	-0.261102322219806	-0.277871604410669	-0.530125875048969	-0.341109718913552	-0.214442078504753	-0.0970604656997637	-0.389305137578029	-0.407212600293125	-0.157561955820589	-0.410945520180281	-0.362880765851364	-0.354404501235888	-0.488194502709827
"25820"	-1.06027477844235	-0.85872568126217	-1.0392149215164	-0.759857542869836	-1.02319870921517	-1.00056432008991	-0.995334237700205	-0.763480571576428	-1.06207872964706	-1.04951840113397	-0.954533830857758	-1.08045071379686	-0.973210705997518	-1.03481037653706	-0.966634501833184	-1.15078491092253	-0.90687430298992	-0.96442645254205	-1.27250853572435	-1.06712004873364	-1.31264248244062	-1.27593581614703	-0.94786081386125	-0.954545018307487	-1.12381661885696	-0.929850357962621	-1.13081583635872	-1.0519945529664	-1.08871257548544	-0.741039147041312	-1.09900898468037	-1.16924298484694	-1.1489877465394	-1.08556379259554	-0.85659993518129	-1.21637554942816	-1.12475662684167	-1.16952790774383	-1.16203734023412	-1.01801079133796	-1.0432111495256	-0.836938213309484	-0.994728919181899	-1.02305682596315	-1.1003449724781	-1.01190842285689	-1.17006883083445	-0.806543324391443	-1.09475048777939	-0.943794261391424	-1.16256403903564	-1.0949560117141	-0.94719778710943
"755"	0.0993658208894017	-0.0346424911657629	-0.0541223535564309	-0.00631349459512521	0.00213093570248768	-0.132368017550053	-0.127887343849483	-0.0125898145854918	-0.0477713537241848	0.0359762916556494	0.0186445849551717	0.129610041768751	0.0109755285793649	-0.251014829027616	-0.109951169017186	-0.0799015160778279	-0.200116496873954	0.0585359651250753	-0.121151256064451	-0.145587118655198	-0.237388948074276	-0.131105188279868	-0.0893454556559176	-0.080252336449919	-0.096318462809155	-0.286719311982901	-0.0463053888109918	-0.0117026342131824	0.0254412487851167	-0.0583968875261607	-0.0243797748361422	-0.0281648670002975	-0.110319050368417	-0.156370866257974	-0.111862615906147	0.030149424622224	0.163723324487413	-0.302790482044954	-0.134826574799781	-0.0107328533019405	-0.245065147728694	-0.118270261543555	-0.074937586844584	-0.228172594898124	-0.00196861632440039	0.0316352326640306	-0.415075815000455	0.075035466148668	-0.207995217948796	0.0196138994511782	-0.0797350420302682	-0.021213459309483	-0.0402083809367208
"10487"	-0.378451714119637	-0.43634405171224	-0.492859103970941	-0.533059466225421	-0.497471245446221	-0.409223221270539	-0.327553264236686	-0.428759349272594	-0.478112134092105	-0.526846305045715	-0.496429842131994	-0.322205408107662	-0.50129979910918	-0.526089355028334	-0.568461251423518	-0.594052295376359	-0.590160774939394	-0.439684368488272	-0.918415287200208	-0.727195874735943	-0.470576771174622	-0.400588141790932	-0.345994215902113	-0.3708552706752	-0.259821428009178	-0.532408351260745	-0.683546313378388	-0.755453282876	-0.538528201492311	-0.481687705986057	-0.37670802550588	-0.268104040337724	-0.488309844711981	-0.7504563955732	-0.378753828308302	-0.511693305717652	-0.456819532584204	-0.248680063549666	-0.404441685576267	-0.737244908723556	-0.733396621353813	-0.45538707256762	-0.346931742796396	-0.310343662105855	-0.64423532021807	-0.414967155769395	-0.478712744640105	-0.564504745346951	-0.342267204365954	-0.45150063956048	-0.474899101435815	-0.608245514313883	-0.470630233077127
"8872"	-1.51031078534231	-1.51031364549035	-1.62805662879287	-1.72558782773307	-1.60066212068438	-1.3950100415451	-1.57862064865655	-1.28609184162998	-1.40604448828859	-1.58235790136619	-1.55777023402804	-1.38153068114937	-1.64410675304895	-1.38418799982848	-1.52766222293518	-1.50994979136591	-1.35383394943892	-1.42824564072992	-1.67586644993921	-1.49345090067054	-1.58274808711896	-1.568873764085	-1.36562574857518	-1.37671462848088	-1.57860861993726	-1.51194849778774	-1.46750927470746	-1.56885062905084	-1.59262849514322	-1.59255676316803	-1.44811274185691	-1.66927761364993	-1.40210937644227	-1.56790910128633	-1.43898453224851	-1.61474810356816	-1.51551260642361	-1.50688710530392	-1.65846216732724	-1.47684773796367	-1.52145832560927	-1.62098533116405	-1.52694878572495	-1.62799819992116	-1.61275553172481	-1.67702416098415	-1.67330515197632	-1.44383392774082	-1.44287183350482	-1.73335520469078	-1.62912892772837	-1.4577577533599	-1.42092952456688
"8533"	-1.01921738443724	-1.00879764668863	-1.10627298468788	-0.698224866479267	-1.19026663331088	-0.868381509334113	-0.916889110354912	-0.920767161283277	-1.10911353905897	-0.902047966519524	-0.850853396918502	-1.09107098647389	-1.03171416490563	-1.02146211903013	-0.90569525434825	-0.772010335737088	-0.892882204111456	-0.973270483570944	-1.02611338015211	-0.971928490786817	-0.815696092889891	-0.9615572015985	-0.881332309183373	-1.17468993190438	-1.00987258405916	-0.932211258643383	-0.882337933518072	-0.770093453598874	-1.01366547623538	-0.940588111843839	-1.03326863193511	-0.994483513640401	-1.2532935380041	-1.01090881370476	-1.17570243152446	-0.941594536068241	-0.851812942874743	-0.869295883141142	-0.736491902126579	-1.01232062411093	-1.01761127625268	-1.11996215851413	-0.861272237852963	-1.08108165433239	-0.892778650761216	-0.851814312548502	-0.86481657519212	-0.915950509530998	-1.07564110541189	-1.12486239100117	-1.08219331948864	-1.09724913297524	-0.835650825251137
"51138"	-0.794813546890516	-0.777630493088392	-0.812206442373285	-0.729121676929936	-1.12638232118559	-0.735438963546306	-0.740362827341934	-0.708340336198606	-1.18567105826259	-0.793549317040712	-0.874035786124796	-0.993847088561733	-0.73144602262006	-0.918486107847626	-0.910834249755723	-0.82674521936515	-0.814517015276185	-0.598316486553565	-0.914539865453712	-0.87541084950305	-0.978036163263439	-1.0095016339975	-0.826955184935756	-1.01660648243567	-0.740405772729074	-0.842843050509323	-0.938102813480301	-0.739162204619175	-1.06419298850722	-0.802517068250928	-1.02306564008244	-0.876201742863935	-0.950059433400823	-0.726346569947415	-1.01970675868609	-0.845919652498789	-0.957367564276525	-0.827450045721291	-0.950143297369219	-0.842295601880068	-0.799970775396298	-1.11307013931476	-0.718873656769246	-0.984353137613347	-0.945000232747495	-0.782772023655112	-0.94875168559668	-0.775166598894411	-0.869567050695622	-0.870558831240195	-0.882646756861116	-1.00025680790843	-0.816964409245902
"10987"	-1.23280841001512	-1.02662484174446	-1.11609714464956	-0.819055275401514	-1.30056866910376	-1.02855505746863	-1.17088098130019	-1.27419880384422	-1.32765547035574	-0.963368260265856	-1.11982538388756	-1.17671650742365	-1.08490225117784	-1.22073827074903	-1.21327621582136	-1.13400985416348	-1.06460949221587	-0.984947711141425	-1.00756042420491	-1.14265759111596	-1.33743296570612	-1.30306340500398	-1.14845755448295	-1.07505358048234	-1.08664702304225	-0.931206260277589	-1.22940582904566	-1.02728162709197	-1.21948333782303	-1.04668811272757	-0.983912587546958	-1.18895947512665	-1.11312551856806	-1.1061735620286	-1.18700321188732	-1.03768309980601	-1.05712378775669	-1.03615115125812	-1.01844640031448	-0.90720544232387	-1.13537623015475	-1.02596113362968	-1.09552095755922	-1.01540486064223	-1.09058189579099	-1.20553889435497	-1.08673137905181	-1.12742881171725	-1.01468110095403	-1.16606663853846	-1.16533796782281	-1.1147503883738	-1.08369231509704
"10920"	-0.852825720802913	-0.608738927953154	-0.976450359401728	-0.765772266200638	-1.05051819344799	-0.672417524877082	-1.16927050113515	-0.985961352238695	-1.05796937445591	-0.5780958180618	-0.826152485022231	-0.922183803782854	-0.83460077863781	-0.907390876138963	-0.710697986743149	-0.746403132851607	-0.728574533549816	-0.761433955392672	-0.768701387855349	-0.740197374354357	-0.810650013936813	-1.03811204942627	-0.660923746731895	-1.01231751626424	-0.788740546031684	-0.685868841916051	-0.668763151280757	-0.824470761301341	-0.754775129237391	-0.815044058512183	-0.993808427190497	-0.820900964859413	-0.870814226081533	-0.966639171904105	-0.840498184057878	-0.699634273359088	-0.671956977722598	-0.618233278696454	-0.665692518455507	-0.799964384926553	-0.701824634194395	-0.909277978659051	-0.925521445784531	-0.737652294590382	-0.702242187809042	-0.859118621695224	-0.63914708078338	-0.750576817135371	-0.633798941179332	-0.969416317382706	-0.711042296521639	-0.740182115219037	-0.717256612605878
"11325"	-0.691336835860944	-0.830700967252541	-0.86320054034778	-0.72082735102973	-1.09025243177158	-0.981528253813517	-0.847788064081349	-1.08405747638843	-0.955176479243678	-0.977094697946042	-0.891249925364185	-0.919796945323812	-1.12600894232024	-0.96637599596109	-0.814112084041313	-0.98665207161289	-0.783738930313564	-0.9574137251666	-0.931057728004159	-0.910714785453066	-0.893584400882604	-1.1236619280351	-0.888824020981386	-1.02396968813552	-0.961087815844685	-0.813995805155458	-0.946763958307023	-0.793760918266961	-0.890466071424171	-0.752316628593596	-1.02150783053527	-0.977863393517828	-1.00020478450866	-1.09086893720858	-1.02174704577621	-0.982344316854421	-0.769647598972362	-0.939448701397897	-0.918358326109085	-1.07870891023569	-0.723720599794139	-0.886508944125103	-0.906241367958414	-0.790635701219445	-0.858617730865659	-0.950525890167539	-0.63928590155211	-1.11219065185179	-0.869936652242492	-0.887402392753822	-0.782969209683208	-0.745946375836895	-1.08435234200354
"245930"	-0.193198952039229	-0.0628279137373214	-0.083044885091348	-0.146218184019511	-0.143301119175282	-0.101536346507248	-0.229839287556198	-0.151506294479205	-0.0680973388130469	-0.0985497688975385	-0.0593149939535279	-0.15068998682496	-0.0488550419352354	0.0816871567188514	-0.140218096974841	-0.0779998641670527	-0.0428616949078738	-0.0822738111688701	-0.16855184351571	-0.100187625348378	0.0338989161209173	-0.0262336349112144	0.0129703084435978	-0.0383421840478733	-0.0867598019010033	-0.0443404965266433	0.0398672980094538	-0.00873463968188722	-0.00280987684202119	-0.275268459508657	-0.0988088555801214	-0.056020106646604	-0.12127676952767	-0.18912620589579	-0.196199735319258	0.0460191464528446	-0.0820180198347293	0.0184278285413396	0.140074093246148	-0.0742566986375219	-0.113623181562359	-0.04942730575924	0.0111516821112855	-0.0609376696098015	-0.0251042907032681	0.0195282868645487	-0.0730018802663562	-0.0621723573833342	-0.0651627701329301	-0.00129772903562549	-0.0709906739387923	-0.00510875636067148	-9.16101622402895E-4
"1965"	-1.42789218746743	-1.46795691802708	-1.5797374075798	-1.58068149656722	-1.52723504401524	-1.38765715257755	-1.51339743533588	-1.33905751766708	-1.57132142298161	-1.43704661770877	-1.50259258160466	-1.52692494568149	-1.27251792178188	-1.33273337996798	-1.53543731279288	-1.40011525326373	-1.36089217695015	-1.35337115828061	-1.51252386818482	-1.52628176872527	-1.54779472708946	-1.42000692358127	-1.45331839032627	-1.49941215080722	-1.56734623899459	-1.5466382282065	-1.23583480054596	-1.47805368251928	-1.56700158409984	-1.48379543791412	-1.44769015418196	-1.62344825487174	-1.72276490981701	-1.52408564388689	-1.74356203915826	-1.4218313446169	-1.52166033852999	-1.52560560300034	-1.28708062506338	-1.54373654510318	-1.49772584776891	-1.43801629049065	-1.30000917782281	-1.52193110481883	-1.4466942876587	-1.42966528843144	-1.39908076045442	-1.5608511554454	-1.33361820607366	-1.4397514939949	-1.53020833762981	-1.49052265151801	-1.45523678976987
"54491"	0.112780373441559	0.0343950750126147	0.00841535683910289	0.0831613543396045	0.0400722136446003	0.0401496442528306	0.182179862021401	-0.0215632334790493	0.130408158830447	0.101114392223192	0.0538593792143791	0.0547779460112864	0.049397375783166	0.117070076805996	0.0433106101894817	0.173573980131448	0.229865290985363	0.176411890031459	0.122492137050491	0.113253658888832	0.0307548151636085	0.0680603780331754	0.12099730161767	-0.0580663745148891	0.0503520642508647	0.0286294443852038	-0.0339770302236132	0.083074776949851	0.0443335074429849	0.0397508066965447	0.0361313366954957	0.0481481411698592	0.0463208050335241	0.0118243796113176	0.103748555510779	0.0654345894775804	0.0450224789037954	0.0604948306738231	0.0742776452690397	0.00384003657006124	0.112552498556749	0.0475549112688101	0.0586431237011904	0.0968830156105547	0.0377060693541067	0.0200557265700144	-0.0479518461035594	0.00314288274730336	0.0816103866007042	0.0177399624945471	0.0741693166238122	0.180809554295624	0.0745614029954517
"55294"	-0.0166743889804101	-0.0616341631463296	0.266969059256689	0.0156090188618488	-0.0776039954792753	-0.0562249264877802	0.0607848235487942	-0.00881703028388166	0.175878424963518	-0.235177665123818	-0.205039018670263	0.09870520356772	-0.0312180279013578	0.0905568784253817	-0.187139114384372	-0.043138205810017	-0.0635808005997389	0.345015894465643	-0.110845027386108	-0.0223744246426426	0.125582219123235	-0.261730553341632	-0.125195940362664	-0.125619793969624	-0.109005200466677	-0.0226200804984419	0.308981427613016	-0.0500095131843401	0.0342638743817828	-0.0338145997110242	-0.295593294819283	-0.0979830706422924	-0.0662126566565331	0.175841995569802	0.0905484294185172	-0.00204588374562784	-0.0751852632418122	-0.0759556039483955	0.122997308450229	0.222960681898252	0.115020972845872	-0.00725126190247789	-0.265052658880185	-0.127288284118744	-0.108302115109498	-0.0760751721780214	-0.0469286897158383	-0.0145674103049917	0.0852694461082341	0.214354600963719	0.0234813909276327	-0.286523512831355	-0.222262805321381
"63943"	-0.0703819139432046	0.104214655122787	-0.172709132456167	0.0957495996577345	0.0175817927855126	-0.173106281841607	0.0336859639370433	0.0625115653452167	0.0373952057906262	-0.0293447266622055	-0.149991956440074	0.0366367523935457	0.124891817268103	-0.0404101420097532	-0.0453970564817276	-0.0513138872397994	-0.122031766097814	0.00859827777362896	-0.0747043496263615	0.046311468638396	-0.159869297274287	-0.108448359885077	-0.0147841809674494	-0.203861011617835	-0.069944852252052	-0.224150019979898	0.0573404914640078	-0.130272376518812	-0.0500816704479048	-0.128806188060553	-0.0202650779092982	0.0344358561347695	0.0662759452917681	-0.0264059497643657	-0.302945967360449	0.0491720823884855	-0.00856536944466148	-0.00144903972479157	-0.201607806320969	-0.218060763423579	0.179947899276776	0.0391417203513573	-0.12226385489454	-0.0480115291043497	-0.118958089719381	-0.187770375171149	-0.0167708879456415	-0.199739277846581	-0.00413339911758903	0.0703080019300105	-0.206549515606136	-0.044979269212741	-0.233927668090202
"92579"	0.0706601884054639	-0.103330976302853	-0.0126964350192479	0.0232928023642678	0.0337756603674259	0.00259987811432499	-0.0326279162247747	-0.0923987930884831	-0.0227144051104031	0.02954777779606	0.0398622828725132	-0.117276062274698	0.00169903767032182	-0.0409363502912316	0.00928385286597076	-0.0375930116867901	0.0118207401843064	0.0191977323740951	0.0523552901812434	0.038529023997532	0.0934870384643333	-0.0573027878105008	0.0172606522182558	0.0317836968871334	-0.0199623379559378	0.0185003120699411	-0.0211867893229408	-0.0770991048453604	-0.00957896594810393	-0.0546447325279805	-0.0389828017289155	0.0289541379602758	-0.00633448373805461	-0.033693294059464	-0.0258389865725087	-0.0433619444560007	-0.00561915949133642	0.00163916846432764	-0.00174679205776896	0.0772348149209679	-0.0688355509577027	0.0161770509322628	0.0938113307701608	-0.0353596120741807	-0.00686153534872425	-0.0795140352301499	-0.0222344488287322	-0.0656614538550694	-0.0804749651925712	-0.0705120865695047	-0.0418735070687618	-0.0133844687494078	0.0233890964416308
"92344"	-0.0505728075345342	0.178124236897885	-0.00115693453470923	-0.0550041393350218	0.0589286662781626	0.0977981394831388	-0.144480414796905	0.0132514468047682	-0.0110841170658183	0.0432487828121326	0.0901675593500951	0.173670607211021	0.0318012959419192	-0.0129064165964602	0.0478803382240229	0.0316879513397832	0.0679839864336298	-0.115116861096374	0.0652546455755409	0.101353912124196	0.201209834157133	-0.131405340986128	0.0057542126817786	0.168813276621058	0.0640020266068167	-0.0052080035934455	0.010504978512241	-0.06919657846283	-0.0151359155193356	0.0514271375970996	0.0597043383247346	-0.0371723213699581	-0.103032546899165	0.0722896044231847	0.258433522215213	0.00446748105617605	0.0824929759748699	-0.0440306377086347	0.182475188372833	-0.0502966176774898	0.0661721004026313	-0.125312936033412	0.0987928333068068	-0.0452655330005912	0.173741750872501	0.136117523915875	-0.0584005107874955	-0.174944340385418	0.097561869483056	-0.0687183002630439	0.0520174588001271	0.136763865133213	0.0823454717755563
"2873"	-0.890231810661295	-0.946459627193898	-0.820216736633753	-0.830651139438368	-1.02035780411643	-0.687451929740819	-0.912492314874886	-1.03835419475566	-0.868342298604143	-0.938600340721274	-0.903438032460837	-1.03005232984917	-0.987283682710489	-1.06470727405816	-0.99758778691685	-0.936139457814986	-0.651210976301587	-0.748507910992357	-1.07089357295012	-0.792247456512776	-1.15098086936072	-0.83336590812525	-0.842592961701717	-1.05694701154666	-0.950958915623166	-0.894124885000895	-0.91418555035151	-0.804525528203905	-0.920520580924488	-0.870640627030437	-0.983285206621683	-0.839680210739338	-0.951601832476662	-0.990958207024687	-0.900456736008373	-0.885067444372797	-0.815059861323224	-0.994921823060131	-0.869502459492119	-0.637488377846487	-0.738500368377708	-1.0956868319712	-0.881360401920571	-0.937811531227965	-0.744496443684783	-0.826537545673637	-0.847736092284962	-0.781425412563892	-0.860893794393021	-1.17612428629252	-0.885618355060028	-0.956672923316096	-0.83933530942231
"23210"	-0.517922846998828	-0.603056002348598	-0.493368917628728	-0.321782246547887	-0.497828678960816	-0.337927453081979	-0.339521941919989	-0.623760330551865	-0.409865257599226	-0.556099562202112	-0.399133907811584	-0.883256608064495	-0.261853930473468	-0.445072559258173	-0.468270562614912	-0.438111908394773	-0.725156685210327	-0.276686699451285	-0.418826940025891	-0.389875799934722	-0.362791034055072	-0.579902469097849	-0.411545143514183	-0.670772087535196	-0.546832162068749	-0.205099374329334	-0.40008186625072	-0.509026565893967	-0.427476566793801	-0.553464967683859	-0.444498631751516	-0.299990307675845	-0.330171592981139	-0.629767134371965	-0.608059665242484	-0.35686889070923	-0.485576261796042	-0.496538123674357	-0.45805634339827	-0.509860902667533	-0.332528211664115	-0.658876688415911	-0.263655976162198	-0.498380176602134	-0.388040376972742	-0.428612022368845	-0.395700033949255	-0.622609716623183	-0.472454969559797	-0.329640339276525	-0.347769450595742	-0.384248209543895	-0.474148064745937
"3796"	0.1088043471824	0.228744130083362	0.0410240706284853	0.00219394291141962	0.00619441537934308	0.0258390394106518	0.144822911013417	-0.00578649871507063	0.214418149375042	0.0753127136319573	0.175411058358537	0.118413654641261	-0.00636868689561654	-0.101643535973027	-0.0610514541488683	-0.0693184023374152	0.0199365969005243	0.0352869757093132	0.0911759247492154	-6.31968753655302E-4	0.0234443737714248	0.148871518910688	0.0779518382913438	-0.159442569646758	-0.0514666595281904	0.0557715556785163	0.111252236907171	0.0729391977116712	0.21809721315614	0.113263333276134	-0.015506794126548	0.00335585961142737	0.17483248540845	-0.0336496482229286	-0.0225703336916758	-0.00540494773656126	0.143905708779803	-0.0697181330109301	0.138722386330111	-0.0599605629413349	-0.437286648788434	0.177837026949581	0.11039068224978	0.025700810143938	0.196838888432073	-0.0693202801276171	-0.207240620623362	0.0604816918807615	0.0527094258903311	0.133996803745977	0.137720017793015	0.110368672655619	0.0450604529767014
"2011"	-0.20071064198613	-0.0175116091236033	-0.195601340115131	-0.293270695257057	-0.0992035856804762	-0.144690829034469	-0.157656233879974	-0.220891610032438	-0.027529110761524	-0.223138649760398	-0.196131440434786	-0.158841226512582	-0.162440972907862	-0.0453883099554602	-0.306702275690779	-0.296842557117319	-0.211118696188215	-0.0322518082676154	-0.206016326935296	-0.177688855157536	-0.194140745623475	-0.0903849773926161	-0.241611178533609	-0.307830677095081	-0.127352735583875	-0.266895546802719	0.118551477669533	0.00650062148666561	-0.254475841908439	-0.110728585781334	-0.181995324087412	-0.456578213440662	-0.346024481696197	-0.328882430024094	-0.0346027510755009	-0.166087291602526	-0.22410018968479	-0.0691176413215179	0.228924093094826	-0.171918849494087	-0.0550234416635153	-0.041445389899297	-0.0646593478955649	-0.370585614132699	-0.310963161855061	-0.105168913121555	-0.0923935923156717	-0.302612559562505	-0.161328486295956	-0.0976581797422564	-0.025038840405149	-0.198112492714683	-0.152612554283566
