	"ACH.000011"	"ACH.000018"	"ACH.000092"	"ACH.000099"	"ACH.000108"	"ACH.000159"	"ACH.000178"	"ACH.000234"	"ACH.000250"	"ACH.000272"	"ACH.000274"	"ACH.000288"	"ACH.000365"	"ACH.000425"	"ACH.000471"	"ACH.000495"	"ACH.000570"	"ACH.000593"	"ACH.000649"	"ACH.000663"	"ACH.000721"	"ACH.000788"	"ACH.000796"	"ACH.001028"
"28958"	-0.148359695002127	-0.15358716258871	-0.16452507761348	-0.203332773958047	-0.198985760542532	-0.258946648548938	-0.199050842207392	-0.290269732990103	-0.117440167323762	-0.254335370402974	-0.351019869169397	-0.267668601304411	-0.35325247093751	-0.276894950371958	-0.112415531366462	-0.163189885537296	-0.225491025406832	-0.264924464985164	-0.10434957740863	-0.374971343973172	-0.218758224420735	-0.17089096472597	-0.225529253410178	-0.315794078759658
"1841"	-1.38253673546892	-1.34621863843333	-1.37785784725018	-1.15941962241071	-1.2859604538215	-1.29561229081674	-1.32072647079452	-1.55825955567519	-1.37838314623306	-1.45045368174974	-1.28912204922086	-1.41456173116181	-1.34964223210792	-1.29790752503972	-1.45702142161463	-1.45343018643218	-1.22836044473415	-1.4454578596477	-1.33330950287774	-1.41999380240596	-1.36153770046163	-1.44323289201989	-1.434078957475	-1.29078728108342
"2065"	-0.13721395725033	-0.119838105789926	-0.0689411946664371	0.0406998115008293	-0.0852684714806197	-0.0260543396795899	-0.0126063605436022	-0.294429009432641	-0.0401978623163482	-0.347799909856812	-0.0564419499774935	-0.0364598365704533	-0.175184983668849	-0.0926817340193273	0.0354897040294369	0.0263625107282888	-5.78766398066158E-4	-0.0239050470035907	-0.119831750673311	-0.217689056139669	0.0476823618469244	-0.147591218400388	-0.0647361010734773	-0.0637679954633597
"130074"	-0.0804399383307872	0.154424258681286	-0.114863010133996	0.0117598917078776	0.0822894459035632	-0.11685204104483	0.0420676879308758	0.0637912714815687	-0.0608642202478901	0.0187714468212528	-0.0319567769337718	0.0751006446069228	-0.0582237004512908	0.0480569360082441	-0.069191760442287	-0.0715720436873136	0.00113376121211156	-0.110604393368575	-0.0301998516894082	0.0559641962345162	-0.102182387934198	-0.0462557909501555	-0.0349417679674723	-0.0272965495004394
"2634"	-0.0899473034264315	-0.136072776471019	9.01982625989456E-4	-0.0301783270777314	-0.0570918044355111	-0.118116380600274	-0.0409118727423837	0.229519091226657	-0.0564114892367074	-0.145269201461021	-0.016054989788147	-0.0568977186627578	-0.0125691993230205	0.0356289835926668	0.0597186337599434	-0.0320801397717068	-0.00105584580510107	-0.00455208182748016	-0.0458703986987206	-0.186226160820075	-0.0875015319008383	-0.0994919812994863	-0.022496067813741	-0.087472744373778
"3191"	-0.531701271478928	-0.83338355984734	-0.795776783151004	-0.675662416041366	-0.797208704831308	-0.712989768082464	-0.773111266135506	-0.777548277374473	-0.644369907590573	-0.727445344453367	-0.686548955920957	-0.770282029717957	-0.707702522778951	-0.674495622277368	-0.651384068084237	-0.823050656594639	-0.802823831674573	-0.803640065265831	-0.787068101511978	-0.878652051072838	-0.726051929870971	-0.806140471002699	-0.639443250688205	-0.694244845151556
"9394"	-0.336483521412649	-0.53692223575152	-0.473538717585336	-0.390746760266342	-0.40397390950383	-0.430811756404196	-0.370714689838857	-0.481683590323347	-0.344905636755199	-0.358214410679295	-0.510278018590933	-0.535171554703956	-0.502046553063673	-0.400210309668386	-0.452108536481165	-0.361126199049546	-0.567385451763004	-0.407554606687527	-0.470632373330417	-0.524836979735061	-0.451997152813178	-0.423267678430405	-0.397341700064377	-0.402789339440958
"4201"	-0.0239668861537764	-0.143794741019576	-0.139437739739963	-0.119226478050191	-0.124889290591108	-0.136045496598779	-0.1388869683152	-0.201566182431961	-0.127727938164424	-0.178747335891354	-0.223221716199751	-0.00842196107026073	-0.176064921871854	-0.0426916543735381	-0.0428551232394609	-0.167461638518347	-0.197283934224479	-0.117103864724222	-0.164813031863683	-0.161571109043418	-0.0910387387928726	-0.106563206191182	-0.112211919373437	-0.0942253812346408
"4831"	-0.210638127788476	-0.267437812731636	-0.287482040531535	-0.295431387219528	-0.304795096084832	-0.352941258727391	-0.252117858418282	-0.409603836727403	-0.204372444341994	-0.195687342929013	-0.259737079959091	-0.374735930415175	-0.280525255698172	-0.260765717694238	-0.432275669246138	-0.250866724386929	-0.300115186826014	-0.276360242188835	-0.215100981264756	-0.410421031370375	-0.360867698144847	-0.187877878987269	-0.223831633151624	-0.215613342277575
"23020"	-1.57961946429138	-1.37807028055451	-1.53088584053898	-1.49540777105493	-1.5285284985869	-1.44258484357509	-1.6060428845097	-1.44027118415408	-1.48863881045739	-1.50033200809887	-1.47216662385853	-1.61711833133605	-1.62126582816484	-1.5163547790189	-1.52105525738622	-1.74152486633434	-1.48626218366292	-1.47863617207386	-1.55880714344615	-1.5028716286306	-1.65018406514766	-1.53030019964608	-1.47653589553042	-1.56392741149247
