	"ACH.000022"	"ACH.000025"	"ACH.000035"	"ACH.000039"	"ACH.000042"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000133"	"ACH.000143"	"ACH.000150"	"ACH.000178"	"ACH.000188"	"ACH.000215"	"ACH.000222"	"ACH.000231"	"ACH.000238"	"ACH.000279"	"ACH.000288"	"ACH.000335"	"ACH.000337"	"ACH.000365"	"ACH.000415"	"ACH.000444"	"ACH.000448"	"ACH.000452"	"ACH.000461"	"ACH.000464"	"ACH.000467"	"ACH.000469"	"ACH.000470"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000487"	"ACH.000488"	"ACH.000502"	"ACH.000507"	"ACH.000522"	"ACH.000542"	"ACH.000544"	"ACH.000570"	"ACH.000593"	"ACH.000606"	"ACH.000616"	"ACH.000619"	"ACH.000623"	"ACH.000624"	"ACH.000630"	"ACH.000632"	"ACH.000637"	"ACH.000673"	"ACH.000676"	"ACH.000684"	"ACH.000693"	"ACH.000694"	"ACH.000711"	"ACH.000720"	"ACH.000734"	"ACH.000753"	"ACH.000756"	"ACH.000776"	"ACH.000777"	"ACH.000784"	"ACH.000788"	"ACH.000792"	"ACH.000802"	"ACH.000804"	"ACH.000866"	"ACH.000887"	"ACH.000889"	"ACH.000906"	"ACH.001001"	"ACH.001028"	"ACH.001054"	"ACH.001328"	"ACH.001336"	"ACH.001346"	"ACH.001654"	"ACH.001740"	"ACH.001765"
"2683"	-0.0896782499404515	0.0282046279504181	0.117287357145398	-0.0493324825002757	-0.0971115262014212	-0.0800223394686435	0.107824615852108	0.0863161353230763	-0.0620028912316045	-0.0357848515562971	-0.0833830162221158	-0.0602699216059624	-0.0131511540876644	-0.136787820691307	0.131796192315898	-0.0613058374245395	-0.160773404671593	0.0815357259084782	-0.0094364358425965	0.0920319811335235	-0.045970865453335	0.0187799530506128	0.0541995564872114	-0.0414185638157459	-0.0952148974959718	-0.185960754858604	-0.0947448456654466	-0.0201487587004485	0.174935414662695	-0.0805433862791605	-0.0629848642959559	-0.053258544754823	-0.0232428507324375	0.0305942584738486	-0.0059646335467433	-0.0256055271763688	-0.085820027675626	-0.059019813861076	0.051185176002144	0.142336063864098	-0.00536450945340831	-0.126718794033818	0.0623262854881211	-0.0971159959631805	0.035559221227914	-0.133493181303783	0.0732116643006413	0.00645472110630784	-0.11599588817345	0.102980860258653	-0.00937875440590557	0.0361233189352285	-0.0190645012996718	0.10600921041371	0.0486171876077985	0.0389430442136079	-0.0389285140013959	-0.114082297042643	0.00851630138876662	0.0596938129311254	-0.0448113180094776	-0.15554450119533	-0.287538255516421	-0.00257422476277943	-0.00103588142908833	-0.0811490062371744	0.0454220604363112	-0.0920869630030526	-0.0300643757256515	-0.0360525360830504	0.0475770633061829	-0.0320438074200533	0.0382924236040388	-0.0985778818153002	0.211261991283691	-0.0304475520691597	-0.026430527498402	-0.064265845246076	-0.119288946636301	-0.352861983786813	-0.11359287975027
"144453"	-0.159896548645999	-0.120121749663646	-0.10029895639972	-0.155546670204257	-0.215542720560297	0.0048154610472636	-0.089468152027435	-0.088993511639527	-0.116175915483001	-0.0512308420265631	-0.0289313462233227	-0.110371631378961	-0.0224593018273744	-0.0782785803509606	-0.257600710522981	-0.093683028679826	-0.204648284173278	-0.0543160493746099	-0.146456902833105	-0.296972140105803	0.167576798266147	-0.195411433969909	0.0135892993408556	-0.0572610979099602	-0.0707343989903711	-0.142862789905357	-0.0861373131511958	-0.186961206827196	-0.149018815146064	-0.100297480210456	-0.00368509234354729	-0.055611191711362	-0.0989882799604865	-0.137562329425884	0.0942255430914518	-0.0696509376801	-0.180119165054148	-0.0741685626525314	-0.0778072729390814	-0.119259921452615	-0.139557371482429	-0.059963893888887	-0.0576096055881568	-0.265873930529049	-0.230760988494729	0.0242201643897054	-0.0906910203382903	-0.129765196603478	-0.101248735186545	-0.119714623698912	-0.165056092334759	-0.0587126015974913	-0.176760614813455	0.059553215477578	-0.0144145715274829	-0.183598665024176	-0.140942693741894	-0.0808537809014679	-0.0710610063440101	-0.222621591204498	-0.276485952608101	-0.167122538516779	-0.112960632139947	-0.0611281658515326	-0.0792202798619814	-0.134231497810288	-0.0881440472349825	-0.0978596446284509	-0.101764927416917	-0.143031256391912	-0.0720097740768435	-0.18452458927439	-0.109246617528421	-0.177762813748667	0.0843732387877714	-0.108421206412691	-0.213851269750778	-0.0970919062035893	-0.0993082302823318	-0.0812464023168231	-0.141640499979332
"9184"	-1.82418387240579	-1.52630212991624	-1.54065501802085	-1.50578746489565	-1.84927642144124	-1.55428861448834	-1.40641326897085	-1.60353286805988	-1.79374093779567	-1.68749568278904	-1.52982023713384	-1.54184981509372	-1.72700434256657	-1.37097108407898	-1.74303872480951	-1.39347259914652	-1.61853445892958	-1.77644857616521	-1.63713727514318	-1.6791093359949	-1.76119977277315	-1.55618811298489	-1.71934764638779	-1.37241871105285	-1.47872960538021	-1.79499563447128	-1.57769484892465	-1.27753000446771	-1.87841812995095	-1.67301241480505	-1.69306861574385	-1.49917406328471	-1.77354788846447	-1.54462625642397	-1.4893988506018	-1.39168395217037	-1.74960845096705	-1.62609422081396	-1.58383166402102	-1.46681393630347	-1.59852031748634	-1.50245558070317	-1.6922795888258	-1.67449183021624	-1.35104409956339	-1.86223044920631	-1.45565689516991	-1.51879138762596	-1.51263943698337	-1.81618781506442	-1.55958212955982	-1.51090343682317	-1.52717743542693	-1.66995823413529	-1.60334198183194	-1.47408856066297	-1.54427913450468	-1.78410242795012	-1.51203512435617	-1.70324319466299	-1.69922453438822	-1.67525015996998	-1.56256861013918	-1.67844463940731	-1.54570232991114	-1.73488891834219	-1.76058647682833	-1.68577882675363	-1.50758954485894	-1.61630814366391	-1.48156573187372	-1.51188995903641	-1.55158463473531	-1.41799848960409	-1.62963024828798	-1.53537486205522	-1.55376791389429	-1.80744852341297	-1.74655993877148	-1.74287110462695	-1.65816975908704
"54955"	-1.63062988449149	-1.53045053510259	-1.6660479469253	-1.32881913914495	-1.63921225307456	-1.55987751612602	-1.54141199624142	-1.51071151089647	-1.39339851815973	-1.54057916027252	-1.77134110190855	-1.45427767353742	-1.5832458830915	-1.57127057375623	-1.86044038022457	-1.4941029985201	-1.7221648149716	-1.71202248953587	-1.63030658346721	-1.71407751087412	-1.42399040858762	-1.48912672386417	-1.75982106677461	-1.58894525967628	-1.52087267270575	-1.60757037745042	-1.38425179575183	-1.44435060441876	-1.74041976899076	-1.61267872180639	-1.54847088813553	-1.61448418829202	-1.53739009219437	-1.48000489215235	-1.52232786060937	-1.33890665879198	-1.60493927694841	-1.44542908087669	-1.50948188663474	-1.48181747350385	-1.62437082462577	-1.58777146972126	-1.69501540614733	-1.62099416245651	-1.54613978740777	-1.58742452316576	-1.39882051184452	-1.4820079495378	-1.44418380939397	-1.84490526414664	-1.70850184572702	-1.46621181709741	-1.61725925577938	-1.96422011428448	-1.56476647534442	-1.36082878491434	-1.49092311328392	-1.68608546255348	-1.60594271023452	-1.61405182716807	-1.57097870868494	-1.41146646780679	-1.61900057353827	-1.68192673679059	-1.51691231134062	-1.9922946098173	-1.74305122729617	-1.79432305024284	-1.47185003249769	-1.56862588009253	-1.57619259976265	-1.63712048539507	-1.46282447577576	-1.4387802358832	-1.38874495081238	-1.29802684342638	-1.61361991594769	-1.60409866149377	-1.82982767339995	-1.87574982901195	-1.47593847616605
"25871"	-0.960296273426596	-1.1067910086488	-0.977639211132343	-1.00184347874069	-1.08596322947966	-1.00414460359359	-0.967744587683974	-1.05764489278187	-0.952295232933451	-0.972255417183834	-1.04731250221547	-1.05714424890766	-1.04802341270514	-0.981045809176935	-0.988959991100135	-0.856103178349764	-1.03728989573452	-1.15970855307392	-0.722033463986764	-0.999078550967951	-1.03553362076853	-1.03435641999079	-1.08089845713885	-0.926713652671903	-0.92659805673943	-1.10156110317283	-0.829815784940507	-0.953433080183785	-0.91816075703668	-1.09757179859147	-0.924671319537235	-1.04162367731553	-0.810613808454478	-0.931233628854528	-0.819873645046701	-0.860575773261364	-0.951470244972488	-1.04596187965167	-0.950262247076879	-1.00620314591196	-0.851023633923579	-0.949944455555667	-1.08417911062539	-1.02527869277819	-0.806427010681093	-0.960859756794463	-1.17320146629375	-0.822052444817598	-0.958825182225284	-1.14707161730433	-0.993450656631696	-0.880084468166686	-0.78686133482487	-1.31949253618901	-1.17483966532177	-0.96532300645431	-0.872777982180733	-1.28246616067158	-1.00428822308421	-0.649637722292477	-0.919708280337615	-1.02077843328127	-1.15429295205028	-0.965791141630592	-1.02606240160912	-1.14576443247537	-1.33270350524214	-0.900907894292579	-1.07100910777855	-1.0460987365727	-0.986320155387829	-1.05887277337888	-1.01217623370192	-1.01322385889978	-1.02794910644753	-0.724972926149011	-1.05196147755311	-0.970088831599443	-1.12304497081671	-1.17176521432473	-1.26737117230141
"902"	-0.743464146414046	-0.65755252791658	-0.897321631485489	-0.715954592997485	-0.939128258833724	-0.711723275516434	-0.82336513022747	-1.00894518256544	-0.849394510190464	-0.857871136302157	-0.825917530094596	-0.850279891877437	-0.750449897140864	-0.837360849262708	-0.848581992101108	-0.741430314482137	-0.691366740885451	-0.952779200182856	-0.629275532093988	-0.862170699163133	-0.990441048304307	-0.88972874648921	-0.810460497592035	-0.90712205250063	-0.788337569937678	-0.590501937648866	-0.719022298161008	-0.721267803340897	-0.919491849859549	-0.861137706773277	-0.838260658370229	-0.804544967628922	-0.65049057586654	-0.800644869230363	-0.81854829833498	-0.803693875560884	-0.873208163503815	-0.85878088398015	-0.831701812588242	-0.706601020427672	-0.904825474896065	-0.889974352540594	-0.911854388535097	-1.07058988891396	-0.91835066778466	-0.814092973417358	-0.955926467604223	-0.941885858357108	-0.812216902003605	-0.802537264552673	-1.04054707960893	-0.85408210562932	-0.602638707886668	-1.04689976655402	-0.928018253633179	-0.927448152739579	-0.925701603709299	-0.791869058836896	-0.659679729716659	-0.765310221521596	-0.795577764306138	-0.703534093537498	-0.74064050314975	-0.859115087286578	-0.83104723762237	-0.988028870985303	-1.12408952750986	-0.644840834741292	-0.811777051574531	-0.738263098284063	-0.682602854329666	-0.603680508208066	-0.651158543532446	-0.659177345605703	-0.721087620080374	-0.782541100496484	-0.93935113701453	-0.9553559938761	-0.884726204612572	-0.835500950736649	-0.816150299265515
"1022"	-1.35107294603242	-1.5004489996478	-1.27745070915881	-1.38152956752867	-1.46531975123782	-1.296623862294	-1.30207442089817	-1.05822237964626	-1.2204006870266	-1.60182870272309	-1.50381358880129	-1.29500996927055	-1.3990124334453	-1.43051109669039	-1.31788013810851	-1.27675938940521	-1.57503070933465	-1.53322959271477	-1.41135046528206	-1.44482864380766	-1.14519431313519	-1.56868076329527	-1.52719531616686	-1.29321394915933	-1.2968685270824	-1.51127436506288	-1.42706120638488	-1.27505916505824	-1.36708300892878	-1.4443303318197	-1.31836582466866	-1.42479382065074	-1.50288196739347	-1.37741064460834	-1.55861214962326	-1.28879689039392	-1.42958155266787	-1.12138335382567	-1.53547855583649	-1.36279765514018	-1.23830106160495	-1.41787463988597	-1.39409797181387	-1.38079013678021	-1.15907971156422	-1.3372713259459	-1.3551825324644	-1.31824302216171	-1.3023131676008	-1.5226139011808	-1.41051793257947	-1.36185420716692	-1.24619035899958	-1.54115138235634	-1.40400408943913	-1.34325004307184	-1.35663808952425	-1.24694095054726	-1.21911902396623	-1.47458550304268	-1.33825373722624	-1.26931469692913	-1.65551234915201	-1.41570023258851	-1.44975591214395	-1.40195941396984	-1.48107127613097	-1.47805654671485	-1.37823394716373	-1.22295199250632	-1.4583097981675	-1.33806974935793	-1.30232934814149	-1.33624275282042	-1.19858379715885	-1.20454191043457	-1.32136581938138	-1.36554492179198	-1.46750998093471	-1.50498192703229	-1.25254033473536
"1058"	-1.02780361497621	-0.800735349468688	-0.903221592337768	-0.656437920720153	-0.98483645560338	-0.700583837702194	-0.785350720983239	-0.894454264155704	-0.888999949322048	-0.985600585838797	-0.559311250162663	-0.774850068264802	-0.958683985862555	-0.89596966642835	-1.105275941108	-0.829376230316142	-1.08987315302638	-0.721918194429327	-0.755745956635793	-0.870569781135626	-0.419178331375324	-0.690550549959874	-0.907102500001583	-0.829133107978267	-0.965805645522286	-1.00291011044494	-0.774520470689069	-0.403732453767211	-0.798504441779364	-0.81377504250093	-0.778849160050461	-0.754831261262954	-0.956697715621246	-0.83289428337264	-0.846961964656556	-0.958889614569723	-0.900260123270153	-0.55092254609165	-0.87972330396511	-1.0351906380674	-0.89686831204287	-0.965217949171738	-0.927365032175224	-1.02415661404835	-0.726698009457821	-1.09583760303731	-0.820277452351455	-0.695404358805339	-1.06499272672249	-0.733169654592052	-0.692654133220436	-0.915678734584937	-0.712368364490855	-0.756449199046477	-0.939691307869671	-1.01247430695599	-0.751598253033114	-0.921959562231598	-0.80479908326361	-0.867621512605261	-0.811549436616926	-0.704420901556847	-0.999938780002586	-0.92259792182462	-0.806857876636735	-0.937121149257312	-0.88499129795383	-0.725358467247573	-0.898488488320688	-0.663533910539828	-1.14495684048674	-0.75584492075573	-0.934569048635533	-0.652829689408473	-0.859244274456388	-0.825126391169718	-0.831692257886901	-1.05224296896207	-0.686696011375198	-0.643603569308832	-0.802050618194826
"51550"	-0.758364130975497	-0.879511697061515	-0.689050470684845	-0.752909710695742	-0.866590728601429	-1.04026750124671	-0.868069988046789	-0.992139698530744	-0.777346799247085	-1.1133029710378	-1.09246264158195	-0.883116758646201	-0.865392217692695	-0.917644171465488	-0.964333915353	-0.575053271240538	-0.821346870485537	-0.921221193322746	-1.06754215633606	-0.972643546765626	-0.865616224756291	-0.784577431092787	-0.91199602128764	-0.929208082061533	-1.03857873476721	-0.831682600056986	-0.576723258062653	-0.759120217233231	-1.03222927553557	-0.925670801859345	-0.813932881443887	-1.00856153829608	-0.624759056740416	-0.789348618151645	-0.764560092625391	-0.734806347819221	-0.806651338846726	-0.787147981440136	-0.818159862428201	-0.982131303295246	-0.866116597414059	-0.736290614473548	-0.918678085371601	-0.863380586426853	-0.514054529928295	-0.853155784814301	-0.981397893097862	-0.917802176931676	-0.701985612786314	-0.962342277281455	-0.731623215235757	-0.522833357562209	-0.92765844835996	-1.19218660320895	-0.78910076285473	-0.905254236621582	-0.864514228017282	-0.874797368867579	-0.852968843756957	-0.782470937432001	-0.84789277958705	-0.994533828077096	-1.08483904131786	-0.884038955990536	-0.769797956371767	-1.12457049855087	-1.11272201882049	-0.79626101909676	-0.81716524574518	-0.856950426159528	-0.605353877806284	-0.974456814587445	-0.898198805664466	-0.861253990802924	-1.00599526956294	-0.915848991079111	-0.621359305551484	-0.779390221531472	-0.940019578249259	-0.970761977582078	-1.03770443102111
"84916"	-1.54696246305541	-1.28195292969386	-1.54622745067221	-1.46435773489272	-1.36875250398692	-1.74768625051788	-1.31129262462264	-1.31767448144302	-1.35997001824555	-1.54233048725588	-1.65876344941716	-1.3214651355324	-1.28265089013379	-1.40491959949761	-1.46253548975214	-1.51799615849309	-1.43636629882918	-1.63332615802116	-1.53122347744798	-1.4125823531221	-1.62624428442918	-1.3758267103971	-1.50881315757722	-1.38434030243381	-1.30147028561031	-1.51090218743135	-1.26387154144364	-1.43439359840189	-1.53177967065726	-1.41035608322251	-1.15418477248764	-1.51929790844242	-1.54140993673156	-1.45156458791906	-1.58345379654565	-1.32856142383135	-1.41719498862835	-1.50857676235186	-1.61185623568519	-1.5507941115044	-1.36085269198575	-1.58658924861042	-1.44097192093437	-1.37910552803606	-1.42602309984062	-1.39189683201149	-1.49356000024178	-1.35871261256483	-1.46067627931994	-1.77811542730093	-1.57176684257461	-1.22709453346024	-1.43111489103087	-1.54340966324344	-1.38916645863062	-1.45815813545671	-1.39968542274383	-1.37496465623075	-1.39454526546316	-1.56308659492443	-1.4840836649164	-1.3467023287387	-1.74799466683403	-1.67349918500203	-1.43954971437798	-1.56299918149018	-1.35847176643671	-1.46844677157324	-1.56321901539786	-1.41217364853026	-1.46938013309187	-1.41932904859726	-1.37971189694195	-1.54922070417861	-1.40440782276166	-1.34344110945965	-1.36620577171145	-1.45029810030072	-1.5375442609645	-1.55526770971532	-1.34043246134021
