	"ACH.000070"	"ACH.000198"	"ACH.000250"	"ACH.000317"	"ACH.000348"	"ACH.000362"	"ACH.000411"	"ACH.000505"	"ACH.000782"	"ACH.000878"	"ACH.000905"
"10096"	-0.21792712051207	-0.400311782541191	-0.3177554147391	-0.466610775687178	-0.373924264234666	-0.410862793482028	-0.540441844988801	-0.343511831868996	-0.392669610114611	-0.222504360166893	-0.500651399691719
"119016"	0.18494381730881	0.334946719620579	0.340647087519262	0.289380809744006	0.245180572676335	0.237794385795945	0.289751251891118	0.267636639059588	0.157593472600394	0.148505018310237	0.250082280881456
"51378"	0.281976029969124	0.256043676103273	0.300271368482041	0.369617038858119	0.30768556189568	0.239816683078355	0.363975842848148	0.135603460028083	0.402189253009242	0.298805210096066	0.354538419877083
"222255"	0.00557317073102148	0.122755817454517	0.0959516946961793	0.116389902378893	0.0235138113131999	0.129845878438993	0.11509272681564	0.068257050580795	-0.016326319289781	0.0162235446563121	-0.0274563208042626
"8911"	0.0351703506616324	0.00465442918769654	0.00421157674838253	0.0607516956688569	0.0132869868043065	-0.0700378662258476	0.00397746521989304	-0.0609066496031855	-0.0583445115152294	-0.0840664510347418	-0.035589530757149
"8318"	-1.48730416015085	-1.40409822959172	-1.47767897946982	-1.48575945618462	-1.6097376520097	-1.44239774220222	-1.42627645981577	-1.55246283432633	-1.38747418308862	-1.40908992284466	-1.42137343161713
"284613"	0.0805394547715977	-0.169336953680651	-0.127619981858275	-0.245033498760673	-0.208358266774761	-0.0927540851231806	-0.0596240071713811	-0.164973506287999	-0.107774865217504	-0.129640893112024	-0.212525745671549
"63916"	-0.278910983988255	-0.241162714622167	-0.66221468954881	-0.324427305114086	-0.45368734743861	-0.267060024120449	-0.568273987116773	-0.398230971488818	-0.321147433494422	-0.356988668134018	-0.581079877469069
"285203"	0.0234257845969731	-0.0314024400668913	0.083268327795675	-0.149297845827867	0.174305828773316	0.074113312600199	0.019225322412366	0.0980695195470436	0.175048366452733	0.109293813609209	0.0210449184495169
"51013"	-0.429163093264263	-0.514077083863986	-0.511858926832723	-0.552845635141933	-0.74879407249821	-0.588753446001766	-0.709099709097614	-0.524257850541801	-0.458527839180563	-0.529225277879642	-0.609131488981105
"2633"	0.00286920173902803	-0.006993614318007	0.0581388841463001	-0.00811912231156224	-0.0278870170012362	-0.02361938781921	-0.15567342215482	0.0708444251059133	0.094362498884654	0.150345360306152	-0.0119388403859781
"22927"	-0.0315648517144461	-0.113031405737685	-0.0935273998231475	-0.203805928693904	0.00156042844084882	-0.0473700263392193	0.106421032217608	-0.0358442014004138	-0.0758785030881764	0.0903491259314713	-0.0778994731997968
"51191"	0.0753904517766205	-0.107647910609111	-0.030094585272929	-0.10959237977105	-0.0517924014102739	-0.0183483026260942	-0.0273487241712568	-0.074830801176015	0.0654564655740279	-0.00515924040876772	-0.0319742744475791
