	"ACH.000022"	"ACH.000036"	"ACH.000108"	"ACH.000120"	"ACH.000159"	"ACH.000188"	"ACH.000235"	"ACH.000253"	"ACH.000259"	"ACH.000266"	"ACH.000332"	"ACH.000368"	"ACH.000375"	"ACH.000376"	"ACH.000390"	"ACH.000467"	"ACH.000505"	"ACH.000511"	"ACH.000518"	"ACH.000527"	"ACH.000542"	"ACH.000545"	"ACH.000600"	"ACH.000647"	"ACH.000683"	"ACH.000696"	"ACH.000706"	"ACH.000711"	"ACH.000718"	"ACH.000732"	"ACH.000753"	"ACH.000794"	"ACH.000796"	"ACH.000822"	"ACH.000827"	"ACH.000865"	"ACH.000882"	"ACH.000901"	"ACH.000926"	"ACH.000941"	"ACH.000957"	"ACH.001001"	"ACH.001050"	"ACH.001061"	"ACH.001119"	"ACH.001277"	"ACH.001278"	"ACH.001322"	"ACH.001336"
"56172"	-0.26167483320817	-0.0872732618411941	-0.10092994270222	-0.155368143750703	-0.15053299846977	-0.256228071635505	-0.0921850403858229	0.0546713552946173	0.0324965188021788	-0.0425149365305612	-0.101548771009009	-0.136187261300747	2.75005449403842E-4	-0.0228226292274824	-0.129587197791089	0.0351495580211965	-0.0815335257744962	-0.182170401131353	-0.179992214570068	0.0352201999974581	-0.0620768167402071	-0.0129671404578006	-0.121170249704166	-0.132648634219314	-0.0499577683599059	-0.0285973087455111	-0.083659157428704	-0.233833594498772	-0.180571535017366	-0.153293303708039	-0.0825879274700276	-0.0782055844725143	-0.0950051014646143	0.0546145214222959	0.013573345689498	-0.108650561672873	-0.101912500931966	-0.10722685712436	-0.0284036931785706	-0.17039522630841	-0.0739287598088185	-0.141664652474898	-0.186666145750007	0.0864606109795519	-0.236882928965819	-0.0341580213540515	-0.0473651540182039	-0.175847040178175	-0.106975378526027
"160"	-0.0373689967961341	-0.13653950280292	-0.00329238181873453	-0.0255599438168124	-0.0636824553627617	-0.102606979880321	-0.0160126163542378	-0.0428269570337536	-0.115707581670668	-0.050913125308951	-0.131073541816529	0.00149056096909087	-0.0542055849096857	0.00905798038341903	0.120555888120047	0.0522943879450418	-0.0530649037723038	-0.101864673267559	-0.018904457870174	-0.0285223676881048	0.0135247269004768	0.046746953205625	0.0861725197495524	0.051729896514211	0.0176670986434826	-0.0107046034386761	0.0448891055424083	-0.250322103610837	0.030193556588674	0.261000709489597	-0.0179345932572322	0.0789870552000314	-0.203336782676658	-0.0677530014703046	-0.117747129645692	-0.0363858302241581	-0.0368103645693516	-0.0576748871676527	-0.0466278806755814	-0.0996657894842473	0.0097006222022271	-0.0270266405117165	0.0645094923574271	-0.0186796116653984	0.0423747343139434	-0.00493353725307033	-0.0208330107093126	7.96433964524534E-4	0.0366804228101507
"533"	-1.25126642626143	-1.19136448672422	-1.3355682576304	-1.08409777422859	-1.04602068290841	-1.16498290287334	-1.13392016138467	-1.10999757130897	-1.25793251546293	-1.16820455317699	-1.14922720407168	-1.04693079627703	-1.23323930113407	-1.04358626519548	-1.25703923139253	-1.16295987056742	-1.03657321270946	-1.21889105576684	-1.21004343767248	-1.10255635316707	-0.99618126810282	-1.21409527114085	-1.3830036798294	-0.999605773488805	-1.15587179294876	-1.1589480096604	-1.16905204029518	-1.18471555962504	-1.31387727187788	-1.20349008274242	-1.12273270972339	-1.01511982004565	-1.30559066321633	-1.37584792961695	-1.2060317519847	-1.10787399294319	-1.02176059188987	-0.929304486496819	-1.03634026225625	-1.32120190372297	-1.19573879633355	-1.04706080823105	-1.18594109053702	-1.17190175073575	-1.11031998349291	-0.976381890968335	-1.19441650924655	-1.16937328766241	-0.976558247612067
"527"	-1.19563659412761	-1.23701156519428	-1.40339710031336	-1.29087324235289	-1.27913324581131	-1.27709416169422	-1.31449318463436	-1.24708585600315	-1.4448218983038	-1.3618775832652	-1.28939638112532	-1.55993486522252	-1.37095778912582	-1.20723708621203	-1.53064079276854	-1.4244161004947	-1.28136864323364	-1.38296184720835	-1.40060775955755	-1.34949503194925	-1.27223564300524	-1.26319657824286	-1.35509498430742	-1.24474740734944	-1.33251361442155	-1.35756628815713	-1.49893763090946	-1.35227003996014	-1.55809173070346	-1.29252389559932	-1.59756942055787	-1.2866602595753	-1.46174429763896	-1.65426248358671	-1.29613664854154	-1.1742692211943	-1.35746181345798	-1.27785705911837	-1.12561786471856	-1.53527442251915	-1.11771005315856	-1.24770848460856	-1.49462095328573	-1.41100390870388	-1.40764062897004	-1.31071057459788	-1.51054511199722	-1.20277244777536	-1.25747542277492
"523"	-0.983018968972216	-1.31819510715526	-1.12838558857101	-1.24527166655998	-1.09807286375615	-1.15240331555948	-1.01199484626699	-1.23976784325864	-1.2815041379056	-1.29829078924291	-1.12268514679325	-1.19127735551008	-1.37655761427682	-1.19321336184411	-1.08076612445398	-1.01090644666479	-1.09920897613436	-1.242327788586	-1.39848842896718	-1.2649035745389	-1.26740091816952	-1.08234029138836	-1.16741561177347	-1.08781033753829	-1.02320975077991	-1.25592908072088	-1.32006655144632	-1.21024683993469	-1.31412759342133	-1.17272215419196	-1.24970115557009	-1.11924348723573	-1.3318799961675	-1.47370176247865	-1.19636143094652	-1.06083632949811	-1.11067742296515	-1.10597821997323	-1.13485373390178	-1.29161437545196	-1.1570384882206	-0.985038979115351	-1.42259149750258	-1.01240754634704	-1.09466692868061	-1.01788085578494	-1.32522186785476	-0.936350705728358	-1.09526429952685
"526"	-1.30171594006144	-1.32771012571256	-1.46545933263251	-1.2043070013535	-1.31699178141321	-1.26319712037401	-1.33273513827564	-1.29606962833094	-1.54372361333777	-1.39109834256238	-1.41766821222997	-1.31341386990648	-1.38829528644576	-1.18330789565841	-1.3741952551694	-1.65714028981938	-1.30685110835208	-1.17640240326111	-1.56762809071856	-1.37840742034127	-1.27398285727294	-1.31884048085129	-1.50330968503483	-1.20725972643229	-1.4584642309864	-1.45004363032277	-1.52127554947011	-1.45143090104874	-1.30510334371279	-1.28380379723572	-1.63963184125136	-1.38899641817189	-1.48698140895704	-1.73893282215606	-1.30586268962968	-1.2586659324204	-1.46909769589784	-1.11732535383778	-1.448018224904	-1.47613914616803	-1.43906113810335	-1.39209018944432	-1.31410529793864	-1.26240652425593	-1.66880776360374	-1.54422453352219	-1.43360221388039	-1.44776676706435	-1.35891759390079
"51382"	-0.519959057629217	-0.759198712941515	-0.617606545493735	-0.565367722799769	-0.744099690356789	-0.803231289634627	-0.543657548627321	-0.644503933192037	-0.633423134905182	-0.58259498666538	-0.515638854494312	-0.751102190021528	-0.521788806711636	-0.687338212735574	-0.6970114363978	-0.773310841392858	-0.46851705039284	-0.786024672311304	-0.779109059821375	-0.544646984870952	-0.688362373998237	-0.632925430250575	-0.629780550002605	-0.561688315392762	-0.60961880511184	-0.644548586100768	-0.708960332188481	-0.892165904490661	-0.643682130334173	-0.802345836589701	-0.689684895445237	-0.909304515515246	-0.581481477211468	-0.912456567457626	-0.659915769995296	-0.671684979076357	-0.542111142398674	-0.484078102846997	-0.609856672048058	-0.848733622905473	-0.594172398826297	-0.62233188161763	-0.679883093251436	-0.65584622027459	-0.756850941844064	-0.752347415638072	-0.639211738082791	-0.756890908583164	-0.533235737300232
"529"	-0.950868502640447	-0.868889791529877	-0.916925330934119	-0.723271476423163	-0.835511087236891	-0.965525945037713	-0.691373818066335	-0.735748901567065	-0.774539226047059	-0.915814660735779	-0.787313415059703	-0.896519679494892	-0.763731018844865	-0.799442177890243	-0.859081449471891	-0.91875568881594	-0.826819027518385	-0.922157513872027	-0.902635279371326	-0.872270393072911	-0.798223780244895	-0.720161761123254	-0.943868592253674	-0.650313584023297	-0.782422784860209	-0.960860848990039	-0.848939501905391	-0.998630177859748	-0.882678323449852	-0.945706338293244	-0.819169680316392	-0.824029594839073	-0.793006492625728	-0.894776903426203	-0.69641819796055	-0.872662981277019	-0.755885940271428	-0.780128097810492	-0.769772158630854	-1.10987706948889	-0.967374049213457	-0.956678188902592	-0.971328325230056	-0.844612818861899	-0.787229156441566	-0.825200544202486	-0.795760209241549	-0.992039213626373	-0.893742156245859
"9296"	-1.12532541408223	-1.27942512930736	-1.37106505902948	-1.15695363559099	-1.26020061252635	-1.2814578664753	-1.22767351188197	-1.29549190178257	-1.46527056668655	-1.41232135991887	-1.28300835846612	-1.44559867747465	-1.22972779491643	-1.08420311485463	-1.38897068666131	-1.33482909553341	-1.13678798378615	-1.26855617335682	-1.51803278146505	-1.31650973226194	-1.55161469536372	-1.26659266262116	-1.25640810372517	-1.27991378313732	-1.4158616206486	-1.36671221053586	-1.46864676398996	-1.42339665573963	-1.36412840567643	-1.41749728625901	-1.40931746212855	-1.283227848918	-1.51566736037297	-1.30715370201917	-1.17642860498743	-1.13216238163378	-1.12747776750802	-0.99407077824124	-1.21482495956575	-1.59063058635626	-1.46418209168016	-1.36757923972062	-1.52013635484997	-1.40705128142556	-1.36924633020009	-1.34822542896544	-1.15790132728519	-1.1784845014341	-1.39683935811792
"51606"	-0.39561405272399	-0.373253606395953	-0.564323288025811	-0.557325610465503	-0.790373124828806	-0.68176890548913	-0.591437996374958	-0.572444110104482	-0.555115294530078	-0.823171326778834	-0.531626600764015	-0.686978548769762	-0.630368797689819	-0.597820256420421	-0.753908485445756	-0.58071735342492	-0.492889447653464	-0.653617745234357	-0.622437272731723	-0.544296376814836	-0.348376903001736	-0.482683218595674	-0.5036515344291	-0.579138549006355	-0.630925279133091	-0.75018107202726	-0.85696739285609	-0.740876222370283	-0.549207522175297	-0.432519040700315	-0.762759216861767	-0.758628980843172	-0.742283204220308	-0.769062804867084	-0.572551694779301	-0.647858662664925	-0.680396859037922	-0.475629708593127	-0.392035670000066	-0.622060851732008	-0.61642176863443	-0.431621673088111	-0.677263669785177	-0.53690216040967	-0.582976860805013	-0.606025911709487	-0.623849636853973	-0.497467125986425	-0.558482954889154
