	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000035"	"ACH.000040"	"ACH.000042"	"ACH.000067"	"ACH.000086"	"ACH.000098"	"ACH.000108"	"ACH.000116"	"ACH.000133"	"ACH.000152"	"ACH.000163"	"ACH.000169"	"ACH.000188"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000238"	"ACH.000248"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000291"	"ACH.000307"	"ACH.000316"	"ACH.000319"	"ACH.000331"	"ACH.000348"	"ACH.000376"	"ACH.000390"	"ACH.000401"	"ACH.000407"	"ACH.000410"	"ACH.000425"	"ACH.000444"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000527"	"ACH.000542"	"ACH.000544"	"ACH.000549"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000605"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000696"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000735"	"ACH.000748"	"ACH.000753"	"ACH.000756"	"ACH.000760"	"ACH.000765"	"ACH.000766"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000809"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000913"	"ACH.000917"	"ACH.000973"	"ACH.000986"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001275"	"ACH.001306"	"ACH.001328"	"ACH.001336"	"ACH.001380"
"28971"	-0.0781053621627756	0.0379447732298658	0.0218590007144222	0.0370610858956867	-7.01647267062038E-4	0.0878384227261433	0.0415985086155263	0.0218879387088061	-0.065773095086277	0.0720414548926317	-0.166571924504928	-0.134219321522574	-0.0745901347196437	-0.0195994228572326	-0.125998499877238	-0.0556275841848441	0.0411029819290777	-0.0332377703550072	-0.049093703432642	0.00946510632052141	-5.45765192955831E-4	0.176494013120862	0.00789145791631385	0.0562831146161269	-0.0420282152594106	0.0919302424761257	-0.0944424042932231	0.0940515238444546	-0.00846576573468564	-0.115788979238897	0.0108199865533146	0.116689796172143	0.0589985490355467	0.0419337612899516	-0.0137845891483669	0.0733898789506419	0.0104178830763303	0.017643501143504	0.136594283426903	0.00628728725916174	-0.0459239796793789	0.0645539583897691	-0.026846194970041	-0.0962532336138905	-0.00740702166482153	0.00679788323923661	0.00308330819370827	0.0558268204920158	-0.0841956003060187	-0.0536944567145541	-0.0574423678332978	0.0539841998364334	0.0275661859126204	0.0962645451226241	0.0346692488945088	-0.0208850687706724	0.0413907008290426	0.117878120510928	-0.0950400046515287	-0.0570045812236694	0.019339051839557	-0.181590393746625	-0.0712097935742378	-0.0935153088527184	0.0974841503385444	-0.0370296630382835	-0.100620623302117	0.0259810054047592	-0.180869485431138	-0.0400412539001874	-0.0542316399266523	-0.0796665945853606	0.00280551454319763	0.116494245779545	0.130074344296837	0.10139720019642	0.0251063586663261	0.0116041729741971	0.0694180418728181	0.030232863553775	-0.00861043342930435	-0.0601424554646072	0.0311404365273564	-0.0320983550251673	-0.143713473524779	0.0341988449526029	-0.0477062870693584	-0.138745492576334	-0.0359167363562294	-0.0554945210413921	-0.00666707596550442	0.0392828460737351	0.0524968097123907	0.0206965338668457	-0.118544790293066	-0.0140282429712127	-0.0754130503771802	-3.95363037222697E-4	-0.00828731275987996	-0.0237014386682924	-0.0278747549167613	-0.0697425764360826	-0.0804232373947339	0.142196367608963	-0.0458052130444673	0.0483495592426429	0.0243739763105555	-0.00642862786264037	-0.0358130090121486	-0.0105998684139307	0.0935633924659647	-0.107262522338238
"85365"	-1.04088861112837	-1.27118011218544	-1.21570306829012	-1.01724712908118	-1.36966931846078	-1.18760408190236	-1.1870706784923	-1.0690511245294	-1.13693011609389	-1.18389125745084	-1.18517494367872	-1.06940958529319	-1.04700037360111	-1.23150333692087	-1.00386567414156	-1.01706952890308	-0.9922094739043	-1.1175703900092	-1.08294402092647	-1.07969277733649	-1.06029650914729	-1.16009547748763	-1.11291795687751	-1.27550512233123	-1.09729135247326	-1.04957867315559	-1.1210151777672	-1.20566884673575	-1.20082948486611	-1.42545549521612	-1.25437298149709	-1.25397914087905	-1.02392114720338	-1.06497278577004	-1.05926816888543	-1.23974145213635	-1.10160960818767	-1.06162162306616	-1.04281433699051	-1.02375150084676	-1.02417871696822	-1.27189759699518	-0.960229022752465	-1.04129359947025	-1.03763111959019	-1.02350102103622	-0.802555622897003	-1.20418291570748	-1.06662753630651	-1.08123468639748	-1.12341201738419	-1.07671671760709	-0.924601274352276	-1.23286030691638	-1.10636936674692	-1.33022410013101	-1.21818169618821	-1.27239356661382	-1.00023502912031	-0.950302039572211	-1.34699878652229	-1.27026971410969	-1.01662656448993	-1.11939512775588	-1.17298178582054	-1.08387150702709	-1.19841016509657	-1.25610448708529	-1.15494384487311	-1.22271952323905	-1.03139364235506	-1.34312661832323	-1.16201595799284	-1.0946701485254	-1.04853972207041	-1.29375600214451	-1.2049313669696	-1.13990248256193	-1.42343880347171	-1.18333788992206	-1.11987859601573	-1.15063823473167	-1.04322881575041	-1.18104074126956	-1.10590693526009	-1.37751284697056	-1.27695117361773	-1.30829471306149	-1.34211121403417	-1.12653415848779	-1.20942795156714	-1.28843856687697	-1.2877370675854	-1.10617424634192	-1.22411870699633	-1.42347795093292	-1.14120908836583	-1.04044751381163	-1.0102815584976	-1.21868204281553	-1.0110519388446	-1.21672258065828	-0.97049345485443	-1.09158399082597	-1.13106470237236	-1.17991761275038	-1.5072175825095	-1.08367477465179	-1.02771734466208	-1.13668617811328	-1.14458834977047	-1.22106620932556
"205147"	-0.186676856934156	-0.0469329094453218	-0.064589369214175	-0.100368374342192	-0.0942803461096603	0.00930227816216677	-0.0650845842926514	0.0147022001321794	-0.0443389208555328	-0.0376267037473136	-0.0617594111426111	-0.0462781478007201	-0.163949615276177	0.0292330612410705	-0.0239374301781231	0.00652445107580471	-0.0230853551779121	0.00386022842538537	0.00108188996589738	-0.058486407553107	-0.190342130327825	-0.0257354131683969	-0.0719485808282457	-0.092636385589682	0.0339449680348713	-0.0851090097951311	-0.0434020661431018	-0.157599633293333	-0.0658550570178423	-0.0812532642095678	0.00590121343387601	-0.0705833992936145	-0.0629242604079085	-0.0364117155000481	-0.0768724552193272	0.0382117588500309	-0.068495366611158	-0.0861041982050155	-0.0618263492585654	-0.0520128246887546	-0.0490380821108303	0.0704216518369771	-0.0613792701591196	-0.0903971701795505	0.0634135799155956	0.0656017204883335	-0.221780197928547	0.00334214384078834	-0.0345093335511742	-0.0711718586443752	-0.00988641663770811	-0.250262842504186	-0.0350140473986749	-0.145207423289445	-0.0985446239417189	-0.0802293031587648	-0.116817360563796	-0.142472134304839	-0.14754008578208	-0.049423979990487	-0.0193028602607061	-0.210780473567314	-0.0605877063937729	-0.0216490990167775	-0.056524443379507	-0.137593702425478	-0.138041393167261	-0.0900774657408998	-0.0365285456697621	-0.106579551130739	-0.127440266749663	0.0898870904604487	-0.0209150267252863	-0.132979365601946	-0.105716260412788	-0.0697711707784326	-0.0287610521184835	-0.0877772534268562	-0.153574232864928	-0.0894825260493368	-0.11808957227843	-0.088487226918553	-0.0349899656300846	-0.0219641867562682	-0.293440258571908	-0.0416724750310613	-0.0764974318851972	-0.138642109277886	-0.0233533333756393	-0.134414160358926	0.0653580476644324	-0.0551511657326375	-0.0602703092267553	0.108111200278055	-0.0137474766013904	0.0264458023038855	-0.0470183390302748	-0.00199306612103755	-0.0752277640893946	-0.128830081631112	-0.108567657261715	-0.19778841639693	-0.0192804857783783	-0.00604501980562632	-0.0991981397746029	0.0214899566036527	-0.142574852851797	-0.197526712930838	-0.0751683972212484	-0.101468529367756	-0.0484849906079041	-0.0590788444443281
"10632"	-0.337530714111758	-0.451726170272329	-0.275825299238961	-0.438615247166025	-0.263156373693317	-0.228634982049838	-0.217822908788378	-0.497013589791472	-0.325932672736915	-0.431842972435672	-0.566959445505656	-0.411801480682889	-0.586036289509797	-0.276712768323966	-0.543270719259942	-0.473114595711932	-0.472526976407378	-0.416405897474819	-0.243008275570649	-0.467542445518391	-0.295102456735014	-0.359986002077885	-0.234103299892033	-0.446200713824277	-0.344544289958887	-0.523095312188892	-0.454591723539431	-0.352265988842207	-0.196261317874072	-0.498734369464079	-0.409702026359698	-0.522834506885702	-0.368481803142369	-0.454761914017284	-0.181501952691658	-0.28121875646896	-0.381843792748119	-0.470680496477467	-0.30577158774967	-0.424078407165853	-0.337602507594258	-0.481027012972091	-0.263478735003429	-0.479751333789511	-0.492559638175617	-0.308519879236524	-0.349740064258986	-0.378937880186138	-0.407079912341219	-0.544855469246408	-0.247893985350195	-0.64630328184701	-0.259671675868215	-0.41854586509577	-0.491057678395982	-0.466402203328284	-0.343636359745393	-0.578856762075202	-0.426705000299694	-0.364595143521557	-0.525398879237768	-0.286577465518821	-0.398204656216164	-0.166066952240065	-0.358692274198314	-0.383269641145699	-0.542707460038324	-0.251527191214511	-0.506250785282629	-0.652425136505663	-0.293449800663464	-0.382811320847735	-0.452478532897053	-0.304574446686752	-0.369532470381425	-0.609173613772353	-0.340823719149782	-0.333476504335251	-0.483374968457209	-0.536142825082741	-0.446759214937117	-0.290200386168328	-0.308938679251411	-0.447019723993659	-0.517405466061826	-0.421058937745925	-0.39041234684697	-0.483252226459245	-0.376154111443437	-0.492838758273616	-0.601182586079361	-0.556471096161799	-0.553724178782752	-0.380835345591319	-0.412994904582653	-0.285022441141543	-0.281513190922773	-0.427545056115973	-0.322217154949086	-0.314296698057248	-0.576954195678038	-0.62616448445619	-0.29691878520769	-0.192553852828766	-0.394312722524844	-0.199159509105233	-0.474728744957188	-0.363287643496936	-0.362832371246692	-0.255899211642548	-0.563212334556555	-0.353696694308091
"64756"	-0.00570234721079513	-0.144320610684405	-0.213099676556435	-0.143939675938884	-0.31172272787765	-0.141754252852128	-0.255423299794861	-0.34158261870601	-0.207847333690623	0.0390808269748051	-0.232623942368479	-0.15554185740538	-0.239119628533384	-0.114345690129916	-0.316729057614153	-0.173787750780112	-0.124773131941195	-0.298534965618595	-0.112797934547035	-0.0958237098731353	-0.14689791693135	-0.0447106637282442	-0.121667077782426	-0.107736774693145	-0.14553475383423	-0.250391637148573	-0.213417268209347	-0.147623713712379	-0.0862722972038295	-0.081425616191794	-0.236220824310906	-0.151557248712682	-0.0870477115004708	-0.286916581760817	-0.0592214865966003	-0.117234618645207	-0.126058774578691	-0.277187189766695	-0.178093408768394	0.00410978010608283	-0.066683517243835	-0.129216221766741	-0.0671009860245965	-0.189246470286674	-0.199648831446187	-0.289767262058582	-0.117037538916569	-0.161240037717623	-0.267311015702222	-0.169744577021608	-0.0786192193264459	-0.228467523582483	-0.0274795579817112	-0.167871782576376	-0.152517290901505	-0.231511121308468	-0.107153422904812	-0.338530272943419	-0.174599559806948	-0.1176045101634	-0.202735380574083	-0.152333396232054	-0.140413019216855	-0.217566974848067	-0.107667891631738	-0.0855837798610131	-0.126281972951458	-0.294149151706499	-0.202883836420899	-0.32347120018735	-0.220068163082421	-0.122052360605627	-0.174173047685267	-0.158621347721266	-0.150273140788476	-0.215223564681551	-0.136235284383637	-0.116328733785649	-0.322344770901083	-0.122552621297445	-0.0615713002126952	-0.125761644470131	-0.15687065456959	-0.0897518766912161	-0.209235086236278	-0.170868338996176	-0.20878147015897	-0.200839957216425	-0.223789436735112	-0.393161697857501	-0.227160416170132	-0.095953809252935	-0.0922529386206955	-0.0938661609583296	-0.199244421276397	-0.110155362195543	-0.162740928327458	-0.109394784611382	-0.144283600920549	-0.218286325879827	-0.189571594718096	-0.108073869723615	-0.216177001899539	-0.179048197736413	-0.200999630743924	-0.206971007373319	-0.144479347815239	-0.00790744801334746	-0.143188183095633	-0.12604323470897	-0.183023080712689	-0.123978238837297
"10286"	-0.688017803048764	-0.455921895269886	-0.409069911281656	-0.598933935566023	-0.400833276696344	-0.542397945735803	-0.511394487273493	-0.39463845501572	-0.446840770812653	-0.489919628936642	-0.485643667667186	-0.380505089286716	-0.388819543390787	-0.533825288284148	-0.613930978627449	-0.480712976806157	-0.287263523937254	-0.433820012219989	-0.375831819457324	-0.430327370075348	-0.513281379282847	-0.157389919042283	-0.602900036327303	-0.666415392077276	-0.418020651791906	-0.63984219588986	-0.311045152863703	-0.638131726618993	-0.606984927290365	-0.211285945523315	-0.481118715760288	-0.763374940122819	-0.367752772029198	-0.375983290900813	-0.512614633991366	-0.401623728399148	-0.327516963382988	-0.354178440540528	-0.296611439098944	-0.709919945035507	-0.516273563528199	-0.428528891092259	-0.284301259341033	-0.477454533999584	-0.294104913026161	-0.387658292089557	-0.709514721367191	-0.506347297272679	-0.49042546532956	-0.587418283049247	-0.298767443359583	-0.432048887835646	-0.492711152693686	-0.711626311005478	-0.445104284114904	-0.689607479491537	-0.401705308452531	-0.623464098058251	-0.648121443070609	-0.293151258976683	-0.426712674254364	-0.516644900537922	-0.330922308383542	-0.485892448295275	-0.339344449213762	-0.710449304431591	-0.416155692360978	-0.456123468487985	-0.466027210404302	-0.603802777134084	-0.470933444822361	-0.547306909978325	-0.272489319965939	-0.614147380362925	-0.477436693238302	-0.344447729404524	-0.33855504609947	-0.462518928780455	-0.577665595077638	-0.412152338078052	-0.593642435508005	-0.398957466910281	-0.635359134134598	-0.671873867133737	-0.554861000679501	-0.478558693348817	-0.451096987835796	-0.780752801812185	-0.58561368866421	-0.539921429362889	-0.600466764567312	-0.372326970533053	-0.377415695815697	-0.617490119850482	-0.344350118002551	-0.559333999371333	-0.342487740733885	-0.49188821302019	-0.321875606462323	-0.797667126073574	-0.276940240422062	-0.588806381301283	-0.337109593107152	-0.561222760402912	-0.521101074328608	-0.339862037750891	-0.360392591218639	-0.463236206340218	-0.452315054116281	-0.493679439055085	-0.436408017229621	-0.475918222812042
"100130967"	0.0704653697364818	0.038181504507624	0.0648756983324202	0.10237965175305	-0.0749352355756007	0.0129278858184749	0.0435481174404919	0.0827391294464199	0.0216507924310634	0.0938488643956113	0.110793921064571	0.022444337855777	0.0484404131666929	0.0227845627209897	-0.0318587778559001	0.0831091067326575	-0.074100050396396	0.0440236688748148	0.030461910523554	0.00847710249931248	0.00233170222361704	0.232872490731094	0.110350710556042	-0.0246496865974304	-0.0179235112868163	-0.0131322942923683	0.108340059263871	0.00592614201890323	0.0488580172462227	0.0617988341729842	0.0577798952228471	0.0517222302117774	-0.0263381320151641	0.0339735313623355	0.0764470306038443	-0.0457725782394948	-0.0478566827287768	0.124503301562869	0.113885597701639	-0.0166646833771214	-0.0561985932021395	0.0451992533699887	0.0781294494308689	-0.0124746614974218	0.039488335151415	-0.0703838636522881	0.0438908285413463	0.0378268702449878	-0.0335601459165163	0.0230720643580767	-0.038488710052252	0.0617059248440252	0.158554020654943	-0.0500701027935262	0.126957277406814	0.0661926383898955	0.0046015276384295	0.186074886663487	-0.064089090367357	0.0592201308746426	-0.0919542605642855	0.0627725017675696	-0.0441972842897638	0.061736945788349	-0.0265866597711812	0.0226608897472273	-0.0300137360071798	0.211447591094366	0.119121919368789	0.0515312604563895	-0.0132732632831335	-0.0134838960314439	0.0552847666769052	0.165995448864334	-0.0291842516677302	0.0300762000687922	-0.0769782853671297	0.0860703868902718	0.0914889101288932	-0.00766143336140791	0.0692842104599054	0.0238318700588272	-0.0726162215442657	-0.00679346189330625	0.111480703000465	3.59717142777354E-4	0.141827911773114	0.0888342360754511	0.121954867332531	-0.117456730229883	0.0542694969215872	0.00630323414593459	0.0734356646905891	0.0267641444928975	-0.0636405959320593	0.062098387208081	0.0439468739248499	0.060852636263087	-0.0552005179940703	0.0511191100387633	-0.0479681691578998	-0.0491964273353505	-0.0375963134783888	0.130681871483496	0.0793714396391606	0.0802219318650724	0.0410854723889228	-0.135312195959457	0.042359712834434	0.0433155948433597	0.15425029631747	0.0297167383984201
"1022"	-1.37271671260991	-1.40594137359588	-1.5004489996478	-1.27745070915881	-1.39913016091511	-1.46531975123782	-1.40588875275696	-1.17414830513596	-1.296623862294	-1.36256294511303	-1.73324148201161	-1.2204006870266	-1.12965822664803	-1.29152506476167	-1.28341046233081	-1.3990124334453	-1.3369725841856	-1.43051109669039	-1.27675938940521	-1.43098102984089	-1.57503070933465	-1.21389277721217	-1.32199583099846	-1.22508662408664	-1.43062321477719	-1.44562832693192	-1.41135046528206	-1.32509554772844	-1.48468824123568	-1.30838281408296	-1.26317778295552	-1.33306221548873	-1.2831657307578	-1.19609178667228	-1.43906983491769	-1.55776248728745	-1.42254078664235	-1.42996145733912	-1.39757983078829	-1.29321394915933	-1.52994175621229	-1.4443303318197	-1.50288196739347	-1.37741064460834	-1.4019501912575	-1.31505026274878	-1.37921855211418	-1.11828133391627	-1.53547855583649	-1.29746508401758	-1.36279765514018	-1.23830106160495	-1.34584984793998	-1.13555908766765	-1.41787463988597	-1.33815783481898	-1.45693627891938	-1.60052634670642	-1.3551825324644	-1.09541353182603	-1.5226139011808	-1.28002007206352	-1.27604347658436	-1.43472030981692	-1.24619035899958	-1.4290424927253	-1.27923547015727	-1.5031061540954	-1.24694095054726	-1.45190007951598	-1.03886934622867	-1.36959897779228	-1.47458550304268	-1.33825373722624	-1.21986366558214	-1.55987695922022	-1.39294789766655	-1.50500454337349	-1.58380580467875	-1.51655326389994	-1.41570023258851	-1.44975591214395	-1.14905260910584	-1.31926679741227	-1.35274881666979	-1.39347729693659	-1.24614461069	-1.42596248181105	-1.31474522461987	-1.48849570572444	-1.51767798948816	-1.3846081334227	-1.30158166730208	-1.42365908099305	-1.22295199250632	-1.52070848412541	-1.48781448740499	-1.49783559198421	-1.33806974935793	-1.3565798279276	-1.18669773307467	-1.24514414899071	-1.32715944387529	-1.34237795308789	-1.4868708028508	-1.3890543096217	-1.35652930888566	-1.48418195205472	-1.16732065321118	-1.20454191043457	-1.32136581938138	-1.22486533096802
"51163"	-1.41596078140323	-1.56201348665284	-1.72213676837898	-1.53256842794886	-1.32647701376214	-1.46724965935777	-1.36213482510406	-1.33717494241687	-1.47652289220774	-1.49125591926209	-1.41624234335397	-1.40550020546764	-1.29536252371676	-1.44274549555037	-1.34672455352898	-1.18625651064273	-1.50479218956533	-1.33160760339623	-1.37868617759782	-1.62237742013654	-1.32134212703046	-1.55520046109872	-1.5870846124078	-1.26574573226116	-1.46986450703414	-1.6297442924304	-1.48944961041662	-1.58656517430883	-1.3888689215273	-1.73216045085132	-1.35388146123298	-1.48834998473871	-1.73218618115336	-1.43839285831137	-1.4810556965269	-1.29415061366887	-1.34017879693652	-1.47603917689693	-1.29358860958212	-1.44448371696692	-1.50762606229198	-1.43489886153744	-1.44424966965943	-1.50447347336591	-1.41179292298338	-1.52776394661918	-1.55058540832767	-1.34173236310579	-1.46078160415064	-1.47199361591678	-1.25170731452654	-1.25238862959338	-1.4457336941801	-1.39777352299052	-1.38114928546938	-1.6973252291034	-1.56194573184721	-1.47294852316056	-1.5313165956601	-1.18547492305578	-1.61686375180836	-1.41980232225301	-1.29797043220104	-1.43344862117152	-1.42389907650501	-1.33397925733294	-1.49289239700826	-1.37999474733395	-1.59053299898946	-1.33504867338147	-1.36511646309002	-1.50891951988779	-1.51909750681291	-1.40670569200983	-1.42297873635297	-1.57044642341748	-1.36483149185671	-1.63333898990487	-1.63415897760346	-1.58173319703018	-1.43376384503682	-1.43141465997409	-1.24338220963802	-1.44627090896754	-1.3244019186605	-1.43546500213744	-1.49946961071822	-1.46327281909225	-1.35481772399899	-1.47099473900163	-1.32017854656833	-1.51011518977039	-1.35459950585972	-1.58593847887474	-1.28365218593742	-1.55020482404599	-1.67395601978961	-1.48135700673938	-1.42073963683184	-1.36357641819525	-1.22462897038938	-1.490889803987	-1.27652485967678	-1.41988285279606	-1.54813016574905	-1.36276133262765	-1.41092043297114	-1.42437834750535	-1.41716737800511	-1.26725399485294	-1.45447463699314	-1.41808179456003
"56919"	-1.0441886982399	-1.17700875598649	-0.823493334597676	-1.16543876647421	-1.07821008528343	-1.24607406376301	-1.16719875070294	-0.902962521343308	-1.27606055067871	-1.08140983821001	-1.39819749326982	-1.09396088060159	-0.92788333853699	-1.10122326933036	-1.03516910233278	-1.00294121171248	-0.963351169895536	-0.920807720461867	-1.05066714329055	-0.937496301599107	-1.18223296046364	-1.07934378726772	-0.975135581413181	-0.919178613011343	-0.88129857129557	-1.10292155417607	-1.02324916750783	-1.21529394755666	-1.10664980350267	-1.32494651645582	-1.03009365880645	-0.950347027000543	-0.921750613229496	-1.11920876001059	-0.890196033109802	-1.24910017345641	-1.14259418846144	-1.00892685810375	-1.01422733873209	-1.15467448687451	-0.878628179227585	-1.14647043532377	-0.88719166071443	-0.975368718037587	-1.12932819911116	-0.846845470678034	-1.14879785559023	-1.02324188023249	-0.900667680023291	-1.12410330234723	-0.928146700342368	-1.01700038997897	-1.17132255491161	-1.0318953920535	-1.09690730102717	-1.06004545042027	-1.23914116086488	-1.37875507202143	-1.0544529827816	-0.851811198611195	-1.20709902413431	-1.12384961300666	-0.879362430375145	-1.12020002781511	-0.986502156705427	-1.04827336603353	-1.0927716129254	-1.22132177691257	-1.31579580517711	-1.11424330827147	-1.08366595163565	-1.11582287688434	-1.29730981291158	-1.01588658583777	-1.02976227965989	-1.0875002149182	-1.04200185283253	-1.19421584047566	-0.889400040909017	-1.33098171283843	-1.07225380616957	-1.06690964045615	-0.965632804418262	-1.11653118530475	-0.837170559910449	-0.934859592469812	-1.06757419622092	-1.07769793759094	-1.02307859434539	-1.02629011896545	-1.20303098595642	-1.23040521543639	-0.884331110836926	-0.798871296725216	-1.11746883410892	-1.18826397157933	-0.901949718197711	-1.01746777561769	-0.93634640615029	-1.07128516898504	-1.0644832711879	-1.19333824234914	-1.00392843538867	-1.01538610649943	-1.07664857367666	-1.16393897403211	-0.951121196644736	-0.995653527485948	-1.20690001739896	-1.13523699180797	-0.835189770532105	-0.897231842669049
