	"ACH.000013"	"ACH.000015"	"ACH.000042"	"ACH.000078"	"ACH.000087"	"ACH.000163"	"ACH.000178"	"ACH.000221"	"ACH.000222"	"ACH.000232"	"ACH.000260"	"ACH.000277"	"ACH.000310"	"ACH.000319"	"ACH.000320"	"ACH.000339"	"ACH.000420"	"ACH.000444"	"ACH.000452"	"ACH.000466"	"ACH.000475"	"ACH.000480"	"ACH.000517"	"ACH.000522"	"ACH.000524"	"ACH.000552"	"ACH.000556"	"ACH.000585"	"ACH.000589"	"ACH.000606"	"ACH.000608"	"ACH.000618"	"ACH.000620"	"ACH.000621"	"ACH.000637"	"ACH.000696"	"ACH.000720"	"ACH.000766"	"ACH.000791"	"ACH.000837"	"ACH.000851"	"ACH.000865"	"ACH.000948"	"ACH.001001"	"ACH.001151"	"ACH.001183"	"ACH.001278"	"ACH.001301"	"ACH.001523"	"ACH.001736"
"51"	-0.0667321984961512	-0.0759071676341779	-0.219109990130393	-0.0873517233471542	0.100101381235658	5.94099525209116E-4	-0.208950654980275	-0.0904700411390942	0.0503469224924046	0.0975278199262718	0.0156788783748907	-0.0775336375862748	-0.122375808500381	-0.136847734657055	0.0821292330231275	0.066095227007274	-0.0642126566721142	-0.111194247125534	-0.0607376628761505	-0.106796450830878	-0.0173576738496709	-0.234111298354568	0.0173403647273527	0.046118255727084	-0.0397117107904455	-0.0870010403908867	-0.0662995378791558	-0.0099470365285149	-0.130030659290441	-0.0821588781175701	-0.0731175042645127	-0.110023556939357	-0.042252765457693	-0.0447347283769692	-0.198935726422979	0.0324767019133824	0.0283086865204826	-0.0306020739989749	-0.054514863051791	-0.0798960879182054	-0.0434580006699969	-0.106734136547716	0.0673641580400098	-0.0272744078002609	-0.188110172926202	-0.0957546585639605	-0.0620264862319815	-0.17273255486212	-0.113307183717524	0.0992664485577475
"267"	-0.201084809502284	-0.18956093282989	-0.179199872587935	-0.139732421415469	-0.136675619095255	-0.14980037472556	-0.226133106655278	-0.25376890882776	-0.192884219469204	-0.221796730510776	-0.178975389435789	-0.107909105441998	-0.214481491322502	-0.135183760450588	-0.234554307965456	-0.226354502830532	-0.152226098504251	-0.173264363229697	-0.143244606895247	-0.181716665949894	-0.203471456481356	-0.332943894386682	-0.199525077970479	-0.239767890488616	-0.149968690413954	-0.158909315998007	-0.193391646442553	-0.142534481888156	-0.239934073315879	-0.0684260579284842	-0.238637079709748	-0.350732044210869	-0.186553784477187	-0.329411850339712	-0.392502468167878	-0.178605866027335	-0.109352441518565	-0.0832459502082093	-0.102677072436001	-0.178120144585516	-0.318395425650933	-0.219177847811508	-0.315328498834504	-0.238347111149474	-0.377132360558838	-0.0706320182792497	0.0843837336472147	-0.308665155229337	-0.0274920764655796	-0.402680152723287
"205428"	0.227089261346889	-0.044109173505137	0.0500791777560772	0.140745126697428	0.101374900544603	-0.0233599414436433	0.164820687672642	0.0693817531891961	0.271549048178371	0.0165577333545158	0.214107739305296	0.15107271888707	0.170279318867489	0.170779491769191	0.239341343397176	0.192420233748078	0.19538616839636	0.093233316037424	0.16231562467553	0.178328233684939	0.178203643115834	0.0318047606606909	0.204269192469575	0.130104720809725	0.0983196669501839	0.129799056522221	0.162466225311338	-0.0188716496056861	0.175032475198461	0.22651164599718	0.16184657899746	0.219763493899734	0.0936940579407649	0.0807715783766939	0.242413678529788	0.151060954218917	0.134117060990774	0.105828485436956	0.12624765822973	0.248480499837325	0.0742149883628237	0.233921348508158	-0.0487259908419646	0.237406607019004	0.266716819958711	0.094034750467468	0.263478772695678	0.172723066981969	0.179668786309593	0.208516905039706
"890"	-0.813989311890599	-1.27564959861536	-1.19948673043877	-0.898257279046857	-1.31158076998118	-0.896868110671631	-1.02276411571044	-1.38142366167228	-1.21403668434257	-1.01462172202705	-0.966608864505826	-1.18919045295693	-1.07308978379367	-1.02268868854168	-1.08755546880696	-1.06777898111197	-1.31577520591006	-1.20007548176519	-1.12602826202338	-1.32571225814195	-1.07638566725041	-1.28020520570906	-1.05728993512331	-1.10356873798841	-1.20269427564451	-1.12530351019649	-1.01691063179106	-1.09114286616137	-1.40548432481487	-1.22344270594115	-0.993410890142288	-1.09761274909987	-1.13062659560525	-1.13690073699614	-1.16611044139277	-1.1799140818851	-1.22373201581134	-1.23862377854869	-1.13018246743598	-1.18041073624356	-1.08643517486928	-1.26505144436991	-1.12734264565282	-0.996257556303738	-1.10879643705712	-1.37750300586721	-1.06549492443038	-1.05252914450663	-1.25137778272312	-1.02569632471273
"1314"	-1.08201774372826	-1.2504676035621	-1.19150703593155	-0.963136950841955	-1.02717878675776	-1.29778107610188	-1.18568449052501	-1.21000761655785	-1.35018086805052	-1.1969226856887	-1.08333698185266	-1.05505092576858	-1.06110908803022	-1.29375809827569	-1.33819464901395	-1.3029551210037	-1.18275497733111	-1.13458719058116	-1.18395225481418	-1.16783853037583	-1.25216160321088	-1.18110344266519	-1.19035563819052	-1.38122431491275	-1.23260488334866	-1.27042355738095	-1.17673394709559	-1.06035997184868	-1.20664595436473	-1.03609886026066	-1.12727508635409	-1.09196300161573	-1.21771771678452	-1.20888292625227	-1.21462013246316	-1.22189990208146	-1.24034551665634	-1.22153797361186	-1.39774920187828	-1.188726949088	-1.24430272910623	-1.19397029042649	-1.170412813806	-1.25073116196564	-1.2737838166721	-1.18292163699331	-1.28078033186313	-1.00690715578879	-1.15446138810759	-1.14711870437008
"9150"	-0.900005376304544	-0.706453178549744	-0.888858074106923	-0.780435535307612	-0.930827620558444	-0.828044375383987	-0.837860276196093	-0.859276722599925	-0.998146344227639	-1.00472968841447	-0.693642598775659	-1.00207345357159	-0.867263156200567	-0.742338933256159	-0.917047824117713	-0.873272712735828	-0.879565645785403	-0.840281066068964	-0.972914656199518	-1.16316998461296	-1.14880577879856	-0.783481454508163	-0.969318823035542	-0.714449959494712	-1.08976177733215	-0.950381725872173	-0.749557311578312	-0.931719649259061	-0.958212606096844	-1.00210262664219	-0.977830040974272	-0.897621225903644	-0.805529606344339	-0.883527669438292	-0.793030818757534	-1.11339771531533	-0.670500432399414	-0.989144573865668	-0.882652916316117	-0.925512666433382	-1.00851660857452	-0.918000088369149	-0.924052868102326	-0.829833475703911	-1.26334617373584	-1.06945434722321	-0.857883757072838	-0.895658513400311	-0.824424301559865	-0.75128300058477
"25979"	-0.154518767776737	-0.304321670074224	-0.207116578004226	-0.163238855922656	-0.147301986319611	-0.247878274342206	-0.240759386424651	-0.317199256115811	-0.0169546843250446	-0.150488469470786	-0.129297240414164	-0.122625240755754	-0.174276888209481	-0.131393226727067	-0.181504544625977	-0.36397793447346	-0.186407556594667	-0.144528174230038	-0.168686823497311	-0.02413811800433	-0.163351374186502	-0.154622116274384	-0.0913831917571483	-0.0966243993816331	-0.169988555949835	-0.340002533203955	-0.23547880573824	-0.229177572740349	-0.106094736856393	-0.197745759806565	-0.119807515462287	-0.0565541137142719	-0.319862001721721	-0.22977710165732	-0.125898263122014	-0.166744120618982	-0.11042380744582	-0.162089367938027	-0.209527659460833	-0.295928469044608	-0.228594152873762	-0.0532304713273727	-0.213964018639307	-0.083177497241731	-0.1436747066221	-0.265880845407617	-0.0724787253885735	-0.0447150214222697	-0.310655066936966	-0.173045556256568
"1965"	-1.58669536283935	-1.42789218746743	-1.47957030697142	-1.53812722383426	-1.57710116098595	-1.48790790887576	-1.4868264208756	-1.55746186179423	-1.62202669783466	-1.60982671469426	-1.56038030735372	-1.5842483104443	-1.43173189021713	-1.27251792178188	-1.56941823187818	-1.33273337996798	-1.40962353120539	-1.46580214237728	-1.60071296214975	-1.54506872122676	-1.56600119896917	-1.48416188294683	-1.52498196724127	-1.63045996518548	-1.61704949731958	-1.41513994949787	-1.56126499152597	-1.54147986283475	-1.420642552221	-1.27779057076624	-1.58432605486125	-1.48759997128916	-1.59039418762322	-1.67287924457883	-1.43246698217539	-1.44769015418196	-1.52408564388689	-1.53262467642989	-1.4218313446169	-1.40253107825465	-1.54674976989276	-1.52119871335054	-1.49643850486099	-1.39908076045442	-1.33361820607366	-1.50541043056142	-1.5581093780738	-1.42101591649789	-1.58824019267275	-1.60600456135224
"26271"	-1.04824475560615	-0.696844955584653	-1.1141218928391	-0.802634294203048	-1.16338255095756	-0.756614698212006	-0.924802162401315	-0.841392027447723	-0.965818804440545	-1.13284176954661	-1.01186732519126	-0.809535539348479	-0.674879002135232	-0.775485859534822	-0.980115967878544	-0.8706695487023	-0.967750374118954	-0.971758275991794	-1.0126053180465	-0.823348538264233	-0.650692288760791	-0.485466075161717	-1.28731791553437	-0.968110711396696	-0.818840886330953	-0.841230124138745	-0.663118122735279	-0.887904649044406	-1.13321686081475	-0.914444614346911	-0.812319807803796	-0.744774983793927	-1.01789655728388	-0.93965373486912	-0.750534574414625	-0.799433517604268	-0.826583008720364	-0.855588349579892	-1.11898374130652	-0.896855332927099	-0.68970208026643	-1.00611109266552	-0.868576943208597	-0.876456814971331	-0.998518126568178	-1.08356893130906	-0.876614938487819	-0.728939878992693	-1.18671430963738	-0.86140861947305
"9896"	-0.162618399023748	-0.0725293540965673	-0.170565875149752	-0.106747362357686	-0.236603958164979	-0.00919638482801367	-0.202470341324386	-0.20789843442034	-0.0559212247293314	-0.0348103864071949	-0.0840419084434249	-0.153976337369469	-0.156368211408589	-0.0744584719757899	-0.156559282281959	-0.31563869409628	-0.263759133204805	-0.0728617266384914	-0.124474230679807	-0.177505520627731	-0.0830737286641946	-0.0705003691644924	-0.125338899801241	-0.0125116321476084	-0.498237409736791	-0.333530885676694	-0.101021802127194	-0.268621280287637	-0.253382718368289	-0.110659724660064	-0.098019158113121	-0.207516379515022	-0.144344881884648	-0.0935241252955295	-0.0687799845984814	-0.211475785267544	-0.1859244291206	0.0806969289680153	-0.0425380049723585	-0.0687293137246441	-0.168139916207636	-0.209504790896736	-0.0824327858888739	-0.208664444960572	-0.235724398150535	-0.413111546223305	-0.124612704876496	0.0748237342979908	-0.0964006699608149	-0.0242310198919729
