	"ACH.000028"	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000060"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000128"	"ACH.000133"	"ACH.000148"	"ACH.000178"	"ACH.000198"	"ACH.000207"	"ACH.000211"	"ACH.000235"	"ACH.000237"	"ACH.000243"	"ACH.000260"	"ACH.000278"	"ACH.000322"	"ACH.000324"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000408"	"ACH.000415"	"ACH.000433"	"ACH.000464"	"ACH.000473"	"ACH.000486"	"ACH.000488"	"ACH.000496"	"ACH.000502"	"ACH.000511"	"ACH.000520"	"ACH.000591"	"ACH.000616"	"ACH.000621"	"ACH.000623"	"ACH.000657"	"ACH.000673"	"ACH.000677"	"ACH.000706"	"ACH.000736"	"ACH.000753"	"ACH.000756"	"ACH.000766"	"ACH.000781"	"ACH.000791"	"ACH.000792"	"ACH.000799"	"ACH.000804"	"ACH.000811"	"ACH.000827"	"ACH.000835"	"ACH.000839"	"ACH.000849"	"ACH.000900"	"ACH.000928"	"ACH.000993"	"ACH.000996"	"ACH.001001"	"ACH.001028"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001163"	"ACH.001183"	"ACH.001205"	"ACH.001322"	"ACH.001532"	"ACH.001654"
"126767"	0.0500867747867482	-0.0489127472122253	-0.0198580092087776	-0.0399316138124852	-0.20051327270127	-0.128093766078057	0.00409400834331569	-0.114629616448527	-0.18783756826963	-0.118444861970192	-0.0110585691231412	-0.127747703512534	0.0288913479985888	-0.103851407623033	-0.00717905230223463	0.0590069801971429	-0.04693324716141	-0.00881462389901893	-0.132945717335038	-0.0157334537630315	-0.10320392194796	0.0642432043508992	-0.170592069558105	-0.171110229518265	-0.102874163915169	-0.0329391671101574	-0.0626066900630363	0.144471886856444	-0.0377979615752393	-0.149260901683725	-0.00388295246502014	-0.0936071251028966	-0.0846506491747475	0.0105594982776207	0.0191100284680347	0.0743474020629564	-0.115319708901796	0.111955975761928	-0.0658867555204055	-0.12041935046356	0.0241131290621863	-0.0329325581961004	-0.0366910202114917	-0.0170256882110673	-0.0075408305372108	-0.103711566397692	-0.190073168539201	-0.0341158383903073	-0.00750248248593633	-0.0705344837084556	-0.0272463980750847	-0.0285175621977197	-0.172498346248009	-0.0859525879115354	0.0424027669095213	-0.0336555908590524	-0.0986122498241041	-0.031598040373087	0.0472607301914539	0.0272560682382437	0.00368116383308772	0.037329395546599	-0.0187189510566514	-0.0668824088451561	0.0413199021208016	-0.0617768269712665	-0.0436520062954423	0.0304844895027778	0.00127555506193878	0.0120222573071229	-0.123223736261034	-0.041739045445959	0.0184928138843797
"5244"	-0.0284730309082311	0.0698866750010555	-0.0974822859884875	0.116432537291897	-0.0902343722278259	-0.0885734260352147	0.00283040203083713	0.0419647504307607	-0.0561322472783622	0.0224429226918091	0.104217612213086	0.00313689083632817	-0.0108707463599258	0.107152534314555	0.0201255441532583	-0.0687514411512265	-0.108359848820138	0.00263899822903052	0.039311461638895	0.0817649907701505	-0.0120080592130946	0.092705339224712	-0.0876666793419667	0.0179572909148291	0.0855559130798654	-0.171548436166245	-0.201136840151709	0.150452125834128	-0.0632837456712494	0.047187503424254	0.0159549691476394	-0.0680608807994165	-0.0173269587614659	0.0116001564283184	-0.147872047378437	0.0725211057328609	-0.124992672507924	0.123004181136572	0.0583930313565649	0.0475363577587526	-0.0222486207467522	-0.00508015683814731	0.0469075912545727	-0.190445719297925	0.0640312870969483	-0.0569547790643945	0.186217381723513	-0.027913740012996	-0.0452553086491395	0.00158637957608056	-0.121287654664333	-0.0617475725549555	0.0343461515519792	-0.0705511538237594	0.0528276629673521	-0.0470904424586347	-0.0591582434247585	-0.154269241158347	0.0618791989130826	-0.0524878079348922	0.14216613081135	0.0443778241040209	-0.0614626673499176	-0.0419707332312301	0.0221997397897837	-0.0930609000798437	-0.0214393810071972	-0.080971140374235	0.00668359652198768	-0.105225779228631	-0.0390815156247692	-0.085721490746906	-0.0433085146798551
"81926"	-0.288357133652612	-0.494474853852485	-0.417737482259479	-0.31798260503959	-0.200065081230557	-0.257580399058327	-0.114135009170855	-0.373130722520813	-0.344497498904016	-0.349409610955053	-0.340976750252446	-0.287590207538072	-0.309859598809788	-0.193372355036686	-0.452060582724447	-0.300090325047143	-0.477583495311866	-0.285211124758334	-0.313985547871051	-0.328199500004738	-0.279107140004637	-0.272388718513702	-0.426266232613295	-0.397615839129398	-0.421100110246994	-0.52513361266203	-0.413511634529544	-0.390459325965532	-0.439909088881983	-0.396352095099721	-0.259079281687784	-0.358034096639094	-0.138902120186931	-0.266690595882963	-0.32785672857287	-0.349887386365461	-0.488962835047424	-0.286618963996572	-0.260274093709536	-0.437698919465005	-0.404655280334151	-0.370616041237303	-0.285879616997802	-0.491658908988517	-0.159897640069334	-0.318276527615092	-0.362815857824476	-0.31431655801597	-0.393712918576503	-0.282080944197701	-0.36760601871278	-0.395921799299542	-0.270024551344551	-0.319263585514007	-0.344882427856884	-0.311180794203703	-0.383613724491978	-0.191619508435107	-0.45263330439025	-0.200990796561815	-0.400176638410174	-0.31271005344219	-0.313493812255667	-0.355310500230816	-0.39049032081145	-0.337535067166912	-0.35505639453165	-0.422122535553646	-0.143019497139551	-0.357103925516334	-0.303376431633778	-0.299644860227192	-0.138291647992536
"10121"	-0.977854805786826	-0.627758707488525	-1.08489765582603	-0.910271989132161	-1.10643405313144	-1.15539239419963	-0.445635963747968	-0.776863096458397	-1.09523442004256	-0.999338129679232	-1.19458022466238	-0.731807381457157	-0.804611479450153	-0.807979404442405	-1.00707387525302	-0.762651530886887	-1.31372216094002	-0.343969342766749	-1.23654108914818	-0.71442388376866	-0.924989941647016	-1.11078693944261	-0.792209041644123	-0.960701264238904	-1.18153424522039	-1.10561649000276	-0.997999249042805	-1.12061301619953	-1.23471214120704	-0.591501007455142	-0.955349316648306	-0.978732812899836	-0.925080554181702	-0.984153933375711	-0.991073245723953	-0.895892682779579	-1.12192624806519	-1.20266421416428	-1.0389883043239	-1.10029925218771	-1.02371529966032	-0.938391486224475	-0.792233767623062	-0.873736506684286	-0.799475359771242	-0.992065692162332	-0.920257792862734	-1.11658156022876	-1.05496040822846	-1.04243605559854	-1.2341409636038	-0.891702149264549	-1.07034165876951	-0.586693604272781	-0.727623121693241	-0.805287801774959	-0.966019665301669	-0.904561062209757	-1.20537967457999	-0.494791481212011	-0.752269018588129	-0.302922289425479	-0.987176776523999	-0.632771459578882	-0.96244682928925	-0.579456652077338	-0.754049034201659	-1.01326659754777	-0.830050733858409	-0.955719203621794	-1.0758269368718	-1.04362177462478	-0.469287954856235
"279"	-0.200408176155028	-0.413359635848877	-0.206619420547119	-0.12783678320977	-0.280623709760789	-0.461324650953093	-0.206585341169382	-0.153972509178689	-0.426858938613515	-0.244066263536727	-0.145295009191134	-0.224964091240473	-0.264952680199845	-0.249314678388017	-0.307918816814791	-0.156572435490482	-0.364203954521291	-0.259055648512265	-0.179437561977853	-0.325502503597597	-0.149034527336202	-0.489181260521907	-0.185466283591838	-0.314998545840091	-0.292740252897066	-0.32735097090481	-0.341779136347298	-0.435585235800394	-0.326390474884942	-0.121295278435183	-0.337419756041594	-0.275508518726125	-0.253643783907381	-0.173584903678766	-0.303329618410187	-0.299102741350181	-0.257901423364476	-0.196417310174312	-0.260392749225882	-0.157382705052822	-0.412105660901688	-0.270643359422053	-0.380842994317162	-0.141708199378966	-0.0970417760781851	-0.281567020078485	-0.257013576173123	-0.27522787892196	-0.261723313573531	-0.204575529454591	-0.205069271545714	-0.152592276907555	-0.50501962973863	-0.337162493419636	-0.154179534011777	-0.406754618938429	-0.423607347348552	-0.242039981813773	-0.131807787414129	-0.305841723652647	-0.0781488294727766	-0.267165280187625	-0.452212899303979	-0.326910212412103	-0.270603362808812	-0.302758210590288	-0.103363153237273	-0.206675074654057	-0.21639836562859	-0.263074364713269	-0.189676169774454	-0.243448747192736	-0.112755140185367
"25847"	-0.578902766036837	-0.575968082265609	-0.762311375162909	-0.822263270449725	-0.679553673799174	-0.913241246429856	-0.551263134421587	-0.532054273004348	-0.509145189522339	-0.563759522607709	-0.591888335057187	-0.653968189210877	-0.551131469112819	-0.456124584183289	-0.671315289086234	-0.74078451649218	-0.723684446326626	-0.650510596541439	-0.850018909904466	-0.569639815717182	-0.637556468520875	-0.559029772391854	-0.857180100483571	-0.494753178828796	-0.838547478728666	-0.563114509531847	-0.909607247088009	-0.653056944445564	-0.594973627169969	-0.479094548143147	-0.5753207053615	-0.635441576393261	-0.590844028527567	-0.499459167588821	-0.598364254029731	-0.60705654719343	-0.88046925226462	-0.897095289362332	-0.643776569718085	-0.594759544084577	-0.534638112889116	-0.628182789282188	-0.420450874949075	-0.555549992205374	-0.730490676898979	-0.366537761482668	-1.14900059092374	-0.722647862645729	-0.353492012369215	-0.740655195841156	-0.775193177735759	-0.645372401452161	-0.617914144490519	-0.661482491208842	-0.604254761132752	-0.386915896841029	-0.659259785181335	-0.62823591906555	-0.375118950644538	-0.561923959957063	-0.765521874570716	-0.527509131296836	-0.482952323370712	-0.450565101225781	-0.52958310738186	-0.755403891463248	-0.809722623921981	-0.350518395836303	-0.574479300504542	-0.702968111822681	-0.658242651515363	-0.587253445156252	-0.396328047303757
"25906"	-0.664320871339871	-0.423667458461829	-0.937268139870935	-0.78263161426413	-0.647071279570554	-0.949678870749152	-0.561328606052808	-0.518473670124207	-0.775799436430278	-0.864962898361973	-1.0350186191326	-0.584783805665864	-0.877627599781616	-0.80644188341399	-0.557431169655138	-0.817412305140758	-0.929425672114577	-0.466236758611969	-1.03177177917386	-0.444166868347634	-0.404060615821302	-0.917303685529079	-0.482360383224419	-0.438511547835014	-0.862508675055182	-0.570943865170994	-0.576075832802688	-0.68879677171616	-0.35961149907047	-0.383557779032697	-0.937395535250164	-0.902612690146469	-0.79909792103574	-0.452360035826959	-0.934502526295343	-0.537840927240712	-0.814175361670412	-0.708441985155729	-0.897756012713409	-0.943594934157861	-0.845918507131284	-1.01855702274769	-0.704728699328397	-0.774295131676358	-0.66348194611838	-0.924836000560944	-0.792912153175166	-0.800420518351372	-0.732223356252884	-0.797543781026285	-0.920709894103357	-0.250594209032636	-0.680797218432685	-1.0147062197033	-0.386232041158693	-0.470550224787635	-0.645889594294692	-0.813860953419728	-0.585710369740125	-0.522675248530093	-0.444018246744768	-0.595155101490891	-0.520282736713563	-0.722918847466859	-0.573536236917659	-0.452117395584176	-0.673919887073274	-0.599244209268617	-0.655243198070388	-0.748466563694628	-0.591893732363591	-0.826511667209541	-0.628273339145903
"441869"	0.111541488663195	-0.0471028863678194	-0.10164008231802	0.0660148029621791	0.0219776627825492	-0.101667860449199	-0.0939301527272648	-0.08214229620225	-0.186025810558186	-0.0577976204645584	-0.114250857688948	-0.10237717653019	-0.0205486637829542	-0.0345488435992373	0.00963023612597047	-0.00985811736986974	-0.144029529153678	0.0708030098234961	-0.0199600069287834	-0.016935509500291	-0.0711249443192752	-0.0619645265411858	0.0198163081077105	0.0728449015339554	-0.156658063691095	0.0910017421112715	0.141882634620157	-0.217053578741958	-0.103308440424772	0.174066197367312	0.076128182377594	-0.0255561249920673	-0.061549190065509	-0.120013469107792	-0.0439811416876189	-0.0692890036891261	-0.129834251608948	-0.00876501713923979	-0.0811339262696873	0.0384672767972304	-0.0323603271863745	-0.0802522520837412	0.0359713321491948	-0.107284622322928	-4.8776180400489E-4	-0.0437810539219225	0.12720740797266	-0.219695700846879	-0.035932935035829	-0.0665360535838184	-0.260637220329169	0.0631910430553402	0.107136185987679	-0.126837880210992	-0.0338057729043522	0.0177750167249542	0.13708272821335	-0.0320434266489344	-0.148479777218107	-0.18470047165334	-0.16236966709785	0.0118947929794737	0.0823846597275563	-0.0996389956025709	-0.113118593769441	0.0592593932143826	0.0728591084263271	0.102276857045545	0.126258456013903	-0.0501438237643686	-0.0526641748483463	-0.110903139836059	0.0626853704031926
"377"	-0.223397150780224	-0.342813765934677	-0.179167105180777	-0.239648917637683	-0.253907452079245	-0.319138526434252	-0.129091744731224	-0.229505963915165	-0.265020942466811	-0.426596347048563	-0.306831062984078	-0.125983796260225	-0.128643191057204	-0.313688660612991	-0.280943113159948	-0.253788840820505	-0.241024426765742	-0.189648096990838	-0.193004288367494	-0.249879114458353	-0.257021973472645	-0.330671630870035	-0.140093713573653	-0.371301165420587	-0.107752047656691	-0.360054305642391	-0.321856044954953	-0.265833065747602	-0.321593504882368	-0.190389701131785	-0.390852740153552	-0.18367980573628	-0.252877706792717	-0.033389887938775	-0.122354267022593	-0.186125171781076	-0.335562380732538	-0.276045970395774	-0.238658079514186	-0.274682725851982	-0.304134126771903	-0.217956837831256	-0.244754333955459	-0.326123563765476	-0.200323763154708	-0.233741287037983	-0.280248830765436	-0.195478346185206	-0.153610823636289	-0.158826323904419	-0.23606926341541	-0.290286492808382	-0.290882265457607	-0.214496378674238	-0.207171084442167	-0.238658609370177	-0.294297361466985	-0.235398967500081	-0.410437362638781	-0.0739883826904485	0.0281867010498812	-0.0620100437048935	-0.268534115067985	-0.213787454404974	-0.257752247360023	-0.237352687399076	-0.273941069347855	-0.354002489604194	-0.228581938217091	-0.271571405276302	-0.275452568793592	-0.221148367213579	-0.293116353271021
"662"	-0.423072713795216	-0.639376887840287	-0.608874400374966	-0.719891628721695	-0.344023736451378	-0.536872832897082	-0.224983922118165	-0.423066206067473	-0.507224857819982	-0.436582533251044	-0.375111658583446	-0.524473099469515	-0.450889435799407	-0.46839177931899	-0.241988715435046	-0.308603906170218	-0.503982887251475	-0.504097755507853	-0.434747661418904	-0.247492326039892	-0.363237346934914	-0.328914708790541	-0.664777688796907	-0.595283554176571	-0.469061911695054	-0.304279600255323	-0.358122575519634	-0.441356872324752	-0.443638217163668	-0.506804113425349	-0.334764515003676	-0.357030370855044	-0.381860604347698	-0.402451327001821	-0.42593150021392	-0.552358092414276	-0.517017722180432	-0.643024646693895	-0.486835095474061	-0.295862369547748	-0.533118939594155	-0.606426491704094	-0.132036334644327	-0.434936969680751	-0.402524383848791	-0.413206100184445	-0.618862148186133	-0.321913773458306	-0.428471207850676	-0.274767802393584	-0.417834618453577	-0.489669252728386	-0.594983847911438	-0.483875913455891	-0.627283882657744	-0.170568666821745	-0.715054502454235	-0.453867771862937	-0.217654646848859	-0.381451012122157	-0.516903090524656	-0.326058097703557	-0.322986739560347	-0.275629249332678	-0.615826269802499	-0.405409306203065	-0.506999395933546	-0.333579652179747	-0.411936650822652	-0.386590796677085	-0.605469005467362	-0.51623544136886	-0.252247577719104
