	"ACH.000021"	"ACH.000036"	"ACH.000067"	"ACH.000082"	"ACH.000086"	"ACH.000092"	"ACH.000098"	"ACH.000127"	"ACH.000159"	"ACH.000198"	"ACH.000211"	"ACH.000215"	"ACH.000228"	"ACH.000231"	"ACH.000235"	"ACH.000238"	"ACH.000248"	"ACH.000250"	"ACH.000261"	"ACH.000264"	"ACH.000274"	"ACH.000312"	"ACH.000320"	"ACH.000339"	"ACH.000368"	"ACH.000376"	"ACH.000381"	"ACH.000389"	"ACH.000393"	"ACH.000403"	"ACH.000411"	"ACH.000436"	"ACH.000445"	"ACH.000464"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000485"	"ACH.000487"	"ACH.000488"	"ACH.000502"	"ACH.000505"	"ACH.000510"	"ACH.000517"	"ACH.000518"	"ACH.000542"	"ACH.000584"	"ACH.000601"	"ACH.000619"	"ACH.000623"	"ACH.000630"	"ACH.000657"	"ACH.000663"	"ACH.000665"	"ACH.000673"	"ACH.000693"	"ACH.000696"	"ACH.000713"	"ACH.000721"	"ACH.000736"	"ACH.000760"	"ACH.000766"	"ACH.000783"	"ACH.000785"	"ACH.000788"	"ACH.000791"	"ACH.000802"	"ACH.000823"	"ACH.000824"	"ACH.000832"	"ACH.000839"	"ACH.000841"	"ACH.000865"	"ACH.000869"	"ACH.000884"	"ACH.000885"	"ACH.000900"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000915"	"ACH.000921"	"ACH.000938"	"ACH.000974"	"ACH.001028"	"ACH.001050"	"ACH.001054"	"ACH.001163"	"ACH.001192"	"ACH.001289"	"ACH.001300"	"ACH.001328"	"ACH.001346"	"ACH.001431"	"ACH.001765"
"2197"	-1.37366081101959	-1.25955409676571	-1.45228764695672	-1.31777744077369	-1.34949885501434	-1.40147412255467	-1.3660922606532	-1.32033632789639	-1.29957259567849	-1.40801898065662	-1.44582921587508	-1.30083529962788	-1.38161107415826	-1.25558339354919	-1.29892631732215	-1.19194561317975	-1.32471132459617	-1.33969337835797	-1.44472984394097	-1.38889953367469	-1.3336167050532	-1.33726699071691	-1.33409256506241	-1.40280109069633	-1.52514995076821	-1.32056357772957	-1.21994586406229	-1.19264040536013	-1.24514065086262	-1.46046590071139	-1.35510066308487	-1.29579394540762	-1.41816241282688	-1.28988847193946	-1.36118583688065	-1.30008771969188	-1.47233834174393	-1.21131985344667	-1.37181380218914	-1.36602555743485	-1.3727223561822	-1.42876117302606	-1.34369420918471	-1.36770282333196	-1.41249929767997	-1.39040139489725	-1.24492544536167	-1.34558988570705	-1.31520092465533	-1.31314780163399	-1.23033575528366	-1.48623879702004	-1.71151990874104	-1.29686957092579	-1.24640689844734	-1.35027764747516	-1.27354622016989	-1.1679142777583	-1.32093367594039	-1.50184673295345	-1.39293518911415	-1.56153349042613	-1.38962425660139	-1.42368541156311	-1.34423368127171	-1.36395395541762	-1.37599443218325	-1.36898702848002	-1.51819707914724	-1.49094349941554	-1.1495816869485	-1.49658560557444	-1.45523579202723	-1.23710863158722	-1.32656389168004	-1.36134158562384	-1.31572443408827	-1.19834784683639	-1.35471945909797	-1.37861139696145	-1.31979938505672	-1.4629949500755	-1.38125867564438	-1.32381832523918	-1.24425496863423	-1.33223756105558	-1.24834468379095	-1.29047877008188	-1.32676759621154	-1.18215365613206	-1.42243863521484	-1.30438244847105	-1.36930144996438	-1.04160907104764	-1.4691121071676
"4705"	-0.303313486601305	-0.0553631195211524	-0.279595677903172	-0.26447188396314	-0.465534794353672	-0.384727325311294	-0.350012427741862	-0.525949472388134	-0.280204393259178	-0.440558371211785	-0.23949215389897	-0.21963607784735	-0.416099194723363	-0.0850323306468741	-0.283854436219145	-0.181615812527996	-0.211592010730693	-0.148808922627123	-0.225084677364658	-0.290877994343877	-0.282225339495003	-0.498413920140395	-0.237859675750242	-0.236705201022076	-0.467296201430471	-0.369270438748343	-0.210588064904893	-0.19838163043388	-0.0918663597233687	-0.466080455479403	-0.289415647932288	-0.124580424201169	-0.417778227369388	-0.324451229454582	-0.0873054216883867	-0.183940246373895	-0.332114122679319	-0.209563145023647	-0.160237351344332	-0.590691555871397	-0.193639444700942	-0.219837591754955	-0.31454979589955	-0.280672079321536	-0.050674904746142	-0.202496352412376	-0.313778184311258	-0.235717571157062	-0.378685584709331	-0.228256322806734	-0.199592303421153	-0.46756705500309	-0.371045499569812	-0.113547643286349	-0.164581748848573	-0.528882777719668	-0.26242963051569	-0.10080301082271	-0.51311180723341	-0.390028449255722	-0.343619824310686	-0.0956181105837465	-0.242873620487972	-0.238888438652255	-0.164103947811668	-0.234317087833276	-0.329118778846015	-0.312082831997601	-0.289794532422231	0.0474326840732133	-0.237520070953214	-0.0723171499114911	-0.414908507192958	-0.228272580730858	-0.491949633904928	-0.728189491513341	-0.487955883735044	-0.299492428425303	-0.455074356566188	-0.337639475527786	-0.811404079766902	-0.488768793837845	-0.49170145337437	-0.250711731044966	-0.494509171023365	-0.0667989667170461	-0.425685500360285	-0.459482215163862	-0.243054965084607	-0.282661189951308	-0.294314987739823	-0.425724143700278	-0.137019044647571	-0.197884780976538	-0.230056614193354
"4702"	-0.526268254494022	0.0524156746775215	-0.370667412366568	-0.334937411179833	-0.591367792702007	-0.384660306466839	-0.386565864966201	-0.971613095391028	-0.548554956658305	-0.764767846810804	-0.44426549269435	-0.490285617628272	-0.2774613252094	-0.186797999303755	-0.377844357393276	-0.516193885743155	-0.268317208601425	-0.247363312204415	-0.251296829805633	-0.416924498889911	-0.419486507318151	-0.660745110958754	-0.6195092497408	-0.413067262927572	-0.385520686557962	-0.514914722767664	-0.295267962198865	-0.237603672416016	-0.357913719995645	-0.477022062652579	-0.21073375412416	-0.173022279045117	-0.229083237650908	-0.281402620929129	-0.15918314792555	-0.400458941003834	-0.428513145279102	-0.272555278267611	-0.362485122630517	-0.782968625070351	-0.254044548854397	-0.444539530748043	-0.451738400309695	-0.376033489495376	-0.193362995160031	-0.246244422176124	-0.357401432642273	-0.228513983588785	-0.413820249565268	-0.429403232733695	-0.396789113791058	-0.543105960599797	-0.65033299259769	-0.248147685229642	-0.191399928801031	-0.638312150967431	-0.469295613077892	-0.21719374162153	-0.53717538729121	-0.552929312227719	-0.271835769769606	-0.237429904296715	-0.22239931690051	-0.480509537357304	-0.291850953886333	-0.43140293440835	-0.47902664512372	-0.561516339853048	-0.340349830953009	-0.0715452840017171	-0.120409834843389	-0.361565216012162	-0.403159798669779	-0.374833130336592	-0.825135042826353	-0.845726872519134	-0.658703518423893	-0.430348739786798	-0.636160639445508	-0.467499159093261	-1.17244412144804	-0.533020959910284	-0.654881018845614	-0.398219236820609	-0.545810637034675	-0.0214002147024929	-0.436410683066858	-0.807022379888296	-0.471976699198726	-0.486306951685776	-0.626034251477924	-0.405573318583939	-0.312938988511939	-0.401868107950135	-0.425317133288693
"4716"	-0.492031592750057	-0.234532822889372	-0.210805115281433	-0.400736224562108	-0.42577141079206	-0.354620728967267	-0.381435983725416	-0.851018063948538	-0.521687881065525	-0.59094242343742	-0.419769438111687	-0.425757496291331	-0.262125345327417	-0.269128818825028	-0.482366519646259	-0.297364331413546	-0.321571099825753	-0.288100728342329	-0.36932016948601	-0.406789287863471	-0.434291507635764	-0.573859408474731	-0.477494424736751	-0.439180951946149	-0.438341886816202	-0.572681814271472	-0.107303236025903	-0.148663993776378	-0.186614785452771	-0.595013845782304	-0.272886692657269	-0.114973047445167	-0.341915141460352	-0.328114224002379	-0.303929847417481	-0.424922404743597	-0.417535220246323	-0.317847599910919	-0.440900987735693	-0.948780911609145	-0.460765438935425	-0.491210831637238	-0.555813569471624	-0.488706488355752	-0.370481015822298	-0.277260070172532	-0.261346229517563	-0.340681090805613	-0.478617261470547	-0.393684240657473	-0.356246355819719	-0.490185926622884	-0.541534947292235	-0.231838820531272	-0.215132516356094	-0.553445648244034	-0.326696060403733	-0.28938403296458	-0.511048439675038	-0.60430949233228	-0.482491717461864	-0.302896295393141	-0.293678327665561	-0.481759348384265	-0.403503839375209	-0.448291337488674	-0.518565816212715	-0.446475790036548	-0.382634318594221	-0.0592862662292318	-0.300995690394162	-0.298419635026917	-0.414019654692972	-0.42467042625138	-0.59786257317667	-0.861646758506711	-0.737456848375912	-0.372224621397682	-0.699194209021164	-0.410043295607738	-0.867126918528634	-0.592703762380139	-0.523756781720978	-0.437285880729922	-0.520769793777414	-0.0134596772075444	-0.455651198170241	-0.610921926464146	-0.455407887652711	-0.476301877775789	-0.594461213503043	-0.533752283443437	-0.310661825528193	-0.374280415020405	-0.378688139213426
"4708"	-0.448611491951054	-0.0811163209689479	-0.304437763191572	-0.203878929405333	-0.255394404323665	-0.262579287273993	-0.187435632364643	-0.511522056875595	-0.369298427408095	-0.46173488508231	-0.246471585167078	-0.254529704559553	-0.179914913034908	-0.0675542832126671	-0.332085967367688	-0.261261628378028	-0.268482700524648	-0.0890446686824101	-0.218501303305336	-0.220563299840643	-0.307753037486747	-0.587963920293871	-0.592007182114666	-0.281609925651248	-0.192481474600836	-0.448398326604857	-0.241839812049897	-0.0092510300648153	-0.220667129401839	-0.385532684785759	-0.18491974885593	-0.141318591464075	-0.13307826337188	-0.253114710288043	-0.142629808939333	-0.217406307905179	-0.380567338838536	-0.348626383189516	-0.210016251256695	-0.523145371526013	-0.187958707273004	-0.227580734115155	-0.268555411537186	-0.186317833998356	-0.0966743283256254	-0.256919565875796	-0.157734384082554	-0.186220373699623	-0.176364707693178	-0.280922973996207	-0.26291261587765	-0.398992148636827	-0.313428036620094	-0.131972654910765	-0.167346875864205	-0.440570347936117	-0.311593471791101	-0.0969699419536265	-0.314753121255994	-0.327183616015122	-0.281795614227104	-0.146165874188211	-0.144205412439854	-0.187257098583175	-0.285426399792544	-0.308134309939379	-0.435207876203487	-0.339258709895017	-0.237696069922452	-0.0355156498977633	-0.0736385496524965	-0.224302953384451	-0.388498302214056	-0.286031281933909	-0.494922953792132	-0.637023362329482	-0.230663453120878	-0.352324672947458	-0.430064695273375	-0.2745001433068	-0.661374504683206	-0.544355808231409	-0.330530013764214	-0.438230424308422	-0.272703791295574	-0.140514035466203	-0.269934425453595	-0.426501052370269	-0.225276354445051	-0.307015491476603	-0.362242557715577	-0.253972382353539	-0.265090674827238	-0.11705511976516	-0.154128006288216
"4710"	-0.631479416579381	-0.371121182951301	-0.697978141010353	-0.457808019852995	-0.623015049672328	-0.53276567395235	-0.362758352784349	-0.651277509093784	-0.63192557204901	-0.786699735329755	-0.536110521923938	-0.646630521338087	-0.525358877640492	-0.368335543234347	-0.508429311361315	-0.296928172192589	-0.457591118321593	-0.528900814108943	-0.532157806197337	-0.6484019306054	-0.513498249823346	-0.716133529466361	-0.626729215154177	-0.484251048652688	-0.443332539550452	-0.724251059388793	-0.498527883375498	-0.410106389041451	-0.476495484881808	-0.561535657452211	-0.272903678788231	-0.352316990456664	-0.395852327353456	-0.430912756968638	-0.384925811493591	-0.507104165760821	-0.605215968830492	-0.435511426100048	-0.476996422057212	-0.757267019266504	-0.355018853124415	-0.535862865445437	-0.45183665291883	-0.59912084835364	-0.268266990234204	-0.472784603537842	-0.586056519925219	-0.432990546341749	-0.497896986652131	-0.493605433833779	-0.545429423068265	-0.693714840894759	-0.536134571047527	-0.458148496899248	-0.493223580594697	-0.72928351189498	-0.6633347251446	-0.445040924891692	-0.466737791999549	-0.438004585045563	-0.493194462040613	-0.494019157533752	-0.353305606945469	-0.532724441982764	-0.48110229666307	-0.569199081980882	-0.641608728712469	-0.559927139071234	-0.414021923122237	-0.145223642535984	-0.472971717763164	-0.326572125066526	-0.565327379355905	-0.428544676546204	-0.574132556339419	-0.832276981860762	-0.538339131295948	-0.794015655424488	-0.623459930641005	-0.581562671435506	-0.52567260654696	-0.680505566395572	-0.616562007615106	-0.52385797560024	-0.593953387408252	-0.233544979147117	-0.369999088435366	-0.496131125481898	-0.612400957119559	-0.522730693413842	-0.673456983722048	-0.568697201601933	-0.429971076406015	-0.481061035531833	-0.399914895359045
"4712"	-0.577502009751557	-0.192969474476992	-0.362441857889141	-0.361669733763942	-0.493409301728363	-0.605282564219595	-0.601669921102294	-0.86457781851095	-0.701002442470261	-0.595736894428013	-0.509382085928654	-0.58425553972427	-0.431046557131629	-0.303437087434998	-0.45210754566923	-0.464585018418675	-0.462970478235318	-0.262754585138824	-0.505583272301474	-0.559780404363387	-0.586812889274341	-0.725725028250219	-0.61603720416719	-0.534044407555099	-0.511866166616681	-0.579448709391929	-0.419244593414278	-0.401254580781731	-0.437187555829048	-0.631021651801391	-0.342306777734333	-0.229241725909277	-0.286916412314618	-0.336604086676446	-0.2827425076135	-0.509051386827928	-0.558624578847812	-0.403968496259071	-0.296086878296489	-0.925312632075107	-0.429797756273812	-0.444040414716059	-0.443462902017957	-0.419439113111803	-0.232428802162033	-0.419560250990265	-0.346329634349783	-0.525989046947709	-0.580086086965131	-0.445232721775117	-0.519674705248228	-0.624415529387032	-0.724767277317734	-0.347723448352769	-0.216528038328022	-0.75415059925417	-0.464542073485883	-0.300102043453315	-0.61447190184428	-0.646032753965457	-0.668868260824791	-0.550974904426551	-0.233935832330429	-0.536389544588892	-0.450152413296581	-0.536490199917533	-0.804421875017746	-0.520261895178587	-0.392591613260914	-0.217240360440785	-0.375511828269784	-0.263046661194308	-0.506445713560522	-0.445130378793088	-0.630434053508911	-0.807450199669346	-0.81987769254154	-0.466362626815637	-0.616351562881155	-0.628462474289119	-0.932257327503208	-0.461093170181224	-0.610824868040341	-0.61119668389749	-0.610383251628101	-0.114315165225988	-0.440382271668977	-0.706666709318095	-0.653480173556942	-0.410732801867589	-0.581827504557417	-0.503248033375978	-0.528212463582324	-0.463529910441761	-0.41079887356323
"4715"	-0.407321447160915	-0.220261071080942	-0.396209926424043	-0.364286544163581	-0.383189242122055	-0.388604414569997	-0.257298085666689	-0.654678410413202	-0.38368323766606	-0.535561788189753	-0.340925679028602	-0.305162962386032	-0.177405890404362	-0.128968339721665	-0.271474549758269	-0.241997115745062	-0.643202630464082	-0.279897328846073	-0.283259099326879	-0.305834080758615	-0.332834202240483	-0.452078198238691	-0.385096117571778	-0.31986121845742	-0.334892685373259	-0.524201627755491	-0.259398273230716	-0.0940630510636586	-0.206622007326856	-0.511887375563888	-0.363220422636874	-0.317244540067502	-0.22843087020623	-0.216457933806217	-0.162150539151654	-0.322362561813756	-0.408709046330074	-0.318587422691757	-0.318876923798533	-0.669460970265644	-0.170206066926288	-0.367514481968763	-0.275364528195195	-0.27825957366303	-0.10664380250123	-0.362131300102661	-0.293205762053311	-0.330737452288484	-0.456697786719605	-0.119680664211036	-0.447705559490125	-0.458866578173556	-0.49427121300395	-0.129017330250345	-0.202465526260111	-0.517222603333178	-0.269296560072962	-0.11139950590248	-0.258382460401958	-0.480086259575136	-0.377717398402987	-0.125022500314009	-0.336431608976588	-0.491984595757661	-0.233693704458613	-0.213528109274733	-0.32049870062418	-0.331455652612236	-0.330350867847702	-0.117701978970439	-0.269556356710986	-0.339108293713075	-0.31053301717763	-0.212606036037126	-0.690440060816179	-0.796072121012433	-0.597794235797122	-0.319245193508209	-0.467210838706539	-0.349646966335162	-0.721906842609706	-0.432829631353114	-0.558147962812487	-0.349247587498209	-0.534909739356498	-0.12355617436274	-0.41681850489978	-0.505509081141562	-0.379037309896235	-0.293898711813111	-0.337251849401316	-0.358834121097995	-0.275170057365267	-0.317987721317739	-0.236186590982034
"4717"	-0.228556313384005	0.100894006728261	-0.168713609304305	-0.221130633728821	-0.25880886563964	-0.236898424625262	-0.226451284540616	-0.411748637348578	-0.309858733758103	-0.394248547044014	-0.312033746790643	-0.192899556300123	-0.130935640272273	-0.0935132847115617	-0.239917949629282	-0.126806923152629	-0.195243141564373	0.0231820069486622	-0.119411450094847	-0.180605380769766	-0.21220827253776	-0.441160104119681	-0.143951580613132	-0.192039084964413	-0.200738708328226	-0.289599279927872	-0.0867411313321638	-0.0304304814494688	-0.0788414654391016	-0.324979949907821	-0.178356869986936	0.00297021695247574	-0.154076392613852	-0.0830517253413262	-0.0630940628338757	-0.157755832203498	-0.228074603316308	-0.165932587872737	-0.059429413582594	-0.568838634647381	-0.118638280401126	-0.175698599772697	-0.179318345389019	-0.215795420195005	0.0397920641853636	-0.0848299889269231	-0.0765405175683445	-0.158610865127141	-0.26486969103619	-0.150057277348561	-0.197493069354567	-0.140780493436756	-0.271489519428752	-0.126473290402386	-0.055297638246801	-0.363462019796029	-0.133660304774096	-0.111952486061679	-0.0520490514868535	-0.328654518695103	-0.186603055583425	-0.207170127325461	-0.0141854528678604	-0.173128406738865	-0.139690042129744	-0.209933590091448	-0.357014037812222	-0.267721158007146	-0.113459197875093	0.0104715537658285	-0.0302983249179526	-0.10128886407177	-0.250241274190407	-0.19399296772781	-0.355968345456473	-0.274428154982513	-0.366127973460704	-0.154956454502043	-0.409194260440504	-0.231614214101455	-0.567138944812465	-0.340966672237516	-0.386015042351323	-0.308510365894026	-0.276016784529148	0.118573969719515	-0.190248587367866	-0.227775359171517	-0.329184625432554	0.0350886723943264	-0.305451963216177	-0.0527442736353091	-0.187572212946168	-0.0121271482923657	-0.119991504907352
"4719"	-0.401278426627884	0.0493268596158754	-0.132186097937507	-0.27452554152785	-0.587570892928191	-0.399443732149396	-0.411263706282331	-0.829663653796544	-0.511231862378834	-0.704167363165687	-0.308170109636576	-0.441097933669383	-0.388290886531248	-0.118634157799303	-0.377356633316828	-0.46143741344809	-0.316839304321923	-0.218295706842576	-0.249598957811182	-0.334141963289774	-0.426021455430341	-0.585025585604009	-0.257359727626912	-0.397705890079858	-0.323021516837479	-0.663605889606819	-0.246504260725498	-0.0369494918957721	-0.286557257430678	-0.57871364312546	-0.295999047454619	-0.146452299502858	-0.217101914043723	-0.365701836717653	-0.129792819817481	-0.35951483143277	-0.332268795367203	-0.247459647974895	-0.420632422720111	-0.648270807235723	-0.197906208326663	-0.352759419455728	-0.407106722338172	-0.337430864208205	-0.214180463550308	-0.244992592905726	-0.302716072311632	-0.304712523787621	-0.343207429121035	-0.331192096716344	-0.322068199058123	-0.547805704212944	-0.408449932139554	-0.204076943508807	-0.238150751106518	-0.546932049246638	-0.408570230855972	-0.131473058453417	-0.571398041383302	-0.44380784043372	-0.417256765965961	-0.13053763869728	-0.254177462646753	-0.398803347755985	-0.321723463145203	-0.338435651482886	-0.483629955344902	-0.378413631315365	-0.220440488941581	-0.0892493902753782	-0.228129704382295	-0.149068533142926	-0.47710441062457	-0.494977748483454	-0.659051633140451	-0.644420434966013	-0.487685438104916	-0.355481524687533	-0.652971772968003	-0.327699408760533	-0.948094699173257	-0.687508878351733	-0.54638918831294	-0.396641920584958	-0.606092153818221	-0.135658329259187	-0.293291752636352	-0.681921936422096	-0.483625120953143	-0.246993693924018	-0.498322314778242	-0.428993451021066	-0.272510125693795	-0.275870050390976	-0.21508096068533
