	"ACH.000015"	"ACH.000042"	"ACH.000113"	"ACH.000221"	"ACH.000226"	"ACH.000238"	"ACH.000260"	"ACH.000274"	"ACH.000324"	"ACH.000387"	"ACH.000619"	"ACH.000651"	"ACH.000652"	"ACH.000735"	"ACH.000757"	"ACH.000758"	"ACH.000773"	"ACH.000784"	"ACH.000792"	"ACH.000798"	"ACH.000837"	"ACH.000846"	"ACH.000865"	"ACH.000866"	"ACH.000869"	"ACH.000882"	"ACH.000901"	"ACH.000950"	"ACH.001192"	"ACH.001278"	"ACH.001283"	"ACH.001346"	"ACH.001552"
"9255"	-0.117574824539978	-0.0910209819697247	-0.00401334486007468	-0.226951165322032	-0.199520661084259	-0.114388642880727	-0.105583957982697	-0.135800100772546	-0.0824136550592434	-0.0580844204445263	-0.122867534495585	-0.160579127406755	-0.142998740600515	-0.148245094227794	0.103101636092508	-0.191115928280105	0.0520912697308897	-0.0869263943261483	-0.0974290311187772	-0.131840514067459	0.0419267762050622	2.30511533600463E-4	0.0222113540387383	-0.166062941028717	-0.0356171514805739	-0.0307323106103776	-0.199673162729791	-0.156836809801512	-0.237825616056915	-0.076621361786737	-0.221351227658969	0.0191543130871756	-0.17371656388782
"51433"	-0.774774213576421	-0.815054194817246	-0.545145253173945	-0.940635644397964	-0.646796590971724	-0.704184412918844	-0.874357225277948	-0.848425404913989	-0.732883440424302	-1.32087900219726	-0.855531793631679	-0.82871567443318	-0.593052535252717	-0.799285649505319	-0.766882531036752	-0.977238825323875	-0.800670402701121	-0.711642254769243	-0.801473196847597	-0.950111173159919	-0.9090680709388	-0.648250968202868	-0.833199281745919	-0.72707397868329	-0.82672511334966	-0.715772250525431	-0.862610350109621	-0.840606973092257	-0.9315247441384	-1.0791110424347	-0.955064255251491	-0.8613893197143	-1.01807750122919
"54897"	-0.0303906583431348	-0.189960820274014	-0.292371803941339	-0.235478800249261	-0.243789890277002	-0.151434233134227	-0.265936445963657	-0.313641281212334	-0.148645631222642	-0.218815886183114	-0.389540106796344	-0.256821918744367	-0.42171793648527	-0.379671163177387	-0.223561861343146	-0.303832572068577	-0.143010135652964	-0.188413575069425	-0.165801400150476	-0.292867810191792	-0.318946271200814	-0.175315481246909	-0.242366920666438	-0.18765258648703	-0.162219466853587	-0.214878458471536	-0.193435071780365	-0.274284103491668	-0.300161375357037	-0.137445692677007	-0.146825370823679	-0.263816304007592	-0.19559040729634
"995"	-0.227437233863292	-0.303134476036484	-0.159296608089168	-0.126951731364842	-0.274102874297826	-0.132901362733299	-0.256068793426924	-0.150161744731395	-0.223959941002894	-0.210626804078819	-0.120067383291007	-0.186642761660885	-0.245135079759128	-0.212510741761975	-0.198802576762433	-0.30248607874115	-0.209513072251822	-0.264162157690807	-0.221292503655597	0.0609119027384385	-0.17722525482264	-0.08088379526618	-0.24697114159802	-0.163320431116565	-0.19975730675513	-0.19528237832462	-0.272959400636978	-0.226812320313708	-0.23521201468817	-0.132370904164452	-0.129385127859935	-0.306635095010165	-0.328377218333281
"23399"	-0.447786910879834	-0.385456059456424	-0.464749092125749	-0.370857850186022	-0.393484798146361	-0.314444464343816	-0.237964122720209	-0.27247790934326	-0.416275358668507	-0.277245481664266	-0.356358033397818	-0.188041132809167	-0.387912026232837	-0.408916301922969	-0.432285678435748	-0.186160672333737	-0.148650632519783	-0.343702545938314	-0.168568643454721	-0.257000137933908	-0.38223779361229	-0.328873225470541	-0.205394593295113	-0.267067194681238	-0.374350238902566	-0.385786741865437	-0.160609719821082	-0.558167281281074	-0.303479302790315	-0.288924289415661	-0.46076150014996	-0.435252414815753	-0.462250624246828
"1525"	-0.0459728877139939	0.0491197784692299	-0.0337738749498667	-0.0324695040149621	-0.181549224906963	-0.120058845864309	0.0213201723366979	-0.100262428362035	-0.255640732861637	0.0875611069444299	-0.173989748305097	-0.0711547724243638	0.0654680293095784	0.0797686212932697	-0.231875710497651	0.0874535634222868	-0.129947099582097	-0.137380743534403	-0.0200269813104974	-0.0161155044555878	0.0862673206241315	0.0521989109682219	-0.231360655838592	-0.0203007386384368	-0.0785838497631431	-0.134746263789899	0.00475831844584349	0.201423842806644	0.0234211280670081	-0.0382516413307888	-0.0305544114545135	0.084138008039772	0.105615170452657
"83939"	-0.0686570496864704	0.0754010848977069	-0.152903381707785	0.0690450724539195	-0.00716179229646781	0.0173309745185871	-0.151638696062592	-0.246610927027328	-0.0449574917985677	-0.0698123602672704	-0.128017537032644	0.0179285829365439	-0.0621896613137355	-0.231012563809803	-0.235663753882906	-0.13392821431199	0.109809066595824	0.0409215815794398	0.0710726213818514	-0.154679369564497	-0.0609558639747975	-0.04008747518936	0.00339487112746159	-0.164396293786182	-0.0649076894747466	-0.0360164005757033	-0.140264017646335	-0.137961015427996	-0.0575393881245117	-0.0291551759700151	0.00149706852950097	-0.120025458277895	-0.150722533201063
"51659"	-1.46631325718978	-1.45515405180873	-1.29653127709174	-1.70243574610122	-1.30145080217015	-1.46251382073431	-1.53175198570368	-1.46561880339576	-1.45410599989793	-1.89787210360795	-1.4318678207236	-1.61049907719791	-1.74395258772706	-1.30948892809026	-1.41460063090476	-1.50075523152018	-1.35045923890961	-1.31962648101277	-1.5567493724118	-1.29302415917255	-1.52821427710477	-1.54006499817944	-1.40008163573786	-1.63000182998584	-1.54071453553208	-1.58806316425975	-1.64242070929999	-1.56497125356939	-1.48417867721053	-1.35694913194965	-1.44916566294276	-1.40711932128631	-1.5272942339408
"27232"	0.03908134465374	-0.0521965352550594	-0.124017834986037	-0.0463851230388937	-0.0812145341653341	-0.118295061281758	-0.132262256090423	0.00549591783861105	-0.0672237577736366	2.37058491166747E-4	-0.0426390314710837	-0.0436981019973724	0.0163264618417023	-0.114690639179125	-0.147495899618566	-0.0265038794246779	-0.107509854621276	-0.0833384259808297	-0.146896133153837	-0.0978120359857726	-0.041283719580834	0.0151292003568542	-0.113221189502688	-0.156196438775942	0.012840598122835	-0.0460231275512775	-0.0712688682894688	0.095938540623769	-0.108563534881888	0.0358508286493646	-0.124412335153992	-0.0682364177461531	0.0524680738350455
"132243"	-0.14811058527949	-0.182822674050783	-0.178031401477139	-0.323451298159978	-0.0112219451645355	-0.0813948568516428	-0.245528553700225	-0.186971154261348	-0.205475504386266	-0.246621097340907	-0.12943627475983	-0.387745108069724	-0.130362062030213	-0.163743867494372	-0.365645795420456	-0.171920145327224	-0.0390029422955793	-0.244086967962492	-0.0171417478707516	-0.246989290316824	-0.146286635123825	-0.0399193190703776	-0.286465581740908	-0.176846465552519	-0.179465843793739	-0.0960519149868607	-0.146135550363502	-0.32532918005021	-0.168108734695603	-0.218871827044578	-0.0848103932378694	-0.086877907168055	-0.176665390218531
"1839"	-0.17202479608046	0.0613495901974581	-0.0829908997423561	0.0216978927498152	-0.1763589877006	-0.142067143741833	-0.134510898970655	-0.0704160255696793	-0.103775875733845	-0.0363200321008578	-0.159567375317774	-0.110236309037139	-0.0219124895238858	-0.173023103593922	-0.0905957204831755	-0.125906440124245	-0.231940559796314	-0.1194710221946	-0.0775652276962387	-0.16439055693548	-0.0283098579656586	-0.0982104131465559	-0.126225749921484	-0.0395409786411119	-0.184169474745824	-0.0770690138150149	-0.130925591312554	-0.199718930338036	0.194375606153356	0.018687358477571	-0.36153629341614	-0.0658274924122864	-0.31513826334565
