	"ACH.000137"	"ACH.000235"	"ACH.000352"	"ACH.000364"	"ACH.000433"	"ACH.000510"	"ACH.000542"	"ACH.000601"	"ACH.000606"	"ACH.000721"	"ACH.000757"	"ACH.000915"	"ACH.000924"	"ACH.000996"
"9619"	-0.209614234549268	-0.471626427578269	-0.538410544047754	-0.34287673287403	-0.298218501436868	-0.3201093057685	-0.320545271524934	-0.418806219157832	-0.470781800848096	-0.346656921721104	-0.292354458722094	-0.348304409274303	-0.239376096346318	-0.348919532944556
"148789"	0.160253982184514	0.151504190796052	0.0862421366141945	0.0797891975526579	0.00180304497470126	0.0735504594344988	0.0932834094179215	0.140286855747964	0.0595905225057703	0.100025007054406	0.0769600488421309	0.0695666000456179	0.0152580910222723	-0.0158758416952587
"929"	0.0617125824506632	-0.0454611146163304	-0.0823377255380096	-0.0654205156247421	-0.0765422306333846	-0.0377825770895042	-0.0213030279333334	-0.0109089426548301	0.011474248827255	0.0496543907009788	0.132552006312357	-0.0547767910172159	-0.0113890425375936	-0.0468139062004831
"8881"	-1.2146037468665	-1.31372442623165	-1.36619405854155	-1.33539415355884	-1.43364056291552	-1.493373130182	-1.32088017691769	-1.37819931932153	-1.29398506254715	-1.46825442541112	-1.42376497305061	-1.29932075180871	-1.41976454093893	-1.24167364227007
"51184"	-1.13760838330904	-0.994430127181867	-0.982007518864022	-1.14321624337909	-0.889451705170413	-0.975547252731003	-0.955760307615765	-1.00067320360718	-1.16882471828081	-1.04829131880046	-0.948399699526117	-0.937698486328992	-1.04504041417005	-0.969067423178217
"8329"	-0.347457282654599	-0.470944634048923	-0.313123179268364	-0.444276341233554	-0.210023441768065	-0.278151925754348	-0.498559468848682	-0.427141790093059	-0.513438451655829	-0.572968735926254	-0.366551047317039	-0.461767384775979	-0.207932025225645	-0.337494564211041
"8337"	-0.367223064793112	-0.427882544322434	-0.395597021847246	-0.327954611385601	-0.177869217989281	-0.316567410745458	-0.383800968362967	-0.453406533015471	-0.549249014012163	-0.530278603985326	-0.442883474987965	-0.412160924298047	-0.255154729029682	-0.577953171860392
"8338"	-0.628844452909925	-0.668588704833586	-0.604536884365618	-0.595682677443189	-0.507321809488864	-0.537961369469996	-0.53882813834097	-0.643941430095802	-0.741057153110896	-0.678210194520519	-0.596187919155466	-0.52455364696716	-0.4218145588248	-0.57052901434878
"333932"	-1.17900152115249	-1.29262113122577	-1.45364267787739	-1.39519795045389	-1.36352749686927	-1.20095795729283	-1.04650509537927	-0.979818323225183	-1.26479391588549	-1.29873600857976	-1.21137317914418	-1.44429011300163	-0.982759560106015	-1.13342645154805
"3198"	0.0269542745136153	-0.0935600770802353	0.0756710831280753	-0.0339371213077227	0.0323460070487209	0.00386085484864872	-0.0035629024644928	0.0844188119005466	0.0464843140628883	0.0104814478333256	0.0352811359126341	-0.0272528206454592	-0.0629837736962045	0.0679719683787835
"3309"	-1.05968879714915	-0.900836143873385	-1.17358280743845	-1.06735630178719	-0.903681334640461	-0.729222226210403	-0.810124666692708	-1.01648386584766	-1.10071366970347	-0.798296039983664	-1.38758682253816	-1.02599627771109	-0.83335237485576	-0.936222299078322
"3336"	-1.53730810656035	-1.60176191807888	-1.72683367714017	-1.29770721990718	-1.30393579427256	-1.56980499029159	-1.48157027633559	-1.43979895206613	-1.60198016123887	-1.60485943178926	-1.60684028763	-1.53087522705959	-1.18188684346651	-1.38707600800928
"347252"	0.0467547041310723	-0.0744036865422763	-0.0732468766965335	-0.0171256310771185	0.00948621967877441	-0.050822230676843	-0.0135025127641761	-0.0543917722678919	0.0400472037590069	-0.0566073664588081	-0.0991847051138499	0.0291099688075188	0.0023996928484783	-0.011598065706077
"4157"	0.0406195044137124	-0.0542534464954611	-0.00398935188634339	-0.0557044572663865	0.0988171823951959	-0.0598978657005612	-0.0556532718519492	-0.0555920257690818	0.0616704754777266	0.0168838698464602	0.0909594651604401	0.0906765557873844	-0.00418300524029175	-0.0154237787386261
"113115"	0.0589525920269081	-0.0169646629757013	0.0426403785246025	-0.00767397043976095	0.0303012866847544	0.0291607644874922	0.0542108968740644	-0.0222925836653541	-0.0503708671009013	0.0192766362761288	0.041061134245086	0.0640802188675763	-0.0176839241078247	0.00796026023199651
"200030"	-0.334588382483916	-0.512274137878869	-0.529908819742248	-0.465915308078826	-0.515769279475906	-0.406125281782035	-0.350750226003313	-0.362015170703778	-0.528610894080256	-0.494423627153325	-0.603290562044858	-0.527566861251434	-0.47198853642902	-0.461084397613023
"440836"	0.0287090263728898	-0.0330786706799071	0.0569700869501556	0.0862936826930415	0.0400806671991886	-0.0379205172388068	-0.0436714183941976	-0.163954627032845	0.193979858567506	-0.0425591858297149	-0.0931654297080657	-0.0409618943523171	0.00557548321243269	-0.0902089056636453
"346528"	-0.281171857822159	-0.36425267880248	-0.385078415788769	-0.308946819463928	-0.2679045299717	-0.304872615603998	-0.442173557766544	-0.315555728050258	-0.314546882749642	-0.459788727326864	-0.259459581150073	-0.305057828326082	-0.343443517993549	-0.32385866731314
"392138"	-0.168013033450994	-0.15206348934814	-0.202183429788459	-0.129330014594261	-0.111789564024996	-0.165617926125573	-0.252685936817816	-0.142919021235797	-0.304140727363215	-0.202029609491667	-0.0176466997526705	-0.217940042449796	0.00284104040647213	-0.232667568116753
"5111"	-1.26574250345543	-1.37243025930867	-1.59007793652798	-1.65017108601359	-1.48111527933979	-1.50923314763711	-1.25123704955071	-1.48292085662714	-1.42120056225105	-1.41120438384555	-1.50684299001214	-1.42550496259984	-1.29471617873238	-1.48482578305385
"5432"	-1.24429285289915	-1.06632975066963	-1.19484684828131	-1.10008688361376	-1.05992295004557	-1.06073168166916	-1.10688980374721	-1.08838815401871	-1.2294661387917	-1.07807525790266	-1.06125515362727	-0.918032612004481	-0.962359102036634	-1.09839229706303
"5465"	0.0117695291535444	-0.0616822914521047	-0.0862629725544709	0.00429005134095038	-0.0456246546447444	-0.107880772082427	-0.0990692575913763	-0.0440178435491518	-0.111239350756232	-0.0986842505747002	-0.0699788463164776	0.0678578616108429	0.0632981599875185	-0.059456044314167
"11105"	0.11964896554596	-0.0121169465152933	-0.00117900007651542	0.0323085781428273	0.0787420890688928	-0.0389592634387218	-0.0393566192578354	-0.0731854197116189	0.146354469206887	0.0122263857138166	0.126011511700315	0.012432712300157	-0.00249799438635563	-0.199449254789038
"55119"	-0.961898467074277	-1.22156528483652	-1.22651715705323	-1.20344216810508	-1.09017202540405	-1.11823405495202	-1.07912924752322	-1.0631679031381	-0.977812230893142	-1.22792022349897	-1.16644204536332	-0.981649851678456	-1.0200817501137	-1.17533502699304
"10594"	-1.45964000939306	-1.28993187860134	-1.71056368104377	-1.2409070442782	-1.50196001254212	-1.41744218362867	-1.36212358106204	-1.32080664046664	-1.40294582748561	-1.46613194925335	-1.3394326159798	-1.38079453415157	-1.44402987822633	-1.56142641958056
"5691"	-1.66131452159318	-1.62722225451157	-1.66709637562995	-1.49397210277492	-1.49406744882487	-1.69085510019322	-1.65440412349658	-1.52774977058172	-1.56737464772515	-1.6715072184466	-1.55172565755659	-1.82033969249699	-1.45022230202398	-1.6065049442283
"5901"	-1.68059947726051	-1.74713148840677	-1.85688160048388	-1.94232350365426	-1.57431490356477	-1.63788341144253	-1.68621232375116	-1.75018235005397	-1.51398721117424	-1.76530324750627	-1.69710082063272	-1.64661375076942	-1.46422940304525	-1.63012341695031
"5902"	-0.374578771962991	-0.249217265484142	-0.396779420467622	-0.233468826809883	-0.403328684390654	-0.22452417425208	-0.195673327970315	-0.30201628079902	-0.508508953820883	-0.46308571276714	-0.360719414689808	-0.275720193419511	-0.289425548553968	-0.232753370412785
