	"ACH.000036"	"ACH.000272"	"ACH.000274"	"ACH.000278"	"ACH.000279"	"ACH.000317"	"ACH.000323"	"ACH.000335"	"ACH.000383"	"ACH.000407"	"ACH.000448"	"ACH.000545"	"ACH.000552"	"ACH.000588"	"ACH.000632"	"ACH.000713"	"ACH.000762"	"ACH.000788"	"ACH.000791"	"ACH.000811"	"ACH.000840"	"ACH.000915"	"ACH.000929"	"ACH.000988"	"ACH.001096"	"ACH.001183"	"ACH.001232"	"ACH.001496"	"ACH.001554"
"55860"	-0.850807396467249	-0.940934376860453	-0.726305194620121	-1.03328617614014	-0.889313695840347	-1.10878373758214	-0.627849178067367	-0.680658098821523	-0.613209763366951	-0.897558809517348	-0.691161277855243	-0.825989768491483	-0.773124236493356	-0.684685655318928	-0.789483035424318	-0.760229137252468	-0.833938219262701	-0.819089119935179	-1.10239234980739	-0.725873158780375	-0.893820192151297	-0.558837708689691	-0.806977156416919	-0.853276507468964	-0.84588587551192	-0.881837243651295	-1.04503549658482	-0.827439225112758	-0.752596553476853
"324"	-0.464932651516632	-0.384383178583582	-0.280096359557402	-0.699499189448498	-0.438365822343481	-0.436846969849946	-0.614182843250323	-0.42247083330337	-0.615630638825302	-0.557547894623681	-0.742047214477965	-0.357147521754244	-0.818382232276629	-0.412043647917335	-0.546545664387863	-0.405843897367255	-0.277593822859098	-0.589858985978174	-0.443568614133818	-0.467170535914288	-0.815373279376206	-0.394532507180544	-0.349783177896559	-0.64534987548821	-0.520472021429427	-0.444189445202851	-0.577475660784077	-0.840073879935047	-0.477119787684505
"114900"	-0.560324949133186	-0.387071621916588	-0.413008410491288	-0.540550770034794	-0.256968733783871	-0.353633742609833	-0.485948963568439	-0.597149347306481	-0.333206275572932	-0.376736356546216	-0.395518025550824	-0.332564741366218	-0.30841451537737	-0.334597573151171	-0.403631046674681	-0.499834721141	-0.567156157093195	-0.368259790715293	-0.494984748673194	-0.242627514746884	-0.680087403507593	-0.44326923648427	-0.614064073913561	-0.275918364871488	-0.44506766214054	-0.527462521830653	-0.404846085770241	-0.512795009179249	-0.397913683657457
"257407"	0.217819332913401	0.186428359800848	0.145100117894697	0.172252899361356	0.226973905321866	0.2309362634516	0.103692768049446	0.447020103945366	0.168888486499718	-0.0472641563965477	0.167881446985183	0.139992565533782	0.263309901826731	0.346591498567328	0.204349137386103	0.151512892905997	0.246246211507206	0.195833699270886	0.117311479029828	0.216588458604671	0.217171476997557	0.193885958521747	0.355579005793274	0.350657948865206	0.35654852196609	0.0348228056298293	0.129233972352466	0.243940241751994	0.168107648182611
"1452"	-0.551664179381758	-0.755092422417658	-0.675467203230355	-0.686636877736587	-0.58679331959694	-0.460124779210819	-0.371598682333001	-0.579780945047083	-0.644782806013287	-0.633500757354626	-0.662821180873969	-0.587373161691244	-0.746148572291811	-0.439941429617053	-0.715809934994504	-0.527489862322056	-0.488730056228894	-0.636379931887656	-0.524255085806272	-0.448609807464343	-0.726798769664622	-0.558248747549877	-0.532477759468294	-0.679125229296351	-0.424093408213619	-0.482928481673618	-0.736195861136705	-0.589128660980735	-0.637951211055245
"51512"	-0.122296530799605	-0.200972069230016	-0.0987232740891105	-0.296990300888904	-0.140016762417954	-0.129907508860595	-0.140171305908322	-0.191899067451977	-0.193266437004133	-0.140932508112787	-0.195751989425016	-0.112136159525877	-0.211519147980737	-0.452326502534941	-0.232457709106106	-0.226364231829086	0.100785210687451	-0.153544739061712	-0.181121193608768	-0.101488569519964	0.057545884471499	-0.0693405712235226	0.0737601579926706	-0.162084352257522	-0.218700268658601	-0.20947380841755	-0.143364604934188	-0.32463441634658	-0.183489510641575
"115106"	-1.30830614141967	-0.89615284883328	-0.965655564218838	-1.11190760406021	-0.90561206763446	-0.927480283865079	-0.932770413643637	-1.09216618244568	-1.07814683585429	-1.30361798267273	-1.27562377166655	-1.10939299785293	-1.44542079961556	-0.909092680875104	-1.16769314070955	-0.853592752994415	-1.178462442282	-1.18749754668483	-1.11034630217575	-1.09689951755368	-1.32341727113918	-0.829781603967216	-1.11730045052622	-1.68736314535088	-1.1780159354738	-1.43447309931237	-1.16222138151067	-1.49394492097894	-1.32291119811757
"79441"	-0.592836244092717	-0.609597690468287	-0.537999667030116	-0.563681512589418	-0.616244251860343	-0.590198292280568	-0.449056110833809	-0.344134960260227	-0.53164514015829	-0.589866356787438	-0.494204382336829	-0.691913837774388	-0.574242934002048	-0.637295889433025	-0.59629074468117	-0.310848139150871	-0.440203941971452	-0.638021682716732	-0.27658882503133	-0.708788699806464	-0.52890853321325	-0.338368704685785	-0.358275144132261	-0.443017517601344	-0.573264899587735	-0.445688143422431	-0.765456006920198	-0.553973182565253	-0.647132820362949
"54930"	-0.589487788635473	-0.580501711895767	-0.38784455845197	-0.767632712982738	-0.706096722525985	-0.81775322137066	-0.459139423922636	-0.584632142103974	-0.627803836870559	-0.819936223170758	-0.641061161107242	-0.621182521153174	-0.828314865379893	-0.825034517817669	-0.745889656646948	-0.6019527340822	-0.355490559378132	-0.655055620823113	-0.48081134159085	-0.766845746775343	-0.680487595307651	-0.526562017552716	-0.726064274340451	-0.73831741306015	-0.620712236359861	-0.691931087996526	-0.640073001818781	-0.914027310060312	-0.869931708986675
"57824"	0.167217855389815	0.216586799451635	0.203657752162625	0.281278655949266	0.229994463561581	0.113327787338188	0.0696187249020773	0.239277585726688	0.237049549626297	0.313360651773334	0.199023298277313	0.219817706441371	0.0954532553229357	0.400368929294898	0.245403530990592	0.246707640314237	-0.0396059753995103	0.199040707220221	0.200591644377051	0.241366873620148	0.101839531372279	0.209086617906448	0.393426504168228	0.26342106519591	0.192266972170723	0.402034865209585	0.218176492355062	0.316918206877713	0.260541374823191
