	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000045"	"ACH.000116"	"ACH.000127"	"ACH.000133"	"ACH.000152"	"ACH.000169"	"ACH.000183"	"ACH.000207"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000235"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000307"	"ACH.000319"	"ACH.000329"	"ACH.000331"	"ACH.000332"	"ACH.000348"	"ACH.000352"	"ACH.000365"	"ACH.000376"	"ACH.000387"	"ACH.000390"	"ACH.000403"	"ACH.000410"	"ACH.000425"	"ACH.000444"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000480"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000544"	"ACH.000545"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000576"	"ACH.000606"	"ACH.000616"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000657"	"ACH.000665"	"ACH.000683"	"ACH.000693"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000736"	"ACH.000760"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000771"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000819"	"ACH.000823"	"ACH.000832"	"ACH.000835"	"ACH.000839"	"ACH.000841"	"ACH.000843"	"ACH.000859"	"ACH.000861"	"ACH.000862"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000889"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000917"	"ACH.000946"	"ACH.000973"	"ACH.000986"	"ACH.001232"	"ACH.001239"	"ACH.001306"	"ACH.001318"	"ACH.001336"	"ACH.001346"	"ACH.001380"	"ACH.001450"	"ACH.001554"
"124401"	-0.277565113079453	-0.237017390476941	-0.147551339797154	-0.0457281531192821	-0.113031838902133	-0.0613192145654757	-0.0628393308513379	-0.00923371236090154	0.0263345724170156	0.0224834430490125	0.00120563920918237	0.00740460139917167	-0.210047531007687	-0.047688791273203	-0.0972524641984385	-0.17930648494835	-0.0328327416428097	-0.142368612601582	-0.0489522852773111	0.0700255614617868	-0.145581913632042	-0.222191994638469	0.0539243899236315	-0.0978715421578871	-0.174292045925165	-0.0879260206485265	-0.0813396490779588	-0.117559614950352	-0.0277365636803432	-0.0773144008143915	-0.100049517960551	-0.0158987325819256	-0.156283537587188	-0.0987386622405861	-0.0692571740550848	-0.0288623485708181	-0.158110264307842	-0.158589444024705	-0.0657653797005367	-0.0287832680233814	-0.175056812862738	-0.102561826420494	-0.123135780898409	-0.126360712112844	-0.099768223728243	-0.165048123050262	-0.127002140450804	-0.101930304509515	-0.228463313467222	-0.0621076710497161	-0.100259929940191	0.0346785758267482	0.137648152658233	0.0151090672316371	-0.216495563700713	0.0566940290972728	-0.127049825844693	-0.17397611255594	-0.12289187322058	-0.140518925225925	0.165276383180567	-0.164698656838911	-0.119116138959644	-0.0784992010880183	-0.100036563863183	-0.0310275432910449	-0.124952642379044	-0.0188642575150556	0.0405515285821039	-0.329523495588398	-0.05409959638737	-0.0226404479675063	-0.0564456696125021	-0.101083078464902	-0.0541845387817728	-0.138016872167086	-0.16066943936066	-0.144761450341455	-0.18958823800328	0.0260768232925302	-0.136367630003464	-0.207038607685453	0.0271312568281389	-0.0692775553877251	-0.129908681379389	-0.117873029404163	0.0259713328022846	-0.414918056142528	-0.0456328217620937	0.00175176245068754	-0.0354873408306462	-0.0994803609282621	-0.0222207729170601	-0.0184134011157423	0.0801636703961845	-0.118862941901186	0.00637821996218363	-0.0594036277396318	-0.195189634885134	-0.117801757062591	-0.137674825481699	-0.0890727534083201	0.0903708330139479	-0.0415569405336991	-0.166019600638673	-0.0724392187753205	-0.0835939024737412	-0.00700925233780432	-0.112409446548598	-0.0462129224382837	-0.233972429986357	-0.169042686495365	-0.137139051532633	-0.0979233133801488	0.0161183943877802	-0.101386419487103
"25861"	-0.0740861869489236	-0.128642421242711	-0.0665754094904713	0.158560894259964	-0.0407321116611274	-0.113153252979817	-0.00992359787009278	-0.0878323616208358	-0.0716548964880357	-0.111803084815086	-0.0384664934021855	-0.0463189054746352	-0.05449920169299	-0.0242578724216281	-0.151154999231416	-0.0679169145665953	0.00729030509516755	-0.142971436240627	-0.127513566893133	-0.111661738625147	-0.0969959289587456	-0.0779326802981393	0.0255892987295607	-0.0736736879663652	-0.0651607688207165	-0.100061937134154	0.0299084605077242	-0.0105620057969195	-0.175827155160083	0.0157211926158642	-0.0467503653998045	-0.0386611572450666	-0.152508457090131	-0.26507199925023	-0.0584528319226627	-0.0482301778272887	-0.102231844151588	-0.0630851766186198	-0.10008641482098	-0.132085331467497	-0.0812022582468415	-0.0403959264077565	-0.0865479714469304	-0.105050246547999	-0.0420685305876498	-0.016087632049368	-0.151796248322779	-0.0929211491142549	-0.0964664470377008	-0.031638703950757	-0.0315405454820313	-0.11101426149664	0.0747398337893217	-0.105663435606978	-0.107438667258719	-0.0341809065866983	-0.060847748227429	-0.0953741479290864	0.00663003821919317	-0.0326826864961309	-0.0387924547433306	-0.023380344897573	-0.00411560234303429	-0.0406442842727093	-0.102260487039249	-0.0912997258548618	-0.0405568167574428	-0.044078337602099	-0.0993868364651965	-0.0119536748474743	-0.0212954520634569	-0.254397262842822	-0.0306731743382951	-0.00381174550451888	-0.132567882906218	-0.190064177085474	-0.0313516211752774	-0.0955634230104272	-0.137775774815825	-0.107061787094197	-0.143910285403321	-0.0594045600480329	-0.0771407331848489	-0.157384120196533	-0.179386679238085	-0.12048737376625	-0.0406117184714236	-0.0970663326414224	-0.0861864412453372	-0.0245943190070681	-0.0945726518265088	-0.0941850534623626	-0.124483383063971	-0.0188605984091418	-0.141445993719907	-0.138828699710929	-0.120236475218461	-0.00245782465224938	-0.0892249516857444	-0.106191501897932	-0.0819189762100455	-0.0955698322461457	0.0263857397924321	-0.00215755147358818	-0.0504188935946035	-0.165750504483256	-0.0415984503534236	-0.146101092998279	0.0622118376402904	0.0354662987894164	-0.0463392547601812	-0.0580482570851157	-0.0232333880779362	0.00855395840948988	-0.193207319207761	-0.0534597518693951
"8668"	-0.863318238736636	-1.0034497703395	-1.17373342834289	-1.0480286467258	-1.02500904311513	-0.91773800974706	-0.809528548676155	-1.10382408382161	-0.973997572783731	-0.786715175379895	-0.957428917769525	-1.10170315978501	-0.972271048548699	-0.959034306973992	-0.962764186295769	-0.981634508733915	-0.98058556847226	-1.05666394983842	-1.03139418402554	-1.05387507263816	-1.1211412135984	-0.792517542273137	-0.979855583493864	-1.12169913137025	-1.22010589135142	-1.00158388420304	-0.965397320313109	-1.15175824705142	-0.947769250046966	-1.17072145244974	-1.04656370530866	-0.969530653157848	-0.996907089449714	-1.14172910954959	-1.1627831456072	-1.12956234761707	-1.05283422833468	-1.19083002652716	-1.12245857320199	-0.968717027425132	-0.983711605033358	-0.958555791110543	-1.09444378116244	-0.822403484128797	-1.15184965926344	-1.08547516601572	-0.943057500288902	-1.09598079103117	-0.898812256794866	-1.00689739298549	-1.00983661833315	-1.06245846885214	-1.19390398008848	-0.972064489919112	-1.0867091438079	-0.909580187316604	-1.00358645996254	-1.00115978847467	-0.929419994786305	-1.00469242632032	-1.01263427801248	-1.17326952058616	-1.03553624862619	-1.12682094293438	-1.02219528650235	-1.12118247816545	-1.13315360847714	-0.999331047069851	-1.06465920242331	-1.21075563882731	-1.08508510564011	-0.850995099435183	-1.00574485726591	-1.1093919625655	-1.07831440944938	-1.01481834544226	-0.91436236804925	-1.08211881178577	-0.850099897422734	-0.877945100608998	-1.103189883018	-0.995710033879871	-1.01126739358341	-1.06560442561744	-0.929548150894815	-1.17914207273859	-0.998613414101204	-0.959823725966707	-0.964116416973334	-0.916733643120443	-1.17278312440415	-1.0004661444594	-1.06254213951706	-0.99799683917937	-0.990009219687799	-1.03724016667175	-0.951292065813986	-1.0821452495385	-0.768045946927664	-0.929445660009264	-1.03213861534151	-1.11634755399945	-0.807849419825414	-1.00198915687667	-0.99980881535928	-1.00189949147993	-0.969422821293065	-1.02465895436419	-0.944304404322549	-1.10541176495106	-1.04924990227945	-1.04576108414214	-0.918268311424176	-0.969937779613608	-0.93873717767693	-0.952644961829757
"23404"	-0.775760007027335	-0.941372883801597	-0.795250705419348	-0.896295131112023	-0.963158857125856	-0.92555303622888	-0.843493895768635	-0.831356573422452	-0.932399340381193	-0.893690822155227	-1.02338500379208	-0.938931732964753	-0.838932161069537	-0.853219533830405	-0.958064611597779	-0.919577126702833	-0.975999976812279	-0.755108527098413	-1.00170684623478	-1.07072689773233	-0.83875571909931	-0.787787793892865	-0.875628007326031	-0.890282057153701	-0.809210873867413	-0.982544352008944	-0.938450848771334	-0.877099096910901	-0.770361312505373	-0.969089680891064	-0.965228642511188	-0.922910833829895	-0.774782901711217	-0.99068504171589	-0.874670316128746	-0.956733325770168	-1.02377973203208	-0.948761505877019	-0.641402656419897	-0.791436032466329	-0.844006007555495	-0.68662879015246	-0.932032499742211	-0.727831107191322	-0.878425387982061	-0.96085124047043	-1.03271451404553	-0.870467309020921	-0.745770467030503	-0.834859075751608	-0.61414313058025	-0.781743749520789	-0.856367743157375	-0.923711719824205	-0.887193907446453	-0.734327191600447	-1.03013631422182	-1.0506372397527	-0.831615781239443	-0.947551052202113	-0.773750979024055	-0.875851566080481	-0.887726765899825	-0.99063150469318	-0.892958311286052	-0.890627021845588	-0.884699998588915	-0.826717511169567	-0.859878913011761	-1.12687897705919	-0.938302218838864	-0.782470017758157	-0.794219783952986	-0.76760972768764	-0.996148610330751	-0.924678652571907	-0.815172735484435	-0.717307528235193	-1.05326527864175	-0.816254530497975	-0.820373461570454	-0.91909779072364	-0.976982172303908	-0.965219273598871	-0.871508573305801	-1.0487532935966	-1.03730995903996	-0.853109602004881	-0.825883297435541	-0.853406369081095	-0.894970172462107	-0.978923405319397	-1.01186656955573	-0.754058385816189	-0.879467413591399	-0.97939790745221	-0.871846136791199	-0.978803791531363	-1.05047182334475	-0.905296600885758	-0.87844592962422	-0.860989664901571	-0.846341359663127	-0.796806378734939	-0.815492760389523	-0.990757471586775	-0.827358630709195	-0.932001225050253	-0.852192590236756	-0.867316981416197	-0.784192486771341	-0.973899109141829	-0.777958803332414	-0.922550619371658	-0.90407614228139	-0.847371923666557
"83723"	-0.25283673760583	-0.227236832438893	-0.377714577297572	-0.17147296251503	-0.214704425659198	-0.176981139512041	-0.220676961613207	-0.300425994608916	-0.301370078621513	-0.153872194239661	-0.0601775480211627	-0.304414713151384	-0.286512704896103	-0.251869799641333	-0.266398527414866	-0.191696088116085	-0.149102632813301	-0.129220395429207	-0.140480547894147	-0.212746935947816	-0.2236690211105	-0.187830275850862	-0.309165687385801	-0.211350878075346	-0.27010115161297	-0.347019833158214	-0.129873404728442	-0.204057680499006	-0.287394705214696	-0.216112581785382	-0.30855140555529	-0.177215039262337	-0.50816886370341	-0.181784168206755	-0.288577743792267	-0.193163020995835	-0.226249712274826	-0.327715537190463	-0.360959769555544	-0.143175944579499	-0.266034283848566	-0.264683392356732	-0.386335109706725	-0.27536198193955	-0.272995803259747	-0.287811101918813	-0.289191212844829	-0.18178206775674	-0.33492793639058	-0.251167035163894	-0.25588943008915	-0.310350456864703	-0.23276510789375	-0.263143384038776	-0.264956372298606	-0.0301768108576632	-0.286403959535412	-0.214960062125648	-0.281167567347413	-0.308547919991654	-0.132491465470839	-0.187509007680344	-0.161277090990108	-0.0991272782626314	-0.198787614183546	-0.168896986267983	-0.326091548466576	-0.117669076045805	-0.343806148515797	-0.338305456662964	-0.144983564433393	-0.24020808664368	-0.293783499277848	-0.274881299497832	-0.285196843713757	-0.185982052580429	-0.260970886973071	-0.120574912569994	-0.143001054329787	-0.199569598848138	-0.30263813325383	-0.064616757010199	-0.226450882847161	-0.197736953380072	-0.280347513430523	-0.342003126242428	-0.263835111266064	-0.22669542518365	-0.148159131650142	-0.244827445408358	-0.406296684816441	-0.223179639600896	-0.155935412328821	-0.244582088271505	-0.126340079737337	-0.285650172349458	-0.232579700320802	-0.308644228383459	-0.277678530827237	-0.265803921221033	-0.276584952512444	-0.156675368197522	-0.283000141842764	-0.109709371606132	-0.339453280658148	-0.230931589108557	-0.176160339790329	-0.257018747340546	-0.313774506586999	-0.183295306615728	-0.276827854708868	-0.349148686763172	-0.209181421919904	-0.170011012939551	-0.400977577863018	-0.238878779955118
"2671"	-0.722615640650286	-0.912294260558959	-0.811471183439528	-0.773788719739724	-0.719624665191097	-0.649755452936614	-0.677121709253893	-0.712641847196879	-0.777553899680621	-0.598090591110892	-0.766325648429955	-0.835927938123196	-0.460368342712847	-0.856615576880169	-0.657702546264129	-0.766577175680628	-0.717362583701973	-0.542568663412442	-0.635281554645239	-0.735379163309198	-0.693497098350962	-0.836691799136949	-0.693381564930401	-0.737307035927365	-0.72998814278642	-0.565055645907021	-0.693114150556039	-0.626096396800872	-0.798471387587277	-0.71745431398338	-0.628541324143569	-0.556417936242847	-0.616375574649091	-0.817308338973143	-0.639600444579992	-0.631636154923552	-0.571131336504989	-0.566351429645555	-0.604422327200966	-0.760563586380613	-0.748184884821933	-0.919485588367871	-0.656430802146884	-0.702323083679835	-0.57079773154773	-0.806878931600568	-0.57077860098549	-0.799092014293534	-0.55098616890401	-0.670114704305501	-0.677299152644957	-0.669880042089682	-0.811488648344598	-0.749500043198038	-0.823788513132201	-0.621706334574646	-0.539929432258012	-0.737198045177852	-0.627019993887808	-0.84444181769883	-0.612399568835425	-0.860403444490832	-0.679446629230731	-0.529062179512993	-0.59298516771492	-0.852774539170379	-0.745029963307015	-0.571950813209162	-0.794816730613396	-0.706739121008251	-0.68431318053399	-0.769400498134775	-0.769713257961393	-0.724274197634297	-0.750291609032693	-0.97738354871647	-0.72314610189603	-0.815190802833073	-0.843930621202574	-0.906065121735737	-0.818905355627893	-0.677417669703134	-0.871069643739989	-0.683667487878666	-0.843761524958262	-0.842635428064022	-0.631016556399906	-0.81875705615488	-0.629260282513851	-0.609061623014491	-0.745448587070392	-0.66126051154734	-0.701996836467807	-0.891349883953425	-0.700697270488203	-0.657556609229783	-0.742064759352154	-0.892667057881047	-0.811472690953984	-0.678973653926582	-0.808355454987868	-0.672079362774769	-0.666356370816651	-0.803463219373589	-0.577524525088342	-0.648888784681971	-0.605122151232535	-0.677256797886766	-0.876070563443149	-0.641098867361087	-0.78533988133593	-0.777581109195959	-0.699891958172482	-0.619032962862773	-0.624380916672039	-0.742689505332263
"84662"	-0.370499888711239	-0.258892983086104	-0.384155552798337	-0.18602982084699	-0.124748715149688	-0.219968727474899	-0.192512237076396	-0.176150494947305	-0.165238633529929	-0.156366694322277	0.0220896905482973	-0.286908310590075	-0.24031862702613	-0.190185921537964	-0.142972122351206	-0.346406206622054	-0.228396680758371	-0.234395477218142	-0.144898088007886	0.100011343720578	-0.138169144528883	-0.115828077939509	-0.336446832166764	-0.117382754947575	-0.277455274224409	-0.215867196770046	-0.116856594263195	-0.276164380140634	-0.223358086761603	-0.0899849128991031	-0.126463395817281	-0.292959544545104	-0.221549144324641	-0.174440148702164	-0.238347604851851	-0.113727227474221	-0.220209429045528	-0.193991944324415	-0.202412550454442	-0.160955613817286	-0.183788562661767	-0.192904459970767	-0.167162435038724	-0.161126068515746	-0.287103707050518	-0.208885269751436	-0.0845076315459693	-0.118138112727896	-0.162663151159362	-0.120881016811554	-0.252676391224047	-0.0791498411971777	-0.0191780438456867	-0.219747902801455	-0.165855083910457	-0.124765823360285	-0.161806748759918	-0.150363293419982	-0.162244566924911	-0.315627140369673	-0.0935456708156173	-0.315926868424146	-0.116346687353074	-0.154073451142536	-0.1997381395167	-0.0776001054419042	-0.220272800961105	-0.233018623732951	-0.157585986398239	-0.36911993246674	-0.079987043911396	-0.159526882928621	-0.114287513871316	-0.0775195924395884	-0.230604781133946	-0.163121837721232	-0.150130978522815	-0.233294396578961	-0.262618899650784	-0.0313314159899904	-0.136746887857002	-0.265183381453771	-0.247021764900589	-0.0474532078776174	-0.253150523213673	-0.202212664774314	-0.210460248957192	-0.287996000638553	-0.0997488369269585	0.0904499774620983	-0.115627608880248	-0.262465786582128	-0.0275862254738416	-0.11262160756775	-0.144342530315075	-0.0591405360928491	-0.158563800466386	-0.09864254761396	-9.42898325630011E-4	-0.216230625307086	-0.24001139863298	-0.0937862494265448	0.018970176604378	-0.0634459324317871	-0.222890668621542	-0.190645853344182	-0.135704227454703	-0.1277841450616	-0.200678215661483	-0.206489396232823	-0.134138317277817	-0.202156538608361	-0.0840458148038299	-0.195416601471183	-0.169413599149263	-0.133035587866208
"3376"	-1.01963524170929	-1.12232230822356	-0.935542227311276	-0.92551354375167	-1.04597363396029	-0.890023035439576	-0.904092077628386	-0.994956238139333	-0.841816106911457	-0.989774080360643	-0.928182476174955	-0.92963097735827	-0.791657763096988	-0.838581998880321	-1.05410569327097	-0.900436498630878	-0.893933571919167	-1.01249006523937	-0.934596516496842	-1.14408803999167	-1.02344825209792	-0.921914847864718	-1.04934200550252	-0.940656859999147	-1.08637455374345	-1.01090390295983	-0.822408841724846	-0.901214535421764	-1.08357062665888	-1.14965147961334	-0.945832748860952	-1.1017816219281	-0.998904367507301	-0.945443080114418	-0.937157212602277	-0.908504860717476	-1.01309260992786	-0.816290383032274	-0.956640732919149	-1.03043927646532	-0.897999515977376	-0.867660024908122	-0.82511170708915	-0.900239938418769	-0.942731030261083	-1.02390726165383	-0.912240935480245	-1.03808136420322	-0.952542598486125	-0.904484832165476	-0.819901880535002	-0.886009371185953	-0.916743593991676	-1.06324770376208	-1.06181324051531	-1.05565766617872	-0.879087561275698	-0.978565478034748	-0.770762410329981	-0.897464429659498	-0.778241422707478	-0.970486325100256	-1.08313017758651	-0.916453518482514	-0.928246308204999	-1.09504677064933	-1.1165474537111	-0.883759104083837	-1.02180924113162	-1.08897253452815	-1.07140917981819	-0.8750844784298	-0.943444253368323	-0.893847043239676	-1.1642321285684	-1.19083130389208	-0.801020938753688	-0.801072416452874	-0.841266282167382	-0.942685544378174	-0.96810574542049	-0.940826809120315	-0.909510513775965	-0.86703485655955	-0.884826607894435	-1.16322372859166	-0.917638730112128	-1.0442517763026	-1.05169086774557	-0.808241153849906	-1.06068078305204	-1.00112068636889	-0.995474138158052	-0.895635160061193	-1.02700654331534	-0.977045599240258	-0.949708480660638	-0.875130690406852	-0.939287685339242	-1.12603052696673	-0.948949117261678	-1.0671029750795	-1.05644394959547	-0.866621315160437	-0.902480777450377	-1.05118859119746	-0.90456350887693	-1.0296225148672	-0.968637079222338	-0.998448259139884	-1.02243511309951	-1.05178875102131	-0.782093580921274	-0.982873543354294	-0.897054103399882	-1.00316637152761
"3835"	-0.463756781517125	-0.338391981743858	-0.285674207626193	-0.474659287070608	-0.241126740149989	-0.324736904932977	-0.361412986728993	-0.373703090168875	-0.320059064888949	-0.279855665447025	-0.251930207960929	-0.358526737675719	-0.466692240833008	-0.239574098704377	-0.36072192840887	-0.247844077301225	-0.306959721748421	-0.212634662029639	-0.0995385223411865	-0.307411046256913	-0.269807652654119	-0.485373107630783	-0.310584381207801	-0.563540386796014	-0.440570386076641	-0.332757794375002	-0.517995324262124	-0.206485631523693	-0.44724382657096	-0.352416856997366	-0.270076342038282	-0.199777219382826	-0.304843875407087	-0.296855860949637	-0.392406164791087	-0.353626670818463	-0.287351144510631	-0.644685823029467	-0.263057070069215	-0.136398067664069	-0.369945765617965	-0.162416277847849	-0.533799248311503	-0.438036366224509	-0.289249012993866	-0.409134473529463	-0.318157741452851	-0.312849995332597	-0.339264652521727	-0.316186972619098	-0.386788047959671	-0.273237317971928	-0.323661799596354	-0.416443993668561	-0.248695765172882	-0.281130504748213	-0.29211219827242	-0.46772435033234	-0.341040811748702	-0.210901830085815	-0.152693870683456	-0.293328247875713	-0.421937741142173	-0.20593785506682	-0.284958451295741	-0.306518049080082	-0.329290643648245	-0.22350994897522	-0.367894624211905	-0.565037890182485	-0.36603670873758	-0.380368415011588	-0.247706388247992	-0.279659811272751	-0.277507669227507	-0.283864487691656	-0.269331701852972	-0.24857840856314	-0.457788050880086	-0.194270325711942	-0.279339289187017	-0.300496395249508	-0.213596041250682	-0.665170817161064	-0.474945440000059	-0.379263802871494	-0.578886463395803	-0.380915465060532	-0.17521989431771	-0.447218656767555	-0.360986458083991	-0.135354156116411	-0.139464025923572	-0.255780736965553	-0.168317727750728	-0.305371383378664	-0.136691466921397	-0.431809243520394	-0.532090522507258	-0.360104832930371	-0.392371148772095	-0.236988525477811	-0.525932160129228	-0.468301150108009	-0.164461692669068	-0.253763005238213	-0.312477128588419	-0.379438455206595	-0.457494085575534	-0.319610999129132	-0.307801884879892	-0.607652552696865	-0.613102832251978	-0.173305211529674	-0.29635471579933	-0.34671778448119
"55582"	-0.297436291599064	-0.312022026177472	-0.34868683371084	-0.145020389816117	-0.209422030740861	-0.210604869042726	-0.124703272024877	-0.181749155134026	-0.244817550167577	-0.282365421819904	-0.215908414010978	-0.169501154720076	-0.168384853208851	-0.228322021673649	-0.278779077251018	-0.197040963138055	-0.282716691128878	-0.289375809200502	-0.246673856091041	-0.111264124097713	-0.25408916240065	-0.143883701976074	-0.145120130716834	-0.127492751569834	-0.118817432253813	-0.25826141273366	-0.394711838065179	-0.178795593396355	-0.475620153571821	-0.322572011040253	-0.233964973009067	-0.113281008210506	-0.353900066996995	-0.516267931109982	-0.201704256880935	-0.210704250486608	-0.206929757760822	-0.115368493352192	-0.183490592242194	-0.16516101563233	-0.281821482249628	-0.181989563643929	-0.274910551514182	-0.226941033847957	-0.252943620955037	-0.115248245719655	-0.229477903802744	-0.313528068528518	-0.256177801359314	-0.256579684581495	-0.153898200938854	-0.24459030976928	-0.0661239057094648	-0.215334224522908	-0.344392363589589	-0.219479185323175	-0.232138264822928	-0.214726653562953	-0.221779322914095	-0.156714012267856	-0.176753626202232	-0.279603231875751	-0.204494052600732	-0.24270848741406	-0.304064506138381	-0.311868011757639	-0.342109563941733	-0.386351570205958	-0.269478499870397	-0.350724496557143	-0.206945712053122	-0.259104443187903	-0.224104371307561	-0.059667193044041	-0.214008766305125	-0.156289278269025	-0.228414514865582	-0.201680252883107	-0.310698117263204	-0.339189732539658	-0.105471031523807	-0.328475215562745	-0.298279533566477	-0.240260445418246	-0.154266565787167	-0.274721209365183	-0.388618634383422	-0.357594281345185	-0.221514862087666	-0.217647733555427	-0.297703438136746	-0.370475204164304	-0.106172309265917	-0.0983329760466513	-0.254634759327628	-0.165615281926493	-0.251468870707712	-0.207464942320135	-0.190152006965852	-0.265771387269489	-0.201705777884715	-0.224180306230215	-0.191145836888686	-0.111009767070735	-0.250203060744559	-0.271699177250511	-0.389631497188965	-0.146592081568082	-0.275483652202492	-0.00860221132486976	-0.201537674090949	-0.368699567240997	-0.272409295336292	-0.476568337965772	-0.113211477886628	-0.334557990664595
