	"ACH.000021"	"ACH.000097"	"ACH.000169"	"ACH.000228"	"ACH.000233"	"ACH.000332"	"ACH.000336"	"ACH.000362"	"ACH.000368"	"ACH.000374"	"ACH.000421"	"ACH.000461"	"ACH.000467"	"ACH.000484"	"ACH.000488"	"ACH.000550"	"ACH.000657"	"ACH.000665"	"ACH.000764"	"ACH.000796"	"ACH.000811"	"ACH.000849"	"ACH.000851"	"ACH.000872"	"ACH.000901"	"ACH.000906"	"ACH.000911"	"ACH.001328"
"14"	-0.291208961259468	-0.541079240503842	-0.588711986837191	-0.592753722660739	-0.36477898882849	-0.780272978353921	-0.843880949536214	-0.510483043412934	-0.63066651902038	-0.37163519955075	-0.44667519308088	-0.632143604512421	-0.632027237414347	-0.76539588642237	-0.628547381282925	-0.532060743561122	-0.582039138059466	-0.39120409178654	-0.684349087775812	-0.448902254058332	-0.797575216662206	-0.419219249162545	-0.670883255025092	-0.495946486046532	-0.509126650696435	-0.543014946631295	-0.455063758023546	-0.653985941776233
"28974"	-0.649335016064524	-0.900959056505898	-0.71498712962631	-0.782929681185644	-0.610422933282849	-0.654920314891463	-0.871600796736193	-0.526697548028152	-0.817029954874281	-0.734852902825387	-1.0176759401366	-0.497902651329321	-0.766933132547145	-0.68959142760898	-0.935532720508707	-0.7406893218305	-0.784866221919567	-0.930148325573084	-0.620245814595564	-0.788779200513853	-0.716143678558975	-0.636236660586685	-0.762166985527368	-0.994159017269773	-0.722557404216471	-0.65599212662784	-0.679134750865477	-0.794018924706868
"54953"	-0.241370112598718	-0.37333901705154	-0.092913746520962	-0.320626925854002	-0.155105292841118	-0.421954512638257	-0.0344853920379314	-0.41953912921467	-0.313417700797768	-0.348636159793571	-0.191150100540242	-0.231306516194912	-0.351876397456718	-0.292965994389692	-0.293780588880648	-0.360425105117307	-0.235141430825786	-0.246071787489085	-0.39341013731405	-0.176867201561767	-0.310983281385445	-0.173871050787354	-0.244748728213699	-0.264508371051732	-0.220591985587799	-0.336681586462826	-0.267669720959611	-0.312737274719477
"80279"	0.0435998390491504	-0.127390776619536	-0.23413334290522	-0.269337516705466	-0.0587073166290363	-0.0529734050144839	-0.179533459741284	0.00632787558865793	-0.149890311427559	-0.0460772670338645	-0.118658107294407	0.0771807473139141	-0.241321723258924	-0.0903990099718121	-0.128799766473556	-0.359012605365193	-0.140957749716524	0.0206331618444162	-0.330081513394207	0.116564619504557	-0.226944744662036	0.00808376554743702	-0.323739126914262	-0.0456104343889919	-0.15209183425761	-0.173379837667737	-0.246318908448236	-0.0127766784556079
"9188"	-0.750677366198707	-0.718126227350487	-0.433823129396514	-0.52506515924029	-0.490563298611995	-0.43862362273764	-0.750792655259706	-0.476979482710163	-0.393072682409418	-0.422698983857045	-0.713919433624055	-0.412033241822233	-0.551639066480793	-0.297254161308077	-0.536218122542122	-0.638555051090133	-0.589146088107154	-0.572561597982066	-0.788127715181282	-0.448213773171884	-0.550084952267372	-0.495517492807349	-0.745978692394597	-0.622293173269468	-0.491042083844813	-0.652273292384785	-0.376414710847296	-0.559769873167371
"134218"	0.211770420593955	-0.416025506910605	-0.0425072606141517	-0.133244174221826	0.100052219614287	-0.501637459123368	0.0182727102094492	-0.332997548112902	0.08924637140738	0.0988598104514666	0.0116740401472109	-0.506083044093772	-0.150414685835229	-0.162926118131717	0.0601452355241438	0.0221557434952158	0.0113045884781336	-0.00124490460560762	0.179640223294521	-0.192101500646164	-0.0472973608958497	0.174292273725646	-0.012868001041523	0.0783597953704557	0.0162968574508487	-0.0357744378285498	0.0224300167705698	0.0339111070387818
"79631"	-0.551066183561359	-0.838103713867479	-0.653115265548203	-0.942638496765514	-0.573028300311043	-0.806273431153019	-0.954024249010558	-0.544912734663413	-0.866707462456136	-0.881220330835241	-0.820917296278618	-0.841668186246549	-0.708141766673599	-0.898518971554883	-0.654889199646	-0.779675682917778	-0.70315926355723	-0.692543151731861	-0.515874175039395	-0.757496792218499	-0.784440394146419	-0.561910339634501	-0.548286163828153	-0.564363508365787	-0.612369569010136	-0.784697228450763	-0.963432516617086	-0.717100790925347
"8663"	0.22664214114131	0.256174495782887	0.253251889410411	0.269883411373839	0.0896814213160893	0.233037187898912	0.282440449538398	0.291306848068614	0.480853300828134	0.305220032511486	0.199683846453784	0.0506136552913715	0.302507761718796	0.257904170819834	0.108191632498678	0.144774653331118	0.102304702108178	0.0384407217197115	0.128109213354193	0.24500286137256	0.243431694604364	0.254156214392402	0.205272769088607	0.0903960650132479	-0.0959839752979824	0.0907133291854453	0.0712901859459832	0.23952304101915
"81875"	-0.501285504904841	-0.482928710420798	-0.508248711687001	-0.617899271307444	-0.301279848005868	-0.595053602008361	-0.6073100390011	-0.52255743217111	-0.664173324533336	-0.438807693443909	-0.629133434351876	-0.556033175041854	-0.479545196491488	-0.67770031115248	-0.438329501777648	-0.492906938698054	-0.538296515066991	-0.50946979336177	-0.646581159971139	-0.505925241502325	-0.644512155919865	-0.524842868719372	-0.629568466816404	-0.545644984660659	-0.602980609978328	-0.514402841992627	-0.494401347755057	-0.550753891860682
"23310"	-0.919583667188646	-1.1650758227168	-0.783358304094617	-1.11260023648857	-1.07315346829659	-0.864751758167841	-1.06936222230156	-1.0933819546267	-1.41858308533751	-1.53580912239837	-0.941658981205014	-1.04542044168884	-1.02008269666454	-1.05906463267599	-0.945768801208989	-0.999231814333982	-1.06779909945196	-0.948067374725364	-0.851607535668927	-0.98305215564728	-0.996665290986207	-1.09960410800787	-0.815019942518292	-1.02704486171375	-1.25972330911569	-1.21192437081733	-0.958457328484631	-0.946904424807231
