	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000178"	"ACH.000215"	"ACH.000237"	"ACH.000250"	"ACH.000260"	"ACH.000264"	"ACH.000278"	"ACH.000322"	"ACH.000324"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000415"	"ACH.000425"	"ACH.000433"	"ACH.000452"	"ACH.000464"	"ACH.000475"	"ACH.000496"	"ACH.000502"	"ACH.000505"	"ACH.000520"	"ACH.000550"	"ACH.000591"	"ACH.000616"	"ACH.000647"	"ACH.000673"	"ACH.000676"	"ACH.000758"	"ACH.000766"	"ACH.000788"	"ACH.000792"	"ACH.000799"	"ACH.000804"	"ACH.000811"	"ACH.000822"	"ACH.000827"	"ACH.000839"	"ACH.000906"	"ACH.000928"	"ACH.000993"	"ACH.000996"	"ACH.001028"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001196"	"ACH.001239"	"ACH.001322"	"ACH.001523"
"8714"	-0.311700616336896	-0.24807756096251	-0.161765475809152	0.0274404325237728	-0.202167803813867	-0.270441356145385	-0.171271961437259	-0.249273154430823	-0.0895532165763738	-0.183976500407992	-0.214144397176042	-0.214196742062818	-0.164759083567511	-0.200524443798199	-0.219287034269594	-0.170736573607601	-0.210328357017608	-0.117791988348845	-0.252295368693827	-0.309111510750242	-0.284178506542375	-0.198511984331934	-0.0439126115248618	-0.218803323339361	-0.125499231958584	-0.0646238585514416	-0.195994210226376	-0.301771099480092	-0.208707486157743	-0.122304159535727	-0.148992730921042	-0.33051014389145	-0.313324628976967	-0.181454478613065	-0.210367590987565	-0.227813790081079	-0.245086139262906	-0.241817426528668	-0.130916698674109	-0.403317550493514	-0.321642341327931	-0.241150163963956	-0.152787959284912	-0.0861000158902143	-0.212589155755055	-0.239758665808034	-0.291797007567533	-0.104675667894625	-0.197863658156524	-0.164390162360254	-0.20617885835692	-0.214814563960548	-0.109838386107405	-0.208167288910797	-0.105362304414032	-0.228848342925679
"10139"	-0.455253884559856	-0.742117365375909	-0.671921145541992	-0.523945265761824	-0.745624535870335	-0.849883066188986	-0.560920406924342	-0.635088887080637	-0.677859593766183	-0.724277133687301	-0.595524803085709	-0.571115011899578	-0.403294669500174	-0.390989982801823	-0.576987424575148	-0.732427992332666	-0.555452641108185	-0.5868740566613	-0.678534825223933	-0.728919913662735	-0.525404968980963	-0.575958893535579	-0.481461963132398	-0.697257316037289	-0.387319793902091	-0.2919181189553	-0.56212882343222	-0.569814262155827	-0.759599620836801	-0.64696329006692	-0.629571837333737	-0.400276557322202	-0.728708749975887	-0.519273045444867	-0.572116205139051	-0.721063701682527	-0.604076005809662	-0.617243647047489	-0.416396854404507	-0.513065998267825	-0.355045014119977	-0.591844358322725	-0.689552479086995	-0.71626363690998	-0.526352251410134	-0.384614836016513	-0.511086140648897	-0.399352834380581	-0.84218809915507	-0.640808311355642	-0.55136256963225	-0.358964432897807	-0.543790345702231	-0.490108428392978	-0.626031323766867	-0.607794532406332
"55246"	-0.144609900975297	-0.025948307620093	0.0351880467811276	0.051502588737589	0.141722846919218	-0.11885858489178	-0.181579682484261	-0.069036893901551	-0.0669476341549304	-0.255008675292491	-0.0422771200824493	-0.0445890031964643	-0.0493999850287703	-0.118144621937008	-0.147886503630773	-0.0186428250684242	0.0681234368525148	0.0251639447608821	-0.00456195293635049	0.0569594127860733	-0.00499598940860425	-0.00975895532860402	-0.0768402970525811	-0.0836274280622235	0.0228676316916865	-0.0635195024322687	-0.112264161243305	0.0505181225454084	-0.0676803021574662	0.0394243438890435	-0.196517620046009	-0.0263827240672662	-0.300926091734092	-0.0191414495489742	-0.0369237039603455	0.0451274464329898	-0.0117794790643758	-0.0443145735965595	0.0399800521186694	0.0135380292836825	-0.0363032700879021	-0.0869465752456331	0.0536351265471427	-0.0400239727335289	-0.0206837571490724	-0.0447974971085361	-0.147966137941585	0.102916140268964	-0.00980334873163425	-0.249514224932239	0.121624298665303	-0.00656200318825297	-0.17494479949224	0.0701394625209066	0.0561612685084217	0.0486820811786511
"10694"	-0.786460937443651	-1.06335515101795	-0.832227356646952	-0.836011540334711	-0.632071674826427	-0.963903778896987	-0.625885181232755	-0.826900022447549	-0.753570484351863	-0.9108553630161	-0.833520151384451	-0.813876132733246	-0.457794423508963	-0.995030565417026	-0.805263194736941	-0.838714611047116	-0.566238352702802	-0.836176014411047	-0.821637248709506	-0.810751416490996	-1.03495529534418	-0.80859896747455	-0.945741784264463	-0.891624706012672	-0.652964710507683	-0.631783526701648	-0.783209874619092	-0.986492718090209	-0.939031569980095	-0.600433711981055	-0.983366924395337	-0.756716406279393	-1.01101622700569	-0.766038827469124	-0.717100654015816	-0.696366782966881	-0.746386147159375	-0.713652750718043	-0.873624215716532	-0.835015601605452	-0.612458825182288	-0.992666250669783	-0.827739075187467	-0.991673382331996	-0.807551263934713	-0.789002790899546	-0.826602194064904	-0.838133274663868	-0.914403731475972	-0.91327022981736	-0.689780599617966	-0.577582764831849	-0.771684302227376	-0.738342232129867	-0.673632343127568	-0.938290606189921
"1798"	-1.31101745876688	-1.0972647125526	-1.21931541963898	-1.37238744616722	-1.59019120060203	-1.40904666670179	-1.44545446706975	-1.32804578822437	-1.54726760855291	-1.45508022795275	-1.68263636054048	-1.5370427871909	-1.54514393134496	-1.23028192912549	-1.29376830976019	-1.4186937675325	-1.59820193161499	-1.51682626740161	-1.66729734102911	-1.27834610053798	-1.45852788758849	-1.64429384181509	-1.40876300671038	-1.36935174428897	-1.57846500858791	-1.47685224768511	-1.4472357833178	-1.32894611230348	-1.62456373316201	-1.36423256325397	-1.38090229881541	-1.40991563887516	-1.3814757390774	-1.30673735854276	-1.31541339549689	-1.53630648597854	-1.44106432836053	-1.66958977500082	-1.09957975686403	-1.90019443299619	-1.63755696187091	-1.38614793604957	-1.5128830775899	-1.34240394114189	-1.35363964310301	-1.34369464243831	-1.55986154721604	-1.22111767593687	-1.32533382506096	-1.47431715996193	-1.33222444291912	-1.46913489404376	-1.57593589138586	-1.36017504997858	-1.11092655758338	-1.65914599895294
"345930"	-0.316362681620666	-0.599872975953718	-0.0717251711413219	-0.416363918336921	-0.403759528948661	-0.400188268892838	-0.271990816671764	-0.386473458303894	-0.398739359437169	-0.333212130346067	-0.25167603446583	-0.298992089208556	-0.340261801812381	-0.489080779294394	-0.333080796692177	-0.392495421579909	-0.212238100129429	-0.285031452362848	-0.324375832615957	-0.248486098205042	-0.255630086015715	-0.36195254336204	-0.114681524979503	-0.359571632029665	-0.268647995127411	-0.284243867408885	-0.274811645741142	-0.300280696266445	-0.3073399995459	-0.144041711130583	-0.347863953461656	-0.306833972602352	-0.430412340642603	-0.194285127060787	-0.311759469593015	-0.258593524979374	-0.354250472654548	-0.27520617042288	-0.365781070216749	-0.300185781317925	-0.240533573880033	-0.481832234924845	-0.306985171354409	-0.452535224934861	-0.260243770323799	-0.495721973690915	-0.14296545315423	-0.317764601173941	-0.307795543619747	-0.162656761338666	-0.277567388330618	-0.183839820772531	-0.334961164850366	-0.384923978996111	-0.15394824410578	-0.280716049008842
"356"	-0.175852831491199	-0.164405367880334	-0.090526827045365	0.0159209106514603	-0.0392880155891819	-0.146024272269527	-0.0452160490124887	-0.165996505969037	-0.0303925412831353	-0.130632181660878	-0.063972732560434	-0.140937477300255	0.0724871299871708	-0.127525255745012	-0.0700532678893759	-0.123587401907884	-0.0292500941383418	-0.110942454594958	-0.112216767171716	-0.142229886731783	-0.195524221072549	-0.154582003643035	0.0497725119895298	-0.192944612291584	-0.182256907957977	-0.0446562713878553	-0.150911443150516	-0.181418336252793	-0.265927267105636	0.0710131288520221	-0.0547260070405183	-0.169956056895258	-0.213464693214181	-0.181229892000566	-0.107633280271504	-0.00694730633698821	-0.112407533213871	-0.105224352172693	-0.116930055632276	-0.233859240188683	-0.117471094933514	-0.0773685397200779	-0.12317271350552	-0.210214777932071	-0.145931242051314	-0.158303320157701	-0.0240699170435687	-0.0730972564932246	-0.18625042656623	-0.0132160763734739	-0.0466163057921661	-0.00195622817694891	-0.13713877139056	-0.126904419083854	-0.010418416514452	-0.0429859471787574
"3217"	-0.149005347624122	-0.170195096789963	-0.104546249005217	-0.113382907985924	-0.115579586425493	-0.307216372625957	-0.268397736415512	-0.135311951395973	-0.11642507929014	-0.229982514167212	-0.106007024104726	-0.227830343302808	-0.0327529127278089	-0.212097180390713	-0.16635397248361	-0.235709286648129	-0.043862349885578	-0.0845972541432992	-0.111443332203317	-0.251214567037844	0.037146210430186	-0.106297617110638	-0.21283968178692	-0.234147264646557	-0.187150913066314	-0.12366908612869	-0.0269118825358286	-0.200433662993987	-0.126898506159932	0.0172225462571984	-0.136741209188909	-0.219132130592492	-0.170532195513202	-0.0933119632270185	-0.175964103245603	-0.184032452355782	-0.264023965030361	-0.0995956358495176	-0.186255388574813	0.0478334406011203	-0.203996026672698	-0.246794055262754	-0.112307985572648	-0.170246881455259	-0.149747178237793	0.0119688583674659	-0.083884587291073	-0.177118235585981	-0.114911691286909	-0.216636546153324	-0.197345906277685	-0.100848593517255	-0.165118766736319	-0.171085391090408	-0.15991209771157	-0.115014993807639
"221895"	-0.688745058313586	-0.767841885516968	-0.569706826888837	-0.74218409869459	-0.823744591396344	-0.897741010646242	-0.779183374207003	-0.82754150656236	-0.664929486174617	-0.892657724019412	-0.649270086432539	-0.946682593261787	-0.531258975914916	-0.920388583719863	-0.787892772943336	-0.848762510792235	-0.742429024803804	-0.850344805250806	-0.858829137216236	-0.91855079495227	-0.524584253453485	-1.00177840495719	-0.895753335136521	-0.850753631058219	-0.746371031355646	-0.716221950155762	-0.659054858956612	-0.732950881500636	-0.611905067473201	-0.526501200996621	-0.875777869731892	-0.759103761149827	-1.06659418617967	-0.942513815617918	-0.695400314360079	-0.911731184674101	-0.845406693266118	-0.431472660015188	-1.04724020464821	-0.904795848993416	-0.681637359787313	-0.887048383814443	-0.694118997137624	-0.556624250960824	-0.790084396852003	-1.10424907888704	-0.67250268067768	-0.800173454313847	-0.843883614070579	-0.571422616166292	-0.860154727494246	-0.652587164885029	-0.854119046859445	-0.728741628063026	-0.802709798544987	-1.04741195874986
"3818"	0.155693227617082	0.0981661002716647	-0.0475438107777852	-0.0554263989137769	0.167564061006995	0.142268690785474	0.115833054472374	-0.00443082872709795	-0.0255549820447879	0.0163701429660861	0.034797053730765	0.103232199344031	0.0132087639921002	0.24931630661921	-0.0260577722169326	0.126162627632839	0.0105650610558264	-0.057302210322253	0.112347715519341	0.017867585558528	-0.020726243693263	0.0652447788323461	0.0668658852055777	0.0933349878358624	0.0934247916047792	0.100150127473623	0.120260782014027	-0.0738559936690875	0.0881218353117528	-0.0417453126647227	-0.0586976348466085	0.0539079549575013	0.12560262281405	0.113301018276465	0.0670034946424252	0.00186312218996496	0.0892871598200941	-0.0418904791703737	0.0678633580768944	-0.0523406531974785	0.212415928728522	0.018595189764609	0.188037202486646	0.0376678400891527	0.0179152997086091	0.0320580011247184	-0.00789188328424262	-0.0380403096548359	0.0851124431492996	0.0419561628386174	0.0993978824390014	0.01320136782589	0.144022288068087	0.118526028768094	0.160845151708276	0.0274353741470177
