	"ACH.000013"	"ACH.000015"	"ACH.000025"	"ACH.000030"	"ACH.000040"	"ACH.000041"	"ACH.000052"	"ACH.000086"	"ACH.000127"	"ACH.000133"	"ACH.000169"	"ACH.000211"	"ACH.000223"	"ACH.000232"	"ACH.000253"	"ACH.000255"	"ACH.000266"	"ACH.000274"	"ACH.000352"	"ACH.000393"	"ACH.000406"	"ACH.000444"	"ACH.000468"	"ACH.000472"	"ACH.000475"	"ACH.000505"	"ACH.000507"	"ACH.000510"	"ACH.000522"	"ACH.000524"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000545"	"ACH.000552"	"ACH.000573"	"ACH.000579"	"ACH.000605"	"ACH.000622"	"ACH.000627"	"ACH.000647"	"ACH.000676"	"ACH.000683"	"ACH.000734"	"ACH.000753"	"ACH.000765"	"ACH.000769"	"ACH.000770"	"ACH.000784"	"ACH.000788"	"ACH.000802"	"ACH.000811"	"ACH.000819"	"ACH.000823"	"ACH.000835"	"ACH.000843"	"ACH.000859"	"ACH.000865"	"ACH.000884"	"ACH.000887"	"ACH.000901"	"ACH.000906"	"ACH.000912"	"ACH.000917"	"ACH.000941"	"ACH.000973"	"ACH.000986"	"ACH.001001"	"ACH.001028"	"ACH.001192"	"ACH.001283"	"ACH.001353"	"ACH.001380"	"ACH.001554"
"136"	-0.168123372033935	-0.116617283593565	-0.0776797682530934	-0.0140381492171392	-0.0274876845833708	-0.217242897471026	-0.333246600599516	-0.0486738385806965	-0.0083434449361701	-0.0985400988167751	-0.28721601124298	0.0199138054018481	-0.0506891293945846	-0.0911976062160818	0.0574889927936891	8.99402589145473E-4	-0.119601946070014	-0.0792262587712098	-0.21772947935624	-0.139783588855993	-0.0558687693070013	-0.230322714762784	-0.0299491794414507	-0.118792831713768	-0.111007863987096	-0.0355389874477268	-0.0705844937769277	-0.111309787463697	0.261537781524315	-0.0406000991196467	-0.175781046021749	-0.072050481150285	0.0149940704968571	-0.0249948666829732	0.101252657230052	-0.174571234584319	0.0443080723691584	0.0404294926483782	-0.00584273202422249	-0.0482189294738248	-0.0336060868097654	-0.049799272919631	-0.0393897360500228	0.0547785043606517	-0.148709480273545	-0.0256132686233001	0.0121100133747301	-0.0665321907602907	-0.0300655523446799	-0.112018240607789	-0.207342667841145	-0.105723919891894	0.0163622976381034	-0.0949369772049592	-0.0109529532561649	-0.112358208077409	-0.222762966415163	-0.0218913758179986	-0.0297176011928019	-0.1223998460586	0.217554597291253	-0.120608754501709	-0.0963554256964375	-0.270937362693673	-0.0531860099063172	-0.229737657984382	0.0288218226494473	-0.061639988599036	-0.0718786699765302	-0.10005853897609	-0.0923599046493843	-0.0838278438356389	-0.127307597939472	-0.0618981091382095
"200315"	-0.065667379483773	0.00580674075688822	-0.0428787000448602	-0.0923054399113715	0.0506341812062483	-0.0434297965110993	0.0063318721219409	0.155143297662069	0.00480772577822373	0.0573989257098415	0.114236133564849	0.0150965865331869	0.0462382126052077	0.00805493191138032	0.152197341500681	-0.0798259113757697	0.0384685218623403	0.0340610843431901	0.0843311561081811	0.0180265377075025	0.0244169440210387	0.0573242617789103	-0.0407134846792644	-0.0208004602415028	-0.0544323195641071	-0.0169051883205346	0.0830679665430189	-0.0922143671148447	0.199245033959645	0.0138257044000795	0.021192650866167	-0.0254623030907282	0.0494349154165112	0.0738889887152691	0.118192505906006	-0.0568660836451153	0.0876074675641246	0.145357590168838	0.074059079218591	-0.0572219806572946	-0.0535612919910414	-0.0716039054724403	0.0694756831562252	0.100312104373404	0.0935683654151082	-0.022823634701744	-0.031210296634609	0.032005166616526	0.073011398424087	0.0665522517152469	0.0839297200077032	0.0792574764805997	0.0162081329070953	0.0603329962394687	-0.024615702748447	-0.0246137435106789	-0.314352994994192	0.00732951358867794	-0.0417428496724001	0.0662309733109815	-0.0527617188878639	-0.0274924956387012	0.0555170399159508	-0.0313448336957359	8.91466013294113E-4	0.0521798398656949	0.0440267684585178	0.0761887537022678	0.0961993967209152	0.128897974376268	-0.0501439700259108	0.097480310517529	0.134092398227804	0.0292326927774768
"255919"	-0.269930517362775	-0.162858767682579	0.15299280725377	-0.323676860756005	-0.059438511505448	-0.339558976657743	-0.292760271502902	-0.220854962722159	-0.112624047678631	-0.336936061607533	-0.329572565559776	-0.0629433035350705	-0.14763135525168	7.50303474691773E-4	0.1383017715721	-0.064115887397278	-0.207534203482838	-0.0521812092489322	-0.114745905401721	-0.198167205791349	-0.148535537198553	-0.0235828612851778	-0.287251968711166	-0.100312608696524	-0.259415307592427	-0.0415115060789117	-0.414982829826745	0.0048312775098018	-0.138407424862174	-0.373580598897808	-0.0754121551931801	-0.200631338048707	-0.0806306844047429	-0.128853420134832	0.0206318084249667	-0.134450958828804	-0.259723451153474	-0.0611396444241572	-0.132174165064462	-0.13240645366978	-0.161105601886522	-0.100637444544799	-0.290754504737362	-0.268556791021946	-0.254057295358472	0.0203551166529353	0.238091948695119	-0.212667894248119	-0.221253169351961	-0.395600957579984	-0.207727667398326	-0.17443057633317	-0.347402354148057	-0.300595461234531	0.0474988090713056	-0.332437249399188	-0.175972311399751	-0.173561111267899	-0.163988761932185	-0.0642289474617248	-0.0950040065909226	-0.116623974586047	-0.152913183402452	-0.229231693625846	-0.239159006823979	-0.126863698269619	-0.308926053907914	-0.249698539055908	-0.180112492415747	-0.273041261794861	-0.350760016725619	-0.210423426746072	-0.178762260998133	-0.19724235315731
"339302"	0.107044828620145	0.131452268745078	0.0944549222987433	0.0656566638414132	0.0553904519885977	0.107810495347062	0.100082848082988	0.1895384785598	0.171787829171598	0.177151573423403	0.184643858847718	0.10186889654206	0.0157511420324784	0.129438034297228	0.118398918721782	0.214560183756992	0.136955449919904	0.0860205595070006	0.0775402212685452	0.158274889526351	0.128871130232169	0.284581248228558	0.0810328028188901	0.104762465554069	0.133728197901568	0.0958462873117794	0.168751101028668	0.160053196094878	0.112589040803591	0.134054254974037	0.169212388619081	0.167956677881754	0.0743919104371748	0.139897335188698	0.230794071946955	0.145094222766595	0.249512129452663	0.13131291958214	0.115971503070922	0.129987205589755	0.0929569297049724	0.0570830774914956	0.134219336633012	0.207825202925924	0.188866983814266	0.167817166935107	0.0339357430837092	0.20289169109262	0.16669377788856	0.203076943777844	0.243712550049901	0.214146832704075	0.0324834151708469	0.144554445546595	0.0229707062793012	0.113272687574059	0.265240848529826	0.138100634827679	0.134103697683358	0.145140531108868	0.118337707973491	0.119222855275661	0.0998059004377197	0.130299891386892	0.198924493854619	0.238371549593181	0.173651505475523	0.102862886404881	0.161451611747645	0.170335700611808	0.0893301614185136	0.114978094084132	0.244551676450803	0.148895773261867
"23399"	-0.431218868937057	-0.447786910879834	-0.192607798497208	-0.352355580330381	-0.319861207877701	-0.444924792649585	-0.446938915114159	-0.392969976959468	-0.216333247940629	-0.540010771440473	-0.447703123832713	-0.247302677722705	-0.236704888347894	-0.201186843996106	0.146817375696036	-0.169554181409546	-0.363757708365738	-0.27247790934326	-0.20662095633686	-0.612676642138479	-0.249085648717338	-0.221415544014322	-0.477111058538287	-0.0673345587492408	-0.229870544241481	-0.0281712829856428	-0.345355803201371	-0.286229506647296	-0.165378682371326	-0.370453851602078	-0.0731004343439211	-0.250728900956824	-0.128026168065453	-0.332518999085216	-0.095507412514901	-0.127103820245778	-0.2234180308784	-0.157262079336482	-0.251577106763296	-0.387237869687944	-0.158145047989054	-0.221688049437795	-0.452135136551062	-0.347677173152792	-0.523992339625436	-0.085411873419752	0.171078988660645	-0.308279789676913	-0.343702545938314	-0.43908430078136	-0.272522741934588	-0.486409970264897	-0.510093125320166	-0.284956268658404	0.104802845099407	-0.369049495566353	-0.462164704538692	-0.205394593295113	-0.252285665190059	-0.206534350991373	-0.160609719821082	-0.220004877447828	-0.374249358947593	-0.436146888388453	-0.13936186121368	-0.160101936786799	-0.259107274109052	-0.299245583790763	-0.516546465846212	-0.303479302790315	-0.46076150014996	-0.356485744183368	-0.254997833798848	-0.459181721182109
"8526"	-0.172679074112651	-0.0930098503523759	-0.0506270515303069	-0.121408274736303	-0.314378952151817	-0.203113063749654	-0.0270985564268372	-0.238348000196139	-0.187386121611356	-0.0802722199801895	-0.183955943036379	-0.155151796893126	-0.274001770382784	-0.232855712176111	-0.184126794469825	-0.175343018271411	-0.232333927045676	-0.360017883424167	-0.212658157853287	-0.204480378000621	-0.205288586500547	-0.364584953783632	-0.168838610302472	-0.339398432958415	-0.238326903844919	-0.20347837050079	-0.145369143713176	-0.23750215748923	-0.242378358037346	-0.276311714980601	-0.333930356460566	-0.2004407908987	-0.294668657315427	-0.0860254965696744	-0.167670708624979	-0.238609509704788	0.0105755962750992	-0.242165955915517	-0.388809869455955	-0.319477314797684	-0.298789881824103	-0.36242193181603	-0.161550156784255	-0.126552135901981	-0.240041441841494	-0.353214421055205	-0.160128381538718	-0.326381592384109	-0.217748878707963	-0.347467885243123	-0.144527567519311	-0.275492080328834	-0.252373326888022	-0.357264957213994	-0.326814066685681	-0.0409842638824577	-0.203559911129105	-0.102808507842376	-0.214447309551571	-0.272897460257356	-0.260776385430988	-0.166157363972289	-0.127316304667737	-0.238820973810316	-0.247163307845487	-0.211433645697258	-0.232604425349931	-0.151672661679993	-0.177259014439212	-0.234032126695021	-0.148122353508908	-0.270059629333821	-0.246648917256243	-0.252173023584371
"1894"	-1.01123172401881	-0.87612848689338	-1.12827245920083	-1.09463867205754	-0.731523613717414	-1.20823116134716	-1.24898326387132	-1.04422115867406	-1.22856658575754	-0.951522781576107	-1.1903530627676	-1.21048869713635	-0.936242025497087	-1.24683491594515	-1.02364596286804	-1.07685676773895	-1.15989274556423	-1.04542590673288	-0.879931881610557	-1.12570855086355	-1.28239696763618	-1.1912361240802	-1.04408791872723	-1.10906580159898	-0.970538513534602	-0.894615451267296	-0.82705403862084	-1.11344377694013	-1.40041092750022	-0.758855722570636	-0.968819055824765	-0.841269859479338	-1.0456664737327	-1.0076823391308	-1.08463563880195	-0.9506865915439	-1.17824297175117	-0.837153100558623	-0.908102899563978	-1.11721618336665	-1.12735413314741	-0.875570699509281	-1.30876431111225	-0.979287290869262	-1.22667746440035	-0.896712462793645	-0.822621058657498	-1.19529544145386	-0.861028637087719	-1.16977781658211	-1.05274808394026	-1.15590362931592	-1.2655674145367	-0.732878810027897	-1.05439609780643	-0.987073009691336	-1.22378277137853	-1.0809730881122	-1.27490911663085	-0.861733589614399	-1.04007779679526	-1.2440452711341	-1.19846692977095	-1.05155121374996	-0.800527142086883	-1.26704555765676	-1.01701152388856	-1.00500157792306	-1.21250646546897	-1.28174690208273	-1.07925137537527	-1.15275445987796	-1.10436835249926	-1.05811500471454
"51170"	0.00444761643701281	-0.178091088803759	-0.115412068775093	-0.131289986546776	-0.184583509948035	-0.440634338113401	-0.360390992030641	-0.0990754474992125	-0.217645601721597	-0.105273486902873	-0.147922682574359	-0.110654609450066	-0.20034096141362	-0.183250001653893	-0.235033592125851	-0.133129969325654	-0.171308332093388	-0.0940007378932242	-0.10189327633194	-0.167546541369616	-0.224636642174894	-0.133891065989488	-0.155120232718183	-0.153266080520795	-0.1104527460907	-0.240314827759474	-0.289947075736736	-0.195512489016459	-0.30789526201749	-0.163407439828563	-0.260081512631707	-0.198002832751376	-0.112097911744621	-0.173719008528402	-0.165629373116096	-0.0620909621302977	-0.289295848257897	-0.104127704803027	-0.17968953228305	-0.137750040241	-0.255194948142165	-0.20841053533809	-0.185844789378006	-0.128680947730824	-0.227301795287888	-0.151436883813963	-0.227998402402512	-0.178497844177429	-0.117708712482212	-0.222671425980045	-0.216300673310759	-0.232272346436333	-0.198544493858173	-0.108007950617596	-0.209255453271699	-0.0233497515569245	-0.182134367934133	-0.22257975342225	-0.186838764662599	-0.247845888411991	-0.211401574186096	-0.215212419941072	-0.114876313048206	-0.194398709357524	-0.352617399998361	-0.189619653258391	-0.184490810809328	-0.174886146364995	-0.189859710295484	-0.197927405149558	-0.235452018694024	-0.184806016635762	-0.0579023575197352	-0.132838250693293
"3735"	-1.23199614547929	-1.15417549248779	-1.42214227896388	-1.20400079516569	-1.15784719947086	-1.34871475865404	-1.35832506835124	-1.4280235048559	-1.2627859554852	-1.16862404648233	-1.31169408269449	-1.23984593237382	-1.01763539479255	-1.27519613293467	-1.44636203509339	-1.14824228464984	-1.27548195895507	-1.30968110781259	-1.20496691327146	-1.15063051370409	-1.33072833090822	-1.39556065532503	-1.26604623423303	-1.21664576675281	-1.295122830914	-1.17988531504642	-1.22390341998544	-1.27527906082857	-1.18328781623901	-1.31594608255918	-1.17230892747	-1.28148387577751	-1.26057118730921	-1.15974107271229	-1.27513217114262	-1.33829717060664	-1.45221662718749	-1.42559000853479	-1.34338846978227	-1.24393597228805	-1.19224742874533	-1.22044876558767	-1.29653547985903	-1.26258751657218	-1.21662198878192	-1.38053051075135	-1.13265089802713	-1.25849731667475	-1.25794757839066	-1.31117955791708	-1.4118138240187	-1.21104575206019	-1.12047650310086	-1.20675733439463	-1.33575267029578	-1.11672962630314	-1.19734746750276	-1.09659808659247	-1.22484503836962	-1.1881034923661	-1.16854821382894	-1.31456790800222	-1.12657100365949	-1.21718400355127	-1.16403547712682	-1.27759889337818	-1.09267819811846	-1.25801089980263	-1.16725261027462	-1.33662234525096	-1.05925764935993	-1.29566594745417	-1.0774298093575	-1.21037514109234
"23592"	-0.189086778967462	-0.21590720197069	-0.0624034069532781	-0.251102966459574	-0.215466161673333	-0.112918074530157	-0.123556907518603	-0.0919256971806641	0.0105117055400053	-0.246833190709019	-0.15123137379852	-0.0531868489330081	-0.0698743120667653	-0.182724895447961	0.00531331615065879	-0.0562884267721861	-0.177465601522764	-0.0246580397333795	0.00445878896344015	-0.1007433518127	-0.0561585456329376	-0.136097974458254	-0.0466663958670947	-0.212426667804863	-0.179516919576584	0.108719897659774	-0.141702698649644	0.0136879273266934	-0.0560075621203753	-0.222295349220001	-0.0925710807692758	-0.148108006528171	-0.0819230143473564	-0.150472104009563	0.0368275581624159	-0.142996671767825	-0.0849765220866686	-0.31052438197282	-0.103575091249843	-0.0419859922706725	-0.0766972539916303	-0.216366733048171	-0.234526079065229	-0.263590316946277	-0.168996752299461	-0.225128346969095	0.081795255041395	-0.0577635982064594	-0.130659486772007	-0.21802410888383	0.0199409577585892	-0.16135670840261	-0.191772298421621	-0.157996962178847	-0.00775780658735342	-0.0313160962329553	0.0608675124448159	-0.0745580125285059	-0.36725059883489	-0.143568138588431	-0.0375141744947634	-0.154955555941998	-0.0416443368646647	-0.229300407256224	-0.0187362483953466	-0.169233720133446	0.0633585684102854	-0.0718611552072394	-0.030546636797741	-0.132461084424806	-0.106764174125381	-0.121125058075419	-0.175025811402589	-0.101916777528539
