	"ACH.000014"	"ACH.000054"	"ACH.000210"	"ACH.000231"	"ACH.000244"	"ACH.000251"	"ACH.000363"	"ACH.000401"	"ACH.000454"	"ACH.000466"	"ACH.000550"	"ACH.000557"	"ACH.000652"	"ACH.000657"	"ACH.000713"	"ACH.000764"	"ACH.000822"	"ACH.000840"	"ACH.000851"	"ACH.000861"	"ACH.000905"	"ACH.001735"
"219287"	-0.11149509696309	-0.257296799794831	-0.242601090146313	-0.235492869641459	-0.43277990978888	-0.228016822512396	-0.180869419794931	-0.284546533812761	-0.135071446076322	-0.197709565234131	-0.252424147124384	-0.51638730635278	-0.365764980540773	-0.167005282666668	-0.068402719543634	-0.22572380848899	-0.18589188729807	-0.207530481253374	-0.347826663047032	-0.18040719052417	-0.201036595041582	-0.191822684407656
"8707"	0.212398260395356	0.110674020418271	-0.0631257953320431	0.0055103871064566	-0.148964382060429	0.0650668131636359	0.0732529370856475	0.302079048919378	-0.0235253513122479	-0.0310377467982959	0.0793743778639736	0.0117079998357447	0.122404264761781	0.00441299396091292	-0.107690329697812	0.203854066996838	0.023540965229756	0.0751719896363132	0.0817554723209273	-0.00622281906537916	0.0514874315452304	0.0539607103300862
"9774"	-0.442808372167585	-0.619491009281876	-0.691744994336575	-0.746197031586274	-0.961485607689834	-0.804892105087194	-0.763336219625245	-0.626841613024521	-0.713197022502898	-0.71980738452647	-0.763305219852151	-0.58129293044517	-0.913178734440442	-0.668026789093043	-0.753519164086346	-0.918527828006983	-0.756332549535052	-0.4525041610485	-0.578187405950294	-0.791310319763668	-0.576439125889636	-0.747698369761146
"55299"	-0.805552859006507	-0.941164212624687	-1.36014910898125	-0.893825986535133	-1.01357806324556	-0.972041740088739	-0.89419880460731	-1.00677621877437	-0.95720534704779	-0.929172072099869	-0.971342551620538	-0.89234572456006	-1.1066567717027	-0.885676642475051	-0.891655424434977	-0.985331393775433	-0.956445246647388	-1.05614402679046	-0.782938470837584	-0.974959591157065	-1.01026135887377	-0.947765447973857
"338872"	-0.0412627651989502	-0.128799039496014	-0.130289603700978	-0.0847743400191973	-0.106354600282134	-0.113242256897189	0.0145754703680503	-0.0997307363168308	-0.091197159172844	-0.199176231897371	-0.055099109919436	-0.197756422649866	-0.275127193037144	-0.169405661342854	-0.0250071729967089	-0.148475594891367	-0.00214040688249562	-0.0682371823960634	-0.053061908880194	-0.0620300438478042	-0.149453611683331	-0.0474257436457911
"22948"	-0.801133032757551	-0.898313555719492	-0.80876568198908	-0.818403640473162	-0.832913128212942	-0.871754525156718	-0.884507847243194	-0.713588971619059	-0.81967903480491	-0.824157776335738	-0.844917259695303	-0.82781168752807	-0.842777196938067	-0.862022865365092	-0.908230088771602	-0.951396903442177	-0.913495748372029	-0.947940148279906	-0.738916742233041	-0.95050955292289	-0.917492814898238	-0.792846903245296
"29102"	-0.363868847412999	-0.318293577679507	-0.428936155021008	-0.313722093156229	-0.501857940911566	-0.355447544871796	-0.498863680900443	-0.324476248665741	-0.0957287564342122	-0.297388661032368	-0.290467563022711	-0.212087409707026	-0.301987894886019	-0.297779549214037	-0.410147485433671	-0.286584260136328	-0.473080493919743	-0.760004622775678	-0.373380819341618	-0.219102870973708	-0.452579233524669	-0.488877920940032
"11336"	-0.466841793621216	-0.618091349474533	-0.612868902411216	-0.654486641780652	-0.66518792801166	-0.453246766885351	-0.489401963002095	-0.639943839482466	-0.438848918246356	-0.625521851169834	-0.551652555726226	-0.435136008135455	-0.607804613125135	-0.57655485062075	-0.453363831937427	-0.515872676501253	-0.469072530581632	-0.305850809506772	-0.609040947160991	-0.439868678007276	-0.46480205475314	-0.500554805123633
"23379"	-0.429306821761374	-0.69823595829576	-0.624667386703722	-0.450913507261896	-0.677608755162694	-0.286683599320354	-0.482110151029231	-0.186099228212979	-0.160344983358788	-0.704409791960693	-0.343832303849174	-0.486881366809815	-0.635619737340021	-0.483214356626855	-0.385076989602367	-0.647870906215525	-0.503018410748981	-0.49783729601443	-0.539352401595042	-0.493151230525048	-0.446907362976858	-0.513994988412563
"4199"	-0.121209921401951	-0.208110538977117	-0.122874552141099	-0.217956026459769	-0.290093868807916	-0.272365264597813	-0.207109936759114	-0.157144862544713	-0.122734478283143	-0.279201776741145	-0.252293222374031	-0.184562605944859	-0.138917484024699	-0.336315657387786	-0.206372119808334	-0.380719116731126	-0.188991851995063	-0.147708579617116	-0.173907224150298	-0.296075226519011	-0.133838177172668	-0.202559510070317
"9631"	-0.868947927573901	-0.699409006918998	-0.565961194794886	-0.539981999244641	-0.673392434259325	-0.582536537983663	-0.706218060609792	-0.517506637126032	-0.690815026055811	-0.799381227091074	-0.709869666839463	-0.668331934201396	-0.647554248649249	-0.635389272670916	-0.617280649178102	-0.652720844736356	-0.555372393476666	-0.951597739025546	-0.660779365481722	-0.667378490998919	-0.545840107509602	-0.635005324380073
