	"ACH.000041"	"ACH.000042"	"ACH.000085"	"ACH.000133"	"ACH.000142"	"ACH.000148"	"ACH.000163"	"ACH.000198"	"ACH.000233"	"ACH.000256"	"ACH.000307"	"ACH.000366"	"ACH.000436"	"ACH.000486"	"ACH.000503"	"ACH.000548"	"ACH.000606"	"ACH.000619"	"ACH.000632"	"ACH.000683"	"ACH.000696"	"ACH.000706"	"ACH.000732"	"ACH.000827"	"ACH.000834"	"ACH.000859"	"ACH.000936"	"ACH.000950"	"ACH.001346"
"79370"	-0.0742561417122395	-0.0105178049086043	0.0312251528312787	-0.0158416706563585	-0.0550691838801307	-0.0419132401813392	-0.170750958498738	-0.0607838832132298	-0.123829874557522	-0.00541576942925027	-0.144486638989491	0.0440081792085887	-0.104888070590825	-0.0868892472029554	0.123641595097737	0.0429711358003843	-0.0822503149880077	0.0176185538858253	-0.117878746786211	-0.031996251399694	-0.024583170694562	-0.0413917971866872	0.0217460826002333	-0.138638945264557	-0.0316603702928697	0.319402852346677	-0.0199469769744086	-0.0671759653183147	0.0136768933475577
"332"	-1.28241395658568	-1.11460235031767	-1.43229373654554	-1.16226396376633	-1.28633447592737	-1.38570943891002	-1.37512483576941	-1.11789215260967	-1.25615641647967	-1.36598831382895	-1.32853050394347	-1.39674242348981	-1.43695698114068	-1.14240718025909	-1.37070360533822	-1.16960491762003	-1.24031298522562	-1.19414412459149	-1.35364413359644	-1.17662118105474	-1.21833257889561	-1.26485943111421	-1.18107407716467	-1.24651246068544	-1.12752362443307	-1.17511903121725	-1.25912091224996	-1.21826759859601	-1.28600287329421
"10576"	-1.03519888829993	-0.964572650123276	-1.15681847526618	-0.97764497652593	-1.10357091158196	-1.07217610909341	-0.984274695634246	-1.00785901503103	-0.983842511043251	-1.01558907433562	-1.09991197785683	-0.998673292265501	-0.977472550521335	-0.916865327021268	-1.03466481206495	-1.09628704830422	-1.10280726099826	-1.05549606024052	-1.22558692246117	-1.05533544026672	-1.02241926969596	-1.11390753190606	-1.00026048392482	-0.977588720348534	-1.08906433972104	-0.906198568364053	-0.957090614495881	-0.930569514867489	-0.988881898210559
"10575"	-1.32315779098035	-1.27772239826159	-1.31828975067925	-1.48661624514219	-1.21069934855035	-1.4205803793965	-1.60519546824675	-1.35935533516244	-1.340527316042	-1.19725660505841	-1.22932380940518	-1.34868777599027	-1.34570101610185	-1.24630002916251	-1.7081862228789	-1.26708019994112	-1.27136730897617	-1.57252010768913	-1.39786082759652	-1.21057111630662	-1.35083058573948	-1.2425812524755	-1.26583922140579	-1.33359647907441	-1.35567483092699	-1.42384951034672	-1.13796735561512	-1.3297305663236	-1.49280717620813
"939"	-0.089764549336316	-0.232565778907299	-0.135426592966431	-0.231150430711878	-0.438468973061594	-0.245199551279179	-0.176852530061197	-0.155070800170299	-0.139701087796282	-0.310654482847265	-0.222975560284281	-0.241225110399769	-0.0900125908367656	-0.249310923202658	-0.0455333335194389	-0.104071837047122	-0.22594290830667	-0.110340379384569	-0.170529668897437	-0.19664307560385	-0.157717370365972	-0.241239797906057	-0.149160580652386	-0.0865863398013293	-0.177281152368818	-0.159502367697055	-0.162086923398753	-0.294380738819898	-0.076869695845243
"8872"	-1.65649213783485	-1.49652837153116	-1.47199089538417	-1.57862064865655	-1.57536951238521	-1.6940960959066	-1.5145548487315	-1.43365343323418	-1.5542197449975	-1.48471245207177	-1.51721516952974	-1.48441483742014	-1.52255148759564	-1.41035687276294	-1.56860094701042	-1.61815827729347	-1.46290363446852	-1.53083238059126	-1.52129432411021	-1.69770427054381	-1.44811274185691	-1.6309426603427	-1.58220015400818	-1.55857481482519	-1.45841645564375	-1.47568250682609	-1.59513114597931	-1.79626923585175	-1.40602665110716
"1363"	-0.0092993720496347	-0.199249823501221	-0.214701722056273	-0.234788368426764	-0.169312103850804	-0.100406151336207	-0.199419811982692	-0.211367988997469	-0.394533294368024	-0.233176917250962	-0.151860002286294	-0.0958745228847575	-0.143773722066591	-0.143584613168018	-0.237197748517312	-0.116206861459611	-0.273453413849252	-0.181414363505404	-0.19380356755073	-0.0705758470094792	-0.18618493151402	0.0739110517391324	-0.25440287674036	-0.072329833264844	-0.249228343987094	-0.084226839224528	-0.210723154527331	-0.130283955724956	-0.205401176900598
"1915"	-0.865076209059644	-0.91019656900614	-0.881153716780362	-1.02415674294699	-1.06323296389126	-1.19340612208485	-0.991330420353421	-0.908122516102068	-0.929498483095189	-0.94672529234187	-1.06056760923772	-0.832978857991105	-0.975826519576498	-0.923166766047997	-1.02704809310784	-0.978419502918475	-0.993512656032039	-0.707906564120593	-1.01333242523699	-0.962440488758328	-0.895218864619491	-0.94549698127707	-1.06297371057543	-0.889575212880648	-1.04138341337917	-1.20793558146875	-0.824713148204102	-1.14096855639469	-0.814184649956759
"55810"	-0.208078043029214	-0.0449922183296151	-0.197710740354919	-0.0520040695319862	-0.152154856605878	-0.0974314389863353	-0.225042909419655	-0.0725786611983959	-0.126244485937818	-0.104719921828369	-0.18981739665469	-0.0628814583980588	-0.190785512727062	-0.0702242354031945	-0.052365811327566	1.62239409495513E-4	0.00985119683907561	-0.0824693307489967	-0.166345707104549	-0.0793157987887694	-0.116246140971496	-0.0683644869113127	-0.0442496430220767	-0.114455691578889	-0.0570958191187578	-0.0167384417164128	-0.0531857703721345	-0.0515270391010304	-0.0992359171533026
"10399"	-1.73271727975618	-1.362951542841	-1.62166924619392	-1.51434663065433	-1.56444049101131	-1.75201118184412	-1.41224729934414	-1.44228042295839	-1.39575322213808	-1.55082676919815	-1.58568445581849	-1.44347801494224	-1.90307331774439	-1.49536056312749	-1.44628951718137	-1.46296194735478	-1.42059408119984	-1.50768799292008	-1.75969930378065	-1.70396362678626	-1.41045478245973	-1.40530971994169	-1.51077792918432	-1.6096824641795	-1.47488391124707	-1.42247021354273	-1.63317244777408	-1.69232609235381	-1.50212633723609
"2784"	-0.227443457081302	-0.0984849003292369	0.0123206421892202	0.0356208245165442	-0.201504627719713	0.00916589160448648	-0.0106521166653349	-0.00274845093633706	-0.0161436465371014	-0.221021083538459	-0.158098177629739	-0.103676689298188	-0.191613794907943	-0.0302326781624891	-0.0121465340800717	-0.0764328649780279	-0.0917637277499254	0.0144795620933466	-0.10909025314901	-0.0412362073734635	-0.0591584276299298	-0.0474775566962129	-0.066427093338657	-0.0296683775990378	-0.044273126512285	-0.154620511494147	-0.108766220179405	0.0431849874149241	-0.075990539437158
"27239"	-0.148253846281331	-0.0509795309807294	-0.104485378318577	-0.0391431033517181	-0.0925049857738706	-0.120925367757498	-0.0917464675273065	-0.0265929396332753	-0.137851377131578	-0.28285224623772	-0.185401800766188	-0.178689523346365	-0.0624474860735232	-0.0556295946563783	-0.226674979592554	-0.0322052029567805	-0.16128327929343	-0.125823028306796	-0.133087690281297	-0.0873618579295248	-0.049494515050629	0.0148240531299964	-0.066218593861037	-0.0134995053663154	-0.0462439937359929	-0.0432627879309961	-0.0489668513573659	0.080979239303694	-0.0500906633622683
"9493"	-1.08879845523444	-1.09168225234486	-1.07176930253739	-0.919950436718616	-0.898599082094126	-0.912700890588205	-1.0080815913815	-1.00130484986329	-1.08062729889082	-1.02271279500606	-1.03990783469056	-0.884015130775126	-0.974817273723961	-0.954399677320555	-0.997661727975949	-1.04408112500299	-0.925424956770677	-1.0035807393814	-1.0963042769293	-1.03257292249131	-0.990958710064857	-1.05059288105893	-0.957552088773762	-0.997937497502412	-0.94565453751478	-0.933586858220813	-0.902292704953212	-0.979113516823928	-0.958666760414002
"84930"	-1.61266597104122	-1.30877312994561	-1.40843155840783	-1.31912771670739	-1.36472401679883	-1.72859617279489	-1.60579173266846	-1.3820657677862	-1.3201924629365	-1.36010252661074	-1.38322742961694	-1.35818963143897	-1.57555253188662	-1.13895856443353	-1.48087894329794	-1.42684914535344	-1.41430300036669	-1.42852829415832	-1.49728045634181	-1.53736504603505	-1.36016896019379	-1.34786686013086	-1.42669518496368	-1.34444763773484	-1.46263974000335	-1.4287544400535	-1.4880168350207	-1.50417184173162	-1.40474399617834
"65008"	-0.286170907990528	-0.387387058654042	-0.389778878353979	-0.435453358154822	-0.325301427899445	-0.356199824878529	-0.31767814829636	-0.170806653123457	-0.354908573846763	-0.229153608102191	-0.254596632214832	-0.332349010603298	-0.379564292516706	-0.341216756669711	-0.372513880014742	-0.208421879248266	-0.442948248855302	-0.339392469859958	-0.352442860110593	-0.382862596389059	-0.410198168511738	-0.404436993407151	-0.4088417709308	-0.271828547416431	-0.408495561629669	-0.487351839749619	-0.334763943862847	-0.237505332154906	-0.353041125842801
"6182"	-0.732475318915344	-0.551874240792259	-0.712364857231174	-0.645351318974007	-0.583700396881486	-0.711299676025062	-0.558729303450534	-0.353475960869425	-0.722818102310876	-0.585432286754485	-0.604385833381419	-0.623367908441811	-0.382952976107337	-0.680434795941781	-0.871393526346549	-0.424043820600966	-0.686007177812749	-0.783091378513646	-0.632658193159622	-0.711909915608956	-0.768952369341227	-0.723593657795368	-0.7392142656717	-0.398367402891747	-0.733742521381915	-0.818446270581886	-0.878697957886076	-0.629026831545151	-0.713270554471698
"65080"	-0.265833280436619	-0.212293042640108	-0.576262697666256	-0.540252236166326	-0.294534231288553	-0.413113547121832	-0.38565291042911	-0.161470653320659	-0.420995502783942	-0.324183231387069	-0.403884382686724	-0.263693779010918	-0.339934747958846	-0.322313376282981	-0.427106595034047	-0.271418420810195	-0.443166286869855	-0.400069679051549	-0.337558012360277	-0.313806535305562	-0.419692941180294	-0.455992270859243	-0.408454984712838	-0.142755964816674	-0.5552020640928	-0.48518648467002	-0.42672945605399	-0.340237592926481	-0.336497843199616
"130916"	-0.22940790970748	-0.335186572688074	-0.399899550106853	-0.362145443829466	-0.0879101359498334	-0.379716140101492	-0.395757826349835	-0.268007086904885	-0.275539397080872	-0.311455608472116	-0.379557045227687	-0.186687285253171	-0.249022755433328	-0.287362237498991	-0.572831602186424	-0.216068894729766	-0.547767853766393	-0.379392382820654	-0.364352449826616	-0.390839146312219	-0.429258352275489	-0.424357873431281	-0.365659185515866	-0.193931904770341	-0.357268382781065	-0.395055831673284	-0.513959121479933	-0.283020904645023	-0.319894447653763
"93408"	0.170855806256668	0.0974721017409807	0.0200298721417431	0.127876656743091	0.184175177430409	0.199794734587997	0.079210548559775	0.146568232384502	0.294753925274698	0.182508110295966	0.178595800292873	0.151954849137186	0.232642107051122	0.121575008316787	0.111622934220956	0.134647219615101	0.152088364562331	0.131111923651377	0.155714520850044	0.183745617631028	0.171868201712102	0.0717500918437197	0.325732281928247	0.159474711918257	0.238466985797545	0.258851956439744	0.149872177145452	-0.0518450505503423	0.206808037605851
"401427"	-0.262923595330157	-0.125899398788318	-3.91622922440199E-4	-0.0158869151808336	-0.10616313095661	-0.171143735242984	-0.199156646171203	-0.210775229259757	-0.208245324080692	-0.0439331659614708	-0.0230362094772384	-0.0312095142559771	-0.0324411608424958	0.0042620591054407	0.201580984578554	-0.0407429096709342	-0.0681561930253141	0.0535693384737336	-0.193225883438018	-0.0109955224960078	-0.160369331434422	-0.0857048612639772	-0.0058757091824558	-0.148644886970891	0.0461892231681242	-0.0532014511232724	1.40391129774738E-4	-0.118373793210441	-0.191865430956074
"5318"	-0.184337527040292	-0.109355182387581	0.131140548150966	0.00252613557176117	-0.2025688934821	-0.216976392629706	-0.114369927840441	-0.147004124391877	-0.0616369548993728	-0.204930072154064	-0.228391190174334	-0.107939862219355	0.0206437391780968	-0.0612405877363171	0.101351646869716	-0.0546505907113339	-0.243510490303045	0.113323696664637	-0.184844251534683	-0.143067115966794	-0.0637371887675592	-0.0834674451024619	-0.055235126481844	-0.0863782187941184	-0.0119208600710499	0.159623105065946	-0.0330050632067205	-0.048099016810867	-0.164534009205107
"27166"	-1.39224017368188	-1.20362095935453	-1.44117429039844	-1.31484253801259	-1.37929168435726	-1.36254232986837	-1.27687962201014	-1.21385340147729	-1.36485490747165	-1.21323364661049	-1.37449171513383	-1.23403222101187	-1.26042198261342	-1.24860102253631	-1.32544607692255	-1.13724713714446	-1.29328217279957	-1.28506700401653	-1.4323346110186	-1.24686820191304	-1.33428653762896	-1.33807577646379	-1.32936756460634	-1.4073083405823	-1.31052864867357	-1.21598002201254	-1.24176165273583	-1.26413251528028	-1.3184597930707
"5955"	-0.0763252754763199	-0.116254078564329	0.00551046077279942	-0.243730141128565	-0.146460327568982	-0.148559786164882	-0.116617734565968	-0.0630707652323385	-0.199394442202786	-0.026445291300136	-0.150992785364011	-0.137936732462007	-0.272022186721612	-0.186948065044353	-0.112692869719779	-0.135837088646069	-0.144853137126704	-0.160685118631601	-0.105035509351033	-0.199848122900126	-0.143368521911291	-0.103150154124477	-0.0503687362833631	-0.114671617116862	-0.0403851766197347	-0.10939071548925	-0.179694167314647	0.00288313741037688	-0.0211326504311678
"29927"	-1.18755247810242	-1.05082507846512	-1.02150723748098	-1.05713152148993	-0.806374223436669	-1.10628854172974	-1.09687726299717	-1.08579833653281	-1.05933876553772	-0.891153413398094	-1.04978599560517	-0.782093434506862	-0.957507514384111	-1.0239290923663	-0.883149904838194	-1.04406000052508	-1.00999488076899	-0.99779842519955	-1.1535780296972	-0.933298287581117	-1.14305060340487	-1.0462020198909	-1.06981659078148	-1.1290122765032	-0.796571394956645	-1.00612154906729	-1.10818207867474	-0.955432495702121	-0.814289174749302
