	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000189"	"ACH.000198"	"ACH.000207"	"ACH.000234"	"ACH.000250"	"ACH.000260"	"ACH.000262"	"ACH.000264"	"ACH.000272"	"ACH.000324"	"ACH.000339"	"ACH.000361"	"ACH.000411"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000788"	"ACH.000887"	"ACH.000973"	"ACH.001211"	"ACH.001274"
"26574"	-0.428717489201075	-0.524200076206323	-0.658630982377992	-0.563706276381301	-0.490873814342379	-0.589747678289015	-0.42740902593318	-0.38385321996088	-0.552269632367926	-0.675741618788345	-0.631183801985861	-0.51261541067394	-0.428465546354329	-0.544554526444037	-0.521757567883419	-0.456806070996591	-0.423378912327101	-0.565116375189703	-0.351727483473084	-0.628143232705485	-0.467699755209118	-0.718188078808913	-0.473336960357032	-0.508218652501355
"166"	0.108551481287758	-0.302400296520528	-0.0903810498997081	-0.207789259330392	-0.159356772558818	-0.335038225914946	-0.295922806012812	-0.315204231012012	-0.136415596188931	-0.358178379107642	-0.105955719568248	-0.222009045802023	-0.142307677989651	-0.221702554454429	-0.115284233828131	-0.135335012420879	-0.229560244646595	-0.0989915980983875	-0.241499827756404	-0.131023805115132	-0.244160509180372	-0.230621951853112	-0.268058136947268	-0.0802461314222583
"1642"	-1.37188433912043	-1.52194510200085	-1.47060309479514	-1.47819662108567	-1.48926370496292	-1.33319520511482	-1.2986806907031	-1.29887508500715	-1.32606211679069	-1.47126177262553	-1.2921021263253	-1.20208274560367	-1.29497451726835	-1.38156999589026	-1.43020989508504	-1.47132915910966	-1.42237758936247	-1.42454754448685	-1.16477629748632	-1.24255690317044	-1.4099311309293	-1.21403113160118	-1.25048649453237	-1.33032068741043
"752"	-0.141827225502932	-0.263756925640806	-0.239999133027035	-0.0460136438047599	-0.1852880845152	-0.237681911497394	-0.218930159182004	-0.200801658425879	-0.235327509055233	-0.220365889373853	-0.266617070598112	-0.144112877606716	-0.0691017636230342	-0.191354442508084	-0.282526488839855	-0.164260958034606	-0.114347876527914	-0.336669144246643	-0.0210608143231298	-0.220397854982343	-0.284767181443334	-0.257153556975206	-0.131457707585647	-0.144661170744548
"687"	-0.072495878381707	0.0266178350186448	-0.132383731447071	-0.00357943912567961	-0.100144181619939	-0.101614890329628	0.106299871543741	-0.113527733568603	-0.130688737236493	-0.234943224286519	-0.162444783021487	-0.0602582502023555	-0.128476656175015	0.00177222474744487	0.111037048023246	-0.155841551434401	-0.115172092394075	-0.179227800690689	-0.0100512765597573	-0.214732664347252	-0.0500118525327802	-0.106692754853729	0.096454858830527	-0.0775857184265423
"137994"	-0.0640491265099027	-0.0556831309939728	0.00549934854145018	-0.00664421451924465	-0.0242064474650314	0.144910980608856	-0.0899838617000189	-0.110492488160037	-0.0760195954773337	-0.286738484795878	-0.0818070286783086	0.0609443887779296	-0.145543553712061	-0.0301291856739836	0.00871611484328114	-0.0690908293785023	-0.108884747197982	0.117255459442132	0.0685509371367931	-0.0190889493949736	-0.146626210727026	0.0309866132860987	-0.146505859855704	-0.0798620891825233
"4489"	-0.138867739741891	-5.57401758791281E-4	-0.0654904620312277	-0.115061169037098	-0.134604300863944	-0.206759082843399	-0.137887149122546	-0.196502915880293	-0.150172156539428	-0.20060661474037	-0.180815066321523	-0.0989928973858532	-0.133601324046982	-0.142472800418905	-0.124423680711779	-0.147333896596389	-0.141403281126793	-0.241902131890114	-0.176351741230082	-0.106930469675653	-0.0956926378346549	-0.175256910209256	-0.166612010567099	-0.043382380697591
"9818"	-0.216577790955151	-0.229471983036464	-0.441131483462623	-0.247237940104315	-0.300786664525754	-0.23456324712529	-0.267191306238039	-0.177742065469126	-0.309187977681652	-0.482954182203342	-0.303259374966962	-0.416421097720105	-0.208760068505707	-0.248549777479222	-0.251337401725194	-0.221021859710117	-0.206874624365812	-0.250566887446853	-0.185552645211653	-0.132824079022586	-0.262226534811723	-0.320306469080221	-0.337543429122903	-0.24260676654441
"158131"	0.00462166666366925	-0.134299849982061	-0.117182371611937	-0.0258434031380512	-0.0392261105737873	-0.0684056411535069	-0.150723354998143	-0.162945380438428	-0.16170361318745	-0.278139598822149	-0.0876091269276896	-0.0946506242626307	-0.130979323478311	-0.0493762991977653	-0.00362319790035294	-0.0836512949918146	-0.156077803642782	-0.127359017694546	-0.0433937472259173	-0.127598806128649	-0.159718412165275	-0.123687848363379	-0.169070637617636	-0.029399765373506
"144125"	0.044260008827148	0.0358672421702269	0.102021990693693	-0.0585825465112767	0.0653338238591335	0.207989911787641	0.199310940471408	0.137298906968203	0.0971695979533292	0.154922807192971	0.110180614209826	0.102337480752693	0.0966972006949373	0.128988362262281	0.116990453117664	0.16862513385435	0.120025226062026	0.165030661032372	0.0838737677100273	0.00288672558038778	0.157213827885634	0.174492199693423	0.17215949295361	-0.0453208355592285
"55795"	-0.708313643339892	-0.724340517265028	-0.750141429465988	-0.73574801441448	-0.896986877069816	-0.784102505717094	-0.896048748915343	-0.92213297111361	-0.814156283957971	-0.969194206296744	-1.00286524325392	-0.783054094275641	-0.696014544011875	-0.859289022169324	-0.711543490765126	-0.818518946491102	-0.681482013688052	-0.749272782983068	-0.640841666145504	-0.925690426653249	-0.855892235705456	-0.897946808761055	-0.970253573442556	-0.625704368037374
"9349"	-1.54630163927337	-1.63674306599519	-1.6725464698348	-1.81304698424224	-1.64569302305412	-1.62698422378033	-1.45696377053686	-1.47469684062645	-1.47978153714194	-1.39737358315379	-1.4778650067993	-1.43050288190143	-1.46157292870522	-1.56028853582677	-1.50814724964056	-1.62167370291171	-1.56637085459627	-1.67153766678233	-1.5526070231565	-1.46750878802675	-1.47747819956592	-1.39715975792417	-1.52697846637562	-1.62624625177106
"145264"	0.00853653000724533	-0.135140331024799	-0.0394590204798167	-0.0730190370529746	-0.0411952361196387	-0.0737393835716579	-0.0703153129926045	-0.0395203961610686	0.0260997337357557	-0.260348576466567	-0.0793768996321338	-0.0774193317220368	-0.00964225760510957	-0.0562238387199674	-0.038682649514215	-0.0261215246320168	-0.0189136857214447	-0.114345113491766	-0.0796680257221284	-0.149517020372264	0.019377177596087	0.00773186244904722	0.145760667661283	-0.0110067039273268
"221150"	-0.61609338728712	-0.486428517811689	-0.726356481465057	-0.409091341484342	-0.615564875654082	-0.629610146093996	-0.676431475543899	-0.555685777891544	-0.737509571165015	-0.742953985904368	-0.738496099024328	-0.404342422006911	-0.73082976156348	-0.615254638844484	-0.827788903132813	-0.519320888395023	-0.626740704291544	-0.650894626450383	-0.541952265799377	-0.627478073215703	-0.634116203129753	-0.736846015573512	-0.789133829755222	-0.681494658711199
"9963"	0.0709230042605726	0.106139168077834	-0.110155745148739	-0.0575805298048563	0.0556869844866699	0.041544440922763	0.0841177845770641	0.0294725084648795	-0.0586173224231942	0.114479073550293	0.0499799014066669	0.069016281060696	-0.0128527197976162	0.0281101833015125	-0.0173126860768791	-0.0371199482789053	-0.0976267636541251	-0.118900361846306	0.0347421974215638	-0.0024486661826161	-0.0553348928498218	-0.0574691442559686	0.0446412504825183	-0.0788598546533506
