	"ACH.000012"	"ACH.000036"	"ACH.000060"	"ACH.000078"	"ACH.000082"	"ACH.000095"	"ACH.000097"	"ACH.000108"	"ACH.000113"	"ACH.000123"	"ACH.000150"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000190"	"ACH.000204"	"ACH.000215"	"ACH.000223"	"ACH.000235"	"ACH.000237"	"ACH.000248"	"ACH.000250"	"ACH.000264"	"ACH.000272"	"ACH.000274"	"ACH.000288"	"ACH.000311"	"ACH.000319"	"ACH.000320"	"ACH.000331"	"ACH.000332"	"ACH.000339"	"ACH.000356"	"ACH.000362"	"ACH.000376"	"ACH.000383"	"ACH.000387"	"ACH.000390"	"ACH.000395"	"ACH.000403"	"ACH.000407"	"ACH.000408"	"ACH.000411"	"ACH.000414"	"ACH.000416"	"ACH.000444"	"ACH.000452"	"ACH.000464"	"ACH.000468"	"ACH.000469"	"ACH.000471"	"ACH.000485"	"ACH.000496"	"ACH.000505"	"ACH.000520"	"ACH.000542"	"ACH.000545"	"ACH.000556"	"ACH.000588"	"ACH.000593"	"ACH.000601"	"ACH.000605"	"ACH.000622"	"ACH.000623"	"ACH.000624"	"ACH.000627"	"ACH.000665"	"ACH.000673"	"ACH.000676"	"ACH.000694"	"ACH.000714"	"ACH.000721"	"ACH.000735"	"ACH.000736"	"ACH.000753"	"ACH.000760"	"ACH.000762"	"ACH.000764"	"ACH.000768"	"ACH.000770"	"ACH.000773"	"ACH.000776"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000794"	"ACH.000796"	"ACH.000802"	"ACH.000809"	"ACH.000817"	"ACH.000823"	"ACH.000841"	"ACH.000847"	"ACH.000865"	"ACH.000866"	"ACH.000867"	"ACH.000872"	"ACH.000881"	"ACH.000887"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000912"	"ACH.000932"	"ACH.000953"	"ACH.000960"	"ACH.001028"	"ACH.001048"	"ACH.001054"	"ACH.001211"	"ACH.001232"	"ACH.001239"	"ACH.001302"	"ACH.001368"	"ACH.001374"	"ACH.001554"
"79370"	-0.102377142122819	-0.0809948765785937	-0.0568697625684636	-0.185764886415779	-0.140109148628872	-0.0427203596041634	-0.055132427674813	-0.182768309786199	-0.140728286693115	-0.179411816518945	-0.0348251970991938	-0.0552203157666392	-0.0565142815016208	0.0976682275968964	-0.12738646995262	-0.340973945030131	-0.0584973064140062	-0.114667932318601	-0.0463988302719463	-0.0992384281307495	-0.0149122618077027	-0.0804600111568048	-0.141509147937131	-0.113028857944021	-0.1100572565993	-0.103682683404165	0.0107245191412454	-0.00975321410307382	0.114416784957912	-0.127190377875655	-0.166976269698318	-0.0370197551838936	-0.057041445923599	-0.11266771342432	-0.117886845678605	0.0230709930457649	-0.178219876402368	-0.069648516954616	-0.0518098205057207	0.0236997553455627	-0.00384233459422232	-0.013133922757216	-0.195880028105103	-0.184329251623011	-0.0560938768236158	0.00972107502618575	-0.0947439292367769	-0.14900794319436	-0.249033608253064	-0.105697112775663	-0.12635128399396	-0.0890119143384818	-0.0479637423567346	-0.147777236447961	-0.105619766808105	-0.139084904011211	-0.0879859426055853	-0.100083953581768	-0.0206449590791936	-0.172394239244146	-0.00745128688295156	-0.0358365224285893	-0.10423356030064	-0.0886279028574415	-0.149282866376423	-0.16063707678382	-0.0422032456723921	-0.0494959743264931	-0.0565641688305795	-0.0985996708755962	0.098075226012366	-0.140429758624147	0.00766266100251736	-0.112559941636539	-0.07140416471222	0.0111930483429208	-0.144228549514036	-0.203338386229985	-0.0882649085513369	0.0304601274264823	-0.130606586006152	-0.129617289895131	-0.0223719744788265	-0.00256754528800296	-0.0472916655813474	-0.088894181537698	-0.132799377932207	-0.0742019287644013	-0.082730530472554	-0.252463002441525	-0.0772115114308028	-0.033536347088303	0.0351339734857868	-0.00326895578244434	-0.140878454974896	-0.0388009787250074	-0.0373315800653238	-0.100210667326133	-0.0191963961437197	-0.0118049021555922	-0.074980205046586	-0.157309389756934	-0.0785203017349458	-0.0825136515137034	-0.110262678023859	-0.124565545453716	-0.0979047126810535	-0.00379190093034807	-0.149887387853048	-0.0744432289247401	-0.17693513557297	-0.137316411108686	-0.0289501834862312	-0.0724521051241144	-0.214257383854059	-0.0777094423067394
"332"	-1.24443328583112	-1.07074871498294	-1.20005791636659	-1.20700332024145	-1.08560511140749	-1.12826160816448	-1.10046941824414	-1.29064123215749	-1.17646585109286	-1.25712790955309	-1.21366780051738	-1.12268320347843	-1.21240258466844	-1.10071009192177	-1.26779777807274	-1.03647343640309	-1.16547013555194	-1.13215464155301	-1.10865026340843	-1.13872769387389	-1.29619430730398	-1.15262935115309	-1.28442762679463	-1.02220283150802	-1.3380136847968	-1.19251162825778	-1.26446660272266	-1.11044866072456	-1.33625728256784	-1.23007940650957	-1.22707210659576	-1.14023849264299	-1.02347620856504	-1.13123288197286	-1.13033506835949	-1.33918438997075	-1.29213378301096	-1.31691737188597	-1.11699742777607	-1.25730468675638	-1.19683307183442	-1.2323007857864	-1.03523215550959	-1.04793046246717	-1.20762966841494	-1.18819259339573	-1.3933529619613	-1.15775843827743	-1.13248270065005	-1.3705311136075	-1.25263211291622	-1.06685785808963	-1.06718401984907	-1.22251668940713	-1.06366606446842	-1.14892077636754	-1.1323889407572	-1.30315500071278	-1.24806586193893	-1.23708535339151	-1.0975526666313	-1.30839148567588	-1.34100386326278	-1.32052037881486	-1.14541038071944	-1.11673029870697	-1.20068156296284	-1.25536585655592	-1.3220711324392	-1.25786370049389	-1.28302081346154	-1.00860582874088	-1.32798537159751	-1.29609068783468	-1.33461363899975	-1.22402553521613	-1.07806920543609	-1.04292772212417	-1.12641505457619	-1.14797725698805	-1.21025216445509	-1.14383041127179	-1.31005751343632	-1.25048626171355	-1.27113803244872	-1.32941766364612	-1.25959678075499	-1.18364104086658	-1.14734951090071	-1.21408599487182	-1.28197907092786	-1.27395399179984	-1.25759067458682	-1.26351128148929	-1.33816104448632	-1.2734240516714	-1.33829091937652	-0.994008899538839	-1.35947466353202	-1.15030584682877	-1.19274179032037	-1.18141429580617	-1.20457800827333	-1.14852134061886	-1.34775954097006	-1.22340038028232	-1.18026768352506	-1.13808770498908	-1.02626820946791	-1.26237327987378	-1.18283921888349	-1.18969564382345	-1.23989091802843	-1.15376079514095	-1.09897160761974	-1.15693623944594
"10576"	-1.10431088886726	-1.19723851606279	-0.930585170613688	-0.93776568874023	-0.895463419671887	-1.13430976372412	-0.879853517002049	-0.864901461440284	-0.969199216096298	-0.89131366197749	-0.998336715682537	-0.950558418270102	-0.959358170860266	-0.984055242522064	-0.8269694781647	-1.02414237305595	-0.961275057150171	-1.02515007431071	-0.822224563944208	-0.993741526335613	-1.00914288964666	-1.01451872639863	-0.962217481849354	-1.09615860063346	-1.0266441138009	-1.15498095475898	-0.789966529974005	-0.979759224411291	-1.11425530121891	-0.95222401857449	-1.01144132013217	-1.13191602725308	-0.812260531955847	-1.0499129485665	-0.963233058480442	-1.02108370911102	-1.09513957165867	-1.14983842533816	-0.904003353463911	-1.17039201483308	-0.977819241244527	-1.03286973605102	-0.893713431420413	-0.945616014188254	-1.06974522597018	-1.17545881759675	-0.965292316250192	-0.969500698177646	-1.23371943498151	-0.928145513122663	-0.922211594579651	-1.05561382858866	-0.99134799466451	-1.06664882149945	-1.07282124555249	-1.16118206417192	-1.1276428491035	-1.00930064213008	-0.949546532098712	-0.917279343579523	-1.16914908116552	-0.903563226941009	-0.80307926498248	-0.91032709904658	-0.99066776216966	-0.88970291206927	-1.05145385272673	-1.00790429338046	-0.993424887508989	-0.945950805757223	-0.806922894665644	-1.10596717184657	-0.986359493830826	-0.977356106137907	-1.02231085286073	-0.967319580395298	-0.893369918878611	-1.10159087169298	-1.15076676456563	-1.01017418624658	-0.917310671226709	-0.839787391098846	-0.930312983582372	-0.96466716008917	-0.980863822922513	-0.947806234626613	-1.19580326270194	-0.896976803701887	-0.944291398758284	-0.879141004510776	-0.900667290077484	-0.892084912146994	-0.893846361426457	-1.02548834552642	-0.844856594973497	-0.981876969310403	-0.858244825527381	-1.09254413068978	-1.02789952623695	-1.01446304829127	-1.13131390132037	-0.989948908374233	-0.936273370669307	-1.02798163769337	-0.891867504730687	-0.715689559777595	-1.09422206907994	-0.957978740146658	-0.846172737648002	-1.044037328572	-0.952885926815251	-0.938710665130256	-0.933496795921857	-0.893504945324613	-1.04644042048734	-0.945621873792989
"10575"	-1.19681223094521	-1.23246530095281	-1.209334159792	-1.31769000117761	-1.19643258174749	-1.31172460460038	-1.2746240242155	-1.25875125853497	-1.21567579455816	-1.29810205770905	-1.19855242593179	-1.24999980724001	-1.44737489846171	-1.29297646511727	-1.03486631987507	-1.38321809578587	-1.45455458426855	-1.34692547176127	-1.13978307965095	-1.24361187763546	-1.19484420825863	-1.28219958536638	-1.13380676975318	-1.27184801382798	-1.32635478345998	-1.40040038358967	-1.29017704402442	-1.24992501811327	-1.37546212703572	-1.25961648171548	-1.23106140728716	-1.40718592787511	-1.09040380406023	-1.25956580798601	-1.32622312272726	-1.20532454077642	-1.39265974350955	-1.35190326899824	-1.22076687521281	-1.31499956161685	-1.4053905567608	-1.41436880187374	-1.27308591859656	-1.44806059324057	-1.30455878428229	-1.06259103018663	-1.46711514854248	-1.32656454492379	-1.37247163717911	-1.31956535723276	-1.26717377688412	-1.29714138199665	-1.1177920219389	-1.16656096635239	-1.33363661332389	-1.35852797158371	-1.22159038299205	-1.29243845787114	-1.47791482595118	-1.36461613985525	-1.13192164655871	-1.2998623392256	-1.14539280348292	-1.46975857877513	-1.26021687769954	-1.32959389625005	-1.21890379073093	-1.37925910271773	-1.3964676133432	-1.0976254389899	-1.08942776623744	-1.33582614233449	-1.36026753375675	-1.29163801777205	-1.2953592194646	-1.20348973283223	-1.28742814441948	-1.46172144268904	-1.30956269150484	-1.31515605135089	-1.23445323209924	-1.31444356175035	-1.31163376777807	-1.28041738304337	-1.32875958124483	-1.34720831076797	-1.42175285423345	-1.40173677398021	-1.18253848988406	-1.138424107164	-1.40807619276543	-1.26278532880663	-1.39173959120387	-1.14836801624641	-1.25317571819447	-1.21216305856834	-1.13763389526558	-1.29784572544803	-1.17796916981156	-1.28194979036093	-1.18834234254765	-1.15138628422693	-1.30087426576327	-1.33984129104023	-1.1819884252422	-1.16178105510518	-1.29119359153548	-1.24548831392166	-1.07972664390682	-1.16689794068166	-1.22749579091219	-1.23101227359372	-1.08626501933468	-1.37073530877428	-1.32767079505383	-1.43898789556357
"939"	-0.175194792241935	-0.300922140486485	-0.219154615681096	-0.314729801680215	-0.201601403501005	-0.257201277824772	-0.116469468515577	-0.294061595312501	-0.224931681948569	-0.255017749816154	-0.183237123734894	-0.148912883872886	-0.423115577239492	-0.206295957276957	-0.0935341774295202	-0.193648063113847	-0.298802295250955	-0.354721087379622	-0.188611090361045	-0.203668662247508	-0.197246623391602	-0.212375436101409	-0.182298851270201	-0.258352874686988	-0.273145660217757	-0.25172048729748	-0.2324019359044	-0.332626495470205	-0.0840159751633549	-0.132124894785438	-0.256884448458994	-0.228670726396497	-0.277391438653704	-0.292846273631045	-0.244037406270867	-0.230324566645619	-0.349264592629074	-0.141083340055724	-0.360977248230892	-0.284636675075741	-0.137072669824579	-0.246851946493756	-0.190346650535694	-0.418353539089215	-0.141537231525807	-0.157829848625335	-0.316331863896916	-0.243657827578725	-0.34838397640729	-0.275432033954005	-0.288589838466553	-0.417390537686068	-0.256500454492159	-0.274043776185325	-0.213363578171049	-0.249985420128058	-0.151723225924423	-0.327689643386236	-0.276785169239386	-0.345173093945637	-0.155830441001417	-0.0772758312845125	-0.303789816965237	-0.30512539523134	-0.22501545283433	-0.358997906123932	-0.190205532472914	-0.242882138937785	-0.272771095105459	-0.219547040013082	-0.253443415679202	-0.288596122924361	-0.178359899123122	-0.207678952063119	-0.160537656541351	-0.135145605829416	-0.260787633548994	-0.27358976574853	-0.208131845369902	-0.301775009441784	-0.202049358572943	-0.167977071409489	-0.229439715038299	-0.236528103800488	-0.285699530227317	-0.0666432753765405	-0.178085203675997	-0.321658535513862	-0.241430949783817	-0.344107587301863	-0.237199307840817	-0.180213281803103	-0.369369115496733	-0.314243039611828	-0.146134143111109	-0.270616026944985	-0.189277378148279	-0.23085482910443	-0.259479461050403	-0.258711012215805	-0.173338234638722	-0.189560625832738	-0.176603723750844	-0.194432522603576	-0.160214481395285	-0.292250451675792	-0.251326269642237	-0.196737596204429	-0.297782767589682	-0.361472791811987	-0.228162388436976	-0.283563038723521	-0.204017429988853	-0.273339736317921	-0.333380769892324	-0.273223113742294
"8872"	-1.6708276459662	-1.39814979956862	-1.6633299513392	-1.70921987120215	-1.72558782773307	-1.53457235186641	-1.6013116464546	-1.47317433552868	-1.29454295603947	-1.3950100415451	-1.43311421433077	-1.51818723578532	-1.63229875761565	-1.35688542391786	-1.56646438324299	-1.41909116252708	-1.5701161714854	-1.53499985789894	-1.48438731624736	-1.55777023402804	-1.38306670101788	-1.38153068114937	-1.6322009259183	-1.41136882330166	-1.75189726012363	-1.45788267990777	-1.66847841317315	-1.64410675304895	-1.69185394746819	-1.58139342012815	-1.56916338165045	-1.38418799982848	-1.50994979136591	-1.39055784646976	-1.50333484364615	-1.48489201074682	-1.30842246111559	-1.66031948254561	-1.39080031208038	-1.59963943843168	-1.35383394943892	-1.37021614990713	-1.42614352839297	-1.70256823382763	-1.459142131618	-1.33923571191633	-1.75846856127702	-1.74689391534495	-1.34212285161453	-1.61889559723985	-1.40971195834915	-1.51698054840119	-1.43805947415425	-1.36562574857518	-1.45518045374066	-1.44781043943578	-1.51232061787645	-1.57273633443186	-1.42245514962265	-1.61585445226472	-1.35988912167738	-1.46750927470746	-1.7709705793912	-1.72797367359616	-1.50609179840928	-1.13146430566778	-1.59255676316803	-1.58010317016087	-1.50866761489547	-1.51371417051958	-1.40210937644227	-1.38122345001696	-1.64519022969698	-1.3445861155754	-1.44908709518538	-1.27019396323327	-1.59575729352295	-1.56270366200741	-1.34664691058124	-1.62862351699321	-1.43898453224851	-1.47197139092802	-1.65893727265961	-1.73770262884313	-1.4922416331105	-1.40672925349051	-1.44643355641211	-1.61788225873706	-1.50508232147324	-1.5902284804287	-1.52366663196317	-1.65846216732724	-1.60729566378982	-1.61955166128139	-1.59878943458879	-1.55387843242534	-1.4354460983587	-1.74693169568284	-1.45825650595242	-1.35285299037852	-1.42600691932079	-1.62098533116405	-1.51258132983453	-1.24971929573174	-1.55363451834358	-1.46974623187947	-1.44187662363771	-1.63226662827879	-1.45112488463027	-1.34589578534944	-1.73335520469078	-1.6225048740239	-1.46235576134929	-1.62912892772837	-1.5679684982685	-1.71685911734826
"1363"	-0.284798253651499	-0.184031566236158	-0.168989702146876	-0.116933315102282	-0.27540783591725	-0.216211277970585	-0.141466644669431	-0.146216960229708	-0.207613770472633	-0.266821955990106	-0.0709443799598617	-0.23439926066276	-0.145624839907954	-0.151363401298959	-0.0988813783710842	-0.0815242403738724	-0.183672337791441	-0.206124382994175	-0.16055008188725	-0.181597658315459	-0.0220993229254866	-0.16795242505133	-0.159156633056895	-0.167638834235605	-0.220325355848374	-0.131936116804586	-0.188440257597725	-0.0611054981332945	-0.0582913867737152	-0.0263405708902614	-0.149874640476218	-0.115520479284394	-0.16929801064218	-0.359648952754853	-0.185989475395847	-0.190560002126619	-0.189183617771428	-0.265876008185506	-0.178670410729156	-0.271494139170628	-0.164006216149651	-0.36650172330198	-0.191102837449541	-0.0465663814460242	-0.224493141351221	-0.274172481319571	-0.105828648763634	-0.0236917321004953	-0.249633047524642	-0.148902574565872	-0.109296558171919	-0.185803209948975	-0.273902146439642	-0.0902987762865781	-0.0626942374323084	-0.120335123448393	-0.186508100665752	-0.161022222573193	0.0855482517847269	-0.1145405732498	-0.18119932376461	-0.230131576522518	-0.0958163865430446	-0.1814952933219	-0.198883295087983	-0.255418107553703	-0.204751440767079	-0.180313578532631	-0.191969721459345	-0.207744595835188	-0.0118938231948206	-0.192490587750154	-0.220194962586403	-0.290765012407429	-0.261454159162656	-0.0974915604981668	-0.152885392116923	-0.114074033293341	-0.218238301147369	-0.216769027045511	-0.159801914513102	-0.184420635216157	-0.0717382360237198	-0.174940518541808	-0.175052616139213	-0.208928788458946	-0.22473896805428	-0.299404908312189	-0.19814734863587	-0.142689112973582	-0.282447594074706	-0.0640970522834522	-0.0634026001710629	-0.220054921276043	-0.0197506096964749	-0.119931604289289	-0.247414802670908	-0.163216975480744	-0.109576853571085	-0.198150684698258	-0.318276625272517	-0.229633959525985	-0.130804660832769	-0.131887958063934	-0.218040360063705	-0.239206910623788	-0.127633970991388	-0.0999889578346996	-0.142093730434407	-0.472263136607255	-0.219838151823972	-0.207149887500702	-0.290078686332202	-0.167101812620396	-0.131491328600123	-0.254128308477018
"1915"	-1.06273651033307	-0.878106308477867	-0.995402438179664	-0.83718055306391	-0.860190072745075	-0.810266133004969	-0.726215869313949	-0.89470218181147	-0.787568653803031	-0.784650512755254	-0.896883396262731	-0.984744520666618	-1.05511321274396	-0.84604866600224	-1.03698178217186	-0.857823809750468	-0.976077576088627	-0.805269786394446	-1.01946089957101	-1.05906799702243	-0.84556551140949	-0.933283082540493	-0.760932368842933	-0.921875323657448	-0.929194646561085	-1.02327085831846	-0.807408958074756	-0.895268014882697	-0.927265774530334	-0.826232265366326	-0.964166995884736	-1.03926300739831	-0.76188364517714	-0.845688637250427	-0.931019954868275	-1.01331440276104	-0.888504776389901	-1.01058113923747	-1.01330667410841	-0.940381339782455	-0.861599300827062	-1.03008569612382	-0.886435467058766	-0.974737396484784	-0.762228207897166	-0.920840956027046	-0.890740198475558	-1.10391494940631	-0.711563245405404	-0.858790038087228	-1.00386842805039	-0.83805740723658	-1.06640122765722	-0.896208795495935	-0.784746451568478	-0.769822401438941	-1.02817107549741	-0.976398975245137	-1.03538607669865	-1.00533731177176	-0.811714178365008	-1.15687934830797	-0.939476602208278	-1.15371198451782	-0.955986220330748	-0.907626885282247	-0.935825947039478	-1.05245359866478	-0.938273785031223	-0.966647260739963	-0.779813079297411	-0.746293015830517	-1.01506603990779	-0.899996969937793	-0.854961052117789	-0.863945745499703	-0.800933308931247	-0.863124167604019	-1.0058551855802	-1.01199770994116	-0.898303954700626	-0.979818644866074	-0.966076631849128	-1.06897753103812	-0.934031157167531	-1.04534290834125	-0.854900570032736	-0.945262361498182	-0.942989925397669	-0.784195152779597	-1.04610390117884	-0.866977704687759	-0.868411731979033	-0.889149321761638	-0.960765919363923	-0.755400731169262	-1.13721438637871	-0.869552824295541	-0.814893952770682	-0.962555716085969	-0.938591035219385	-0.979799272243455	-0.989020365169086	-0.901295373200666	-0.865437431271592	-0.930483641810759	-0.921884054048892	-1.01541538795029	-0.949807074123583	-1.08186480917642	-0.935912644616062	-0.77617462269266	-0.635386658474833	-0.949093403947797	-0.870949945186007	-0.93642807873521
"55810"	0.0549748484019127	-0.0758554740588471	0.0223727773527135	-0.0139222672170183	-0.0287627342013598	-0.0788406038351202	-0.115295838853027	-0.0345864056133939	-0.0915511400374542	-0.173019461961935	-0.0205318303815658	-0.0465570887169422	-0.085736922500692	0.0485766360756654	-0.0156788666760613	-0.259879390847008	-0.1093093139219	-0.0938110277004636	-0.0792560006786733	-0.133102230096713	-0.0948478292306783	-0.157172137432956	-0.0937190331238589	-0.121974947198168	-0.102822815875277	-0.114054568275071	-0.145717836436042	-0.149010886159623	-0.0419774256175017	-0.0557384816024143	-0.187277971376159	-0.105537799721142	-0.0835984522567209	0.0500007454894622	-0.0833280979830931	-0.0827283817839715	-0.140147749388481	-0.0120884750853203	-0.0636818385165924	-0.135847620876632	-0.0642959798754736	-0.0723678300508834	-0.095367472748762	-0.175442737682429	-0.157958816801985	-0.0682564838910075	-0.19525423031729	-0.319518912468923	-0.156135546241929	-0.123277944174717	0.0381406198061742	-0.196402266271947	-0.0508609632770697	-0.12728078853294	0.0584600326638281	-0.0875263603872809	-0.131968015938194	-0.0886905234046271	0.00266755888379068	-0.0519923719474084	-0.0672273398885665	0.111996853394965	-0.10176783423814	-0.149170162886364	-0.0738323953290797	-0.0115701524500109	0.0267809976969083	-0.140205504671076	-0.12743343735835	-0.201217826678405	-0.0168615407245175	-0.183922583214501	-0.182799763151558	-0.0336651242481395	-0.034126220240185	-0.109989494387976	-0.0516421215171375	-0.132051745002358	-0.0356628706516759	-0.0591690934960552	-0.107043161187544	-0.115929695872888	-0.125486178996873	-0.0457877318331274	-0.038665507377851	-0.0292767107825845	-0.0906993199549232	-0.19942602714318	-0.11750693351386	-0.241195976677506	-0.0552558287324609	-0.0240669328660965	-0.192644969278292	-0.118666520761585	-0.0913914089915198	-0.0701673235335471	-0.107981780678861	-0.0416297146560902	-0.132333896392633	-0.0757464840250217	-0.10633398984896	-0.0476684575590923	0.0234279967481519	-0.0635180036465349	-0.256327349499594	-0.095351969393181	-0.100422357880582	-0.0339564800564502	-0.0817898996268038	-0.110772362861891	-0.166311600558547	-0.0830780311036013	-0.0677407573788203	-0.0755499493533886	-0.194184772105321	-0.131775952033699
"10399"	-1.53446432356272	-1.39020978513414	-1.31094540562576	-1.52716634624144	-1.46769468008025	-1.33456380200701	-1.51211115836028	-1.48625003146424	-1.36816456214024	-1.40287673073711	-1.39102899127391	-1.33479330659186	-1.57750676827999	-1.3913486544257	-1.35268075990027	-1.33913886939454	-1.43174559055987	-1.32546244697772	-1.53283117420323	-1.6225749542268	-1.6361326540297	-1.34118047109655	-1.2397612215558	-1.37921285050324	-1.47469753089407	-1.37989002138807	-1.36145368887715	-1.5015374691936	-1.51693013653336	-1.35870468849235	-1.38684460702872	-1.38512010990133	-1.23843793458135	-1.42641508849503	-1.43052172301743	-1.35777938867005	-1.16465126735129	-1.47092866439446	-1.53831394091419	-1.3734336268732	-1.44557833834723	-1.37285190394513	-1.19848532005955	-1.52166667453249	-1.39017679078367	-1.31072436007491	-1.38168244472658	-1.44720894540696	-1.26084307341056	-1.45715244594867	-1.38029016902695	-1.40299434858942	-1.54123783860769	-1.40572259764383	-1.19834918746707	-1.32748571559405	-1.65994118088684	-1.27285499726342	-1.68799067663843	-1.38732250292314	-1.33247270251725	-1.33237227242639	-1.53410741795591	-1.43187599754243	-1.42313439362457	-1.42894954477602	-1.30418605912137	-1.32087773904687	-1.45429037286719	-1.38023135649663	-1.39709498418366	-1.33411360580499	-1.51632170156044	-1.52041630149698	-1.56400905535676	-1.63698870140902	-1.36243754379841	-1.30871437340949	-1.38931635738909	-1.51799654412892	-1.39025673157248	-1.54961033392519	-1.6993093260454	-1.49080666221836	-1.47720534012445	-1.59025868227209	-1.45983806296822	-1.64621073979846	-1.42548406606154	-1.45041448622062	-1.39904234273201	-1.48448041095411	-1.43023964758195	-1.28900735582938	-1.4696773751667	-1.32076742366856	-1.39884108526834	-1.53224021823146	-1.50685676895616	-1.28645996447513	-1.49731892952493	-1.35173749769049	-1.54817269086695	-1.42307072512654	-1.33482002969556	-1.35409521283938	-1.26157970338756	-1.49869997420082	-1.37368752073608	-1.42958850749598	-1.57141045784823	-1.49207517588781	-1.27181429043862	-1.3610613050514	-1.20116187994583	-1.42539597772178
