	"ACH.000009"	"ACH.000014"	"ACH.000015"	"ACH.000039"	"ACH.000040"	"ACH.000053"	"ACH.000067"	"ACH.000070"	"ACH.000097"	"ACH.000113"	"ACH.000116"	"ACH.000143"	"ACH.000160"	"ACH.000163"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000198"	"ACH.000215"	"ACH.000232"	"ACH.000235"	"ACH.000237"	"ACH.000248"	"ACH.000274"	"ACH.000281"	"ACH.000288"	"ACH.000291"	"ACH.000307"	"ACH.000316"	"ACH.000320"	"ACH.000332"	"ACH.000337"	"ACH.000339"	"ACH.000362"	"ACH.000376"	"ACH.000390"	"ACH.000407"	"ACH.000415"	"ACH.000421"	"ACH.000448"	"ACH.000452"	"ACH.000471"	"ACH.000472"	"ACH.000480"	"ACH.000486"	"ACH.000488"	"ACH.000490"	"ACH.000491"	"ACH.000496"	"ACH.000502"	"ACH.000505"	"ACH.000507"	"ACH.000522"	"ACH.000537"	"ACH.000548"	"ACH.000550"	"ACH.000552"	"ACH.000570"	"ACH.000571"	"ACH.000584"	"ACH.000585"	"ACH.000601"	"ACH.000618"	"ACH.000632"	"ACH.000649"	"ACH.000657"	"ACH.000665"	"ACH.000671"	"ACH.000676"	"ACH.000684"	"ACH.000694"	"ACH.000696"	"ACH.000706"	"ACH.000714"	"ACH.000721"	"ACH.000732"	"ACH.000734"	"ACH.000738"	"ACH.000747"	"ACH.000748"	"ACH.000756"	"ACH.000760"	"ACH.000762"	"ACH.000765"	"ACH.000768"	"ACH.000771"	"ACH.000777"	"ACH.000784"	"ACH.000787"	"ACH.000788"	"ACH.000792"	"ACH.000804"	"ACH.000823"	"ACH.000824"	"ACH.000827"	"ACH.000834"	"ACH.000843"	"ACH.000847"	"ACH.000848"	"ACH.000861"	"ACH.000862"	"ACH.000872"	"ACH.000880"	"ACH.000882"	"ACH.000887"	"ACH.000905"	"ACH.000910"	"ACH.000913"	"ACH.000926"	"ACH.000928"	"ACH.000929"	"ACH.000936"	"ACH.000937"	"ACH.000943"	"ACH.000969"	"ACH.000986"	"ACH.001031"	"ACH.001048"	"ACH.001053"	"ACH.001061"	"ACH.001196"	"ACH.001228"	"ACH.001232"	"ACH.001270"	"ACH.001283"	"ACH.001289"	"ACH.001328"	"ACH.001377"	"ACH.001496"	"ACH.001532"	"ACH.001550"	"ACH.001554"	"ACH.001735"
"51"	-0.0931007810452394	-0.0672497853671183	-0.0759071676341779	0.154013066745357	0.0377990721670791	-0.0232077986838784	0.0429801595680646	-0.0362973133223985	-0.0981769409982871	-0.0744408329087392	-0.0914437105788708	-0.203093684026924	-0.19299706170776	5.94099525209116E-4	-0.208950654980275	-0.0656562796923411	-0.332291808763901	0.0366487188436332	-7.29645963561878E-4	0.0975278199262718	-0.288532896883085	-0.0972822301603697	-0.089625635292908	-0.0467683876891736	-0.106752010422608	9.03839054796831E-4	-0.0716692709968817	-0.111333443707846	-0.0345585599326636	0.0821292330231275	-0.130158492209297	-0.0992589128612346	0.066095227007274	0.0328956339845373	-0.0956520078229769	-0.0950967098008109	-0.174614984558613	-0.125097833282099	-0.0775838244608581	-0.0339876898125046	-0.0607376628761505	-0.147932430654645	-0.115611486830174	-0.234111298354568	-0.102228467047068	-0.153460593014433	0.00386108998894487	-0.066594296605174	-0.154724449727961	-0.147808017594326	-0.0866947255587353	0.0933493970433918	0.046118255727084	-0.17769598186341	-0.0207979638686449	-0.0332630437411221	-0.0870010403908867	-0.323776597045672	-0.0488453730553605	0.0195642100024045	-0.0099470365285149	-0.294953454670761	-0.110023556939357	-0.0399139227362196	-0.120599156226209	-0.075301419496101	-0.0416335919777725	-0.0400697647789676	-0.176311579560973	-0.0420022353025646	-0.109632142401889	0.0324767019133824	-0.192550474294548	-0.182901538430367	-0.0200923119903028	-0.264843939416129	0.0801528093111507	-0.0907060603784729	0.190893111476179	-0.132228987128651	0.0430534799365329	-0.109296504108594	-0.247403177283889	-0.0910958778187662	-0.0791969765416942	-0.0992134348294197	-0.153174668691855	-0.0565281550318221	-0.245449430733924	-0.0705920455992697	-0.0461255425758888	0.028762062528891	-0.135399974507485	-0.178460388314352	0.00491390907515226	-0.0705531904428246	-0.0378538465263614	-0.238111452941842	-0.101181794297223	-0.00499963687274023	-0.0204314507056861	-0.0773084887299851	-0.0663746520735475	-0.18298144384899	-0.0753057222890642	-0.112842310880422	-0.0565888255574956	-0.204380824529055	-0.0646468683263254	-0.108133164786187	0.185066865281524	-0.149821323355086	0.0439087951958091	-0.360329170903874	-0.0855117498660194	-0.0619622391596577	-0.0244205692257538	-0.0544686345976124	-0.0586563969454811	-0.487631718582365	0.0302028852135932	-0.0493973079984616	0.101543564844791	-0.098154968427176	-0.157170202268291	0.00928630394081991	0.0170964615694283	-0.224466512960337	-0.0354243053371834	0.130071538871379	-0.147078409156524	-0.086977376965784	-0.1561559696812
"121053"	-0.612671918392916	-0.613438683319431	-0.615509594884769	-0.347757934791975	-0.486051215878728	-0.547498431164029	-0.65656477192614	-0.404690642687287	-0.815702207315333	-0.445580010636719	-0.534892442756047	-0.668850337376263	-0.566186963823869	-0.636827017827845	-0.533659848780579	-0.410233780627392	-0.390364547222444	-0.662267678897782	-0.462195372756771	-0.61957227797927	-0.584532736863416	-0.554942308699673	-0.601925602833878	-0.475159640732768	-0.614462989921597	-0.498964536531331	-0.417991092683947	-0.429282254515883	-0.422276401114172	-0.548031983698889	-0.58510312533649	-0.460126565798399	-0.481751022991505	-0.588615259426234	-0.630358007057623	-0.41495284542464	-0.617314006045189	-0.449266808460069	-0.609990463330166	-0.486589099902211	-0.443247356366987	-0.579928870415449	-0.482127751679453	-0.527393626628622	-0.502669328600442	-0.349953819691113	-0.634538392992887	-0.414566063346938	-0.753576673136692	-0.499608547426992	-0.570512979585439	-0.477230871191576	-0.305859076742591	-0.552175263690831	-0.348610845871028	-0.566417382950763	-0.545144888887445	-0.839986245925708	-0.515568603989999	-0.358574028645637	-0.493504424243978	-0.528535085660637	-0.588740391605172	-0.676669832741927	-0.568806687808583	-0.596336058041824	-0.630325421352377	-0.403457022947595	-0.414441597852638	-0.757971369726224	-0.436891211938327	-0.509467107832073	-0.713733516270062	-0.573942796400771	-0.70640776826035	-0.391882997229578	-0.455017085956948	-0.486913206180213	-0.438706350547601	-0.627920129606982	-0.55103194298464	-0.647544164898988	-0.718363712558022	-0.632885279771357	-0.516998981031337	-0.566411055996819	-0.606322999282972	-0.478535975737945	-0.549954396275422	-0.602403543277523	-0.552948949623614	-0.491053771583249	-0.557290817169311	-0.409853892935268	-0.50223678867124	-0.466660111037113	-0.224645965431472	-0.700398229634211	-0.590798808505428	-0.4817458646897	-0.464761330557284	-0.477993342349544	-0.619743182787347	-0.551096936993041	-0.542570108523192	-0.634042887451124	-0.538237955468571	-0.490142612594435	-0.473871026924272	-0.446648065538872	-0.48172696229912	-0.312505632197041	-0.324654156545859	-0.527620628861272	-0.434703507169125	-0.314660168982863	-0.580273996391074	-0.538754325452109	-0.800786648631378	-0.487158936450787	-0.443636964149252	-0.442633706625986	-0.579410714264622	-0.58108467439233	-0.519696640993313	-0.508212482146974	-0.634294649822824	-0.77866373590449	-0.406970366581196	-0.547184509914474	-0.523767181570256	-0.416630367022519	-0.455457328789729
"29080"	-0.516941480200751	-0.515977496219498	-0.57045955878397	-0.513065950920684	-0.539942308325489	-0.671034427581592	-0.670467055838915	-0.591561911029791	-0.647944086949689	-0.533323861391594	-0.562494501701649	-0.602486047741644	-0.833273503766455	-0.859244394334635	-0.781142991351744	-0.627628060894847	-0.635112071776835	-0.645577932964503	-0.641384779170103	-0.774048231784389	-0.584708592448689	-0.639516471271857	-0.577868896725777	-0.531795981962315	-0.716881877791647	-0.638288045527868	-0.469513551294844	-0.874427214429491	-0.628425731610622	-0.504031038112495	-0.690987921623018	-0.580605758907695	-0.746322156925657	-0.677961994490572	-0.567248928627683	-0.618103338804672	-0.639159095172357	-0.756147955213725	-0.695199455562724	-0.59834730546002	-0.734730911921529	-0.548026084911409	-0.555047327726454	-0.724991449471887	-0.613750021706774	-0.501397008049912	-0.75913047841865	-0.569059406744376	-0.591136179727108	-0.686714400552238	-0.572644694431159	-0.755238316977906	-0.632928063185424	-0.605920802946674	-0.615960935666451	-0.851524843805121	-0.560276449422004	-0.71209257241891	-0.634547606984326	-0.661103469581328	-0.613743820604164	-0.717926109508432	-0.844184071439349	-0.806843187527363	-0.643432770951301	-0.5216942605165	-0.769307358151559	-0.410896627927117	-0.698807577916043	-0.601385196321586	-0.729370246993213	-0.758694741183069	-0.674837109346846	-0.340482678608026	-0.565259876632343	-0.813746286248641	-0.606160429629523	-0.778332328294395	-0.524020520083727	-0.860977757645785	-0.643039745704099	-0.829533504066931	-0.745986813677766	-0.691223323620139	-0.814213982206714	-0.817478687123194	-0.732839841479762	-0.579772353816305	-0.698549590351996	-0.724056574163499	-0.88057196413954	-0.933569186780046	-0.773950088485944	-0.559722257872718	-0.846545409949741	-0.66522669822446	-0.696005622391972	-0.874671377472035	-0.671409597562208	-0.580557156228703	-0.663269402173742	-0.488277511073046	-0.735693268495856	-0.624424061314325	-0.462904334712437	-0.592521664015428	-0.646459718621547	-0.537905003656694	-0.509454558216854	-0.346732970283889	-0.556645558661255	-0.558457936715571	-0.644019665491275	-0.710795659384628	-0.555188927974879	-0.532009924806053	-0.568048114756546	-0.738703026320272	-0.623016390672935	-0.768901188578062	-0.771817717767689	-0.550976186795084	-0.90169855442189	-0.320276518058465	-0.684561136543771	-0.639144234545098	-0.619546749856001	-0.751121008001048	-0.93231483517673	-0.664038304452494	-0.727610948404171	-0.572232840693864	-0.612558596817752
"56919"	-1.1278651983185	-0.979281403816385	-1.17700875598649	-1.0061695462129	-1.07821008528343	-1.23999906922873	-1.16719875070294	-0.777039266429712	-1.16615915178821	-0.986272010873715	-1.39819749326982	-1.21107104479391	-1.187684861294	-1.10122326933036	-1.12079932193432	-1.19846066645486	-1.00294121171248	-0.926984783926166	-0.920807720461867	-0.937496301599107	-1.09400477407817	-1.17169848982728	-1.07934378726772	-1.02586587038737	-1.25937142557668	-1.02324916750783	-1.21529394755666	-1.10664980350267	-1.32494651645582	-1.19790025229969	-1.20074988693534	-1.09404102013632	-1.07391272970495	-0.931370833422767	-1.11920876001059	-0.890196033109802	-1.14259418846144	-1.30612226429757	-1.12791509177728	-1.11314390469143	-1.06861104727084	-1.12211059481412	-0.88719166071443	-1.38871430048325	-1.12932819911116	-0.966344414170503	-1.04064790999407	-1.12272753946965	-1.01598734071162	-1.11090700961869	-0.846845470678034	-0.869765162409464	-0.900667680023291	-1.38054101146907	-1.11598312500038	-1.29387046265442	-1.0318953920535	-1.09690730102717	-0.784814624034798	-1.23914116086488	-1.0607234390413	-0.905911018709601	-1.27306160431268	-1.20709902413431	-1.12067057896333	-0.917728859391476	-1.12020002781511	-1.34591240231499	-0.986502156705427	-1.2017716309575	-1.08261258151049	-1.0927716129254	-1.2076459189141	-1.21258209776689	-0.802094731527791	-1.11424330827147	-1.08608031648074	-0.956152499654277	-0.93502676806514	-1.11582287688434	-1.01588658583777	-1.02976227965989	-1.14576243547646	-1.0875002149182	-1.19421584047566	-0.963122959418293	-1.1258954522844	-1.07225380616957	-1.03906013958605	-1.06690964045615	-1.11456167630395	-1.19787300466692	-1.03498345441059	-1.03945444349083	-1.08232068775199	-1.15313696951464	-1.07769793759094	-1.07091256299526	-1.07220858606048	-1.02629011896545	-1.22867673124744	-1.21579000559545	-1.14118884435142	-0.884331110836926	-1.11746883410892	-1.01746777561769	-1.27115052295702	-1.0644832711879	-0.989808616482561	-0.824110320534199	-1.28667183123281	-0.991298691861995	-0.851099112129963	-1.03681166473427	-0.890349906029942	-1.01538610649943	-1.19084586948453	-1.07664857367666	-1.33594404719294	-0.971196540540832	-1.25278614105467	-1.2111245910233	-1.16393897403211	-1.18148583553701	-1.35570479631095	-1.18477156740584	-1.13523699180797	-1.05360379608152	-1.18710579501855	-0.932863625391289	-1.21412238933277	-1.02419238262016	-0.970685647058075
"1798"	-1.30879600520656	-1.58767510049951	-1.4579812810077	-1.75978177414784	-1.0972647125526	-1.37762627282958	-1.37238744616722	-1.26048511514765	-1.43207083235635	-1.20987834527647	-1.57848256913019	-1.41561200545344	-1.68817276086557	-1.56088613899729	-1.44545446706975	-1.4751680936887	-1.32863817325976	-1.30893960673446	-1.32804578822437	-1.39331804996306	-1.46135944742218	-1.54726760855291	-1.45873669817934	-1.47574267277222	-1.54467805818419	-1.45496617394723	-1.40654697484975	-1.66143153641235	-1.41530044251727	-1.73577548442491	-1.36455005937388	-1.30519145155577	-1.3660314333065	-1.40127494521846	-1.43539464790484	-1.52005394122982	-1.51682626740161	-1.66729734102911	-1.32049374816244	-1.2938485371139	-1.64429384181509	-1.43148682838337	-1.31724546786483	-1.54053819263825	-1.54391214426165	-1.30176610943162	-1.4513062526274	-1.10255357632968	-1.57846500858791	-1.47685224768511	-1.4472357833178	-1.45962701012095	-1.40517786614389	-1.60787030239472	-1.41618160011476	-1.62456373316201	-1.37608945051071	-1.63686350046023	-1.76590992365494	-1.47643991125915	-1.6578972613774	-1.33707529436256	-1.61542808282219	-1.67521530625374	-1.4412257923856	-1.33984921444187	-1.55217312634131	-1.48334225087423	-1.30673735854276	-1.59743041730857	-1.49958006291191	-1.41708974494806	-1.54974342348767	-1.59271548341649	-1.42191565635997	-1.52839501770898	-1.39686722453172	-1.2761736649365	-1.37097433325071	-1.3739788363252	-1.41186295102047	-1.30368870067052	-1.45369898568971	-1.88635365788115	-1.39929657049394	-1.58671223676861	-1.60215772765506	-1.47427854869939	-1.43734847318551	-1.44106432836053	-1.66958977500082	-1.90019443299619	-1.47605288320049	-1.66688084531924	-1.5128830775899	-1.43050796656102	-1.5229645798239	-1.35680419033308	-1.43115443795762	-1.68733230126541	-1.58602565173804	-1.66116474245522	-1.43413143731082	-1.44030353626314	-1.30398967837431	-1.29092133658004	-1.14332950796043	-1.29229968050189	-1.38477314939752	-1.34369464243831	-1.6748761753857	-1.32034504545838	-1.64827478054932	-1.57900121579902	-1.15412417171375	-1.36419734472685	-1.51560759271948	-1.47431715996193	-1.32872671106363	-1.52392238195981	-1.57593589138586	-1.59096985200489	-1.64487942585408	-1.39229858628929	-1.75667285936188	-1.34572157611423	-1.39281083742583	-1.52269876057083	-1.41795537527627	-1.21130338841116	-1.74846112692693	-1.66128832380273	-1.37107622729837
"55763"	-0.428016022155177	-0.303831133078103	-0.411586820368094	-0.299961400217673	-0.361086126686207	-0.285730862705657	-0.462529453370616	-0.487885679700879	-0.509499002341852	-0.483573004840375	-0.617656476351176	-0.554228486804359	-0.451280991085358	-0.360213127814913	-0.604707022873701	-0.455838112935333	-0.51235657578534	-0.350321686229235	-0.422791504599653	-0.274978673546019	-0.530824986583118	-0.417921403439199	-0.660974352294796	-0.344375412408851	-0.31098834079289	-0.395468543057394	-0.490990900697646	-0.499758960845159	-0.476639659837571	-0.361656055103657	-0.498012062459817	-0.486147691609106	-0.65062626118373	-0.423787115275206	-0.412162590697276	-0.389117618029702	-0.452115614512911	-0.517325371141263	-0.440382101297945	-0.410051713442933	-0.465380496144777	-0.509155035675871	-0.382174067266767	-0.467899083558766	-0.401402570597168	-0.399442107955517	-0.520278573762755	-0.307763236628109	-0.34816456368005	-0.47565867675907	-0.461230328615251	-0.286861143090872	-0.529395440327507	-0.608838045311854	-0.563836007324221	-0.458674885361174	-0.486479973306089	-0.63416443146632	-0.385602565847806	-0.376380127932114	-0.556860616282373	-0.405995140158673	-0.411619601397724	-0.272514224904317	-0.40691368082985	-0.365449398777931	-0.481879951370819	-0.565527200967902	-0.439632701918134	-0.459848770775199	-0.489691158934993	-0.45426045697931	-0.585442989529731	0.0511266405159664	-0.407395728760504	-0.74666903997438	-0.432873459172562	-0.640920113648395	-0.636453388211359	-0.371015132244563	-0.171079574002433	-0.447404043102305	-0.422500416036743	-0.588038502909669	-0.698466743613159	-0.53805780410542	-0.40993244858424	-0.432648223217323	-0.579271600745683	-0.385813679217602	-0.560215604653591	-0.324314570335757	-0.377122112938871	-0.249535138483916	-0.492741314936676	-0.540082242028365	-0.606075373982981	-0.448897099722073	-0.586043936618846	-0.441841477201449	-0.483200081572563	-0.613870106296864	-0.534737100833466	-0.497484663073682	-0.554694527533253	-0.505771708433068	-0.40388864520169	-0.412383321693046	-0.228046367404997	-0.524245042635594	-0.291809254575972	-0.710520298236059	-0.254853654952532	-0.465945716445737	-0.442885724851868	-0.532276874685298	-0.574759697443523	-0.422880984477891	-0.503597118716887	-0.7945107193191	-0.517582719806167	-0.544871953208861	-0.736524049610664	-0.264234517358503	-0.531379161724594	-0.745349972828591	-0.49065419092509	-0.544953535367681	-0.538998898549344	-0.419678917681191	-0.554485797094535	-0.485814230330717	-0.466327942091892
"5394"	-0.710951376302786	-0.832847898697356	-0.910415613206481	-0.669222178057609	-0.909782448082032	-0.66149104708815	-0.916180160554837	-0.98632662427583	-1.00140347146105	-0.705033063397558	-1.16848923909774	-0.647923838187587	-0.991188759480663	-0.9437367253525	-0.855822520456225	-0.724474196836225	-0.868773130875369	-0.788707169044562	-0.875101498179614	-0.847367693942978	-0.964941711440775	-1.01322815646133	-0.706544165392401	-0.820885385250872	-0.767501196124118	-0.801736846643239	-0.839783233383617	-1.0826768078827	-0.931843434154536	-0.691942134621352	-0.993046205929805	-1.05527442396251	-0.973391486068884	-0.890926669926432	-0.882262601883382	-1.13842456676871	-0.978059606185182	-0.930054681643202	-1.07529360048453	-0.96719945394939	-0.859734936872725	-0.928952526595368	-0.91012345457126	-1.09226393646629	-0.806579884184139	-0.711516315364042	-1.06378913546278	-0.78071164394171	-1.04766360471521	-1.00014249616605	-0.834848302908099	-0.949274774463301	-0.7622876382564	-0.891960774139027	-0.968649872604512	-1.05264671454637	-0.948103332026635	-0.971630577079874	-0.712039821945291	-0.859236507432935	-1.07843547747945	-0.810664133819623	-0.819569879741271	-0.857833032823483	-0.8972266432062	-0.949112817636579	-0.799852586867946	-0.861264449353004	-0.959229125560844	-0.948350324695918	-1.00076547225678	-0.947388214228908	-0.910757390545247	-0.718635643614843	-0.837696696279249	-0.861188770073114	-0.877005573213852	-0.838430477246244	-1.05764419606724	-0.869083172226377	-0.639002338692384	-0.773944392903864	-0.86228196338848	-1.05022044876688	-1.11375094863838	-0.917854346379613	-0.78340999234894	-0.980273231442413	-0.97795905852606	-0.9506572353709	-0.960171602371909	-0.837688049490575	-0.915674254610541	-0.747714999845425	-0.8905706126683	-0.939023056210654	-0.974140251887235	-1.14614649624558	-0.922342282718937	-0.995341626889138	-0.847384429937534	-0.956098263150711	-0.81148548246632	-1.03609809502021	-1.05569130718308	-0.824092099649277	-0.619487297391388	-0.931511211988312	-0.791030202299748	-0.977858706887939	-0.786927190072351	-0.950640701900258	-0.68530869361845	-1.08180978754713	-0.834720957607667	-0.898896670361736	-1.129610757194	-0.869129947754133	-0.718175593013374	-0.872213692574896	-0.731845589818552	-0.685851259216637	-1.10962163230361	-1.20685274604999	-0.915016301851046	-0.925875349923804	-0.812211961764126	-1.06262115096991	-0.980680284525264	-0.825364844395719	-1.12704515918406	-0.996440085679813	-0.673863283282859
"23710"	-0.134298103564944	-0.0410814413862201	0.0170353245615855	-0.224300958348992	-0.0662241746268479	-0.0678366971280029	-0.201450243196535	-0.0782531584288713	-0.0953630906167681	-0.00143263393846979	-0.00344190108750264	-0.0661725487997807	-0.0589364242896692	0.0406201297755656	0.0434746191330823	-0.140247374569123	-0.0654379020369066	-0.046428022089275	-0.0350723298638875	-0.0229945530305484	0.0698968193868173	-0.00155592294830403	0.0336574187047594	-0.118544948973342	-0.073314961565379	-0.056500308852568	-0.0674561492508328	-0.12395103250505	-0.00584720423782099	0.128065885136659	-0.0239496399631097	-0.0693857843546897	-0.013786641536013	-0.0597124065168394	-0.0367479865878283	0.0236322637126986	0.102127242963838	0.0570202650478248	0.0386052985660016	-0.0198814460582463	-0.0592683755877656	-0.0264681607388183	-0.0439613200219763	0.0345036694626954	0.0247001873512379	-0.0659958752632707	-0.0180806252476103	0.0425105315205565	0.0353855668896975	-2.67849996161045E-4	-0.018097845506708	-0.0660343617855819	0.0423934793796679	0.00728790270641572	0.0355027204836049	-0.0454155127576424	0.123706892636737	0.11518022869929	-0.0262098834532387	0.0427564975497742	-0.0598799675700032	-0.0107041626008676	-0.0025133965944291	0.024112707467704	0.0781806228811667	0.0253947276293964	0.00583587861973598	0.0188671205234451	0.0712835665041325	0.0182383802196397	-0.0215443206793112	-0.00251534351709006	0.0175918435829483	-0.0386697025245128	-0.0533203067282401	0.0716851841803702	-0.0364557055776447	-0.0299308992373402	0.0580211480495352	-0.0184678889397446	-0.0126737221083024	0.0168122253207542	-0.0425915839764396	0.0190848833225203	0.0502930863479126	-0.0485724821026086	-0.0161091373591811	0.0158084648258136	-0.0604152233412837	0.0333473500124849	-0.0199968273490976	-0.102301452156472	0.0559915536719129	-2.28049832586738E-4	-0.0194831164924591	-0.0205526944693174	0.110029251268318	0.104296885854927	0.178188034536907	-0.137669547161201	0.0229425678934304	0.173428601564785	0.0390939377271831	-0.0274444377799444	0.0692869114245737	-0.0459701669459432	-0.00253609881763583	-0.00724404820894481	-0.116097530866606	-0.0358471106411548	-0.171044687834619	0.128498738304952	0.016237527312598	0.035280150583293	-0.0328352463945383	0.00600990334174482	0.121885377025115	-0.0610581762386555	0.059338274787699	-0.0541057548215002	-0.146648518468984	0.142110812852362	-0.0541597109016863	-0.0670222591431252	-0.0366627279494483	-0.0288413825828952	0.0694737832793695	-0.0221671662960092	-0.0139249032117629	-0.0100109332128177	-0.11181393725551	0.0845617627393923	-0.0358762117281026
"55127"	-1.05799802304061	-0.815088802768493	-0.976035063065721	-0.982797520251648	-1.10427820150727	-1.06429872912749	-1.13295653835372	-1.19291565265921	-1.10793429328671	-0.790606899572983	-1.05732292341492	-1.07976887710661	-1.19117540880507	-1.16687561812145	-1.11872363638854	-1.1292788356582	-1.17847845845872	-1.03952847658393	-0.965031716925226	-1.01676114949337	-1.05254043305865	-1.23177161497485	-1.09548632287808	-1.00271844444289	-1.07583244170913	-0.892329622206677	-1.21904399455361	-1.12808179526259	-1.17648270787106	-1.22458953950627	-1.1402589092086	-1.02074468631808	-1.04415155670562	-1.23495109061986	-1.22061125413871	-0.968235562265706	-1.01343737806576	-1.06674581943368	-0.983785316425304	-1.16613586477313	-1.0677228981914	-0.956341541689786	-1.06644177837261	-1.07952434632352	-1.18651599894585	-1.12150622355614	-1.22147141025298	-0.703761339892418	-1.04358111751235	-1.04978743480784	-1.07840000611678	-1.06617616987967	-0.947612972326439	-1.04943808572301	-1.17964661848035	-1.30844220715306	-1.08864555346715	-0.905330407059714	-1.04344884693197	-0.821126203232138	-1.21397941163979	-1.00430014002701	-1.09240709428206	-1.05534253513843	-1.19216410540255	-0.96331934517392	-0.842450761912505	-1.03563430727318	-1.26964039017021	-1.10597278317443	-1.22104591823414	-1.05570812861627	-1.03849798805585	-0.759766898724982	-0.937408278225813	-1.04861995262667	-0.999613786285782	-1.13319603364283	-0.751724775365126	-1.06016807094998	-1.0780299527412	-1.20795934933873	-1.26200356622026	-1.26129249631629	-1.21497209002236	-1.18721108834785	-1.2916344328365	-0.993424381168321	-1.12504152863313	-1.02190897473027	-1.08305022278879	-1.04336170065916	-0.979993967142683	-0.949578821026865	-1.17145325062267	-1.09059438922732	-0.995018384205661	-1.0049774227564	-1.27424669492627	-1.19514380339415	-1.2564318886837	-0.956934740366557	-1.20517112610686	-1.21152881025354	-1.12641713891147	-1.21372293155573	-1.0108502376415	-1.13572216264113	-1.04293609041192	-0.978998963574179	-0.907289411765328	-1.22620643847099	-0.806501216638139	-1.35186928812072	-0.915742176994593	-0.864189718880849	-1.31493141888488	-1.1537121538046	-1.15492896496219	-1.22017494779811	-1.13472394787147	-0.80325428141013	-1.00302881833197	-1.01107851458402	-1.12657194376215	-1.04299861625866	-1.2662944756438	-1.08584697846351	-1.303466073854	-1.18159297860336	-1.27251097450363	-1.20062530839433	-0.932756547659678
"164045"	-0.0506593431123299	-0.057464425730127	-0.0411492570313524	-0.0592336314160187	-0.140861278998224	-0.0130112192281315	-0.0480159378233961	-0.163923720484196	0.0990618853500271	-0.0596367943466456	-0.0569017243988957	-0.0653089101023568	0.0628688785828128	0.173066228841009	0.0418960500156135	-0.00220492230738761	0.0664069558394706	-4.50820570337262E-4	-0.00829905062055595	0.0565856908053887	-0.0244362680621633	-0.0511475438735319	0.0136679217035983	0.0105069511389992	0.253046566567773	-0.103727901601677	0.00516768954100481	-0.053046228234351	-0.130713568068301	-0.304624625594794	-0.0164879391188542	0.161224689604569	0.054580051186794	0.0240007396819929	-0.0955206623885597	-0.00875190481642938	-0.0671980515689509	0.0101948618303867	-0.0835205914644962	0.0169134387501918	0.0399917425260519	0.112559148719268	0.0706791475059887	0.0912720348884304	-0.0190447359838942	0.105664262464676	-0.0718452700746942	-0.157068883824652	-0.0725798049061139	-0.00379045961879305	-0.0856623760281974	0.164577192386143	-0.16303309708586	-0.0110218019877971	-0.0992613782134609	-0.0657370948793117	0.0631101082871414	-0.0267340331659796	0.026683500648273	0.0410532839258949	-0.0394596057538764	-0.0472179726876797	-0.0476546919630108	-0.0941754596074752	-0.0360442937489072	-0.02594769196089	0.24166416369423	-0.163272853404711	-0.0365926952741563	-0.12402335401563	0.0259987431851328	-0.0130129913793475	0.0376674405547499	-0.0914776098830708	-0.115390346612535	-0.155996499222881	-0.0503775515906754	0.0925815279929723	0.0127758999343448	-0.149707666150079	0.027288239912724	-0.00362733519553597	-0.0909099263746926	0.0333293995543965	0.0688509061621629	0.0365441342803855	-0.0390171781328391	0.0219891053399914	-0.112514828822328	-0.00175668297979808	0.0734009568783143	0.0280437318845209	-0.0286540885521611	-0.0205169142388958	0.011744607945422	0.16530714563101	0.0739104432371089	0.0297306345386935	0.0436987815725901	-0.0647136681200016	-0.0191935489650825	-0.0776147421755733	0.00715614886880055	-0.0046533836923037	-0.0718262802037129	-0.0278908615925222	0.0866377014650166	-0.00189458595245723	0.0478660999774416	-0.160013627530434	-0.136638966891144	-0.1895079224237	0.0190788595060825	0.0151696659823233	-0.126016552921861	0.145207131706015	-0.0196642708355791	-0.0736090009414963	-0.130430510342474	-0.0536306649727061	-0.0391832925171596	0.0170973026962009	0.0411026099980933	0.123089736717994	0.0380120477466133	-0.0710621674794087	-0.0196103273582007	0.0207306687147931	0.0162667866787457	-0.0151112405604816	0.0985962912258468	-0.0282337391592668	0.104106758067487
