	"ACH.000015"	"ACH.000138"	"ACH.000163"	"ACH.000222"	"ACH.000251"	"ACH.000311"	"ACH.000329"	"ACH.000361"	"ACH.000368"	"ACH.000499"	"ACH.000520"	"ACH.000579"	"ACH.000588"	"ACH.000665"	"ACH.000721"	"ACH.000734"	"ACH.000762"	"ACH.000783"	"ACH.000805"	"ACH.000817"	"ACH.000833"	"ACH.000963"	"ACH.001054"	"ACH.001765"
"64241"	0.0915486116705457	-0.0833975692741207	0.113174079129476	0.0687963031293278	-0.240743995314392	-0.0613881655224009	0.0377900481089068	-0.0614665206335972	-0.17374413098991	-0.0792741809356686	0.137239660792041	-0.0782090123668474	-0.0747186495990144	-0.0843152188315538	0.0537513577505148	-0.0419049681804194	0.168790287443767	0.0372429147460132	0.0105123001282122	0.0184538682043643	0.0872031606081963	-0.165200749944273	-0.0969431681223285	0.0431234070528725
"93650"	0.119861596332426	0.0500608376898929	0.187355615522644	0.0500929263906932	-0.114628302213735	0.0519353049121347	0.0761668498757595	0.0589990150072574	0.118445177800075	-0.132056441664142	-0.0459879998152402	0.0592138394541152	0.0607575531752528	0.114664425745836	0.0913613033119409	-0.043752599104759	0.135535164690435	0.112388693707444	-0.0171660765602599	0.0018353957585454	0.0602236380925824	0.193689585416298	0.173465028312333	0.0751060050718407
"54443"	-0.169445176506167	-0.51172099302728	-0.157065532672089	-0.37574003263124	-0.12534867524566	-0.314475760437735	-0.233165672992429	-0.380722311430927	-0.218977260828079	-0.404826934925976	-0.390682475261616	0.0163011128199085	-0.555818256517651	-0.199277156686195	-0.0524565397682645	-0.396895569765929	-0.460167105818365	-0.200242231258126	-0.341089712565483	-0.130955896822699	-0.33655534838645	-0.411708492639761	-0.343335371245652	-0.27467472989688
"151903"	-0.311413787130702	-0.24896550033628	-0.110722173547614	-0.318970433649953	-0.222714518760192	-0.137824787142462	-0.382194025998241	-0.235970022387649	-0.246160603442873	-0.145588270004912	-0.315138760788596	-0.113758907024737	-0.366321024290538	-0.475273554466169	-0.237233523278839	-0.176122195412431	-0.406630438522313	-0.171904815633549	-0.24673225016395	-0.310171918324689	-0.306053177283803	-0.23124831524647	-0.27512192109905	-0.3012881443377
"54883"	-0.328745045841465	-0.27540619648091	-0.374265072590964	-0.411077803458458	-0.125817150070991	-0.252709231057325	-0.419926164073928	-0.235889143414191	-0.365703019078385	-0.455300843049528	-0.407805679870864	-0.316898913153701	-0.289723789414715	-0.382915374815411	-0.474752441412796	-0.188385066747655	-0.406031213821009	-0.369973575446734	-0.400976578949102	-0.340097507493718	-0.29515944340457	-0.493993340198098	-0.281881765547015	-0.380444716280716
"1639"	-0.416910606453923	-0.300807905548434	-0.272050779819224	-0.194741262467079	-0.39398577639867	-0.345578862772088	-0.279807496702869	-0.374456818485293	-0.378644544139756	-0.364690489578151	-0.440720569477685	-0.387543355581975	-0.347993954296176	-0.54202165104559	-0.370842148926144	-0.394634979915586	-0.390413257566028	-0.433639906539481	-0.428266600089358	-0.34609178513709	-0.292748828886473	-0.375303347069008	-0.457605745944024	-0.189296742280533
"11056"	-0.247405092200389	-0.466735511095721	-0.395988713737003	-0.515275077041007	-0.664448932853231	-0.382716729249042	-0.415027419528509	-0.354219136242742	-0.386123177509629	-0.289505493378171	-0.393225490556193	-0.512753757142433	-0.298388177304548	-0.423829171364452	-0.32694062920555	-0.173264765472591	-0.442078557749638	-0.264766069467837	-0.211498453042908	-0.515695243009207	-0.411477545835726	-0.513514258746894	-0.573022890957661	-0.237894305671366
"1659"	-1.16508725323699	-0.888144004117324	-1.08986785919221	-1.15496261248525	-1.01377143992386	-1.04699882514231	-1.14681759332522	-1.15639774455642	-1.15245830709115	-1.31376405029816	-1.25616256236529	-0.822023794679023	-1.03110010446493	-1.02679186631571	-1.07452115575405	-0.969864524902111	-1.14340983038512	-1.10935271964055	-1.05430348395919	-1.07305356927139	-0.937525282088711	-1.0891396044906	-1.2229624077711	-0.966009079036677
"85403"	-0.138616718059955	-0.390541556379798	-0.377011518998041	-0.342891070063341	-0.424456856299067	-0.457617268849329	-0.673315855080698	0.0608696930756844	-0.355858473053989	-0.365212831093081	-0.544426153598794	-0.258431960642664	-0.322743705261211	-0.740710218772215	-0.373889988645425	-0.277828508176166	-0.509974320774423	-0.197296870851364	-0.265566260575167	-0.370935146441508	-0.342775437762674	-0.388886297701398	-0.327242263678037	-0.424557095282666
"8822"	0.122739051236324	-0.00121637256628473	0.101174278807681	0.054963094478302	-0.0106125198842561	0.0614944149245859	-0.0456020712666283	0.182775562856096	0.122340896687456	0.0686827052987675	0.0972540283652061	0.00613955392985788	0.0752544008674304	0.0166673721927951	0.0171284660951214	0.042461538386073	0.138488550852392	0.0324055753067845	0.112462299848604	0.135043478202269	0.0405883117749034	0.0445986757499558	0.0655239340682156	0.093433195489098
