	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000082"	"ACH.000116"	"ACH.000118"	"ACH.000132"	"ACH.000133"	"ACH.000152"	"ACH.000169"	"ACH.000211"	"ACH.000215"	"ACH.000221"	"ACH.000223"	"ACH.000226"	"ACH.000231"	"ACH.000232"	"ACH.000235"	"ACH.000255"	"ACH.000260"	"ACH.000261"	"ACH.000264"	"ACH.000265"	"ACH.000266"	"ACH.000288"	"ACH.000319"	"ACH.000339"	"ACH.000348"	"ACH.000352"	"ACH.000376"	"ACH.000390"	"ACH.000397"	"ACH.000410"	"ACH.000416"	"ACH.000425"	"ACH.000444"	"ACH.000448"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000490"	"ACH.000491"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000527"	"ACH.000542"	"ACH.000545"	"ACH.000552"	"ACH.000556"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000589"	"ACH.000605"	"ACH.000621"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000657"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000696"	"ACH.000699"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000721"	"ACH.000725"	"ACH.000734"	"ACH.000747"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000811"	"ACH.000819"	"ACH.000822"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000887"	"ACH.000896"	"ACH.000900"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000912"	"ACH.000917"	"ACH.000921"	"ACH.000941"	"ACH.000958"	"ACH.000969"	"ACH.000973"	"ACH.000986"	"ACH.001028"	"ACH.001163"	"ACH.001232"	"ACH.001239"	"ACH.001306"	"ACH.001336"	"ACH.001368"	"ACH.001554"	"ACH.001765"
"64682"	-0.703439170656896	-0.714318707644789	-0.752339661208867	-0.711495507650561	-0.764517795184697	-0.89572453151903	-0.788588129900308	-0.792988693795847	-1.00638956381873	-0.887895280229622	-0.996404162420003	-0.849016371109777	-0.921103538815609	-0.852141714416153	-0.796162606842149	-0.975990770434536	-0.907910995904354	-0.921068756279356	-0.679372351608819	-0.713895205276116	-0.751827773660141	-0.804824136043773	-0.887106523093792	-0.774846968919244	-0.775623008563072	-0.885578927843351	-0.981848677971935	-0.803017142088172	-0.782020050970417	-0.856312524935386	-0.654087727347211	-0.699475344982066	-0.949023531105588	-0.845141493831864	-0.762435959677804	-0.810271101387804	-0.647944694838812	-0.736576812791561	-0.962496241500475	-0.722313629763807	-0.920461273171976	-0.889143813574257	-0.887912566782792	-0.75802491625699	-0.778604346829543	-0.799849029071957	-0.847139591719704	-0.705915510209565	-0.764450515465354	-0.957134985661546	-0.659829112412972	-0.77119442286659	-0.891650821456221	-0.860021783537854	-0.938908483809101	-0.789620276644519	-0.844502301974603	-0.779346560444885	-0.749761456209968	-0.881478764139954	-0.9649464847924	-0.986090669353392	-0.863849710750993	-0.691210165548391	-0.751115822256111	-0.87907575508885	-0.775409655532207	-1.0438599983434	-0.738933276538803	-0.733431586807781	-0.805002173719874	-1.27255930808109	-0.656132428834582	-0.875646745829538	-0.680638422616643	-0.944020931430302	-1.03099602673046	-0.735098094545087	-0.971246047141291	-0.791047906516272	-0.824153246293382	-0.871155779204947	-0.535770209014855	-0.842050479883716	-0.742628013637766	-0.962443465429974	-0.912308441758984	-0.926828365861491	-0.616676989505543	-0.766561272246055	-0.672535092124491	-0.768544805470019	-0.806943121353926	-0.537986828882322	-0.756838674793226	-0.916017509900297	-0.844289354779974	-0.856248445056433	-1.00119914399168	-0.739851388965319	-0.92396666382286	-0.962477170215934	-0.796850833667605	-0.610349552062569	-0.922474041501917	-0.874189223362888	-0.944617748742563	-0.941920791694291	-0.718202563730544	-0.797056586249673	-0.773546311590328	-1.01122372317267	-0.825270491635153	-0.574560988399094	-0.834033132158142	-0.744054822896043	-0.854431819482156	-0.777384438830062	-0.783666320107935
"121601"	-0.0532524361946221	-0.147546244489489	-0.148340148743423	-0.0649599239050343	-0.00919592555501193	-0.0851146294331185	-0.153697937841176	-0.0798865071308577	-0.02465040026045	-0.08568765104125	-0.204445007658889	-0.0902088976700266	-0.149471210542945	-0.159597625641246	-0.101646396950748	-0.217098141874392	-0.226523991806804	-0.0535037743841978	-0.122019533086273	-0.14016830371405	0.0124825052619094	-0.0201287633067957	-0.193903358952154	-0.136056715532716	-0.142711745531711	-0.184013014345714	-0.10599867278002	0.0196276909192011	-0.135464197289543	-0.123242778439385	-0.0353853787487552	-0.166327032958585	-0.14785438609909	-0.122896163497083	-0.124507730115592	-0.137032684750488	-0.135183399696648	-0.123656386124532	-0.113256484807329	-0.140562168170183	-0.079876138592742	-0.202227075173363	-0.167173404110135	-0.0904580723747846	0.0657533875340355	0.00383080778683358	-0.0667232055490688	-0.138645844999239	-0.170533659931717	-0.0295546527824405	-0.159373033841457	-0.17461035012666	-0.036000730085489	-0.127899765171953	-0.140544824492961	-0.200327703423497	-0.116906288374913	-0.158221851413267	0.044644118541694	-0.0600600189309126	-0.149435078600876	-0.0793072763471954	-0.243804326615766	-0.14368436800071	-0.052012593205409	-0.0827374090624624	-0.131291863588203	-0.101862301698855	-0.260450736592722	-0.106285481446465	-0.0697934700867858	-0.13600632378771	-0.191364002179029	-0.066815381725712	-0.00108958301379435	-0.111560863080364	-0.00669018413647272	-0.248057556489776	0.00118905231018639	-0.194510741359283	-0.281394231973799	4.11559372527272E-4	-0.0397814779878223	0.00586656887829805	-0.125583924334714	-0.125105010960192	-0.23655141451617	-0.153903057839219	-0.0520036287419893	-0.115706523000504	-0.145031010696529	-0.0397078600908804	-0.168067300326277	-0.083350220290144	-0.164242245911454	-0.138933368213548	-0.222517677885139	-0.0572874005184921	-0.242876833945766	-0.0951877282214038	-0.151270612673834	0.0202932077169285	-0.173394686303208	-0.118108535370675	-0.204480511580548	-0.118722608443155	-0.142263601927663	-0.0916198071900313	-0.13863634236465	-0.125414462216901	-0.146480416414183	-0.129376408417616	-0.113229411614724	-0.219947439593478	0.00401515108728955	-0.258186319282505	-0.102056619048509	-0.073548681296625	-0.13546107753463
"23466"	0.0318116764314716	-0.0112039585557651	-0.0531024632318948	0.00750637294777945	0.00927500940200462	0.0748588199226251	0.182363315164686	0.0157809032624964	0.120235958045959	0.027428712071613	0.131022809032529	-0.00254844556380176	0.0389944141756914	0.126419277416719	-0.114318922989005	-0.00660330410394917	0.0767275483447472	-0.0508678790230996	-0.1716203319219	0.162025091010248	-0.00877620561998664	0.0953684058379755	-0.0186786682601842	-0.0269153095817849	-0.0257614997914413	0.0735036255314955	0.109489598364493	0.0424657768506164	0.0207893342499261	0.134109020339003	0.116188281303376	0.0248499465018941	-0.00377819184512307	0.107381543909306	0.0800031263026132	0.0683212402338836	2.50229147109987E-4	0.0228636801880542	-0.0410980568422479	-0.0259267372155657	-0.00265522438398612	-0.0248551466419969	0.0823156695217024	-0.00400125175793381	0.0371806482615675	0.141613287193397	0.0501441715836275	0.0121510055247326	-0.0351389422196871	0.0975288838058099	0.0890596935709411	-0.0080046538713827	0.0898696828666537	-0.0423583576922642	-0.0133114640024629	0.0436219427129077	0.0814036621810795	0.0446500095872982	0.234700544784205	0.00237465136998873	-0.0255702806444665	0.00462284319902371	0.00276044789412254	0.135056672465149	0.0610561099570685	-0.0379883337090075	0.0200589555758355	-0.13260372820762	0.020910104044845	0.0902007621561155	0.0533685787211322	0.0990989613720577	0.00809084836912551	-0.0826743910751989	-0.00903520801643733	0.0355785551457975	-0.145457860992434	0.0222601315537318	-0.0453662618617933	0.00267305978868877	0.0542859279873002	0.0742312641910258	0.0457497427430346	0.00836720731135683	0.09509829617192	0.0714688051628022	-0.178882433528932	0.100989160085786	0.0412982284519626	-0.0401725008588459	-0.0145052795596246	-0.0582830385015956	-0.0777174986508753	0.129534253599423	0.145945533018878	0.0662812181441688	-0.0422291921752484	-0.0706252605411958	0.0801329939699554	0.013827319604344	0.0738133780660349	0.196132685982945	-0.0634283409881123	-0.0761178336771092	-0.0648670279977751	0.0873317588910378	0.131168689015073	0.0241651108633989	0.121568857691138	-0.0160895516092912	0.0515617649372681	-0.0179531186678275	0.0464196331656655	-0.0113302370461541	0.0137661270694906	-0.0105730336382705	0.0398138321668566	0.0795568858176085	0.0521980525230547
"646019"	0.0131768065399091	-0.0779829428373901	-0.0618355289870643	-0.0629138170488622	-0.123111404167382	-0.0851021593131221	-0.0307315980805542	-0.080987075207797	-0.136175908390053	-0.00539949113388558	-0.122892618214903	-0.0452483657715681	-0.0827559070020004	-0.0776426781612844	-0.0385150205737511	-0.171122348208544	0.0218932859771786	-0.108259349179937	-0.25761153084716	-0.0369000874218062	-0.21395933108328	-0.0135336389499208	-0.140190415282611	-0.0948362809730773	-0.023326745252667	-0.174427347394114	-0.102818059635885	-0.00418761291089625	-0.136204134719038	-0.112493788795422	-0.100601061250309	-0.201256489139644	-0.062623351671196	-0.182480099872033	-0.0702169823398936	-0.0819222489943867	-0.129744503579892	-0.0324725455552917	-0.229881817933563	-0.0182689288700928	-0.0353949996390283	-0.07104646557982	-0.15068293947792	-0.0332033717981101	-0.122319128552334	-0.221864298328091	-0.0890508461597873	-0.068050509155052	-0.179479335117215	-0.135440666963055	-0.106446975311996	-0.0944620928903827	-0.0195886600112503	-0.0598503903330399	0.0417102295417234	0.00699843620416927	-0.105657366610411	-0.154955002652613	-0.0649176050584177	-0.0877186623979931	-0.178495011375477	-0.127570018030344	-0.154940661056592	0.0897832100320486	-0.0582365488252799	-0.0901794717633958	-0.0952580521457968	-0.0440707917749004	-0.117183238637939	-0.0405049838792501	-0.0861947713652057	-0.100349255505251	-0.020423911894539	0.00311105944764703	-0.0991036839595876	-0.0564971973061776	-0.105879022414998	0.0228716753949674	-0.120105545893726	-0.0697437973752295	0.0860720686786492	-0.137687819506851	-0.081387556747531	-0.0520282060308998	-0.0539317809504616	-0.045347720043696	-0.0522283260824367	-0.0635721125780052	0.0247016367060403	-0.198550678068919	-0.0148261152855546	-0.0522248813662847	-0.106768937840795	-0.223950483759768	-0.199631182900912	-0.100166858683428	0.0890861429170452	-0.0189530037311996	-0.117459981553271	-0.0609732867858697	-0.0453764934842711	-0.152806291587506	-0.0839518761120882	-0.130102137168935	-0.168123928329713	0.0584511694188792	-0.0923320857033694	0.0293404304106416	-0.069263529778319	0.0241639269402073	-0.0602743293983832	-0.109061193651067	-0.0242271466651599	-0.0874134166186104	-0.0700429345216684	-0.0545046927792022	-0.10965606355131	-0.0622531073062937	-0.0339934997092224
"160762"	-0.0629044605896009	-0.112230809929973	-0.164910467732556	0.0265622188876184	-0.033959327699881	-0.158017369302635	-0.155652135338412	0.0677026255244668	-0.0771023065838174	-0.169154697041384	-0.284573431131106	-0.0789363932267699	-0.105745975787671	-0.0764641718488092	-0.0984402629286515	-0.153617715006741	2.81601785145329E-4	-0.17473460680557	-0.23010586350064	-0.0782019361311708	0.0798161406380696	-0.0619969521729205	-0.17617297602364	-0.102573177795347	-0.0367534659604751	-0.112926559473433	-0.193693326695718	-0.0557790001968047	-0.109269240922317	-0.10592573096732	-0.0646697201822688	-0.142504278352215	0.051454238146926	-0.120153360276971	-0.0357049697888428	-0.0805303685538073	-0.103695993944652	-0.053926220119873	-0.296941129882554	-0.162906941153923	-0.207866611576354	-0.0774119495304689	-0.0820214802879841	-0.0920211187603561	-0.132644497932537	-0.12813355621432	-0.192630135484431	-0.173625992268488	-0.0917291811542537	-0.0353435752792599	-0.0426139058666585	-0.162680841929624	-0.0157014471865339	-0.228927495946355	-0.101052029335456	-0.0278777048123731	-0.141741925668709	0.0620357419678984	-0.0132554348695115	-0.0369037590625971	-0.0918347869880793	-0.0679561526343461	-0.106867010944811	-0.128788142124022	-0.0142028566821852	-0.0926922915493888	-0.085504332008383	0.00769556253539171	-0.119682737724845	-0.0764647484646077	-0.109277889719999	-0.154286825296147	-0.131218226601029	0.00581537087354006	-0.059731826882908	-0.0410340323904305	-0.0641143354847894	-0.0185915456386257	-0.188895617350568	-0.0860850767191863	-0.196260021197816	-0.0498375870722347	-0.0286738845461375	-0.0874333899360001	-0.134777070262226	-0.104627941735712	-0.139241882151186	-0.176728918329752	-0.031880713187423	-0.114512024570983	-0.108307701454711	0.00581780537997115	-0.0602486947084935	0.0366789356882732	-0.0805537742331629	-0.155259018748449	-0.0598094057746136	-0.0852738346107324	-0.193419103662417	-0.0459664821623732	-0.177535467037482	-0.206654593616905	-0.215401350172871	-0.0993584655449754	-0.11752669516686	0.0520926044860018	-0.116180819283191	-0.0781771411437794	-0.167068593718077	-0.0566623429375987	-0.175883345141145	-0.131129665476728	-0.0802311150567222	-0.12627822159411	-0.134476648037143	-0.0836209639346992	-0.160388296451487	-0.154607940168979	-0.0616734122301448
"10576"	-1.10431088886726	-0.94935337843469	-1.21941638572214	-0.97867963863586	-1.01033449914359	-0.895463419671887	-0.818589488255586	-1.10468978336476	-1.10988470714886	-0.97764497652593	-1.01286117817281	-0.963915810869019	-1.28242055350385	-0.961275057150171	-1.00045025441221	-1.02515007431071	-1.02090018468387	-1.0852822059196	-1.11085315710709	-0.822224563944208	-0.837046604049357	-1.10751986068712	-1.20260529838018	-0.962217481849354	-0.971116528912203	-0.992451125764385	-1.15498095475898	-0.979759224411291	-1.13191602725308	-0.919284527175662	-0.883461356866687	-0.963233058480442	-1.14983842533816	-1.00999158680244	-0.841211065828867	-1.06974522597018	-0.961475193854811	-1.17545881759675	-1.11005213283701	-1.23371943498151	-0.928145513122663	-1.13985191535772	-0.895795115512465	-0.916865327021268	-0.996716869177662	-1.04511509925879	-1.06664882149945	-1.02736431708157	-0.96698463894814	-0.960746343187679	-0.882965881246954	-1.16118206417192	-1.1276428491035	-0.858718504586112	-1.00930064213008	-0.921797191784143	-1.05463792665026	-0.921306028207297	-0.946408468297744	-0.903563226941009	-1.15623634253471	-0.91032709904658	-0.88970291206927	-1.22558692246117	-0.824667424880931	-1.05228948684166	-1.10029827095083	-1.05145385272673	-0.993424887508989	-1.05533544026672	-1.02241926969596	-1.19058590411255	-1.11390753190606	-1.03832569770819	-1.07031069559049	-1.10596717184657	-1.23903567123764	-1.00317445344714	-1.06176159861736	-1.24125784341286	-1.15076676456563	-1.06527372934207	-0.930312983582372	-0.96466716008917	-0.980863822922513	-1.03852656844105	-1.01248562707785	-1.08916966881365	-0.915686506325859	-1.03915710276948	-0.892084912146994	-1.00217592726541	-1.02548834552642	-1.09254413068978	-1.03883055291652	-1.02789952623695	-1.05991418044358	-0.987429582857686	-1.16254346456286	-1.01446304829127	-1.13131390132037	-0.989948908374233	-0.936273370669307	-0.963549468555719	-1.21413752960107	-1.0144081758411	-0.856021770931883	-0.934569350042612	-1.0465045661734	-1.03379112244128	-1.09422206907994	-1.12414504139663	-0.952885926815251	-0.938710665130256	-1.04192672654674	-0.992267533841288	-0.893504945324613	-0.945621873792989	-1.00564253731718
"908"	-0.23745493470584	-0.787497530612231	-0.771879844801812	-0.717611894155104	-0.721489788922125	-0.818155393669569	-0.740216914484875	-0.620518757425649	-0.860825107476313	-0.792401161644412	-0.941944616168657	-0.501234940462659	-0.756425631368762	-0.71445103200757	-0.710450310286851	-0.858557959898586	-0.583586330612703	-0.812982876881802	-0.728358167682274	-0.659802872602621	-0.883055641202514	-0.695034650962055	-0.578167268227449	-1.06045423582384	-0.696511010112087	-0.718728096548198	-0.950857044267632	-0.729207200879743	-0.757645164400389	-0.545752728455849	-0.783320048685176	-0.713378553799623	-0.428327263314952	-0.90247626035954	-0.906853578899777	-0.746004306727031	-0.791925944693924	-0.740951613518236	-0.73445278018544	-0.646912510830075	-0.67667219845409	-0.309630038134618	-0.86703758587731	-0.878790637582867	-0.80503699361942	-0.756995211081335	-0.701683518997865	-0.842434315628723	-0.731158416163171	-0.75762797918099	-0.628373352705405	-0.756009276402822	-0.693109564159334	-0.557137539267816	-0.7544070970175	-0.623383882628501	-0.756978347858462	-0.736748415798035	-0.626290109788938	-0.553914420098866	-0.849824973219206	-0.851790481784698	-0.893681265394974	-0.75018205093837	-0.6232141030755	-0.534593964694811	-0.772335546180176	-0.630105243000366	-0.708899002429697	-0.703150579138989	-0.802605242785493	-0.766912112623168	-0.707889415314949	-0.651353573624615	-0.648248419084579	-0.782857954813502	-0.960910414686212	-0.624795928833737	-0.704830690535321	-0.703452919756704	-0.794308531642454	-0.60031620724625	-0.717334048634867	-0.678955126528713	-0.712537787517296	-1.00480612506987	-0.712779273038886	-0.925606524879321	-0.489229682698232	-0.729106163165967	-0.558725034593856	-0.785911251141285	-0.433848175996422	-0.621283535343373	-0.773614071315567	-0.802452938510105	-0.564578519186849	-0.827706234371119	-0.750752757338582	-0.687142732773373	-0.670947830774275	-0.817326580459046	-0.697009261241783	-0.720327843660734	-0.584309845839164	-0.805289829007146	-0.62646161791242	-0.582886366529965	-0.719136769737736	-0.615771450286926	-0.856382432879746	-0.78109801017175	-0.751371146827181	-0.736064548191533	-0.849063091543928	-0.759539802139927	-0.910825403827802	-0.814028315223063	-0.74741829512544
"11269"	-0.505443197696775	-0.457712391545727	-0.430323556445218	-0.199859551021571	-0.348266365095248	-0.551613068327249	-0.348772106887143	-0.405367595453524	-0.582801835308085	-0.490253808359457	-0.51137503852953	-0.44466465201225	-0.55153770457222	-0.517626375052685	-0.456443075029395	-0.474761931805756	-0.306651645965053	-0.271792825225033	-0.484495691915373	-0.428133533459125	-0.533240721010874	-0.495486374928841	-0.480037820882832	-0.458215831741935	-0.368874938262325	-0.570243777285211	-0.492310466914927	-0.278501446879161	-0.378688691405172	-0.355073278431322	-0.534609564191161	-0.311092960429713	-0.407464774827417	-0.529150016100567	-0.417280693182499	-0.583299689017529	-0.340090184416628	-0.345959544870193	-0.516371212761292	-0.307304170648429	-0.470726979408497	-0.496211877231761	-0.568032294352659	-0.287069738799975	-0.293611966680901	-0.577620230898465	-0.41124459853153	-0.454435280813999	-0.49728277081296	-0.643038767385648	-0.437859002394385	-0.4317978732676	-0.526648363915597	-0.330679281749568	-0.324181454079322	-0.234965357818578	-0.501997831620194	-0.435551289959411	-0.469531611621554	-0.548559253996202	-0.405739839182509	-0.284889311948895	-0.362170213133366	-0.435940582601788	-0.36725668562034	-0.469988547030203	-0.450548188523679	-0.341643323051711	-0.309334087346734	-0.386864490290987	-0.516863365646716	-0.520116415495684	-0.34429554583993	-0.520808305848897	-0.44854623240283	-0.594855644815617	-0.447372984464133	-0.298103671250591	-0.519380320727263	-0.42302938018684	-0.412732329457319	-0.262974190718156	-0.329651790335507	-0.377090149491131	-0.433466104056332	-0.390232631308963	-0.315664148990233	-0.595441504021911	-0.453996037095376	-0.261330413934076	-0.402131937087717	-0.531211218132089	-0.36963867618374	-0.280147865825764	-0.295077399633747	-0.452746988942478	-0.441238310331754	-0.456897661885938	-0.441875290906608	-0.519754127365343	-0.487251241433856	-0.480927277325083	-0.441403286966935	-0.183774685087689	-0.391696592501716	-0.31344082991606	-0.609908284323305	-0.473019290509035	-0.432275928138105	-0.600525068419554	-0.498962979474618	-0.533327876656772	-0.382428141058933	-0.400132555299365	-0.323311594901804	-0.263700222751857	-0.497503331367579	-0.360185419684068	-0.461271655217751
"345930"	-0.128084503978682	-0.109205804794137	-0.3569427230331	-0.467828230654472	-0.213253366598943	-0.318494834924798	-0.334365178365616	-0.361929944703687	-0.363764698497177	-0.356235131611756	-0.38998972874355	-0.230695775042209	-0.318395104770777	-0.386473458303894	-0.167424475456738	-0.583855170187738	-0.417147824111861	-0.309918217729921	-0.41657087186781	-0.3637224849292	-0.428138146955294	-0.25167603446583	-0.476157497810817	-0.298992089208556	-0.161543438568774	-0.322600745441605	-0.28676509880756	-0.304321704239388	-0.401668505894211	-0.298878882946993	-0.370188560468318	-0.289771408593702	-0.302171385751912	-0.413644558170983	-0.418863568885443	-0.356909675276461	-0.248486098205042	-0.403551098123346	-0.340649238484459	-0.38364723052119	-0.32669347256256	-0.385460872540853	-0.359571632029665	-0.252245660385634	-0.397251503891354	-0.342839624954215	-0.274811645741142	-0.162324616231163	-0.406826367913519	-0.394718249950229	-0.238027863761347	-0.412744523250005	-0.360040759588951	-0.312569986589835	-0.357215081332754	-0.374966494365464	-0.276642350812559	-0.163679545148799	-0.353716808091457	-0.297819670192386	-0.337030831385321	-0.332066129533227	-0.326938020081699	-0.184407150447547	-0.289839693929812	-0.306833972602352	-0.341512110121443	-0.265534002203841	-0.194285127060787	-0.330724289424145	-0.426826433628268	-0.310000946960979	-0.265108307796649	-0.311072174362664	-0.194792418460988	-0.346873730611648	-0.476298457293592	-0.1961041237605	-0.267684059580532	-0.236208132263492	-0.395634397565689	-0.389501784469068	-0.22698984421516	-0.237535149516138	-0.354250472654548	-0.240533573880033	-0.301195046589634	-0.481832234924845	-0.501446134010939	-0.237265749311787	-0.27930769890844	-0.336242556334831	-0.328236866204157	-0.27905361310621	-0.391078831634156	-0.290244978720954	-0.329541570683017	-0.27697418032953	-0.357147326764781	-0.36264220894152	-0.260243770323799	-0.472969858725049	-0.234499063786198	-0.153359754140208	-0.403554909718502	-0.399363733607564	-0.246673649321699	-0.443885285600417	-0.31174449034146	-0.291031646470941	-0.307795543619747	-0.180089083027402	-0.190608747965516	-0.384923978996111	-0.323927104728682	-0.25676971974518	-0.322759208158179	-0.437144779747552	-0.297832975553924
"64834"	-0.110833942779864	-0.28583795361117	-0.65342233736775	-0.300514989593766	-0.376558482030431	-0.320316404468316	-0.315117314782039	-0.144056242253671	-0.34264316318493	-0.56220250579358	-0.337558692337964	-0.304283754562266	-0.264547900124974	-0.352421581781249	-0.28890055384004	-0.208523917122381	-0.297647908152483	-0.403359901279311	-0.320035758487257	-0.42437923385095	-0.517904338541707	-0.282407124813422	-0.492259390965749	-0.248207370042107	-0.128432571872635	-0.405296994593435	-0.652911649141007	-0.441430083206973	-0.367406150067871	-0.476132457826583	-0.273047057710034	-0.414229611326761	-0.417563905968879	-0.341206033163802	-0.359489426170997	-0.273379132196562	-0.291292550593912	-0.297361204265716	-0.314420992979274	-0.464578830214283	-0.578079853342376	-0.254121415527785	-0.361492392169795	-0.293480689863911	-0.321589573130976	-0.332726908259085	-0.401178374637166	-0.363746775048726	-0.634945895939453	-0.531647810198356	-0.169104831334068	-0.399123295845214	-0.32884777678918	-0.379722000099761	-0.297699357980263	-0.361426350497561	-0.184121925973641	-0.382010657695605	-0.283931211502086	-0.372470059578419	-0.316062085459246	-0.325477321493719	-0.384913125640527	-0.388154826142127	-0.266785720816153	-0.26187341725978	-0.355066962264689	-0.229927468889688	-0.319778109964205	-0.355754003547126	-0.284373351131325	-0.34455595290992	-0.283539084944256	-0.548384197990588	-0.407437081733027	-0.324536214278037	-0.308112556940588	-0.282652477323583	-0.299383270932489	-0.284365550980816	-0.43877954669641	-0.349758778504985	-0.0108469424029214	-0.323655923363803	-0.207780822274204	-0.310576517532266	-0.382078819409011	-0.254479314470127	-0.219804583438719	-0.598285396310239	-0.439990932354107	-0.168428763225055	-0.150016606820388	-0.118906300695613	-0.383514482339794	-0.439138356006017	-0.379986438146719	-0.243619847746818	-0.510753568552817	-0.503342200511869	-0.257384941475469	-0.279325654408808	-0.317370779480626	-0.217261914635747	-0.321162221626277	-0.214123940625979	-0.247124040775884	-0.247149900998688	-0.222109626436723	-0.412587999569741	-0.270330401383351	-0.211541222487189	-0.486133330203311	-0.39546195339155	-0.549789510787047	-0.206347605869517	-0.26154093764994	-0.233966441686535	-0.305045155088282
