	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000116"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000246"	"ACH.000255"	"ACH.000264"	"ACH.000279"	"ACH.000307"	"ACH.000312"	"ACH.000316"	"ACH.000348"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000407"	"ACH.000420"	"ACH.000433"	"ACH.000468"	"ACH.000471"	"ACH.000476"	"ACH.000479"	"ACH.000485"	"ACH.000502"	"ACH.000517"	"ACH.000521"	"ACH.000537"	"ACH.000573"	"ACH.000600"	"ACH.000620"	"ACH.000688"	"ACH.000718"	"ACH.000748"	"ACH.000872"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001151"	"ACH.001192"	"ACH.001196"	"ACH.001228"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001552"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"441869"	-0.0740575403865919	-0.173193590807292	-0.0932035410446593	0.0219776627825492	0.0102808432778515	-0.0185656510482626	0.0704016989655793	0.00915052328311881	0.0941532832877617	0.0335312921111184	0.0974507748863325	-0.0113801162197455	-0.0778047019270484	-0.0816400709832869	0.0518302150233787	-0.128691809457186	0.0179926985446979	-0.189352402890568	-0.080717278260793	-0.00894491694475848	-0.0839873220052839	0.0931912096555139	-0.196043070152986	-0.156658063691095	-0.135141501956763	-0.217053578741958	0.0505338192938187	-0.0801741460421984	-0.125645796477522	0.178449713341048	-0.0899862947683901	-0.120013469107792	-0.0164761509366688	-0.100034644147013	0.0408819601866144	-0.0542299651736962	0.0268786978440238	-0.0473652412241294	-0.118176965915994	0.00172069728574207	-0.132709601731601	0.0885538396276528	0.00297732707713715	0.0646246561395078	-0.0997913346486161	-0.0956027735113671	0.00893609365074683	0.0595838107730243	-0.0815464876601233	0.094824284869153	-0.245382380312717	-0.130341244284844	-0.0803708192577321	0.00610504756976204	-0.0542406621373059	-0.0908928476559809	-0.0804957081958838	0.00965778285471685	-0.0513811018199842
"533"	-0.91888639621915	-1.0577528398416	-1.07100776740474	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.22869781285453	-1.08409777422859	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.14365661393613	-1.16501285004387	-1.33414755278873	-1.11255284135747	-1.13500027656763	-1.20246084259859	-1.19260567330701	-1.2766919724989	-0.992359232359505	-1.25312194248209	-1.24623722726266	-1.27791579071401	-1.06037978695133	-0.919349034151524	-1.39393534560383	-1.21250573289248	-1.25187493091894	-1.06825458507608	-1.17726500425366	-1.2628556823591	-1.1916596965495	-1.29770051849285	-1.16861546643171	-1.30659480397128	-1.3830036798294	-1.11430587019129	-1.5574984812953	-1.31387727187788	-0.767326452682081	-1.10479438743308	-1.44033170770233	-1.02751533319259	-1.07667741802623	-1.10462565254531	-1.25615472156069	-0.880561732347356	-1.17045970430915	-0.806189586194095	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.14946999824335	-1.18186753004094	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.35690261149149	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.31706245185222	-1.25881017402755	-1.48072072690461	-1.53588778080933	-1.42159369036623	-1.40832884479348	-1.20905337693166	-1.65372174950089	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.48074683066924	-1.16044492648055	-1.2904745627491	-1.69329637027878	-1.4524789378296	-1.40939169057108	-1.40671440729407	-1.32881716144464	-1.23644924736384	-1.54975459675145	-1.6611456662726	-1.51115281577922	-1.54378861012585	-1.35509498430742	-1.38470756749206	-1.74323764910809	-1.55809173070346	-0.894453888394657	-1.41597703251814	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.35095757873705	-1.23459130776477	-1.32868315051788	-0.922922815491924	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.19803666813504	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.11495155116319	-1.1814893108034	-1.23509447962376	-1.15302907744751	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.28968720364813	-1.24527166655998	-1.0517162385397	-0.954553368777078	-0.917323857354516	-1.32488174421024	-1.0702556537548	-1.25722774095435	-1.174157709029	-1.22209695255032	-1.12319818357041	-1.26330119296496	-1.29676331032989	-1.0014253714802	-1.12581324270068	-1.30920620254076	-1.22546332863	-1.13324132454717	-0.938184672984438	-1.26349425400396	-1.12421305969021	-1.33441226317767	-1.42280060921369	-1.02149328276455	-1.22459855653657	-1.02474571020533	-1.18978819589533	-1.29092408000328	-1.2523623631066	-1.16741561177347	-1.42558777496071	-1.78922147392995	-1.31412759342133	-0.781464487499383	-1.13790352342282	-1.30491464630005	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.36243616703859	-1.43802611379786	-1.35024096985308	-0.693030559717193	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.21016863272217	-0.884012599243712	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.08893096736869	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-0.469225359989003	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.3018719353671	-1.25738350655601	-1.53041149115461	-1.29382774997523	-1.39343348859378	-1.3479875836176	-1.19710781780168	-1.90899369999663	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.46195855697278	-1.32329710443738	-1.26194422003596	-1.49637936913406	-1.3598820834638	-1.58088898875131	-1.39559686894068	-1.21199218149678	-1.34988848138946	-1.50272278911361	-1.45365226740732	-1.59910191986893	-1.53707779532822	-1.50330968503483	-1.40043994139806	-1.87816813882542	-1.30510334371279	-1.01770891407945	-1.8356574476938	-1.3849249861076	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.67653136676235	-1.34978476789985	-1.3714904663425	-0.905205428823079	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.40020692972341	-1.1939012444886	-1.59889398556112	-1.55306879222713	-1.43838102766826
"528"	-0.388795306431415	-0.788513830156156	-0.740738775815972	-0.550620964453475	-0.582797798174877	-0.696178030375019	-0.612675568839818	-0.763977653594462	-0.530369760284797	-0.58383245505881	-0.463290374715019	-0.438113626752014	-0.728652765464492	-0.557478046317482	-0.785106193327403	-0.435832152950687	-0.572162585044549	-0.638253570299174	-0.568521419722406	-0.614403481218901	-0.366542610993123	-0.655762476469647	-0.749559541860905	-0.705408319476031	-0.570754770470594	-0.679202437492563	-0.674684351234987	-0.587207292387341	-0.853518006207231	-0.622755208821583	-0.673060860731557	-0.588328039971659	-0.58670923464284	-0.634562131723376	-0.737893227286155	-0.846821150794105	-0.823090203515564	-0.507943296862221	-0.984336659419659	-0.58747225106693	-0.409948108091899	-0.772860374747218	-0.845294377373115	-0.72343532846575	-0.746485782663796	-0.724041448549533	-0.714675249063484	-0.543355826177523	-0.573335978909555	-0.358328071851793	-0.610443725191654	-0.532268660689514	-0.493373661665328	-0.68770745527857	-0.616026801317479	-0.550958394985627	-0.655110558562894	-0.610942764821155	-0.598829546647728
"529"	-1.0498974733816	-0.737665912257673	-0.870782675881343	-0.885019129123441	-0.684835017341499	-0.826991086457534	-0.703306532178461	-0.863800323559373	-0.723271476423163	-0.822087023780838	-0.644421053370543	-0.602497513327734	-0.643845348063678	-0.92412507500108	-1.03461154300126	-0.692203436143088	-0.772284490829817	-0.766626414564935	-0.816270120365058	-0.942476251974274	-0.711641016622411	-0.798261797618097	-0.973584872264385	-0.890508072008721	-0.799898513745739	-0.94080856505095	-1.03898364471682	-0.75431042793694	-1.0390647254868	-0.779818710802482	-0.766754490299349	-1.04689250822949	-0.982187909886567	-0.836709382874829	-0.87798682998074	-0.943740594734891	-0.943868592253674	-0.557515000178856	-1.19254116032915	-0.882678323449852	-0.639657963685615	-1.12415294407232	-0.979043745455282	-1.07958751096063	-0.685751514383625	-0.897468192649799	-0.972508973398835	-0.884407994834315	-0.995025069815314	-0.697950601375719	-0.825200544202486	-0.973970125562701	-0.661540555247208	-0.705629923767391	-0.88361193716891	-0.747399364030366	-0.798076328515814	-0.91648437719573	-0.894217150502935
"9296"	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.28403215153136	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.3240791960646	-1.3714177744967	-1.42717017015826	-1.63321725948526	-1.4318214536041	-1.35408201536444	-1.38957678185728	-1.52736868717114	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.42249436647372	-1.28259366250429	-1.02541849886598	-1.43671908498929	-1.444644565493	-1.52738081536839	-1.68478638210716	-1.43685161855623	-1.34601788434092	-1.2576282666938	-1.37799985328656	-1.56301098141109	-1.63767439868022	-1.25640810372517	-1.2040311664823	-1.68736054175537	-1.36412840567643	-0.796375998459278	-1.23655264943273	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.4326700403867	-1.36927771381223	-1.48772333264645	-0.734305766817698	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.10142608649546	-1.71681618120872	-1.40240394211034	-1.22385456127631
"51606"	-0.42670333598378	-0.55203758398424	-0.666096929344883	-0.706861099985867	-0.228627616960999	-0.558099400937343	-0.363642763500422	-0.54830088236768	-0.557325610465503	-0.56151676625027	-0.264083466745919	-0.21425954149956	-0.625641788947125	-0.50547768959363	-0.616178440700923	-0.5053117065606	-0.661060537408576	-0.473285225026734	-0.673873326748046	-0.538594979028381	-0.678497628818002	-0.504537467077952	-0.865530906156405	-0.661269637915024	-0.476487666886575	-0.588564497416633	-0.375829715736564	-0.597664740859918	-0.838667440507285	-0.254473629770749	-0.603999260215268	-0.555115486958325	-0.632862962578233	-0.581651186082391	-0.783595444395288	-0.656009357706762	-0.5036515344291	-0.591658230602017	-0.786149060836252	-0.549207522175297	-0.195849542879942	-0.853684568965799	-0.562596816807135	-0.868377389786324	-0.424150572889961	-0.459532084798447	-0.588321204631568	-0.188917322057714	-0.566168071687362	-0.347253195102677	-0.606025911709487	-0.604697355217072	-0.502911357283042	-0.306525310921381	-0.559429570164969	-0.519133287310267	-0.529711262671504	-0.775794768799958	-0.558198937401529
"57596"	-0.0837585849200727	-0.0537890149365553	0.03202444779568	-0.22884939087686	-0.128734633162092	-0.0981101424485098	-0.203226671304227	-0.108184022834195	-0.152490478513268	-0.079478718460981	-0.186874816006711	-0.122413735947923	-0.211868971339246	-0.0864849418065026	-0.106674148788712	-0.14342747657708	-0.208474081443766	-0.122355128176727	-0.194389654175124	-0.0428559823594835	0.0214754299451592	-0.0971147006128447	-0.194926096174478	-0.0399399731045095	-0.211571024237578	0.0801486332995068	-0.012862010912732	-0.0751459920074907	-0.257546722188192	0.168446754355072	-0.117426279864906	-0.147460077072184	-0.174935537079792	-0.161004656962208	-0.0604236908153462	-0.0358903381637258	-0.120663318146962	-0.107791883767569	-0.100404823426135	-0.0867563529985335	0.0369234857859454	-0.18952202949923	-0.199452267540949	-0.164046077423017	-0.0142006643882005	-0.272600274406646	-0.158826067609171	-0.175705925862918	-0.0211077504803761	-0.111816130527268	-0.150836880323055	-0.278472016884459	-0.214718379218101	-0.0391455299395648	-0.286861055459721	-0.059360911133685	-0.167352480779214	-0.134903409752643	-0.124286144902713
