	"ACH.000015"	"ACH.000021"	"ACH.000039"	"ACH.000052"	"ACH.000060"	"ACH.000067"	"ACH.000075"	"ACH.000108"	"ACH.000128"	"ACH.000138"	"ACH.000146"	"ACH.000206"	"ACH.000215"	"ACH.000231"	"ACH.000238"	"ACH.000243"	"ACH.000253"	"ACH.000262"	"ACH.000302"	"ACH.000318"	"ACH.000324"	"ACH.000330"	"ACH.000375"	"ACH.000387"	"ACH.000402"	"ACH.000411"	"ACH.000425"	"ACH.000448"	"ACH.000460"	"ACH.000461"	"ACH.000464"	"ACH.000479"	"ACH.000484"	"ACH.000485"	"ACH.000496"	"ACH.000518"	"ACH.000537"	"ACH.000545"	"ACH.000570"	"ACH.000622"	"ACH.000630"	"ACH.000633"	"ACH.000653"	"ACH.000657"	"ACH.000658"	"ACH.000665"	"ACH.000681"	"ACH.000683"	"ACH.000701"	"ACH.000711"	"ACH.000713"	"ACH.000721"	"ACH.000732"	"ACH.000734"	"ACH.000735"	"ACH.000736"	"ACH.000760"	"ACH.000768"	"ACH.000769"	"ACH.000776"	"ACH.000788"	"ACH.000798"	"ACH.000809"	"ACH.000824"	"ACH.000827"	"ACH.000849"	"ACH.000867"	"ACH.000873"	"ACH.000889"	"ACH.000898"	"ACH.000929"	"ACH.000939"	"ACH.000941"	"ACH.000946"	"ACH.000958"	"ACH.001050"	"ACH.001192"	"ACH.001275"	"ACH.001289"	"ACH.001306"	"ACH.001322"	"ACH.001336"	"ACH.001346"	"ACH.001735"
"54927"	-0.126908784037297	-0.390789148523445	-0.134958942568372	-0.397912770527563	-0.191035230798054	-0.326687417665314	-0.268231096586516	-0.246315582251821	-0.30105731816988	-0.15805583736543	-0.299412535976264	-0.227745922854342	-0.210621636216999	-0.103409263449741	-0.290890180059163	-0.0123818199985702	-0.174202378472025	-0.113958435499491	-0.253366568642897	-0.302510823095801	-0.320643187063429	-0.125395650049628	-0.128724464109011	-0.449488378709469	-0.319149941235896	-0.183658886052647	-0.16966147542669	-0.19985008068198	-0.0284682419346297	-0.231489755296539	-0.238009728762701	-0.244138368193702	-0.328488727806412	-0.205358985161952	-0.286316729550804	-0.0760939740355615	-0.165763229954364	-0.335118024519777	-0.202332937910312	-0.150445397899242	-0.229222030809461	-0.297183095754481	-0.387535786617396	-0.253212437415899	-0.445519837354879	-0.175517370415929	-0.401428862565478	-0.165969848802792	-0.217657801184846	0.0198639754781741	-0.234396323307214	-0.483810088733267	-0.150611324709132	-0.193989020086252	-0.516387789654977	-0.0118882939094892	-0.331605422507017	-0.240121118494711	-0.586055193587159	-0.200030481827618	-0.544852410377901	-0.383618227160378	-0.328811788190546	-0.114169680267666	-0.520701002995216	-0.0501097908781768	-0.162807680878522	-0.0995495546138876	-0.185975920073383	-0.107995147327842	-0.139182979648406	-0.121256865516921	-0.176480178810382	-0.0284253588896671	-0.236740773688658	-0.291597571743159	-0.0371561849597283	-0.39232274602271	-0.0408398219625889	-0.247346449760523	-0.13178311789054	-0.234515812778387	-0.162946712027117	-0.213547078697464
"81570"	-0.230867798955382	-0.202710336923722	-0.226384489661721	-0.345382697249698	-0.245252332475921	0.116548296126868	0.0457979898236909	-0.120115550569359	-0.530977551781709	-0.269927021324886	-0.476889742498322	-0.261159178103102	-0.117204109460607	-0.31254490951403	-0.300911462575295	-0.190789769559861	-0.265281444104312	-0.350929812011582	-0.12700313952758	-0.256557395979916	-0.0621312775309229	-0.180232476501946	0.160084925089473	-0.423144002737494	-0.28969481759233	-0.229900289983257	-0.0954671423093054	-0.232497069322899	-0.103463480855328	-0.264751987967146	-0.136565844332154	-0.217142678483997	-0.0795902042994575	-0.310768602205948	-0.190754448896267	-0.411550693804354	-0.223680965009765	-0.42067188899575	-0.175751890228018	-0.295982407595718	-0.307065829997973	-0.124386882473222	-0.460389993461211	-0.134352504315051	-0.451441860659086	-0.299778113508182	-0.307735801073683	-0.546355765480649	-0.253073774958033	-0.272812689136228	-0.228265198179494	-0.0239281477635846	-0.640473426975841	-0.24425681771786	-0.315579059707698	-0.323525558508665	-0.407568540899098	0.0646446215774848	-0.332532809744234	-0.273157393996911	-0.130860937191256	-0.137620526752664	-0.362504586011533	-0.282023416421291	-0.0998148239622257	-0.219390856128855	-0.512313122979215	-0.239637676639995	-0.256573988089888	-0.136572189568783	-0.376111762458468	-0.532947139367198	-0.624520262447708	-0.105850458761483	-0.130649772477758	-0.222475692583808	-0.0543524866163086	-0.189129059124722	-0.036511885488585	-0.33349512468451	-0.561017594602194	-0.240113185143384	-0.195207646429176	-0.102747543508182
"54675"	-0.706604522966638	-0.492779759128038	-0.704784837759981	-0.710677483603308	-0.607756809418073	-0.819013694520165	-0.508428810374836	-0.620540277254791	-0.859968752481236	-0.597379640081644	-1.01936901343398	-0.85694339880414	-0.702752984821457	-0.762692446766717	-0.530234020269221	-0.635435830428255	-0.646939439237218	-0.382255590921601	-0.583656963650396	-0.855295510911501	-0.590724702689838	-0.658338332956101	-0.614238055356083	-0.750112480110814	-1.19385302331352	-0.491970545756492	-0.363657888536348	-0.547770162114815	-0.722202456457932	-0.528884951973779	-0.499723548856291	-0.751457156381106	-0.552285621338443	-0.611678186876513	-0.801859852550766	-0.692923341409434	-0.842575508053837	-0.561503371301729	-0.699458238772431	-0.562795338373512	-0.758833933872241	-0.593343727484378	-0.384617716610338	-0.565887995633595	-0.740729488366964	-0.604170375914272	-0.681789779064054	-0.450041856765492	-0.764061117343084	-0.66377553565585	-0.520239492378643	-0.716155925532146	-0.529967456932107	-0.414063928031386	-0.729697119162734	-0.533186359718154	-0.703543856394921	-0.52112983393169	-0.653989853944779	-0.481463262478302	-0.504445219258134	-0.714779000841581	-0.820845193725202	-0.696671156248258	-0.614330022447475	-0.759098279960219	-0.80395675233726	-0.627640417779882	-0.655582232489392	-0.563632507241222	-0.955905183452181	-0.779930257172829	-0.674609304943026	-0.584150896545156	-0.512225608092598	-0.415465183218782	-0.594112550629162	-0.281770771452069	-0.363983902337301	-0.497153436419124	-0.523187130652136	-0.451777456159142	-0.409423054520524	-0.609454456294576
"10456"	-0.378219461244227	-0.401073755776698	-0.391803388138446	-0.393394451366689	-0.209860005344518	-0.252416263807839	-0.181796995175942	-0.292310653783012	-0.419231977297681	-0.283482456462598	-0.354230091196042	-0.343572675359969	-0.338380699901018	-0.257414903929917	-0.179793853518845	-0.24861941775666	-0.30217503710315	-0.322564068829113	-0.273381772400603	-0.205659730567634	-0.300276804042678	-0.343138941095922	-0.187031870255934	-0.274745552457949	-0.400205096536779	-0.358452791200668	-0.271241208710019	-0.370593574311841	-0.216098128467191	-0.170210921891494	-0.363138882324651	-0.623617930047006	-0.383326873948153	-0.259278809175657	-0.324915877158141	-0.482945366189059	-0.218247558899198	-0.349863919006292	-0.237839460530072	-0.309363129377349	-0.432701617163969	-0.391332220654348	-0.64316132980871	-0.449841549298551	-0.580602478229627	-0.374807250356293	-0.348129299348162	-0.656545416400131	-0.425146649284981	-0.424047978791899	-0.426248257408518	-0.20443794966208	-0.471865247583085	-0.333322081683413	-0.422032594905864	-0.429558304027441	-0.404778687261738	-0.188660414030883	-0.367574479536604	-0.353453183110622	-0.285612226716647	-0.184099622635506	-0.410119283923748	-0.346347507859952	-0.221452675782818	-0.386703812191808	-0.397720916341031	-0.384730158814307	-0.240354943191101	-0.33919325993394	-0.65521528642826	-0.249098365046298	-0.542921641132532	-0.440238998768858	-0.380154704002902	-0.307886354453909	-0.390629635356128	-0.180135516311521	-0.237103942646736	-0.327937085848946	-0.43140975066461	-0.295191678060475	-0.250918372590957	-0.322186295345358
"4670"	-0.884586821974715	-1.03111352541934	-1.25829410520853	-1.02642443235333	-1.02029281911019	-0.731696810364814	-0.907939267577627	-1.13489882888517	-1.15316655905152	-0.705355403172231	-0.993870984879026	-0.863502808427554	-0.762327428787299	-0.954585733660859	-0.976037751687373	-0.921087101194828	-0.649089041047358	-0.70638665101783	-0.93507737067067	-1.0351090589667	-1.08698583784056	-1.12387009645762	-0.981521633331079	-1.04140221419918	-0.864091555384996	-0.792576621866653	-0.877658514012114	-1.02979360646119	-0.972416779289643	-0.932408951467324	-0.893126021255161	-1.07058633427378	-0.768400963792935	-0.937833829771477	-0.870761023411763	-1.10741355118877	-0.919528074863507	-0.964520519666238	-0.971827862784657	-0.67423209415923	-0.814520018283983	-1.0977344113445	-0.936447009378587	-0.985320754660278	-0.840309430952571	-1.03261843299727	-0.971772619031705	-1.19581534739967	-0.937221955490384	-0.916204005197292	-1.16407391849168	-0.926843228779697	-1.09725957435471	-0.983386428519258	-1.02934247976619	-0.879661991533534	-1.05152550996946	-1.10678134218931	-0.94335029154759	-0.876661856176785	-0.903659282617409	-1.03647531079216	-0.986472915597755	-0.783283000761175	-0.88615308748246	-1.0816285604955	-1.02440871902496	-1.08915840205028	-0.937972546926544	-1.09849441030755	-1.2374159982743	-1.16575484518622	-0.925180174527456	-0.785757046252431	-0.857321608714304	-0.846360454587977	-1.03076343877802	-0.942647769934052	-0.525621116082729	-1.02925741879101	-0.875758900383064	-0.910883003157787	-0.955225785837258	-1.03301138418839
"3336"	-1.67141639801565	-1.66864567501128	-1.81692334124913	-1.50805704463679	-1.62355787917863	-1.65699138185736	-1.39080440147595	-1.48762475705125	-1.61430684064628	-1.66109271922078	-1.96336829726802	-1.87688480805674	-1.73812273629291	-1.5746786406843	-1.68923885521013	-1.61351483771198	-1.43837814296575	-1.47773471805922	-1.9869636780609	-1.90090706194041	-1.47609944840258	-1.59935498719534	-1.75121652946801	-2.02246839729332	-1.46843281440771	-1.56855098696612	-1.19099395900724	-1.62344301091241	-1.63447666515706	-1.62593382345577	-1.5550942521786	-1.25746816556064	-1.30975275451965	-1.5706393786393	-1.70597939795458	-1.64756250891436	-1.62731981641353	-1.48805695335659	-1.56136990805778	-1.3575418931088	-1.48676521483022	-1.55279820481802	-1.48724023842467	-1.63564317629425	-1.77615489255074	-1.43692424807462	-1.63754193511689	-1.75072138715057	-1.8649586065846	-1.66769244893736	-1.58355026817862	-1.60485943178926	-1.4757113865598	-1.73550826456825	-1.50042945831216	-1.45422130057268	-1.51188838534007	-1.67743755983985	-1.63734813641465	-1.41825614030384	-1.65709956351111	-1.55174451513145	-1.52802998197637	-1.754525905602	-1.55359371408146	-1.76136729075287	-1.70614272394591	-1.46213070511774	-1.67395856295438	-1.40523816547419	-1.62028384896905	-1.88527872060712	-1.82312143828726	-1.40163522678212	-1.34115503448886	-1.41491916536802	-1.59770907744374	-1.4173004191363	-1.6825441389008	-1.27984383585909	-1.46911431516983	-1.34403885368631	-1.4715444487808	-1.53444040835785
"27429"	-0.095105622244402	-0.218013031221474	0.0747677578637885	-0.221512161037196	-0.254539759834136	-0.0796768992439743	-0.229907736635909	-0.224327193130972	-0.453746349165312	-0.079843340297243	-0.304601102322479	-0.389169229037384	-0.086500624140057	-0.239777612185466	-0.322753353395023	-0.117820916547999	-0.156644751688385	-0.0278016194871108	-0.291318949034893	-0.134959450134168	-0.0436021464193012	-0.0619051945858388	-0.0783733005993438	-0.19565948952187	-0.495827258023473	-0.1997757595999	-0.144310536067321	-0.143442565867586	-0.040490181257092	0.00726723964286078	0.00350863496650194	-0.225025701829573	-0.159894166247748	-0.0861544714156909	-0.221464843908892	-0.3944604160077	-0.207294230794159	-0.259487363288441	-0.282198349225944	0.00190607670551559	-0.146776628384287	-0.195304858807701	-0.460683239586447	-0.118716200348564	-0.43537611806066	-0.27923809879375	-0.237164432339789	-0.364294415409561	-0.130908242231768	-0.161491111419674	-0.136319634533547	-0.307143767497812	-0.5979822586795	-0.0652559934322336	-0.268317296990677	-0.432214046592449	-0.283036312661287	-0.0770696003682564	-0.419897313810306	-0.00984302520672123	-0.0252006322705365	-0.290650545694935	-0.253545883381012	-0.322204850402494	-0.0585895520570465	-0.29875538826649	-0.286545564540273	-0.064821791202577	-0.335919928899275	-0.165228417271457	-0.401522378110006	-0.174872876449241	-0.433843215750148	-0.0549194136495639	-0.0863607647663144	-0.0802194718779269	-0.242246898266162	-0.161759769012621	0.0929680485868989	-0.285850949316661	-0.366356320103121	-0.157231454475634	-0.217370555036142	-0.00749004131715126
"10989"	-0.0737843003681232	-0.0630435463477791	0.0138733189603745	-0.19555247161016	-0.0375027803054997	0.0188561757861374	-0.0969196475235539	0.0176169637673965	-0.196505139500632	-0.0660685897022564	0.102474502182803	0.0318074155634335	-0.0643126982935921	-0.0317908826862669	-0.16865855536676	-0.0589658438798731	-0.074209633381238	-0.10688520010587	-0.00322048706940002	-0.131108184900215	0.0683981218163626	-0.278113478352796	-0.0206411438703844	-0.237806430418549	-0.413495436633472	-0.0632811498900761	-0.0144692493573917	-0.222872003537334	-0.022207502259334	-0.062361463111036	-0.047796882414079	-0.236930417751763	0.0398287909424684	0.0128063615907549	0.101630836224841	-0.276535574860178	-0.0589819046925609	-0.15350253658139	-0.204573429833584	0.0669817456864049	-0.285757545266307	-0.0802493289029659	-0.31044958787451	-0.0524417406694991	-0.143526638724896	-0.0868614301053229	0.00870087452764781	0.0566897842977211	-0.0868048759537106	0.0387220348908845	-0.0569580582629853	-0.0379463361008328	-0.312300101831532	-0.0963330139669887	-0.217399542889026	-0.068007726000031	-0.187836346563411	0.0543424009154359	-0.0932175320611561	-0.0553784239670779	-0.108464483092525	-0.119989032341754	0.0695125596497385	0.0500957453244329	-0.276409393411323	-0.0341383212248148	-0.107562056689443	-0.0255741584696127	-0.121427085191753	0.00473609332991123	-0.153669162503565	-0.20676651459975	-0.202040742633661	0.0434634640969673	-0.030909705421291	0.0768501506324061	-0.00722052117600551	0.0466001666954738	-0.156541416674347	-0.0537321143198976	-0.273219021853665	0.0659124763121713	-0.0912419118094692	-0.0804043433270382
"92105"	-0.935974021107702	-0.970736915318816	-0.996382562490607	-0.93817614657673	-0.945466407259716	-0.911831219690266	-0.830299224459358	-0.976109089528585	-0.966090060375019	-0.999482284486315	-1.13734310113462	-1.1666219825098	-0.877143406075978	-0.977351690772714	-1.06819981671936	-1.01473761737662	-0.925733025569098	-0.916970359253706	-0.997905696965354	-1.15073905465131	-0.843981179694964	-0.92638771807757	-1.02483684629259	-1.24284679442086	-0.920814109442324	-0.909788301677384	-0.876390763561881	-1.07010921570016	-0.97071322021852	-1.10861547224866	-0.749395129258403	-0.765159969028182	-1.06730348259865	-0.936483885227168	-0.891409786853091	-0.899460182543464	-0.753743941593628	-0.813881773382325	-0.840039025393281	-0.765228020877291	-0.743557637903457	-0.926083797346376	-0.87247379934949	-0.899174135926043	-0.802649945062489	-0.93665618795473	-0.813426028866164	-0.90313998173505	-1.04851672722395	-1.00814756046612	-1.00228301935708	-0.838122414273677	-1.0754650903118	-0.852515585721099	-0.809876673572048	-0.905093710903567	-0.917647626188442	-0.907047647631925	-0.809259232003581	-0.851769461738183	-0.859789245155143	-0.935701088591183	-0.795170800158265	-0.761962407245805	-0.91842608780358	-1.19744327564977	-0.921957549699476	-0.820756772621297	-0.973688389285103	-0.983631999494945	-0.837218092307967	-1.16927202394253	-0.97659927664274	-0.972975785883766	-0.866309589819222	-0.584548385801176	-0.945618291062256	-0.66854454254227	-1.09022319972458	-0.993105502320859	-0.681525933103271	-0.845995234983366	-0.774413312246272	-0.80315179072329
"23788"	0.0258997977044472	-0.202004112817177	-0.195173373285013	-0.0780770605355427	-0.177120538410731	-0.320435295294048	-0.366009708470194	-0.124823426623951	-0.169207231960411	-0.254689686595886	-0.261210622990988	-5.09943092109318E-4	-0.166153121196925	-0.2481238673619	-0.204511312119284	-0.12295181569136	-0.226437759652525	-0.208890731352805	-0.0681150743245604	-0.143362376946885	-0.159108875419461	-0.0530795381559588	-0.179861447398365	-0.40505084108304	-0.295981732483906	-0.204176549556316	-0.338221360728655	-0.235224014936663	-0.245279662940794	-0.283592559182385	-0.173246102059209	-0.150550025922881	-0.180066389193617	-0.200359799141428	-0.299713429570485	-0.390712766398866	-0.286034184178938	-0.337135030484231	-0.229365636916389	-0.20695453460913	-0.291156437503762	-0.17477547453187	-0.0284662064058241	-0.491964786406844	-0.178867040212628	-0.289493204719282	-0.301129106792885	-0.190281696011766	-0.19755679338147	-0.278298454539381	-0.302854176555434	-0.164965076308213	-0.208273089845914	-0.171807241084111	-0.42627045669274	-0.289251432986717	-0.164379773424845	-0.012921687046455	-0.29510466710411	0.143232214263376	-0.192757385046822	-0.194300777234253	-0.316794195140714	-0.0815321701680876	-0.201797943018983	0.0340525576337004	-0.110071463315313	0.093606088385575	-0.308093888824684	-0.266623096669342	-0.153516403983365	-0.255555570615094	-0.216884720019102	-0.142459451714173	-0.214325045740565	-0.0397441688566367	-0.0114710074829967	0.0759048859539013	-0.123908042782347	-0.0850830595583437	-0.470906107067484	-0.00759669494205833	-0.177696960850269	0.0467484449597679
