	"ACH.000014"	"ACH.000036"	"ACH.000041"	"ACH.000052"	"ACH.000075"	"ACH.000123"	"ACH.000127"	"ACH.000146"	"ACH.000227"	"ACH.000232"	"ACH.000237"	"ACH.000238"	"ACH.000246"	"ACH.000250"	"ACH.000256"	"ACH.000288"	"ACH.000294"	"ACH.000320"	"ACH.000322"	"ACH.000365"	"ACH.000407"	"ACH.000415"	"ACH.000416"	"ACH.000452"	"ACH.000466"	"ACH.000470"	"ACH.000472"	"ACH.000502"	"ACH.000517"	"ACH.000521"	"ACH.000545"	"ACH.000549"	"ACH.000550"	"ACH.000579"	"ACH.000588"	"ACH.000591"	"ACH.000616"	"ACH.000649"	"ACH.000661"	"ACH.000663"	"ACH.000720"	"ACH.000735"	"ACH.000738"	"ACH.000748"	"ACH.000760"	"ACH.000767"	"ACH.000773"	"ACH.000783"	"ACH.000802"	"ACH.000823"	"ACH.000827"	"ACH.000839"	"ACH.000848"	"ACH.000882"	"ACH.000947"	"ACH.000948"	"ACH.000950"	"ACH.000986"	"ACH.001001"	"ACH.001232"	"ACH.001239"	"ACH.001318"	"ACH.001532"	"ACH.001554"	"ACH.001735"
"25819"	-0.285836731793833	-0.0820571010477281	-0.342973194340545	-0.356256604608089	-0.174320892844865	-0.37038754174114	-0.331741876881128	-0.186605905877026	-0.317213681818378	-0.270395088381522	-0.210108748092772	-0.155927906131183	-0.283720839404757	-0.309280143870644	-0.346018656974436	-0.214221725624032	-0.383010461246494	-0.225887034582268	-0.365856274657421	-0.247370599040886	-0.251160287021089	-0.187489418627873	-0.288939426659025	-0.245043183279128	-0.352301201374326	-0.239560766328594	-0.273639297886371	-0.265722561983822	-0.280765990372851	-0.139925868358909	-0.115375745918588	-0.266531098360139	-0.198501505420108	-0.197893044074398	-0.21381158090001	-0.298475557922935	-0.33737282192686	-0.271660370617979	-0.0653059052308023	-0.0950050511487676	-0.200660973052308	-0.1704600519014	-0.252088908752025	-0.16345960411222	-0.237960811461727	-0.301878501429116	-0.263894528066411	-0.269586922501274	-0.170063036114948	-0.263634906467752	-0.199997333503238	-0.215334147788266	-0.171535346941632	-0.17236846587231	-0.054929381181721	-0.352858005862971	-0.158127766603088	-0.220231323820788	-0.199488444137075	-0.264815021199872	-0.237911897914051	-0.334989901179662	-0.21361099328287	-0.230648732090567	-0.233349312493723
"1265"	-0.543394322824633	-0.492029914001637	-0.472035833346583	-0.358348007833008	-0.461443590221919	-0.44898527924339	-0.624234133162316	-0.339060661440418	-0.457344494044866	-0.548311915762928	-0.68961848573513	-0.433788336270202	-0.481636180110321	-0.590131687321867	-0.473426205410419	-0.38437545524406	-0.311718569811699	-0.419861389323897	-0.505290790510879	-0.574416532560459	-0.466898692776168	-0.476689332978357	-0.594065356038125	-0.348898749568144	-0.661203194800937	-0.454404616678568	-0.351443578719541	-0.467341076241005	-0.564559134141048	-0.51587052851908	-0.350244855744527	-0.456628946533797	-0.564699698794344	-0.427210986334141	-0.522542180325735	-0.471336107782413	-0.404986827920421	-0.442547079911789	-0.447710446204547	-0.351256908136522	-0.422221856185439	-0.478079067693585	-0.497143223876556	-0.402084124468574	-0.357661756782301	-0.689087682731848	-0.585038409495102	-0.479096295955871	-0.482716391513676	-0.389704182449333	-0.480440815021734	-0.291441968136692	-0.411255945326979	-0.608001009142419	-0.359199310972297	-0.381820488715607	-0.601727960711286	-0.598960185037249	-0.623748698283347	-0.455385034790074	-0.484711752861959	-0.676507754091866	-0.489215408975509	-0.504582414741283	-0.621728600686786
"51596"	0.0138502647454691	-0.177939692043252	-0.0788768512232794	-0.0527795110192762	-0.0207354979056512	-0.0617186731756874	-0.0809119997742382	-0.0962974542352861	-0.0395824288018924	-0.0214558373362315	-0.0600465352686103	-0.0605305758962515	-0.0859549848387505	-0.11154117434144	0.0825011215000638	-0.0305442820330451	-0.0346649273472138	-0.033469007035883	-0.118405150703003	-0.0848340394176872	-0.134318054241695	-0.102099227639045	-0.0819898477951733	-0.0945487505609404	-0.100317138690153	-0.0714510897699122	-0.00398703547080033	-0.141867052729295	-0.055691739138754	-0.0713467402533245	-0.105809488605964	-0.0396214230620436	0.0108372793626753	-0.0601697967284039	-0.0920405764933517	-0.0281472071798596	-0.0216693772700886	-0.0639476824529045	0.0296594770769455	-0.106006277753068	-0.00387133860442632	-0.04756765459799	-0.0502203428039693	-0.0486407538197692	0.00640789151226411	0.0701559391224501	-0.0218870495784905	-0.304568796920409	-0.0278276262917075	-0.123546323291489	-0.0186646097826033	-0.0919158245977256	0.0674091860378281	-0.0262199833324389	-0.132152498939472	-0.113931790804119	-0.204106114620642	-0.0147358993210081	-0.0659817095392568	-0.0444321359390656	0.00476610218626113	-0.0290804534765147	-0.17028490538291	-0.134497222369713	-0.00476373101708353
"79901"	-0.0846605166611239	-0.0159374236622765	-0.258237060408788	-0.232155180655808	-0.0559154401160641	-0.0963774400265974	-0.105579454437265	-0.104408585415547	-0.084722149745653	-0.0923994196511945	-0.246308003384287	-0.129567470507334	-0.104929860397404	-0.186017104182351	-0.0214759423453794	-0.135871795051631	-0.167316886368285	-0.147472216557618	-0.233497551846666	-0.170768618117118	-0.0267559029842238	-0.199384136690501	-0.127364809120863	-0.133124084114603	0.0260764603658682	-0.195712849345504	-0.124804021983006	-0.112645257883723	-0.186008200507719	-0.281130248361877	-0.148824207489485	-0.114040817679117	-0.162860844340364	0.0198036363668346	-0.0695800551224057	-0.247696046511484	-0.0753375316358722	-0.102471687968724	-0.121237297617914	-0.0710624152584909	-0.233312570680132	-0.136430470121018	-0.183028302781384	-0.12244643119952	-0.201614259221911	-0.232904813750896	-0.0510876289878884	-0.16690914138712	-0.14661695998064	-0.0625118244449819	-0.145471360751083	-0.163904347053187	-0.236302165269541	-0.184347894513484	-0.211274521030128	-0.135295493195679	-0.0291220597728792	-0.167935558163028	-0.105030103824825	-0.0800922916754993	-0.239124888114397	-0.0604421409352373	-0.133018842432896	-0.20585419019553	-0.170568943369025
"51473"	-0.101961639002949	-0.190804371718584	-0.117516481800149	-0.174269460132547	-0.184277171921621	-0.171782045994854	-0.168714571090609	-0.116911741156692	-0.249387747070162	-0.184383527058587	-0.0278292835105003	-0.113395010390553	0.00740998153199517	-0.154465565022604	-0.0380287355640359	-0.191098203558673	-0.0922652159483902	-0.28132611816502	-0.0887526235030296	-0.193195610695928	-0.234320875687247	-0.0962178765798331	-0.177742461552801	-0.199130615499868	-0.198794792393333	-0.28345662936153	-0.115073390890288	-0.172278528972403	-0.0732820313748824	-0.146537541926065	-0.159214668115212	-0.241107826555325	-0.169678005404831	-0.206831576479558	-0.16783971430058	-0.251841718868175	-0.0500670549750258	-0.105381013039528	-0.201365092079506	0.0352857004575706	-0.199884180870467	-0.0735539441458486	-0.197199741454133	-0.132618338042043	-0.065531396619752	-0.23969732746577	-0.149227430029776	-0.262068858325448	-0.141193427595066	-0.149348669025136	-0.201339358368905	-0.114792656776152	-0.0793872739168224	-0.166704058857271	-0.168214043771311	-0.0816888972434429	-0.233527338479661	-0.0556644985395207	-0.162242327609915	-0.248318541458578	-0.149106209905889	-0.167398303091275	-0.0863468064331726	-0.169406105023983	-0.131313858395192
"100288801"	-0.397745552577998	-0.337154286752438	-0.262220316327626	-0.344458204917051	-0.402130810282864	-0.35382451407352	-0.293200234094553	-0.32019929900465	-0.136856473834954	-0.360178823220848	-0.31800378593679	-0.360585256733051	-0.387445745134729	-0.166911185506169	-0.281749298505602	-0.277340526662026	-0.378544652594194	-0.362899218159451	-0.366896614794987	-0.349528692490749	-0.327130268711727	-0.189183712057003	-0.295542831961447	-0.284767926211289	-0.443799288404077	-0.29132965498866	-0.24641827876867	-0.413403785697112	-0.341691137335229	-0.213225335224667	-0.347444059062156	-0.410072452929308	-0.346114711547199	-0.442318130157226	-0.444936884564204	-0.339550838404957	-0.166969258735542	-0.306357111311219	-0.308739790584293	-0.195077205674466	-0.361169300179543	-0.510783543463492	-0.214997444952192	-0.213098091328761	-0.208453864396456	-0.403852207339617	-0.452733267684917	-0.36340240956781	-0.169352701748578	-0.2737533293138	-0.29897914807189	-0.339456344622482	-0.133443629839933	-0.197153400017744	-0.296891989172373	-0.534721221472135	-0.36811890562364	-0.470690363244806	-0.363890097472688	-0.520040534535508	-0.35344364746345	-0.34083049917072	-0.345706923837941	-0.300553428267788	-0.377246092046861
"3133"	-0.380307904604703	-0.127548922502931	-0.172646427883878	0.121647692816475	-0.250463817169698	-0.0944894674796632	-0.218467670592951	-0.0748588490479642	-0.087151650763335	-0.123719355262974	-0.127640875542965	0.0124219567935397	-0.145166660035014	-0.325527688688278	-0.0322530393154969	-0.205106288906834	-0.174022903993201	-0.0559824045019073	-0.095162444274515	-0.115941613413097	-0.0670497602466106	-0.189639964943978	-0.213002654613264	-0.323581316094844	-0.141206613086095	-0.400808554857724	-0.164782085426272	0.0591234551949378	-0.258109732801229	-0.128505006119784	-0.130432369822541	-0.128264548017584	-0.167742067367842	-0.134823177827664	-0.168116665806323	-0.215900942178473	0.0862954640426155	-0.181314131899478	0.0326405110938155	-0.0462015644858704	-0.2248286887629	-0.112232355579427	-0.209860153992989	-0.127681690388708	-0.167743599468342	-0.143682986574338	-0.274999069272862	-0.299703636496288	0.00272088462621556	-0.0762583725926255	-0.0829542056076455	-0.304588049361613	-0.0934840479701969	-0.0660527919901269	-0.0293701564797364	0.0540366975892113	-0.100003763291495	-0.198484723655627	-0.169101788943483	0.0828864854616191	-0.0142746132026631	-0.138533145876441	-0.0727190936499081	0.0191322580801944	-0.140919640603578
"3159"	-0.645233920968607	-0.373397945463609	-0.386848407659157	-0.502815231304085	-0.332924359801375	-0.460209917032326	-0.528536109967223	-0.375287790818635	-0.573363381547944	-0.526472410837232	-0.450310611528368	-0.395700690100519	-0.545131604627275	-0.445322624498201	-0.385227822953128	-0.456401393954623	-0.471311069271271	-0.194123052962284	-0.656693333239606	-0.537450120434371	-0.60663865330648	-0.707603390408062	-0.639354122713788	-0.647755882026317	-0.509656674246488	-0.509723386428419	-0.405745243714771	-0.333023477159338	-0.424903109913266	-0.467266767669003	-0.504705417997876	-0.482991405230064	-0.378256309518855	-0.481406191444763	-0.372659297279739	-0.450677441069536	-0.466611532547253	-0.428016507924883	-0.409256636424067	-0.320188499916101	-0.49150518050049	-0.568317108275295	-0.467853300422453	-0.218380269747315	-0.379071920261847	-0.429991384268903	-0.429196549758164	-0.562346680226014	-0.400680822904887	-0.401242263337931	-0.338618359091986	-0.756656845941603	-0.418894447640908	-0.400053945073764	-0.48075562838035	-0.607086876125374	-0.494947297256991	-0.570440488458854	-0.50164229631736	-0.469041155013655	-0.531867845259495	-0.630094882831773	-0.471974223347724	-0.367261322665816	-0.373081854718742
"10581"	-0.776178144732848	-0.741290889925337	-0.512795369629125	-0.49492866084214	-0.842127186258347	-0.762928667192964	-0.612087841811498	-0.682265801585744	-0.748691969290997	-0.841239246548029	-0.736654779430489	-0.656034239142589	-0.480428168231313	-0.687329142445381	-0.70006750128685	-0.706499192582991	-0.983018908244991	-0.805054974288935	-0.596354527577179	-0.640978349593219	-0.813284827089394	-0.537954205754786	-0.788549896786953	-0.777669123471428	-0.620283042399131	-0.873056084129652	-0.791478339544716	-0.608952719147361	-0.747101213248749	-0.612741852941536	-0.708249023966172	-0.765010468921637	-0.626973391609362	-0.509166230781793	-0.746867828199855	-0.683322017009603	-0.499537060620406	-0.723340954321248	-0.691598197660649	-0.681330591152895	-0.724027071380931	-0.555046552320972	-0.577265150259951	-0.602301698261562	-0.783926088597555	-0.713315212504744	-0.85427003615774	-0.893023499924356	-0.656929479438558	-0.546068456635564	-0.683909728057689	-0.802152473167248	-0.592980597204254	-0.60646228747809	-0.569613844998586	-0.491052505273417	-0.738624412330403	-0.657887468749001	-0.600347730115781	-0.547101749590208	-0.763087742609068	-0.479843370176288	-0.603653389849013	-0.617545017830878	-0.592643871540237
"10410"	-0.958023255748869	-1.02831514175305	-0.824984056689255	-0.954313369019711	-0.736478369275863	-0.888666901619784	-0.695433651886804	-0.844933139770623	-0.894968946540645	-0.780058735951857	-0.582735093957436	-0.82170698598691	-0.717335199072345	-0.758875527924753	-0.899671731321148	-0.847829551940208	-0.945561199878199	-0.814978965637658	-0.881624743366216	-0.830307963162543	-1.07987428793964	-0.622351001852231	-0.91635814496561	-0.959045158951924	-0.74380303983907	-0.984247891269729	-0.736141820951627	-0.670907698563398	-0.769723032073129	-0.900776676202785	-0.757817060078465	-0.668327841394042	-0.77213415384963	-0.941396473757059	-1.02072679057814	-0.829290163596771	-0.711871205383979	-0.702252369081678	-0.671155270031722	-0.757015741766404	-0.726155607754388	-0.798125791740861	-0.813536712650681	-0.71826043562653	-0.753136510503507	-0.786286936764951	-0.886383956132302	-0.838904760490294	-0.813276837065544	-0.534141042131013	-0.647618242706378	-1.05057226062663	-0.921832748324128	-0.786286730203881	-0.765287726893216	-0.837686866621582	-0.754386902246504	-0.964933885212117	-0.677763874494361	-0.642771342488126	-0.689449594482446	-0.702286887071676	-0.656877561998852	-0.752442210254668	-0.630186458668417
