	"ACH.000014"	"ACH.000017"	"ACH.000021"	"ACH.000047"	"ACH.000053"	"ACH.000082"	"ACH.000085"	"ACH.000118"	"ACH.000138"	"ACH.000207"	"ACH.000215"	"ACH.000226"	"ACH.000233"	"ACH.000248"	"ACH.000251"	"ACH.000260"	"ACH.000277"	"ACH.000278"	"ACH.000332"	"ACH.000352"	"ACH.000356"	"ACH.000365"	"ACH.000484"	"ACH.000579"	"ACH.000580"	"ACH.000584"	"ACH.000620"	"ACH.000637"	"ACH.000646"	"ACH.000657"	"ACH.000697"	"ACH.000699"	"ACH.000725"	"ACH.000771"	"ACH.000773"	"ACH.000783"	"ACH.000822"	"ACH.000829"	"ACH.000840"	"ACH.000846"	"ACH.000855"	"ACH.000900"	"ACH.000912"	"ACH.000915"	"ACH.000929"	"ACH.000943"	"ACH.000957"	"ACH.001134"	"ACH.001197"	"ACH.001239"
"51225"	0.00866973089378744	0.0491149070753766	0.0717365449382671	0.101782261576839	0.0821604294468214	-0.0154238757956126	-0.00899215666231835	0.00111535468796456	0.0095805392694754	0.0147432809341053	0.0804071294380403	0.0735722575398834	0.168133441454495	-0.0129674495924789	0.158696222626467	0.126666339550655	0.0877088820888282	0.00130189250798702	0.0453110859474386	0.0773986350857594	-0.0387967894978755	0.0174631427718337	0.00325477020278031	0.193560832555139	0.11194315557931	0.0120304329773982	0.132142154286585	-0.221678102548941	-0.0289298398066147	0.0404903481888646	-0.0514207503773091	-0.0361201385454729	0.175945358780278	0.0426278565683337	0.134815150651468	0.0768411010025916	0.0218620341257864	0.134869219259696	-0.0912541276658154	-0.0275593906665667	-0.0436855659022902	0.0288237844214797	-0.0801754997273989	-0.0538189766067912	-0.0772524571915726	0.0399815243753109	0.219863614796907	0.158041198788443	-0.0986010654950987	0.0495814748105052
"642517"	-0.0515145338696535	-0.091851954320911	-0.0841952401187311	-0.0213158698526032	-0.18427234012381	0.0659815946911974	-0.146055246047272	-0.0199653387778749	0.107386370044275	-0.0466348670651614	-0.126935150886729	-0.131331880387429	-0.0877029508860385	-0.116025263073544	-0.11412839915102	-0.0390812407991544	-0.0356462318785578	0.0376006570157663	-0.0743592117055935	0.174626065391182	-0.1369269139305	0.0612457130403068	-0.172669092705086	-0.322578149111192	0.0167753997961362	-0.0564113037971726	0.0157692196660592	0.125383692940774	-0.0587590821858016	-0.139095608814704	0.0460146095024084	-0.209727482290622	0.148197628099018	-0.0554071617894073	-0.185530262210449	-0.0705095152857992	-0.305607529469675	0.12117704345581	0.0461660595708948	-0.0945434318371786	0.0416468801690106	-0.106494924951075	-0.166690762888417	0.0600255843290844	0.0485713422327436	-0.139299771374408	-0.0710074930169796	-0.250696829448352	0.0350682118626287	-0.133129503350372
"200159"	-0.296055219598318	-0.216256495162193	-0.251234412971696	-0.120989361313597	-0.209198911362274	-0.297020917852858	-0.385638452370739	-0.225546083197091	-0.140940006543802	-0.0988502112253481	-0.273801703025012	-0.363859461551815	-0.338897585969443	-0.0762715269521419	-0.207204207743955	-0.239915338907607	-0.226046607400805	-0.338949954229459	-0.215270253636885	-0.176475043154571	-0.12085094805368	-0.24906818996087	-0.412350877173394	-0.432113891314163	-0.158772196119599	-0.194295347009627	-0.238206824083653	-0.0638731169602584	-0.229297550445564	-0.372377725806596	-0.23632572725016	-0.239099644116973	-0.162642304202233	-0.0897362272174582	-0.349551156505485	-0.205184002267392	-0.271992847309496	-0.379745018592354	-0.349432374943827	-0.00176602505605574	-0.309310294339824	-0.131204568361939	-0.273041160775184	-0.225189156777296	-0.178019971862026	-0.301810166524362	-0.367602248376546	-0.178500049327513	-0.285433818771383	-0.356185764728394
"93659"	-0.301491432422018	-0.122771157683794	-0.241811793457863	-0.332042167964746	-0.316761761765655	-0.21217006921706	-0.29397939173164	-0.287703682377739	-0.289151376437389	-0.198759450588148	-0.254438765375132	-0.251891242988629	-0.24285949691542	-0.161606646692778	-0.377352078549905	-0.25116078498602	-0.20816351111344	-0.21844046634104	-0.297524368303169	-0.213814587898056	-0.188665419577943	-0.166238603528063	-0.2595306205229	-0.330998714352439	-0.200524633105524	-0.256825990876193	-0.267821666711748	-0.285443820913848	-0.193829018905607	-0.187248968600881	-0.286103976293518	-0.29894038804274	-0.197967264910151	-0.252236159872133	-0.205810549126721	-0.125583487808972	-0.261938260588022	-0.271574712948161	-0.170623516432351	-0.298331247029681	-0.208656695088267	-0.259928995263108	-0.24026912542297	-0.270992893266371	-0.108151102972769	-0.21889117665318	-0.152603188872909	-0.203317878367123	-0.243056885005777	-0.198458784958928
"2495"	-0.237496458288968	-0.15525208465031	-0.311590251682375	-0.225470122834256	-0.355341787240024	-0.303163712234511	-0.34554631685488	-0.322156129244521	-0.300568681198736	-0.413795278301278	-0.217844469811895	-0.193760500709991	-0.374696118403286	0.0170068269194562	-0.25254154957986	-0.265549978138992	0.138194213896171	-0.21584056663133	-0.165624864003277	-0.171175114753018	0.059829909804011	-0.364242602144446	-0.299938975830115	-0.514349621356184	-0.0481804296757914	-0.263943426939073	-0.182524213919649	-0.487239310978262	-0.156925463460136	-0.289535878704347	-0.529900359511961	-0.222987906202707	-0.461319667353154	-0.214837388546197	-0.33246041146408	-0.278388128515114	-0.353618036449469	-0.355637926780094	-0.148228954874602	-0.219812823934687	-0.388401668493586	-0.237480582499616	-0.302236142569812	-0.141075739465656	-0.502285264450839	-0.237889931559952	-0.426765596295702	-0.214737488145211	-0.389637099221688	-0.22370219544714
"266977"	-0.0142935051306408	0.0104610620875197	0.0994133059543983	0.0674339199106724	0.141947273239507	0.00123872900170486	0.0625161686503759	0.0233867144970008	-3.67700045952554E-4	-0.0238758651070361	-0.0351134775037018	0.0941281480261045	0.0933284873517876	-0.017123977860314	0.208752445835487	0.111491070165965	0.112448727558521	0.165935008575512	0.00124097227162469	0.0693703218463289	-0.0295767686392829	0.0497512739772167	0.143917952627403	0.202844880821993	0.0345437969655243	0.034001975130135	0.108759894185491	0.0891886754194808	-0.0235984649533138	-0.061100784852406	0.0263517939907955	0.0544778331379682	0.166934534274313	0.0439928566727978	0.219661021232894	0.104222411583876	8.059593985961E-4	-0.115313553908892	0.164451360750942	0.0447764022158768	-0.0664458339742091	-0.100412461170355	0.0110369884079346	0.0210759843990846	-0.0299182440174147	0.00866327878191975	0.157051553653811	-0.188350605441893	0.0886823890365035	0.131800853605712
"3033"	-0.13801661119164	-0.146400487926457	-0.0545244373114265	-0.0955101248838015	-0.0533504906235856	-0.129209890558749	0.0750549382730576	0.0430968752357347	-0.0662658920820674	-0.116172045626526	-0.130731675951432	-0.113923485488053	-0.117980230179797	-0.100781415024659	-0.111311033591597	-0.111218091083718	-0.13551839372676	-0.060668639130804	-0.069460405553036	-0.0119902473482152	0.012904151879953	-0.0223231577455472	-0.0541516627578183	-0.361092575670126	0.082517199802105	-0.102579621874852	-0.128148380803059	-0.0929598030593543	-0.107572588163985	-0.0778834404218046	-0.0728141441152551	-0.0842602633376587	-0.140088378168685	0.0390258141761508	-0.122254796986174	-0.21237846759868	-0.0472208835756441	-0.0720362258356225	0.0111716369939376	-0.0811416015992906	-0.208090092329392	-0.165405577643841	0.0119751628023143	-0.0346904887117015	-0.0397246568310983	-0.11852495530261	-0.215417409885847	-0.203911759481741	-0.128331110397361	-0.0689357722094043
"3384"	0.216145262893443	0.00500853103603047	0.141051728207222	0.116159686251281	0.0695455030892144	-0.00202512606599258	0.0543411017057089	-0.143856646821889	0.0505293886081201	0.15633372899034	0.04311659921518	0.115350117315639	0.15363439646986	-0.168313010105094	-0.142965589903678	0.0447584807590708	0.0603704896111411	0.0636240182536733	0.0655019452695132	0.152399448222869	0.0654514094331227	0.0431135896994979	0.165987976080226	0.339721929276434	0.152142550353062	0.0801624714780914	0.093883804148844	-0.152218784165544	0.13217825782474	-0.0249160893934721	0.122458080216928	0.109868842999001	0.28880183641412	0.0689540948918473	0.0912071107992149	0.0496209440802172	0.112473372528847	-0.0935680790734107	0.0249682830854674	9.28033496856103E-4	-0.00436505292837242	0.0630810470645623	0.00541733017093741	0.121340887246433	0.0316046191946628	0.0972976412452694	0.17129095711121	0.195457229917047	0.163426647152743	0.0736635222915149
"3609"	-1.10824773505769	-0.577507283206196	-1.0614355158978	-0.81157875968383	-0.826046123043268	-0.920954020424891	-0.917605955146467	-0.982850682564271	-0.91009271508792	-0.62092323065372	-1.01336591621786	-0.735848917658872	-1.02901156269901	-0.857535737967062	-0.883924733496327	-0.888165172178331	-0.388086621603966	-0.94762704468989	-0.856060852437494	-0.811794667509826	-0.842853138960112	-0.98980036747269	-0.933503001332127	-1.13088282097136	-0.896872947602951	-1.0078488602398	-0.895207971645918	-0.825300531825836	-0.893141056711065	-0.863016662503252	-1.13220372998109	-1.02848390681572	-0.783230747671965	-0.943747183567292	-0.866710384639946	-0.781329950069879	-0.980707344727432	-0.741813539661123	-0.888281825372425	-0.839958236188774	-0.826958966828509	-0.85889175912687	-0.833805138967086	-0.92441978409072	-0.672373195099955	-0.866170088269856	-0.927239301101321	-1.0616919299893	-0.963643716591135	-0.860098450234011
"100137047"	-0.0783196539177731	2.18193500007135E-5	0.0234654691440722	-0.035516319386727	-0.0437645915687185	-0.0629955107060528	0.0625936759973226	0.0488780170945149	0.0779722448432122	-0.0435904295469361	-0.0420550987456709	-0.0133802035026063	-0.174927411549932	0.0315774699117939	-0.0779633400740999	-0.100023673300243	-0.0821848578570845	-0.0483087088309617	-0.0159856953121977	-0.0865083513918128	-0.0019446161244799	-0.0831387263841941	0.113116469273077	-0.140059387587287	0.0645602517564196	0.0146224174170993	-0.0607382166754023	0.076347821523904	-0.0480773407869464	-0.107159824064838	0.0377349959503115	0.0368635446700419	-0.199229859270893	-0.113361981660877	-0.100980363836244	-0.0477233917674022	0.040322517728866	-0.0848749852026194	-0.0303597335345718	0.0333790123037179	-0.125964810030354	-0.109672713857948	-0.0310555963853928	-0.0853889499071636	-0.0322879107769247	-0.119731748345098	-0.148808387791398	0.00321660332231514	-0.0718207905522708	0.0276856182722816
