	"ACH.000009"	"ACH.000022"	"ACH.000060"	"ACH.000120"	"ACH.000142"	"ACH.000234"	"ACH.000243"	"ACH.000280"	"ACH.000295"	"ACH.000320"	"ACH.000329"	"ACH.000383"	"ACH.000390"	"ACH.000397"	"ACH.000403"	"ACH.000454"	"ACH.000502"	"ACH.000518"	"ACH.000591"	"ACH.000620"	"ACH.000622"	"ACH.000638"	"ACH.000738"	"ACH.000771"	"ACH.000782"	"ACH.000811"	"ACH.000885"	"ACH.000905"	"ACH.001031"	"ACH.001346"
"11120"	0.00914346480735399	-0.05531708839728	0.0128362718239827	-0.149843617858415	0.0490364896537179	0.018719763288977	0.0457891523349027	0.0269135875451036	-0.0823727213177959	-0.0703459094538132	-0.0844956514615232	0.0435944462725648	-0.00227532296601801	0.0298210539577513	-0.0216413011342265	0.031216990290958	0.0681704153800457	0.145317208988991	-0.0467632478593686	0.0955058302081479	0.068646944053142	0.0813755660989922	0.0150403073039729	-0.0466991305862498	-0.0116187628773565	-0.0583729137848846	0.0699409132213819	0.0261974652711527	-0.0365438465518579	0.0654540208402913
"10849"	-0.411205382731343	-0.542144548539201	-0.385901318707945	-0.394824879329449	-0.408360694902621	-0.289726163966432	-0.495265572758723	-0.404549355741439	-0.248407115582691	-0.18234711303796	-0.396529911449021	-0.329260602618188	-0.25279082949932	-0.36615846949108	-0.306533527104945	-0.393639785350426	-0.318403415784355	-0.33105712880109	-0.36681547752576	-0.293482492814202	-0.565481352013518	-0.327029566077965	-0.463706121521543	-0.404971113502787	-0.515886839318198	-0.340016586954582	-0.242056832040702	-0.407290036180586	-0.492169715542157	-0.356375974364643
"8872"	-1.52947451963133	-1.59436922979431	-1.6633299513392	-1.57399798612355	-1.57536951238521	-1.56063912449488	-1.59993389557276	-1.63535380261412	-1.53047600301701	-1.69185394746819	-1.62346928274842	-1.48489201074682	-1.66031948254561	-1.5756945430223	-1.59963943843168	-1.48435672481283	-1.50830572577994	-1.6452481295804	-1.39492840293309	-1.40987499163396	-1.7709705793912	-1.56885062905084	-1.59274561581075	-1.44744528256152	-1.44913711855461	-1.52299373366923	-1.38853432369566	-1.35285299037852	-1.57467117613352	-1.40602665110716
"998"	-0.966775459677841	-0.759736916752473	-0.809769253060592	-0.91078336461994	-0.90903881479559	-0.959605107030759	-0.894433760952408	-0.808969179010306	-0.787484609991101	-0.962878716134176	-0.883143588004393	-0.716731942386253	-0.712018179332145	-1.21420442695314	-0.908346044089425	-0.989073532842641	-0.748387631256375	-0.830208578929016	-0.828374855317624	-1.06541471453606	-0.90570926207856	-0.690996070784987	-0.946794896358497	-0.82567994549536	-0.922280111140674	-0.873077038660613	-1.04621534663286	-0.972733386486422	-1.06564419760924	-0.916986993930177
"8318"	-1.38502161901977	-1.58297088134348	-1.51169517078886	-1.41490553740687	-1.37221038430431	-1.37980093427596	-1.50380681633472	-1.50209820353597	-1.62491096546147	-1.54306756871051	-1.45946399963983	-1.52211839271569	-1.59832605948871	-1.62384180935427	-1.63429850809985	-1.40859107929135	-1.50495931475209	-1.66204016727244	-1.38256819491825	-1.35213008581239	-1.53809068583789	-1.51462279406096	-1.486417500726	-1.37469782130194	-1.38747418308862	-1.42509066316701	-1.46297437393571	-1.42137343161713	-1.55173895135444	-1.65514102060739
"55143"	-1.56882820278429	-1.53910312892195	-1.49204509515871	-1.6562303715008	-1.3577004681137	-1.66182564227825	-1.49329756935073	-1.41447568522808	-1.32443622342475	-1.35816091782673	-1.33412614377052	-1.40686485731848	-1.43211865409626	-1.40908008378097	-1.63175824482533	-1.57244748939442	-1.38442190764498	-1.56323701481453	-1.5009867182361	-1.61443421491887	-1.63361634126823	-1.34057358803893	-1.49158204519684	-1.60120442323693	-1.53497420102561	-1.33294488258318	-1.44859908386903	-1.53872204589145	-1.49325088833252	-1.31079089115551
"84516"	-0.997552100023033	-0.995819229505259	-1.11942089000607	-1.02146399712549	-0.974135108357038	-0.941369729012831	-1.02848197838058	-0.981820103941801	-0.979086171102882	-1.1625416655711	-0.938344635547916	-0.785943299981343	-1.24184479508363	-1.04684600849743	-0.900090230711289	-0.897588948761339	-0.890737300136722	-1.03440122507898	-0.974477247190774	-0.971957588595994	-1.02638027937406	-0.899506496364152	-1.08871456927142	-0.80742712365281	-0.941960104713522	-1.0138238497221	-0.91479641663336	-0.951037220240563	-0.965001844985695	-0.929251521585525
"85440"	-0.142931252274213	-0.101002734102743	-0.443276829759314	-0.409927125093089	-0.193518158564169	-0.0834251098764835	-0.189885877573359	-0.374839917073211	-0.213468170508082	-0.417053156540394	-0.274162670965503	-0.25091938919291	-0.354016616737254	-0.222810891936765	-0.24474735873337	-0.191312312271748	-0.179669997481575	-0.173706328040002	-0.334917627015096	-0.0995232956384021	-0.278808718494677	-0.0970800995832209	-0.184552025194811	-0.294289858603722	-0.184569970219548	-0.208399449546156	-0.194169180580634	-0.110529007493132	-0.211460235325776	-0.167448241623012
"84923"	0.0729276432324896	0.0691742485996493	-0.0135301173376533	-0.0154510744013131	-0.199449323503426	-0.0338737858847084	-0.0230198414578485	0.12273208914106	-0.0802922869565743	0.105728557192527	-0.083879118970898	-0.0414664995999113	0.0420358855498069	0.0787868328079389	-0.0346480578244971	0.102239230675823	0.0729323043999648	0.0351602444825842	0.00721401909519989	0.0309691225084872	-0.0448001294108987	-0.0950317712852034	0.0501757259244526	0.0352115993561184	0.136548696997653	-0.13114187620533	0.0715181594091486	0.0594442431953806	0.170427416078284	0.0343536772441869
"2700"	-0.413728157765122	-0.563124476862306	-0.573290565366384	-0.605517940046172	-0.500505569467125	-0.652145862184971	-0.656967277881551	-0.772368750829607	-0.727517631772342	-0.510916587557759	-0.495491382587615	-0.614009955072162	-0.692242919407625	-0.668668442082302	-0.667353665709707	-0.513071154678933	-0.63196034804726	-0.513015361519135	-0.474913337123938	-0.650239071375676	-0.789331593428795	-0.446015915560866	-0.695947393320617	-0.472909041058116	-0.593813217266478	-0.432756911100368	-0.470289993081137	-0.642698080588579	-0.712042551557247	-0.50449842851406
"170850"	0.00602960467363512	-0.128117958349213	-0.139416936508246	-0.175154653210779	-0.142244149849471	-0.14551309774895	-0.0639728097123384	-0.156918399181823	-0.33009648352909	-0.185626169922634	-0.0174064615441979	-0.103146311458617	-0.0440093912367773	0.0288628903357392	-0.0311775966915906	-0.104095619380019	-0.178148258647981	0.0317061131378266	-0.155233491584723	0.021988525790577	-0.0243563043465206	-0.0506419130070931	-0.0848854003107409	0.0927377447503773	-0.113622972994011	-0.0537374272599402	-0.10060996428485	-0.119284352112517	0.0650446745436156	-0.0709087430845486
"81930"	-1.20604344629951	-1.41343036452214	-1.37514386309341	-1.21803557950629	-1.13810942642946	-1.25269294079177	-1.25296217392112	-1.44863558781602	-1.17062776328525	-1.2316768338739	-1.3641477245585	-1.29196563403742	-1.5652855019917	-1.68154085652072	-1.4152580698361	-1.42189623333193	-1.25654187738915	-1.5729754420819	-1.27973366648492	-1.17088291313765	-1.56963286450102	-1.26014466170592	-1.29421664503698	-1.28740764521215	-1.01505029350214	-1.49895869386714	-1.19604166179828	-1.1429378104829	-1.2295408361364	-1.33523973771634
"4000"	-0.295088813424223	0.00388777696247933	0.173775683527654	-0.283965103174534	0.0677054007010284	-0.00285499472318048	-0.0225271832487973	0.00157832254514678	-0.0479424482320323	-0.0288668885920702	0.00715019202321757	6.2975449543614E-4	-0.111716462670091	0.0115231307630641	0.121124742360465	-0.14217915198656	0.132059375991636	-0.00336014948658303	-0.364433980584962	0.0194217886616147	-0.171313383711225	-0.177601014871003	-0.020941476934876	0.0788720777114974	-0.113210591510786	0.0364219928215776	0.0511493520217758	-0.03733965915804	0.0403864482213167	-0.117577604176359
"80740"	-0.176329197426196	0.0624149048130912	0.0914645869359811	-0.0408872776920376	0.0173151330673543	-0.00664981282096713	-0.0994931675998431	-0.01886223649599	0.00954211623709011	-0.089318280330932	-0.0576177470525962	0.0523773493993973	-0.0247083839526424	-0.0203506924841546	-0.0262286880194386	-0.0703898614811349	-0.0528217191083391	0.0215650234487126	0.0170544081535812	-0.0195330813210248	-0.0277111565864712	-0.0956438416072011	-0.0620595808856536	-0.0834184201809851	-0.025851078652815	-0.00163153523383122	-0.0473348648921764	-0.0443321395908662	-0.054565857226515	0.0591937064015315
"90390"	-1.41261074044027	-1.36478728087289	-1.17192314145667	-1.37097232515575	-1.24358214840429	-1.33894959134983	-1.48376695509525	-1.39596073158188	-1.11698102222659	-1.28234302774052	-1.38207364690424	-1.41027348466267	-1.51846225247757	-1.35500379544205	-1.27481901090657	-1.33465505949487	-1.50909460279045	-1.24189642221419	-1.12201117540024	-1.33363070099039	-1.63282201619066	-1.51818620794743	-1.4681413186351	-1.29460908562217	-1.56260741010003	-1.40941799736469	-1.37594579819001	-1.28039359526454	-1.50341945334075	-1.10418936855441
"4360"	0.0416243352236163	0.109584232973379	-0.135532482020842	0.111649486496473	0.158778149875964	0.075324469980293	0.0719831856326212	0.113315155626548	0.142016504271353	0.097449410649544	0.00903404463047639	0.0618932308183799	-0.0256864380626499	0.00671270071588703	2.66061088867995E-4	0.087225444577701	0.0254292317116943	0.106982932643203	0.0491160317417326	0.0512616798716724	0.0809557426034362	0.0669606822855463	-0.027570232350034	0.110902656908336	0.0914671232630811	0.0843168652443744	-0.0483469741052704	-0.0366360897830108	0.0686630777307616	-0.0598695618864574
"51154"	-1.04872549103564	-0.905136067853986	-1.24284933330749	-0.932499087534429	-0.970360256989364	-0.756329734458918	-0.911315874564291	-1.1481593208379	-0.827646339519886	-1.00229107671636	-0.696366631353148	-0.728419968597912	-0.612524116248453	-0.790339798526586	-0.632115766536	-0.957220250687582	-0.80524603882459	-1.00586210790487	-1.13042757777449	-0.76398507891228	-0.89624662929098	-0.937501898677987	-1.01577336027121	-0.78496576476599	-0.578430040618236	-0.923970565652342	-0.489038227810298	-0.718649471684923	-0.886035463201102	-0.629131060056526
"55768"	-0.00327238150032494	-0.099511008668423	-0.301033876115154	-0.37294836886747	-0.153399347410046	-0.164057523848813	-0.126035335806492	-0.181209459993821	-0.491413759996079	-0.279260114274504	-0.156668276539056	-0.207306479711481	-0.198117408005157	-0.351259343840303	-0.130328194898236	-0.262188421758056	-0.215656302622417	-0.294778357306936	-0.504742874477791	-0.328354611399025	-0.150101196725514	-0.366527388173769	-0.270597751227704	-0.55163779963356	-0.0105712217086308	-0.276180344174304	-0.124470273310805	-0.187124090381301	-0.151123355793386	-0.580305767487019
"4839"	-0.990553154888916	-1.10452383833897	-0.889802530422933	-0.811304969500342	-0.876859697140732	-0.99963960410998	-1.00852136055358	-0.99258579384915	-1.25299042448544	-1.01912267041969	-0.953377311528482	-1.11677992931553	-0.862359959356367	-0.897094624348698	-1.03478606728639	-1.08134225164216	-1.10002736386798	-1.01873384110145	-1.22099946038109	-0.869162137188936	-0.971029552927023	-0.961546871280452	-1.10232400689485	-0.954660300239921	-0.906307099661699	-1.15969555351241	-0.975148783137724	-0.980627602115595	-1.11933441277289	-1.01070463315764
"26595"	0.0422182096144928	0.0455346358553178	0.102260181278936	0.08940013994266	-0.0325977801214767	0.08748064722663	0.0409669513453581	-0.0123001359589268	0.0229263385910958	-0.006313992183561	0.0968243101252956	0.0742940781449822	0.0507553645457921	-0.0549487914382375	-0.042764173650521	0.0333506039676825	-0.136691892362076	0.0895730395957195	-0.101227092089484	-0.050172835666045	0.113077347456237	0.0335117892104221	0.00726345256622983	0.067384659429815	0.134233984433331	0.0923159496361975	0.153950936997396	0.115563504412448	-0.0198615522406619	0.065293368301794
"5005"	-0.13965244249851	0.0494765804706495	-0.011665559530905	0.0913558263453533	0.0617748641635298	0.0370909205959218	-0.022008136018775	0.0966016853594998	0.0324661757449998	0.0138911917385775	-0.124954217251475	0.00783296487982793	-0.0243624411119542	-0.0829662285012218	0.00150441064107531	0.0350191493000091	-0.0390548488800195	-0.0170004455258696	0.00927101888649208	-0.0639229687277309	-0.04669403975472	-0.0648196158697372	-0.0774828236715157	-0.0769769277861397	0.112165101041535	0.00142111570054958	-0.0120758552401773	0.0677089698794535	0.097407398855665	-0.0604968252420631
"29780"	-0.00342157459693047	0.0378898579351084	0.0719849227057652	-0.226665132270582	0.174018438054228	0.198351686185854	0.0521041380641796	0.116840062475353	-0.171303999305976	-0.0325871850891046	0.16491505567943	0.0603790285494521	0.112395110286554	0.0978509115985168	0.0354385624269307	0.124946205338409	0.0478286652706271	0.202894442474702	0.104724359391386	0.0488585905035666	0.167648158915434	0.15287356174854	0.0915605814496585	-0.0414199939069015	0.154003665706881	0.0989730234932059	0.170355085619556	0.148496792135602	0.156772671148991	0.00987599509701395
"23024"	0.117183696397231	0.0180280288718126	-0.0937790147337844	-0.084087417208927	-0.0210754462929472	-0.00817606481158803	0.0421014015218509	0.0393719082559214	-0.0824283391600534	0.217974826275102	0.0214747974895459	0.0267765849278007	0.051156502739533	0.0304745566022647	-0.0423585874214956	-0.0461738017477386	0.0113655844859797	0.116550326808652	0.0987766434683576	-0.0294861658517228	-0.119995445242123	0.0385606787314302	-0.150193100766902	-0.0015829835223231	0.247233727039314	-0.0150368396009325	-0.022159815008216	-0.047386762205115	0.0951405563709527	0.0264687131948201
"282809"	-0.0868490781943792	-0.033213242324714	-0.103849696271177	-0.00629289655684491	-0.177645582665354	-0.0368379004372926	-0.186315022245805	-0.00310379901195501	-0.100245000628061	-0.0675221130046169	-0.130499602910874	-0.0848525481834603	-0.21097631778283	-0.033823202530643	-0.19165667985254	-0.172583329388285	-0.155660125757346	-0.114955404514692	-0.28438156403325	-0.180085126191705	-0.0725511977013542	-0.209768599568429	-0.190543578399775	-0.133982969839956	-0.0171717223784989	-0.0982989493171264	-0.0249685993634055	-0.252483955890887	-0.0946553038752229	-0.427738326091962
"64425"	-1.07949167015351	-0.913210920977096	-0.817858952311359	-0.938561049964011	-0.777559348563889	-1.01988161204253	-0.913024382000331	-0.75450612769168	-1.13021531710079	-0.847611514635789	-0.862495803413416	-0.936528903825052	-1.09342731827603	-0.762003199329527	-0.694752161409241	-0.875516002265847	-0.928878264776422	-1.00460324739862	-1.08517117628938	-0.730197824641592	-0.870124164302247	-0.818410773318869	-0.917834187050674	-0.88924049788768	-0.822665625871967	-0.787825627710378	-0.800307692526325	-0.673063272662032	-1.08045401439708	-1.07089278660735
"5441"	-1.7709264377295	-1.66228664838426	-1.78072346894075	-1.66160124093843	-1.5927685013692	-1.489486656333	-1.6886700556001	-1.81435704822371	-1.64464922476623	-1.63518682836188	-1.52645801755597	-1.60058436364279	-1.90689641994112	-1.55567219373486	-1.62975473321848	-1.72186856385297	-1.60420714009039	-2.05714463572972	-1.60201220453017	-1.45966993797636	-1.784951342845	-1.61659745463374	-1.65884958297867	-1.77778436114725	-1.58168180693315	-1.48237494420129	-1.47540322984667	-1.63957238168864	-1.73257914178194	-1.74891814410621
"23262"	-0.0840330339060068	-0.164339275083657	-0.211760746536058	-0.0843572210373475	-0.193717415723639	-0.197570213262674	-0.148778481138876	-0.299415876724872	0.0378564272321159	-0.369303675808106	-0.171944655577257	-0.220433572892288	-0.187458791850213	-0.144282167335859	-0.188359954635664	-0.151741353509193	-0.0327502853288674	-0.0105014939482855	-0.318432715294461	-0.230543064049292	-0.232341148892915	-0.121455716797751	-0.0308921999738025	-0.0999362802640776	-0.239271115604429	-0.225380612238295	-0.355499374787362	-0.22302874424907	-0.0827909448996022	-0.109487377623871
"5691"	-1.55501713663397	-1.74834255215707	-1.56594699099747	-1.38600530953895	-1.56868629739907	-1.51284256381075	-1.61795698477193	-1.62538638886817	-1.6317140080672	-1.66793463356805	-1.73899918955438	-1.43110898609512	-1.48906878429576	-1.40150104210604	-1.51022305150494	-1.36149366743296	-1.56713515345288	-1.85866663991137	-1.69952710304429	-1.65679443767397	-1.63771678666101	-1.46670012909821	-1.63566945596799	-1.60036983156516	-1.671771126109	-1.61734613966495	-1.63036251003208	-1.37423461801303	-1.76239619639583	-1.54951892149036
"11137"	-0.821758977094058	-0.699605098716139	-0.653124333592878	-0.546220703177796	-0.665593578936869	-0.810051829141496	-0.654187109226292	-0.734041581777097	-0.567792134957594	-0.710106663104942	-0.721720355808788	-0.730016904395511	-0.795918731554926	-0.458616872195967	-0.501117918597753	-0.819784091534814	-0.649810784922405	-0.815024994948111	-0.785717299738504	-0.761273747387531	-1.02653736370577	-0.685707731280167	-0.832771817523605	-0.850440935920237	-0.69794378319391	-0.725626028591066	-0.707252875964279	-0.671228726815906	-0.685125690736688	-0.603942975069707
