	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000198"	"ACH.000211"	"ACH.000235"	"ACH.000260"	"ACH.000266"	"ACH.000362"	"ACH.000421"	"ACH.000770"	"ACH.000782"
"314"	-0.275647340775839	-0.15288320617719	-0.0407429774736764	-0.20668575778885	-0.216411997087103	-0.183920387478231	-0.200404343050298	-0.16777983212267	-0.175219926204287	-0.235503730189764	-0.124328808609302	-0.209844070822488
"366"	-0.261835594490845	-0.123814305549737	-0.135699302246516	-0.0924004289419533	-0.141738427602582	-0.0781111252928174	-0.139165603219391	-0.129143755573019	-0.17947598615023	-0.18262161237962	-0.203254944210168	-0.16253689081564
"27241"	-0.21272347637202	-0.328017606957602	-0.147311082355007	-0.300358168883134	-0.281551388554785	-0.230338078546706	-0.189398222201372	-0.314339198574902	-0.19599500594741	-0.186099109615071	-0.322440527857632	-0.301823506942296
"84167"	-0.314301882538369	-0.163995437859175	-0.211503496536007	-0.254340457728177	-0.182237151489678	-0.129703109006929	-0.136263060652968	-0.120389722214313	-0.174676646148868	-0.117755797175658	-0.2096492957243	-0.167602360809788
"339184"	-0.248279962120172	-0.310260383933438	-0.410910982293532	-0.317124803375641	-0.430354830983548	-0.369690486920242	-0.310192056521674	-0.383389559936375	-0.338295879637655	-0.432362848421215	-0.468280302468649	-0.259624172400761
"497190"	-0.31881349728089	-0.231938742467881	-0.271328040310312	-0.352244188195947	-0.228995033582525	-0.178243599056382	-0.260582158983813	-0.234419721961788	-0.204009933308647	-0.193409943092026	-0.382164498467824	-0.18776298304711
"1938"	-1.56619201013164	-1.83294929749281	-1.75243080523272	-1.54079479024119	-1.64492050008505	-1.65868703167718	-1.4482274069219	-1.61926663587118	-1.62082164716546	-1.73048536888276	-1.57362917901414	-1.69635683980286
"8668"	-0.91773800974706	-1.11505431377979	-0.842770055340799	-0.925765882903118	-0.959034306973992	-1.05666394983842	-1.04619809584689	-1.0378962288698	-0.955465774693283	-0.987609438746933	-1.16349070492727	-1.00977491391803
"1975"	-0.47813378867374	-0.656050292353379	-0.534359398887139	-0.697175651564811	-0.71812193555912	-0.733936991884699	-0.603354351057335	-0.706332472040187	-0.545209984055206	-0.641657317043385	-0.721164123205606	-0.615009793618306
"8909"	0.179389280736214	-0.0842354422138541	0.0641205642077321	0.100586293781981	0.117363109800779	0.0529543109345147	0.077110415536765	-0.016552266699659	0.0883858144403958	0.129567421203415	0.0342077608708372	0.118969491833108
"2073"	-0.0842378513096253	-0.031698313778698	-0.094615093306249	-0.106177043320456	-0.0785453455927268	0.012316828178226	-0.0501204311499548	-0.0390481271161116	-0.0826148405897069	-0.0616651315210152	-0.0374711092877115	-0.100742411829478
"10755"	-0.178548875864611	-0.0479982578508494	0.0137590674139411	0.17183688332926	0.0513668234598562	-0.042715449473707	0.00424729703300783	0.0040873230807011	0.034075601892626	-0.0468885819346014	0.0757197589637112	0.0745925738450594
"2700"	-0.536831016400891	-0.659883872357408	-0.515246312778662	-0.620795762174186	-0.53677302824807	-0.473953905033095	-0.527597766515038	-0.628298889247695	-0.642725336587934	-0.44341095947036	-0.642702397393948	-0.593813217266478
"3336"	-1.57016550380837	-1.7269983365854	-1.53938091526631	-1.51014907649123	-1.48599534824737	-1.60176191807888	-1.67825901793774	-1.61335677132097	-1.60125582755109	-1.60276219916681	-1.60277306833211	-1.56054949742485
